"","GSM980024","GSM980025","GSM980026","GSM980027","GSM980028","GSM980029","GSM980030","GSM980031","GSM980032","GSM980033","GSM980034","GSM980035","GSM980036","GSM980037","GSM980038","GSM980039","GSM980040","GSM980041","GSM980042","GSM980043","GSM980044","GSM980045","GSM980046","GSM980047","GSM980048","GSM980049","GSM980050","GSM980051","GSM980052","GSM980053","GSM980054","GSM980055","GSM980056","GSM980057","GSM980058","GSM980059","GSM980060","GSM980061","GSM980062","GSM980063","GSM980064","GSM980065","GSM980066","GSM980067","GSM980068","GSM980069","GSM980070","GSM980071","GSM980072","GSM980073","GSM980074","GSM980075","GSM980076","GSM980077","GSM980078","GSM980079","GSM980080","GSM980081","GSM980082","GSM980083","GSM980084","GSM980085","GSM980086","GSM980087","GSM980088","GSM980089","GSM980090","GSM980091","GSM980092","GSM980093","GSM980094","GSM980095","GSM980096","GSM980097","GSM980098","GSM980099","GSM980100","GSM980101","GSM980102","GSM980103","GSM980104","GSM980105","GSM980106","GSM980107","GSM980108","GSM980109","GSM980110","GSM980111","GSM980112","GSM980113","GSM980114","GSM980115","GSM980116","GSM980117","GSM980118","GSM980119","GSM980120","GSM980121","GSM980122"
"hsa-miR-320b",3.1710618779729,3.72010660133879,1.45879039494396,3.5666410461292,1.08173297412643,2.19317183596077,3.98631991061143,3.06677290893399,2.61196387425896,-0.64736575318168,1.23084796172434,5.51332050510919,3.45610118501669,2.62507008815525,3.5591161006928,3.59536282138588,1.85084741883526,2.36718708234064,3.40122973815541,1.44614504543705,1.60465492761888,3.08055312385329,3.88555581810487,3.00653914120394,2.59746490765131,3.43701888463209,3.02326777397535,2.50259080315845,1.54068248501121,3.5999176015856,2.55008627228836,3.36717449903836,2.40572421124518,3.84143376809249,2.38816859243421,2.82533301010121,2.7249477287119,2.02855960491859,2.97796419404676,2.15315159850158,3.29818951013039,2.57401235138409,2.65740929273654,2.53732638697809,2.65346203491926,2.49347979538449,1.25520763234245,2.93321040835508,-0.557825722019061,2.03960587771889,2.52375789837235,1.84541377426845,3.47548572003617,2.3328368038685,1.32245775526668,2.59404925245913,3.28887958077271,2.76128059204268,4.25197352976583,-1.71342066720149,1.71492597946796,2.32098426366416,8.73168356249066,2.79608271052594,2.23270280920305,1.94587846399072,3.14692773802405,2.29552849734913,1.68807425112422,3.18362593383658,2.68941233496348,3.69869077794257,2.03183767723441,3.45141884496179,2.36300787089812,2.2035795595878,3.00325501267602,2.27110231839258,4.62887680776754,3.15610403504354,1.6614299281063,0.459290280061795,1.26039847969688,2.45900031951134,3.7203802603057,2.77306713282153,-0.152740819796966,3.64066719717959,2.92845806653181,2.57766592416855,7.05475515886518,2.54412157547174,3.39666519330694,2.65386921314691,1.65726590772575,2.23081999330074,3.09550775000323,1.8728653926913,3.2007568437866
"hsa-miR-202*",-0.194845422273288,-3.93270492775322,1.87378288766738,-0.484342847200046,1.19583702361296,1.14184212863508,-0.109020050380995,0.991610692946913,-0.890805819842189,1.06976127536368,-1.13263043329398,1.5360444430376,2.61110106995067,1.55357775144349,1.14114958681851,2.40620929203474,1.15200489681272,-1.20468886958634,0.712869899474796,0.598805855628278,0.147997984626878,2.26365222790219,3.12022783936418,-0.143730877332596,1.56576824204944,3.04693923532923,-0.224404267078613,1.45169643524311,1.90902843143197,-0.231444021324166,1.43106663268784,-4.94898936564017,2.33170091763956,2.42348808376307,-0.401235964641457,-0.489003861414496,0.476808962744698,-1.30357842889303,-0.759030942571814,-0.374222294909692,1.76622452912409,1.05089170349434,0.593616515965994,1.37695933639969,1.43220901073483,1.14755613644834,0.895839498724825,1.28290589961556,0.238553441990832,-0.133518814198418,-0.0381696348292476,0.571295761972606,0.0216460754824551,0.351281633608986,1.16183351984806,1.50298381694069,1.18608911537696,-0.471780171456262,2.81069069554628,-0.881893349338751,1.13638500160991,0.864315404339196,9.33549643131181,-3.9269793989574,0.570147446648578,1.94273481033596,0.630632296010185,2.08437080491593,1.38277901232728,2.25738241135992,0.775616127242598,2.0755754150834,1.76514941046668,1.83043260735027,0.0397523528870614,-0.659676329452174,1.28958779929541,3.30276341740085,4.09299471684834,1.79979272753804,-0.756043139824469,0.885557184680018,0.484788087138069,-2.90051572578001,2.4778026837707,0.711338955001717,1.34699658953156,0.0517912542433994,0.833616261195769,1.57145547459519,0.716225525467775,0.870606973363993,1.76290834947592,0.191221644210235,3.75997284547085,1.17269743988753,1.44427321352135,1.94582229372648,2.43601948211529
"hsa-miR-491-3p",0.831469906019861,0.960176500352792,0.94472211405299,1.22201253032998,1.03747008138869,0.0692590076801878,2.02548102799577,2.1645446290092,-0.377851726788681,0.515310273798718,0.938711930983812,-0.537594355829165,0.850362508754915,0.736691196330013,-2.43288839957368,0.0454448160675974,1.54106575490111,1.63806317626231,1.85427418215093,0.634301261580911,0.995779576370925,0.0780100079215067,0.810448780011218,2.28508493903619,1.10051819894952,1.15075007376205,-1.25350526336971,1.32071803203582,0.667438564151678,0.313560946095293,0.0203182102671558,1.46753773367137,0.545331960719284,1.00779972770416,0.983506603902679,1.45576566720255,1.57830499538865,-0.553956192812618,-0.182378215880001,-5.24162518031742,1.00388211395528,-0.386827273905059,0.168893843446194,1.1797931921747,0.381377075411168,-0.497325596085402,1.08411190015906,-3.23258723892421,0.0622370538056259,0.139919456651745,1.54349538850458,2.04793617435099,2.94939299098854,-0.970839746827323,0.664470461350971,2.47757112886912,0.313890247102324,1.14879942501653,1.10678849881324,2.06597480389252,2.43036931621492,0.81928207808531,9.48447793514501,1.53891604560857,-2.56975498386108,-0.771667675886122,-0.460432204042112,0.970478652110364,-0.548701201354745,0.791049625709455,0.404851907741454,4.65008095486718,-0.264541943907984,2.32411586921783,0.432401136593404,1.75768255259119,0.306628554918945,1.02311338270356,3.665731573566,1.061741641603,-2.92604818247272,1.50822427738808,-3.35349371813786,-3.82336267753038,1.45344857051793,1.71087849090178,-2.78939767737013,-0.202047396830861,-0.609922498513607,1.34971571706583,-0.653784229418821,1.78811603635038,4.15456862779242,1.46446073398623,-1.43158880575517,0.498728078075443,-0.0992087289213962,2.04359648200485,-0.0516731111717837
"hsa-miR-21*",1.01192852552338,-6.0493171945278,2.9372553643496e-05,0.0597687124923783,2.13430769603377,-2.41917067617097,-0.782092089661911,-1.20182005297896,3.24429387996076,0.467482017495553,-0.981921648223102,1.35045368269379,-1.4100287032085,1.47812016955981,1.60847809433619,1.4902317505414,1.1601999513335,1.43037573970043,-0.110549042345364,-1.48503365978831,0.617018098757215,2.23638393381233,-0.663297977068046,1.66611848422433,1.4490087529007,1.12383832969556,1.46770726872364,2.33290810711447,1.59438038456625,2.11676929341293,0.899593758054068,-1.89205079558916,1.49114298739731,2.65373327058323,-1.03385839595037,1.43367469979869,0.604650468451261,1.60924955222615,-1.03035754006202,2.20807614345821,2.12018304092604,1.62469797425882,0.412300492620175,-0.186820777992332,-0.0247459098381293,1.1970777944611,1.56466984884401,0.0489839329470685,0.780776725967827,4.01226383398266,0.289088437340326,1.49048028009241,0.489549923037431,-1.2137265033852,1.35959594574635,1.94497385679443,0.264257412920363,1.87173958150719,1.16168520727872,-0.592794326946426,1.51793225353156,-1.26648287182498,9.48486094949823,0.797088286627503,1.1500838986861,-1.56298878814175,2.25583304346908,-1.40704330568441,2.48069217930817,0.666888723067893,0.535611666579783,1.41839021088768,1.55347158903438,0.649290051527331,-1.42892436944531,0.484726022444417,-0.203190799065753,1.13663764693637,4.12141250200921,0.955033389081841,0.139481675708102,1.35016397432661,-0.874997000416329,-2.489501437405,1.0128704101291,0.689548848190469,0.753292603187315,-0.551586159559241,2.56211173608453,1.68637457300743,0.546189894718842,-0.419658631154224,0.762719509810078,1.30166899709279,1.55407552927948,-0.906712163300344,0.182966574164923,0.516512538821676,0.731237993417323
"hsa-miR-525-3p",0.232074228088936,-0.143754354631262,-0.0706158466307914,-0.982490227314766,1.18227341026422,1.14110379802339,-2.00167911963698,0.289627575545626,1.12898818239363,2.9335014459246,-1.88498061125548,-0.537594355829165,1.93447951377014,4.58137776262344,2.68002633414012,1.75870015150375,-1.58285294814582,1.32304949860588,1.9718341328977,2.21668331904067,0.00752442995488063,-0.351014268169295,2.88268002100508,3.87784337048887,-0.491208107882789,-0.0558776288247825,2.54251461614716,1.38122411279561,0.810773024767644,0.216037719300965,-2.29687945018294,1.03813342274206,1.5617235102932,0.433748505920282,-3.68654330372535,0.505496064928112,0.211914670565526,-1.14527245557779,-4.14054562164755,2.74461493479798,1.72281397803854,-4.33118811224373,1.39213494466616,0.386787002501142,2.04153983281199,5.66404217081928,-6.3965362547949,0.809092611199614,1.66030344436856,-0.273856907729976,1.70338114714781,4.24350000523478,0.126128249341758,-0.682657028026692,-0.175342761110683,1.86680474116489,0.962377332922889,0.371091102693351,1.57218973094504,0.878034644065483,-1.23999678382372,-0.878530437168687,9.41597346805231,2.15486994390062,-1.64050806608927,0.141620211392554,1.94437346887752,1.05666814549781,1.50062871532504,-0.45951399887611,0.763033407076367,2.07519990013693,1.8437125597269,-1.93138916817765,1.77222730679192,1.36002259690975,1.50436208237942,-0.891392044958243,3.78408828448883,1.84872968965394,-0.543468856230039,-0.454950505174237,-1.37776643292235,0.750937193516956,0.536020762606523,1.13982504968159,-0.648790520284212,1.75578575431485,0.973448171048936,-1.37569805472959,-0.0927072755347463,1.02719581684982,1.49486563033271,1.87978848365376,-0.142242912597834,0.732967950330206,0.0780462948534577,1.26731525711105,1.32368711005604
"hsa-miR-15b",3.13985745776368,3.54683644232157,2.45774504075305,3.03204193485634,2.93223790578283,1.2626189700783,4.46051323436275,3.26624338556551,2.68165727727281,2.81023105425125,3.29923718343223,3.45621541681057,3.50433818127973,1.6231870153872,3.72215122030047,3.44942838963702,3.16357778851691,-0.0206154059223842,4.26668011458989,2.79180990452753,1.83036080420098,2.66512622079108,3.65042452085278,2.65399253612812,3.20057434587321,3.34196042159042,2.96153313387777,2.64310902654804,1.63943546934825,3.8284944947764,2.68601480346053,3.29104918082528,3.01503148706164,3.16058641343346,2.58574927629243,2.70840378959657,2.6880659681458,3.48142553351667,3.30596176851067,2.64308523842121,4.20549339175902,2.5158832302199,3.26001752383705,2.49638897300839,3.32417046347308,3.70244588827081,2.92769472773089,2.52902580872773,-2.64925474383983,1.56957858428794,1.6916869127782,3.0789620975426,3.34707825498196,2.16762126299438,3.48427349838007,2.75720378550719,2.33746420033915,3.27261060178656,3.74500278098457,0.991770596273381,0.810358863625458,2.46723904269049,2.60848282556196,2.77645187783406,2.61059849358449,1.56895970513243,4.53915632904991,2.87309600265456,1.50315992568423,4.88110514842821,3.10471623997769,4.10243641963062,1.22070636868215,3.7979996928393,2.01660364442787,3.62609682107124,3.26491964757396,2.80619473496918,2.10312193616267,4.55518422421119,2.48532377384394,2.78678243664224,2.27389001690246,1.4805810325071,3.51902602497573,2.24017112138514,2.78751437651012,3.45739808459614,2.78190667978591,2.71694086548134,2.86131206054398,2.56109171765662,3.9893179704007,3.51899078744359,2.45958401164627,0.69734993226599,1.67233119597627,3.45425487067955,2.81910897971854
"hsa-miR-590-3p",1.45937968068094,1.99455039937611,0.869170216273556,1.35479290555561,1.77745885318406,0.83616999844745,1.09005193638491,-2.74311204626895,1.1901160724021,-3.87979459286503,2.6070656030159,1.91168199582693,-0.403019645927858,2.12585473076988,1.25782710945544,-0.00829764197202613,-0.729629658139762,1.43379539381044,0.801406935585418,0.966593481159235,0.514137312105218,1.34178369886414,1.48346187864875,0.324072192326092,0.00843923865344133,0.833287717958651,1.45100691069142,-2.56474095387441,-0.455110695917819,1.89241006741926,1.3953386954187,2.01984671035282,1.22533848603556,2.58218070898394,0.841787669386502,2.77424012840839,1.67020584554455,1.42029321030339,-0.615033350645523,0.349194159737943,-2.76736085310154,-3.92676217104502,0.0478443584249899,1.23360955389387,0.883562638141886,1.07402103150104,0.29352127945279,1.91956166643415,1.67242941545762,1.29058305620694,2.46921186668393,-0.315172287699944,1.30813541827869,2.26764335948361,2.14718782623301,0.363906229621699,-2.12617798410472,2.72243192400348,1.77425995143276,1.34680034670191,0.744978075579997,2.14185487770492,9.24686978219105,1.97688599107648,0.889449555823063,2.82462062354005,0.111482564907633,1.29366535011829,1.0999260140183,1.98154728095953,1.467123462687,0.993379090743588,1.88605219016758,0.0805042452048603,0.560323955591428,1.26871703590012,2.09577693696732,-1.65113352361329,4.30407364032318,1.27127745457267,-0.0206044885637076,1.74518095726236,-2.93696873730459,-3.82336267753038,1.38665535873233,1.17068205737158,0.308944802092415,1.86710770687937,1.60650666233327,1.76372472641487,1.73678279312384,1.55771102361719,1.70410527371285,0.025001684330976,1.62543462459484,1.79431937151969,1.14136019656005,1.16159750223785,0.839423837118
"hsa-miR-34c-3p",-0.341372258368819,-0.22829828704592,2.24583089378364,0.637538469028459,1.19708534535426,0.443958159485937,-0.97258744750115,0.175337829053741,3.38518058016239,3.73855276735219,-2.97096812807727,2.4588378930511,2.02780198611612,1.74092194922753,2.41236640293441,2.13481104236141,0.298927593506988,-1.00008714141217,1.54086396831065,0.215821337154657,-0.420434991401621,0.852283032031196,2.11934123535659,1.19735211821458,3.57365688115972,1.13928873753705,-0.137577889382422,-0.0394099297964283,-0.521162352434923,-0.398023432969498,1.48993797859096,0.654332513708938,1.66833519498725,1.51981210154088,1.52325883280445,2.51424777233631,-0.423955082453813,1.96240909600271,0.256513738500423,-4.06328616192458,6.54024476716967,1.28990350046636,-1.2112648502646,0.424023952686139,-2.43278167819496,0.144472848175999,1.53511185673135,-2.89616696219859,2.39884203977855,2.19042333091499,0.736027681851503,0.854170675575282,0.794555106996212,-0.468651779560357,-1.77688591702888,1.95998153719885,-0.10954169576331,0.981019228828287,1.10678849881324,-1.41156114113372,1.09414416690664,2.44814135459136,9.72286592072214,1.29777307377592,-0.82506211304978,1.03886667830626,2.12399091526211,1.07542104474455,0.24901856791503,-3.92566775223932,3.73924433376741,1.1770981724022,1.78744876370249,2.94534850415389,0.718008562451012,-0.702045844516113,0.978183839080092,-0.374760001617422,3.94779424522548,1.16392117397605,1.18309899121236,-1.71579149462762,-2.68109619159911,-1.41112560209539,-0.77232348343637,0.208936460683356,0.619017500648291,-0.106767890078905,-2.26245236695516,1.62939252670935,1.12968460734556,0.470073566516145,1.973775830712,-2.47057042040542,0.640058269057719,1.45436859067562,-0.136053797092737,-2.86027276821721,-0.673941558831398
"hsa-miR-30c",0.515056192823625,0.461121886369034,1.06053373555035,1.99136057266698,-0.722023105742037,-0.832262884718796,1.62257900253003,2.70303268396871,1.10411923264388,1.71468908506512,0.175703557627413,2.37847416818474,0.720147281292234,0.936066419650819,-1.76079897522337,1.2626340024014,1.5543894390246,1.6051761757459,-0.0390295324267948,0.0492443106622263,1.58581392040764,0.675954459369033,0.112239464223365,-1.19684538950081,0.554109035891779,0.386996085053529,1.45073406974707,-0.200492052114442,1.12775410450261,-0.951903067648827,0.650414686121308,3.07250630290082,1.42869984656521,2.13808966346804,1.01477232868762,-1.12922134305024,0.750366221438805,0.531123804928682,1.91798886609257,1.68006280245943,1.9400900553398,1.25178391776134,-1.44301210664622,-0.0911599368075049,0.556928073779972,1.56210856033761,6.04245742275752,-0.135119666265448,-0.6656967194638,2.45227728985051,-1.24291392506477,-1.99590855319224,-1.39981513579426,0.727329841328341,-0.371744328471831,-0.00148524985579525,-0.96263802155779,2.50321743631094,1.55300900329424,-1.35703121358372,1.27083329650317,2.6767564242757,9.53919371459809,0.297585278717513,-0.0879421868721422,-0.744173481160502,0.743082073054665,0.510330640068559,1.12191058906055,2.47600080728261,-0.517497179227656,2.35361998716673,12.4105827887091,2.0426051179811,-1.13901782071171,0.742011990261303,0.348107863835177,-4.20116742671029,4.1918152897069,1.59818033030965,2.07486092851928,0.850454767031503,0.744303893779367,-0.122452566707619,0.347007251672175,2.58796090973917,0.558328083915945,0.124252345196768,1.02569150214318,0.0725592535199198,-1.49299963775716,-2.81051875642855,-1.08390282470489,1.90547721652109,1.63343958052015,2.29798636757369,1.30527774435775,1.4836476088637,0.395336391933777
"hsa-miR-181c",1.93673290643037,1.62408123733549,2.67304867785452,1.68289281217336,-1.21848047619338,1.24867630560989,-0.500662184061171,-0.709602020226987,-4.73858616965212,-0.484552559245458,-0.223774704276115,-1.52599827137542,-1.29059183574322,0.924596361011741,1.58583554790361,0.378385326421385,0.259080094781286,0.0664343072889923,2.22700136642619,0.485976904347784,1.61706804704283,0.00712452336877636,1.76349656136532,0.502311555775069,-0.275030406364379,-0.451251885449985,-0.58715323651857,0.706930628060201,1.79782771475017,0.914510871078611,0.933659575012881,1.17772456971131,0.781694002318111,-0.574572492884546,0.842977142778508,1.37938751710809,0.598025741364288,1.25506257074145,1.7978588341383,-1.89788532453216,0.762412007917652,-0.153185626092273,-0.356399963270921,4.57798404547513,-2.56658242279271,1.02167373197456,0.591783474862389,1.50263815375529,1.87983434858833,0.637251324525109,1.06400331193828,2.09979071948875,2.71924237397298,1.71809065352117,1.46015016410756,0.756687289939051,-4.26732408079479,0.0729864230674209,1.21121783298175,-0.367099185091474,0.811309160108188,2.42429355956669,9.4300556513955,0.813304923221633,-0.964366519250999,5.46349265815341,1.00874000889544,-1.00482869300723,-0.271845423195706,-0.0420921153919912,2.46345688789532,1.25202380608536,2.31217257522174,4.02463616496173,1.38098981927311,0.888464588268252,0.889500566039375,0.673342853136342,3.48202733930202,-0.441320338175922,-1.48869875825982,1.34134934137744,-0.26356622352745,-1.40500667212384,2.00783560016716,0.437883195798152,-0.297201163626815,-0.381434307940679,8.02780318015623,0.969714285143662,1.77080114308934,-0.799957995728559,1.07254831919451,1.3485021202026,0.223811870596755,-1.36539223498125,1.07870683081813,0.0191539491733373,2.31812302266669
"hsa-miR-526b",2.62523705213294,1.86476855390217,2.57811584047396,1.73083686627591,1.74145145375036,2.50042833134695,2.79702626302427,1.3233856345182,1.32816607556919,2.95957246648601,2.58078273501735,3.21312576631983,3.35600291515793,2.83873519521528,4.13168331242405,3.97280016294095,2.94369951506054,2.78016876260626,3.43387335891014,2.49455155271774,2.7417601338215,2.65018621655151,3.5226144843478,2.94253965258485,3.28991367846671,3.75554564842388,2.98750423846184,1.06339387319945,2.63425264998954,2.92549704543038,1.59382033028145,3.80985788646537,3.48746062345867,3.05286831747857,3.39784949966159,2.380349610698,3.2369789963154,2.81184973964596,3.41878309890398,3.40898149210812,3.76894861830641,3.58584588092612,3.07946344991616,3.00718940044213,4.04688302465864,2.71156384600259,1.97690504888823,2.63758938112925,2.90705736151636,2.45227728985051,2.30850853912366,2.88997440758031,3.3603205876485,3.25933064568629,3.18099692952184,3.49139520844798,3.08586056032443,3.02737454471486,4.2588015567116,2.77619707575724,3.73532287232356,2.8904007747503,3.36957452469091,4.00751666268462,3.92202463846242,2.19897402923009,3.53971468454516,1.68409563826364,1.3559837523658,1.28440811850666,2.77360712461351,3.79940441538906,3.63392287515909,2.57317696647184,2.9260111878625,2.59516538476636,2.90969324016973,3.35111832089191,2.61454707537873,3.21979085587074,1.9884698341713,2.84046746375456,2.0484754522708,2.52924575240288,4.10790626543137,1.69617057695074,2.91776112201851,3.41966562738046,3.46713598647554,2.38514274549668,1.73834631375379,3.0186384466748,3.85148221184116,2.69819269176519,1.61665787432312,1.7618507500503,1.90367808305067,1.43647849371629,2.54716945609855
"hsa-miR-1204",0.631808062021004,-2.14952442966232,-1.96254130488591,-0.635029158754483,1.67906251609482,1.58696357301478,1.20159434332948,-2.68268759506161,1.35913767518381,2.59316896987114,-0.971428584753959,1.71729805152355,1.03326158687037,1.92100284780189,-0.117410942676428,1.88641865026244,0.858163976951894,1.14571983883414,0.388095724480055,-5.36675815434256,0.701599977302143,-1.86829252371413,9.29224777044747,1.39765950649487,-0.14715860331228,3.95061304967553,2.74036720673416,0.941500668827917,-0.0800376771289344,1.62072903081431,0.854921548241462,1.78635296497942,2.12044749749763,-0.287755703317627,-2.18098587751028,1.71008059274974,2.05039407900499,-1.05976106957747,-1.33727203395295,1.45790627736448,0.497639954741796,-0.533734571290725,1.62151600409177,0.393058200736261,-2.5449414896121,1.25289760725622,-0.635711540445028,4.87142723687956,-1.01110143761425,2.73644122350443,-3.43107676500152,0.415186666234273,-2.83035407482913,0.89683951366907,1.58472539835366,3.36602364165865,1.67669708322327,0.875856402023391,1.6218272981329,-2.43441374187929,0.216963622274007,-2.31601508043518,11.3684988224063,-0.738930198720754,0.748395022087308,0.602058024346658,-4.26025971470725,0.235882286698556,1.8410089880211,0.921889329906319,2.00091257660114,0.131694742573707,-2.17854708512295,1.09661539822977,1.61567853881173,-4.01380025070862,-0.870570313766921,0.960963278607372,5.92510837417366,-1.04085809166753,1.9887566606916,1.54509359359949,-2.15232757601743,-0.934955509421911,-0.914856839514734,0.275097779434,1.8795105187964,1.9085716059402,1.21234708133038,0.622607582062647,2.07893221915631,-0.689524923906037,0.852929374979852,0.628078881680829,0.915370906210016,0.863425647675246,3.54625737323818,1.91661956926389,2.70280446475934
"hsa-miR-20b",2.43283650579712,2.52320010785659,2.13239949707761,1.89139818789751,1.7876188493446,1.7225215453028,2.14693799912359,1.3778816938759,2.11527333910788,2.39129343298182,2.67907850991846,2.22112198133975,2.34217325694239,2.20018510725401,1.36690295260003,1.87049334799153,1.60091149585301,1.94147069570437,2.70472768773831,1.78584345500712,0.827635892322671,2.65683749727927,2.7697679315449,2.1082303679208,2.42970620513414,1.93382112296987,1.02908956006516,1.84859429904956,2.31018449894352,1.91727057701379,-1.05783369769764,2.230741309992,2.7595619474989,2.73912549437971,1.3231561711435,2.52159327922771,2.39529756120574,1.43145608413003,2.20502240736084,2.55930996588136,2.97326006371931,1.32808448173598,2.05690532444572,2.3680014080241,2.37776761116939,2.21521480975508,1.94242216990186,2.8645550311432,2.35988292329965,1.47151680997245,0.222975276038842,1.73501822912973,2.09441816903835,2.50981844680254,2.53430867267961,2.20188693786194,1.27502850891936,3.65750624677298,2.60212664642754,0.0393199584645929,1.4165236111748,1.51030471060233,8.3121596117472,2.79548166319923,1.94448666973237,1.51385503693767,2.20671385680354,2.52582508582544,-3.33279054111688,1.58152527607376,2.24664887104505,2.36745577955616,1.85853010969072,2.59603275852332,1.98217147192556,1.92770079508962,0.323395780799712,1.43826463623417,4.66966687611712,3.19648209323654,2.45687289532587,1.04047586462972,1.55280101259347,1.67649986386362,2.31675340028679,2.80297960748731,1.76279059328767,3.19065483795191,1.94778583100611,1.48240637390862,2.77993037037908,1.77826493714425,2.99414359150536,2.23168676240759,1.56635000772116,2.26670200003581,2.40842682588748,2.20860746444258,2.4092988722838
"hsa-miR-1250",1.27677951929108,2.33858614730711,-5.38767883272434,2.57571821311481,2.19120761813455,-0.173264500709319,2.5205864361091,2.52628069194214,2.36029628424999,0.830267576475114,0.11594639433,4.20379784811751,2.30616685418922,1.90867266558654,-0.0278986302779801,2.19931427649263,4.46198489544728,1.30793614794937,2.17683879491966,0.107436061908973,1.18022298630515,0.661716313479181,2.50846440252841,8.55910516134234,-0.219965782384632,1.60580720781975,2.30305739314868,-0.649105415873374,2.34921239364573,1.41911222215551,1.08081113337791,1.40315426586742,1.07260868331948,1.56239874588103,0.404391550298302,0.059266622528331,2.05394160315697,-0.814828398604111,1.82400160611689,1.63382595025258,2.10040045426208,1.41934633955084,2.94094831967483,1.16722752687957,1.84825336287789,1.88166383631061,0.176330177604855,-0.364286464381534,0.158661338549198,2.48139349904777,-0.0973001317063764,1.41525460854544,-0.163015429615468,0.581687234255342,2.10968884801293,-0.0618020561433324,4.24233345213135,2.8972818661526,5.99368319177796,2.70645916195552,2.37348479407413,1.63432514851223,1.57147780382662,1.84282118235115,4.3209575560921,-0.535670074200163,3.5798764618556,0.0801867017345487,0.0841943736816794,2.21657189020586,2.55688109896619,0.961209758168968,3.69859744155147,1.96341641501906,1.88776816894424,5.16761323519083,1.41811221036558,0.772898362398234,3.00326544860508,1.29682034819211,0.772314985695959,1.30426103088632,0.662109225606448,1.6082159601854,3.45223616576011,-0.890922992304816,-0.733783155268626,2.06108042621723,2.41989237590613,1.83490938570086,0.377560351717101,1.9217939133737,2.99570610705378,-0.322699060675536,1.43891557812122,2.2007682981737,0.391697122937851,0.42708767477758,3.20942388755885
"hsa-miR-1237",1.07718693102149,2.0084958528943,1.14054505767487,2.73183404571545,1.97084298130198,1.84525879975949,1.21488015692123,-0.816210146534902,3.17370327695128,2.01126518997552,3.31657327289142,2.90054302846933,1.92384059540662,-6.4771407448083,2.97858151730079,2.70416504773875,3.07363877128045,3.32253375538551,3.0955472451532,2.84551213028213,2.95390923205168,2.91566392028836,3.10120664477643,3.08551439697962,2.28990025529174,2.48806068900949,2.86325300747396,2.76262435790313,3.39913444479784,3.00189859919725,1.15041604978481,3.41420901923735,2.47322063034054,3.6813199454664,3.3246755424132,2.96243778582919,2.24608728376941,4.39630199750204,2.87362069496397,2.78479437721694,3.21130148248066,3.01378828097889,2.91479659886989,2.28142555867503,2.44771274875314,2.39053067254534,2.80390833192527,2.42133372766467,0.488861090859101,0.152137200142868,1.86014440974974,2.66700262424804,3.23719091275175,2.84923829229949,2.96179444140185,3.25344172459965,2.63712470680637,2.49021326316154,3.20076500308536,1.23448108712821,2.93198404407524,1.41565159597594,1.31407929714875,3.49935353321316,2.16336057473649,2.83868074469232,3.32683514649223,2.69526649369386,2.77903294829723,2.45689102660582,1.42551677509102,2.99566088774106,2.39651381574965,2.93130919366849,1.74846337987006,3.23247334774127,2.92086321416307,2.21730455549657,6.77205983203376,2.76506770433467,3.23377350490403,2.83952248139886,2.37832239584107,2.4490428356033,3.32428238243981,2.57441520867112,2.1128248829499,3.91475011025548,2.53091173613117,2.29896265692728,3.19605444020666,3.03138125627323,2.98166837831949,2.89881781321238,2.9622928500926,3.18508886580342,2.1119083512773,2.97966869655906,3.38173840041169
"hsa-miR-133a",-3.19956283040578,0.129276514085464,1.24518652422659,0.0301307030895383,1.05731093490734,1.43589630781048,0.150702119431905,0.721974200228769,0.402650804236242,2.05141769642885,-0.585981186577783,2.08676338894956,1.55686884015144,1.94976985374197,2.98501380298398,1.3401486276607,1.94151351426167,2.51413463509479,-2.48655453199651,2.73851450540776,-0.690131159170843,1.38768402306086,2.48168204195753,-4.27000477666233,2.13529253968325,1.01004076050057,0.791713735263941,-1.19579540389123,1.43440778700818,1.30256530448247,1.80149559056609,1.05051702110265,4.32307386100201,1.53938664585627,-0.558339540850554,1.00599993787824,1.67515923131422,1.87320056257519,1.46061047449126,0.280062159574917,1.36198951828255,-0.0348396632691391,0.56431621549516,1.3405434697188,1.52051075625232,1.48203302039223,0.402340499693569,0.358514643619299,0.236838640006897,0.369350337488026,1.23278169253966,-0.217468307982742,2.13905522557336,2.08247847056871,1.93384491181415,2.63848190572362,1.95382544355841,-2.53389393637591,2.063131521326,-0.252740826507172,-0.249011113755225,1.10200902451782,9.0075033197672,2.10457049166481,1.65811091911738,1.14802363449117,2.10949061341947,2.20463374118448,2.31502707519208,0.404742716921519,4.4888093277978,1.99537705896901,1.58787140562865,3.98183347810164,2.00983587140525,2.0586025815342,0.220071732702311,1.28130536817929,3.62730566161373,2.50153417518578,1.46392634283557,2.47445914695546,-3.48903808072262,0.357486694798477,0.668062468966972,-0.743448461233454,-0.671996542059061,0.0441817949841755,1.75433468376116,1.88252019498049,-1.01689176240772,1.29060959485814,2.16975635656543,1.41657495335657,1.03327568494098,-3.11477989101096,1.79188990180353,-0.421135463862302,0.886167016539117
