"","GSM1328038","GSM1328039","GSM1328040","GSM1328041","GSM1328042","GSM1328043","GSM1328044","GSM1328045","GSM1328046","GSM1328047","GSM1328048","GSM1328049"
"hsa-miR-4776-1",0.964693,1.72041,1.32648,1.49612,0.738987,2.15354,1.22585,2.16985,1.33391,1.96578,1.85893,2.14127
"hsa-miR-3147",2.46784,1.04455,1.03183,1.27245,1.51259,1.09063,2.74409,0.956051,2.21841,1.36411,2.28125,1.05857
"hsa-miR-665",0.856288,1.58813,1.13043,1.72054,0.786894,1.40407,1.6311,1.25703,1.15235,3.15956,1.75923,2.58329
"hsa-miR-4417",1.30974,2.56453,1.19169,2.23712,1.36239,2.5833,1.17965,1.06558,1.14476,1.20785,1.49612,1.67473
"hsa-miR-1911",1.53822,0.754972,0.980589,1.19084,2.07312,0.927821,2.16234,2.15955,1.59291,1.48353,1.53822,2.59728
"hsa-miR-3607",1.84458,1.3206,2.32888,0.576298,2.03939,0.96869,2.02949,1.47584,1.59539,0.917384,2.86979,1.00234
"hsa-miR-3152",0.821459,0.58151,1.05117,1.19058,2.43974,1.84926,1.83393,2.64698,1.08999,1.93479,1.26386,2.19135
"hsa-miR-497",0.722458,1.01977,2.69418,0.843821,1.20711,0.948915,2.76031,1.33617,2.27325,0.699769,3.4593,0.870408
"hsa-miR-596",0.991525,1.59097,1.18899,1.32473,0.954334,2.40955,1.85745,1.63889,1.22189,2.18621,1.80687,1.65352
"hsa-miR-548aa-1",1.55738,1.52898,0.99851,1.755,2.0099,1.57638,2.32475,1.35298,1.59539,1.21725,1.31446,1.52762
"hsa-miR-1238",1.78505,1.95864,1.36307,1.19736,1.27554,1.5037,1.17854,1.80465,1.58394,0.857026,1.17965,2.97976
"hsa-miR-708",1.97412,0.654287,2.44941,1.11194,1.24536,1.06476,1.6527,1.92311,2.26993,1.26056,1.49612,1.55815
"hsa-miR-578",1.2772,1.25069,1.49383,1.76858,1.95864,1.39324,1.69331,1.21021,1.81024,1.84841,1.81024,1.13912
"hsa-miR-4697",1.6894,1.82642,1.08967,1.12938,1.27243,1.8899,1.78168,1.29214,1.32442,1.78143,2.28581,1.25584
"hsa-miR-1233-1",1.37374,1.17289,1.19668,1.9551,1.62585,2.49058,1.34012,1.26799,1.65039,1.6224,1.58621,1.32145
"hsa-miR-4286",1.46001,0.871627,1.49645,2.06596,1.75633,1.33328,2.03109,1.11246,1.1875,1.9301,1.66861,1.59539
"hsa-miR-34b",1.37276,1.79663,2.00995,1.7329,1.55738,1.38306,1.83443,1.17736,1.37304,1.46038,1.59018,1.14141
"hsa-miR-3612",1.20683,1.18082,0.92201,0.891272,2.87602,1.81481,2.71268,1.34676,1.32796,1.01546,1.45112,1.66342
"hsa-miR-331",1.604,1.37546,1.26264,0.881089,2.12169,1.42312,2.60113,1.34676,1.80449,1.2283,1.62302,1.0169
"hsa-miR-296",1.41144,1.75472,1.16036,1.49612,0.972362,1.64854,1.81264,1.27275,1.93426,1.67718,2.16775,0.970283
"hsa-miR-4447",0.475621,1.87263,1.42652,3.08771,0.563753,2.25259,1.32716,1.54715,1.11603,1.76325,1.43125,1.41225
"hsa-miR-658",0.629257,2.80475,0.881245,1.95523,1.26843,1.89701,1.37491,1.55738,1.29082,1.7823,1.2274,1.59539
"hsa-miR-4313",2.0055,1.43004,1.80029,0.973335,1.60114,1.82991,1.45236,1.32495,1.25017,1.14615,1.79869,1.63573
"hsa-miR-559",1.81253,0.964641,2.09295,1.98945,1.65905,0.985644,1.75296,1.43728,1.38768,1.32357,1.18456,1.63091
"hsa-miR-3181",0.695623,3.28605,0.895729,1.90975,1.10927,1.47127,0.698798,1.48935,1.39587,2.1502,1.54059,1.5379
"hsa-miR-409",1.0872,2.52403,1.20669,2.11108,1.49256,2.17751,1.50461,1.11374,1.28115,1.40724,1.22905,0.944385
"hsa-miR-3126",0.42771,1.4069,1.58534,1.18123,1.46991,1.83706,1.66829,1.37705,1.36126,1.39553,1.49612,2.87159
"hsa-miR-488",0.918152,0.718941,1.47018,0.821671,1.89402,2.04843,1.79985,1.84666,1.70597,1.75983,1.41562,1.60265
"hsa-miR-3157",1.04352,1.07646,2.5261,1.74745,1.06313,1.75289,1.17965,1.75129,1.34716,1.56771,1.7302,1.20333
"hsa-miR-129-2",2.09533,1.18551,1.41175,2.64872,1.68696,0.764574,2.44724,0.716413,1.75224,0.697124,1.64526,0.855108
"hsa-miR-4479",1.02962,1.2566,1.34107,2.51872,1.37998,1.70307,1.21257,1.51229,1.03886,2.09824,1.70307,1.04201
"hsa-miR-135a-1",1.92348,2.10345,1.00894,1.53337,1.05729,1.86873,1.14809,1.08252,1.48211,1.65681,1.36503,1.59539
"hsa-miR-3935",2.72428,0.984841,2.03109,1.35344,1.65494,0.677533,1.60309,1.06091,1.64818,1.19188,1.79786,1.02307
"hsa-miR-4727",1.20984,1.79139,1.38653,1.25308,1.66644,0.944052,1.42378,1.6128,1.57614,1.8649,1.52738,1.46109
"hsa-miR-491",1.55738,1.40309,1.52338,1.02025,1.76854,1.5751,1.4207,1.44609,1.309,1.17983,1.39437,2.10713
"hsa-miR-4791",1.07559,1.23714,1.25172,0.868354,1.99343,1.21306,1.74916,0.932598,1.34413,2.05573,1.58954,2.36963
"hsa-miR-4310",2.07684,1.16568,1.41015,1.48906,0.979436,1.85632,1.58528,1.19249,1.4961,1.6224,1.65137,1.12712
"hsa-miR-101-1",1.0528,0.901133,1.57452,0.885711,1.83824,1.6421,2.03015,0.962979,2.13215,1.06066,2.0591,1.49841
"hsa-miR-4525",0.745992,2.79443,0.650297,2.37837,1.32229,1.83645,1.21965,1.55738,1.07867,1.83645,1.01174,1.15423
"hsa-miR-7-1",1.93108,1.33627,1.43228,0.926383,1.16425,1.20583,2.59056,1.10577,1.28461,1.4327,1.6735,1.3188
"hsa-miR-635",1.36226,1.1381,1.07058,1.072,2.20825,1.78674,1.42926,0.832869,1.30463,1.45717,1.74367,1.93862
"hsa-miR-4312",1.92858,1.44049,1.48305,1.71137,1.39356,1.37697,1.21364,0.500928,0.944297,2.412,2.13022,0.808292
"hsa-miR-650",0.989489,1.4835,1.35422,2.39951,0.876987,2.29147,0.7208,1.22631,1.14366,1.72171,1.33219,1.76584
"hsa-miR-4778",1.67812,0.785781,1.40119,1.54176,1.94962,1.24654,1.59581,1.72668,1.38982,1.3384,1.5193,1.0976
"hsa-miR-4458",1.74027,1.1388,1.49612,1.40006,1.27812,1.19492,2.45113,1.18856,1.65432,1.00006,1.57395,1.12652
"hsa-miR-1285-1",1.50472,1.46429,1.29006,1.49612,1.34676,1.40772,1.86007,1.35895,1.03886,0.925439,1.67376,1.77226
"hsa-miR-3154",2.15365,2.21076,1.28183,0.971891,1.19858,1.60778,0.97828,1.5763,1.91478,1.01785,1.12699,1.09835
"hsa-miR-4792",0.985833,1.63507,0.767999,2.14501,0.98687,3.35068,1.04532,1.55738,0.812725,0.939484,1.63583,1.25068
"hsa-miR-3163",1.45901,1.49612,1.00894,0.506771,1.36271,2.33379,1.03081,1.39172,1.72754,2.08192,0.998922,1.71448
"hsa-miR-514b",0.948825,1.26235,0.840827,1.22459,1.34514,1.15617,2.28527,2.8209,1.03886,0.866512,1.7568,1.53265
"hsa-miR-4788",1.55097,1.43095,1.67078,1.14023,1.09772,1.42628,1.66715,1.39994,1.59539,0.678501,1.62586,1.77074
"hsa-miR-485",1.55738,1.43527,1.25571,1.29624,1.42966,1.33467,1.45582,1.67467,1.7298,0.972233,1.36386,1.49022
"hsa-miR-664",1.28827,1.30819,1.00894,1.02858,1.11914,0.698884,1.3468,1.83217,1.39553,1.41517,2.08678,2.43509
"hsa-miR-4439",1.32716,1.48276,1.44786,1.44786,1.07815,1.35107,1.47222,1.55738,1.32483,1.12503,1.92235,1.42074
"hsa-miR-509-3",0.9892,1.00358,0.769542,2.03109,1.89686,1.17965,1.96975,1.2779,1.59539,1.10225,1.58933,1.54836
"hsa-miR-4455",0.569971,1.40631,2.03397,0.928986,1.05806,1.45499,2.05873,1.05806,1.95864,1.48363,1.1835,1.6766
"hsa-miR-548an",0.971499,1.07646,0.856717,1.11444,1.72138,1.16762,0.998922,1.45226,1.65703,1.51534,1.44467,2.88212
"hsa-miR-935",1.31985,1.23706,1.19,1.83268,1.30508,1.34262,1.33548,1.28051,1.5537,1.34404,2.12973,0.970283
"hsa-miR-3919",1.43964,1.20469,1.12142,1.53247,1.34676,2.10713,1.1114,1.65231,1.30021,1.19292,1.22527,1.57381
"hsa-miR-3622b",1.48894,1.95864,1.27104,0.96313,1.13384,1.39553,1.34981,1.70333,1.27513,1.10592,1.83518,1.32297
"hsa-miR-30a",1.45015,0.733177,1.22944,1.37072,0.943339,1.61006,1.61006,1.99947,1.54585,1.52573,1.45259,1.32836
"hsa-miR-365-2",0.774308,1.31694,1.13904,1.13967,0.984262,1.7334,1.29551,1.61192,1.75803,1.13458,1.84093,2.04984
"hsa-miR-3145",1.48458,0.748643,1.31367,1.22436,1.55738,1.06816,1.68902,1.43692,1.70025,1.38394,1.72209,1.44614
"hsa-miR-941-1",4.36127,1.19007,1.10186,0.585762,0.678399,1.18804,1.17768,1.24828,1.19244,1.37321,1.17768,1.49691
"hsa-miR-3130-1",2.09533,1.47868,1.21987,1.16489,1.48176,1.81103,1.66829,1.02283,1.59539,1.23133,0.871627,1.10318
"hsa-miR-509-1",1.32716,1.28277,0.795591,1.04067,2.13097,1.35767,1.27239,1.58614,1.39553,1.43805,1.26973,1.82492
"hsa-miR-1914",0.885518,2.18383,1.49612,1.58914,0.732504,1.84926,1.41533,1.35273,1.20204,1.38092,1.75721,0.807182
"hsa-miR-4513",0.462031,1.50356,1.01639,1.26029,1.35421,1.61522,1.37252,1.55738,1.56756,1.19188,1.89669,1.82492
"hsa-miR-3936",1.67844,0.895347,1.70431,0.770101,1.39116,1.75833,1.22404,1.49732,1.02218,1.50571,1.64668,1.45525
"hsa-miR-4287",1.35877,1.23342,1.4249,1.44052,1.12676,1.3955,1.48412,1.0714,1.34333,1.5668,1.35877,1.73667
"hsa-miR-1343",0.965201,2.02203,1.2549,1.43876,0.98687,1.99269,1.37789,1.545,0.709831,1.34593,1.49612,1.32118
"hsa-miR-3616",1.45096,1.19307,1.47752,0.967625,1.95864,1.23534,1.32037,1.66821,1.52349,1.02024,1.19307,1.4266
"hsa-miR-183",1.73487,0.730052,1.41665,0.914478,1.39458,0.930988,1.44828,1.81253,1.7909,1.40663,1.51432,1.30897
"hsa-miR-890",0.733177,0.695377,1.52922,1.06982,2.21162,0.970283,1.46623,1.90746,1.62849,1.19188,1.21275,1.75939
"hsa-miR-3669",1.33133,0.966516,1.34867,0.62027,1.56466,1.31283,1.76094,2.22851,1.20204,1.22883,0.866805,1.91707
"hsa-miR-548ai",1.72559,1.83332,1.79046,1.37478,1.18349,1.54287,0.903447,1.10826,1.40469,1.42375,0.927035,1.12268
"hsa-miR-152",1.127,2.25889,1.26505,1.49662,0.90802,0.86438,1.25925,1.63698,1.50159,1.57594,1.43576,1.00275
"hsa-miR-589",2.91404,0.918242,1.15439,0.843502,1.24036,0.905436,1.29239,1.05314,1.9515,1.29239,1.33565,1.41885
"hsa-miR-130a",1.25368,1.95864,0.886569,1.15161,1.03397,1.4621,1.14989,2.14104,2.02756,0.994788,1.04888,1.21033
"hsa-miR-29b-1",1.662,1.41131,1.34379,1.00181,1.81663,1.17965,1.83096,1.00313,1.77463,0.872453,1.68161,0.736448
"hsa-miR-432",1.0409,3.08305,0.631154,1.85171,1.12538,0.970283,1.00607,1.34676,1.17935,2.12808,0.617405,1.30167
"hsa-miR-193b",0.940304,1.79357,0.801003,2.27875,0.825679,1.42731,1.31783,1.26286,0.92176,1.71347,2.0284,0.970283
"hsa-miR-29c",1.6509,0.914118,1.40882,1.02354,1.37807,1.16332,1.84801,1.00846,1.27151,1.17864,2.53953,0.85754
"hsa-miR-3173",1.5229,1.11366,1.53211,1.09824,1.07616,1.20332,1.81532,1.61515,1.40807,1.12103,1.62398,1.10212
"hsa-miR-1296",1.32701,1.11995,1.74239,1.26575,1.29035,1.63865,1.27123,0.970885,1.34234,1.39202,1.97827,0.884992
"hsa-miR-3605",1.31659,1.28855,1.15924,1.18658,1.52204,1.54583,1.14548,1.17159,1.08345,1.79759,1.34676,1.65277
"hsa-miR-487b",0.876791,2.00618,0.995565,1.32537,1.04909,1.83588,0.854038,1.51989,1.38215,1.16025,0.698798,2.50431
"hsa-miR-181c",1.5775,2.03026,1.38238,0.634081,1.44961,1.24283,1.49728,1.40381,1.01643,0.646652,2.02823,1.28791
"hsa-miR-1237",1.06618,0.932059,0.82406,1.77087,1.15066,2.08777,2.05648,2.13365,1.0318,1.2827,1.27048,0.58151
"hsa-miR-607",1.57394,1.19238,1.04283,1.37282,1.2646,1.60778,1.29599,1.79371,1.3187,1.10971,1.33815,1.2646
"hsa-miR-328",0.639251,2.23877,1.06389,1.18314,1.08573,1.63984,1.35384,0.915871,1.4276,1.84926,1.52096,1.25284
"hsa-miR-3925",1.49867,1.19683,2.03109,0.879869,1.41243,1.60778,1.49612,1.01607,1.39553,1.19188,1.41243,1.02573
"hsa-miR-668",0.553123,2.27016,1.04592,1.43269,1.24301,2.22119,1.32716,1.48967,1.13761,0.813358,1.30506,1.25721
"hsa-miR-3927",1.50455,0.660634,1.19521,0.735136,1.7986,1.34783,1.5572,1.23564,0.974487,1.73104,2.05739,1.29502
"hsa-miR-4644",0.90554,1.04399,1.85864,1.12815,1.35201,1.60748,0.981524,1.76933,0.821196,1.6224,1.16215,1.79068
"hsa-miR-4738",1.44063,0.91155,1.18732,0.892199,1.04918,2.24653,1.26692,1.95464,0.944695,1.27878,1.55727,1.28443
"hsa-miR-3193",1.54257,0.731296,1.74538,0.970558,1.31608,1.00745,1.17777,1.18796,1.45469,0.997041,2.53585,1.34488
"hsa-miR-4642",1.127,1.01025,0.759166,1.09998,1.42251,1.5121,1.55135,1.74697,1.85342,1.69341,1.14776,1.04452
"hsa-miR-2467",1.09634,1.18221,1.24551,1.44093,1.69098,1.18904,1.76972,1.33675,1.75734,0.927902,1.19743,1.1098
"hsa-miR-3945",1.09709,1.10204,0.822444,1.02697,2.12323,1.29208,1.26099,1.72197,1.20699,1.20699,1.5543,1.4814
"hsa-miR-4538",0.867489,1.82272,1.11898,1.76337,1.7154,1.71334,0.691296,1.22993,0.984777,1.78042,1.23243,0.970283
"hsa-miR-3610",1.07994,2.16944,0.729483,1.67245,1.41905,1.57599,1.18883,1.46491,0.815256,1.2572,1.41315,1.10247
"hsa-miR-3148",1.127,1.27939,2.5797,2.32631,0.9843,0.972853,1.18222,1.10554,1.39553,0.696228,1.59083,0.602849
"hsa-miR-1250",1.32716,1.65724,1.49612,1.83008,1.15318,1.22862,0.870722,1.97883,1.03191,1.01013,1.33624,0.921708
"hsa-miR-512-1",1.36611,0.559325,1.1027,1.3347,1.61822,1.39553,1.82492,0.918008,1.2152,1.63163,1.57011,1.26304
"hsa-miR-4646",2.45132,1.14935,1.09538,1.88437,1.13543,1.35131,1.13344,1.24049,0.976524,1.12155,0.998922,1.25491
"hsa-miR-492",1.6675,2.81387,0.987259,1.9527,1.11832,1.31063,0.832218,1.09472,0.717627,1.03914,1.07711,1.17236
"hsa-miR-1182",0.890171,1.61917,1.02071,1.13928,1.3824,1.17965,0.742582,1.85118,1.22385,2.10713,1.17965,1.42371
"hsa-miR-147b",1.23116,1.07949,0.826707,1.49612,1.14725,1.44919,1.04141,1.55738,1.04141,1.59299,1.27205,2.02238
"hsa-miR-4442",1.28239,1.23229,1.66794,1.3736,1.49849,1.28912,1.19893,1.26278,1.64491,0.696117,1.31776,1.28912
"hsa-miR-4684",2.63662,1.29905,0.847768,1.00894,0.976363,1.17965,1.22017,0.999418,1.41204,0.908792,1.22151,2.03491
"hsa-miR-484",1.55738,1.26453,1.25033,1.30939,0.704234,1.17965,1.59333,0.90083,1.81253,1.21316,1.5174,1.36805
"hsa-miR-564",1.21073,1.4259,1.3976,1.32425,1.13738,2.06446,0.998922,1.4305,1.00848,1.13111,1.08265,1.4305
"hsa-miR-4754",1.05501,1.05501,1.13339,2.50006,1.13193,2.04367,1.15956,0.943951,0.698798,1.5172,1.31466,1.06847
"hsa-miR-3129",1.49607,1.43809,1.50289,1.18248,0.928836,1.46659,1.37437,1.02918,1.39676,1.05069,1.45833,1.29672
"hsa-miR-3174",1.26622,1.46702,1.79046,1.25054,0.952751,1.36706,1.23438,1.127,1.26218,1.41674,1.00793,1.47461
"hsa-miR-4772",1.27118,0.962516,1.03724,1.5029,1.19866,1.63346,1.73846,1.30201,1.34002,1.59389,0.730953,1.30276
"hsa-miR-4769",1.56718,1.52059,0.984825,1.472,1.3601,1.35235,0.976369,1.10141,1.12653,1.04704,1.75873,1.34676
"hsa-miR-4740",1.127,1.82026,0.790595,2.30182,1.0347,1.29204,0.811188,1.0992,1.03886,1.1691,2.49289,0.60672
"hsa-miR-374c",0.890171,0.913851,1.41791,1.29364,1.63098,1.39553,1.24093,1.01756,0.999542,1.76304,1.34676,1.64751
"hsa-miR-378b",1.07654,1.49612,1.81726,1.16643,1.20192,0.924119,1.50348,1.37607,1.22704,1.19727,1.24117,1.3257
"hsa-miR-3677",1.00146,1.69539,1.3476,1.86357,1.07957,1.07859,1.64327,0.850008,1.17702,1.6224,1.29553,0.869227
"hsa-miR-4703",1.26964,0.890017,1.16578,1.07179,1.48313,1.74467,1.38055,1.53683,1.55237,0.904136,1.47557,0.99956
"hsa-miR-4713",1.47979,1.2291,0.970287,1.26675,1.1395,1.72853,1.33192,1.60457,0.704937,1.17682,0.86312,1.94045
"hsa-miR-33b",1.14407,1.64861,1.88388,1.24052,0.336388,0.671057,1.52663,1.30402,1.90595,1.09724,1.36384,1.29573
"hsa-miR-550b-1",1.54037,1.20996,1.3884,1.20101,1.6004,1.19669,1.31004,0.986897,1.45529,1.12337,1.54037,0.824125
"hsa-miR-4681",1.10715,0.846757,0.989095,1.3003,1.23211,1.96284,0.901105,1.53753,0.931412,1.68218,0.979073,1.80507
"hsa-miR-4461",0.823245,1.17884,1.24889,1.42919,1.30229,0.948472,1.79093,1.27096,1.73608,1.39553,1.23806,0.910286
"hsa-miR-4716",1.21528,1.07646,1.00894,1.04636,1.02019,1.29012,1.32716,1.05297,1.25329,1.39525,1.17846,2.38009
"hsa-miR-4653",1.34505,0.876218,0.936974,1.26972,1.30346,0.970283,1.32716,1.86893,0.928116,1.19188,0.954685,2.21399
"hsa-miR-3916",1.32665,1.07646,1.28574,1.49561,1.77087,1.6226,1.52636,0.788793,1.41937,0.886935,0.998922,0.986256
"hsa-miR-100",1.22639,1.35311,1.35311,1.09751,1.20376,1.49615,1.42318,1.66952,1.50304,1.05211,1.11515,0.645131
"hsa-miR-542",0.867269,0.950396,1.03487,1.23639,1.21476,0.664223,1.88551,1.127,1.17611,1.06104,2.07444,1.82382
"hsa-miR-3682",0.752056,0.871626,2.39064,0.684241,0.905878,1.22425,0.959629,1.127,1.20204,2.15904,1.22421,1.57205
"hsa-miR-31",1.88678,1.23956,0.886869,0.619275,1.47935,1.17965,1.04399,1.45033,1.46373,0.98981,1.5556,1.25302
"hsa-miR-3667",0.670025,1.60031,1.06289,1.40103,1.17965,1.0752,1.7568,1.08311,1.33173,1.31487,1.15745,1.40071
"hsa-miR-204",1.29539,1.25148,1.41249,1.75882,1.08701,0.972254,1.19348,1.55738,1.04846,1.2171,1.06273,1.14141
"hsa-miR-4517",1.19684,1.72041,1.30866,1.00894,1.17965,1.22332,1.17965,0.943951,1.0708,1.16246,1.17965,1.81266
"hsa-miR-3976",1.47617,1.05416,1.1737,1.30531,1.23098,1.49525,1.24596,1.34676,1.1871,1.0761,1.1871,1.20621
"hsa-miR-186",1.20397,0.865094,1.15944,0.82561,1.49871,1.08834,1.36271,1.10879,1.91517,1.16007,1.14409,1.64493
"hsa-miR-4519",1.00249,0.478664,0.967289,0.684241,1.1486,2.00558,1.37541,0.912168,1.1245,1.43439,2.53953,1.29709
"hsa-miR-1827",0.767384,0.971725,0.93808,0.684241,1.77087,1.39553,1.42581,0.810176,2.33696,1.32521,1.74222,0.785618
"hsa-miR-1229",0.875927,0.908156,1.00894,1.22746,1.70672,1.94849,0.921248,0.865756,1.4225,1.24201,1.64327,1.14346
"hsa-miR-711",1.12675,1.49587,0.83792,1.26078,1.00714,1.05752,1.16151,1.34652,0.961077,1.41579,1.13391,2.09265
"hsa-miR-3150b",1.06168,1.18379,1.18958,1.34127,1.19696,1.59041,0.944576,1.3294,1.32223,0.998922,1.17303,1.5505
"hsa-miR-623",0.984914,1.31059,1.46148,1.35639,1.23861,1.3451,1.1887,1.37693,1.03886,1.36079,1.37374,0.833247
"hsa-miR-489",1.48384,0.58151,0.55164,1.16698,1.95431,1.52777,1.68016,1.13773,1.11498,1.2201,1.16584,1.27322
"hsa-miR-641",1.63521,0.871626,2.04065,1.11582,1.24385,0.763436,1.88911,0.942398,1.40509,0.708357,1.17965,1.04566
"hsa-miR-4698",1.13801,1.40948,1.57856,1.09138,0.73118,1.60778,1.07977,1.26029,1.20049,1.27431,1.29019,1.15761
"hsa-miR-371",1.46188,1.3917,2.37675,0.787397,1.31437,0.898154,1.23182,1.23015,1.88727,0.302746,0.684666,1.24457
"hsa-miR-4731",0.633653,1.5934,1.2549,2.03109,0.887862,1.74974,1.4302,1.2946,0.772103,0.98667,0.968909,1.20623
"hsa-miR-1273f",0.415295,1.85645,0.618134,1.68859,1.34676,1.0051,1.09308,1.37967,1.75751,1.09308,1.01062,1.52575
"hsa-miR-3156-1",1.89274,0.997803,0.679441,1.13512,0.943831,1.25987,1.11579,2.75178,0.75306,1.11579,1.11579,1.02455
"hsa-miR-541",0.90826,1.63119,0.952727,0.819314,1.57792,1.59664,1.31472,1.07902,1.20204,0.998922,0.849803,1.82492
"hsa-miR-454",0.819811,0.733177,0.664646,0.802069,2.58574,1.21912,1.28925,0.716413,1.65491,1.41552,1.81253,1.00602
"hsa-miR-4773-1",0.717944,1.0009,0.765506,1.38085,1.09703,1.59953,1.06347,2.31554,0.884185,0.973095,0.839125,2.07524
"hsa-miR-2116",0.952961,1.13925,0.799139,1.24052,0.591616,1.60778,1.42472,1.24408,0.978561,1.19188,1.08089,2.42166
"hsa-miR-3617",1.24729,1.76412,1.47784,1.21008,1.14922,0.93985,1.17965,1.2669,0.895199,1.11201,1.15973,1.2669
"hsa-miR-3191",0.58151,1.58928,1.54998,1.6775,1.08628,1.10423,0.900267,1.21161,1.0517,1.35664,1.21161,1.34676
"hsa-miR-499a",1.3952,0.937436,1.0646,1.04808,0.896541,1.44553,1.47417,1.15911,1.12011,1.2813,1.6549,1.18458
"hsa-miR-216b",1.32209,0.720588,1.38224,1.10756,1.25061,0.985368,1.17785,1.20769,1.76601,1.48473,1.20274,1.04938
"hsa-miR-3943",1.46347,1.19598,1.24701,1.1894,1.04662,1.17965,1.41792,1.1086,1.2729,1.32062,1.17287,1.02343
"hsa-miR-5095",1.45721,0.550109,1.37354,0.783459,2.10392,1.04,1.2636,1.11821,1.10242,1.44562,1.43339,0.957266
"hsa-miR-2964a",1.30413,0.721788,1.04401,1.49612,0.975481,1.60778,0.897028,1.29483,1.4654,1.39011,0.77974,1.584
"hsa-miR-4514",0.792931,0.905515,1.03172,1.48237,1.28404,1.03509,0.92876,1.06185,1.1883,1.35227,1.82205,1.61892
"hsa-miR-3153",1.2076,1.97055,0.891146,1.15867,0.873784,1.47928,1.01204,1.42025,0.851708,1.28244,1.29519,1.05404
"hsa-miR-659",0.908628,1.50905,1.3701,1.24052,1.14357,1.00024,0.95902,1.2422,1.31724,1.11412,1.13541,1.46196
"hsa-miR-7-2",1.48133,1.28855,1.03021,0.932894,1.32881,1.31948,1.17965,1.27071,1.03886,1.18576,1.17965,1.14141
"hsa-miR-615",0.729933,1.00251,1.11988,1.37257,0.730079,1.27251,0.921986,1.25788,1.50864,0.887989,2.68272,0.878695
"hsa-miR-3934",2.31335,0.774581,1.12577,0.821426,1.86549,0.763436,0.640786,1.43511,1.07937,0.979035,1.03943,1.52499
"hsa-miR-4633",0.961988,0.871626,2.06919,1.15357,0.914101,1.23338,1.73449,0.997681,1.26767,0.591342,1.40846,1.15397
"hsa-miR-29b-2",1.79915,0.564117,1.04878,1.00894,1.78103,1.00204,1.36426,0.795174,2.019,1.08559,1.1224,0.746642
"hsa-miR-218-1",1.37731,1.03725,0.566362,1.37385,1.14289,1.35648,1.48795,1.28866,0.741764,0.998922,1.34676,1.59539
"hsa-miR-301b",0.94591,1.00266,0.698984,0.65837,1.18188,0.853466,1.18616,1.127,1.58681,1.19188,1.42232,2.4146
"hsa-miR-1289-1",1.30083,1.07646,1.80478,1.16691,1.30284,1.17965,0.698798,1.55738,1.02798,1.08749,1.17965,0.855952
"hsa-miR-3150a",1.05082,1.72665,0.816305,1.15355,1.16512,1.00681,1.46589,1.10222,1.06755,1.28525,1.20921,1.18475
"hsa-miR-1193",0.888485,1.04015,0.60514,1.00969,0.978611,1.57587,0.879139,1.25093,1.7025,1.02416,2.28524,0.970283
"hsa-miR-144",1.13448,1.00341,0.804634,0.928551,1.53631,1.42396,1.49612,1.59107,1.06117,1.05439,1.24323,0.897225
"hsa-miR-325",1.85866,1.44016,1.18135,1.1956,1.01561,1.15694,1.03047,1.34676,1.08547,0.740982,1.18558,0.933295
"hsa-miR-4672",1.60481,1.28855,1.0953,1.49637,1.18172,1.39553,0.784248,1.13209,0.98737,1.20788,0.850355,1.12229
"hsa-miR-4662a",2.00502,1.16316,0.904354,1.85757,1.16081,0.735897,1.04241,1.2137,1.11278,0.930521,0.95647,1.05215
"hsa-miR-4259",0.512704,1.07646,1.30694,2.06886,0.971013,1.30533,1.08946,1.09731,0.99679,1.46325,1.50914,0.734869
"hsa-miR-3914-1",1.17721,0.638112,1.64782,1.1415,1.34676,1.24558,1.50712,0.798809,1.04986,1.49464,0.895226,1.15241
"hsa-miR-3917",0.949181,0.872219,1.49126,1.14667,1.18795,1.10801,1.31057,1.1353,1.56033,1.0787,1.41037,0.824589
"hsa-miR-605",0.808076,0.845936,1.2064,1.77087,1.26072,0.929637,1.53518,0.992763,1.11461,1.19188,1.1051,1.27023
"hsa-miR-631",0.801317,2.19644,1.35698,1.24052,0.854807,1.00123,0.933531,0.795951,0.876364,1.74356,1.23835,0.984891
"hsa-miR-4288",0.982455,0.72329,1.17684,0.75853,1.23809,0.966298,1.45671,0.79112,1.79647,1.39553,1.74771,0.98436
"hsa-miR-508",1.54947,0.913124,1.19792,0.843821,1.442,1.02384,1.17174,1.34676,1.15393,1.15779,1.27933,0.926588
"hsa-miR-4641",1.08142,1.0524,0.817654,1.06681,1.53802,0.970283,1.23752,1.127,0.930427,1.53584,1.58173,1.05486
"hsa-miR-1273e",0.890171,1.87338,1.49612,1.21338,1.00222,0.670142,1.26743,1.28421,1.04778,0.758563,1.1925,1.26151
"hsa-miR-1303",0.844829,1.363,1.46081,1.13611,1.47631,1.38055,0.98948,0.583288,1.2624,1.19188,1.19776,1.06391
"hsa-miR-4302",0.944313,1.49666,0.817654,1.33727,1.03012,1.36055,0.974473,1.18114,1.16707,1.26481,1.14468,1.19556
"hsa-miR-4304",1.41158,0.55985,0.610099,1.24052,1.17965,1.17473,1.17965,1.127,1.16969,1.40158,1.50831,1.35112
"hsa-miR-4683",0.691693,1.02245,1.45464,2.36176,0.653922,1.53466,1.17965,0.553402,0.881843,0.720656,1.34743,1.50406
"hsa-miR-1252",1.1176,1.39618,1.00894,1.18565,1.06508,1.1022,1.13002,1.49589,1.19265,0.985,1.15783,1.06409
"hsa-miR-3171",1.127,0.941763,1.29853,1.19333,1.33472,1.33472,1.0818,1.34676,1.23188,1.0818,1.17965,0.746642
