"","GSM1275918","GSM1275919","GSM1275920"
"hsa-miR-2964a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-2964a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-297",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-298",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-299-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-299-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-29a-3p",-0.30957997,-0.086875044,-3.0937302
"hsa-miR-29a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-29b-1-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-29b-2-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-29b-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-29c-3p",-3.3219073,-0.06802074,-3.0937302
"hsa-miR-29c-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-300",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-301a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-301a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-301b",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-302a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-302a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-302b-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-302b-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-302c-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-302c-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-302d-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-302d-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-302e",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-302f",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3064-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3064-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3065-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3065-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3074-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3074-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-30a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-30a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-30b-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-30b-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-30c-1-3p",-1.8982446,-3.3187973,-3.0937302
"hsa-miR-30c-2-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-30c-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-30d-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-30d-5p",0.11906862,0.013385098,-3.0937302
"hsa-miR-30e-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-30e-5p",-3.3219073,-0.86762905,-3.0937302
"hsa-miR-31-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-31-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3115",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3116",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3117-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3117-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3118",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3119",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3120-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3120-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3121-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3121-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3122",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3123",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3124-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3124-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3125",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3126-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3126-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3127-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3127-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3128",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3129-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3129-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3130-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3130-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3131",0.40183434,0.8909778,-3.0937302
"hsa-miR-3132",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3133",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3134",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3135a",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3135b",3.4044797,4.2363687,3.747567
"hsa-miR-3136-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3136-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3137",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3138",3.7068853,4.3588967,3.643721
"hsa-miR-3139",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3140-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3140-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3141",5.007907,5.082847,4.5449433
"hsa-miR-3142",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3143",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3144-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3144-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3145-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3145-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3146",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3147",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3148",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3149",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3150a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3150a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3150b-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3150b-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3151",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3152-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3152-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3153",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3154",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3155a",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3155b",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3156-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3156-5p",2.8785772,0.8563295,-3.0937302
"hsa-miR-3157-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3157-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3158-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3158-5p",0.013385098,0.28775287,-3.0937302
"hsa-miR-3159",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3160-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3160-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3161",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3162-3p",2.1274092,2.4371197,4.3473783
"hsa-miR-3162-5p",5.2605915,4.9967775,4.608394
"hsa-miR-3163",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3164",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3165",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3166",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3167",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3168",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3169",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3170",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3171",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3173-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3173-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3174",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3175",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3176",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3177-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3177-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3178",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3179",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3180",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3180-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3180-5p",-0.86025625,-0.82450175,-3.0937302
"hsa-miR-3181",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3182",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3183",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3184-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3184-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3185",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3186-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3186-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3187-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3187-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3188",0.63307357,0.12662442,-3.0937302
"hsa-miR-3189-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3189-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3190-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3190-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3191-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3191-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3192",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3193",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3194-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3194-5p",2.8435142,2.1274092,-3.0937302
"hsa-miR-3195",4.4153686,4.3201036,3.8392067
"hsa-miR-3196",4.124058,4.1735806,3.3187788
"hsa-miR-3197",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3198",0.17674308,0.6462102,-3.0937302
"hsa-miR-3199",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-32-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-32-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3200-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3200-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3201",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3202",-0.6244132,-0.46417797,-3.0937302
"hsa-miR-320a",2.523235,0.760129,-3.0937302
"hsa-miR-320b",0.79412156,0.19019866,-3.0937302
"hsa-miR-320c",6.113975,5.089788,5.7126102
"hsa-miR-320d",2.6189523,2.1720765,-3.0937302
"hsa-miR-320e",2.1017582,0.7252567,-3.0937302
"hsa-miR-323a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-323a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-323b-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-323b-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-324-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-324-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-325",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-326",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-328",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-329",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-330-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-330-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-331-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-331-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-335-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-335-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-337-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-337-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-338-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-338-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-339-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-339-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-33a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-33a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-33b-3p",-1.8982446,-3.3187973,-3.0937302
"hsa-miR-33b-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-340-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-340-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-342-3p",-0.8370719,-3.3187973,-3.0937302
"hsa-miR-342-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-345-3p",0.842367,0.24095535,-3.0937302
"hsa-miR-345-5p",-3.3219073,-0.8923046,-3.0937302
"hsa-miR-346",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-34a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-34a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-34b-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-34b-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-34c-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-34c-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3529-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3529-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3545-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3545-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3591-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3591-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3605-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3605-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3606",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3607-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3607-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3609",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-361-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-361-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3610",3.028407,3.0610502,2.331388
"hsa-miR-3611",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3612",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3613-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3613-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3614-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3614-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3615",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3616-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3616-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3617",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3618",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3619-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3619-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-362-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-362-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3620",-0.31521657,-3.3187973,-3.0937302
"hsa-miR-3621",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3622a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3622a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3622b-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3622b-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-363-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-363-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3646",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3648",5.0427284,5.370097,5.8423905
"hsa-miR-3649",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3650",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3651",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3652",0.7860937,0.3823637,-3.0937302
"hsa-miR-3653",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3654",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3655",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3656",6.1644664,5.764371,5.831697
"hsa-miR-3657",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3658",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3659",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-365a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-365a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-365b-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3660",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3661",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3662",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3663-3p",6.0140114,6.0140114,6.4334
"hsa-miR-3663-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3664-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3664-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3665",6.1880026,6.0749836,6.1644664
"hsa-miR-3666",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3667-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3667-5p",2.2691197,0.63307357,-3.0937302
"hsa-miR-3668",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3669",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-367-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-367-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3670",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3671",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3672",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3673",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3674",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3675-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3675-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3676-3p",0.5190551,0.51067966,3.8690684
"hsa-miR-3676-5p",3.1647692,3.643721,2.5808158
"hsa-miR-3677-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3677-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3678-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3678-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3679-3p",-0.8923046,-3.3187973,2.1071243
"hsa-miR-3679-5p",5.211904,5.4888005,5.211904
"hsa-miR-3680-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3680-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3681-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3681-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3682-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3682-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3683",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3684",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3685",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3686",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3687",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3688-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3688-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3689a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3689a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3689b-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3689d",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3689f",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-369-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-369-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3690",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3691-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3691-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3692-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3692-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-370",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3713",-3.3219073,-0.70188224,-3.0937302
"hsa-miR-3714",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-371a-3p",-3.3219073,-0.85101455,-3.0937302
"hsa-miR-371a-5p",0.05720377,-0.020555696,-3.0937302
"hsa-miR-371b-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-371b-5p",0.5287214,0.3973526,-3.0937302
"hsa-miR-372",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-373-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-373-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-374a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-374a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-374b-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-374b-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-374c-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-374c-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-375",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-376a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-376a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-376b",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-376c",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-377-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-377-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-378a-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-378a-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-378b",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-378c",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-378d",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-378e",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-378f",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-378g",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-378h",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-378i",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-379-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-379-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-380-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-380-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-381",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-382-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-382-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-383",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-384",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3907",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3908",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3909",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3910",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3911",3.9183636,3.3781865,2.7476027
"hsa-miR-3912",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3913-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3913-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3914",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3915",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3916",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3917",0.18797962,-3.3187973,-3.0937302
"hsa-miR-3918",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3919",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3920",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3921",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3922-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3922-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3923",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3924",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3925-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3925-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3926",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3927",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3928",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3929",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3934",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3935",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3936",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3937",0.34713116,-0.026547432,-3.0937302
"hsa-miR-3938",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3939",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3940-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3940-5p",3.9895978,3.6844037,3.5434256
"hsa-miR-3941",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3942-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3942-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3943",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3944-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3944-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3945",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3960",10.447253,10.202787,9.523483
"hsa-miR-3972",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3973",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3974",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3975",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3976",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3977",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-3978",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-409-3p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-409-5p",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-410",-3.3219073,-3.3187973,-3.0937302
"hsa-miR-411-3p",-3.3219073,-3.3187973,-3.0937302
