"","GSM3678191","GSM3678192","GSM3678193","GSM3678194","GSM3678195","GSM3678196","GSM3678197","GSM3678198","GSM3678199","GSM3678200","GSM3678201","GSM3678202","GSM3678203","GSM3678204","GSM3678205","GSM3678206","GSM3678207","GSM3678208","GSM3678209","GSM3678210","GSM3678211","GSM3678212","GSM3678213","GSM3678214","GSM3678215","GSM3678216","GSM3678217","GSM3678218","GSM3678219","GSM3678220"
"hsa-miR-4654",6.24792751344359,2.32192809488736,1.58496250072116,2.58496250072116,2,8.05528243550119,4.90689059560852,2,2.32192809488736,5.16992500144231,1.58496250072116,1.58496250072116,2.58496250072116,4.95419631038687,2.32192809488736,2.58496250072116,2.58496250072116,2.32192809488736,3.16992500144231,1.58496250072116,3.58496250072116,3.58496250072116,3.58496250072116,3.16992500144231,3.70043971814109,3.4594316186373,3,3.32192809488736,3.70043971814109,3.32192809488736
"hsa-miR-4655-5p",6.20945336562895,5.85798099512757,5.95419631038687,6.28540221886225,6.04439411935845,6.06608919045777,5.93073733756289,5.90689059560852,6.52356195605701,6.10852445677817,5.75488750216347,6.14974711950468,6.08746284125034,6.02236781302845,6.06608919045777,6.4594316186373,5.88264304936184,6.4757334309664,5.97727992349992,6.02236781302845,6.02236781302845,6.10852445677817,6.04439411935845,5.97727992349992,6.02236781302845,5.97727992349992,5.97727992349992,6.10852445677817,5.93073733756289,6.04439411935845
"hsa-miR-4655-3p",3.32192809488736,2.32192809488736,4.39231742277876,1.58496250072116,1.58496250072116,3.32192809488736,2.8073549220576,1.58496250072116,4.32192809488736,2.8073549220576,10.4125698468052,1.58496250072116,7.54689445988764,4.24792751344359,1.58496250072116,3.4594316186373,5.16992500144231,2,9.43254190038826,3.58496250072116,1,2,2.58496250072116,5.49185309632967,1.58496250072116,2.32192809488736,2,3.70043971814109,1,1
"hsa-miR-4656",5.35755200461808,5.24792751344359,4.90689059560852,5.32192809488736,5.52356195605701,5.24792751344359,5.04439411935845,5.32192809488736,5.24792751344359,5.35755200461808,5.12928301694497,4.95419631038687,5.24792751344359,5.32192809488736,4.90689059560852,5.16992500144231,5.28540221886225,4.85798099512757,5.12928301694497,4.95419631038687,4.64385618977472,4.70043971814109,4.64385618977472,4.58496250072116,4.64385618977472,4.75488750216347,4.85798099512757,4.8073549220576,4.64385618977472,4.85798099512757
"hsa-miR-4657",3.8073549220576,3.8073549220576,3,3.32192809488736,2.58496250072116,4.90689059560852,2.8073549220576,4.4594316186373,3.8073549220576,6.18982455888002,4.4594316186373,7.49984588708321,4.32192809488736,7.92481250360578,2,2.32192809488736,4.32192809488736,2.32192809488736,6.44294349584873,4.70043971814109,2.32192809488736,2,2,2,2.32192809488736,2,1.58496250072116,1.58496250072116,2,2.32192809488736
"hsa-miR-4658",3,5.12928301694497,6.2667865406949,2,6.59991284218713,5.28540221886225,3,6.28540221886225,2,9.02513956227851,2,3,6.68650052718322,4.85798099512757,1.58496250072116,3.70043971814109,5.12928301694497,2,2.32192809488736,4.24792751344359,2,1.58496250072116,2,1.58496250072116,1.58496250072116,1.58496250072116,2,1,2.32192809488736,2
"hsa-miR-4659a-5p",4.75488750216347,5.24792751344359,2.8073549220576,6.94251450533924,2.32192809488736,9.44501484586842,5.04439411935845,2.8073549220576,1,2.32192809488736,7.59245703726808,2,4.4594316186373,2,2,2.58496250072116,2.58496250072116,4,6.18982455888002,2,1,1,1.58496250072116,0,1.58496250072116,5.32192809488736,1,5.04439411935845,2.32192809488736,1
"hsa-miR-4659a-3p",3.16992500144231,2,1.58496250072116,1.58496250072116,6.22881869049588,4.75488750216347,4.4594316186373,4.64385618977472,1.58496250072116,4.70043971814109,3.16992500144231,6.02236781302845,7.65105169117893,6.24792751344359,2.8073549220576,4.4594316186373,4.70043971814109,1.58496250072116,3.16992500144231,6.79441586635011,4.52356195605701,5.32192809488736,1,2.8073549220576,1,2,1.58496250072116,4.08746284125034,1.58496250072116,1
"hsa-miR-4660",2.58496250072116,1.58496250072116,3.32192809488736,3.58496250072116,6.55458885167764,2.32192809488736,4.52356195605701,3,3.32192809488736,5.8073549220576,2,3,4.85798099512757,5.32192809488736,3.4594316186373,2,2.8073549220576,1.58496250072116,6.49185309632967,1.58496250072116,1,1,1,1,1,1,1,1,1.58496250072116,1
"hsa-miR-4661-5p",4.64385618977472,5.78135971352466,4.8073549220576,9.44086916761087,7.6724253419715,2,5.55458885167764,2,2.32192809488736,4.8073549220576,4,4,2,3.32192809488736,1.58496250072116,2.32192809488736,3,4.16992500144231,3.32192809488736,3.32192809488736,1.58496250072116,1,2.58496250072116,1.58496250072116,2,3.58496250072116,1.58496250072116,6.49185309632967,4.64385618977472,1
"hsa-miR-4661-3p",4.39231742277876,4.16992500144231,1.58496250072116,8.71080643369935,3.32192809488736,2.32192809488736,4.16992500144231,3.4594316186373,4.24792751344359,3.4594316186373,2,6.49185309632967,4.64385618977472,3.8073549220576,3,1.58496250072116,5.90689059560852,2,2.32192809488736,3,3.16992500144231,4.64385618977472,1,8.18487534290828,3.32192809488736,5.97727992349992,6.08746284125034,0,5.75488750216347,3.90689059560852
"hsa-miR-4662a-5p",5.4594316186373,3.32192809488736,7.64385618977472,8.32192809488736,6.2667865406949,2,6.14974711950468,2.8073549220576,3.16992500144231,9.56795607541547,1.58496250072116,4.4594316186373,4.24792751344359,8.34872815423108,1.58496250072116,2.32192809488736,3.32192809488736,2.32192809488736,8.18487534290828,8.17990909001493,2,2.58496250072116,1,5.6724253419715,2.8073549220576,2.58496250072116,1.58496250072116,2,3.70043971814109,1
"hsa-miR-4662a-3p",4.58496250072116,1.58496250072116,2.58496250072116,1,5.28540221886225,2,4.52356195605701,4.08746284125034,3.90689059560852,6.76818432477693,4.52356195605701,2,2.32192809488736,4,2,3.8073549220576,4.52356195605701,5.49185309632967,6.3037807481771,6.37503943134692,4.70043971814109,2.32192809488736,2,1,3.58496250072116,1,5.97727992349992,2,8.24792751344359,2.58496250072116
"hsa-miR-4659b-5p",2.8073549220576,6.35755200461808,8.08214904135387,2.58496250072116,3.8073549220576,2,2,5.70043971814109,4.08746284125034,4.08746284125034,2.8073549220576,2,3.4594316186373,3.16992500144231,2,7.05528243550119,3.32192809488736,1,5.70043971814109,1.58496250072116,1,2.8073549220576,3,3.90689059560852,2.8073549220576,1,1.58496250072116,3.4594316186373,5.52356195605701,1
"hsa-miR-4659b-3p",9.4241662888181,4.32192809488736,7.21916852046216,1,5,5.93073733756289,3.32192809488736,3.8073549220576,1,3.32192809488736,2,2,2,3.8073549220576,2,1,3.16992500144231,5.32192809488736,6.18982455888002,7.74819284958946,1,7.06608919045777,4.90689059560852,3.32192809488736,2,4.95419631038687,1,6.12928301694497,3.90689059560852,2.8073549220576
"hsa-miR-4663",4.70043971814109,3.8073549220576,4.95419631038687,1,7.88874324889826,3.16992500144231,2.8073549220576,1.58496250072116,2.8073549220576,3.8073549220576,8.10852445677817,9.63299519714296,5.97727992349992,4.32192809488736,2,1,2,1,4.85798099512757,2.32192809488736,1,1,1,1,1,1,1.58496250072116,1,1,1
"hsa-miR-4662b",6.14974711950468,2.32192809488736,2,1.58496250072116,4.39231742277876,7.53915881110803,2.8073549220576,4.64385618977472,2.58496250072116,6.4757334309664,5.24792751344359,9.78953364497036,3,4,3.8073549220576,1,8.02790599656988,3.90689059560852,7.27612440527424,6.18982455888002,1,3,1,7.29462074889163,1.58496250072116,4,6.24792751344359,4,1.58496250072116,1
"hsa-miR-4664-5p",2,3,2.58496250072116,3.16992500144231,3,3.16992500144231,3.16992500144231,2.8073549220576,2,3,2.32192809488736,2,2.32192809488736,2.8073549220576,2.8073549220576,2.32192809488736,2.58496250072116,2.32192809488736,3.16992500144231,3.16992500144231,2,2.32192809488736,2.32192809488736,2,2.32192809488736,2,2,2,2.32192809488736,2.32192809488736
"hsa-miR-4664-3p",2.58496250072116,2.8073549220576,1.58496250072116,1.58496250072116,3.90689059560852,2,2.32192809488736,1.58496250072116,2,6.37503943134692,3.90689059560852,3.70043971814109,2,7.29462074889163,1.58496250072116,1.58496250072116,3.32192809488736,2,2.32192809488736,4.95419631038687,1.58496250072116,2,2,2,2,1.58496250072116,2,2,1.58496250072116,1.58496250072116
"hsa-miR-4665-5p",7.53915881110803,7.27612440527424,6.85798099512757,7.73470962022584,7.15987133677839,7.38370429247405,7.43462822763672,8.11894107272351,7.62935662007961,7.48381577726426,7.78790255939143,7.33091687811462,7.74819284958946,7.45121111183233,6.93073733756289,7.48381577726426,7.98868468677217,7.57742882803575,6.90689059560852,7.05528243550119,6.12928301694497,6.56985560833095,6.16992500144231,6.8703647195834,6.18982455888002,7.04439411935845,6.52356195605701,6.68650052718322,6.35755200461808,6.28540221886225
"hsa-miR-4665-3p",3,2.32192809488736,2.32192809488736,3.4594316186373,3.16992500144231,2.8073549220576,2.32192809488736,2.58496250072116,3.8073549220576,3,3,3.32192809488736,3.32192809488736,6.2667865406949,3.32192809488736,3.32192809488736,2.8073549220576,3.32192809488736,2.32192809488736,2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576,3.16992500144231,2.58496250072116,2.8073549220576,3.16992500144231,3.32192809488736,2.32192809488736,2.8073549220576
"hsa-miR-4666a-5p",4.39231742277876,7.78790255939143,2.58496250072116,3.4594316186373,4,8.02236781302845,7.49984588708321,1.58496250072116,6.98868468677217,4.16992500144231,1.58496250072116,6.49185309632967,4.95419631038687,5.4262647547021,2,4.4594316186373,5.08746284125034,12.7319553737719,5.35755200461808,4.4594316186373,1,1.58496250072116,1,1.58496250072116,2.58496250072116,1,3.4594316186373,7.74819284958946,1,3.16992500144231
"hsa-miR-4666a-3p",3.70043971814109,6.8703647195834,2.8073549220576,2.8073549220576,3.32192809488736,5.90689059560852,9.45121111183233,4.08746284125034,1,2.58496250072116,6.55458885167764,6.64385618977472,4.24792751344359,3.32192809488736,1.58496250072116,1,3.8073549220576,1.58496250072116,4.4594316186373,1.58496250072116,1,1.58496250072116,4.85798099512757,1,2,1,1,1,3.58496250072116,7.92481250360578
"hsa-miR-4667-5p",5.16992500144231,4.90689059560852,4.58496250072116,5.24792751344359,5.16992500144231,5.08746284125034,4.70043971814109,4.85798099512757,5.35755200461808,5,5.08746284125034,5.55458885167764,5.24792751344359,4.95419631038687,4.90689059560852,5.04439411935845,5.08746284125034,5.12928301694497,4.85798099512757,4.70043971814109,5.20945336562895,5.08746284125034,5.20945336562895,5.08746284125034,5.35755200461808,5.12928301694497,5.16992500144231,5.28540221886225,5.04439411935845,5.12928301694497
"hsa-miR-4667-3p",2.32192809488736,2,2,1.58496250072116,2,2.58496250072116,3.16992500144231,3.58496250072116,2,10.635718120331,2.32192809488736,4,2.32192809488736,5.58496250072116,1.58496250072116,6.20945336562895,3,2,4.52356195605701,3.16992500144231,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1,1.58496250072116
"hsa-miR-4668-5p",8.4178525148859,2,11.4424251933316,2,9.12153351734003,4.8073549220576,2.32192809488736,4,2.8073549220576,4.08746284125034,9.8376279331714,1.58496250072116,2.58496250072116,2.58496250072116,5.20945336562895,1,2.58496250072116,2.32192809488736,8.18487534290828,2.32192809488736,2.58496250072116,1.58496250072116,2,2.58496250072116,1,1.58496250072116,0,3.4594316186373,1,3.70043971814109
"hsa-miR-4668-3p",2,2,3.32192809488736,2,5.70043971814109,5.24792751344359,5,2,3.58496250072116,4.85798099512757,3,1.58496250072116,7.74819284958946,2,1.58496250072116,5.08746284125034,5.4594316186373,1.58496250072116,4.32192809488736,7.64385618977472,3,4.39231742277876,1,6.3037807481771,1,2,2.58496250072116,1.58496250072116,3.4594316186373,1
"hsa-miR-219b-5p",7.88264304936184,2,1.58496250072116,4.52356195605701,8.30833903013941,8.82654848729091,3.16992500144231,3.16992500144231,1,3.4594316186373,4.95419631038687,2.8073549220576,4.32192809488736,5.4594316186373,2.8073549220576,9.94836723158468,4.52356195605701,2.58496250072116,3.16992500144231,5.78135971352466,1,1,1,1,1,1,1,0,1,1
"hsa-miR-219b-3p",2.58496250072116,3,1.58496250072116,1.58496250072116,2.58496250072116,5.08746284125034,3,8.96578428466209,8.41362792902417,8.4797802640291,5.16992500144231,2.32192809488736,2,6.94251450533924,2,4.8073549220576,2.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,4.4594316186373,5.64385618977472,1,2.32192809488736,1.58496250072116,2.32192809488736,2.32192809488736,1,2.58496250072116,1.58496250072116
"hsa-miR-4669",2,2.58496250072116,2,2.58496250072116,2,2,3.4594316186373,1.58496250072116,1.58496250072116,3.16992500144231,4.85798099512757,4.24792751344359,3.58496250072116,3.70043971814109,1.58496250072116,1.58496250072116,2.58496250072116,2,5.95419631038687,1.58496250072116,2,2.32192809488736,2.32192809488736,2,2,2,2,2,2.32192809488736,2
"hsa-miR-4670-5p",7.04439411935845,4.39231742277876,8.96000193206808,4.70043971814109,3.90689059560852,6,2,5.32192809488736,9.61654884377899,6.85798099512757,4.08746284125034,4.90689059560852,4.70043971814109,3.32192809488736,1,3.8073549220576,1.58496250072116,3.58496250072116,5.28540221886225,2,2.32192809488736,1,2.58496250072116,0,1,1,0,1.58496250072116,1.58496250072116,2
"hsa-miR-4670-3p",7.2667865406949,3.70043971814109,2,2.58496250072116,3.32192809488736,5.61470984411521,5.32192809488736,1.58496250072116,4.16992500144231,4.32192809488736,4.16992500144231,4.39231742277876,3,4.39231742277876,1,5.6724253419715,2.58496250072116,2,5.6724253419715,1.58496250072116,1,4.75488750216347,1.58496250072116,1.58496250072116,1.58496250072116,3,2,7.76155123244448,1.58496250072116,0
"hsa-miR-4671-5p",4.24792751344359,4.64385618977472,1.58496250072116,1,3,3.16992500144231,4.52356195605701,4,7.06608919045777,4.32192809488736,2.8073549220576,8.05528243550119,5.39231742277876,9.31288295528435,5.24792751344359,1,2,1,3.90689059560852,2,2,2,1,5,7.31288295528436,0,1,2.32192809488736,1,1
"hsa-miR-4671-3p",4.52356195605701,2.32192809488736,8.73131903102506,2.8073549220576,2,3.16992500144231,3.70043971814109,1.58496250072116,3.8073549220576,8.09275714091985,6.75488750216347,5.78135971352466,3.4594316186373,5.28540221886225,1.58496250072116,2.58496250072116,4.90689059560852,2.32192809488736,5.35755200461808,3.70043971814109,1.58496250072116,2.32192809488736,1,1,1.58496250072116,2.32192809488736,1.58496250072116,1.58496250072116,2.58496250072116,5.88264304936184
"hsa-miR-4672",4,10.007027266894,6.89481776330794,3.90689059560852,2,5.4594316186373,5,4.32192809488736,3,5.55458885167764,3,11.9399464524587,7.83289001416474,3.8073549220576,2,3.32192809488736,6.97727992349992,1.58496250072116,3.32192809488736,3.16992500144231,0,3.58496250072116,1,3.58496250072116,2,4.75488750216347,1,0,1,1
"hsa-miR-4673",3.4594316186373,3.70043971814109,3.8073549220576,3.32192809488736,2.32192809488736,2.32192809488736,2.8073549220576,3.32192809488736,3.32192809488736,3,3.8073549220576,3.70043971814109,3.58496250072116,2.58496250072116,3,3.4594316186373,4.32192809488736,4,5.32192809488736,2.8073549220576,3.32192809488736,3.16992500144231,3.32192809488736,3.90689059560852,3.16992500144231,3.16992500144231,3.4594316186373,3.32192809488736,3,3
"hsa-miR-4674",5.97727992349992,7.13955135239879,6.04439411935845,6.20945336562895,5.95419631038687,5.78135971352466,6.14974711950468,6.95419631038687,6,5.90689059560852,6.88264304936184,6.06608919045777,6.10852445677817,5.75488750216347,6.08746284125034,5.6724253419715,7.05528243550119,6.52356195605701,5.4262647547021,7.19967234483636,5,4.85798099512757,5.61470984411521,5.12928301694497,4.70043971814109,5.24792751344359,5.04439411935845,5.39231742277876,4.24792751344359,5.04439411935845
"hsa-miR-4675",4.4594316186373,4.24792751344359,4.08746284125034,4.4594316186373,4.24792751344359,4.08746284125034,3.90689059560852,4.16992500144231,4.75488750216347,4.16992500144231,3.8073549220576,4.4594316186373,4.32192809488736,4,4.08746284125034,4.4594316186373,4.4594316186373,4.32192809488736,4,3.90689059560852,4.75488750216347,4.90689059560852,4.75488750216347,4.95419631038687,4.75488750216347,4.75488750216347,4.75488750216347,4.95419631038687,4.52356195605701,4.39231742277876
"hsa-miR-4676-5p",4.32192809488736,1.58496250072116,5.55458885167764,2,2,11.7956338445068,9.1006623390052,3,1,2.32192809488736,3.32192809488736,2.32192809488736,2.8073549220576,2.32192809488736,1.58496250072116,1.58496250072116,6.18982455888002,1.58496250072116,2.58496250072116,2,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.58496250072116,2.32192809488736,2,2,2.58496250072116,2.58496250072116
"hsa-miR-4676-3p",2,4.24792751344359,7.06608919045777,6.32192809488736,9.90538700501813,6.20945336562895,3.16992500144231,4.8073549220576,4.75488750216347,6.37503943134692,1.58496250072116,3.70043971814109,3.70043971814109,3.32192809488736,2,3.58496250072116,2.58496250072116,1.58496250072116,5.04439411935845,1.58496250072116,1,1,1,2.32192809488736,4.32192809488736,3.90689059560852,1,0,2,1
"hsa-miR-4677-5p",3.58496250072116,4.32192809488736,5.35755200461808,9.34429590791582,4,2.32192809488736,3,6.89481776330794,5.8073549220576,6.84549005094437,2,3.70043971814109,4.08746284125034,5.39231742277876,2,5.70043971814109,3.32192809488736,1.58496250072116,4.85798099512757,4.58496250072116,3,1.58496250072116,4.08746284125034,6.4262647547021,1.58496250072116,1.58496250072116,1,1.58496250072116,1,2
"hsa-miR-4677-3p",3,8.06069593168755,2,2,9.08480838780436,4.32192809488736,2,2.32192809488736,2.8073549220576,3,4.85798099512757,6.06608919045777,4.64385618977472,7.65821148275179,5.58496250072116,8.58871463558226,3,1,6.44294349584873,2,1,1,3.8073549220576,1.58496250072116,1.58496250072116,1.58496250072116,3.32192809488736,3.16992500144231,1.58496250072116,7.59991284218713
"hsa-miR-4678",5.4594316186373,4.75488750216347,1.58496250072116,2,2,6,7.43462822763672,3.16992500144231,3.58496250072116,9.67065624911844,1.58496250072116,2.8073549220576,8.3264294871223,6.8703647195834,5.08746284125034,3.90689059560852,3.8073549220576,6.95419631038687,5.4594316186373,3,1,1,3,6.89481776330794,1,1,1,4.70043971814109,3.58496250072116,0
"hsa-miR-4679",3.32192809488736,3,3.32192809488736,1.58496250072116,4.52356195605701,6.39231742277876,4.08746284125034,1.58496250072116,4.24792751344359,3.4594316186373,5.12928301694497,2.58496250072116,3,4.32192809488736,3.32192809488736,7.52356195605701,3.70043971814109,7.10852445677817,3,2,2,1,3,1.58496250072116,5.32192809488736,1.58496250072116,1.58496250072116,1,1.58496250072116,1.58496250072116
"hsa-miR-4680-5p",4.85798099512757,1.58496250072116,2.32192809488736,2.58496250072116,9.75988818322183,8.82654848729091,5.28540221886225,6.85798099512757,1.58496250072116,7.48381577726426,6.88264304936184,2,5.16992500144231,2.8073549220576,4.58496250072116,6.75488750216347,5.55458885167764,1,6.64385618977472,2.32192809488736,4.24792751344359,1,1,1,1.58496250072116,1.58496250072116,2.58496250072116,1,3.90689059560852,1
"hsa-miR-4680-3p",3.8073549220576,2,3.32192809488736,3,3.32192809488736,3.32192809488736,5.90689059560852,2,2,3.16992500144231,9.44294349584873,9.47370574961942,6.49185309632967,3.58496250072116,5.24792751344359,2,4.64385618977472,2,2.8073549220576,2.8073549220576,1,1,1,5.75488750216347,1.58496250072116,6.5077946401987,0,5,1.58496250072116,4.58496250072116
"hsa-miR-4681",3.4594316186373,3.16992500144231,3.16992500144231,3.32192809488736,3.16992500144231,2.8073549220576,3.58496250072116,3.32192809488736,2.32192809488736,3.4594316186373,2.58496250072116,2.58496250072116,2.58496250072116,3.70043971814109,2.8073549220576,2.8073549220576,3.4594316186373,2,3.8073549220576,3.16992500144231,1.58496250072116,2,2,1.58496250072116,2,2,1.58496250072116,1.58496250072116,2,2
"hsa-miR-4682",3.16992500144231,2,5.85798099512757,1,2.32192809488736,2.32192809488736,4.16992500144231,8.96578428466209,3.58496250072116,6.8073549220576,9.91438513215544,4.85798099512757,5.04439411935845,9.18239435340453,1.58496250072116,1,7.09803208296053,1,4.39231742277876,7.8008998999203,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1,1
"hsa-miR-4683",6.49185309632967,4.90689059560852,5.04439411935845,2.58496250072116,5.52356195605701,3,2.8073549220576,3,3.90689059560852,5.4262647547021,1.58496250072116,4.32192809488736,6.7279204545632,6.20945336562895,2.32192809488736,3.70043971814109,3.16992500144231,2.32192809488736,5.08746284125034,4.64385618977472,1,2.32192809488736,1,4.24792751344359,1,0,3.4594316186373,1,4.08746284125034,1
"hsa-miR-4684-5p",2.58496250072116,1.58496250072116,2,2.58496250072116,1.58496250072116,4.32192809488736,2,5.88264304936184,1,4.8073549220576,7.34872815423108,7.16992500144231,2.32192809488736,7.01122725542325,3,2,2.58496250072116,1,2.58496250072116,2.8073549220576,1.58496250072116,1,1,1,3,1,1,1,3.16992500144231,1
"hsa-miR-4684-3p",2,3.4594316186373,2.32192809488736,2.8073549220576,2.58496250072116,2.58496250072116,2.8073549220576,2,1.58496250072116,3,2,2,2,3,2.32192809488736,2,2,2.32192809488736,2.8073549220576,2.32192809488736,2.32192809488736,2.58496250072116,2.58496250072116,2.32192809488736,2.58496250072116,2.32192809488736,2,2.32192809488736,2.8073549220576,2.58496250072116
"hsa-miR-4685-5p",3,2.32192809488736,2.58496250072116,2.32192809488736,2.32192809488736,4.85798099512757,2.58496250072116,2.32192809488736,2,5.12928301694497,2.58496250072116,1.58496250072116,2,9.73978060977326,2.32192809488736,2.32192809488736,2.58496250072116,2,2.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576,2.8073549220576,2.8073549220576,2.58496250072116,2.32192809488736,2.32192809488736,2.8073549220576,2.8073549220576
"hsa-miR-4685-3p",2.8073549220576,1.58496250072116,1.58496250072116,2.32192809488736,3.58496250072116,4.90689059560852,4.16992500144231,2,2.32192809488736,4.24792751344359,2,4.90689059560852,6.96578428466209,3.58496250072116,2,2.32192809488736,5.7279204545632,2.32192809488736,2.8073549220576,2,2,2,1.58496250072116,2,2,1.58496250072116,2,2,1.58496250072116,2
"hsa-miR-4686",6.59991284218713,3.16992500144231,3.8073549220576,6.65821148275179,2,6.4757334309664,7.48381577726426,12.6003775531078,3.32192809488736,2,2.8073549220576,4.24792751344359,4,6.24792751344359,3.70043971814109,5.49185309632967,3.4594316186373,1,3.16992500144231,6.85798099512757,1,1,1,1,1,1,1,1,7.70043971814109,1
"hsa-miR-4687-5p",4,3,3,3.16992500144231,3,3.4594316186373,3.16992500144231,3,3.32192809488736,3.32192809488736,2.8073549220576,2.32192809488736,2.8073549220576,3.32192809488736,3.16992500144231,2.8073549220576,2.58496250072116,3.32192809488736,3.16992500144231,2.8073549220576,2.58496250072116,2.32192809488736,2.32192809488736,2.58496250072116,2.58496250072116,2.32192809488736,2.58496250072116,2.8073549220576,2.32192809488736,2.58496250072116
"hsa-miR-4687-3p",5.58496250072116,5.95419631038687,6.04439411935845,5.8073549220576,5.55458885167764,5.97727992349992,5.97727992349992,6,5.93073733756289,5.83289001416474,6.04439411935845,5.83289001416474,5.52356195605701,5.6724253419715,6.02236781302845,5.95419631038687,5.75488750216347,6.18982455888002,5.75488750216347,6.02236781302845,5.32192809488736,5.49185309632967,5.61470984411521,5.49185309632967,5.4594316186373,5.8073549220576,5.35755200461808,6.04439411935845,5.39231742277876,5.4262647547021
"hsa-miR-1343-3p",5.83289001416474,5.95419631038687,5.4594316186373,5.20945336562895,5.64385618977472,5.75488750216347,5.70043971814109,5.32192809488736,4.85798099512757,5.52356195605701,7.38370429247405,7.8703647195834,5.6724253419715,5.88264304936184,5.12928301694497,5.08746284125034,5.75488750216347,4.8073549220576,5.85798099512757,5.61470984411521,6.04439411935845,5.95419631038687,5.93073733756289,5.32192809488736,6.28540221886225,5.6724253419715,5.61470984411521,5.39231742277876,6.12928301694497,5.95419631038687
"hsa-miR-4688",6.64385618977472,6.24792751344359,6.35755200461808,6.88264304936184,6.95419631038687,7.01122725542325,6.6724253419715,6.4757334309664,7.78135971352466,6.97727992349992,6.02236781302845,6.75488750216347,6.79441586635011,6.83289001416474,6.85798099512757,7.43462822763672,6.28540221886225,7.03342300153745,6.70043971814109,6.33985000288462,6.68650052718322,6.82017896241519,6.32192809488736,6.88264304936184,6.53915881110803,6.7279204545632,6.82017896241519,7.467605550083,6.53915881110803,6.8703647195834
"hsa-miR-4689",6.49185309632967,6.08746284125034,6.35755200461808,6.37503943134692,6.10852445677817,5.97727992349992,6.18982455888002,6.37503943134692,6.5077946401987,5.93073733756289,6.4093909361377,6.4594316186373,6.3037807481771,6.08746284125034,6.20945336562895,6.3037807481771,6.49185309632967,6.49185309632967,6.16992500144231,6.02236781302845,6.08746284125034,6.35755200461808,6.24792751344359,6.3037807481771,6.20945336562895,6.3037807481771,6.12928301694497,6.20945336562895,6.12928301694497,6.08746284125034
"hsa-miR-4690-5p",4.4594316186373,4.24792751344359,4.58496250072116,4.70043971814109,4.70043971814109,4.64385618977472,4.70043971814109,4.24792751344359,4.32192809488736,4.75488750216347,4.24792751344359,4.39231742277876,4.24792751344359,4.8073549220576,4.32192809488736,4.32192809488736,3.90689059560852,4,4.90689059560852,4.58496250072116,4.70043971814109,4.70043971814109,4.58496250072116,4.52356195605701,4.8073549220576,4.4594316186373,4.4594316186373,4.4594316186373,4.70043971814109,4.8073549220576
"hsa-miR-4690-3p",9.61470984411521,7.91886323727459,2,4.70043971814109,4,3,3.32192809488736,2.32192809488736,7.78790255939143,5.35755200461808,5.61470984411521,3.16992500144231,3.4594316186373,5.95419631038687,8.36194377373524,4.90689059560852,2.8073549220576,1,5.32192809488736,6.02236781302845,2.32192809488736,7.83920378809694,1.58496250072116,0,1,2.32192809488736,0,5.08746284125034,4.75488750216347,8.09803208296053
"hsa-miR-4691-5p",4,6.18982455888002,2.8073549220576,1.58496250072116,9.20945336562895,3.4594316186373,3.32192809488736,4.4594316186373,1.58496250072116,7.24792751344359,1.58496250072116,1.58496250072116,3.4594316186373,6.4093909361377,3.32192809488736,1,7.15987133677839,1.58496250072116,2.58496250072116,3,1.58496250072116,1.58496250072116,2,1.58496250072116,2,1.58496250072116,1.58496250072116,1.58496250072116,2,1.58496250072116
"hsa-miR-4691-3p",5.55458885167764,2,4.39231742277876,1,2.32192809488736,7.8073549220576,2.8073549220576,7.96578428466209,1.58496250072116,3.32192809488736,3,9.2807707701306,8.18487534290828,4.24792751344359,2.32192809488736,1.58496250072116,3.90689059560852,1.58496250072116,2,2.8073549220576,1,1,1,1,1,1,1,1,1.58496250072116,1.58496250072116
"hsa-miR-4692",5,2.32192809488736,4.95419631038687,8.64745842645492,2,3,4.64385618977472,1.58496250072116,10.2276159434142,2.8073549220576,3,3.8073549220576,4.58496250072116,3,5.24792751344359,2.58496250072116,1.58496250072116,2,2.58496250072116,4.32192809488736,1.58496250072116,1.58496250072116,1.58496250072116,2,1.58496250072116,1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116
"hsa-miR-4693-5p",3.4594316186373,5.78135971352466,5.85798099512757,1.58496250072116,7.15987133677839,4.90689059560852,1.58496250072116,2,3.32192809488736,6.4594316186373,2,2.58496250072116,5.39231742277876,5.35755200461808,1,2,2,2.58496250072116,7.91288933622996,7.3037807481771,2,3,4.90689059560852,5,3.16992500144231,2.58496250072116,1,2,3,1.58496250072116
"hsa-miR-4693-3p",6.84549005094437,3.32192809488736,5.28540221886225,1.58496250072116,4.32192809488736,9.44501484586842,4.08746284125034,3.90689059560852,1.58496250072116,3.8073549220576,4.90689059560852,1.58496250072116,2.58496250072116,5.97727992349992,1.58496250072116,2.8073549220576,4.39231742277876,1,4.8073549220576,2,5.08746284125034,5,1.58496250072116,5,2,1.58496250072116,0,1,4,1.58496250072116
