"","GSM5392914","GSM5392915","GSM5392916","GSM5392917","GSM5392918","GSM5392919","GSM5392920","GSM5392921","GSM5392922","GSM5392923","GSM5392924","GSM5392925","GSM5392926","GSM5392927","GSM5392928","GSM5392929","GSM5392930","GSM5392931","GSM5392932","GSM5392933","GSM5392934"
"hsa-miR-10a-5p",12.6574452906218,13.6442025843498,12.581129580889,13.4862068122981,13.4456862323401,14.376997849396,13.6812123373773,14.761369021997,14.0592665766828,13.5014099259591,13.7345785260795,13.2747572593562,13.3538743675097,13.7329129445576,12.6532344830241,13.4440935853116,13.698465395662,13.6127881380448,13.6349346675081,13.694301190456,14.3106817063306
"hsa-mir-10a",12.6614169413267,13.6465719557982,12.581129580889,13.4897267070089,13.4485517164737,14.3812093170946,13.6822439654433,14.7621696195548,14.0656275383022,13.5014099259591,13.7387732749684,13.2763194113052,13.3538743675097,13.7419876194029,12.6545822479803,13.4471496987125,13.698465395662,13.6127881380448,13.6386852890647,13.7001098980438,14.3162841377886
"hsa-miR-146a-5p",14.4515296533552,13.5540708849044,15.5386294594997,13.4294215463243,13.143931954309,13.367393479256,16.5736349046535,14.3190764657896,13.203079694878,14.1382922963451,13.8654695953988,14.2245371693067,14.0876319924656,14.3529139453281,14.1924884120081,13.8136045925321,14.0544158353805,15.3705629162091,14.7495922632045,14.2202858041996,14.3211120003393
"hsa-mir-146a",14.4515296533552,13.5540708849044,15.5386294594997,13.4294215463243,13.143931954309,13.367393479256,16.5736349046535,14.3190764657896,13.203079694878,14.1382922963451,13.8663546700945,14.2245371693067,14.0876319924656,14.3529139453281,14.1924884120081,13.8150994444624,14.0544158353805,15.3705629162091,14.7495922632045,14.2202858041996,14.3211120003393
"hsa-miR-30d-5p",14.0445482376802,14.4954089326188,14.2350117957391,14.3436452507139,14.3905969569617,14.6835265484975,14.6201758639996,14.4866391297383,14.6106090464865,14.9393783726314,14.9568989237603,14.7489664676859,14.792711114174,14.0862254135401,14.4465663870974,14.850014456649,14.8810332093739,14.6762624357331,14.9619495515487,14.7261442384797,14.7925511578438
"hsa-mir-30d",14.0459044260758,14.4959649482687,14.2369457243529,14.3437749191019,14.3921924904718,14.6836077441003,14.6210983651231,14.4893411793597,14.6133253670441,14.9393783726314,14.9583869944448,14.7493180315681,14.7937357436215,14.0873212905744,14.448181406587,14.8523520046659,14.8810332093739,14.6762624357331,14.9632587562417,14.7293772475075,14.7943967353844
"hsa-miR-192-5p",13.8040872293181,13.4477248967622,12.765061369968,13.5242324206624,13.4487561761078,13.1044268120045,12.934210874536,13.2522921381106,11.7078936835665,13.111651441294,13.8497430683855,12.9196892938901,14.3071132769134,13.4682602345281,13.2092407953878,15.3656177601662,13.7827965900732,13.9897570689031,16.0334434030782,14.0862851246738,14.9403825039201
"hsa-mir-192",13.8040872293181,13.4477248967622,12.765061369968,13.5246900170511,13.4487561761078,13.1049119411422,12.9352002509701,13.2523871081055,11.7078936835665,13.111651441294,13.8497430683855,12.9198142352733,14.3074959357689,13.468344356197,13.2101576583892,15.3656177601662,13.7827965900732,13.98997689435,16.0334434030782,14.0863458850107,14.9404805532803
"hsa-miR-22-3p",15.0172170483459,14.8808700765041,15.0364727196387,14.3669274057917,13.8098657253362,13.0605835686553,13.2093290679539,13.581145044866,15.3389340910082,14.0438173102899,15.2533463191525,15.3698632655075,14.3730364767252,15.1074324296568,15.5623563635279,15.7301483095528,15.5732722267986,15.5639211349311,16.4470799827904,15.8261609845462,14.9516147246776
"hsa-mir-22",15.0185157951281,14.8834608368016,15.039179482282,14.3684577738209,13.8149503252642,13.0615835868653,13.212800893637,13.5849208347861,15.3413390721209,14.0467898488003,15.2548116046964,15.3710745390961,14.3732192725146,15.1108582985769,15.5655563412031,15.73221024311,15.5732722267986,15.5676816301599,16.448994797269,15.8270521110177,14.9519065714778
"hsa-let-7a-5p",14.8584120825767,12.4330435153332,15.6443339185869,14.1350089072949,13.4702662238133,13.6516457833465,14.6005878715625,13.8939774660731,13.969682457537,13.3499020899865,13.3117189329897,14.9437131055181,13.7092120657997,14.5305160884614,14.4414702317008,14.089145740849,13.2433499357097,12.827616368523,13.8480938402418,13.7677460747584,15.0186251325974
"hsa-let-7a-1",14.8610844268459,12.437681572533,15.6447612949932,14.1390492194607,13.4764967619177,13.6706952400803,14.604246919217,13.9079713506827,13.9812244887331,13.3609906704463,13.3328977741005,14.9461073408736,13.7196008199263,14.5325289731697,14.4462970416474,14.0950029262937,13.261751698671,12.8457058851069,13.8596561941948,13.7870150463485,15.0186251325974
"hsa-let-7a-3",14.8612172497371,12.4328323398421,15.6423799744955,14.1414381500671,13.4752929491548,13.6740501846036,14.6067328854204,13.9064030438629,13.9809440718012,13.3648665139355,13.3339645954474,14.945524495554,13.7211814233995,14.5334539574079,14.4475535581576,14.095208010273,13.2666411455417,12.8393759231607,13.862331884715,13.789704222367,15.0192751221068
"hsa-let-7a-2",14.8579196185551,12.4269068414916,15.6431385356781,14.1357579674242,13.4704676293109,13.6515627693427,14.6041691634899,13.8933685933829,13.9674195468453,13.3502029043985,13.3128015249304,14.9445423289856,13.7103700729763,14.5298713720304,14.4412299681553,14.090123591408,13.2435152800445,12.8221943704727,13.8503867818306,13.7682006491016,15.020017608417
"hsa-miR-30a-5p",13.1079945511171,13.8640620454851,11.3344894314317,13.8682995302814,13.8776480728244,14.7486179636473,14.3430268360168,14.5816154124627,14.9885913745063,13.3529074180777,13.6160977392367,13.4436345620879,13.5171201319593,13.2343319891297,13.2033023620373,14.5079673389625,14.1148622261953,13.816404043671,14.8023081281438,14.643696678622,15.0947813096708
"hsa-miR-26a-5p",14.8512882842107,14.8797472578312,16.2778244270614,14.7267718182437,13.8542230360413,14.838363295516,14.1539151328724,14.8616418024991,14.7228573913211,14.089397467389,14.5074216494974,14.6452594601354,13.9106681685188,14.3968005477967,14.2941015824861,13.8000807580475,14.4135597094335,13.9640272587431,14.6703516285235,14.0934977464568,15.0960141963489
"hsa-mir-26a-1",14.8512882842107,14.8797472578312,16.2778244270614,14.7267718182437,13.8554573443509,14.838363295516,14.1539151328724,14.8616418024991,14.7228573913211,14.089397467389,14.5074689293963,14.6452594601354,13.9120528039164,14.3968005477967,14.2943011288268,13.8000807580475,14.4135597094335,13.9640272587431,14.6703516285235,14.0934977464568,15.0960141963489
"hsa-mir-26a-2",14.852037002281,14.8801345352889,16.2802708463009,14.7318338990585,13.8553031136727,14.8398576795233,14.1565686594805,14.8643783879869,14.7225219709395,14.0910182792287,14.506854167961,14.6473359332754,13.9130589776146,14.3995823485799,14.2986510341754,13.8004581373362,14.41781503913,13.966263508929,14.6708859258088,14.0944647665335,15.0973339786851
"hsa-mir-30a",13.163377893745,13.8766156152822,11.4121278561068,13.9111055758354,13.8974069240567,14.7730146859438,14.3588744270825,14.6099462460595,15.0196380994552,13.3761365622492,13.641481563399,13.4646829657523,13.5374892966793,13.2678731472098,13.2297653520907,14.5240901673875,14.1287137308534,13.8253013538333,14.8298418065151,14.6619135104989,15.1155115915607
"hsa-miR-148a-3p",13.4479904526611,12.5564218547697,12.7119899701158,13.3302966337614,13.3924721794813,13.1515628869449,13.8073359432876,13.3485408046861,12.4853215559528,12.8908230922514,13.180518854868,12.9576685348347,13.6639069182925,12.0644951862665,12.5330228573208,14.6289157838974,13.0285410580244,13.682179219649,15.0252207397142,14.1346227095996,15.2125644685492
"hsa-mir-148a",13.4622460487805,12.5756780092721,12.7387332973573,13.343844302824,13.3990471215781,13.1576549868714,13.8309174803876,13.364883987242,12.4853215559528,12.9060443157567,13.1976156572503,12.9723196253943,13.7002058540572,12.0766857743709,12.543916972042,14.6397823702929,13.043242302463,13.7075309854802,15.0439621359089,14.1406038056623,15.2254169138306
"hsa-mir-16-1",16.4011759372652,16.1324623841486,15.4452307556349,16.0882317875893,16.6058109207769,15.1232853253799,15.1325770258086,15.4686130234908,14.7258726674498,16.8127321847902,17.0475537717016,16.9930390133704,16.9324596580119,16.7471313561882,17.1034319631265,16.6182359063801,16.7268713187973,16.6223976334769,16.7346804977482,16.8849668074774,15.2254973855912
"hsa-miR-16-5p",16.4027873712947,16.1341681059235,15.446278675853,16.0881543908978,16.606177589414,15.1232254607604,15.1331160336073,15.4688173814512,14.7262073098031,16.8132505124695,17.0481470558349,16.9933061835808,16.9334671999308,16.747244025947,17.1034509425864,16.6195019012556,16.7278171359608,16.623566987587,16.7351550042011,16.8856303348835,15.2259801219163
"hsa-mir-16-2",16.451344611141,16.2174100426717,15.5071916328951,16.1982407415617,16.7000935780141,15.372916291333,15.2805270997873,15.5909853584511,14.9631218324994,16.893821152611,17.1242703628219,17.0683469581849,17.0211034465896,16.810291189159,17.1693112647018,16.6881203077093,16.8273489693639,16.6986202331114,16.8052108694089,16.9602682416118,15.286936595463
"hsa-miR-107",14.3502218085578,15.0845071721846,14.7093420530714,15.2675969840137,15.6658680177215,16.037398416546,15.638296611733,15.7578518629847,16.3084549459722,17.0490102562229,15.6969523145753,15.5485325519125,16.0554937648037,15.9739627323679,15.7144973136026,15.8724794621682,15.6632499687556,15.7363672969193,15.4623878755605,15.2348753876823,15.2879387365125
"hsa-mir-107",14.3502218085578,15.0845071721846,14.7093420530714,15.2675969840137,15.6658680177215,16.037398416546,15.638296611733,15.7578518629847,16.3084549459722,17.0490102562229,15.6969523145753,15.5485325519125,16.0554937648037,15.9739627323679,15.7144973136026,15.8724794621682,15.6632499687556,15.7363672969193,15.4623878755605,15.2348753876823,15.2879387365125
"hsa-mir-103a-2",14.5376035497914,15.1654407899939,14.8897845006776,15.3102243305877,15.6936087107919,16.0503647936745,15.6703638754335,15.7776674391248,16.3210825211819,17.0552277867983,15.7175757347634,15.5819186257313,16.0696060679865,15.9954724099507,15.7516176161461,15.893105842119,15.69249154364,15.7461609760896,15.4942196784423,15.2642566719191,15.3449031685778
"hsa-miR-103a-3p",14.5377863753782,15.1655678823172,14.8898500570046,15.3102243305877,15.6936087107919,16.0503647936745,15.6704010100272,15.7776839353989,16.3210825211819,17.0552277867983,15.7175757347634,15.5819186257313,16.0695778680586,15.9950929321655,15.751181566759,15.893105842119,15.692521822906,15.7461609760896,15.4942196784423,15.2643103812107,15.3449031685778
"hsa-mir-103a-1",14.5377863753782,15.1655678823172,14.8898500570046,15.3102243305877,15.6936087107919,16.0503647936745,15.6704010100272,15.7776839353989,16.3210825211819,17.0552277867983,15.7175757347634,15.5819186257313,16.0695778680586,15.9950929321655,15.751181566759,15.893105842119,15.692521822906,15.7461609760896,15.4942196784423,15.2643103812107,15.3449031685778
"hsa-miR-451a",15.6988458827872,17.0667141990734,15.5228535170117,16.5695172041589,17.0260153926688,17.1522799208683,15.9924275448486,16.0212135942282,15.7333569195009,17.3214397237172,17.5130302332774,17.0445310348331,17.6228694843954,16.1186707060689,16.8722975709917,16.3136045187662,16.9250239015685,16.7416836100847,16.7353921989154,16.6904334541844,15.3460879229376
"hsa-mir-451a",15.6997894319567,17.0676325811515,15.5238465634688,16.5700160849916,17.0270427253197,17.1533649556904,15.994920643952,16.0221468630572,15.7375127920302,17.3220341040703,17.5141071839769,17.0455905941822,17.6240220749324,16.1198894924398,16.873911796299,16.3159380937377,16.9269812523207,16.7422383194353,16.7365958161119,16.6928298360406,15.3471237851492
"hsa-miR-423-5p",14.67577684299,14.1551804987427,15.9551272929007,15.7216153227092,16.214006458027,16.2368883918823,15.9274148826599,15.8265019480066,17.1886189363095,16.9808052699769,16.0694029378206,15.8105279701639,16.3175940887723,17.0565093421394,16.5499296474844,16.0379511927478,16.5355896670448,16.9167147293272,16.2663301532659,16.4035335216035,15.6298033281347
"hsa-mir-423",14.8340814519458,14.4432115639975,16.1447020590898,15.7699900743702,16.2458881322932,16.2651465876906,16.0059688726011,15.8681086163537,17.197847845478,16.9982571580509,16.1101212905165,15.8852582259255,16.3517375930155,17.0888705864826,16.5875821604126,16.1021020507584,16.5848205550533,16.9423576344228,16.3332667293727,16.4362485596093,15.7110743847379
"hsa-miR-10b-5p",14.581733387836,16.2165515806205,13.8816966237148,15.6480231138347,15.7586321279127,16.4523670158994,15.8786196592571,16.5239296610541,16.3194754514447,15.5133203425504,15.3999649388923,15.414836838642,15.1344995862346,15.6259391571063,14.6112845858584,15.3734809626725,15.7182699672322,15.7453148169762,15.6238141983887,15.6341404415127,16.3702555621953
"hsa-mir-10b",14.5831835327997,16.217164819947,13.8830804117502,15.6484430889321,15.7604863790474,16.4542838178883,15.8817342284968,16.5253352691762,16.3208055678852,15.5137903640328,15.4010087685088,15.4151913879714,15.1344995862346,15.6287456274294,14.6147774953115,15.3750653643856,15.7200831676787,15.7458355891472,15.6255871213787,15.6353868059357,16.3719650473273
"hsa-miR-320a",15.4798615026854,12.8866139864553,14.809495580788,14.9833364390918,14.9786202230554,15.1923066182681,16.2752444378451,15.1713126953448,16.3905529030626,15.1893334166519,14.3838378968831,16.3906279006882,15.0646836905839,16.018735414848,15.6031574572332,16.4616157146202,15.1107940161311,15.2022347233048,15.8094411682768,15.6319150826261,16.6334933457035
"hsa-mir-320a",15.4798615026854,12.8866139864553,14.809495580788,14.9833364390918,14.9786202230554,15.1923066182681,16.2752444378451,15.1715889242932,16.3905529030626,15.1896696411055,14.3838378968831,16.3906279006882,15.0646836905839,16.018735414848,15.6031574572332,16.4616157146202,15.1107940161311,15.2022347233048,15.8094411682768,15.6319150826261,16.6334933457035
"hsa-let-7b-5p",17.1386481633095,15.8475079338625,15.9212034376062,16.7975277537581,16.6453283638108,16.0915959480821,17.1952521216905,16.236957076816,17.0002966117872,17.0469936339294,16.9922216442707,17.3402822596137,17.3424576428665,17.2305322929166,17.6349089838092,17.2074715617099,17.2605727384828,16.7689688844664,17.1880039902506,17.0491602108003,16.8591982145336
"hsa-let-7b",17.1386481633095,15.8483988441834,15.9212034376062,16.7975277537581,16.6455290529073,16.0928957166335,17.1952521216905,16.2370530615658,17.0018868038491,17.0471559948473,16.9924919123088,17.3403406017082,17.3429360438813,17.2305322929166,17.635109218865,17.2077146157404,17.2605727384828,16.7689688844664,17.1880039902506,17.0495264462892,16.8597426865763
"hsa-miR-92a-3p",18.0486016920988,18.1129321403451,18.163229967651,18.4855562407674,18.7820950460072,18.8184769655855,18.0051061207401,18.3199791209027,18.7095298928732,19.1611934597749,18.9769968474477,18.8121013000553,18.9434839796451,18.8238523885788,19.106938387424,18.8734639064189,18.9590330426597,18.925718628071,18.6901553410821,18.8304126234218,17.8902211203493
"hsa-mir-92a-2",18.0486016920988,18.1129321403451,18.163229967651,18.4855562407674,18.7820950460072,18.8184769655855,18.0051061207401,18.3199791209027,18.7095298928732,19.1611934597749,18.9769968474477,18.8121013000553,18.9434839796451,18.8238523885788,19.106938387424,18.8734639064189,18.9590330426597,18.925718628071,18.6901553410821,18.8304126234218,17.8902591901914
"hsa-mir-92a-1",18.0734408038893,18.1381252955211,18.1850360689792,18.4973486645835,18.7899385988469,18.8224369269677,18.0164494557925,18.3282443170958,18.7136388493734,19.1672455651216,18.9867103793497,18.8210656321486,18.9535319073959,18.8320454556155,19.1158663392614,18.8828865812012,18.9692229623173,18.9364799647928,18.7068412919186,18.8392618786955,17.9027803856598
"hsa-miR-122-5p",16.6706288996097,12.2204799594415,12.9856156526732,15.2612953610714,14.4352373510211,13.6287192833206,13.87811282291,14.8785993875932,15.9121671986223,12.3051282586985,12.9564116952482,13.7675340255244,15.5769787411951,10.9074539819854,14.1274123125672,17.4678775667919,13.038866690992,15.220710034593,17.738074118915,16.6777262363629,17.9343608481392
"hsa-mir-122",16.6706288996097,12.2204799594415,12.9856156526732,15.2619816549396,14.4361657175091,13.6287192833206,13.87811282291,14.8790607643468,15.9121671986223,12.3051282586985,12.9564116952482,13.7675340255244,15.5769787411951,10.9163610219195,14.1274123125672,17.4678775667919,13.038866690992,15.220710034593,17.7383745587292,16.6777262363629,17.9345331478809
"hsa-miR-486-5p",20.37596264629,20.9984566768602,20.9796294896725,20.2710175381614,21.0662941143316,20.5571496176378,20.7631364667786,19.9633168170679,19.727686840875,21.6633888786328,21.6293550453153,21.0434279820564,21.3384936890583,22.0636445822392,21.9943263795121,21.3267847849936,22.1994507676689,21.8330495291631,21.1827285561553,21.2646930026664,19.787199540472
"hsa-mir-486",20.379138121074,20.9991448993031,20.9804468966707,20.273735969731,21.0680305740423,20.5583359583127,20.7660194925071,19.9648109078763,19.7281359332669,21.6643049331458,21.6308003575939,21.046966524233,21.3403319795619,22.0653370244148,21.9957899384307,21.3288393101562,22.2005170962405,21.8340562513357,21.1845796967618,21.2664080947805,19.7895555313465
