"","GSM1824825","GSM1824826","GSM1824827","GSM1824828","GSM1824829","GSM1824830"
"hsa-miR-29b-1*",6.03,4.62,6.11,5.03,6.39,4.89
"hsa-miR-29b-2*",5.83,4.79,5.18,5.01,5.52,5.05
"hsa-miR-29c",11.92,6.77,11.13,6.32,9.87,5.41
"hsa-miR-29c*",7.04,5.35,6.2,5.71,6.22,5.61
"hsa-miR-300",6.6,6.07,7.81,6.37,6.78,5.58
"hsa-miR-301a",6.13,4.89,6.04,5.16,6,5.16
"hsa-miR-301b",5.03,4.91,4.8,5.36,5.36,5.31
"hsa-miR-302a",5.18,4.75,5.47,4.85,5.18,4.53
"hsa-miR-302a*",4.93,5.05,4.69,5.39,5.33,5.27
"hsa-miR-302b",5.16,5.25,4.99,5.61,5.5,5.48
"hsa-miR-302b*",5.03,4.96,4.88,5.39,5.39,5.3
"hsa-miR-302c",5.27,5.3,5.05,5.59,5.54,5.61
"hsa-miR-302c*",5.24,5.38,5.42,5.62,5.63,5.48
"hsa-miR-302d",5.11,5.17,4.82,5.53,5.49,5.38
"hsa-miR-302d*",4.81,4.94,4.75,5.27,5.12,5.14
"hsa-miR-302e",5.51,5.17,5.49,5.52,5.82,5.42
"hsa-miR-302f",5.07,5.16,4.85,5.41,5.33,5.25
"hsa-miR-30a",8.26,4.75,8.33,5.12,7.85,4.8
"hsa-miR-30a*",4.86,4.91,4.72,5.33,5.27,5.32
"hsa-miR-30b",11.45,6.78,11.7,7.4,10.67,5.86
"hsa-miR-30b*",4.62,5.57,4.68,5.22,5.14,5.45
"hsa-miR-30c",10.93,6.58,11.05,6.96,10.24,6.09
"hsa-miR-30c-1*",6.35,5.23,5.59,6.12,4.79,4.35
"hsa-miR-30c-2*",5.05,4.99,4.86,5.57,5.44,5.27
"hsa-miR-30d",8.92,5.74,9.28,6.25,8.78,5.78
"hsa-miR-30d*",5.24,5.2,5.1,5.56,5.49,5.31
"hsa-miR-30e",11.56,6.9,11.48,7.43,10.98,6.46
"hsa-miR-30e*",8.6,5,8.64,5.21,8.13,4.93
"hsa-miR-31",4.64,4.45,4.47,4.63,4.58,4.45
"hsa-miR-31*",4.53,4.5,4.32,4.87,4.79,4.78
"hsa-miR-3116",4.87,4.95,4.91,5.16,5.18,5.06
"hsa-miR-3129",4.89,4.88,4.87,5.11,5.11,5.1
"hsa-miR-3157",4.74,4.81,4.63,5.14,5.04,4.92
"hsa-miR-3164",4.76,4.85,4.65,5.07,5,4.98
"hsa-miR-3170",5,4.97,5.04,5.27,5.29,5.17
"hsa-miR-3176",5.06,4.9,4.92,5.36,5.4,5.3
"hsa-miR-3179",4.61,4.34,4.51,5.01,4.89,4.8
"hsa-miR-3187",5.17,5.25,5,5.63,5.51,5.56
"hsa-miR-32",8.65,4.98,8.64,5.25,8.3,5.11
"hsa-miR-32*",8.62,6.46,9.04,6.56,8.46,5.96
"hsa-miR-3202",6.61,7.66,8.02,8.03,5.98,7.99
"hsa-miR-320a",9.01,5.61,8.8,5.97,8.23,5.93
"hsa-miR-320b",9.03,5.92,8.8,6.17,8.18,6.2
"hsa-miR-320c",8.76,5.7,8.53,5.95,7.84,5.94
"hsa-miR-320d",8.56,5.61,8.33,6.03,7.84,5.95
"hsa-miR-323-3p",5.07,4.68,5.17,4.72,5.12,4.64
"hsa-miR-323-5p",5.41,5.55,5.21,6.02,5.91,5.86
"hsa-miR-323b-5p",5.2,5.15,5.11,5.52,5.56,5.22
"hsa-miR-324-3p",5.8,5.2,5.77,5.38,5.54,5.13
"hsa-miR-324-5p",5.11,5.06,5.03,4.98,4.95,4.85
"hsa-miR-325",5.25,5.35,5.03,5.65,5.51,5.53
"hsa-miR-326",5.55,5.81,6.94,5.51,5.36,5.15
"hsa-miR-328",5.46,5.12,5.65,5.46,5.56,5.28
"hsa-miR-329",4.43,4.57,4.42,4.79,4.82,4.69
"hsa-miR-330-3p",4.39,4.27,4.46,4.59,4.46,4.7
"hsa-miR-330-5p",5.13,4.73,4.99,5.28,5.25,5.08
"hsa-miR-331-3p",7.38,5.09,7.72,5.37,7.31,5.16
"hsa-miR-331-5p",4.83,4.62,4.79,4.75,4.92,4.56
"hsa-miR-335",7.01,4.91,9.46,5.99,9.8,6.23
"hsa-miR-335*",9.03,7.62,9.58,7.12,9.23,6.18
"hsa-miR-337-3p",5.62,4.97,5.51,5.29,6.36,5.5
"hsa-miR-337-5p",4.55,4.78,4.6,5.11,5,4.93
"hsa-miR-338-3p",5.44,5.37,5.88,5.87,5.84,5.76
"hsa-miR-338-5p",4.88,4.98,4.91,5.21,5.26,5.11
"hsa-miR-339-3p",5.86,4.67,6.21,5.08,5.63,4.77
"hsa-miR-339-5p",7.85,4.9,8.27,5.38,7.18,5.17
"hsa-miR-33a",7.75,4.69,7.44,5.07,6.66,4.92
"hsa-miR-33a*",5.11,4.44,4.97,4.89,4.91,4.72
"hsa-miR-33b",6.14,4.85,6.02,4.95,5.67,4.83
"hsa-miR-33b*",4.61,4.46,4.17,4.86,4.78,4.79
"hsa-miR-340",7.6,5.5,8.06,5.71,7.86,5.45
"hsa-miR-340*",5.48,5.09,5.91,5.34,5.9,5.18
"hsa-miR-342-3p",10.06,5.78,9.97,6.35,9.24,5.5
"hsa-miR-342-5p",6.94,5.27,7,5.54,6.57,5.38
"hsa-miR-345",5.12,4.8,5.02,5.13,5.25,5.11
"hsa-miR-346",5.01,4.5,5.05,4.83,5.08,4.62
"hsa-miR-34a",7.58,5.5,7.21,5.83,5.7,5.27
"hsa-miR-34a*",4.94,4.98,5.11,5.82,4.95,4.87
"hsa-miR-34b",9.37,5.26,9.55,5.24,9.44,5.11
"hsa-miR-34b*",5.16,5.2,4.95,5.52,5.46,5.49
"hsa-miR-34c-3p",4.22,4.13,4.25,4.47,4.68,5.27
"hsa-miR-34c-5p",4.59,4.33,4.7,4.87,5.1,4.83
"hsa-miR-361-3p",7.44,6.74,7.46,6.64,7.56,6.22
"hsa-miR-361-5p",8.38,5.51,8.82,5.83,7.96,5.37
"hsa-miR-362-3p",6.59,4.52,6.44,4.63,6.52,4.53
"hsa-miR-362-5p",5.7,5.33,5.66,5.68,6.02,5.59
"hsa-miR-363",5.22,4.99,5.43,5.38,6.57,5.37
"hsa-miR-363*",7.23,5.74,6.92,5.93,7.71,5.82
"hsa-miR-365",5.37,5.15,5.17,5.38,5.43,5.2
"hsa-miR-365*",4.97,4.91,5.01,5.13,5.13,5.07
"hsa-miR-367",4.87,4.95,4.76,5.46,5.42,5.37
"hsa-miR-367*",4.14,4.25,4.21,4.5,4.45,4.3
"hsa-miR-369-3p",5,5.03,4.85,5.41,5.37,5.33
"hsa-miR-369-5p",4.31,4.33,4.14,4.81,4.34,4.5
"hsa-miR-370",4.97,5.14,4.91,5.49,5.38,5.37
"hsa-miR-371-3p",5.06,5.27,4.96,5.55,5.59,5.47
"hsa-miR-371-5p",4.53,4.6,4.58,4.82,4.51,4.67
"hsa-miR-372",4.83,4.97,4.67,5.42,5.23,5.32
"hsa-miR-373",5.33,5.32,5.06,5.66,5.69,5.56
"hsa-miR-373*",4.92,4.97,4.99,5.21,5.33,5.1
"hsa-miR-374a",8.91,4.93,9.3,5.17,8.57,5.01
"hsa-miR-374a*",5.11,4.9,5.15,5.17,5.22,5.16
"hsa-miR-374b",6.98,4.67,7.11,5.07,6.68,5.02
"hsa-miR-374b*",5.47,5.27,5.6,5.59,5.88,5.37
"hsa-miR-375",4.56,4.61,4.55,5.16,4.78,4.47
"hsa-miR-376a",4.2,4.14,4.09,4.29,4.15,4.05
"hsa-miR-376a*",4.87,4.93,4.81,5.21,5.21,5.1
"hsa-miR-376b",4.37,4.51,4.67,4.66,4.3,4.78
"hsa-miR-376c",4.4,4.27,4.28,4.47,4.36,4.54
"hsa-miR-377",4.83,4.69,4.66,5,5.05,4.92
"hsa-miR-377*",5.23,5.34,5.32,5.41,5.53,5.34
"hsa-miR-378*",4.74,4.79,4.68,5.05,5.03,4.93
"hsa-miR-378/hsa-miR-378c",6.92,5.28,7.19,5.76,7.56,5.59
"hsa-miR-379",5,4.94,4.79,5.59,5.51,5.5
"hsa-miR-379*",4.58,4.78,4.52,5.02,4.91,4.92
"hsa-miR-380",4.86,4.81,4.56,5.18,5.09,5.11
"hsa-miR-380*",4.65,4.67,4.57,5.07,5.02,5
"hsa-miR-381",4.23,4.44,4.37,4.46,4.36,4.36
"hsa-miR-382",4.74,4.87,4.93,5.07,5,4.91
"hsa-miR-383",4.42,4.27,4.33,4.64,4.66,4.6
"hsa-miR-384",5.21,4.62,5.29,4.75,4.97,4.27
"hsa-miR-409-3p",4.53,4.76,4.49,4.85,4.66,4.58
"hsa-miR-409-5p",4.2,4.47,4.22,4.63,4.42,4.53
"hsa-miR-410",4.08,4.19,11.92,4.32,4.34,4.36
"hsa-miR-411",4.62,4.66,4.6,5.1,5.09,5.09
"hsa-miR-411*",4.59,4.42,4.47,5.06,5.08,4.94
"hsa-miR-412",4.81,4.85,4.68,5.29,5.23,5.17
"hsa-miR-421",4.99,4.99,4.87,5.39,5.29,5.15
"hsa-miR-422a",5.5,5.32,5.58,5.62,5.87,5.5
"hsa-miR-423-3p",7.93,5.53,8.53,5.74,7.61,5.01
"hsa-miR-423-5p",9.36,8.02,9.56,8.15,8.96,7.56
"hsa-miR-424",5.81,5.61,6.09,5.82,6.05,5.74
"hsa-miR-424*",4.78,4.94,4.87,5.1,4.99,5.08
"hsa-miR-425",7.31,5.62,7.52,6.11,6.9,5.98
"hsa-miR-425*",5.64,5.06,5.81,5.61,5.81,5.41
"hsa-miR-429",4.49,4.54,4.44,4.85,4.87,4.79
"hsa-miR-431",4.73,5.02,4.85,5.08,4.94,4.97
"hsa-miR-431*",4.82,4.82,4.64,5.36,5.36,5.26
"hsa-miR-432",5.12,6.63,5.04,5.11,5.33,6.39
"hsa-miR-432*",5.1,5.09,4.88,5.57,5.55,5.53
"hsa-miR-433",4.92,4.93,4.95,5.45,5.36,6.36
"hsa-miR-448",4.81,4.88,4.64,5.18,5.03,5.01
"hsa-miR-449a",4.42,4.54,4.25,4.92,4.6,4.55
"hsa-miR-449b",5.04,5.08,4.93,5.41,5.29,5.24
"hsa-miR-449b*",4.9,5.02,5.09,5.21,5.15,5.15
"hsa-miR-449c",4.92,4.84,4.6,5.29,5.24,5.14
"hsa-miR-449c*",4.87,4.93,4.75,5.42,5.42,5.34
"hsa-miR-450a",5.47,5.46,5.17,5.89,5.89,5.88
"hsa-miR-450b-3p",4.87,5,4.62,5.35,5.27,5.19
"hsa-miR-450b-5p",4.9,4.79,4.68,5.12,4.99,5.03
"hsa-miR-451",10.49,7.79,8.63,6.48,6.7,12.01
"hsa-miR-452",4.93,5.04,5.04,5.43,5.38,5.26
"hsa-miR-452*",4.71,4.75,4.56,5.29,5.2,5.19
"hsa-miR-454",4.94,4.72,4.77,4.98,5.08,4.81
"hsa-miR-454*",5.14,5.02,4.89,5.63,5.59,5.56
"hsa-miR-455-3p",4.48,4.39,4.24,4.79,4.8,4.67
"hsa-miR-455-5p",5.06,5.12,4.87,5.48,5.41,5.29
"hsa-miR-483-3p",7.61,8.44,9.06,7.47,6.62,6
"hsa-miR-483-5p",5.91,6.29,6.61,7.03,5.85,7.17
"hsa-miR-484",5.83,5.39,5.74,5.68,5.71,5.47
"hsa-miR-485-3p",5.64,5.63,6.56,5.81,5.63,5.27
"hsa-miR-485-5p",5.48,5.51,5.42,6.09,6.01,6.02
"hsa-miR-486-3p",6.4,4.57,6.99,4.76,6.04,4.45
"hsa-miR-486-5p",6.88,5.62,7.34,5.97,6.83,6.25
"hsa-miR-487a",4.71,4.82,4.77,4.84,4.85,4.56
"hsa-miR-487b",6.91,4.93,7.2,5.31,6.78,5.17
"hsa-miR-488",5.21,5.39,5.46,5.67,5.55,5.48
"hsa-miR-488*",4.28,4.33,4.08,4.37,4.4,4.24
"hsa-miR-489",5.22,5.57,5.48,5.38,5.27,4.84
"hsa-miR-490-3p",5.28,7.21,5.65,5.05,4.87,4.68
"hsa-miR-490-5p",5.48,6.12,5.64,6,5.89,5.77
"hsa-miR-491-3p",8.63,4.86,9.04,5.29,9.18,5.28
"hsa-miR-491-5p",4.82,4.64,4.75,4.93,4.91,5.24
"hsa-miR-492",5.18,7.12,5.85,8.1,5.23,6.3
"hsa-miR-493",4.31,5.1,4.31,4.36,4.73,4.28
"hsa-miR-493*",5.05,5.14,4.9,5.53,5.43,5.62
"hsa-miR-494",8.62,10.11,10.09,8.65,8.17,6.06
"hsa-miR-495",4.78,4.83,4.65,5.18,5.15,5.07
"hsa-miR-496",4.4,4.46,4.24,4.8,4.71,4.47
"hsa-miR-497",5,4.45,5.14,4.76,4.75,4.36
"hsa-miR-497*",4.65,4.77,4.42,5.06,4.93,4.87
"hsa-miR-498",5.94,6.54,6.72,6.25,6.04,6.39
"hsa-miR-499-3p",4.68,4.24,5.17,4.33,4.45,4.24
"hsa-miR-499-5p",4.89,4.49,4.97,4.91,4.99,4.79
"hsa-miR-500",5.77,5.29,5.61,5.55,6.02,5.52
"hsa-miR-500*",6.07,5.36,5.74,5.65,6.31,5.59
"hsa-miR-501-3p",4.95,4.93,4.81,5.3,5.41,5.3
"hsa-miR-501-5p",5.32,5.25,5.37,5.22,5.45,4.99
"hsa-miR-502-3p",5.87,4.57,5.4,4.73,5.81,4.46
"hsa-miR-502-5p",4.95,4.62,4.92,4.78,5.19,4.64
"hsa-miR-503",4.8,4.64,4.67,5.37,5.27,5.25
"hsa-miR-504",4.92,5.02,4.76,5.41,5.37,5.36
"hsa-miR-505",5.87,4.73,5.99,4.99,5.57,4.81
"hsa-miR-505*",6.09,5.67,6.27,6.18,6.39,6.05
"hsa-miR-506",5.1,4.99,5.07,5.28,5.33,5.12
"hsa-miR-507",5.2,5.3,5.11,5.63,5.46,5.45
"hsa-miR-508-3p",5.33,5.45,5.05,5.7,5.56,5.44
"hsa-miR-508-5p",5.07,6.3,5.27,5.74,5.2,5.18
"hsa-miR-509-3-5p",4.44,4.72,4.49,5.37,4.39,4.41
"hsa-miR-509-3p",5.03,5.11,4.68,5.52,5.49,5.47
"hsa-miR-509-5p",4.56,4.52,4.22,4.79,4.75,4.68
"hsa-miR-510",5.15,6.18,5.84,5.8,5.23,5.45
"hsa-miR-511",4.71,4.89,4.64,5.18,5.09,5.06
"hsa-miR-512-3p",4.2,4.16,4.21,4.6,4.59,4.8
"hsa-miR-512-5p",5,4.94,4.87,5.27,5.24,5.19
"hsa-miR-513a-3p",5.42,4.75,5.44,4.91,5.5,4.85
"hsa-miR-513a-5p",8.66,11.54,9.74,8.02,7.62,6.71
"hsa-miR-513b",5.94,7.31,6.13,6.36,6.32,6.16
"hsa-miR-513c",5.23,5.46,5.2,5.53,5.45,5.6
"hsa-miR-514",5.39,4.98,5.41,5.28,5.53,5.06
"hsa-miR-515-3p",4.95,5.1,4.91,5.52,5.28,5.29
"hsa-miR-515-5p",4.42,4.21,4.25,4.89,4.85,4.83
"hsa-miR-516a-3p/hsa-miR-516b*",4.51,4.59,4.46,4.69,4.6,4.53
"hsa-miR-516a-5p",6.35,8.72,7.66,8.35,5.36,8.07
"hsa-miR-516b",5.47,6.18,5.91,6.92,5.65,5.86
"hsa-miR-517*",4.56,4.68,4.65,5.02,5.04,4.97
"hsa-miR-517a",5.05,4.97,4.84,5.37,5.22,5.3
"hsa-miR-517b",5.4,5.45,5.22,5.69,5.63,5.5
"hsa-miR-517c",5.36,5.25,5.07,5.83,5.85,5.71
"hsa-miR-518a-3p",5.04,4.98,4.82,5.54,5.41,5.34
"hsa-miR-518a-5p/hsa-miR-527",4.82,4.56,4.97,4.56,4.95,4.49
"hsa-miR-518b",5.36,5.29,7.18,4.82,4.72,4.26
"hsa-miR-518c",4.38,4,4.28,4.79,4.46,4.5
"hsa-miR-518c*",4.74,4.58,4.76,5.03,4.85,4.72
"hsa-miR-518d-3p",4.14,4.06,4.25,4.34,4.29,4.12
"hsa-miR-518d-5p/hsa-miR-520c-5p/hsa-miR-526a",4.76,4.54,4.85,4.51,4.6,4.29
"hsa-miR-518e",4.7,4.73,4.63,5.07,5.02,4.91
"hsa-miR-518e*/hsa-miR-519a*/hsa-miR-519b-5p/hsa-miR-519c-5p/hsa-miR-522*/hsa-miR-523*",5.42,5.74,6.03,6.11,5.64,5.86
"hsa-miR-518f",4.12,4.22,4.15,4.38,4.2,4.2
"hsa-miR-518f*",4.43,4.45,4.27,4.77,4.82,4.66
"hsa-miR-519a",4.84,4.98,4.86,5.26,5.2,5.2
"hsa-miR-519b-3p",4.59,4.82,4.67,5,4.79,4.85
"hsa-miR-519c-3p",4.62,4.55,4.51,4.73,4.71,4.51
"hsa-miR-519d",6.87,5.22,6.89,5.47,6.92,5.35
"hsa-miR-519e",5.61,5.05,5.55,5.41,5.83,5.37
"hsa-miR-519e*",6.13,7.48,6.9,7.04,5.77,5.79
"hsa-miR-520a-3p",4.97,5.05,4.83,5.44,5.38,5.31
"hsa-miR-520a-5p",4.95,4.97,4.89,5.2,5.2,5.15
"hsa-miR-520b/hsa-miR-520c-3p",4.62,4.8,4.57,5.01,4.95,4.88
"hsa-miR-520d-3p",5.15,5.22,4.96,5.46,5.46,5.41
"hsa-miR-520d-5p",5.42,4.9,5.58,4.93,5.25,4.73
"hsa-miR-520e",4.58,4.41,4.6,4.55,4.46,4.37
"hsa-miR-520f",5.01,5.19,4.92,5.36,5.25,5.21
"hsa-miR-520g",4.91,4.98,4.88,5.3,5.22,5.13
"hsa-miR-520g/hsa-miR-520h",4.93,4.33,4.96,4.4,4.68,4.34
"hsa-miR-521",4.62,4.57,4.57,5.05,5.02,5
"hsa-miR-522",5.14,5.28,5.04,5.47,5.43,5.39
"hsa-miR-523",4.97,4.45,5.15,4.32,4.74,4.25
"hsa-miR-524-3p",5.01,5,4.79,5.37,5.33,5.18
"hsa-miR-524-5p",4.66,4.68,4.57,5.02,4.96,4.91
"hsa-miR-525-3p",4.77,4.87,4.65,5.24,5.08,5.08
"hsa-miR-525-5p",5.8,5.82,6.21,5.37,5.74,5.31
"hsa-miR-526b",4.4,4.53,4.43,5.05,4.94,5.01
"hsa-miR-526b*",4.56,4.53,4.43,4.82,4.59,4.5
"hsa-miR-532-3p",5.54,5.17,5.79,5.88,6.1,5.83
"hsa-miR-532-5p",5.72,4.75,5.56,4.96,5.62,4.69
"hsa-miR-539",5.16,5.29,5.04,5.67,5.46,5.47
"hsa-miR-541",5.14,5.25,4.86,5.62,5.62,5.48
"hsa-miR-541*",4.85,4.97,4.76,5.37,5.04,5.17
"hsa-miR-542-3p",5.39,5.38,5.69,5.63,6.03,5.48
"hsa-miR-542-5p",4.98,5.35,5.22,5.49,4.9,4.95
"hsa-miR-543",4.66,4.69,4.41,4.99,4.93,4.93
"hsa-miR-544",4.88,4.93,4.72,5.42,5.33,5.26
"hsa-miR-545",4.8,4.71,4.51,5,4.93,4.75
"hsa-miR-545*",5.12,5.04,4.91,5.42,5.42,5.33
"hsa-miR-548a-3p",4.71,4.77,4.61,5.06,5.07,5.11
"hsa-miR-548a-5p",4.36,4.62,4.34,4.68,4.57,4.49
"hsa-miR-548b-3p",5.23,5.26,5.02,5.67,5.56,5.62
"hsa-miR-548b-5p",4.94,5.09,5.02,5.5,5.38,5.22
"hsa-miR-548c-3p",4.22,4.18,4.04,4.26,4.12,4.05
"hsa-miR-548c-5p",5.1,5.04,4.9,5.41,5.43,5.31
"hsa-miR-548d-3p",4.66,4.84,4.7,5.1,5.07,4.95
"hsa-miR-548d-5p",4.86,4.79,4.76,5.29,5.25,5.23
"hsa-miR-548e",5.92,4.77,6.19,4.94,5.85,4.92
"hsa-miR-548f",4.5,4.49,4.25,4.77,4.8,4.83
"hsa-miR-548g",4.09,4.2,4.17,4.36,4.2,4.16
"hsa-miR-548h",5.44,5.38,5.24,5.76,5.81,5.67
"hsa-miR-548i",4.86,4.65,4.56,5.21,5.13,5.13
"hsa-miR-548j",5.03,5.01,4.82,5.57,5.46,5.43
"hsa-miR-548k",4.82,4.92,4.72,5.1,5.07,4.9
"hsa-miR-548l",5.78,5.15,5.27,5.61,5.68,5.46
"hsa-miR-548m",5.31,5.26,5.05,5.79,5.8,5.75
"hsa-miR-548n",4.94,5.07,4.98,5.34,5.32,5.19
"hsa-miR-548o",5,5.08,4.82,5.37,5.35,5.36
"hsa-miR-548p",4.12,4.17,4,4.42,4.3,4.29
"hsa-miR-548q",4.88,4.87,4.78,5.16,5.2,5.01
"hsa-miR-549",3.99,4.04,3.97,4.04,4,5.41
"hsa-miR-550",6.63,4.98,6.9,5.1,6.6,4.78
"hsa-miR-550*",5.19,6.1,5.79,5.66,5.2,5.22
"hsa-miR-551a",5.49,6.52,5.73,5.93,5.63,5.56
"hsa-miR-551b",8.78,9.08,9.42,8.83,9.12,6.82
"hsa-miR-551b*",5.64,5.11,5.85,5.13,5.65,5.24
"hsa-miR-552",4.89,4.99,4.94,5.11,5.1,5
"hsa-miR-553",5.25,5.41,5.22,5.79,5.64,5.64
"hsa-miR-554",4.22,4.21,4.19,4.3,4.24,4.23
"hsa-miR-555",4.13,6.9,8.77,4.27,4.17,4.16
"hsa-miR-556-3p",5.05,5.07,4.89,5.34,5.35,5.27
"hsa-miR-556-5p",4.25,4.31,4.19,4.53,4.38,4.46
"hsa-miR-557",5.05,5.31,5.23,5.23,5.26,4.95
"hsa-miR-558",4.73,4.71,4.7,5.15,5.2,5.01
"hsa-miR-559",4.58,4.35,4.39,4.51,4.51,4.42
"hsa-miR-561",4.97,5.05,4.75,5.45,5.39,5.34
"hsa-miR-562",4.61,4.74,4.5,5.16,5.15,5.09
"hsa-miR-563",4.74,4.77,4.57,5.01,4.96,4.87
"hsa-miR-564",4.52,4.55,4.62,4.7,4.8,4.51
"hsa-miR-566",4.77,4.78,4.64,5.22,5.05,5.02
"hsa-miR-567",4.85,4.89,4.66,5.19,5.13,5.01
"hsa-miR-568",4.06,3.98,3.91,4.26,4.19,4.24
"hsa-miR-569",3.53,3.78,3.73,5.81,3.74,5.34
"hsa-miR-570",4.34,4.18,4.47,4.25,4.51,4.29
"hsa-miR-571",5.28,5.29,5.22,5.7,5.72,5.56
"hsa-miR-572",4.86,5.06,4.83,5.38,5.31,5.3
"hsa-miR-573",4.95,4.95,4.85,5.32,5.36,5.28
"hsa-miR-574-3p",6.71,5.61,7.33,5.48,6.54,5.31
"hsa-miR-574-5p",7.66,6.07,8.1,6.33,7.92,5.81
"hsa-miR-575",5.19,5.25,5.22,5.55,5.58,5.45
"hsa-miR-576-3p",4.89,4.87,4.97,5.35,5.4,5.23
"hsa-miR-576-5p",5.79,5.23,5.8,5.81,6.05,5.65
"hsa-miR-577",4.12,4.97,4.25,6.25,3.96,5.16
"hsa-miR-578",5.31,5.51,5.2,5.86,5.76,5.77
"hsa-miR-579",4.88,4.9,4.73,5.29,5.32,5.28
"hsa-miR-580",5.21,5.26,5.01,5.59,5.63,5.48
"hsa-miR-581",5.12,5.19,4.82,5.46,5.34,5.3
"hsa-miR-582-3p",4.72,4.59,4.56,5.14,5.09,5.09
"hsa-miR-582-5p",4.97,4.87,4.83,5.19,5.23,5.12
"hsa-miR-583",7.03,8.63,8.52,8.54,6.45,7.76
"hsa-miR-584",5.15,5.04,5.49,5.13,5.26,4.97
"hsa-miR-585",5.05,5.54,5.18,6.18,5.44,5.4
"hsa-miR-586",4.62,4.84,4.63,4.99,4.85,4.83
"hsa-miR-587",4.62,4.6,4.31,5.07,5.03,4.87
"hsa-miR-588",5.16,5.19,4.98,5.48,5.49,5.39
"hsa-miR-589",5.4,4.74,5.55,4.99,5.49,4.91
"hsa-miR-589*",4.59,4.59,4.29,4.89,5,4.8
"hsa-miR-590-3p",4,3.88,4.21,4.19,4.11,4.1
"hsa-miR-590-5p",6.58,4.85,6.86,5.23,6.42,4.94
"hsa-miR-591",4.87,4.92,4.65,5.19,5.18,5.12
"hsa-miR-592",5.38,5.48,5.18,5.92,5.87,5.92
"hsa-miR-593",5.56,5.57,5.36,5.87,5.92,5.83
"hsa-miR-593*",6.52,5.01,6.65,5.36,6.06,5.22
"hsa-miR-595",5.45,5.5,5.42,5.8,5.87,5.58
"hsa-miR-596",4.57,4.72,4.71,4.71,4.76,4.62
"hsa-miR-597",5.12,4.59,5.18,4.96,5.25,4.61
"hsa-miR-598",5.7,5.23,5.86,4.89,5.62,4.98
"hsa-miR-599",4.73,4.73,4.59,5.03,4.97,4.82
"hsa-miR-600",6.83,4.98,6.51,5.2,7.09,5
"hsa-miR-601",5.57,5.49,5.54,5.9,5.74,5.72
"hsa-miR-602",5.64,6.59,6.45,5.82,5.65,5.45
"hsa-miR-603",4.62,4.42,4.59,4.95,4.97,4.89
"hsa-miR-604",4.81,4.88,4.87,5.37,5.14,5.09
"hsa-miR-605",5.04,4.63,4.96,4.92,5.04,4.79
"hsa-miR-606",4.4,4.4,4.39,4.53,4.58,4.45
"hsa-miR-607",4.52,4.64,4.39,4.91,4.8,4.82
"hsa-miR-608",5.23,5.19,5.09,5.51,5.46,5.51
"hsa-miR-609",5.1,5.21,4.98,5.57,5.45,5.45
"hsa-miR-610",5.39,5.53,5.43,5.93,5.84,5.82
"hsa-miR-611",4.52,4.64,4.4,4.83,4.61,4.53
"hsa-miR-612",5.18,5.1,5.07,5.57,5.5,5.42
"hsa-miR-613",4.59,4.53,4.47,5.01,4.89,4.8
"hsa-miR-614",4.8,4.58,4.69,4.54,4.87,4.35
"hsa-miR-615-3p",5.6,5.14,5.89,5.21,5.4,5.07
"hsa-miR-615-5p",5.27,5.25,5.12,5.69,5.54,5.52
"hsa-miR-616",5.15,5.22,4.99,5.48,5.52,5.45
"hsa-miR-616*",5.16,5.16,5.08,5.5,5.57,5.43
"hsa-miR-617",5.54,5.77,5.82,5.92,5.79,5.68
"hsa-miR-618",5.38,5.5,5.15,5.81,5.77,5.72
"hsa-miR-619",5.06,5.05,4.84,5.58,5.51,5.53
"hsa-miR-620",7.02,5.9,7.42,6.17,7.29,6.05
"hsa-miR-621",4.61,4.68,4.64,5.11,5.1,4.93
"hsa-miR-622",5.45,5.45,5.4,5.88,5.9,5.78
"hsa-miR-623",5.29,5.45,5.07,5.8,5.59,5.57
"hsa-miR-624",4.25,4.29,4.38,4.29,4.27,4.12
"hsa-miR-624*",4.9,5.03,4.72,5.3,5.23,5.21
"hsa-miR-625",6.12,4.71,6.6,4.51,5.95,4.21
"hsa-miR-625*",4.92,5.06,5.18,5.43,5.93,7.17
"hsa-miR-626",4.79,4.84,4.69,5.22,5.18,5.14
"hsa-miR-627",5.4,5.16,5.44,5.78,5.63,5.65
"hsa-miR-628-3p",7.76,10.66,9.1,10.23,7.16,7.94
"hsa-miR-628-5p",5.12,5.05,5.07,5.35,5.41,5.24
"hsa-miR-629",5.8,5.34,5.59,5.6,5.98,5.44
"hsa-miR-629*",5.68,5.01,5.93,4.95,5.71,4.49
"hsa-miR-630",5.63,6.03,6.06,6.55,5.91,6.11
"hsa-miR-631",4.21,4.42,5.05,4.5,4.36,4.32
"hsa-miR-632",5.17,5.22,5.06,5.52,5.51,5.47
"hsa-miR-633",4.51,4.35,4.21,4.84,4.82,4.73
"hsa-miR-635",4.95,5.08,5.27,5.06,5.09,5.08
"hsa-miR-636",6.16,5.24,6.29,5.5,6.21,5.29
"hsa-miR-637",6.17,8.26,7.63,6.28,5.53,5.33
"hsa-miR-638",5.63,6.09,6.35,6.25,5.94,5.83
"hsa-miR-639",4.92,5.3,4.94,5.36,4.96,4.98
"hsa-miR-640",5.03,4.87,5.27,4.35,4.99,4.21
"hsa-miR-641",4.26,4.07,4.24,4.58,4.43,4.37
"hsa-miR-642",7.27,7.21,8.37,6.64,6.72,6.16
"hsa-miR-643",5.14,5.06,4.92,5.41,5.47,5.29
