"","GSM3318616","GSM3318617","GSM3318618","GSM3318619","GSM3318620","GSM3318621","GSM3318622","GSM3318623","GSM3318624","GSM3318625","GSM3318626","GSM3318627","GSM3318628","GSM3318629","GSM3318630","GSM3318631"
"hsa-miR-124-3p",38.4973793,34.75415421,30.91353035,30.55919838,38.70534897,24.83867836,32.10261536,31.12564087,18.55074883,35.88286209,37.20856857,32.45219421,33.01223755,34.70824051,39.30693436,38.56122589
"hsa-miR-190a-5p",34.5709877,36.06529999,30.94261742,38.22130966,34.26351166,37.0208931,30.30422974,23.56256485,31.84087944,39.01019669,34.2292366,37.91223145,33.61561203,36.38321304,28.50377083,31.06544876
"hsa-miR-302a-3p",34.53862,33.92453766,26.68617821,35.99986267,39.05323029,34.78628159,31.21316147,35.46833038,39.13291168,35.52688599,39.54274368,35.82620239,33.76711655,38.50910568,33.59542465,30.64011574
"hsa-miR-595",36.55672455,35.87986755,33.73821259,33.20550156,31.26872826,31.00713921,30.07643127,37.74453354,33.95885468,39.62180328,39.73275375,32.17158127,33.47981262,34.64642715,36.19364548,33.26559067
"hsa-miR-602",38.17502213,33.53827286,32.70584106,36.48049927,36.70203781,34.12617493,33.0950737,29.83282089,32.64319992,39.30734634,31.86057472,32.84506989,35.08990097,32.81915665,37.82583237,27.09137154
"hsa-miR-627-5p",35.30862045,33.83625412,34.58963394,36.67281723,32.18632507,39.95793533,35.36544418,27.90025139,33.33784866,29.06541443,31.1152916,36.16278076,35.90447617,35.43268204,36.87275696,34.91054916
"hsa-miR-34b-3p",22.8839817,34.14259338,37.57002258,31.37087822,18.59455299,38.00276566,27.43275833,33.66285706,36.78890228,25.33511162,35.67086411,26.41179657,31.06239319,34.33811951,35.99499893,39.144104
"hsa-miR-410-3p",32.52267456,33.86354828,36.73861313,28.5110302,35.96373749,30.32243156,32.9947052,25.33238602,34.34410477,30.39200401,32.48464584,34.96464157,30.36723518,34.73945236,37.21438599,34.39122391
"hsa-miR-17-5p",34.90275955,33.83625412,35.76340866,39.75576782,36.78102112,38.01898575,31.64864731,37.75550842,31.88009071,38.85357666,33.83755493,31.49116898,36.13820648,32.97277069,35.25249863,38.3494339
"hsa-miR-376a-3p",36.56705475,38.23764801,37.04708862,34.83753967,35.82032394,36.44856262,36.41194916,36.53785706,39.10373688,30.26481819,36.84255219,33.27468109,25.45376205,34.5969696,38.61533737,34.82070541
"hsa-miR-514a-3p",34.5709877,28.48401833,32.97739792,22.87980652,27.33735085,28.39029884,38.1603775,16.17323685,36.16264343,38.08253098,29.20603943,31.95617294,33.61561203,32.62685394,38.57123947,34.44091415
"hsa-miR-512-5p",34.50244141,34.73919678,30.28160667,36.87177658,36.89754868,34.58520126,33.25323105,29.79664421,36.0775795,30.42069817,35.00629425,34.17997742,34.8817482,34.37989426,30.21387482,36.88589096
"hsa-miR-449a",34.18530273,34.67359543,35.76340866,35.01491928,39.65299225,35.50522232,31.79511642,31.75110626,36.7352829,37.53655624,34.54912567,38.42930222,32.37748337,36.82843781,32.40052414,29.62413979
"hsa-miR-498",31.48262405,38.84162521,33.73821259,29.38719749,32.31716537,37.34267807,34.70119476,32.55291748,31.41489601,29.78114891,31.86958885,32.17158127,32.81555939,36.61077499,36.71320343,29.69548607
"hsa-miR-127-3p",34.5709877,36.94487762,36.66677475,32.58007431,34.82598114,35.79862213,30.94015884,33.32807159,33.72300339,37.07346725,35.15643311,36.83233643,37.88837433,29.78247261,30.71821213,29.37005997
"hsa-miR-96-5p",38.58111191,39.37705612,33.31682587,34.62430191,34.16935349,35.46749496,35.23944092,32.57466888,36.16264343,35.37241745,32.95286179,35.13949203,37.31258011,38.09263611,34.51575089,35.63275146
"hsa-let-7d-5p",19.84131622,33.90263748,32.5568924,32.81454468,35.07004166,33.55244064,34.53874969,31.90549469,35.180439,33.32274628,34.64875412,34.86104202,32.34859848,36.61077499,33.68781281,33.34812927
"hsa-miR-135b-5p",35.49765015,38.00793839,33.36634445,38.53319168,39.52702332,34.96969604,37.65842438,34.49147797,33.57572937,37.01038361,36.25862503,36.4022522,33.1191597,36.43746948,35.16459656,37.18987274
"hsa-miR-495-3p",35.45275879,34.37657928,34.16941452,36.38412476,35.32531738,34.77328873,36.28546524,29.34745407,35.50877762,32.21670914,32.48464584,34.32715225,13.75310326,38.50910568,36.62650299,31.8416748
"hsa-miR-299-5p",32.81541061,31.49836349,30.94261742,29.04662323,30.48433495,30.44532585,31.60105896,29.31176758,35.65089798,32.07892227,34.26562119,34.46158218,37.35587692,36.77162552,37.34366989,34.38813019
"hsa-miR-34c-3p",38.3413887,35.40411758,31.77376938,36.60372925,34.82598114,38.73826981,37.64704514,34.759758,32.77595901,29.96051025,30.69855118,24.86777687,37.72415924,31.61713409,37.83431625,32.3211174
"hsa-miR-596",32.12503815,33.70183182,34.95078278,33.52996063,34.25378799,34.62732315,34.29731369,35.14470291,39.07032394,35.37241745,32.06313705,36.36050415,37.3676796,31.72346878,33.63554382,29.8396225
"hsa-miR-744-5p",34.20575333,31.96933556,36.91548538,35.90477371,38.14382935,36.55594254,34.15109634,35.32518387,37.43190002,27.88230705,39.54160309,34.9702301,32.68045807,34.73945236,39.86332321,38.07024765
"hsa-miR-145-5p",33.44151306,34.73919678,34.20692825,31.94513893,33.75876236,30.73773956,36.24579239,30.6200943,39.32905579,34.57676315,34.51198959,35.70276642,36.32077026,35.32844162,32.40052414,32.60929489
"hsa-miR-622",32.24245453,36.6466217,32.28646851,28.72132874,35.96373749,31.4980011,34.38898087,28.77623749,30.34028435,30.47234917,29.01529312,34.95098877,36.18431473,29.82195473,34.47342682,33.73057175
"hsa-miR-516a-5p",34.54155731,35.41912079,33.10655212,36.72077942,36.20878601,34.97719955,30.07643127,33.94367218,32.22637177,26.52673912,28.97569466,35.25127411,38.19228745,39.69161224,35.18161774,33.26609802
"hsa-miR-96-3p",32.3563118,35.40411758,37.04708862,34.579216,37.42753983,31.00713921,25.44298553,29.30889511,36.5747757,39.32376099,33.24308395,33.27523804,30.74650192,34.36202621,34.67851639,35.72336197
"hsa-miR-185-3p",33.13258362,35.76174927,29.48715782,35.73201752,36.86262131,35.72568893,33.09997177,29.58453178,33.72300339,35.74493408,31.28352165,33.19234467,36.30879974,35.49266815,32.61919403,31.77925682
"hsa-miR-615-3p",37.27476501,27.63840294,34.46457672,38.17399979,32.35258102,34.173069,30.07643127,35.82130814,32.22637177,34.97861481,35.00629425,30.15307045,38.29205322,32.14712906,36.19364548,33.26559067
"hsa-miR-128-3p",39.82559204,37.16259003,35.47270966,31.3509903,33.77351379,33.51554108,34.38898087,31.58009148,39.79186249,29.24304581,39.6934166,35.33220291,33.29650497,34.47824478,33.98752213,33.26609802
"hsa-miR-766-3p",35.69802094,35.43300629,37.77854919,39.04165268,30.84873772,36.59931946,37.67388535,36.67837143,29.47578812,31.81656647,35.66290665,38.73222351,29.39982796,30.21291542,33.18438721,35.88927078
"hsa-miR-206",38.84625626,35.87986755,37.77854919,39.35331726,36.42974854,34.42637634,33.43677521,34.65989685,31.77376556,35.04918289,36.24471664,35.82620239,38.00149918,38.29474258,39.77812195,35.23124695
"hsa-miR-298",34.90275955,33.53827286,31.80768967,33.50199127,34.35096741,29.22165108,31.21316147,33.45586395,28.9384613,24.15551567,33.32718277,36.93056107,32.37748337,37.43187332,29.6424427,31.40486526
"hsa-miR-449b-5p",39.35440445,35.64782715,36.91548538,36.87958908,32.48277664,36.67993927,35.85780716,39.34677887,38.03684616,30.00689888,31.34553909,37.88122559,32.68045807,26.14467239,37.02708435,31.71664047
"hsa-miR-520d-5p",32.57907104,36.94487762,30.15937233,27.901968,30.71859932,30.76288605,27.43275833,34.05636215,38.9618988,38.67037964,34.10955811,33.27468109,33.74282837,32.69070435,29.6424427,34.91054916
"hsa-miR-192-5p",39.29924393,36.06529999,33.13246536,31.92988396,33.09569168,33.65682983,32.44885254,33.19886017,37.43190002,33.17444992,39.59611893,36.38847351,36.58989334,31.1956501,33.77477264,33.01519394
"hsa-miR-18a-3p",36.56705475,30.54073906,34.40078354,34.85256195,38.74208832,33.47047806,35.36544418,34.05636215,17.21664238,34.52246857,34.63737106,36.83233643,36.45556641,34.73945236,34.74809647,38.07024765
"hsa-miR-383-5p",30.83732414,37.03321838,31.47870064,26.74555779,35.31510925,32.35454559,33.0950737,38.48313141,32.78913879,31.68103027,31.44459152,30.52716637,25.75344276,32.39402008,35.0235672,28.76679611
"hsa-miR-9-5p",32.81541061,34.86507416,35.34112549,31.93955994,31.14946556,32.60789108,36.41194916,27.79236984,36.53721619,28.54727554,33.16025162,36.79032898,33.19034576,29.90933609,32.01597977,31.37662315
"hsa-miR-142-5p",34.42394257,33.48384476,35.55467224,37.24014664,36.43398285,36.07823563,35.69844055,34.89850235,39.9205246,34.27789307,36.89687347,23.91620445,37.3676796,38.58137512,36.23699188,35.63466263
"hsa-miR-363-5p",34.51882935,30.94669724,30.8606987,38.22130966,33.97590256,37.31794739,30.11794281,32.49227142,35.65768814,38.27468109,34.86735153,32.974617,29.97326469,35.85654449,38.25901413,29.94908905
"hsa-miR-147b",29.17031288,30.54073906,30.92032051,39.56231689,31.79844856,36.65180206,28.70708656,38.48313141,31.77376556,30.26481819,30.25979996,32.92462158,38.12811661,32.38428879,34.16965485,34.71754074
"hsa-miR-197-3p",39.52058029,34.20035172,33.23791122,32.94581223,32.31377411,31.60488129,34.28546906,31.93951035,33.12240982,34.43341446,37.23209381,32.39057541,32.17312241,34.41225433,33.59542465,36.25507736
"hsa-miR-597-5p",33.44151306,22.5147171,33.77394104,28.83863831,29.08323288,33.94076538,34.79551315,29.18581009,36.16264343,33.14163971,37.00719452,39.44420242,37.3676796,33.22443008,38.19675827,28.12122726
"hsa-miR-326",36.9713707,31.31603432,34.0055542,32.83759308,34.67662811,32.91980743,33.10198593,33.12297058,34.20846176,37.94418716,37.03897476,17.2196312,34.68841553,33.98786926,34.69239807,29.05735207
"hsa-miR-15b-5p",34.18530273,35.41912079,31.22641945,31.37087822,34.22525406,32.8054924,34.23161697,31.23880196,36.79854202,35.2245636,35.13831711,34.8591156,35.17811203,34.77579117,34.11930084,32.98973465
"hsa-miR-105-5p",36.43464279,37.46295166,35.3526001,31.93288422,38.06667328,38.08578491,35.07798386,33.4342804,29.47578812,32.16031647,32.4887619,31.50751305,39.93722916,31.83364868,30.9806366,35.16115189
"hsa-miR-196b-5p",35.24343109,37.10520935,37.57002258,35.2477417,34.82598114,32.7087326,34.28784943,32.08979034,35.40386581,34.19438171,35.56199646,34.51143646,34.86735916,33.86930084,34.90874863,34.22489929
"hsa-miR-296-5p",38.64149475,36.6466217,26.41302681,36.87177658,35.35475159,34.56412125,34.23881531,33.50244522,30.17276192,29.06541443,34.40271759,33.76992035,31.71078682,32.1335144,34.49860382,33.26559067
"hsa-miR-20b-5p",38.67683792,33.92453766,30.28544617,34.35360718,28.70842361,38.39766693,35.36544418,36.78753281,31.83189774,30.70434952,32.10348511,34.19054794,36.58989334,31.30698776,30.73129272,33.3163681
"hsa-miR-147a",32.73628998,33.15402985,30.92032051,33.46378708,34.49205399,31.13582039,31.38257027,36.23487091,32.77595901,31.696558,33.96270752,34.41778183,36.48091125,34.45643616,26.69398499,33.00321579
"hsa-miR-198",38.68581009,35.40411758,37.27048874,28.83863831,31.62316704,39.08507538,29.40058708,34.05636215,37.11432648,29.13527107,35.51699448,33.97071075,30.62829971,33.79177094,34.51575089,31.8667984
"hsa-miR-375",33.44151306,38.27853012,34.79302216,26.70725632,36.466362,32.54790878,31.51764297,34.79803848,39.25846481,34.82814026,30.07277489,28.98498154,31.56767082,32.69070435,33.98752213,29.05735207
"hsa-miR-517a-3p",34.18156052,34.46421432,31.83720589,30.77763748,36.42974854,22.03922081,33.74993134,35.08760071,33.14835739,35.4878273,32.68642426,34.95098877,30.36723518,32.55228806,33.5463295,30.60429192
"hsa-miR-361-3p",18.6512928,35.12567902,26.68617821,33.56060028,29.08560181,36.94211578,36.28546524,33.80548477,36.71232605,36.03244781,38.35166168,34.9762001,33.1191597,35.49266815,34.6726799,33.20315933
"hsa-miR-21-3p",33.42973709,39.52062988,30.94261742,30.4876461,32.81346893,34.30517197,30.99511337,36.64081573,36.92221832,39.32376099,39.73275375,33.76992035,35.54915619,32.4768486,37.67249298,38.56122589
"hsa-miR-373-3p",37.27476501,37.10945511,35.15150833,35.3207016,34.67662811,38.08578491,36.00101471,38.13534546,31.79242897,34.52246857,36.60738754,34.30559921,37.72415924,31.83364868,34.89352798,34.47913361
"hsa-miR-518f-3p",37.0847435,33.83625412,34.41409683,33.79225922,34.89133453,37.57060242,35.85780716,34.13741302,37.39141083,32.24748993,28.53191757,38.73222351,35.72865295,34.45643616,35.99499893,35.94683838
"hsa-miR-617",36.55672455,36.49461746,31.77376938,32.36507034,32.02278519,35.62471008,36.00101471,30.6200943,38.11009979,18.44556618,31.87491417,34.43717575,30.76309395,38.5282135,37.91751862,28.2544632
"hsa-miR-154-5p",38.28757858,34.86507416,30.99475098,34.19561768,32.64042282,34.173069,33.22104263,34.35667038,36.78890228,36.98906326,34.44390106,35.82620239,32.83336639,34.2333374,34.36126709,34.34253311
"hsa-miR-708-5p",32.12503815,35.98133087,37.95416641,29.75962639,37.21296692,34.30517197,35.36544418,32.80757904,30.34028435,36.51628494,35.56199646,34.9702301,33.27811813,29.84622192,36.50329971,30.29047012
"hsa-miR-95-3p",37.59661865,34.26941681,29.76333237,29.77303314,32.87253571,31.24103928,30.861763,28.81905365,37.5765152,32.15452957,32.4887619,32.57381058,34.4786377,32.38428879,30.76576042,30.44349098
"hsa-miR-517c-3p",34.27522278,37.45368576,26.7765255,34.19556427,32.87253571,30.14355659,29.40058708,33.77126312,37.24981689,30.26481819,34.52220154,34.68993759,35.54915619,33.98786926,30.36778069,33.80076218
"hsa-miR-151a-5p",29.17031288,34.73919678,29.52256584,30.55919838,31.83604431,31.4980011,31.60105896,28.53568649,35.50877762,32.49303436,33.37064743,33.69045258,33.66604614,33.09767532,30.92615891,30.64011574
"hsa-miR-502-5p",36.23791885,34.38385391,34.51806259,33.80170059,27.97947311,37.90163422,34.39136887,36.2439003,37.1285553,33.54616165,37.20856857,32.54738235,34.68841553,38.09263611,35.54289627,30.78477669
"hsa-miR-345-5p",38.44695663,37.64691544,32.00173569,31.54265022,34.55335236,30.44532585,32.54107666,29.83282089,35.65768814,35.74493408,16.35281944,38.97028732,36.48091125,32.81726456,31.69175339,30.78477669
"hsa-miR-509-3p",34.51882935,28.00966263,39.58975983,37.59393692,35.91786957,27.80872345,38.52562332,33.89606476,38.23204422,34.15685654,39.54274368,33.64840317,31.96208,34.80274582,32.61273193,34.8496933
"hsa-miR-134-5p",34.4823494,36.06529999,33.22304153,32.68236542,34.62518692,38.73826981,35.38592911,33.25006866,30.75036049,28.54727554,30.48516083,35.26945114,34.86735916,36.43746948,33.98500824,36.67600632
"hsa-miR-382-5p",32.12503815,34.33054352,34.76217651,34.17150497,34.1908989,31.91939545,34.200634,34.20174408,36.3649025,33.14163971,38.35166168,35.25127411,38.97104645,36.38321304,33.3368721,37.18094635
"hsa-miR-490-3p",35.43013382,28.00966263,28.17070389,35.407547,32.64652634,34.70611954,24.92058945,28.54040718,33.3626442,36.54722214,37.11606216,31.85800743,37.74091721,36.26169968,30.22934532,33.75788879
"hsa-miR-200c-3p",38.0480423,36.6319809,30.61996078,29.38719749,30.32821465,30.93935204,31.89160347,28.95675087,33.4268074,36.3084259,32.9749527,32.71261215,39.93722916,32.69070435,33.10003662,29.62413979
"hsa-miR-181b-5p",37.0847435,39.13919449,31.83720589,31.82403755,33.70059586,33.90196609,35.758461,31.98020554,34.83856964,32.9058609,33.33390808,35.33220291,35.56583023,27.48007393,33.85814285,32.74593353
"hsa-miR-33a-5p",39.82559204,36.49461746,30.210886,32.29462433,39.98521805,36.48755646,32.54447174,35.67657089,34.20846176,31.81656647,33.12279892,32.63952255,35.90447617,32.4768486,34.5161438,34.47913361
"hsa-miR-195-5p",37.81604767,38.08721161,29.25897598,30.38285828,32.24893188,30.8942585,31.9295063,29.83214569,35.71413803,35.08911133,34.06582642,34.98909378,36.32077026,33.65112686,31.32178688,31.04531097
"hsa-miR-874-3p",34.5709877,31.94465256,33.44407654,31.02831078,35.57406235,34.03186798,33.10198593,30.61732101,34.49827957,37.89906311,33.08996964,35.266716,34.72483063,35.9058609,31.05981255,32.45434189
"hsa-miR-135a-5p",34.22999191,37.45368576,35.26465225,39.51777649,38.33737183,38.93634415,24.54044342,38.59842682,35.31912613,36.38177872,30.25979996,36.16278076,34.27878952,30.75409889,28.33013916,34.84740448
"hsa-miR-26a-2-3p",37.59661865,31.74145126,33.23791122,29.84790039,30.36031532,35.86363983,31.82820892,34.49147797,35.180439,37.53655624,32.00860596,37.83114243,38.19228745,32.14670944,39.74982452,38.93307495
"hsa-miR-146b-5p",33.85974503,36.6466217,34.66555405,34.21546936,36.19828033,35.14770508,37.68718338,33.94367218,35.65089798,37.1015892,35.56199646,34.46833801,37.14838409,38.41801834,35.0235672,35.33855438
"hsa-miR-412-3p",38.33250427,33.15402985,30.97594261,38.83904266,36.20878601,32.18965149,33.76413727,34.08583832,38.69482803,29.954319,30.64541817,33.58475113,37.14838409,35.30114365,34.6797905,35.78697205
"hsa-miR-1",34.35770798,33.86691666,34.47493362,36.68318176,38.27350235,34.99306488,35.23944092,38.23712921,30.70603371,34.27789307,36.84255219,35.13949203,32.68045807,32.1335144,36.37855911,33.77537155
"hsa-miR-299-3p",31.59854126,38.13679886,32.02533722,30.13062668,16.13538551,34.97719955,35.82860184,37.29770279,34.88957596,32.9058609,29.67298698,29.37108994,31.54570198,34.70824051,36.12946701,31.77925682
"hsa-miR-142-3p",30.43723297,35.40411758,34.58963394,34.10214996,34.49205399,33.67792892,38.52562332,32.85045624,36.0775795,35.82076645,34.26176834,34.06161499,37.62694168,36.01156998,34.7819252,37.70084763
"hsa-miR-338-3p",35.8197937,37.16052246,33.44407654,37.59393692,26.71726418,36.28252411,39.64807892,33.9544487,36.38667297,38.43251419,38.05260468,31.4229126,35.79240417,33.57843399,34.89352798,35.22826385
"hsa-miR-584-5p",30.78300858,35.12567902,35.74956131,37.23625946,27.33735085,37.29049301,37.12939835,38.4887886,33.1635704,37.49476242,31.66010857,39.44420242,33.74282837,37.05047989,35.25249863,37.27289581
"hsa-miR-377-3p",31.48262405,37.03321838,32.73859787,36.48168182,31.83077431,39.83592224,28.7743206,30.39761162,34.91529846,36.68264389,36.25862503,33.76992035,30.36723518,34.42588043,35.11489487,37.70084763
"hsa-miR-216a-5p",32.36336899,35.98133087,36.07523346,33.52996063,32.48277664,34.77328873,33.30894089,36.96961594,35.78575516,35.34302139,17.24265671,18.46309471,32.17312241,31.78128242,38.2848587,32.3211174
"hsa-miR-921",36.65740204,32.2171669,36.51118088,34.11184311,31.4093895,29.73711967,24.58003807,28.68303299,33.47741699,36.98906326,34.54912567,30.61325645,33.19034576,33.09767532,34.7772522,32.53105545
"hsa-miR-513a-5p",30.43723297,36.94487762,32.70584106,36.93172455,38.74208832,36.59931946,32.87540054,33.19886017,36.53721619,33.71222687,30.95601654,30.15307045,34.33749008,38.33825302,32.16504288,35.4767189
"hsa-miR-140-3p",32.9849968,34.33054352,28.69255066,28.72132874,32.18632507,30.74054337,32.8514328,27.90025139,33.88347626,30.47234917,30.69855118,31.85800743,29.5613327,32.39402008,29.6424427,30.34448624
"hsa-miR-181a-5p",33.1013031,33.83113098,31.33664322,31.14731216,35.31201553,31.87207222,32.47068405,30.19340134,37.84109116,34.42831039,30.25133896,37.12584305,33.01223755,32.88935471,32.16504288,31.8416748
"hsa-miR-182-5p",38.58111191,33.83625412,33.71236038,36.93172455,36.466362,33.92246246,36.28546524,32.98265457,33.96976089,34.12940216,37.02620697,32.71261215,37.7373848,38.05983734,31.1237011,31.88142395
"hsa-miR-370-3p",33.48215866,32.53364563,37.03260422,30.54412651,33.70059586,31.74055099,34.21250916,28.86874008,31.25004387,38.77648163,36.84255219,33.69045258,35.08990097,31.31161308,33.9335022,35.16115189
"hsa-miR-576-5p",34.17852402,34.11711884,34.85969162,33.52996063,28.78235626,34.24234009,34.85098648,39.42355728,34.49827957,38.02390289,33.07102966,39.22354889,38.29205322,35.05364609,39.47519302,31.37662315
"hsa-miR-425-3p",30.78300858,36.06529999,34.83728027,33.49717712,31.56891251,36.32871246,34.69327545,33.1590004,31.77376556,33.85197449,36.45992279,36.04449463,37.35865784,38.81801987,35.5295639,33.61894989
"hsa-miR-450a-5p",36.99341583,34.16819763,34.48819733,38.22130966,37.68040466,28.78338432,34.42396927,34.84220123,36.0775795,33.27531433,34.40271759,33.63947296,30.42323494,34.72659302,28.59614944,36.20637512
"hsa-miR-411-5p",36.43464279,18.0300312,30.28160667,35.29679489,29.08323288,36.78839493,34.53501892,29.58453178,35.16723251,31.58978462,35.13831711,17.2196312,38.29205322,34.45294571,27.61863327,29.28269386
"hsa-miR-216b-5p",33.63357544,36.61178589,27.28025055,33.46378708,33.16163635,29.23484802,35.46171188,29.27942848,31.03095055,37.94418716,34.64875412,34.17997742,34.17811584,31.1956501,30.36778069,33.00321579
"hsa-miR-106b-5p",38.68581009,39.13919449,31.54270744,34.9703598,30.32821465,34.62732315,35.56217194,33.34409332,33.4598465,35.98549652,35.33686066,35.58568573,37.35587692,38.05983734,34.69878769,36.65465546
"hsa-miR-510-5p",34.18156052,32.80828857,19.1177845,29.61256218,30.6222477,35.72568893,34.70334625,35.92559052,38.29969025,38.77817917,29.01529312,38.42930222,34.82698441,31.58216476,28.85339546,32.54193878
"hsa-miR-212-3p",34.68808365,35.33855057,30.82353592,28.31661606,33.23738098,31.22747421,29.39151382,35.13062286,34.38634872,24.15551567,37.89971924,35.266716,29.97326469,32.29227448,35.11322021,34.80980682
"hsa-miR-525-5p",35.8197937,28.99695206,23.66500282,38.07426834,28.70842361,39.40186691,35.18858337,25.95613098,38.9618988,35.26886368,37.89971924,32.71261215,30.36723518,35.76448059,34.89352798,33.35066605
"hsa-miR-542-5p",34.90275955,34.26941681,39.87354279,31.65257645,32.76724625,34.33825302,30.65755653,33.44145584,38.11009979,30.55563354,30.80417442,36.16278076,34.44176483,34.41225433,37.19879532,36.99160004
"hsa-miR-576-3p",34.4823494,34.75231934,36.36363983,38.53319168,29.36914825,32.8054924,37.64704514,34.03059006,36.58630371,31.81656647,36.24471664,32.92462158,36.71737671,31.48095322,29.58114243,31.71053696
"hsa-miR-583",32.76551056,23.65600586,36.15467834,37.37563324,34.25378799,30.8942585,30.65755653,32.08979034,36.78890228,35.82076645,33.66280746,38.796875,30.42323494,33.90060425,34.90874863,28.08293533
"hsa-miR-483-3p",34.51882935,34.26941681,33.59341431,29.84790039,35.35475159,33.90325546,25.44298553,35.02805328,36.52912903,34.18715286,32.55694962,34.86104202,39.03351212,34.71844864,33.98752213,30.86573601
"hsa-miR-582-5p",36.56705475,33.60630035,31.38654518,34.579216,37.09170532,35.58058548,35.38592911,31.5057354,38.69482803,35.08966064,35.43639374,33.81785965,37.60140228,39.18408203,32.22757721,34.91595459
"hsa-miR-183-5p",34.51882935,28.48401833,32.74727249,34.11184311,32.31716537,34.73239517,39.03723145,34.52734756,29.47578812,35.89146423,32.06313705,33.75178146,37.74091721,30.21291542,29.67207527,33.35066605
"hsa-miR-33b-5p",34.22999191,33.78315353,32.23279572,27.25713348,35.18568802,30.32098389,33.60434723,37.75550842,35.40386581,28.74168015,32.7996254,34.41778183,33.86832809,34.63624954,28.81464005,38.75429916
"hsa-miR-193a-3p",32.81386185,35.98133087,35.03952408,34.3360405,16.13538551,32.60789108,32.73443604,35.14470291,31.90397835,32.89487076,32.00860596,33.27468109,32.17312241,22.91764832,38.25901413,29.31266022
"hsa-miR-153-3p",30.78300858,36.1860733,28.6450634,34.75649261,32.18632507,32.18965149,28.39986992,27.50233078,33.07641983,34.19757843,33.32718277,33.64840317,37.3676796,37.44004059,35.97789001,31.69402122
"hsa-miR-409-3p",18.6512928,22.5147171,32.00173569,29.93612289,30.35357666,32.82604218,25.88331604,31.91953087,32.42873764,37.20768356,29.01529312,37.91223145,27.13879967,38.12551498,34.86492157,35.72336197
"hsa-miR-629-5p",17.22613144,34.38385391,35.87998962,37.79525757,34.47647858,34.39306259,35.36544418,33.1697731,33.72557831,35.17804337,33.66280746,37.55872345,39.73150253,37.07178497,34.46762085,36.25507736
"hsa-miR-429",18.6512928,30.54627419,34.7129097,36.62634659,33.90700912,38.00276566,38.81138611,35.50820541,39.07032394,38.9126358,33.9317894,34.96464157,35.54915619,34.36202621,29.19556618,28.38157845
"hsa-miR-30c-2-3p",36.23791885,35.98133087,35.3315506,33.56060028,34.35039139,33.92246246,34.53501892,28.72299957,34.34410477,33.71222687,35.34397125,31.49116898,37.74091721,31.58216476,34.64243317,31.37662315
"hsa-miR-518a-3p",30.78300858,34.48314667,32.5568924,30.34850693,28.61639786,37.31794739,30.30422974,35.14470291,34.6023407,30.54595184,34.26562119,34.9702301,38.29205322,29.82195473,32.4269104,37.18987274
"hsa-miR-340-5p",33.97558975,30.77727509,34.75661087,32.47730255,35.18568802,34.78628159,39.03723145,33.4342804,36.38667297,35.77642822,30.80417442,34.51143646,36.74802017,39.63971329,30.36778069,33.19632339
"hsa-miR-508-3p",37.72217941,26.77606392,36.84303665,35.29679489,37.1758728,36.78790665,31.89160347,35.08760071,35.72103882,35.08911133,33.12279892,33.58475113,33.5342865,33.48950195,37.09662247,33.46712112
"hsa-miR-381-3p",39.82559204,34.71489334,33.2616806,35.2988739,24.42774582,34.66595459,31.60105896,28.5356884,37.5765152,32.41569519,35.22029877,38.796875,13.75310326,32.14670944,36.87275696,35.94683838
"hsa-miR-146a-5p",34.68808365,33.96789169,30.64417267,29.88072014,31.84880066,30.77423668,32.68543243,29.21597672,32.46503448,33.38494873,33.71635437,32.39057541,30.16701126,31.78128242,30.21387482,29.14118958
"hsa-miR-139-5p",32.81386185,38.27853012,31.81629562,32.36507034,27.33735085,32.35454559,35.20706558,31.40428162,33.3626442,32.21670914,34.20644379,29.8404541,38.09667206,32.69070435,33.52901077,32.53105545
"hsa-miR-373-5p",34.50244141,17.14098167,32.8586731,36.84683609,38.26117706,27.52511215,31.61907387,30.71466827,36.0775795,28.84947395,29.24724007,35.33220291,34.09278107,30.61922836,34.74809647,31.24762535
"hsa-miR-149-5p",35.30862045,34.75231934,33.23791122,34.13237381,26.71726418,33.32275391,34.53874969,29.66486549,31.82967758,32.24748993,32.9749527,34.09077835,30.36723518,35.00111008,30.73129272,35.78697205
"hsa-miR-642a-5p",38.58111191,37.44125366,35.37236404,35.31616592,32.54442215,39.08507538,30.30422974,34.28564072,32.77595901,34.12940216,34.72156525,38.796875,29.5613327,37.04885101,38.16858292,28.85869598
"hsa-miR-31-5p",37.0847435,31.31603432,31.75873184,32.00730515,37.68040466,32.99160385,33.76413727,32.4070549,33.33784866,34.97536469,36.94947815,34.42643738,33.76711655,39.47318268,33.18438721,33.84012604
"hsa-miR-620",34.51882935,33.86354828,28.66900635,35.31616592,33.51270676,30.77423668,39.64807892,34.18233871,33.47741699,30.76394844,37.20856857,33.13856506,31.56767082,32.81726456,37.21438599,34.8496933
"hsa-miR-523-3p",35.69802094,38.13679886,37.2898674,34.60055542,30.1243763,30.32098389,36.41194916,24.80459976,36.92221832,33.92351532,36.89687347,34.27802658,31.99324799,30.75409889,34.54006577,33.4979744
"hsa-miR-374a-5p",36.99341583,37.44125366,35.27666092,38.48913574,31.83604431,32.06016541,36.23425293,39.77722549,30.34028435,35.35571289,35.57934952,35.8752594,37.88837433,29.6841507,37.02708435,35.4767189
