"","GSM1308959","GSM1308960","GSM1308961","GSM1308962","GSM1308963","GSM1308964","GSM1308965","GSM1308966","GSM1308967","GSM1308968","GSM1308969","GSM1308970","GSM1308971","GSM1308972","GSM1308973","GSM1308974"
"hsa-miR-381-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-382-5p",-3.267,-3.322,-2.295,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-383-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-340-5p",-3.267,-2.384,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-340-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-330-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-330-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-328-3p",-3.267,-0.559,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-342-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-342-3p",0.193,-1.392,-2.481,-3.014,-3.124,-3.135,-1.756,-3.255,-3.224,2.222,-3.165,0.18,0.55,-3.132,0.244,0.303
"hsa-miR-337-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-337-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-323a-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-323a-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-326",-3.267,-2.775,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-151a-5p",-3.267,-2.774,-3.322,-3.014,2.044,-3.135,-2.295,-3.255,-3.224,0.939,2.189,1.037,-3.232,-3.132,0.473,0.389
"hsa-miR-151a-3p",-0.794,4.132,-3.322,-3.014,-3.124,-3.135,0.112,-3.255,-3.224,-0.832,2.386,0.43,-3.232,-3.132,0.281,0.414
"hsa-miR-135b-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-135b-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-148b-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-148b-3p",0.529,-1.989,-2.541,-3.014,-3.124,-3.135,-1.995,-3.255,-3.224,-0.53,2.044,-3.236,0.062,-3.132,0.215,0.035
"hsa-miR-331-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-331-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-324-5p",-3.267,-2.793,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-324-3p",0.062,0.05,-2.344,-3.014,-3.124,-3.135,0.05,-3.255,-3.224,0.389,1.99,-3.236,-3.232,-3.132,0.112,-0.53
"hsa-miR-338-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-338-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-339-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-339-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-335-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-335-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-133b",-3.267,-2.354,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-325",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-345-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-346",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-384",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-196b-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-196b-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-422a",-3.267,-3.322,-2.453,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-423-5p",3.889,3.159,2.189,4.346,3.627,3.721,2.132,2.456,2.103,1.965,2.601,2.044,0.244,-3.132,2.103,2.306
"hsa-miR-423-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-424-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-424-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-425-5p",3.305,0.939,-2.475,-3.014,-3.124,-3.135,1.58,-0.191,-3.224,3.196,1.58,1.007,0.571,2.132,3.113,3.113
"hsa-miR-425-3p",-3.267,-3.322,-2.315,-3.014,-3.124,2.071,-2.446,-3.255,-3.224,-3.279,0.914,-3.236,-3.232,2.725,-3.269,-3.244
"hsa-miR-18b-5p",0.035,-3.322,-3.322,-3.014,-3.124,-3.135,-2.414,-3.255,-3.224,-2.017,-3.165,-3.236,-3.232,-3.132,-1.439,-3.244
"hsa-miR-18b-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-20b-5p",4.532,-3.322,-3.322,-3.014,-3.124,-3.135,2.28,-3.255,-3.224,4.882,1.965,3.627,3.38,2.358,4.444,4.389
"hsa-miR-20b-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-448",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-429",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-449a",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-450a-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-431-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-431-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-433-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-329-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-451a",12.588,4.706,5.927,3.265,7.991,10.29,12.588,8.551,6.895,13.559,10.29,11.589,11.589,11.589,13.559,12.588
"hsa-miR-452-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-452-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-409-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-409-3p",-3.267,-2.778,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-412-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-410-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-376b-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-483-5p",5.077,6.176,6.779,7.538,6.671,5.866,5.817,6.895,5.687,3.889,4.164,3.917,5.484,4.495,3.721,3.917
"hsa-miR-483-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-484",0.215,-0.262,-1.977,-3.014,-3.124,-3.135,0.035,-3.255,-3.224,-1.415,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-485-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-485-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-486-5p",9.991,6.477,4.346,3.486,6.176,7.043,9.614,5.687,7.043,8.941,8.941,8.365,8.365,8.941,8.941,9.25
"hsa-miR-486-3p",-1.485,-3.322,-3.322,-3.014,-3.124,-3.135,-2.544,-3.255,0.193,-2.003,-3.165,-3.236,-3.232,-3.132,-1.517,-3.244
"hsa-miR-487a-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-488-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-488-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-489-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-490-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-490-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-491-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-491-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-511-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-146b-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-146b-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-202-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-202-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-492",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-493-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-493-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-432-5p",-3.267,-3.322,-2.414,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-432-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-494-3p",-3.267,-3.322,-0.262,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-495-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-496",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-193b-5p",-3.267,-3.322,0.035,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-193b-3p",-3.267,-3.322,1.881,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-497-5p",-3.267,-3.322,2.651,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-497-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-181d-5p",-3.267,-3.322,-1.153,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-512-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-512-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-498-5p",1.007,2.132,-0.53,4.251,3.686,3.889,0.89,2.651,3.355,0.43,3.196,2.456,2.222,3.486,1.539,2.386
"hsa-miR-520e-3p",-3.267,-3.322,-2.462,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-515-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-515-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-519e-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-519e-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-520f-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-519c-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-520a-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-520a-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-526b-5p",-3.267,-2.393,-2.293,-3.014,-3.124,-3.135,-2.418,-0.234,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-526b-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-519b-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-525-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-525-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-523-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-518f-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-518f-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-520b-3p",-3.267,-3.322,-1.415,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-518b",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-520c-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-518c-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-518c-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-524-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-517-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-517a-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-519d-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-521",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-520d-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-517b-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-520g-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-516b-5p",-3.267,-2.475,0.832,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-518e-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-518e-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-518a-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-518a-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-518d-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-517c-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-520h",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-522-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-516a-5p",-3.267,-3.322,-2.017,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-516a-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-499a-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-499a-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-500a-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-500a-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-501-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-501-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-502-5p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
"hsa-miR-502-3p",-3.267,-3.322,-3.322,-3.014,-3.124,-3.135,-3.311,-3.255,-3.224,-3.279,-3.165,-3.236,-3.232,-3.132,-3.269,-3.244
