"","GSM4083583","GSM4083584","GSM4083585","GSM4083586","GSM4083587","GSM4083588","GSM4083589","GSM4083590","GSM4083591","GSM4083592"
"hsa-miR-3142",1.689179889,1.692259031,1.903024595,1.837631194,1.957415758,1.817589477,1.829158656,1.659443245,2.478232503,1.860066089
"hsa-miR-3143",1.668385172,2.152172524,1.6737845,1.749784636,1.860321885,2.370004409,1.792431728,1.733852405,1.996735263,1.670637686
"hsa-miR-3144-3p",1.733174537,1.633512439,1.750552222,1.750107976,1.870800155,1.761816783,1.769459847,1.69152628,1.964233934,1.708351137
"hsa-miR-3144-5p",1.795072039,1.718753853,1.658374071,1.664309809,1.736086177,1.879376565,1.844507973,1.731453321,1.892916407,1.650853016
"hsa-miR-3145-3p",1.739218326,1.832671401,1.807433674,1.713223577,1.737972725,2.029802414,1.808713751,1.724547438,2.43211555,1.797826664
"hsa-miR-3145-5p",1.767135108,2.032960637,1.748242394,1.698057238,1.69393104,2.560841883,1.892904013,1.700100885,1.784908569,1.876478783
"hsa-miR-3146",1.76472287,1.740435225,1.734659497,1.741758432,1.703881171,1.703759745,1.854034041,1.670491284,1.781812758,1.790224142
"hsa-miR-3147",3.390438675,2.134406084,2.181742817,2.130605309,2.621205516,2.23973359,2.205702317,5.230455041,1.633805122,2.089599856
"hsa-miR-3148",1.757807539,2.521443408,1.867375732,1.82347462,1.882478421,1.747293924,1.864584311,1.720842781,2.227300473,1.742368227
"hsa-miR-3149",2.111067788,1.850578218,2.976327296,2.277211095,1.977922321,2.42224927,2.33588296,1.80678484,2.276548797,2.468119625
"hsa-miR-3150a-3p",1.726662307,1.832103999,1.830737415,1.707007731,1.728877504,1.887419705,1.734206542,1.765913108,1.915955823,1.956214765
"hsa-miR-3150a-5p",1.614882053,1.860344131,1.83097577,1.818223795,1.754592189,2.244234897,1.678997311,1.624317436,1.759361799,1.876961242
"hsa-miR-3150b-3p",1.720253472,1.729699288,1.698687783,1.803034416,1.742034835,2.175286661,1.736795257,1.783994736,1.790685024,1.65860501
"hsa-miR-3150b-5p",2.040236067,1.826447742,1.976623366,1.847454806,1.837695294,1.871439937,1.994658709,1.933215314,1.704419589,1.649703511
"hsa-miR-3151-3p",3.028524152,3.787318134,3.607045414,3.761713288,2.309062132,4.426284887,3.344451288,2.584730353,3.308466292,2.649500638
"hsa-miR-3151-5p",1.762503629,1.680796743,1.720286991,1.692762707,1.658365431,1.872753108,1.816454961,1.802473283,1.740281235,1.708186422
"hsa-miR-3152-3p",3.570327145,2.900994069,2.583472571,1.792869076,3.905621948,1.930500543,4.683145168,2.230880656,1.997742296,2.028431373
"hsa-miR-3152-5p",1.69909155,1.730105035,1.756538796,1.875642985,1.726243135,2.034630147,1.804782707,1.667563301,1.772160004,1.833792283
"hsa-miR-3153",1.710837175,1.691759056,1.711001026,1.780113042,1.801792233,1.750825408,1.702178592,1.794688557,1.705166176,1.738323302
"hsa-miR-3154",1.886013329,1.75785706,2.093143565,1.905664627,2.058754457,1.684223518,1.800532752,2.92950104,1.641200717,2.138432642
"hsa-miR-3155a",1.664839517,2.057029368,1.861838839,1.771920557,1.976579824,1.727067216,1.748039124,1.666156814,2.089571765,1.817550724
"hsa-miR-3155b",3.150028033,1.931559281,2.009568325,1.858553214,1.718936101,1.856904748,1.821528197,2.041765341,1.817657076,2.43145732
"hsa-miR-3156-3p",1.684736924,1.807180806,2.087318532,2.147926872,2.419838148,1.733717052,1.934373238,1.634284823,2.297724752,2.04733382
"hsa-miR-3156-5p",5.524882875,5.553682582,5.054515276,5.737938881,7.550485195,8.252508237,8.003736773,6.301543198,1.704534862,9.602500745
"hsa-miR-3157-3p",1.662702891,1.664006797,1.940326568,1.738792337,2.024067321,1.711161043,1.764244688,1.612514978,2.18401057,2.097806415
"hsa-miR-3157-5p",1.623626303,2.147405118,1.906994672,1.822073482,1.748967977,1.697335492,1.663901024,1.669949106,1.715189796,1.723951459
"hsa-miR-3158-3p",1.789526873,1.716098569,1.718167302,1.739706508,1.745489246,1.671977485,1.621419465,1.6650248,1.679572476,1.735792107
"hsa-miR-3158-5p",1.895314085,1.863132292,1.997359149,1.742272402,1.89135121,1.765732707,1.762089612,2.268796689,1.898510925,1.756235686
"hsa-miR-3159",1.660784785,1.660040666,1.680229816,1.690184911,1.697438368,1.72569345,1.684525331,1.668111486,1.874781401,1.724382603
"hsa-miR-3160-3p",1.676758804,1.912912264,1.786607301,1.725961443,1.720046779,1.681793143,1.747790451,1.672606416,1.69741599,1.781403588
"hsa-miR-3160-5p",1.634749467,1.762071426,1.822718914,1.825100499,1.808304356,1.808698062,1.692936241,1.734538427,1.79295826,1.749284755
"hsa-miR-3161",1.659833052,1.786396352,1.65376266,1.703129147,1.665477585,1.85313572,1.707229552,1.85114224,1.781003914,1.673435926
"hsa-miR-3162-3p",6.386257945,8.44444476,8.49321097,9.308237969,8.052301604,9.930791501,9.683012528,4.137455996,11.06497157,7.92441891
"hsa-miR-3162-5p",8.613454184,9.571746133,9.969176128,10.22251988,9.550571571,8.1261292,10.07059158,7.394458441,7.456146122,8.738535631
"hsa-miR-3163",1.679456425,1.74374215,1.754458968,1.817281943,1.834340864,1.670722097,1.677033195,2.273407174,1.881511494,1.730895023
"hsa-miR-3164",1.695072479,1.910516546,1.846116106,1.953144877,1.853094019,1.639843546,1.740089166,1.758755413,2.158566585,1.849880212
"hsa-miR-3165",1.72069406,1.843453963,1.819301919,1.743253791,1.733962887,1.907839148,1.932065594,1.677397577,1.930140652,1.723282541
"hsa-miR-3166",1.652285558,2.099391236,1.70569738,1.818833916,2.002540288,1.808995068,1.708544442,1.60488239,1.71296957,1.738069363
"hsa-miR-3167",1.812000977,1.843691346,1.741506722,1.835558206,1.767402644,1.853660086,1.778968647,1.666861935,1.687891731,1.720191238
"hsa-miR-3168",1.710167007,1.612759647,1.783255113,1.793042683,1.703112699,1.993228595,1.666940205,1.64911488,1.745542371,1.673042952
"hsa-miR-3169",1.670515532,1.758953682,1.641009895,1.7233963,1.856232523,1.777431753,1.965831568,1.64334968,1.634130927,1.652519901
"hsa-miR-3170",1.728056998,1.795991985,1.730007305,1.803411823,1.589656569,2.362134378,2.44742105,1.729317368,1.637773556,1.685438976
"hsa-miR-3171",1.940465783,1.82498475,2.140121989,2.295588174,2.326848461,1.680264358,1.826738663,1.752987039,2.178610566,1.856727192
"hsa-miR-3173-3p",1.661671428,1.745945936,1.719950501,1.786930896,1.739061533,1.756257766,1.661831369,1.74951363,1.836187528,1.733834641
"hsa-miR-3173-5p",1.810338597,1.780010812,1.789848699,1.781074408,1.751227057,1.823890588,1.699652984,1.763896874,1.695074706,1.709618354
"hsa-miR-3174",1.745164244,1.863195192,1.825949193,1.657487403,1.734848344,1.825891011,1.721812501,2.001796727,1.977099898,1.703679191
"hsa-miR-3175",1.561821594,1.776109174,1.757578074,1.777140262,1.846676708,1.78616667,1.748122312,1.598841897,1.887475935,1.756616508
"hsa-miR-3176",1.623832764,1.792056581,1.815568058,1.756769078,1.942157262,1.853640844,1.697909866,1.661158575,2.283375942,1.733409182
"hsa-miR-3177-3p",1.737030194,1.77215399,1.817731548,1.674772012,1.68566434,1.706753601,1.704041737,2.672903877,1.763209921,1.692561097
"hsa-miR-3177-5p",1.626298107,1.699640808,1.73758175,2.087793829,1.909568716,1.665563578,1.721632216,1.677278924,1.656369162,1.791389218
"hsa-miR-3178",1.678569947,1.733345497,1.648727796,1.774634789,1.791971378,1.68067418,1.670676216,1.584743598,1.813194508,1.685420021
"hsa-miR-3179",1.85213343,1.688243312,1.773113103,1.779067947,1.722329927,1.736517328,1.724874387,1.682743174,1.708955416,1.6720135
"hsa-miR-3180",1.654216266,1.747557572,1.678840902,1.728647296,1.632261272,1.87359747,1.729916676,1.636130786,1.724954134,1.709760951
"hsa-miR-3180-3p",1.842898986,1.680406529,1.792386092,1.837207795,2.231463053,2.20002399,1.851019616,3.456537547,1.699508244,5.074600061
"hsa-miR-3180-5p",3.330698833,2.054941435,4.145987957,4.929634108,2.767762148,2.012061058,3.866290235,2.921612384,3.594932704,2.780660107
"hsa-miR-3181",1.760682136,1.677593443,1.730473756,1.618690773,1.625463129,1.858911369,1.661021281,2.410277902,1.697495443,1.635031613
"hsa-miR-3182",1.765653241,1.780615136,1.918212621,2.006618181,1.832926325,1.866984359,2.1170337,1.728433671,2.016955144,1.794643791
"hsa-miR-3183",1.733522503,1.67354643,1.758947689,1.615607666,1.609680505,1.924624348,1.778492129,1.749240683,1.661174931,1.664804133
"hsa-miR-3184-3p",1.7409472,1.925558948,2.612321972,1.944462412,2.057914711,2.151860848,1.953001888,1.745332964,1.857948329,1.918792406
"hsa-miR-3184-5p",1.710030182,1.950857988,1.817333053,1.728192023,1.743744483,1.82156823,1.78229231,1.684777687,1.986357403,1.749088764
"hsa-miR-3185",1.782815259,1.847496129,1.751336983,1.707591767,1.780435426,1.699527301,1.727577012,1.701504714,1.776338228,1.697558085
"hsa-miR-3186-3p",2.731133339,1.899480749,1.867282439,1.81419058,2.33698773,1.913440973,2.045133337,3.178529071,2.073694348,2.14856961
"hsa-miR-3186-5p",1.752249403,1.864685654,1.843596228,1.903499779,1.885410727,1.822335508,1.889708807,1.71787511,1.645262743,1.75173047
"hsa-miR-3187-3p",1.847170949,1.688010657,1.694166664,1.700314161,1.696700327,1.869234198,1.761542619,1.891571022,1.695838574,1.630200372
"hsa-miR-3187-5p",1.696903036,1.692501695,1.683780543,1.67027933,1.728019833,1.768750848,1.717019401,1.754862127,1.74867169,1.718880787
"hsa-miR-3188",3.001881535,2.590930281,1.948064259,1.87614386,3.005350177,1.913690395,1.86180195,4.304573082,1.734263093,4.048461095
"hsa-miR-3189-3p",1.928288792,1.720998279,2.005460923,1.827375973,1.941030852,1.648224155,1.779197086,2.785550069,1.733435281,1.900275167
"hsa-miR-3189-5p",1.975832703,1.840375168,1.804992303,1.980449227,1.825606507,1.726582778,1.65380273,1.92704823,1.730414822,1.894501063
"hsa-miR-3190-3p",1.824289326,2.056005885,1.770522348,1.728695046,1.694225627,1.712166368,1.640512692,2.962423502,1.680995401,1.712244844
"hsa-miR-3190-5p",1.756310988,1.72182611,1.840020806,2.229098562,1.827320826,1.77987497,1.926638994,1.793873949,2.006523443,1.798097948
"hsa-miR-3191-3p",1.726603156,1.683426468,1.632581896,1.69313839,1.601477166,1.754780788,1.611124175,1.638295452,1.635445285,1.606594074
"hsa-miR-3191-5p",1.76270632,2.264182718,1.809641568,1.88391602,1.84549143,1.701313276,1.652328027,1.709689122,1.867764146,1.731337005
"hsa-miR-3192-3p",1.705997725,1.964324907,1.726293194,1.746838387,1.773168635,1.761948659,1.636959013,1.736287465,1.69942436,1.715989987
"hsa-miR-3192-5p",1.926373834,1.7776946,1.81338464,1.753134157,1.732344871,1.765830138,1.849122624,1.889664411,2.083561037,1.726571949
"hsa-miR-3193",1.835437828,1.707763207,1.687317344,1.796244796,1.711552739,1.921026432,1.823119623,1.731982423,1.880564596,1.734366648
"hsa-miR-3194-3p",1.703637525,1.903909422,1.792212637,1.664712153,1.85439593,1.761817092,1.740171714,1.731064029,1.894723453,1.823966393
"hsa-miR-3194-5p",1.983936982,2.421539987,1.720125665,1.808672159,1.788706734,1.996788921,1.709093054,2.609130023,1.774970392,1.843024783
"hsa-miR-3195",5.11796856,4.727694816,1.990389071,2.900079504,2.567775929,2.469648381,2.511073368,8.01962254,1.781358887,2.882423147
"hsa-miR-3196",4.095057734,1.992651527,1.73903403,2.096844246,1.798808665,1.97993128,2.402646394,4.090678478,1.796825707,1.954130285
"hsa-miR-3197",1.67269795,1.754778073,1.776972456,1.716883521,1.762155602,1.714810404,1.722877659,1.713547115,1.764353361,1.75047604
"hsa-miR-3198",2.604818523,1.868998707,1.787138907,1.838156366,2.01700721,1.815794082,2.186203819,2.818330535,1.690866678,1.985626795
"hsa-miR-3199",1.67054302,1.852687557,1.857133352,1.666628467,1.727287603,1.954926696,1.684343156,1.650270594,1.878512904,1.770196516
"hsa-miR-32-3p",1.874097484,2.159813603,3.458620726,2.033699902,2.023748898,2.070171164,2.209979057,1.926440667,3.402498845,1.982525967
"hsa-miR-32-5p",1.95896149,1.724303359,1.890937042,1.825122704,1.733519449,1.895092825,1.734786485,1.635240569,1.987919428,1.705766889
"hsa-miR-3200-3p",1.739568056,1.678867942,1.733558729,1.837129377,1.878714034,1.619463274,1.819805074,1.677922437,1.814574995,1.769185899
"hsa-miR-3200-5p",1.86648126,1.697070704,1.815244751,1.739706397,1.829782144,1.725567057,1.652247167,1.952825916,1.627829707,1.702045871
"hsa-miR-3201",1.724051496,1.666937584,1.600898611,1.670084724,1.644449177,1.716101664,1.626523556,1.653130655,1.650156433,1.688740769
"hsa-miR-3202",5.302677605,3.735900302,4.944304209,2.177896715,3.476139232,1.854085948,2.950798664,7.195225597,1.999590751,2.967258855
"hsa-miR-320a",5.917201301,3.403274114,4.167674517,2.706578306,5.277947036,3.768305263,3.001894775,5.913637166,1.8313408,6.676197852
"hsa-miR-320b",6.751775247,5.121024805,5.051944805,2.963600528,4.97911385,3.270513168,3.76578601,6.169924539,1.843824632,6.933820224
"hsa-miR-320c",7.371214072,6.115266821,5.665920699,4.520956208,5.781845946,5.274445242,5.072986649,6.904714869,1.72827147,6.328120147
"hsa-miR-320d",8.333340152,8.557194897,9.220845884,8.521688098,9.531405622,7.310843444,8.956401986,6.850124931,2.18989662,9.170260072
"hsa-miR-320e",7.334517238,6.675545689,6.635460368,3.611669366,7.30875975,2.714812058,4.499339871,6.340761772,1.750573295,7.672714582
"hsa-miR-323a-3p",1.771843895,1.790760041,1.950704826,2.025561941,2.166671269,1.674387598,1.916246596,1.864827122,2.019045489,2.643857939
"hsa-miR-323a-5p",1.608335524,1.708115986,1.723076819,1.66991804,1.619590739,1.761494616,1.723651733,1.669434883,1.665182646,1.680734789
"hsa-miR-323b-3p",1.61953118,1.784194513,1.707194972,1.663591796,1.721766268,1.705398277,1.710627953,1.693479851,1.944328918,1.682934861
"hsa-miR-323b-5p",1.712646953,1.834978964,1.678180912,1.815938103,1.804161481,1.724524367,1.674998615,1.633318799,1.911631132,1.784107908
"hsa-miR-324-3p",6.785115244,3.205664477,4.266142052,4.198276103,6.305083384,3.129368713,5.850216135,5.187174382,2.003740735,6.174652082
"hsa-miR-324-5p",5.037661939,1.718330485,1.648800959,1.828538025,1.681676107,1.786498501,1.867451637,3.97175326,1.71741979,2.274545733
"hsa-miR-325",1.721928235,1.737997017,1.748168722,1.741742741,1.716129589,1.904669032,1.639479797,1.710159718,1.738072364,1.711379252
"hsa-miR-326",1.867779283,1.805077064,1.703851768,1.774273473,1.799348929,1.775858591,1.668538952,2.858707518,1.855584307,1.910323715
"hsa-miR-328-3p",2.884816514,3.152770849,3.582783147,7.772062566,8.964561064,7.721881383,8.809600677,7.39296136,2.381841434,8.849160906
"hsa-miR-328-5p",6.917614234,3.755698076,2.029627244,1.84885621,1.847243187,2.016483053,1.789597051,5.122970641,2.167905701,1.73746266
"hsa-miR-329-3p",1.708028251,1.943186708,2.112285086,1.888661274,2.141183896,2.095373145,1.890182611,1.624399339,1.867502773,2.220661264
"hsa-miR-329-5p",2.017164473,1.957408226,1.827508526,1.763594351,1.744454524,2.17229723,1.801877451,1.778694534,1.891864128,1.720133591
"hsa-miR-330-3p",2.028949025,1.88461304,1.765722842,1.790620607,1.709547397,1.672125505,1.818723802,2.716925537,1.745372989,1.937532624
"hsa-miR-330-5p",1.651217774,1.7010765,2.19294292,1.700281965,1.824003491,1.684393496,1.891910104,1.679072783,1.940707734,1.684072194
"hsa-miR-331-3p",7.207081971,1.876382875,1.751429811,1.800804763,1.834672219,1.732396333,1.758305259,5.205816059,1.970154197,2.781892473
"hsa-miR-331-5p",1.61768177,1.860486002,1.78063055,1.795777208,1.733966604,1.867152721,1.836833297,1.616946578,2.315933012,1.804702708
"hsa-miR-335-3p",1.806861717,2.052708034,1.914679818,1.9039693,2.09672704,1.782590378,2.677656725,1.812117234,2.490634171,2.019189577
"hsa-miR-335-5p",1.647743689,1.982603625,1.958588989,1.764690852,1.736041956,1.830035352,1.761653887,1.665203678,1.934249718,1.819944215
"hsa-miR-337-3p",1.831306518,2.16907382,2.058097903,2.14240791,1.884567324,1.866893418,1.904524741,1.864794095,2.72508516,2.018536398
"hsa-miR-337-5p",1.637190251,1.945135642,1.687216323,1.802205854,1.802539559,1.782557308,1.832857814,1.744537092,1.754298429,2.174105085
"hsa-miR-338-3p",1.840209176,1.854314277,2.206978534,1.868159748,2.161932383,1.773023064,2.681387109,1.696330936,3.115741906,2.352598374
"hsa-miR-338-5p",1.753289485,1.75792266,1.851765178,1.783005115,1.804219374,1.617483482,1.848550272,1.941125154,1.942922797,1.740551248
"hsa-miR-339-3p",3.286879613,1.70339782,1.719449992,1.672412723,1.710241103,1.752879279,1.721605104,2.650894952,1.700531291,1.703146693
"hsa-miR-339-5p",1.722047312,1.742051513,1.72819119,1.647913666,1.653971419,1.765950685,1.825165049,1.76106401,1.806417717,1.634499327
"hsa-miR-33a-3p",1.700212176,1.813445183,1.753748061,1.744928725,1.801826086,1.750419981,1.790924883,1.645003398,1.989204683,1.969245842
"hsa-miR-33a-5p",1.929568365,1.933422134,2.009369174,2.134681636,1.857067103,2.290204497,1.843692561,1.743800088,2.329176496,1.811548069
"hsa-miR-33b-3p",2.096352391,2.143569631,2.324272357,2.000944708,1.911518267,3.095040398,2.815224259,2.212672046,2.274397029,2.30896115
"hsa-miR-33b-5p",1.722030043,1.801138547,1.720103303,1.746359223,1.886170184,1.826804321,2.267614192,1.631152057,1.89061175,1.840921232
"hsa-miR-340-3p",1.895268498,1.667326011,1.718070128,1.71926809,1.733203537,1.794126031,1.945645866,1.700987666,1.904936967,1.799765652
"hsa-miR-340-5p",1.958968432,1.732129149,1.715833208,1.71169862,1.698852098,1.696720677,1.78438771,1.829418501,1.919835277,1.956767069
"hsa-miR-342-3p",5.682728535,6.517785187,6.862266127,1.938604816,3.345656746,1.947538979,1.714490638,2.0452573,1.946055738,3.890353952
"hsa-miR-342-5p",1.884506737,2.213932788,2.194902274,1.984624746,2.215432853,1.740577994,1.766282643,1.662973877,2.117371955,1.879843931
"hsa-miR-345-3p",3.950950708,2.387637678,2.887262313,2.582042435,3.216212991,1.760699952,1.884936747,4.432805129,1.82720639,2.921809318
"hsa-miR-345-5p",2.087651543,1.716034139,1.864672068,1.777041173,1.858432735,1.804812352,1.747535092,2.051279496,1.804862623,1.745238921
"hsa-miR-346",1.759518012,2.029898753,1.688922291,1.611401123,1.744308622,2.372067366,1.69627664,1.724927323,1.641196363,1.622185555
"hsa-miR-34a-3p",1.744428438,1.735022905,1.631768394,1.729178007,1.757543248,1.730030298,1.798707242,2.251117868,1.810670586,1.653554793
"hsa-miR-34a-5p",2.581060699,1.721929728,1.825174662,6.347648454,9.315418782,8.199784541,8.517357646,8.897247424,2.116640871,10.82385506
"hsa-miR-34b-3p",1.756578615,1.742632764,1.660630915,2.209891023,3.592689558,2.486681437,5.118633962,6.866913349,2.379530551,5.963013464
"hsa-miR-34b-5p",1.815508669,1.715173386,1.831912209,1.894567581,2.405394171,3.559456019,3.342089911,6.725443422,2.574234681,8.121017371
"hsa-miR-34c-3p",1.758906986,2.060096396,1.940380724,1.822619212,1.732783381,1.658792138,1.750596974,1.982978441,1.809632416,1.772984256
"hsa-miR-34c-5p",1.695399285,1.756336187,1.867101804,1.869891484,3.980579927,2.840472962,3.390757838,6.858289591,2.49948546,7.708529657
"hsa-miR-3529-3p",1.698916715,1.925644952,2.053564087,1.750304677,1.682539918,1.872838128,1.880930281,1.728501773,2.739731328,1.796914915
"hsa-miR-3529-5p",1.720373466,1.902739035,2.062600197,2.066680786,1.935173945,1.780556221,1.7508632,1.716110588,2.840716131,2.150875878
"hsa-miR-3591-3p",1.680261106,1.82713817,1.744729254,1.810982232,1.778511841,1.742163259,1.854716019,1.668168444,1.91756263,2.066748551
"hsa-miR-3591-5p",1.707314386,1.831955023,1.725733458,1.829949754,1.754994636,1.855443825,1.847242154,1.624992326,1.940421037,1.77964598
"hsa-miR-3605-3p",1.673092844,1.924470226,2.379541681,2.023137732,1.854591545,1.818315391,1.877743572,1.686038919,2.217186369,2.028106528
"hsa-miR-3605-5p",1.838358038,2.469174495,2.085365155,1.923741511,1.873553719,1.69224515,1.804176861,4.068907679,1.785820626,1.888025159
"hsa-miR-3606-3p",1.870478896,1.820374353,2.05163563,2.880994507,2.285833329,1.768083262,2.320692099,1.797501118,4.027700614,2.018379095
"hsa-miR-3606-5p",1.888431693,2.045956498,2.632873284,2.476896367,1.852300543,1.677649995,2.085981928,1.749350637,2.443425207,2.02275224
"hsa-miR-3607-3p",1.636924556,1.790804914,1.687750094,1.840655183,1.76381861,1.837541442,1.72350647,1.680196756,1.740859594,1.682449195
"hsa-miR-3607-5p",1.75075698,1.996266864,1.829928169,1.792547262,2.260461396,1.695403337,1.702506046,1.653462931,1.975721284,1.734832893
"hsa-miR-3609",1.962962864,1.685194345,1.684599708,1.784611376,1.749858353,1.756058038,1.770380638,1.685197699,1.776873474,1.669738633
"hsa-miR-361-3p",2.130181604,1.942894548,2.047429808,1.761980831,1.889123886,1.826401516,1.837163164,2.409760534,2.060210845,2.515291624
"hsa-miR-361-5p",5.337644806,3.987141778,4.800512377,1.843897391,3.507765513,2.679059342,2.041866371,5.474267063,1.807038368,5.632526043
"hsa-miR-3610",2.059907844,1.788517552,1.688340441,1.822177739,1.700892132,1.711944537,1.679023805,3.678958753,1.71896211,1.665971645
"hsa-miR-3611",1.748394361,1.882039918,1.950042274,2.497720894,1.907835952,1.864941292,2.010988477,1.70772748,1.932911795,2.060136955
"hsa-miR-3612",1.694532099,1.752763363,1.675521388,1.665562416,1.642389329,2.046151745,1.738629148,1.678075653,1.662426486,1.724057981
"hsa-miR-3613-3p",1.991663083,1.993069889,1.81939155,1.910345131,2.173800531,1.817316439,2.39271042,1.913394987,2.00019603,2.124401306
"hsa-miR-3613-5p",1.922084923,2.151150469,1.905916873,1.833073168,1.956625119,1.866245731,2.427436655,1.909125331,1.97598765,1.937788361
"hsa-miR-3614-3p",1.6430797,2.027842171,1.976271623,1.878070397,1.852874612,1.932441563,1.949172854,1.69436691,2.650098756,1.909553706
"hsa-miR-3614-5p",1.726491403,2.077022373,1.937723344,1.865561023,1.816271918,1.820178374,1.82402096,1.766137993,1.766222912,1.723189027
"hsa-miR-3615",1.736413255,1.814678795,1.698962485,1.779061774,1.750309712,1.756150175,1.718820109,1.653715933,1.826514944,1.817677363
"hsa-miR-3616-3p",1.738409451,2.182689547,1.9076025,1.827469605,1.881375497,1.734172558,1.80537989,1.704134348,1.942634081,1.783161622
"hsa-miR-3616-5p",1.663947396,1.715090304,1.839333619,2.02445249,2.025567153,1.715188408,1.850774588,1.741105831,2.07736345,1.936367628
"hsa-miR-3617-3p",1.818111388,1.791691709,1.787413496,1.823893962,1.785198891,1.772792208,1.928516629,1.826452668,1.756648738,1.87881295
"hsa-miR-3617-5p",1.983111345,3.880181737,2.335526503,2.240031723,3.726940736,2.042192298,3.198175601,4.513121801,1.848903077,6.022995293
"hsa-miR-3618",1.814073976,1.697088673,1.732502856,1.774206852,1.732928135,2.16400026,1.904839306,1.70589607,1.970269192,1.68308254
"hsa-miR-3619-3p",1.720998167,1.867128699,1.819729028,1.915437317,1.773616447,1.684404628,1.733166638,1.633322886,1.856556464,1.752898747
"hsa-miR-3619-5p",1.714127629,2.059802717,1.775184823,1.758476652,1.683322395,1.743716536,1.686477942,1.659862652,1.890960881,1.719390649
"hsa-miR-362-3p",1.723790333,1.665581445,1.683566824,1.733631487,1.835973623,1.745829359,1.815936524,2.046502791,1.81400903,2.31865118
"hsa-miR-362-5p",1.77833508,1.69338172,1.694137036,1.74223091,1.774989825,1.719475707,1.790472808,1.66574684,1.927956426,1.745576789
"hsa-miR-3620-3p",2.81412636,2.966127878,2.642105148,1.784494565,2.022670025,2.172007235,2.712140167,2.372086868,2.588742609,1.958674281
"hsa-miR-3620-5p",1.686580863,1.789713728,1.887220774,1.740515021,1.781347521,1.778817863,1.795858399,2.181480667,1.747754621,1.701220015
"hsa-miR-3621",1.784882335,1.816441462,1.746186681,1.790696787,2.04418027,1.705639889,1.699891209,2.955270503,1.775468116,1.820715667
"hsa-miR-3622a-3p",1.700885363,1.855163139,1.774731837,2.223286818,1.962215281,1.753541002,1.797507121,1.760231759,1.891061075,1.782572327
"hsa-miR-3622a-5p",1.725462526,1.634476273,1.690160772,1.749684021,1.725499079,1.658481857,1.68498636,1.84287891,1.76481667,1.750685375
"hsa-miR-3622b-3p",1.682146466,1.751744757,1.788958465,1.855666626,1.843538052,1.817224566,1.712795364,1.722244382,1.737289257,1.69232388
"hsa-miR-3622b-5p",1.841568154,1.856550522,1.717581362,1.767410133,1.836181559,1.686021178,1.795384322,2.812314173,1.833037766,1.9562049
"hsa-miR-363-3p",1.856157699,1.841542668,1.801778551,1.880233727,2.090498339,2.197311973,2.211273762,5.471571103,1.864931219,5.959541781
"hsa-miR-363-5p",1.636962149,1.794519729,1.688230119,1.616148465,1.708151651,1.685342464,1.875493407,1.672671782,1.747585308,1.676471821
"hsa-miR-3646",2.927442323,4.000470368,2.778658045,3.637587014,3.928297902,3.070363677,2.997452227,4.631886716,1.739535308,2.866322841
"hsa-miR-3648",2.252748346,2.279197362,1.935761534,1.725415749,1.795655556,1.765622076,1.96289968,4.426819993,1.703898645,1.960452723
"hsa-miR-3649",1.723232597,1.622646176,1.639658984,1.679987592,1.66675341,1.675042748,1.631088832,1.797095965,1.731692521,1.691890842
"hsa-miR-3650",1.675087419,1.85147523,1.822608433,1.845050327,1.781793635,1.758808087,1.80504285,1.686840433,1.715886553,1.778995986
"hsa-miR-3651",7.753694611,2.571391624,1.915013407,1.787316972,1.818029132,1.76836676,1.689554774,1.713447857,1.858338358,1.876570452
"hsa-miR-3652",5.631244196,4.689581702,3.17101386,2.377626975,1.949242994,1.967554199,1.850668236,4.138180633,1.834567511,6.111600701
"hsa-miR-3653-3p",1.687162242,1.742050022,1.983228958,1.830203574,1.76812126,1.747719475,1.82469429,2.773143382,2.898205665,1.749948798
"hsa-miR-3653-5p",1.921534182,1.85251873,1.75121685,1.798495169,1.805979719,1.857846006,2.296062851,1.742535456,1.941407528,1.809747913
"hsa-miR-3654",1.756765653,1.723241955,1.800426913,1.698542131,1.788017041,1.732519982,1.787819948,1.76891405,1.734456508,1.758846924
"hsa-miR-3655",1.74726581,1.697376732,1.756487854,1.888177655,1.818606049,1.674057448,1.773195045,1.681000049,2.072174586,1.719286742
"hsa-miR-3656",7.2709709,5.039161843,6.527325797,3.411061975,5.482198833,3.006659289,5.2223888,7.610371348,2.225535664,4.569667915
"hsa-miR-3657",1.714266402,2.088094121,1.779444413,1.752489645,1.875178583,2.144404263,2.651712877,1.765507927,1.958013949,1.775162793
"hsa-miR-3658",1.719781956,1.681731046,1.775720923,1.761845114,1.792319308,1.712355606,1.759058122,1.622309066,1.782254806,1.659173248
"hsa-miR-3659",1.75707598,1.732706837,1.787286713,1.686368281,1.68418223,1.890351019,2.194951116,2.191688189,1.777152894,1.691977783
"hsa-miR-365a-3p",6.395435216,4.654013936,5.233610799,7.131421774,7.892826869,5.059915824,7.321198064,6.729346511,6.080914268,7.954855418
"hsa-miR-365a-5p",2.021647323,1.77193349,1.911092859,2.015067726,1.783594852,1.631938015,1.647745023,2.945610408,1.673460071,1.758433377
"hsa-miR-365b-5p",1.740889568,1.718022201,1.698263969,1.693126152,1.684707141,1.752552759,1.736966712,1.708105138,1.858421391,1.733412568
"hsa-miR-3660",1.755481013,1.714824293,1.744217179,1.891513288,2.028443334,1.697036885,1.847526616,2.265190211,1.817344546,1.81544497
