"","GSM980009","GSM980010","GSM980011","GSM980012","GSM980013","GSM980014","GSM980015","GSM980016","GSM980017","GSM980018","GSM980019","GSM980020","GSM980021","GSM980022","GSM980023"
"hsa-miR-106b",11.4373812093883,10.9514501053724,4.27167143326078,1.49452620851086,0.437789151293988,10.6370604443529,10.5631247554884,-0.301284377816636,1.15709546509315,0.110648359616762,10.9350353633219,10.6761113472021,0.574310132629717,1.72962367991876,1.67740901480895
"hsa-miR-221",10.7591383527376,10.3158978935906,0.0750770851975287,0.184812326992375,1.73654469863218,10.868875015459,10.7128622720075,0.382087623844635,1.28107030004724,1.10612851457141,11.4237845646341,10.9738415568634,-1.35003548545327,0.604106536387824,1.8614091401553
"hsa-miR-24",10.8436046911963,10.4770893726792,1.47679019888668,1.05810379929923,0.570593884874766,11.2984670156679,10.9360106719567,0.431789602090441,2.68670198617942,1.33877752163406,10.7002689081963,10.4896763919265,1.28479838012545,1.26345573148222,1.41679921620205
"hsa-miR-31*",10.3360021420504,9.99354841477224,1.14829703110338,1.36806596413345,1.94465045789436,11.587093503628,11.8426540160449,0.637818973309997,1.02019494370934,0.873307438217683,9.64398079717748,9.48344981825601,1.61114073957667,-0.285627508774077,0.924335183508357
"hsa-miR-107",11.0873076901508,10.5405794762648,0.541578473249064,1.73319292329672,0.91586244155631,10.5318570815533,10.4996695247692,2.07858011979079,-1.00188799140132,1.77223533157596,11.014482226255,10.6818568281248,1.31775672106818,1.68779842475548,1.95771182724297
"hsa-miR-27b",9.78108606734418,9.18896412012914,2.4127267967139,-0.543319783308227,0.967756118611605,11.9793869659073,12.0514492567594,0.68856532436109,2.03162456937541,2.33559330036526,8.2147338967146,8.01103991657882,1.30233192034542,-0.336954563067305,0.267175363931809
"hsa-miR-23b",9.60137728934428,9.02849152347943,2.05630016355706,2.00799593917297,1.51766724672403,11.8898613607148,12.1566336230164,0.410330574747296,1.48596722134126,1.74550325408886,8.26007648070046,7.98574803071967,0.100173051978415,3.01613667103084,2.1230072660231
"hsa-miR-19a",11.4033369662896,10.9528038451087,1.05912611735464,0.993450613463702,1.82574411631916,9.59791995228329,9.4229423139635,-0.627808999115518,-1.69729094032123,1.64177813634815,11.0473250299651,10.9244116993135,1.40209836558783,0.872091408136116,-0.146300488889127
"hsa-let-7d",11.4175883129853,11.0242926649832,1.64916384207993,0.82072353955819,1.43500391321294,9.84702445038964,9.99018623910471,1.87916700727776,1.31311463894792,0.492393242816314,10.7067204773859,10.5303526861845,1.79161947649815,2.54019792185118,2.70456502720325
"hsa-miR-27a",10.3528556099533,9.80697745335354,2.12326060906075,1.77168954455347,-2.07232681159866,11.1085316440997,11.2341300416983,-0.591404428681274,1.16687930525312,0.293820704321457,10.6837201364845,10.3205591395226,1.03667704451157,0.873626049188894,1.00489899992298
"hsa-miR-93",11.4234500134993,10.9788620127656,-0.347213776886887,1.84145429931575,1.60809954599438,10.194941487877,9.83866094284673,0.255870136635789,1.63123096382599,1.65001177215413,10.528261673474,10.3952845608366,-0.942107819595117,3.05685366159311,2.05524980636016
"hsa-miR-92a",11.1830857377441,10.8475655676838,2.78449204766723,3.62503781557826,3.78419719440047,9.98216221740897,10.2574562040733,-0.0943028335462682,3.80647873405593,2.98437151704186,10.3563463227808,10.1092913380547,4.15910842359132,4.72550068729081,4.73422403438122
"hsa-miR-200a",11.9532896145573,11.2475448400394,0.0155107716787328,-0.594638644340677,1.7225136763385,9.69404563228422,9.9333256570941,1.014384575104,-2.04349484326452,0.135677109722045,8.4365233341446,8.11183363011435,-4.19080224383921,2.22463859683238,2.19210355992695
"hsa-let-7g",10.9809656768023,10.3853307267096,1.4413219906875,2.07448043217307,1.44264524171529,10.4601097718091,10.661282865596,-1.06795092677892,0.803019174164329,1.20920005293248,10.2729458137037,9.99204185949738,1.3065317354243,2.31403664990073,1.73345369874555
"hsa-miR-1915",5.39811535227313,5.05385812891816,10.4296117800453,11.2853074232853,9.12044007379787,5.84520474547255,7.1055502777443,0.705284268491874,10.74083566921,8.63890141123613,5.56899216277627,4.12137354285919,8.34584386578292,9.16714990507037,9.29713637882832
"hsa-miR-7",11.367817142606,10.8669674608947,1.20232618864397,1.04983635454283,1.14232782126749,9.6760903614324,9.01925545043886,-2.48903484099003,0.145819207283178,1.18322669479778,10.2455574597735,10.1396920338856,-4.70618035485511,-4.0602071392513,2.41292944479594
"hsa-miR-25",11.1622673221522,10.7572241440766,2.60240057948288,4.81548576995725,3.66607484262069,9.45104313113064,9.39192814316463,-0.123022611785801,4.29415460039076,3.16061045295805,10.330848550101,10.2585071471763,3.25277849746966,4.83345078450111,4.77816283424854
"hsa-miR-30b",11.2351675863798,10.6080699677217,1.88808820188461,1.8261949773429,2.00345148336211,10.3601063471662,10.3692090858493,1.37611253631502,1.81779596130362,0.565517922929573,9.33341747201438,9.15269629400679,1.41883867744322,2.52687959882053,1.55416052254184
"hsa-miR-10a",11.8452297150908,11.146063293954,2.13206185504383,2.21076538739256,1.52517286034936,9.53737605926873,9.69683750400301,8.02136590192144,1.01100535409822,2.33559330036526,6.15575752912187,5.93962199502417,-1.0066560559653,1.70035137810938,2.02199346278496
"hsa-let-7c",10.6458322297694,10.2480295425442,1.72625053529399,0.877046562758823,1.43007487576252,10.7644403760564,11.0081645707086,0.359420976669352,1.88212417270827,1.03753052553919,8.35962395035454,8.04567558134086,2.05809305972977,1.32301086390342,2.07177193491403
"hsa-miR-429",11.8190306533183,11.3256736720288,1.0642420478715,1.24405833678168,0.884105542935267,8.38677517174317,8.14083897127891,0.45298206943824,-2.37243051368179,-1.16099209908781,7.79882040353249,7.56525519588648,0.213241381697576,-0.271799265184106,0.241259328518378
"hsa-miR-1246",7.5461227588578,7.44402759711313,6.43522736370707,6.17824056906418,6.92336789814371,9.8524107494134,11.6906907702506,-4.53286161314408,8.44923120066949,8.87004038501302,7.28428647328493,7.30270563118466,6.56656250807523,7.03090434766894,7.9442265428507
"hsa-miR-125b",2.50407066536019,4.37211492482842,1.68668159505788,1.18672619880068,0.551297178953644,11.0146509883727,11.3619646027686,-0.0586627711318725,4.35796153112892,3.73002797128864,9.4644879596936,9.03771715722828,-1.26187759749048,0.746157781262549,2.19210355992695
"hsa-miR-886-3p_v15.0",10.779744794934,10.8304209256371,1.8699606097343,2.35001994724912,2.32964660403947,3.19539091002319,2.84816200554026,0.53206575640197,1.42111986589862,-1.98555329161961,9.77845566408222,9.92609106711874,1.38077986438481,0.236648620003443,-1.63665216501082
"hsa-miR-320d",8.75970313365145,8.21476643263787,0.0703960192328796,2.07471367361013,1.05827423595749,10.7035731342229,10.9077011324343,0.50414288937503,2.87824606351201,2.74914205874288,9.26874923759275,8.76080010420247,0.261171285143916,2.63856067908951,3.38605243570131
"hsa-miR-192",11.5670429349881,10.9609156392233,-1.10508649341233,-0.384539254853993,1.86845209101917,6.27577085513331,6.5516421325776,0.881536748199038,0.965392150720447,-3.77461054764453,5.99164020457003,5.07806154739309,1.62185026747188,1.06800278623812,1.49804147004312
"hsa-miR-1280",10.5458149279196,10.4057658574892,4.68318889565012,4.41023186707867,4.79421205503335,9.50198522766636,9.64023878938827,1.32406458618865,3.58425300122646,3.51178427413408,7.91351895615819,8.01025170855347,3.25609611853344,3.22589463728736,2.94409267742568
"hsa-miR-29c",9.82015821554529,9.24038946774371,-0.582431853988139,-0.582933551241738,0.539374932354442,9.41376711488128,9.53562550849245,-1.9949122287165,0.681857615031279,0.735023776550951,10.0992978346866,9.76568242277528,1.72902801910424,-0.133308551131934,0.700926423536869
"hsa-miR-320c",8.22850030065989,7.67429468349741,3.38734861567331,4.97058864519874,3.0086398059617,10.4464154635303,10.7368568243852,1.5411435864116,6.19455614336268,3.88924475695916,8.99010453128907,8.46572066494258,4.95102494818394,5.04076139012197,6.41689748908386
"hsa-miR-20b",10.2379448667084,9.8998129237641,1.41348901745822,-2.28172158948664,0.143943875875859,9.0925914592838,9.16572330125973,0.273857441260836,0.622999954592763,0.959611932215574,9.35568651156047,9.1264770820562,0.478771495887995,1.26752381301342,-0.00809683089910086
"hsa-let-7e",10.8301475541498,10.5011126706023,-0.603331710811029,2.28608064388285,2.26035150559741,7.47669517719144,7.41131776833697,-1.01938823270655,0.597578941477403,0.0399773982469162,8.70836452649706,8.30989102643233,0.648460104815692,1.01298694079507,-0.172238846902202
"hsa-miR-22",9.86094061240376,9.56421085562951,1.35706323527823,-2.00907011023893,0.864256838694298,8.27991974660318,8.28055179786756,-0.790911518590101,0.577722908440074,1.70663663728107,10.1386941778781,9.7716977703824,0.754372058053985,0.364580948373487,1.16065304549453
"hsa-miR-15a",9.79649798521539,9.21482640364833,-1.13874619035859,0.992790759745504,1.23811303702771,9.35969005066941,9.52379519903566,-0.424896245806548,-1.04901298074675,-0.187613498010406,9.24962026294364,8.95769032056986,-0.0939706618166702,1.85865780855647,1.72658885877865
"hsa-miR-151-5p",10.2454053394336,9.83389116915534,0.0873509245092395,0.477174031900087,-0.313813258092883,7.29859050437164,7.67593798500862,-0.0381967738578115,1.30828514424575,0.768372111741965,9.52404016156262,9.25344191370376,1.08311054596492,1.0617713597988,1.43163472585286
"hsa-miR-26a",9.41520282209419,8.83205231184466,-1.42356145132518,0.395186876926435,0.450264789298216,9.9419974469711,9.9699936926172,1.08300907838162,-0.335176596375115,-3.19958536196448,8.68797853225187,8.2058108401524,0.614989546735373,0.692647781438857,1.83824668037547
"hsa-miR-96",8.98690862469769,8.43685975946833,-1.29123641924093,-0.990764922261512,-0.940008802957645,9.89096234818356,9.86358247030775,1.28875425231741,0.703508460314539,2.22547885502491,9.09872272634291,8.886822029238,1.35537717482924,-0.496345761342676,2.39109322333445
"hsa-miR-222",9.01525195590252,8.53823821763159,-2.41959668703477,0.858527086153805,0.964865246862587,9.86230864598054,10.4317660605433,0.232664931391162,1.62358409961984,1.83133856150508,8.2408805141898,7.93088337348091,1.3179945672921,2.00141134720584,1.37393045922209
"hsa-miR-320b",8.15620900631046,7.63961565379461,1.27103058412695,0.992576155280914,-1.59023391688287,10.1196311178893,10.261266350194,0.491530614743029,2.15937827455699,1.29947854185243,8.82486711773567,8.49653704859773,0.25396398103952,1.25911999779036,0.98816316845478
"hsa-miR-451",1.68443815691,1.01165378275125,5.65611047525053,8.0599808910218,7.2733554984528,0.864976500238517,-0.27750075020753,1.86687514879407,7.93152941982036,8.10936055940423,3.957598916534,3.21402001960169,9.34356771805952,9.74072505490171,10.1091502729489
"hsa-miR-1826_v15.0",10.0725734533567,9.48036167015521,2.65632863749397,3.44568856993745,2.42034226241291,9.60808974825871,9.67004841899709,-0.958717200495272,4.56815739240787,3.29978388226166,4.56483419787386,4.22604142792071,-0.738484108227737,2.36079519449773,2.78379104425892
"hsa-miR-630",2.94131142956525,3.01878067928871,8.08617710301971,8.25039696316739,7.18085200588068,6.41133929496765,8.31003831563802,0.525139777670103,9.68426086147695,8.0988369243742,5.75512472584345,6.4174179535694,8.38892697299809,8.10240460876033,8.82936661497604
"hsa-miR-100",2.35325044875247,4.07040822020276,0.863470925631256,1.16382137040683,1.69452677278246,10.0263615970855,10.2959169838328,1.14388446534221,1.21385987237014,-2.46241487610266,9.26630446886476,8.86746192254621,-1.00022334647979,1.58574471024168,2.32570157398266
"hsa-miR-194",10.8644546900341,10.1214661727322,-4.32566373653225,0.421068146454384,-0.520877903731913,6.083409757171,6.51307726957203,0.0568244521925258,3.58425300122646,0.748137449036193,4.81973050821076,3.65130202370307,0.757653711585204,-1.49662317453586,2.05524980636016
"hsa-miR-18a",9.73541437053533,9.41967582306672,0.616951216141302,-0.318907010776554,0.615505285824683,7.31115613232586,6.58343754785626,1.38837802597102,0.652511367569352,-5.61573264456285,9.40524955482157,9.29636356489944,0.0646774391174888,-0.163338521238453,0.241259328518378
"hsa-miR-203",7.72913262563381,7.32952458824786,0.17631421858256,1.04612990468751,-0.800436322654,10.4303521867804,10.1533126181981,0.0142871804507806,1.43263449714231,0.72294308418336,6.53069441814361,6.37006591161572,2.78466562272344,0.554643660769803,0.481969287607098
"hsa-miR-30d",9.67100493203767,9.02556538522115,-0.16556885680828,2.30893600941457,2.02298027351725,9.22302088726984,9.37493752654706,-0.0394198784000441,0.626800384358238,-0.210190135205658,7.96936810077927,7.64736704088223,0.125427817077767,1.80511370720228,1.91411825224534
"hsa-miR-34a",7.42420324821763,6.96058121135347,3.98259298588402,2.71604268285544,2.52740043562824,10.2419045200762,10.3054211091524,-0.396669956402487,3.17160860559868,2.79748701728219,6.50864922348786,6.54085104581834,1.76869248746885,1.85726563904784,2.69488420337443
"hsa-miR-1268",6.25490445965014,6.48729001704329,7.41315992916108,7.75023131246871,7.89825794127474,6.85846720091472,8.18963531626309,0.0076368153218503,9.06146867423483,8.79438467260659,5.17204420591847,4.90241370643908,7.19976263312925,6.75423012467526,8.05494016160552
"hsa-miR-324-3p",9.66103768057341,9.31297890492416,3.64211351623185,3.69017569491215,3.63403908348917,8.83578199513657,8.56846121535313,-0.358203555584388,4.61250938183353,1.93565209432126,7.26415074751614,7.28062602947701,0.682057610255165,2.84938223033583,2.9707430557493
"hsa-miR-26b",9.41905952870371,8.65287006313234,2.01763547788329,-1.58717469325663,0.68929307659979,8.89491777861491,9.12008284086555,0.83797713978186,1.85012331390008,-0.77611759094816,8.18120991380981,7.89369287138623,-0.0894246157769897,1.67764669826313,-2.67027521943437
"hsa-miR-98",9.53122490011388,8.95643801682807,1.27455151318809,-0.913773042262017,-1.42196519209239,8.51887618085735,8.64937007945374,0.273532957265344,-1.73829252184505,1.1366218989103,8.06451913642307,7.91107255208455,1.68405523096405,1.55850667543281,0.16492372015144
"hsa-miR-183",8.61086649804179,8.0177487964706,9.98968967925535,-0.319579856786828,-0.339460692313349,9.07863411635769,9.22958864370348,1.29988760124653,1.15099826717708,0.417629603812996,8.54293512163655,8.38040478481484,0.825341233373725,1.9942238034711,1.90945285365235
"hsa-miR-301a",8.78000950626369,8.23718701132246,-0.047163986089517,0.883963190918974,1.36743089710916,8.63718346599868,8.67807613175207,-0.388194578662713,-1.50331554923517,-0.494548244711651,8.69401341027611,8.42068997585933,-2.21296211554364,1.27629833727254,0.982952115719062
"hsa-miR-331-3p",8.85137114322604,8.41256688308528,1.42077719002837,1.95696474387311,0.181320131569057,8.40280444808585,8.34085508646324,-2.07009692324082,0.543276715710826,1.32318845965389,8.36384871472754,8.18520945420258,1.22543350653714,2.2730640629508,2.03904501938145
"hsa-miR-572",3.54441861615123,3.62207994075061,8.20282320216751,8.89295348231676,6.63100399469107,2.66056951804249,4.65726842337508,1.88824799687527,8.25123574667465,5.96683879779295,2.87943445137843,2.44081722135093,7.35432608851933,8.48966254515676,7.89285788323221
"hsa-miR-574-5p",7.83346887431895,7.76290154793598,8.54066974685256,7.12860994577602,6.48692107801763,7.53240813802004,7.87800246434514,-0.5061971338497,7.20173284703949,8.13323573403446,5.19010595578278,5.40604441825103,2.96557042678252,3.55008430162536,4.21750526753811
"hsa-miR-125a-5p",9.84012281965206,9.30475036075899,1.35676865489285,2.1534810985137,-0.630080858916698,6.4092315519641,5.70826974433791,1.13522554695173,-1.94290773389904,-1.81405482202498,7.3462867844832,7.13456801569339,-1.17940453930712,2.3978196608925,0.106235928312622
"hsa-miR-18b",9.14702553107248,8.75287400570737,0.577775202457633,0.114754921160433,1.24402605508209,6.54832379413339,5.83275535634346,-1.57717195651092,0.99607356089361,-0.315391646505997,8.75429427225215,8.64496375431576,0.648460104815692,-3.95805729111432,-0.158386211210655
"hsa-miR-130b",8.5338218390637,8.19872299438342,-0.131571615578691,-0.390049351313554,0.0684175756869442,8.13812329863009,7.92741531717926,0.816348948646127,1.16086598931715,-1.35604483319918,8.61294477570195,8.48118428872462,1.78315236763267,0.286824384899407,1.93897262600361
"hsa-miR-494",8.42765938458814,8.30483681608948,4.6313406367678,4.81203402385766,3.66966290819283,8.34712303787031,8.33906120305027,0.534577512762732,6.73841387381165,5.64682652437454,5.65703656499252,5.33696743450637,4.71984657723045,5.60349964928801,5.76238788589088
"hsa-miR-196b",9.25704763772345,8.71466658576563,2.11920144011369,1.11734130632899,0.664138281826338,7.63990139650388,7.04731262282779,0.781893716126592,2.07620504757484,0.921218081918148,7.37528188803045,7.08945365914646,2.43747544777678,-1.21647729958775,-0.142616264937191
"hsa-miR-10b",8.56514131151377,7.93082484264106,-0.809376796518006,2.197174379989,-0.611338956376866,8.46814136694768,8.70126729637244,-0.253118180048087,0.848123377276649,0.710760112459679,7.46317530510601,6.17872499731471,1.2023349660261,2.2676505499329,0.731597826457453
"hsa-miR-30c",8.67792713523654,7.9162765880019,-0.392225138331992,2.20071055458359,1.06389842123386,8.52525416971478,8.83901225604195,0.144335924050695,0.768202028786525,1.64274315411746,6.45611584242127,6.00702121008575,0.860177869471921,2.11470983253388,1.78805086865191
"hsa-miR-196a",9.168838563701,8.69162942487066,1.46255494892014,1.19624128839007,0.923981652032496,7.80212534662708,7.66739402001599,-1.78225310848561,1.02247505677215,0.548201335242174,6.01815543648731,5.86174995896371,1.82529392856143,-0.792891038226351,0.43863958907795
"hsa-miR-1207-5p",5.9265716373701,5.65699024602901,6.17629963188176,6.51006770913178,5.37740941334308,6.44990385023171,7.71872465186195,-0.217846613354719,7.70108947817166,6.31473005523934,5.36201884454527,5.08677187948141,7.12112007546793,7.64308991524411,7.81229862159833
"hsa-miR-185",9.19930033672816,8.6679829292988,0.574382218815646,-4.92652742613574,0.78845511151898,7.01503362867244,6.7520888999369,1.04902219843481,-0.26170202876063,0.710165605334209,7.2742346337712,7.20996016945326,-1.17496175596322,1.38450575903207,1.82138776624986
"hsa-miR-181a",8.7235124867795,8.17093253233265,1.55305325276641,2.28324559126734,2.06028988828101,8.08105036486015,8.7976984843095,1.38000459473721,1.55568169354371,1.50948911260925,5.49320731149275,5.12239152324384,4.15910842359132,1.38450575903207,-0.978770456179685
"hsa-miR-320a",7.01698986644586,6.59689117528783,1.97314726103761,2.74704317430782,1.88137526828805,8.80987421714699,8.80034082814903,0.686107388247261,4.48942733044662,2.08053385228805,7.47246827545208,7.02481720438083,-1.20235943065967,1.13534902133393,1.63965217414378
"hsa-miR-212",7.1529702765345,6.76483444500626,0.607064750559413,1.78622246725177,1.96998925054778,5.61245866210212,5.41261116889457,-1.52434686940489,10.0840961636481,1.97809529663927,2.90909066222944,3.38251744259615,2.06900023713945,2.50894199835365,1.53336499515771
"hsa-miR-374a",8.92513544116401,8.37750728284633,1.55093266947261,0.789665909101027,0.627292585860315,7.26221702283851,7.04802143100093,-2.01386201023839,-0.592042341211567,-1.44471194834005,7.49893614448411,7.26494077181019,1.04055371691309,-1.00011282316364,2.38782489020991
"hsa-miR-455-3p",7.53054367434949,6.84654220730382,0.536606888254128,0.690636556226143,0.166927624419666,7.11830469349715,6.86198140981404,1.86078882992208,0.986400449506134,4.25814501171511,8.78237874874701,8.73539727641566,0.395531407298767,-0.0866237974435131,1.10061776981423
"hsa-miR-30e",8.6153850293106,7.66811699673238,-0.0261478338058129,1.6540468590782,1.67253034371877,7.9641536952135,8.27374152627049,0.215986048902223,1.03258683312743,-2.28799347886705,7.10063921365345,6.6888027992484,0.971312152399613,1.54808145604804,1.4218044350748
"hsa-miR-99b",9.24392013519922,8.90262383356963,0.0840208607913668,2.14324189183628,0.613328435480996,5.09150393585077,4.4190196975497,-1.03025293428423,-0.267960955310986,-2.04313923205618,6.83545547587388,6.72943448962675,2.30477736092726,0.860603161545895,1.03487351318945
"hsa-miR-1202",7.8820927641157,7.85529271623844,5.04617365681862,5.47423776451958,4.76088305009526,7.06364530650287,8.10150931234298,-3.88508185753755,6.85309742464605,4.94579729725575,5.96178698803362,5.66863002653679,4.65881129063917,5.28007922412732,5.60863569494473
"hsa-miR-151-3p",8.98446203807211,8.54952363106143,1.47379418350624,1.08703777765173,-0.41318031160288,5.60361685061226,5.39222982792069,-1.57717195651092,1.87681748695746,-1.45525784975593,7.65313025789959,7.42692891254283,-0.500666266498102,-1.22888248607771,-4.75399720127783
"hsa-miR-324-5p",7.67308430507183,7.16574013145531,1.45659643077468,1.24039432417424,-0.354352933407329,7.89413808173976,7.40858449885403,0.44611603017963,-0.553280699620318,0.164120631647551,8.17942495973309,8.04743968867913,0.325368222540568,1.11040266802202,0.808469241451851
"hsa-miR-590-5p",8.73447219946482,8.37543568351396,0.262887483907895,1.12471258185629,0.884105542935267,6.05696019253015,5.64269810658878,0.476789473207712,-0.0317659627271323,-0.876255414169295,7.82021151844037,7.59668324492043,-0.978164972737762,1.71180587853703,1.30045352943053
"hsa-miR-224",9.50625262968922,8.99782699557169,1.66069181332109,1.70969867982162,1.28336473117225,4.05856587149879,4.48209125027709,1.26856853582024,1.99926475955826,-0.585038172060549,1.73622515736542,0.965821364910582,1.02825511968898,0.300499450095625,1.9121823023
"hsa-miR-193b",8.21338519572756,8.04014667750315,0.482430950916464,-0.511426790833878,0.505861872340034,7.84635728903415,7.66424104352886,0.311791276938222,0.306908828221623,-1.63403831919535,7.14489374484934,7.12223889268087,1.02270443219091,0.197569149360871,1.57629670676681
"hsa-miR-425",8.36022071984,7.72492511606074,1.31345716065581,2.16031646563116,0.747520426545469,7.7288905449082,7.63291452025271,-0.116468657039749,0.946605783724425,1.03269190957502,7.21004494424921,7.03640992038693,-0.0582354893843814,0.935078071480861,2.33686520514309
