"","GSM1224991","GSM1224992","GSM1224993","GSM1224994","GSM1224995"
"hsa-miR-3654",6.4262647547021,6.04439411935845,7.61470984411521,4.63226821549951,5.88947354253111
"hsa-miR-1470",6.95419631038687,7.09803208296053,6.5077946401987,4.77082904603249,5.70542503904273
"hsa-miR-3943",7.15987133677839,7.3037807481771,5.93073733756289,5.14159627838382,5.08151006812092
"hsa-miR-184",7,6.91886323727459,6.2667865406949,4.78135971352466,6.27891401949994
"hsa-miR-190a",7.12928301694497,6.8073549220576,6.33985000288462,5.2364926183813,5.90207357931074
"hsa-miR-20b-3p",6.95419631038687,6.64385618977472,6.82017896241519,4.85299758761332,5.9957106289071
"hsa-miR-1297",7.17990909001493,6.70043971814109,6.4262647547021,5.03121873061072,5.9518675043269
"hsa-miR-4783-5p",6,6.04439411935845,7.8073549220576,3.77610398807316,5.9143253300853
"hsa-miR-371b-3p",7.18982455888002,7.20945336562895,5.88264304936184,4.96347412397489,5.44592529857927
"hsa-miR-30c-2-3p",6.90689059560852,7.02236781302845,6.64385618977472,4.45285896471381,5.77082904603249
"hsa-miR-106b-3p",6.96578428466209,6.8073549220576,6.59991284218713,5.18586654531133,5.79233480570669
"hsa-miR-516a-5p",7.18982455888002,6.8703647195834,6.39231742277876,4.37851162325373,5.83592407425437
"hsa-miR-4678",5.49185309632967,5.75488750216347,7.98299357469431,4.07895134139482,5.76314595814948
"hsa-miR-4304",6.62935662007961,6.52356195605701,7.62935662007961,4.12101540096137,3.99548451887751
"hsa-miR-3138",6.71424551766612,6.88264304936184,6.37503943134692,5.19770815795585,6.31560245663795
"hsa-miR-3652",6.65821148275179,7.38370429247405,6.12928301694497,4.88264304936184,5.76765479823735
"hsa-miR-431-5p",7.02236781302845,7.17990909001493,6.28540221886225,5.08321336824898,5.122258567812
"hsa-miR-487b",6.8073549220576,6.68650052718322,6.89481776330794,4.63226821549951,5.94626298433245
"hsa-miR-4506",6.8703647195834,7.09803208296053,6.70043971814109,3.98185265328974,5.53543091487128
"hsa-miR-29c-5p",6.4594316186373,6.20945336562895,7.43462822763672,4.84297883178833,5.80555042521086
"hsa-miR-378a-3p",7.13955135239879,7.13955135239879,6.12928301694497,4.83289001416474,5.26753579806874
"hsa-miR-3679-5p",6.53915881110803,6.62935662007961,7.33091687811462,4.85798099512757,5.12639473762014
"hsa-miR-4461",5.6724253419715,5.95419631038687,7.876516946565,4.31469652565629,5.61235249875266
"hsa-miR-4468",7.23840473932508,6.97727992349992,6.35755200461808,4.0703893278914,5.35579154675365
"hsa-miR-4795-5p",6.97727992349992,7.18982455888002,5.4262647547021,5.19377174339668,6.0092127868052
"hsa-miR-146b-5p",6.89481776330794,6.85798099512757,6.2667865406949,5.21723071622067,6.03628352798845
"hsa-miR-512-3p",6.02236781302845,6.37503943134692,7.57742882803575,4.54843662469604,5.67355642399014
"hsa-miR-26a-2-3p",6,6.39231742277876,7.32192809488736,4.66106547980695,6.29627384670672
"hsa-miR-325",6.84549005094437,6.89481776330794,6.33985000288462,5.16992500144231,5.90737141382356
"hsa-miR-3606-5p",7.4093909361377,6.93073733756289,5.95419631038687,4.62058641045188,4.96947286459633
"hsa-miR-378b",7.32192809488736,7.10852445677817,6.08746284125034,4.4594316186373,4.40871186102943
"hsa-miR-23a-5p",7.06608919045777,6.84549005094437,6.4093909361377,4.37155886261196,5.7235585614721
"hsa-miR-375",7.13955135239879,6.84549005094437,6.35755200461808,5.03562390973072,5.15015345524625
"hsa-miR-186-3p",5.95419631038687,5.95419631038687,7.70735913208088,4.43962313755712,5.62087961135541
"hsa-miR-200c-5p",6.37503943134692,6.52356195605701,7.15987133677839,4.90207357931074,5.80064109732908
"hsa-miR-4758-3p",7.20945336562895,6.8703647195834,6.2667865406949,3.72246602447109,5.58526303088387
"hsa-miR-122-3p",6.94251450533924,6.59991284218713,6.75488750216347,4.877744249949,5.50684309896982
"hsa-miR-1284",7.06608919045777,6.93073733756289,6.12928301694497,4.22496636500027,5.85872702377863
"hsa-miR-20a-3p",6.4262647547021,6.16992500144231,7.3037807481771,4.58496250072116,5.96185480763616
"hsa-miR-4486",6.96578428466209,7.31288295528436,6.06608919045777,4.20945336562895,5.02680005934372
"hsa-miR-3141",6.79441586635011,6.7279204545632,6.22881869049588,4.92599941855622,6.31505896631662
"hsa-miR-198",6.90689059560852,7.02236781302845,6.18982455888002,4.83794324189103,5.63197732023875
"hsa-miR-3154",6.98868468677217,6.8073549220576,6.4093909361377,4.5668151540109,5.73498052343589
"hsa-miR-3126-3p",7.36632221424582,7.10852445677817,5,4.38543103719352,5.45779126025604
"hsa-miR-1254",6.82017896241519,6.85798099512757,6.37503943134692,4.77610398807316,5.91169158187234
"hsa-miR-3609",6.28540221886225,6.4757334309664,7.08746284125034,4.50462039240355,6.20084957463721
"hsa-miR-3136-5p",6.89481776330794,6.79441586635011,6.08746284125034,4.60288440871842,6.26265865507222
"hsa-miR-3192",6.14974711950468,6.52356195605701,7.37503943134692,4.70597790168252,5.45384677374993
"hsa-miR-4782-5p",5.93073733756289,6.16992500144231,7.53915881110803,3.52356195605701,6.08385158769796
"hsa-miR-4513",6.8073549220576,7.11894107272351,6.04439411935845,3.71149490665009,6.09106507793054
"hsa-miR-4716-5p",6.95419631038687,7.27612440527424,5.7279204545632,4.78659636189081,5.18784690943957
"hsa-miR-345-3p",7.01122725542325,6.91886323727459,6.10852445677817,3.88752527074159,5.94649694120329
"hsa-miR-206",6.8703647195834,6.7279204545632,6.2667865406949,5.28540221886225,5.77584069853125
"hsa-miR-221-3p",6.94251450533924,6.93073733756289,5.55458885167764,5.33628338786443,5.9297909977186
"hsa-miR-1293",6.62935662007961,6.79441586635011,6.90689059560852,5.22496636500027,4.69655030107857
"hsa-miR-210",6.8703647195834,7.07681559705083,6.3037807481771,4.74416109557041,5.13175409098481
"hsa-miR-3692-3p",6.79441586635011,6.85798099512757,6.78135971352466,4.56071495447448,4.96855160336395
"hsa-miR-4754",7.25738784269265,7.04439411935845,5.8073549220576,4.00898878322726,5.1101961777542
"hsa-miR-4316",6.35755200461808,6.52356195605701,6.85798099512757,4.76553474636298,6.20182986620234
"hsa-miR-143-3p",6.8073549220576,6.39231742277876,6.52356195605701,4.94485844580754,6.16611285740143
"hsa-miR-1224-5p",6.98868468677217,6.76818432477693,5.90689059560852,5.10433665981474,5.88849973551412
"hsa-miR-151a-3p",6.71424551766612,6.61470984411521,6.56985560833095,4.96809075204526,5.91001305342134
"hsa-miR-1296",5.88264304936184,6.93073733756289,6.78135971352466,4.80219321694183,6.12722055048807
"hsa-miR-296-5p",7.06608919045777,7.09803208296053,5.52356195605701,4.83794324189103,5.42995065740377
"hsa-miR-4289",7.24792751344359,6.84549005094437,6,4.63807383718072,5.03165985430805
"hsa-miR-4482-5p",5.88264304936184,5.04439411935845,7.85174904141606,3.8073549220576,5.65849713665648
"hsa-miR-1202",6.22881869049588,6.71424551766612,6.78135971352466,5.13750352374993,5.95582424080644
"hsa-miR-3175",7,7.09803208296053,5.61470984411521,4.92599941855622,5.37885838327003
"hsa-miR-3150a-3p",7.06608919045777,7.08746284125034,5.8073549220576,4.63807383718072,5.12722055048807
"hsa-miR-4433-3p",6.8703647195834,7.21916852046216,6.20945336562895,3.98185265328974,4.88752527074159
"hsa-miR-33a-3p",6.12928301694497,6.28540221886225,7.33091687811462,4.70043971814109,5.6435676219088
"hsa-miR-4288",7.22881869049588,6.75488750216347,4.70043971814109,5.17392693199981,6.01055607837421
"hsa-miR-339-3p",5.95419631038687,6.16992500144231,7.60733031374961,4.60288440871842,4.94673086014031
"hsa-miR-3714",6.5077946401987,6.35755200461808,6.70043971814109,4.83289001416474,6.29314973674186
"hsa-miR-4780",7.03342300153745,6.84549005094437,6.14974711950468,4.34340782229781,5.53169336086147
"hsa-miR-1289",6.55458885167764,6.90689059560852,6.24792751344359,4.24792751344359,6.21276386390212
"hsa-miR-514b-3p",6.16992500144231,6.4093909361377,7.02236781302845,4.70597790168252,6.11769504266975
"hsa-miR-4510",5.70043971814109,6.06608919045777,7.62935662007961,3.99095486039699,5.61264737765832
"hsa-miR-4787-3p",6.62935662007961,6.74146698640115,6.32192809488736,4.98641093525204,5.99593670350459
"hsa-miR-4710",6.88264304936184,6.83289001416474,6.3037807481771,4.12101540096137,5.72492307026661
"hsa-miR-4671-3p",5.55458885167764,5.95419631038687,7.56985560833095,4.16992500144231,5.99909803370561
"hsa-miR-181a-2-3p",6.10852445677817,6.14974711950468,7.467605550083,3.93545974780529,5.60288440871842
"hsa-miR-3619-5p",6.04439411935845,6.4594316186373,7,4.58496250072116,6.19593810042783
"hsa-miR-196a-5p",6.64385618977472,6.7279204545632,6.12928301694497,5.14159627838382,6.0706039986813
"hsa-miR-224-3p",6.59991284218713,7.01122725542325,6.3037807481771,4.79701297783614,5.49153246180432
"hsa-miR-3064-5p",5.64385618977472,6.32192809488736,7.36632221424582,4.19377174339668,5.99616274268106
"hsa-miR-490-5p",6.76818432477693,6.84549005094437,6.35755200461808,4.4262647547021,5.61911951145322
"hsa-miR-370",6.78135971352466,6.84549005094437,6.06608919045777,4.43295940727611,5.96462966672059
"hsa-miR-4253",6.28540221886225,6.49185309632967,7.16992500144231,4.91169158187234,5.0639343057541
"hsa-miR-5006-5p",6.02236781302845,6.20945336562895,7.28540221886225,4.49185309632967,5.83920378809694
"hsa-miR-3591-5p",6.82017896241519,6.79441586635011,6.4262647547021,4.60288440871842,5.33556900555675
"hsa-miR-1912",6.58496250072116,6.49185309632967,6.33985000288462,4.74953426766926,6.33413917883824
"hsa-miR-4640-3p",6.84549005094437,6.95419631038687,6.02236781302845,4.27798474729977,5.67722632823532
"hsa-miR-5004-3p",6.94251450533924,7.13955135239879,5.04439411935845,4.22496636500027,5.87085786436376
"hsa-miR-1236-3p",6.74146698640115,6.85798099512757,5.58496250072116,5.15380533607904,6.07531869255335
"hsa-miR-105-5p",6.33985000288462,6.4093909361377,6.90689059560852,4.57893871309339,5.99072800371897
"hsa-miR-190b",6.33985000288462,6.5077946401987,6.75488750216347,4.57893871309339,6.11144869848767
"hsa-miR-320d",6.8073549220576,6.93073733756289,6.20945336562895,4.6724253419715,5.30231905094883
"hsa-miR-1204",6.53915881110803,6.65821148275179,6.16992500144231,4.82781902461732,6.29370154208074
"hsa-miR-3074-5p",6.52356195605701,6.65821148275179,6.6724253419715,4.50462039240355,5.78371855779037
"hsa-miR-3185",6.58496250072116,6.74146698640115,6.71424551766612,4.71149490665009,5.25209770303744
"hsa-miR-1914-5p",6.76818432477693,6.82017896241519,6.3037807481771,4.67807190511264,5.50557340028202
"hsa-miR-1247-3p",6.62935662007961,6.70043971814109,6.5077946401987,4.37851162325373,5.83289001416474
"hsa-miR-3129-5p",6.75488750216347,6.82017896241519,6.12928301694497,4.97727992349992,5.60318122901386
"hsa-miR-129-5p",6.37503943134692,6.7279204545632,6.28540221886225,5,6.16812050459556
"hsa-miR-4503",7.01122725542325,7.08746284125034,5.93073733756289,3.97269265400426,4.854993016757
"hsa-miR-1262",6.4262647547021,6.7279204545632,6.18982455888002,4.81762325751143,6.2579534945489
"hsa-miR-1285-3p",6.90689059560852,7.14974711950468,5.28540221886225,4.94016675048282,5.24069594421251
"hsa-miR-24-2-5p",6.16992500144231,6.08746284125034,7.12928301694497,4.47248777146274,6.07210580048042
"hsa-miR-30d-3p",6.5077946401987,6.32192809488736,6.88264304936184,4.92599941855622,5.62263756653746
"hsa-miR-3180",6.24792751344359,6.61470984411521,6.95419631038687,4.34340782229781,5.61941301059794
"hsa-miR-371a-3p",6.58496250072116,6.83289001416474,6.44294349584873,4.63807383718072,5.50048340147312
"hsa-miR-324-3p",6.4262647547021,6.4757334309664,6.8073549220576,4.95419631038687,5.60258752734256
"hsa-miR-3664-5p",6.71424551766612,6.62935662007961,6.53915881110803,5.20163386116965,5.02812708231714
"hsa-miR-4299",6.96578428466209,6.85798099512757,5.32192809488736,4.71149490665009,5.8626993409766
"hsa-miR-1225-5p",6.4594316186373,6.52356195605701,6.59991284218713,4.88264304936184,5.86245139132558
"hsa-miR-1205",6.37503943134692,6.4757334309664,6.55458885167764,5.11270013274936,5.99593670350459
"hsa-miR-3201",6.24792751344359,6.76818432477693,6.59991284218713,4.97269265400426,5.6687431890879
"hsa-miR-340-3p",7.06608919045777,6.65821148275179,6.04439411935845,4.51096191927738,5.32481060342048
"hsa-miR-193b-5p",6.64385618977472,6.32192809488736,6.75488750216347,4.18586654531133,5.84574093261458
"hsa-miR-149-5p",6.4093909361377,6.4757334309664,6.52356195605701,4.82273014794452,6.11623997946937
"hsa-miR-1323",6.12928301694497,6.24792751344359,7.02236781302845,4.78659636189081,5.90737141382356
"hsa-miR-3150b-3p",6.18982455888002,6.33985000288462,6.8703647195834,5.06608919045777,5.87627136055013
"hsa-miR-1306-5p",6.53915881110803,6.62935662007961,6.39231742277876,4.5298209465287,6.00315244866692
"hsa-miR-328",6.04439411935845,6.10852445677817,7.4262647547021,4.64961545906341,4.93073733756289
"hsa-miR-3651",6.56985560833095,6.75488750216347,6.4594316186373,4.57893871309339,5.57228336665041
"hsa-miR-30e-3p",7.05528243550119,6.62935662007961,5.88264304936184,4.76553474636298,5.46630082917934
"hsa-miR-514b-5p",6.4093909361377,6.2667865406949,6.91886323727459,4.16188768237689,5.93451650158608
"hsa-miR-1207-5p",6.71424551766612,6.55458885167764,6.24792751344359,5.13750352374993,5.66618848987278
"hsa-miR-4726-3p",5.70043971814109,6.02236781302845,7.4757334309664,3.95419631038688,5.65334669272218
"hsa-miR-4725-5p",6.74146698640115,6.91886323727459,6.28540221886225,3.49825086752783,5.43596189543763
"hsa-miR-219-5p",6.65821148275179,6.52356195605701,5.90689059560852,4.86789646399265,6.28762004411207
"hsa-miR-4738-3p",6.70043971814109,6.8703647195834,6.22881869049588,4.26303440583379,5.4947356048628
"hsa-miR-363-5p",6.78135971352466,6.4594316186373,6.49185309632967,4.54225804976692,5.5837597536395
"hsa-miR-302d-5p",6.53915881110803,6.58496250072116,6.33985000288462,4.62058641045188,6.01234519041983
"hsa-miR-133a",5.8073549220576,5.8073549220576,7.32192809488736,4.79181407116183,5.8804406478879
"hsa-miR-3198",6.55458885167764,6.70043971814109,6.06608919045777,4.8972404255748,5.99367436175059
"hsa-miR-10b-5p",6.53915881110803,6.62935662007961,6.28540221886225,5.13750352374993,5.72955277045397
"hsa-miR-146a-5p",6.83289001416474,6.85798099512757,5.20945336562895,5.04001567884788,5.8569856897822
"hsa-miR-18b-3p",6.74146698640115,6.85798099512757,6.04439411935845,4.68929916053589,5.40429006444484
"hsa-miR-3926",6.61470984411521,6.68650052718322,6.4093909361377,4.70043971814109,5.48735771531155
"hsa-miR-3121-3p",6.71424551766612,6.64385618977472,6.33985000288462,4.27798474729977,5.66760832567372
"hsa-miR-135a-5p",6.55458885167764,6.70043971814109,6.14974711950468,5.1333991254172,5.69237139970866
"hsa-miR-18a-5p",6.59991284218713,6.61470984411521,6.28540221886225,4.44625622988956,5.92219784839637
"hsa-miR-4689",6,6.4262647547021,7.28540221886225,4.30742852519225,4.88655014732434
"hsa-miR-197-5p",6.44294349584873,6.37503943134692,6.8073549220576,4.35755200461808,5.67270819562222
"hsa-miR-3152-3p",6.28540221886225,6.44294349584873,6.93073733756289,4.43962313755712,5.46858331700683
"hsa-miR-4731-3p",6.65821148275179,6.75488750216347,6.49185309632967,4.08746284125034,5.20867331962947
"hsa-miR-4323",6.59991284218713,6.78135971352466,6.24792751344359,4.78135971352466,5.4032677223393
"hsa-miR-4284",7.05528243550119,6.4757334309664,6.33985000288462,4.49185309632967,4.74953426766926
"hsa-miR-1231",6.5077946401987,6.55458885167764,6.4262647547021,4.58496250072116,5.83844759254846
"hsa-miR-3177-5p",5.6724253419715,5.64385618977472,7.40087943628218,3.72246602447109,6.08363887925071
"hsa-miR-4294",6.44294349584873,6.53915881110803,6.35755200461808,4.5668151540109,6.01925711868108
"hsa-miR-193a-3p",6.32192809488736,5.78135971352466,7.13955135239879,4.78135971352466,5.55550942708326
"hsa-miR-32-5p",7.12928301694497,6.6724253419715,5.20945336562895,4.94953493301701,5.34305243492297
"hsa-miR-297",6.20945336562895,6.37503943134692,6.58496250072116,5.02680005934372,6.01145091173575
"hsa-miR-1268b",6.10852445677817,6.6724253419715,6.35755200461808,5.0746766862945,5.98413359454098
"hsa-miR-3135b",6.4594316186373,6.70043971814109,6.22881869049588,4.5298209465287,5.90400231628369
"hsa-miR-512-5p",6.55458885167764,6.65821148275179,6.24792751344359,4.81249822533356,5.65391987311942
"hsa-miR-2861",6.4594316186373,6.58496250072116,6.37503943134692,4.5909612413426,5.85199883711245
"hsa-miR-500a-5p",5.93073733756289,6,7.14974711950468,4.30012372456901,5.95628902658394
"hsa-miR-1976",6.37503943134692,6.68650052718322,6.24792751344359,5.10013667128545,5.69181329717138
"hsa-miR-1287",6.2667865406949,6.4262647547021,6.39231742277876,5.09169983413681,6.05614996110814
"hsa-miR-1193",6.4093909361377,6.5077946401987,6.65821148275179,4.77082904603249,5.43162295971329
"hsa-miR-27b-3p",6.75488750216347,6.37503943134692,6.12928301694497,5.10433665981474,5.69821847822441
"hsa-miR-515-3p",6.76818432477693,6.61470984411521,6.14974711950468,4.24792751344359,5.6450098843911
"hsa-miR-378d",6.53915881110803,6.7279204545632,6.10852445677817,4.20163386116965,5.91528186586766
"hsa-miR-199a-3p",6.59991284218713,6.53915881110803,5.85798099512757,4.99548451887751,6.05918219921169
"hsa-miR-1291",6.04439411935845,6.28540221886225,7.18982455888002,4.41278152533848,5.13298804262744
"hsa-miR-3199",6.56985560833095,6.70043971814109,6.12928301694497,4.76553474636298,5.64616265715789
"hsa-miR-302d-3p",6.32192809488736,6.74146698640115,6.4262647547021,5.14974711950468,5.23227701026829
"hsa-miR-4798-5p",5.70043971814109,5.64385618977472,7.43462822763672,3.97269265400426,5.78371855779037
"hsa-miR-331-3p",6.49185309632967,6.4093909361377,6.22881869049588,4.66106547980695,6.11707162384512
"hsa-miR-10a-5p",6.62935662007961,6.58496250072116,6.10852445677817,4.94016675048282,5.63459326844576
"hsa-miR-4433-5p",6.56985560833095,6.8073549220576,6.39231742277876,4.51096191927738,4.93073733756289
"hsa-miR-3064-3p",6.5077946401987,6.62935662007961,6.04439411935845,4.44625622988956,6.04723299646181
"hsa-miR-1258",6.28540221886225,6.52356195605701,6.58496250072116,4.30012372456901,5.86046625851717
"hsa-miR-3612",6,6.12928301694497,6.84549005094437,4.54843662469604,6.15360269614038
"hsa-miR-4656",6.62935662007961,6.90689059560852,6.16992500144231,4.14567745519564,5.12018602753186
"hsa-miR-4494",5.78135971352466,5.90689059560852,7.35755200461808,3.94485844580754,5.60969587286274
"hsa-miR-4507",6.82017896241519,6.5077946401987,5.61470984411521,4.5298209465287,6.06458110919057
"hsa-miR-4324",6.7279204545632,6.71424551766612,5.95419631038687,4.29278174922785,5.6562103201826
"hsa-miR-4483",6.62935662007961,6.95419631038687,5.95419631038687,4.877744249949,4.79441586635011
"hsa-miR-489",6.76818432477693,6.4262647547021,5.93073733756289,4.63807383718072,5.92576211367192
"hsa-miR-3183",6.16992500144231,6.32192809488736,6.65821148275179,4.48542682717024,6.05028401430171
"hsa-miR-497-3p",5.75488750216347,5.78135971352466,7.17990909001493,4.37851162325373,6.0589658220023
"hsa-miR-509-3p",6.20945336562895,6.58496250072116,6.39231742277876,5.28909670241999,5.58916423669977
"hsa-let-7g-3p",6.4262647547021,6.4093909361377,6.82017896241519,4.47248777146274,5.12804589092299
"hsa-miR-454-3p",6.59991284218713,6.56985560833095,5.55458885167764,4.72246602447109,6.23802251782572
"hsa-miR-3179",6.5077946401987,6.76818432477693,6.08746284125034,4.73335434061383,5.51947900230724
"hsa-miR-1183",6.12928301694497,6.37503943134692,6.4262647547021,4.92599941855622,6.14954390870909
"hsa-miR-302a-5p",6.3037807481771,6.53915881110803,6.10852445677817,4.78135971352466,6.166514610409
"hsa-miR-506-3p",6.32192809488736,6.44294349584873,6.32192809488736,4.82781902461732,6.01858966780594
"hsa-miR-3127-3p",6.55458885167764,6.8703647195834,5.97727992349992,4.98185265328974,5.09465834265454
"hsa-miR-378f",5.83289001416474,6.20945336562895,7.20945336562895,3.75488750216347,5.55826763405574
"hsa-miR-1224-3p",6.18982455888002,6.33985000288462,6.4262647547021,4.75488750216347,6.17951105027151
"hsa-miR-4773",6.35755200461808,6.37503943134692,6.82017896241519,3.81762325751143,5.5552026338783
"hsa-miR-3180-5p",6.56985560833095,6.70043971814109,6.08746284125034,4.72246602447109,5.4995270242151
"hsa-miR-154-3p",6.52356195605701,6.44294349584873,6.22881869049588,4.01792190799726,6.09000652990382
"hsa-miR-1208",6.2667865406949,6.4757334309664,6.4093909361377,4.68369645430652,5.93993176472761
"hsa-miR-1306-3p",5.97727992349992,6.32192809488736,6.62935662007961,5.00898878322726,5.98800293750806
"hsa-miR-3613-5p",6.52356195605701,6.64385618977472,5.97727992349992,5.00898878322726,5.65277328451078
"hsa-miR-125b-1-3p",6.55458885167764,6.52356195605701,6.08746284125034,4.73335434061383,5.82705683650015
"hsa-miR-4667-3p",6.70043971814109,6.76818432477693,5.88264304936184,4.20163386116965,5.5505928897043
"hsa-miR-335-5p",6.75488750216347,6.62935662007961,6.16992500144231,5.07895134139482,4.611172380044
"hsa-miR-4714-5p",6.89481776330794,6.85798099512757,5.52356195605701,4.39231742277876,5.13175409098481
"hsa-miR-4650-3p",5.85798099512757,6.12928301694497,7.20945336562895,3.90689059560852,5.51601514700366
"hsa-miR-337-5p",6.55458885167764,6.49185309632967,6.53915881110803,4.70597790168252,5.06910063192283
"hsa-miR-3165",6.65821148275179,6.4757334309664,5.8073549220576,4.64961545906341,6.03276207381379
"hsa-miR-2110",6.4757334309664,6.4262647547021,6.74146698640115,4.68369645430652,4.84498815668261
"hsa-miR-1295a",5.90689059560852,6,6.8073549220576,4.43295940727611,6.30067286942404
"hsa-miR-450b-5p",6.32192809488736,6.4262647547021,6.65821148275179,4.67807190511264,5.44194819050336
"hsa-miR-409-3p",6.82017896241519,6.82017896241519,5.88264304936184,4.54843662469604,4.77768271707355
"hsa-miR-502-5p",6.56985560833095,6.56985560833095,6.2667865406949,4.41953889151378,5.55949181320504
"hsa-miR-1273d",5.90689059560852,6.28540221886225,6.56985560833095,4.53605290024021,6.30979464387458
"hsa-miR-212-3p",6.14974711950468,6.35755200461808,6.84549005094437,4.58496250072116,5.42592920520858
"hsa-miR-3137",6.28540221886225,6.18982455888002,6.33985000288462,4.88752527074159,6.18030701996943
"hsa-miR-4755-5p",6.70043971814109,7.02236781302845,5.55458885167764,4.18586654531133,5.12308675098106
"hsa-miR-466",6.08746284125034,6.22881869049588,7.01122725542325,4.03562390973072,5.51222688651396
"hsa-miR-26a-5p",7.12928301694497,6.33985000288462,4.70043971814109,4.58496250072116,5.97544676564096
"hsa-miR-424-5p",6.74146698640115,6.75488750216347,5.8073549220576,5.30012372456901,4.55336050333533
"hsa-miR-4632-3p",6.4757334309664,6.75488750216347,6.33985000288462,4.55458885167764,4.98185265328974
"hsa-miR-141-3p",6.14974711950468,6.56985560833095,6.08746284125034,5.16992500144231,5.96947286459633
"hsa-miR-1324",5.58496250072116,6.28540221886225,7.13955135239879,4.44625622988956,5.45285896471381
"hsa-miR-4265",6.14974711950468,6.33985000288462,6.4093909361377,4.94016675048282,6.01970191444255
"hsa-miR-4514",6.4093909361377,6.4594316186373,6.4594316186373,4.32192809488736,5.67185946824748
"hsa-miR-2113",6,6.37503943134692,6.4093909361377,4.91647664443772,6.12287974975524
"hsa-miR-365b-5p",6.33985000288462,6.65821148275179,6.52356195605701,4.76022094646651,4.93828579188405
"hsa-miR-372",6.02236781302845,6.32192809488736,6.55458885167764,4.08746284125034,6.23725777090037
"hsa-miR-33a-5p",6.53915881110803,6.61470984411521,6.22881869049588,4.64385618977472,5.31433399391901
"hsa-miR-4273",6.4093909361377,6.78135971352466,5.93073733756289,4.44625622988956,5.72000478695481
"hsa-miR-2114-5p",6.49185309632967,5.83289001416474,6.55458885167764,4.54843662469604,6.04483123344781
"hsa-miR-3119",6.16992500144231,6.4757334309664,6.62935662007961,4.26303440583379,5.67299099382775
"hsa-miR-4464",6.12928301694497,6.35755200461808,6.18982455888002,3.97269265400426,6.48349335128439
"hsa-miR-4659a-3p",5.97727992349992,6.22881869049588,6.97727992349992,4.27052894238072,5.54596836910529
"hsa-miR-2681-5p",5.70043971814109,6.06608919045777,6.97727992349992,3.63226821549951,6.17731986649513
"hsa-miR-1181",5.90689059560852,6.14974711950468,6.88264304936184,4.95419631038687,5.63401235640212
"hsa-miR-203a",6.49185309632967,6.5077946401987,6.37503943134692,4.49185309632967,5.43061981095978
"hsa-miR-1911-5p",5.95419631038687,6.06608919045777,7.15987133677839,4.66106547980695,5.01346225980656
"hsa-miR-1225-3p",6.20945336562895,6.32192809488736,6.59991284218713,4.38543103719352,5.84699468696557
"hsa-miR-218-2-3p",6.28540221886225,6.53915881110803,6.04439411935845,4.58496250072116,6.09021830165332
"hsa-miR-503-5p",6.53915881110803,6.65821148275179,5.8073549220576,4.80219321694183,5.66902676550963
"hsa-miR-3649",6.59991284218713,6.44294349584873,5.88264304936184,4.4262647547021,5.9979697822671
"hsa-miR-4685-3p",6.58496250072116,6.84549005094437,6.08746284125034,4.40599235967584,4.8094144442359
"hsa-miR-4470",6.52356195605701,6.53915881110803,6.4594316186373,3.98185265328974,5.29645740737124
"hsa-miR-218-5p",6.2667865406949,6.4757334309664,6.2667865406949,4.77082904603249,5.8507494258965
"hsa-miR-185-3p",6.4757334309664,6.28540221886225,6.18982455888002,4.70043971814109,5.94602898951548
"hsa-miR-1915-5p",5.95419631038687,6.14974711950468,6.58496250072116,4.77610398807316,6.15360269614038
"hsa-miR-1244",6.35755200461808,6.52356195605701,6.14974711950468,4.59693514238723,5.86170728658586
"hsa-miR-4709-5p",6.10852445677817,6.2667865406949,6.95419631038687,3.77610398807316,5.44261180368934
"hsa-miR-377-5p",6.14974711950468,6.65821148275179,6.33985000288462,5.05311133645956,5.34766565630097
"hsa-miR-3689d",5.78135971352466,5.8073549220576,7,3.70043971814109,6.2228431931073
"hsa-miR-1303",6.3037807481771,6.64385618977472,6.02236781302845,4.61470984411521,5.8569856897822
"hsa-miR-3200-5p",6.02236781302845,6.24792751344359,6.82017896241519,4.37851162325373,5.6906964439777
"hsa-miR-15b-3p",6.04439411935845,6.3037807481771,6.12928301694497,4.25550073314839,6.52026508364357
"hsa-miR-3924",6.39231742277876,6.55458885167764,6.14974711950468,5.28540221886225,5.24336442569366
"hsa-miR-4749-3p",6.68650052718322,6.56985560833095,5.88264304936184,4.20945336562895,5.64616265715789
"hsa-miR-3129-3p",5.32192809488736,6.08746284125034,7.25738784269265,3.84799690655495,5.6406787642337
"hsa-miR-330-5p",6.12928301694497,6.4594316186373,6.44294349584873,4.6667565918848,5.77741971551583
"hsa-miR-1468",6.20945336562895,6.52356195605701,6.52356195605701,4.50462039240355,5.47638168756724
"hsa-miR-196a-3p",6.04439411935845,6.2667865406949,6.33985000288462,4.31469652565629,6.34340782229781
"hsa-miR-4451",6.59991284218713,6.8703647195834,5.85798099512757,4.48542682717024,4.93781516880342
"hsa-miR-4745-5p",6.24792751344359,6.61470984411521,6.52356195605701,4.21723071622067,5.31686980506433
"hsa-miR-29a-5p",6.4757334309664,6.58496250072116,6.3037807481771,4.49825086752783,5.24145887127465
"hsa-miR-485-5p",5.97727992349992,6.35755200461808,6.56985560833095,4.51727569320958,5.93993176472761
"hsa-miR-4686",5.8073549220576,6.08746284125034,7.18982455888002,4.64961545906341,4.85748342828667
"hsa-miR-3131",6.20945336562895,6.59991284218713,6.14974711950468,4.54225804976692,5.85549144310187
