"","GSM1954293","GSM1954294","GSM1954295","GSM1954296","GSM1954297","GSM1954298"
"hsa-miR-672",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-674",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-708",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-744",4.9712,7.0168,4.9963,5.9611,11.005,11.0021
"hsa-miR-758",12.0124,13.034,8.9563,11.9977,11.005,11.0021
"hsa-miR-871",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-872",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-873",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-874",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-875-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-876-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-876-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-885-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-885-5p",5.0338,6.0233,4.0039,3.9776,3.0004,1.9654
"hsa-miR-886-3p",12.0124,13.034,13.0195,11.9977,4.9605,5.0011
"hsa-miR-886-5p",6.9966,13.034,8.945,11.9977,11.005,7.0511
"hsa-miR-887",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-888",-8.9603,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-889",12.0124,8.0359,8.9717,11.9977,11.005,11.0021
"hsa-miR-890",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-891a",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-891b",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-892a",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-9",12.0124,4.0376,13.0195,4.9568,11.005,0.001
"hsa-miR-92a",-0.0023,0.0294,-3.0207,0.9794,-2.0201,-3.0183
"hsa-miR-93",2.972,1.9793,0.9912,1.99,0.9667,-0.0289
"hsa-miR-95",12.0124,7.0036,6.9966,5.9773,11.005,11.0021
"hsa-miR-96",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-98",12.0124,13.034,13.0195,11.9977,11.005,11.0021
"hsa-miR-99a",12.0124,1.0282,13.0195,0.963,-0.8688,-0.9846
"hsa-miR-99b",7.0196,5.0024,5.0053,7.9916,7.0232,5.981
