"","GSM1223777","GSM1223779","GSM1223781","GSM1223783","GSM1223785","GSM1223787","GSM1223789","GSM1223791","GSM1223793","GSM1223795","GSM1223797","GSM1223799"
"hsa-miR-3912",1.89084,2.51529,3.66903,2.07779,1.71619,2.39263,2.02894,1.92532,1.66372,2.06847,2.15409,2.29334
"hsa-miR-4440",1.79534,2.54137,1.65553,2.59152,4.42787,1.65687,1.64414,2.16809,2.45943,1.55897,1.95189,1.92698
"hsa-miR-92a-2",1.70009,2.54557,3.12137,2.54557,1.16197,3.62519,1.78831,2.27897,1.48253,2.90597,1.87341,1.34027
"hsa-miR-500a",1.77392,2.39317,4.10106,1.23961,1.33628,1.6555,2.35079,2.41627,2.35204,3.26992,1.45498,1.87514
"hsa-miR-548al",1.3679,2.78324,3.97466,1.32599,1.90003,3.07658,1.79225,1.75051,1.84372,2.88871,1.60859,1.87514
"hsa-miR-26a-1",1.95503,2.25809,1.76369,2.10912,2.01724,2.72269,2.51291,1.62243,1.99495,2.53175,2.30466,2.31755
"hsa-miR-376b",2.46573,1.72874,1.9529,1.50363,1.70797,1.87849,1.54937,1.75247,3.01572,4.76029,1.96615,1.8248
"hsa-miR-4459",1.47741,1.8849,1.2812,4.07104,2.71557,2.22569,1.84926,1.90191,1.63581,1.18617,2.63934,3.2213
"hsa-miR-4460",2.05603,2.12594,3.06369,2.39645,1.73389,2.0758,1.8105,2.14543,2.47076,2.11672,2.00828,1.99256
"hsa-miR-600",3.14925,2.16174,1.76874,1.5394,1.37108,2.24221,1.35074,2.03222,2.83013,2.1368,2.78351,2.61737
"hsa-miR-3934",1.27504,1.92399,3.56005,2.82275,1.90545,2.8105,2.02082,1.99596,1.57858,2.11123,1.95167,1.98467
"hsa-miR-3180-1",2.07205,2.66921,1.89993,2.11021,2.5331,1.73585,1.51628,2.64106,2.83057,1.7073,2.02199,2.19194
"hsa-miR-4706",2.44655,1.42898,1.57896,2.84684,4.524,2.0725,1.77409,1.5238,1.57962,1.41241,1.77803,2.79616
"hsa-miR-4649",2.02199,2.77645,2.1124,1.9142,1.6771,1.74113,1.70151,2.37173,2.14251,2.06455,1.56638,3.60013
"hsa-miR-4463",1.47878,1.74248,2.43378,1.04928,2.39317,4.82737,3.77259,2.11047,1.71874,1.29622,1.56918,1.27481
"hsa-miR-1183",1.69505,1.94466,2.44376,2.84445,3.12081,2.01259,2.16829,1.82926,1.83693,1.27737,2.04157,2.45204
"hsa-miR-4298",1.22633,1.84841,1.34432,2.99653,2.65809,2.06815,2.25056,2.04823,2.79715,1.88239,1.51813,2.88214
"hsa-miR-4279",1.61296,1.88591,2.62493,2.79672,1.39459,2.22501,2.42137,1.84364,1.46463,2.24668,2.49857,2.46823
"hsa-miR-1908",2.86488,2.06576,1.44396,1.31102,3.35262,2.33398,3.5212,1.36002,1.17736,1.08317,2.47444,2.47424
"hsa-miR-4739",1.84397,1.69729,1.81275,1.82106,3.66893,2.39302,2.91649,1.64585,1.74556,1.58388,1.76627,2.52745
"hsa-miR-4754",1.83124,3.03041,2.21043,2.78252,1.56339,1.80375,1.13381,3.14825,2.4763,1.62808,1.93281,1.83619
"hsa-miR-3173",1.35435,1.58877,1.94474,2.04512,3.52034,2.65411,2.06856,1.5484,2.53841,1.58833,2.33311,2.18339
"hsa-miR-499a",2.70502,1.79487,1.71127,1.55757,1.8024,1.84336,1.81277,2.12567,1.41005,2.13035,2.41627,4.04136
"hsa-miR-501",2.40651,2.04449,3.72839,2.27189,1.4949,2.14245,1.60641,1.92186,2.05139,2.5047,1.67518,1.46307
"hsa-miR-802",3.32207,1.53145,2.14505,1.71691,1.80036,2.43036,1.77609,1.81547,1.80564,1.62498,3.13311,2.19164
"hsa-miR-4685",1.20414,1.78894,3.14664,2.11477,1.6467,2.50205,1.54453,2.08334,2.57208,2.10326,2.03523,2.54893
"hsa-miR-3151",1.45923,2.55727,2.15904,2.76861,1.56663,3.38577,2.16365,1.31764,1.5329,1.72624,2.25235,2.36449
"hsa-miR-608",1.57096,2.2467,2.37993,2.62681,2.42942,2.0971,2.36024,2.30808,2.10954,1.43926,1.65373,1.97971
"hsa-miR-499",3.05999,2.031,1.61003,1.21846,1.963,2.04759,1.94481,1.9354,2.10531,2.63009,2.69118,1.90533
"hsa-miR-4641",2.05047,2.56866,2.91006,1.41026,1.92601,1.84837,1.78421,1.79714,1.71737,2.32394,2.19972,2.54893
"hsa-miR-3120",1.62732,1.89311,1.13503,3.23144,3.58519,1.84386,2.20245,1.38219,1.73989,1.63449,1.99034,2.74945
"hsa-miR-3938",2.39267,1.78064,1.434,1.0465,2.19302,1.55325,1.87456,3.18175,2.39583,3.31808,1.81069,2.01213
"hsa-miR-4503",1.64734,1.72612,2.16476,1.39463,2.25856,2.87687,1.96415,2.13433,2.07863,2.25114,2.41933,2.01989
"hsa-miR-4271",1.52686,1.74964,1.72505,1.11837,5.1496,1.75484,2.37547,1.72071,1.89292,1.92141,2.21078,1.78055
"hsa-miR-4642",1.13054,2.07444,2.77327,2.48446,2.09536,2.80743,2.14115,1.47933,2.09301,1.5061,2.30192,2.01989
"hsa-miR-380",2.91464,1.82357,2.19623,1.07306,1.74495,1.10506,2.42579,1.72372,2.27355,2.25896,3.28866,2.03105
"hsa-miR-662",1.48392,2.515,2.15013,3.60426,1.77404,1.79201,1.69149,2.51691,2.27228,1.37147,1.88239,1.77404
"hsa-miR-563",1.82203,2.06081,1.6774,2.4543,2.47208,2.92037,2.00082,1.70269,1.35066,1.63449,2.74378,1.98618
"hsa-miR-648",1.10672,1.27263,2.48967,3.10836,3.62089,2.34942,1.56176,1.46118,1.54673,1.55228,2.68523,2.00685
"hsa-miR-3656",1.26309,1.51565,1.47896,1.49429,3.86821,3.19271,2.37861,1.37673,1.28683,0.951483,3.28866,2.54667
"hsa-miR-485",1.91512,2.95511,2.02776,3.83018,1.90579,1.2764,1.41527,2.78541,1.93943,1.07942,1.43026,2.02001
"hsa-miR-4798",2.33883,1.76017,1.23448,1.51101,1.7326,1.97289,1.30485,3.30359,2.81858,2.77734,1.35503,2.43807
"hsa-miR-4504",2.0511,1.65157,2.14671,1.42734,1.61952,2.56681,1.98651,1.81627,1.63754,1.76545,4.20654,1.63449
"hsa-miR-3945",1.37792,2.64647,3.06126,1.596,2.41005,3.33858,1.66771,1.38156,1.41342,1.6006,2.17781,1.83402
"hsa-miR-300",1.7662,2.46036,2.29906,1.48243,2.234,2.57381,1.94024,1.85384,1.71311,2.26137,1.81588,2.0193
"hsa-miR-548an",1.91211,2.9357,3.36858,1.83296,1.67869,3.00024,2.38784,1.13238,1.13064,2.08703,1.55765,1.35761
"hsa-miR-1827",1.0336,2.37316,3.80325,1.56262,1.8525,2.72467,1.66702,1.35592,1.53291,2.21105,1.8525,2.33615
"hsa-miR-3665",1.71461,1.75658,1.59425,1.48438,2.5372,2.96846,1.78699,1.67791,1.94215,1.38577,2.60878,2.8407
"hsa-miR-4435-1",2.23854,2.20784,1.49045,1.51955,2.64105,1.58629,1.74316,2.27248,2.34581,2.12358,1.81939,2.25197
"hsa-miR-4732",1.4883,3.24184,2.0686,2.95717,1.98467,1.44377,1.42383,1.87383,1.98106,1.84842,2.02117,1.90575
"hsa-let-7i",2.21098,2.45144,1.23141,2.0136,2.84553,1.84494,2.97358,1.47424,1.96137,1.25552,1.542,2.36449
"hsa-miR-376c",1.73842,2.03622,1.84923,1.72037,2.91607,1.78069,1.55516,2.41248,1.90755,1.76408,2.74715,1.67911
"hsa-miR-548f-1",2.52656,2.22304,3.1255,1.81833,1.45326,2.28068,1.34674,1.75531,2.05351,2.18742,1.48949,1.79397
"hsa-miR-3616",1.08198,2.52303,3.12831,2.8463,1.16047,3.30276,2.07941,1.23194,1.57962,1.88265,1.4062,1.82745
"hsa-miR-378b",1.67032,1.36789,3.37926,2.43645,1.74128,2.56818,1.76858,1.23194,1.71004,2.15426,2.02593,1.97367
"hsa-miR-371",1.29395,2.51138,3.66807,1.88239,1.4456,2.2002,1.3373,1.42558,2.14378,2.3911,2.20452,1.49506
"hsa-miR-4662b",1.77831,2.06095,3.38915,1.60427,1.3398,2.07303,2.07205,1.69771,1.51854,2.47464,1.87232,2.10801
"hsa-miR-493",1.59701,2.59399,2.06613,2.25159,2.11474,1.79508,1.93375,2.55768,1.99608,1.02594,1.84645,2.20011
"hsa-miR-188",1.61421,1.38141,1.42536,1.18312,1.67697,2.58701,2.51059,2.01989,1.57962,1.62337,3.71374,2.55543
"hsa-miR-4672",1.27698,2.32411,1.90704,3.08885,1.7054,1.61554,1.97396,1.6174,2.04166,1.84723,2.17207,2.21006
"hsa-miR-3135b",1.23632,1.7631,1.26658,3.56446,2.59755,1.91919,2.14439,1.1714,1.84492,1.28854,2.38172,2.54893
"hsa-miR-4682",1.93479,3.13967,2.04449,1.38918,2.449,1.78671,1.58698,2.13501,2.49243,1.20907,1.60631,1.88307
"hsa-miR-4721",1.30098,1.41951,1.4732,3.09403,3.43474,1.30202,1.36191,1.50527,2.77868,1.23518,2.03824,2.70836
"hsa-miR-483",0.865541,1.33497,1.15629,0.96399,5.05052,2.60865,1.14391,1.32821,2.10954,1.51886,2.80287,2.74709
"hsa-miR-145",1.41666,1.8729,3.18233,1.92613,2.35427,2.18171,1.91211,1.71122,1.61867,1.82653,1.55413,2.01989
"hsa-miR-4260",0.842987,1.79876,3.04811,2.62681,2.04695,2.49696,1.67542,2.21251,1.62734,1.22939,2.50882,1.37329
"hsa-miR-4646",1.60344,2.20746,1.84414,2.24864,1.28821,1.34731,1.48295,2.55916,1.43353,1.12121,1.49896,4.84478
"hsa-miR-34a",2.20818,2.2364,2.32033,1.51545,1.42257,1.55233,1.40128,2.20915,2.07147,2.23093,1.64947,2.65961
"hsa-miR-3606",1.36004,3.10349,3.80045,1.36577,1.59664,1.90453,2.2558,1.51598,1.47344,1.85556,1.3066,1.8852
"hsa-miR-502",1.27701,2.16853,3.97444,1.68029,1.60895,1.96278,1.22195,1.47833,1.51973,3.04056,1.66954,1.73516
"hsa-miR-496",1.74992,1.88396,2.27022,1.7202,1.99593,1.97902,1.65842,1.49639,1.30687,2.13035,2.89345,2.2023
"hsa-miR-193a",3.11285,1.67089,1.77406,1.276,1.25291,1.08815,1.42385,2.61484,1.5787,1.73662,3.49395,2.23787
"hsa-miR-181b-1",1.49606,1.53727,1.87496,3.64139,1.44559,1.921,2.19404,1.82753,1.84701,1.51163,1.83057,2.10801
"hsa-miR-3144",2.00108,1.83817,1.69709,1.23961,2.62806,2.83991,1.72903,1.54517,1.57962,1.52706,2.2842,2.27897
"hsa-miR-4293",3.43921,1.3803,1.50919,1.23619,1.58358,1.56581,1.2226,2.01987,1.97348,2.00325,3.53527,1.67403
"hsa-miR-4770",1.63493,1.98208,1.25228,1.46519,1.41874,2.2663,1.67686,1.88643,1.78412,2.05167,2.96268,2.67481
"hsa-miR-2277",1.70169,1.95746,2.18357,2.2733,1.63427,1.34271,1.68673,1.93978,2.86569,1.63449,2.15385,1.64564
"hsa-miR-605",1.28294,1.64941,1.57716,3.4818,1.80968,1.91211,2.2558,1.80281,1.91025,1.48512,1.62679,2.21006
"hsa-miR-3689b",1.37743,1.54686,1.69608,1.32858,1.77012,2.60945,3.07987,1.26211,2.27105,1.84685,1.95189,2.19824
"hsa-miR-4486",1.59486,1.98768,2.65213,2.82275,1.76697,2.55568,1.5232,1.39913,1.50449,1.35557,1.78055,1.93166
"hsa-miR-150",2.24925,2.51345,1.44295,0.967797,2.05451,1.58616,1.87176,1.96838,1.89001,1.99155,2.08824,2.24421
"hsa-miR-323b",2.29911,1.59051,1.6924,2.04203,3.1939,1.22693,1.53125,1.70362,1.60529,2.06968,1.63544,2.1762
"hsa-miR-1224",1.91233,2.00317,1.78405,2.42579,2.27971,1.16106,1.64436,2.00613,1.98035,1.24546,1.63471,2.66346
"hsa-miR-4433",1.39196,1.39196,1.71513,1.4506,1.8024,4.29098,2.97478,1.6711,1.74434,1.30248,1.69789,1.28854
"hsa-miR-943",1.84371,2.26549,1.91235,2.67419,1.22748,1.16084,2.64967,2.02871,1.82412,1.43191,1.68187,1.99715
"hsa-miR-548g",2.02908,1.71063,2.63537,2.18266,2.39669,1.7693,1.40911,1.63288,1.636,1.60407,1.77575,1.86197
"hsa-miR-3147",1.26865,1.3563,1.54951,3.17532,3.20225,1.71331,2.09976,1.40928,1.49676,1.31625,1.75187,2.22539
"hsa-miR-623",1.45193,1.40273,1.64339,2.95211,1.86979,2.05979,1.99827,1.54658,1.96833,1.80144,1.75617,2.10755
"hsa-miR-4740",1.51357,2.28932,1.52946,2.10895,1.6214,2.01781,1.82256,1.81314,2.89861,1.47618,1.6144,1.84098
"hsa-miR-4662a",1.64534,1.85336,3.01681,1.70213,1.5051,1.49426,2.14969,1.67919,1.97461,1.92431,1.86695,1.67266
"hsa-miR-548e",3.47961,1.63522,1.92508,1.43344,1.72967,1.49896,1.4506,1.72428,1.97081,2.03002,1.45375,2.09071
"hsa-miR-3691",1.85314,1.51166,1.25257,3.04378,1.58955,1.39766,2.35545,0.955675,2.53229,1.88183,2.13418,1.90974
"hsa-miR-4786",1.24437,2.62681,1.64375,4.08087,1.51566,1.55293,1.44425,1.54517,1.96833,0.917621,1.46887,2.40869
"hsa-miR-3607",3.02643,1.70746,2.29248,1.50451,0.967667,2.56818,1.26395,2.31303,1.4012,1.58636,2.47794,1.20192
"hsa-miR-760",1.48974,2.4073,1.76318,1.83815,1.67476,1.37132,1.78948,1.99329,2.93212,1.56908,1.71807,1.73858
"hsa-miR-3202-1",1.20647,1.37441,1.28007,1.49938,4.63842,1.47295,1.71817,1.61718,1.72305,1.60983,1.89019,2.20081
"hsa-miR-597",1.69154,1.72281,1.58432,1.35928,1.35971,1.23355,1.47555,2.9892,2.40455,2.78351,2.26479,1.34882
"hsa-miR-1236",1.52719,1.6846,1.82792,2.38458,1.67874,1.63707,1.76463,2.11276,1.77514,1.71818,1.23531,2.85776
"hsa-miR-631",1.83958,1.87796,1.55135,1.3989,2.06749,1.70407,1.46593,2.3379,2.61053,1.44788,1.99921,1.8686
"hsa-miR-3689c",1.38254,1.64729,2.04449,1.72418,3.1267,1.78585,1.83193,1.51186,2.04879,1.18192,2.07699,1.78421
"hsa-miR-3622a",1.96198,2.73583,1.58094,1.92422,1.87609,1.41076,1.48186,1.54517,1.97487,1.63314,1.88239,2.11155
"hsa-miR-146b",1.39639,1.9826,2.65007,1.4506,1.78958,2.68559,1.8142,1.41312,1.23159,1.91522,1.95427,1.81125
"hsa-miR-4796",1.21651,2.40296,2.03375,1.40884,1.51566,2.67787,1.78421,1.86389,1.41516,2.34881,1.46904,1.94977
"hsa-miR-935",1.61286,1.65595,1.70457,1.61118,1.66039,2.45653,1.64414,2.07388,1.95451,1.67665,1.72906,2.30618
"hsa-miR-1256",1.15549,2.70997,2.33674,1.23865,1.8024,2.05805,2.58945,1.21225,1.57962,1.78217,1.79815,1.79815
"hsa-miR-3150b",2.07205,1.79098,2.20175,1.20464,1.97387,1.40022,1.23635,2.50224,2.25797,1.8941,1.20779,2.29818
"hsa-miR-1302-1",1.2542,1.85514,3.31266,1.31792,1.8006,2.46312,1.55473,1.12688,1.22918,1.84901,1.97976,2.10801
"hsa-miR-548ai",1.4833,1.54797,1.78829,2.1978,1.78279,1.82231,2.34233,1.61169,1.52533,1.98354,1.78421,1.94213
"hsa-miR-412",1.80466,1.56942,1.63487,2.04248,1.4715,1.80052,1.73747,2.45094,1.99303,2.08555,1.74838,1.39607
"hsa-miR-487a",2.07182,1.53354,1.86466,1.02825,1.55962,2.3637,1.3066,1.90898,2.30635,3.03803,1.23794,1.49824
"hsa-miR-302d",1.44163,1.71372,2.72802,2.30716,1.85949,1.79508,1.74916,1.54517,1.51154,1.62693,2.04377,1.37699
"hsa-miR-3609",1.33945,1.94977,3.2848,2.16459,1.14695,1.36895,1.96665,2.1522,1.24982,2.13057,1.37385,1.56491
"hsa-miR-567",2.80851,2.0597,1.76738,2.00436,1.26763,1.24272,1.27573,1.52861,2.28543,2.07875,1.28496,2.07234
"hsa-miR-3659",1.23703,1.75472,3.43019,1.72037,1.20063,1.79862,2.31598,1.78421,1.60388,1.85771,1.38195,1.56735
"hsa-miR-1286",2.0818,1.83125,1.3504,1.00601,1.70452,1.66002,1.60866,1.60383,2.38431,2.25078,2.50659,1.64329
"hsa-miR-621",1.95538,1.63878,1.4531,1.6893,1.25134,1.46589,1.22509,1.78421,2.00255,2.13035,3.48108,1.44824
"hsa-miR-610",1.60837,2.02959,1.6854,2.02622,1.99479,1.75162,1.78421,1.7752,1.98081,1.66179,1.56832,1.625
"hsa-miR-4516",1.08826,1.13426,1.15308,1.14374,4.44262,2.43548,1.35586,1.37326,1.46856,1.07022,2.45155,2.37194
"hsa-miR-3157",1.72344,1.36233,2.29665,3.50472,1.35267,1.52558,1.43861,1.96894,1.55917,1.71204,1.60153,1.40551
"hsa-miR-107",1.14034,1.7126,3.09388,1.67271,1.34859,2.15452,1.50836,2.11298,1.37408,1.87595,1.56751,1.8773
"hsa-miR-764",1.28666,2.05243,1.71077,3.48974,1.55488,1.17695,2.02617,1.89437,1.90854,1.31475,1.20985,1.75659
"hsa-miR-3146",1.47654,1.65366,2.30321,1.05787,1.61781,1.70263,1.90436,2.01909,1.96757,2.09753,1.76655,1.71737
"hsa-miR-556",1.39146,1.77395,2.3314,1.72475,1.8825,2.20298,1.41527,1.30348,1.51593,1.28854,1.75464,2.60272
"hsa-miR-1279",1.60716,1.56054,1.01179,1.13768,1.88578,3.12246,2.56071,1.42765,1.29294,1.18639,2.37231,1.98723
"hsa-miR-148b",1.22068,0.983976,1.28224,1.16872,1.36281,1.74617,1.14065,3.56027,3.04341,2.86075,1.64264,1.13437
"hsa-miR-4418",1.81059,1.57823,1.28425,1.62149,1.97536,1.85925,2.07205,1.81503,1.30515,1.2573,2.78076,1.727
"hsa-miR-4518",1.29647,1.74685,1.67611,3.05109,1.64598,2.07012,1.76247,1.52279,1.09351,1.91605,1.49977,1.78421
"hsa-miR-103a-2",1.22633,1.78714,1.53725,3.68442,2.89819,1.36724,1.18947,1.64414,1.34536,1.45676,1.37364,1.54564
"hsa-miR-484",1.60703,2.51082,2.04855,2.26381,1.74732,1.35277,1.34836,1.638,2.22942,1.3368,1.22408,1.74526
"hsa-miR-218-1",2.23477,1.58577,1.43213,1.23961,1.37341,1.67386,1.59167,2.35468,2.19839,2.28882,1.64196,1.39014
"hsa-miR-1233-1",1.61738,1.46377,2.0444,1.93423,1.47381,1.60997,1.74888,1.5469,1.83787,1.7595,1.7293,2.16187
"hsa-miR-636",1.18559,1.88684,1.13352,1.44615,1.61952,2.30192,2.07615,1.88643,2.23321,1.9861,1.663,1.43072
"hsa-miR-4281",1.4452,1.50985,1.11924,1.17529,4.17964,2.02304,1.4849,1.39905,1.69881,2.39875,1.03868,1.37345
"hsa-miR-1913",1.38162,1.87067,1.75199,2.77211,1.93606,1.3512,1.68235,1.70512,1.76583,1.46108,1.49687,1.63252
"hsa-miR-3653",1.34298,1.85578,3.34951,1.75317,1.28854,1.41627,1.29015,1.42765,1.95698,1.87812,1.81223,1.40036
"hsa-miR-3611",1.27253,1.68301,1.56641,1.0362,1.33188,1.91211,1.60174,1.70854,1.84735,2.98201,2.48548,1.32069
"hsa-miR-181a-2",2.73628,2.10173,1.39333,1.17715,2.57287,1.31281,1.47464,1.63273,1.47464,1.28854,2.08212,1.49922
"hsa-miR-4429",1.2852,1.44126,1.66785,3.97618,2.30268,2.29233,1.41286,1.25504,1.35761,1.03496,1.10987,1.57627
"hsa-miR-3141",1.46078,1.65771,1.45575,1.8173,2.01989,2.58658,1.88484,1.91209,1.47189,1.32718,1.69024,1.4045
"hsa-miR-4251",2.02746,1.45707,1.61039,1.3513,1.47287,1.3736,1.63046,1.73268,2.2534,3.04056,1.15571,1.56611
"hsa-miR-135a-1",1.11891,2.49009,1.69178,2.54274,1.29625,1.92569,1.67114,1.56284,2.10954,1.16366,1.34897,1.74498
"hsa-miR-593",1.84691,1.87084,2.22014,1.44898,1.63929,1.37117,1.48768,2.01827,1.62682,1.88077,1.44817,1.7811
"hsa-miR-641",1.99239,1.44237,1.42536,1.48436,1.49587,1.68789,1.58609,2.03422,1.58592,1.88239,2.39992,1.61006
"hsa-miR-4697",1.69032,1.5759,1.67948,2.09947,1.51566,1.44278,1.72346,1.72522,1.96976,1.62901,1.57024,1.96976
"hsa-miR-3150a",1.81032,2.16371,1.29612,1.71061,1.96152,1.67063,1.32445,1.61579,1.7052,1.47167,2.29141,1.56666
"hsa-miR-212",1.77366,1.69296,1.7824,2.20065,1.23916,2.13965,1.37778,1.58236,1.91768,1.39227,1.52992,1.94977
"hsa-miR-3686",1.30687,1.33548,1.63005,1.42975,1.39477,2.62255,2.69767,1.13984,1.32439,1.47706,2.87124,1.33074
"hsa-miR-937",1.29084,1.73846,2.23759,2.22692,1.22657,2.01102,1.21847,1.84872,1.96833,1.5555,1.55104,1.66444
"hsa-miR-222",1.22633,2.23576,2.95784,1.88239,1.58558,1.45714,1.52686,1.54746,1.68347,1.81844,1.30482,1.30582
"hsa-miR-4304",1.1577,1.75765,3.2848,2.13406,1.27238,2.41095,1.08628,1.18446,1.79928,1.67068,1.26309,1.50487
"hsa-miR-3187",1.64421,2.01258,1.38385,1.95965,2.30477,1.4876,1.45803,1.198,1.76184,1.45535,2.04919,1.78421
"hsa-miR-4258",2.10493,1.91616,2.21506,1.40991,2.22397,1.45835,1.30729,1.62862,1.35761,1.60137,1.33685,1.8523
"hsa-miR-381",1.12045,1.61853,2.15137,2.15407,1.70426,1.65852,1.51967,1.54864,1.21025,2.05685,1.64863,1.98515
"hsa-miR-3156-1",1.44306,1.49656,1.7835,1.67944,1.72573,1.54789,1.44119,2.02731,1.71737,1.87464,1.90662,1.72352
"hsa-miR-103b-1",1.7662,1.98185,1.48606,1.71331,1.71388,1.49896,1.90556,1.54836,1.45457,1.67022,1.95189,1.66666
"hsa-miR-1182",1.54203,1.99914,1.31508,1.64501,2.88675,1.21864,1.96444,1.65834,1.41984,1.80704,1.24145,1.65947
"hsa-miR-203",1.98193,1.77775,1.17984,1.49512,1.48021,1.16464,1.11625,2.69453,1.92194,2.79785,1.45115,1.22633
"hsa-miR-3688-1",1.99928,1.5995,1.6865,1.65026,1.24116,1.28028,1.99211,1.80955,1.91122,1.50903,1.65353,1.87101
"hsa-miR-4472-1",1.33432,1.29828,1.79243,1.8579,1.43476,3.06365,2.22149,1.10064,1.00505,0.720647,2.27646,2.09184
"hsa-miR-576",1.73483,1.22633,2.36695,1.35695,3.07019,1.70404,1.22821,1.54764,1.56908,1.70284,1.45208,1.22913
"hsa-miR-4778",1.32607,1.57524,1.64635,1.99626,2.10222,1.60182,1.56612,1.85812,1.71356,1.39227,1.7055,1.68272
"hsa-miR-210",1.47741,1.13761,1.3066,2.20771,2.42554,1.85076,2.2558,1.56898,1.02809,1.16848,1.7818,1.88986
"hsa-let-7a-1",2.40226,1.34584,2.11807,1.31096,1.10706,1.57438,1.42745,1.12114,1.20967,1.73339,2.09543,2.65036
"hsa-miR-17",1.1554,1.7777,2.49913,1.69575,1.6782,1.84216,1.91211,1.48258,1.47074,1.74761,1.61982,1.19099
"hsa-miR-4312",2.04902,1.65797,1.3066,1.40881,1.7591,1.53493,1.72322,1.74515,1.51862,1.25895,1.46197,2.61267
"hsa-miR-1973",1.21211,1.58208,3.09647,2.0521,1.57294,1.53007,1.78421,1.23194,1.57962,1.6406,1.56754,1.1734
"hsa-miR-4710",0.985668,1.54333,2.07692,2.39982,1.71737,2.52673,1.5568,1.45766,1.26467,1.11768,1.5465,1.81415
"hsa-miR-361",1.18772,1.69878,2.0445,1.96166,1.44007,2.16737,2.15131,0.965125,1.67876,1.08855,1.70068,1.91367
"hsa-miR-409",1.36918,1.86565,1.26031,1.03014,1.44266,1.32377,1.96508,1.99595,2.34155,2.10641,1.80939,1.4741
"hsa-miR-3660",1.39424,1.72036,3.66751,1.2647,1.96182,1.67262,1.50902,1.29368,1.05,1.4737,1.69768,1.26448
"hsa-miR-4446",1.07709,2.16583,1.47411,2.44778,1.85115,2.45074,1.12514,1.76678,1.1784,1.31053,1.13511,1.97964
"hsa-miR-3647",1.73913,1.5722,1.54951,2.60855,1.61952,1.45037,1.8648,1.38714,1.63372,1.17624,1.80771,1.54662
"hsa-miR-3139",2.04006,1.70094,1.7351,1.61103,1.18553,1.79589,1.54024,1.40889,1.84492,2.02034,1.73102,1.31335
"hsa-miR-627",1.84631,1.22627,1.11603,1.72026,1.07479,2.28949,1.75514,1.56905,1.95798,2.50125,1.43084,1.43553
"hsa-miR-331",1.29728,1.97114,3.39323,1.38753,1.26736,1.61912,1.23227,0.998584,1.26857,2.21586,1.71737,1.55314
"hsa-miR-512-1",1.36838,1.5318,2.43727,1.45033,1.43324,2.28556,1.67156,1.29836,1.40423,1.56342,1.65492,1.78421
"hsa-miR-647",1.63086,1.95036,1.81394,1.30636,0.992211,1.59007,1.65076,1.64473,1.80848,1.39227,1.81655,2.27956
"hsa-miR-516b-1",1.67828,1.36722,1.70193,1.36673,1.10451,1.67406,1.57036,1.42594,2.36832,2.10624,1.94649,1.5544
"hsa-miR-4747",1.68754,1.33325,1.46715,2.12748,1.23535,1.57583,1.54461,1.63906,1.87686,1.33957,1.43304,2.58558
"hsa-miR-3177",1.31996,1.34388,1.68707,1.93576,2.0312,1.77213,1.51254,1.61942,1.96241,1.37632,1.98412,1.29061
"hsa-miR-3943",1.56557,1.62642,2.04449,1.89705,1.42534,1.9268,1.51183,1.67234,1.55028,1.59606,1.48903,1.52759
"hsa-miR-4767",1.6042,1.85865,1.5093,2.14574,1.55881,1.54084,1.55515,1.86133,1.87946,1.39446,1.29465,1.62941
"hsa-miR-3176",1.85593,1.89359,1.6142,1.10935,1.6264,1.91211,1.35442,1.58179,2.29898,1.67721,1.49839,1.4091
"hsa-miR-557",1.51732,1.4116,1.3253,1.15202,2.16764,1.81205,2.18163,1.43294,1.47695,1.39227,1.79573,2.14429
"hsa-miR-548o",2.38308,1.73716,1.76327,1.66592,1.30789,2.02377,1.37962,1.56985,1.48894,1.28854,1.42427,1.75191
"hsa-miR-218-2",1.67117,1.64854,1.65691,1.35538,1.17644,1.08658,1.34101,2.31214,2.1621,2.08867,1.64311,1.55611
"hsa-miR-1226",1.05133,1.50499,1.65745,1.86835,3.19251,1.54443,2.05801,0.947845,1.11155,1.27451,1.78333,1.70333
"hsa-miR-615",1.53207,1.70037,1.54567,2.62681,1.49819,1.43157,1.56476,1.9006,1.63205,1.43968,1.18714,1.62408
"hsa-miR-4505",1.40671,1.37008,1.53527,2.22995,2.12998,1.6625,1.42941,1.20643,1.71234,1.61221,1.14304,2.24141
"hsa-miR-4297",1.36252,1.41527,0.965237,1.32252,1.81057,1.96583,2.77815,1.20174,1.01894,0.601431,3.02012,2.18289
"hsa-miR-4733",2.12185,1.29863,1.3964,1.12297,1.5804,1.41527,1.12514,2.50748,1.94588,2.07378,1.53685,1.51784
"hsa-miR-1273",1.91702,1.72281,1.32671,1.39748,1.48938,1.41527,1.48133,1.38938,1.62692,1.56244,2.69592,1.58459
"hsa-miR-1250",1.22264,1.52769,1.28854,1.8045,3.56122,1.45132,1.43009,1.02388,1.25031,1.05446,1.84309,2.08995
"hsa-miR-4719",3.58686,1.52359,1.53842,0.959389,1.44242,1.41527,1.60062,1.23194,1.12318,1.3623,1.90992,1.84877
"hsa-miR-4482",1.61738,1.72115,2.23537,1.73118,1.54402,1.7477,1.55392,1.54016,1.23961,1.32655,1.25163,2.01824
"hsa-miR-33b",1.68183,1.62373,1.20147,2.3853,2.05996,1.24272,1.45099,1.54472,1.71692,1.39152,1.24078,1.94977
