"","GSM971829","GSM971830","GSM971831","GSM971832","GSM971833","GSM971834","GSM971835","GSM971836","GSM971837","GSM971838","GSM971839","GSM971840","GSM971841"
"hsa-miR-599",14.0484581,14.40233612,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,10.38461759
"hsa-miR-562",14.0484581,14.40233612,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,10.08420601,13.76735306,14.34071159
"hsa-miR-1255A",14.0484581,14.40233612,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,10.75282526,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-216b",8.927823539,9.513056144,16.17997742,16.10641289,15.64308929,15.71443939,15.19643593,15.21297455,15.85800362,15.77108955,13.014126,15.82544327,8.065634898
"hsa-miR-486",10.84609454,16.37693214,12.48908742,10.64349889,7.540969294,15.71443939,15.19643593,15.21297455,15.85800362,15.77108955,16.376091,15.82544327,12.7267319
"hsa-miR-548L",14.0484581,14.40233612,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,9.291701594
"hsa-miR-888",9.846908539,10.04760914,16.17997742,16.10641289,15.64308929,15.71443939,15.19643593,15.21297455,15.85800362,15.77108955,8.360474003,15.82544327,10.5173049
"hsa-miR-200a#",14.0484581,14.40233612,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,11.86711698,14.31853867,14.19684601,11.19434306,14.34071159
"hsa-miR-302c",10.70725854,8.893457144,16.17997742,16.10641289,15.64308929,5.703357392,15.19643593,15.21297455,15.85800362,15.77108955,16.376091,15.82544327,12.6909199
"hsa-miR-302d#",14.0484581,14.40233612,14.12783241,8.60878298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-196a#",14.0484581,14.40233612,12.29813241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,9.985853058,14.34071159
"hsa-miR-1208",14.0484581,14.40233612,14.12783241,7.44078598,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-605",14.0484581,7.727562121,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-217",14.00456854,10.10746614,10.48579742,16.10641289,8.203935294,15.71443939,15.19643593,15.21297455,15.85800362,15.77108955,16.376091,15.82544327,9.782899898
"hsa-miR-155#",14.0484581,14.40233612,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,6.734301058,14.34071159
"hsa-miR-1228#",14.0484581,14.40233612,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,6.871677594
"hsa-miR-29b",10.6859361,14.40233612,9.522070413,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-944",10.7853181,14.36714212,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,11.91068098,14.31853867,12.23373001,13.76735306,14.34071159
"hsa-miR-650",14.0484581,14.40233612,14.12783241,14.06013298,7.978524755,11.38221765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-627",11.31656054,13.25665214,12.08824142,15.59663589,16.53899929,11.37044539,15.19643593,13.07991755,14.23500662,16.68122255,16.376091,9.535099268,11.3474179
"hsa-let-7g#",14.0484581,11.99567612,14.12783241,11.65929598,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,9.686771008,13.76735306,14.15013159
"hsa-miR-548I",12.3838531,8.930376121,14.12783241,11.44966298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-523",12.42455354,9.972750144,13.49077742,16.10641289,11.21541929,14.35167339,11.43241293,15.21297455,15.85800362,16.16143955,17.083611,11.94105927,10.5358419
"hsa-miR-139",16.02876854,16.37693214,16.17997742,16.10641289,15.64308929,15.71443939,5.212501928,4.867330548,15.85800362,5.305075554,16.376091,15.82544327,15.9522419
"hsa-miR-374b#",14.0484581,9.048881121,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,12.60543698,14.31853867,11.43131601,13.76735306,14.34071159
"hsa-miR-25#",14.0484581,14.40233612,14.12783241,14.06013298,13.53500175,4.167564647,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-17#",14.0484581,14.40233612,10.92129741,14.06013298,8.388555755,14.60219765,14.58081055,14.91900826,13.36283698,14.31853867,14.19684601,13.76735306,13.43953559
"hsa-miR-124",6.410463539,16.37693214,10.89999742,16.10641289,15.64308929,9.760734392,15.19643593,15.21297455,11.28199362,15.77108955,10.496647,15.82544327,15.9522419
"hsa-miR-577",5.396110099,14.40233612,14.12783241,14.06013298,11.64861475,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,14.19414159
"hsa-miR-570",11.93983854,16.37693214,10.35643042,16.10641289,11.23877729,15.71443939,15.19643593,9.479964548,15.85800362,15.77108955,16.376091,9.700588268,10.2916619
"hsa-miR-125b",11.2353681,9.690136121,14.12783241,10.34353098,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-1226#",5.392449099,14.40233612,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,12.15589326,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-129#",14.0484581,4.941787121,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,12.88123526,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-1179",14.0484581,13.15248612,9.950849413,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,10.38488867,14.19684601,11.08911906,14.32216459
"hsa-miR-1282",14.0484581,12.25799212,14.12783241,11.17822298,13.53500175,10.59528165,14.58081055,10.68762426,13.62812898,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-10a#",14.0484581,9.668560121,14.12783241,11.09851298,13.53500175,14.60219765,14.58081055,14.91900826,11.86007098,14.31853867,10.07021301,13.76735306,14.34071159
"hsa-miR-615",16.02876854,7.145819144,6.699941417,16.10641289,15.64308929,15.71443939,15.19643593,15.21297455,15.85800362,8.561662554,6.878661003,15.82544327,15.9522419
"hsa-miR-604",9.771381099,12.22269612,14.12783241,11.61200498,9.929574755,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,11.16237306,14.34071159
"hsa-miR-591",10.1284751,11.37360612,14.12783241,14.06013298,10.24102575,13.33459065,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,10.52451159
"hsa-miR-135b#",7.622078099,14.40233612,14.12783241,14.06013298,4.438604755,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-449a",8.412765539,14.66963814,8.915025417,16.10641289,9.182693294,13.77237339,15.19643593,15.21297455,15.85800362,12.84289955,13.474291,12.77592127,13.0606289
"hsa-miR-373",11.22810854,13.65770514,7.361614417,16.10641289,15.64308929,15.71443939,15.19643593,15.21297455,15.85800362,6.372165554,16.376091,4.545461268,15.9522419
"hsa-miR-1201",5.592014099,14.40233612,14.12783241,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,5.938402666,14.19684601,13.76735306,14.34071159
"hsa-miR-1289",14.0484581,14.40233612,14.12783241,3.97421798,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,6.645920058,14.34071159
"hsa-miR-122#",14.0484581,14.40233612,8.817012413,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,12.19513098,10.65585367,8.354886008,13.76735306,14.34071159
"hsa-miR-1256",14.0484581,8.893211121,14.12783241,10.78305298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,8.379452008,13.76735306,11.35458559
"hsa-miR-943",5.886503099,14.40233612,14.12783241,8.68613298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,9.201831594
"hsa-miR-623",14.0484581,14.40233612,8.967275413,14.06013298,13.53500175,12.41842765,14.58081055,9.432922255,13.55957998,14.31853867,14.19684601,8.876373058,14.34071159
"hsa-miR-374a#",14.0484581,14.40233612,14.12783241,6.77328498,8.710421755,14.60219765,14.58081055,14.91900826,7.654202984,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-449b",13.78982854,16.37693214,10.87302742,9.594754888,6.974939294,15.71443939,9.745290928,15.21297455,10.33425762,14.62699355,16.376091,10.59144327,15.4222659
"hsa-miR-1197",14.0484581,9.145038121,13.42055741,13.03027498,13.53500175,14.60219765,14.58081055,14.91900826,15.43959198,7.613891666,9.036151008,10.81734106,14.34071159
"hsa-miR-200b",8.714284539,12.30335814,9.361209417,16.10641289,9.254485294,15.71443939,15.19643593,15.21297455,15.85800362,15.77108955,10.638991,10.00992627,9.669389898
"hsa-miR-376b",16.02876854,16.37693214,7.938713417,16.10641289,15.64308929,6.993402392,15.19643593,15.21297455,5.647115616,15.77108955,16.376091,6.201183268,8.749429898
"hsa-miR-211",16.02876854,16.37693214,16.17997742,16.10641289,3.173826294,15.71443939,10.59288193,2.948480548,15.85800362,15.77108955,16.376091,6.043279268,7.099944898
"hsa-miR-33a#",10.3667941,10.97083312,14.12783241,8.03164098,8.384741755,14.60219765,14.58081055,14.91900826,10.16282698,12.81632567,11.08597201,13.76735306,14.34071159
"hsa-miR-32",9.032608539,13.74060214,11.99576142,9.080401888,8.154052294,15.71443939,11.84271093,15.21297455,15.85800362,15.77108955,7.766311003,12.50679827,10.3449349
"hsa-miR-603",11.1200751,14.40233612,11.01485241,13.13435598,13.53500175,9.418763647,9.655760547,14.91900826,12.32328998,14.31853867,11.42727601,8.972137058,10.30689859
"hsa-miR-302b",16.02876854,6.869612144,10.54529742,6.228052888,15.64308929,15.71443939,15.19643593,15.21297455,15.85800362,5.507944554,16.376091,6.004051268,9.344266898
"hsa-miR-545#",14.0484581,14.40233612,8.234732413,8.31847598,8.123826755,14.60219765,14.58081055,14.91900826,12.41758898,14.31853867,8.033428008,13.76735306,8.629228594
"hsa-miR-1270",7.659592099,8.941871121,9.215772413,14.06013298,12.16687575,9.782632647,14.58081055,14.91900826,9.700372984,10.96651467,14.19684601,13.76735306,14.34071159
"hsa-miR-622",7.273922099,9.302410121,14.12783241,7.83913998,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,7.587046008,13.76735306,7.111591594
"hsa-miR-15b#",7.726181099,8.552736121,8.556219413,9.03408598,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,10.28003867,8.773643008,13.76735306,14.34071159
"hsa-let-7c#",14.0484581,14.40233612,11.23208041,8.00815798,2.313304755,7.589752647,14.58081055,14.91900826,14.64173698,9.212018666,14.19684601,13.76735306,14.34071159
"hsa-miR-377#",10.5955431,9.513969121,9.706362413,9.42594298,13.53500175,7.310129647,14.58081055,8.926744255,14.64173698,14.31853867,14.19684601,12.01643006,14.34071159
"hsa-miR-664",14.0484581,7.533718121,8.374990413,14.06013298,6.463586755,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,7.028721008,13.76735306,8.648954594
"hsa-miR-545",8.654088539,9.509619144,8.150102417,10.55825289,11.22737129,8.694399392,7.821795928,15.21297455,9.819793616,15.77108955,16.376091,14.98527327,15.9522419
"hsa-miR-183#",5.692209099,14.40233612,14.12783241,14.06013298,3.243030755,14.60219765,14.58081055,14.91900826,8.419553984,14.31853867,14.19684601,13.76735306,6.308830594
"hsa-miR-1262",14.0484581,8.145954121,14.12783241,6.69045798,13.53500175,12.63699165,9.089965547,14.91900826,14.64173698,8.313106666,8.065353008,13.76735306,14.34071159
"hsa-miR-496",16.02876854,8.140422144,8.808902417,6.077558888,15.64308929,15.71443939,15.19643593,15.21297455,9.897823616,8.653371554,8.367624003,8.217411268,15.9522419
"hsa-miR-154",12.31274154,6.877819144,6.865011417,10.33368289,15.64308929,7.930433392,15.19643593,15.21297455,9.639153616,15.77108955,12.291521,15.82544327,7.963298898
"hsa-miR-302a",11.90351254,12.62358714,11.19474742,10.49310889,12.21431929,13.18615939,9.027975928,11.00825855,13.98107762,7.572128554,11.749737,15.82544327,10.9080869
"hsa-miR-190",6.845951539,8.304556144,4.600002417,16.10641289,6.895742294,12.74940539,15.19643593,15.21297455,15.85800362,15.77108955,6.474926003,10.01461327,15.9522419
"hsa-miR-221#",14.0484581,8.560909121,10.14303741,14.06013298,13.53500175,7.864503647,14.58081055,14.91900826,9.593522984,11.46397367,7.428716008,13.76735306,9.815137594
"hsa-miR-629",7.649635099,7.528370121,5.511358413,8.52033798,13.53500175,9.989727647,14.58081055,10.05829826,14.64173698,14.31853867,14.19684601,13.76735306,14.34071159
"hsa-miR-99a#",11.2876161,8.959209121,11.47045741,13.01873298,12.49753175,14.60219765,13.21772755,14.91900826,10.28686698,8.351278666,7.285110008,11.11536306,10.51510559
"hsa-miR-23a#",14.0484581,7.191343121,7.146154413,14.06013298,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,7.073468666,5.335903008,13.76735306,5.587377594
"hsa-miR-1247",4.969110099,5.675514121,14.12783241,5.66297298,8.109246755,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,5.606893594
"hsa-miR-1254",4.707228099,8.582196121,8.365766413,7.27597598,13.53500175,14.60219765,12.51347055,11.61892526,14.64173698,14.31853867,14.19684601,13.76735306,7.013299594
"hsa-miR-450a",16.02876854,8.562328144,6.554229417,8.129525888,7.998522294,14.29236639,14.04689193,15.21297455,14.03544362,9.652383554,9.091921003,9.071673268,10.0026799
"hsa-miR-34b",14.0484581,6.387110121,14.12783241,6.75987798,6.905571755,14.60219765,14.58081055,14.91900826,6.335648984,14.31853867,14.19684601,6.832633058,7.520894594
"hsa-miR-668",14.0484581,8.917614121,8.479802413,14.06013298,9.931749755,14.60219765,7.466312547,11.53084826,14.64173698,9.540981666,10.28146601,7.034958058,8.897828594
"hsa-miR-454#",8.757763099,9.255093121,7.605162413,10.06728898,9.054811755,9.347780647,13.66261055,14.91900826,11.06543198,12.33782567,9.946560008,12.65662006,9.585084594
"hsa-miR-192#",7.657402099,9.202736121,14.12783241,14.06013298,7.151456755,8.834703647,14.58081055,9.488958255,8.202939984,14.31853867,7.546446008,8.482540058,14.34071159
"hsa-miR-519b",7.597318099,13.89553112,14.12783241,0.94928898,12.62368575,9.926102647,14.76894055,9.173888255,14.79609698,14.31853867,11.16130601,14.06833606,-0.844303406
"hsa-miR-503",7.173381539,6.769823144,4.806560417,10.36618289,11.31011629,7.100891392,15.19643593,15.21297455,9.768827616,15.77108955,9.683186003,15.82544327,6.182809898
"hsa-miR-20a#",9.888362099,7.926220121,8.184286413,9.75274298,9.425794755,14.60219765,14.58081055,14.91900826,12.82076498,6.448810666,7.975479008,10.65986606,7.927671594
"hsa-let-7e#",9.552405099,8.498226121,7.854009413,8.64815298,9.733525755,13.14152765,12.28774255,9.772203255,11.48689098,10.33586867,8.344391008,13.76735306,10.17231159
"hsa-miR-548c",12.21147854,9.886292144,9.690033417,9.669702888,10.45601229,8.550155392,10.43295893,8.702834548,11.54317362,10.36048255,9.598274003,9.721145268,10.7761859
"hsa-miR-372",4.546998539,6.328831144,13.66299742,5.641439888,5.895775294,8.051466392,15.03352593,5.646619548,13.25192362,6.739942554,14.368191,15.65172627,16.0183919
"hsa-miR-638",14.0484581,6.030445121,8.363512413,9.22072798,7.887141755,14.60219765,14.58081055,13.08222426,14.64173698,6.805091666,9.133518008,5.354370058,6.611337594
"hsa-miR-135a",7.250585539,9.759792144,9.257213417,10.03794289,11.15297329,9.349586392,15.19643593,15.21297455,8.570535616,6.754993554,10.362564,9.320869268,7.272374898
"hsa-miR-592",5.587785099,6.298716121,6.831110413,5.29939998,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,9.989402666,6.869974008,6.996296058,9.083558594
"hsa-miR-193a",8.288307539,6.074142144,8.410268417,6.279859888,12.76128929,11.47871439,15.84355593,15.21297455,7.824615616,8.949599554,7.969111003,10.28644927,8.410430898
"hsa-miR-618",6.872766539,7.740882144,7.719907417,7.845874888,9.437671294,11.86056539,10.54670893,9.652357548,13.48920362,10.74383355,10.857685,8.465258268,11.7244279
"hsa-miR-103",5.421918539,16.37693214,1.426907417,16.10641289,2.071872294,15.71443939,3.084441928,6.139259548,15.85800362,15.77108955,16.376091,6.420753268,6.032449898
"hsa-miR-564",14.0484581,8.390598121,6.519340413,3.78844498,13.53500175,14.60219765,8.243460547,10.31064426,14.64173698,7.462356666,5.536028008,5.344240058,14.34071159
"hsa-miR-302d",5.624485099,4.113994121,5.220292413,14.06013298,5.057159755,14.60219765,14.58081055,14.91900826,14.64173698,9.049312666,14.19684601,5.620281058,4.645336594
"hsa-miR-566",1.618878099,1.504444121,14.12783241,2.44895298,2.026513755,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,13.76735306,1.654021594
"hsa-miR-625",8.834468539,8.389202144,8.517437417,8.800746888,10.01425929,9.067962392,8.589971928,11.02468455,12.69170562,11.31777955,8.152176003,9.316123268,9.078275898
"hsa-miR-502",5.818918539,5.513355144,4.547876417,7.064670888,7.673000294,15.71443939,15.19643593,15.21297455,5.135955616,15.77108955,11.592724,7.183113268,6.226546898
"hsa-miR-1255B",3.971037099,7.353134121,6.515682413,4.35097698,8.161521755,14.60219765,11.87140655,10.66946626,14.11790698,14.31853867,11.51569601,8.353550058,6.533872594
"hsa-miR-133b",8.658758539,6.240761144,8.670487417,5.237475888,15.64308929,8.141837392,15.19643593,11.79185855,7.704381616,4.923303554,6.751751003,7.101019268,15.9522419
"hsa-miR-1267",6.083067099,-0.206500879,14.12783241,14.06013298,5.277578755,0.875060647,6.063550547,6.281923255,14.64173698,14.31853867,14.19684601,11.02908306,14.34071159
"hsa-miR-1183",3.512383099,2.347435121,5.150365413,1.68245098,13.53500175,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,14.19684601,3.097938058,4.380379594
"hsa-miR-489",7.378161539,7.400012144,14.16620242,7.121934888,5.321405294,7.651105392,15.19643593,6.743352548,9.238057616,14.16548155,9.895325003,8.344185268,7.104369898
"hsa-miR-487a",6.903715539,8.868517144,5.939863417,16.10641289,7.916261294,7.066774392,15.19643593,7.271959548,9.904363616,7.771688554,7.424961003,11.56123327,7.612661898
"hsa-miR-636",8.685628539,7.530037144,7.881532417,7.633892888,8.878143294,10.48966239,9.670375928,8.345088548,12.30104662,11.67499555,7.649113003,7.527408268,8.043221898
"hsa-miR-367",7.340381539,6.590713144,8.653759417,10.31933289,9.936165294,10.85233639,7.994477928,7.937295548,7.910966616,9.882821554,11.002735,8.573963268,7.638097898
"hsa-miR-15a",5.836532539,5.940250144,6.387067417,5.407592888,6.161760294,8.301490392,15.19643593,10.60543055,6.237527616,9.699666554,10.745419,11.10972927,11.6315019
"hsa-miR-516",4.519892099,5.736093121,13.81468241,4.63264298,4.798780755,14.60219765,14.58081055,10.52156826,7.398421984,9.494398666,9.292149008,7.419023058,5.903804594
"hsa-miR-146b",5.239042539,5.490267144,8.480807417,16.10641289,5.662826294,4.864496392,6.232005928,7.426893548,8.450336616,15.77108955,7.576340003,15.82544327,4.326231898
"hsa-miR-27b#",7.471710099,4.613804121,4.779556413,6.74109998,13.53500175,6.715461647,14.58081055,7.036915255,6.873822984,14.31853867,5.795443008,7.530653058,11.08527959
"hsa-miR-191#",8.172401099,7.596286121,6.740551413,7.31618298,10.91161875,7.733762647,8.511486547,6.894975255,11.89829398,7.132182666,6.503546008,13.76735306,6.146105594
"hsa-miR-765",7.813354099,7.656906121,5.522667413,6.16192098,1.911126755,13.77691065,7.710117547,7.572164255,6.575383984,9.165668666,5.621078008,13.76735306,14.34071159
"hsa-miR-18a#",7.858748099,7.907706121,7.350648413,6.97274998,8.281217755,9.865907647,12.78954355,11.88459826,12.45634698,4.857883666,4.804022008,5.812252058,6.049499594
"hsa-miR-30d#",4.504721099,10.86261612,14.12783241,5.91125298,7.478608755,8.730307647,9.857070547,14.91900826,7.607541984,6.344587666,5.335218008,4.849554058,6.349857594
"hsa-miR-363",4.303731539,8.354013144,8.569547417,9.202046888,5.861561294,9.211549392,7.948100928,8.378787548,9.624338616,9.967609554,9.549347003,9.469387268,6.071775898
"hsa-miR-181c",7.524161539,8.680590144,6.966133417,9.952359888,8.174804294,7.289259392,7.962022928,9.088274548,8.244291616,9.683839554,7.683163003,7.301623268,7.473371898
"hsa-miR-1227",3.253954099,5.207676121,7.146467413,4.27202398,4.407655755,14.60219765,14.58081055,8.309480255,14.64173698,10.49281267,7.583710008,6.546387058,4.290357594
"hsa-miR-369",7.327003539,7.159019144,5.965648417,7.115487888,9.870102294,8.947872392,9.227755928,7.733669548,8.533429616,8.645025554,7.450012003,8.485306268,8.752451898
"hsa-miR-744#",4.056388099,3.065325121,4.909044413,4.91800898,5.243936755,13.08930365,11.09000055,14.91900826,12.34631198,14.31853867,6.081416008,5.640232058,5.456403594
"hsa-miR-135b",6.110834539,7.079134144,6.261533417,11.08016789,6.671619294,8.467919392,9.221205928,12.34080455,8.314700616,9.280824554,7.212282003,6.861868268,5.464038898
"hsa-miR-399",8.989708539,7.178243144,5.251347417,7.150161888,9.899149294,7.375415392,7.221047928,8.226150548,8.906297616,7.273579554,10.470718,6.694103268,7.608546898
"hsa-miR-200c",5.600822539,8.370702144,7.535369417,7.939197888,6.470163294,7.765228392,10.49627093,10.10472455,8.466026616,8.299510554,6.578077003,7.647320268,6.426632898
"hsa-miR-337",7.993385099,5.575939121,3.767786413,4.04257298,13.53500175,8.064297647,7.975920547,14.91900826,6.511962984,8.650462666,5.586033008,6.447140058,6.553020594
"hsa-miR-199b",6.361188539,6.115995144,4.990120417,6.603166888,7.513136294,8.322353392,11.03542893,8.794528548,7.681904616,9.898874554,6.480347003,8.908981268,6.587033898
"hsa-miR-154#",7.173695099,6.065531121,5.181600413,8.53737798,7.431108755,14.60219765,8.453308547,14.91900826,8.751668984,5.966188666,4.677836008,3.615873058,3.427690594
"hsa-miR-579",6.473358539,5.083217144,5.252721417,6.392678888,8.657289294,7.520477392,8.084573928,8.333919548,7.052566616,9.318822554,6.721409003,12.16010627,5.667214898
"hsa-miR-422a",6.106349539,6.656166144,6.833644417,6.412215888,7.394439294,8.571933392,9.201699928,6.326700548,7.891396616,8.084571554,7.708975003,8.641969268,6.521113898
"hsa-miR-26b#",6.557781099,7.758546121,6.078598413,7.00638798,6.012759755,8.427567647,9.720614547,9.202928255,7.222132984,7.680145666,6.453688008,6.739751058,6.292335594
"hsa-miR-190b",5.377205099,4.512548121,10.56040741,8.46074098,4.589389755,6.580821647,11.69921055,10.06220826,5.272742984,7.588722666,6.934700008,6.266409058,5.632259594
"hsa-miR-758",6.517990539,6.687472144,4.723735417,9.160390888,6.135273294,7.054329392,8.223699928,7.640275548,7.846620616,7.427963554,7.980487003,6.224453268,7.082732898
"hsa-miR-598",6.454795539,6.311294144,5.192825417,5.759778888,5.152792294,7.274530392,9.813005928,9.055068548,4.912398616,9.855794554,7.255547003,9.116963268,6.166637898
"hsa-miR-520c",5.619178099,7.557850121,6.947288413,6.11497298,6.642095755,7.817317647,8.087623547,8.108785255,4.809915984,8.682044666,7.168272008,6.811316058,7.696374594
"hsa-miR-655",7.933868539,4.497789144,4.950506417,5.245955888,13.09463929,6.286361392,11.88281593,9.596364548,5.833917616,6.170851554,4.848980003,5.223213268,5.172378898
"hsa-miR-497",4.832658099,4.975035121,5.598426413,3.41012598,8.146688755,5.744857647,14.58081055,11.73080226,5.975505984,6.204774666,4.466354008,8.157433058,6.729812594
"hsa-miR-362",6.868708539,5.160876144,5.412887417,4.594492888,5.505325294,8.113666392,15.19643593,7.560287548,5.435727616,6.905435554,5.967747003,8.032808268,5.427779898
"hsa-miR-222#",6.547987099,8.051966121,4.508612413,7.98419698,13.53500175,8.148420647,14.58081055,11.97240826,7.425646984,2.351159666,0.814478008,1.866838058,2.052347594
"hsa-miR-1233",-0.776345901,-0.570103879,6.096531413,-0.43784302,2.806552755,14.60219765,14.58081055,14.91900826,14.64173698,14.31853867,5.239199008,2.231275058,1.047996594
"hsa-miR-329",7.579694539,5.469432144,4.841928417,4.961980888,11.50763729,6.570676392,6.396105928,9.318920548,7.091613616,6.649274554,5.439827003,8.047633268,4.171245898
"hsa-miR-766",2.988068099,14.40233612,3.497718413,14.06013298,1.146671755,3.993987647,2.657304547,4.999400255,4.039403984,14.31853867,4.771593008,13.76735306,3.193914594
"hsa-miR-628",5.803895539,6.276492144,5.211555417,6.546406888,4.602768294,6.787422392,13.79926593,7.336851548,6.826965616,5.924789554,5.736464003,6.433737268,5.637161898
"hsa-miR-1249",5.609638099,6.502088121,5.408084413,14.06013298,4.754859755,5.327678647,5.769933547,6.523582255,8.095136984,6.690818666,5.718124008,6.256531058,4.612331594
"hsa-miR-1303",2.016500099,2.422760121,4.553292413,2.51437998,2.955325755,13.08059165,14.58081055,6.765342255,9.830756984,5.925256666,14.19684601,3.577951058,2.893041594
"hsa-miR-597",4.130428539,5.411632144,3.078157417,3.981177888,6.025171294,4.257225392,4.710124928,8.199895548,8.793231616,7.382434554,6.544374003,15.82544327,5.544217898
"hsa-miR-573",-6.080810901,14.40233612,-2.912824587,-5.82074502,13.53500175,14.60219765,-3.814432453,14.91900826,-6.398602016,14.31853867,14.19684601,13.76735306,9.117406594
"hsa-miR-424",5.712552539,6.079571144,3.618375417,6.978881888,6.327600294,7.483961392,7.227336928,7.002034548,5.889228616,7.194984554,6.009482003,5.182077268,8.070153898
"hsa-miR-889",7.421386539,4.632206144,4.394960417,4.575500888,8.441889294,5.559448392,11.05956593,8.930061548,4.906568616,6.486825554,5.159470003,5.871547268,5.153009898
"hsa-miR-645",3.749266099,4.238333121,4.928709413,5.62061298,7.464925755,6.636653647,5.239791547,6.873979255,5.259623984,7.578868666,14.19684601,4.485247058,5.551576594
"hsa-miR-520D",4.735907099,5.564836121,7.282282413,3.61843498,6.888879755,4.915403647,8.548908547,7.720264255,2.211232984,8.918445666,7.018626008,7.533633058,5.211734594
"hsa-miR-652",5.094442539,5.563522144,4.360948417,5.790078888,5.763584294,6.537323392,7.111455928,8.415786548,7.080673616,5.897977554,6.315402003,5.842473268,6.208404898
"hsa-miR-590",3.811684099,3.767918121,4.298990413,5.00390798,3.003888755,6.176982647,10.84318055,6.858254255,5.228961984,9.971462666,7.632106008,6.967433058,5.880474594
"hsa-miR-383",4.953700539,4.307421144,3.799450417,4.136355888,8.585231294,9.085014392,11.16864193,7.178184548,4.347693616,4.149484554,3.954461003,6.880963268,5.419570898
"hsa-miR-139#",5.852361099,7.152862121,7.825762413,6.41935198,4.559564755,5.349771647,5.449838547,5.732786255,6.120364984,6.709596666,5.076596008,5.530633058,5.824355594
"hsa-miR-339",2.339591539,4.913074144,2.953600417,6.450858888,3.934717294,5.507202392,8.447415928,8.913761548,7.184808616,8.273174554,6.831289003,6.839735268,4.986199898
"hsa-miR-1244",5.072254099,4.306116121,4.288860413,5.32626298,9.113774755,5.697947647,7.102697547,7.041836255,8.211746984,5.750548666,3.809116008,4.716283058,6.870836594
"hsa-miR-511",4.278373539,8.252592144,16.17997742,6.506206888,3.618797294,3.258789392,4.703111928,7.417238548,4.676723616,7.308616554,3.477601003,3.356817268,2.941184898
