"","GSM1315087","GSM1315088","GSM1315089","GSM1315090","GSM1315091","GSM1315092","GSM1315093","GSM1315094","GSM1315095","GSM1315096","GSM1315097","GSM1315098","GSM1315099","GSM1315100","GSM1315101","GSM1315102"
"hsa-miR-520d",0.006491844,1.34e-05,0.000490502,0.002051263,8.31e-05,8.21e-06,0.001953545,0.009601595,0.000346142,0.007653356,0.007511958,0.000294407,3.513183663,0.001129355,0.007824461,0.00086315
"hsa-miR-520e",0.001068443,1.44e-05,4.02e-05,1.83e-06,4.15e-05,1.61e-05,0.001734586,0.109813079,0.000373559,0.00011115,0.055142588,0.000724069,0.009816912,0.567759561,0.009728385,0.002121859
"hsa-miR-520f",8.51e-06,0.000170883,4.79e-05,2.04e-06,2.67e-06,4.46e-05,0.00019441,0.011755419,5.09e-05,0.007653356,0.134742306,0.000645505,0.0005318,0.513367546,0.005591395,0.015045379
"hsa-miR-520g",4e-05,0.015064295,0.000213593,4.74e-05,0.000765581,1.56e-05,0.001734586,1.79e-06,0.00823699,0.007653356,0.084917388,0.000122702,0.006771452,0.000896063,0.001113827,0.015727894
"hsa-miR-521",1.74e-06,1.99e-06,0.142995039,0.004995096,0.008420762,1.08e-05,0.000927016,2.78e-05,0.002486784,0.009136411,0.134742306,0.026953909,0.00164316,0.000350282,0.004197485,0.007435262
"hsa-miR-522",1.88e-05,0.000442233,2.76e-05,4.86e-06,0.000318174,0.000223755,0.006065125,1.03e-06,0.001136541,0.007653356,0.01161429,0.000724069,0.060572678,0.567759561,0.010747024,0.012284571
"hsa-miR-523",0.001197416,2.54e-06,1.02e-05,1.35e-06,4.79e-07,4.95e-06,0.001159801,0.000153756,0.022730433,0.014768123,0.003767797,0.007686808,0.006720187,0.009647361,0.000234442,0.000324073
"hsa-miR-524",5.23e-06,8.46e-05,1.01e-05,3.08e-05,1.55e-06,0.0076479,0.000130346,0.000365213,0.001037409,0.005452348,0.002247115,0.002021725,0.008232983,0.000503115,0.001601113,0.001936382
"hsa-miR-525",1.07e-06,2.99e-05,0.000844348,4e-06,0.04567921,0.002305688,0.538100294,5.81e-06,0.001401862,0.000835721,0.00012665,0.004416993,0.043696332,0.004955471,0.006509823,0.005273174
"hsa-miR-526b",0.013640818,0.005768544,0.000609469,2.77e-05,0.00020263,0.001119806,4.38e-05,9.39e-07,0.000929846,0.00082394,0.00019635,0.0008749,0.0005318,0.000839835,0.000457514,0.02571784
"hsa-miR-532",0.000332237,0.000478732,0.000555355,0.000338164,0.000159429,0.000365132,0.000496804,0.000365724,0.001398213,0.000278921,0.000300823,0.000645505,0.006720187,0.022292203,0.013691943,0.007435262
"hsa-miR-539",5.48e-05,8.66e-05,4.91e-05,0.001110313,1.2e-05,0.000236828,0.001734586,2.65e-05,0.001398213,0.000526174,0.000691051,0.055394529,0.006771452,0.001129355,0.000234442,0.044674621
"hsa-miR-541",0.017609906,2.59e-05,0.046122579,0.102216854,0.000253088,0.008320868,3.27e-06,0.001158305,0.012918219,0.000251833,0.007511958,0.000175911,0.00164316,0.001129355,0.000234442,0.004576497
"hsa-miR-542",1.72e-06,0.001969539,0.001259795,2.77e-05,1.63e-05,0.000456464,3.27e-06,1.55e-05,0.019053264,0.009136411,0.084917388,0.014674278,0.060572678,0.000350282,0.00394325,0.00086315
"hsa-miR-544",0.01418266,0.000196464,2.1e-05,0.000212015,0.000497156,0.001151538,0.000366188,5.83e-05,0.000293073,0.018365389,0.245634447,0.009396331,0.015108257,0.567759561,0.023055807,0.015045379
"hsa-miR-545",3.3e-06,0.00126079,2.03e-05,3.5e-05,1.31e-05,1.37e-05,1.43e-05,0.001187134,0.002313993,0.000112938,0.000580786,0.000186861,0.0005318,0.000839835,0.000314819,0.002077954
"hsa-miR-548a",0.008260301,0.000875533,0.000441893,0.000200953,5.19e-07,3.42e-05,0.000130346,0.000396048,0.012918219,0.032154117,0.01161429,0.003634477,0.043696332,0.000350282,0.003891327,0.02571784
"hsa-miR-548b",5.97e-05,0.034689191,2.61e-05,0.000148943,0.000253088,0.039142426,8.77e-06,0.003699238,8.48e-05,0.006202103,0.00019635,0.004143499,0.002117431,0.005450767,0.003037439,0.012284571
"hsa-miR-548c",0.001068443,3.68e-05,7.82e-06,2.57e-05,0.000461579,2.1e-05,0.00021308,0.345513934,8.23e-05,0.009136411,0.003767797,0.000724069,0.102204102,0.003754184,0.009728385,0.001952637
"hsa-miR-548d",0.060637286,4.01e-06,0.000844348,4.91e-06,0.00020263,0.025287706,1.74e-06,0.000258309,0.000305417,0.00082394,0.007511958,0.000152804,0.00164316,0.000503115,0.000457514,0.000324073
"hsa-miR-551b",0.000151504,0.000361836,0.168589548,0.009050656,0.000650812,0.060239551,0.033870686,2.2e-05,0.022730433,0.00082394,0.002247115,0.000645505,0.043696332,0.022292203,0.000504416,0.001983397
"hsa-miR-556",8.95e-06,0.071409756,0.000219161,0.000610448,0.000318174,3.05e-06,5e-05,0.001675355,0.001401862,0.020738758,0.00012665,2.971205313,0.003088748,0.067426055,0.167596392,0.840310432
"hsa-miR-561",0.00011178,0.000413642,1.02e-05,0.001526293,0.000650812,0.002305688,4.83e-05,5.11e-06,0.012918219,0.032154117,3.33323908,0.000690579,0.015108257,0.009647361,0.000314819,0.437075768
"hsa-miR-570",0.00013146,0.000175586,2.1e-05,2.18e-06,9.17e-06,4.11e-06,3.28e-05,6.99e-06,0.000346142,0.009136411,0.000580786,0.000690579,0.00164316,0.025379809,0.004069612,0.00086315
"hsa-miR-574",0.001675697,0.001355254,0.002097924,0.001729637,0.00051796,0.001371093,0.001638029,0.001302835,0.000394986,0.000950661,0.000580786,0.000690579,0.006720187,0.000755381,0.093844239,0.00086315
"hsa-miR-576",0.009343981,1.41e-05,0.000441893,8.57e-06,3.01e-05,0.005059108,0.000130074,0.002492831,0.000373559,0.000226057,0.084917388,0.000122702,0.006720187,0.129479266,0.016840117,0.840310432
"hsa-miR-579",8.95e-06,4.01e-06,5.46e-05,4.37e-05,0.00912714,9.38e-06,4.13e-05,0.00054482,0.001401862,0.018365389,0.00019635,0.001293497,0.000547521,0.000519289,0.010393252,0.000295549
"hsa-miR-582",2.87e-06,0.000175586,0.000377304,1.43e-05,4.52e-07,1.35e-05,2.09e-06,9.39e-07,0.001398213,0.000264785,0.000300823,0.003634477,0.00164316,0.005450767,0.000857505,0.000765493
"hsa-miR-589",0.000249887,1.65e-05,0.124973577,8.14e-06,0.04567921,8.21e-06,0.014769441,0.001036682,0.000295757,0.004343848,3.33323908,0.000724069,0.003088748,0.000503115,0.000903796,0.020272802
"hsa-miR-590",0.002122444,0.001951417,0.001831605,0.002051263,0.001082404,0.001609294,0.001432835,0.001158305,0.001398213,0.000441055,0.000300823,0.014674278,0.00164316,0.009647361,0.000355604,0.011912329
"hsa-miR-597",2.44e-06,2.78e-05,1.44e-05,1.21e-05,1.55e-05,1.7e-05,1.33e-05,0.000167639,0.000293073,0.005672523,0.001354437,0.000186861,0.006910237,0.000896063,0.003037439,0.004301302
"hsa-miR-598",0.000138555,0.000436527,0.000164301,0.000160827,8.31e-05,0.000168376,0.00019441,0.000148624,0.000281082,0.314948818,0.055142588,0.000294407,0.003088748,0.005450767,0.0195512,0.015727894
"hsa-miR-615",2.7e-05,0.002595814,6.75e-06,1.12e-06,4.49e-07,1.51e-05,5.5e-06,2.65e-05,0.002140391,0.020738758,0.007511958,0.00740903,0.009816912,0.000839835,0.004197485,0.443957753
"hsa-miR-616",0.000102013,0.000131911,1.32e-06,0.001729637,3.26e-05,4.11e-06,0.032945883,6.99e-06,0.000373559,0.000345957,0.001354437,0.007907171,0.006771452,0.067426055,0.004197485,0.015727894
"hsa-miR-618",1.07e-06,0.019847815,6.75e-06,1.83e-06,1.45e-06,3.05e-06,8.77e-06,4.03e-05,0.00030418,0.000417175,0.001354437,0.000724069,0.006720187,0.001129355,0.000355604,0.001141676
"hsa-miR-624",9.75e-06,2e-06,0.001322683,0.035452864,0.030363786,0.000155716,0.000838826,9.05e-05,0.004728188,0.000251833,0.000302777,0.000152804,0.060572678,0.567759561,0.004069612,0.437075768
"hsa-miR-625",1.22e-05,1.4e-05,1.01e-05,4.91e-06,1.99e-06,6.11e-06,0.015450132,2.91e-06,0.000141225,0.000217807,0.055142588,0.026953909,0.010261931,0.009248884,0.013691943,0.004576497
"hsa-miR-627",1.8e-05,0.008849551,2.24e-06,0.083686864,1.55e-06,0.002463235,0.000273048,0.001036682,0.002140391,0.005672523,0.01161429,0.006278425,0.018638028,0.006929505,0.000355604,0.007624256
"hsa-miR-628",7.03e-05,6.91e-05,4.58e-05,5.5e-05,1.62e-05,4.27e-05,1.33e-05,2.88e-05,5.09e-05,0.005938496,0.000691051,0.009396331,0.018638028,0.003754184,0.003891327,0.021792044
"hsa-miR-629",0.000102013,0.002553391,0.016475043,7.09e-06,0.012957763,3.42e-05,4.83e-05,2.06e-05,0.001401862,0.000441055,0.002340209,0.000186861,0.014927755,0.005450767,0.005591395,0.02571784
"hsa-miR-636",8.18e-05,6.68e-05,4.79e-05,4.76e-05,3.01e-05,5.41e-05,0.000130074,2.78e-05,0.000305417,0.000153164,0.000691051,0.000152804,0.060572678,0.007188278,0.002892998,0.007624256
"hsa-miR-642",1.66e-06,0.000144457,4.38e-05,4.52e-06,2.6e-05,1.84e-05,1.62e-05,3.5e-05,0.012918219,0.014768123,0.000580786,0.000724069,14.96829508,0.001873972,0.016840117,0.002211283
"hsa-miR-651",0.00042385,0.000845189,0.000408916,1.14e-05,6.08e-05,0.0076479,0.000258783,0.00936404,0.001037409,0.000345957,0.01161429,0.000186861,0.006720187,0.025379809,0.00073922,0.002270388
"hsa-miR-652",1.78e-05,7.72e-05,0.00013418,3.48e-06,8.03e-06,2.74e-05,1.13e-05,0.000196934,0.000929846,0.000217807,0.00019635,0.000122702,0.00164316,0.025379809,0.167596392,0.013552467
"hsa-miR-653",0.032664718,0.00132131,0.031106265,4e-06,0.000116276,6.1e-06,2.61e-05,8e-05,0.00030418,0.000112938,0.01161429,0.009872515,0.009816912,0.000350282,0.030727858,0.015045379
"hsa-miR-654",7.03e-05,0.071409756,0.009685827,2.02e-06,0.001112677,1.93e-05,0.001307845,1.19e-06,0.002140391,0.006202103,0.00019635,0.009396331,3.513183663,0.000519289,0.009728385,0.000177991
"hsa-miR-655",0.000247381,0.000428966,1.07e-06,1.43e-05,0.079620045,0.006318431,1.43e-06,0.000781853,0.001398213,0.009136411,0.245634447,0.002021725,0.009816912,0.000839835,0.000903796,0.840310432
"hsa-miR-660",0.000760984,0.000823347,0.000568129,0.000696619,0.000253088,0.000769144,0.00148087,0.001713421,0.001401862,3.288018235,0.000691051,0.000294407,0.00164316,0.003754184,0.010393252,0.005273174
"hsa-miR-671",8.69e-06,0.000271395,2.31e-06,8.95e-05,0.000116276,4.46e-05,0.000105692,2.93e-06,0.0038294,0.018365389,0.002247115,0.015896305,0.060572678,0.000503115,0.000355604,0.001936382
"hsa-miR-672",1.47e-06,1.99e-06,6.01e-06,1.56e-05,2.24e-06,5.48e-06,4.3e-05,3.15e-05,0.000929846,0.000278921,0.002340209,0.010865138,0.001589764,0.329661657,0.001113827,0.840310432
"hsa-miR-674",0.000672545,3.03e-06,0.009685827,0.000231073,0.000325212,0.448727601,0.00019441,8e-05,0.001100542,0.000345957,0.002247115,0.001213808,0.102204102,0.000350282,0.010393252,0.028652589
"hsa-miR-708",2.01e-05,2.54e-06,2.61e-05,0.005300308,6.08e-05,0.00110603,1.32e-05,0.000883365,0.00823699,0.010597408,0.001354437,0.000690579,0.007405259,0.001129355,0.008365045,0.011912329
"hsa-miR-744",0.000151504,4.16e-06,0.000213593,3.11e-05,3.39e-05,4.84e-05,4.83e-05,9.05e-05,0.000295757,0.006202103,0.012846372,0.001576122,0.000547521,0.067426055,0.000314819,0.015045379
"hsa-miR-758",2.87e-06,2.77e-05,0.000467565,7.81e-06,0.000872271,0.000196095,0.015450132,0.006716046,0.002140391,0.006202103,0.002247115,0.003634477,0.018638028,0.067426055,0.009728385,0.443957753
"hsa-miR-871",0.000430437,0.00074994,9.72e-05,0.000514293,9.14e-05,1.84e-05,0.001316256,0.000103659,0.005567271,0.000278921,3.33323908,0.015896305,14.96829508,0.329661657,0.002892998,0.005543494
"hsa-miR-872",0.000339838,0.000144457,4.91e-05,0.045902769,0.000200574,0.000534689,0.011285382,7.36e-07,0.012918219,0.010597408,0.010292268,0.002021725,0.029021522,0.000839835,0.004097163,0.020272802
"hsa-miR-873",0.000102013,9.17e-05,7.85e-05,5.23e-05,6.47e-07,2.14e-05,0.011285382,0.001187134,0.000373559,0.000417175,0.134742306,0.000175911,0.029021522,0.000896063,0.000476552,0.021792044
"hsa-miR-874",1.41e-06,8.8e-05,2.31e-06,1.12e-06,0.04567921,0.000433214,0.000726763,0.105478203,0.019053264,0.00082394,0.084917388,0.000186861,0.005018472,0.022292203,0.010393252,0.005543494
"hsa-miR-875",2.44e-06,0.018598976,7.26e-06,1.21e-05,5.7e-05,1.85e-05,3.97e-05,1.2e-05,0.001401862,3.288018235,0.005890782,0.000294407,0.001113982,0.007188278,0.013691943,0.002270388
"hsa-miR-876",0.008260301,0.888496501,0.000568129,0.009050656,0.040593302,3.49e-05,6.85e-05,5.51e-06,0.000394986,0.000251833,0.01161429,0.009396331,14.96829508,0.009647361,0.003037439,0.028652589
"hsa-miR-885",0.013640818,0.015064295,0.055704898,3.08e-05,1.63e-05,0.001801358,0.538100294,0.0059661,0.000141225,0.000251833,0.245634447,0.007907171,0.002117431,0.009248884,0.078549396,0.001983397
"hsa-miR-886",0.000124559,2e-06,0.000695819,0.000272071,0.000206204,3e-05,0.000258783,0.000141797,0.000373559,0.006202103,0.001609501,0.000645505,0.006720187,0.003754184,0.004949704,0.013552467
"hsa-miR-887",8.15e-06,0.000430656,2.31e-06,0.001110313,6.08e-05,0.001371093,0.000529046,7.76e-05,0.004728188,0.010726129,0.002247115,0.266179118,0.006771452,0.001873972,0.004949704,0.002270388
"hsa-miR-888",0.060637286,0.888496501,0.003350175,1.07e-05,1.31e-05,1.37e-05,1.32e-05,9.87e-07,0.004728188,0.000835721,0.001609501,0.001374905,0.006771452,0.001873972,0.0195512,0.028652589
"hsa-miR-889",0.006491844,0.000912062,0.004636089,0.000170727,1.96e-05,1.51e-05,1.89e-06,0.000463645,0.000262626,0.018365389,0.01161429,0.000186861,0.00164316,0.006929505,0.093844239,0.000259739
"hsa-miR-890",0.003513046,0.000196464,2.9e-06,8.95e-05,0.000206204,0.000236828,0.000164272,1.18e-06,0.001401862,0.032154117,0.00019635,0.000645505,0.001113982,0.129479266,0.000857505,0.010334643
"hsa-miR-891a",0.000124559,3.84e-05,2.5e-05,4.65e-06,0.325087841,3.49e-05,0.001087402,9.13e-07,0.001037409,0.000835721,0.002247115,0.009396331,0.001589764,0.001129355,0.010393252,0.019658721
"hsa-miR-891b",8.33e-06,0.000212291,2.76e-05,0.027412885,9.17e-06,0.00123392,0.004276733,1.63e-05,8.23e-05,0.000345957,0.134742306,0.010865138,0.006771452,0.007188278,0.000355604,0.006783424
"hsa-miR-892a",0.034864775,0.888496501,1.15e-05,1.07e-05,0.000497156,4.95e-06,0.00032015,2.65e-05,0.005567271,0.206906274,0.245634447,0.0008749,0.007405259,0.004024795,0.001113827,0.044674621
"hsa-miR-9",1.77e-06,0.000838674,7.85e-05,0.000107776,0.000226494,0.000122678,0.000252959,0.000581439,0.000168906,0.010597408,0.002137605,0.000690579,0.043696332,0.000559774,0.00073922,0.001936382
"hsa-miR-92a",0.008260301,0.015064295,0.005440953,0.006557197,0.003170844,0.007486562,0.012154328,0.00770429,0.001100542,0.314948818,0.055142588,0.055394529,0.029021522,0.329661657,0.00394325,0.010334643
"hsa-miR-93",0.001197416,0.003940387,0.001464172,0.001110313,0.001347388,0.001801358,0.002650055,0.002247139,0.000929846,0.000264785,0.005890782,0.007686808,0.029021522,0.004024795,0.003037439,0.002121859
"hsa-miR-95",0.001275305,5.61e-05,6.38e-05,5.15e-05,4.15e-05,3.42e-05,1.24e-05,1.55e-05,0.000141225,0.000217807,0.000300823,0.00740903,14.96829508,0.004955471,0.001760339,0.010334643
"hsa-miR-96",0.010761232,1.68e-06,0.000145014,1.45e-06,0.003289522,4.11e-06,2.61e-05,0.00770429,0.001082565,0.000112938,0.001354437,0.001293497,0.001589764,0.034077445,0.000504416,0.004301302
"hsa-miR-98",4.27e-05,5.64e-06,1.62e-05,4.21e-06,9.14e-05,1.56e-05,1.43e-06,0.000103659,0.000281082,0.018365389,0.000580786,0.000152804,0.006771452,0.009248884,0.005591395,0.000295549
"hsa-miR-99a",0.008224439,0.000430656,0.000127088,0.000148943,5.19e-07,0.000168376,2.61e-05,1.63e-06,0.002140391,0.000950661,3.33323908,0.009872515,0.018638028,0.004955471,0.001760339,0.840310432
"hsa-miR-99b",2.78e-06,2.48e-05,1.62e-05,1.65e-05,4.56e-06,0.002463235,0.14373467,0.000578689,0.005567271,0.014768123,0.000691051,0.001374905,0.102204102,0.022292203,0.000234442,0.000259739
