"","GSM1824819","GSM1824820","GSM1824821","GSM1824822","GSM1824823","GSM1824824"
"hsa-miR-324-3p",5.18,5.33,5.79,5.57,5.5,5.53
"hsa-miR-324-5p",4.55,4.75,5.17,4.29,5.03,4.35
"hsa-miR-325",4.91,5.06,5.32,5.31,5.3,5.19
"hsa-miR-326",5.33,5.48,6.91,6.04,5.43,5.72
"hsa-miR-328",5.66,5.55,5.81,5.75,5.85,5.74
"hsa-miR-329",5.16,6.16,4.62,4.34,4.38,4.26
"hsa-miR-330-3p",4.51,3.98,4.46,4.37,4.34,4.14
"hsa-miR-330-5p",5.46,5.45,5.82,5.64,5.66,5.51
"hsa-miR-331-3p",6.92,4.91,7.79,4.94,7.75,5.03
"hsa-miR-331-5p",4.15,4.28,4.73,4.35,4.56,4.38
"hsa-miR-335",7.21,5,9.54,5.22,5.81,4.85
"hsa-miR-335*",5.28,5.26,5.71,5.51,5.54,5.64
"hsa-miR-337-3p",5.76,5.13,6.19,5.2,5.78,5.2
"hsa-miR-337-5p",4.52,4.55,4.8,4.79,4.86,4.96
"hsa-miR-338-3p",7.04,5.33,5.53,5.42,5.57,5.44
"hsa-miR-338-5p",5.44,5.17,5.52,5.34,5.36,5.28
"hsa-miR-339-3p",6.45,4.47,6.12,4.32,6.78,4.47
"hsa-miR-339-5p",8.65,5.45,7.75,4.79,8.46,5.21
"hsa-miR-33a",5.98,5.07,8.98,5.23,8.01,5.26
"hsa-miR-33a*",4.63,4.7,5.23,4.84,5.14,5.15
"hsa-miR-33b",4.83,5.02,5.28,5.23,5.34,5.22
"hsa-miR-33b*",4.58,4.78,4.75,4.68,5.03,4.97
"hsa-miR-340",7.02,5.18,8.19,5.25,7.93,5.11
"hsa-miR-342-3p",8.85,6.2,10.91,5.99,11.2,6.79
"hsa-miR-342-5p",5.78,4.81,7.79,4.69,7.75,4.85
"hsa-miR-345",5.06,4.89,5.2,4.88,5.33,4.98
"hsa-miR-346",4.46,4.55,4.71,4.7,4.78,4.78
"hsa-miR-34a",6.91,5.27,7.52,5.26,7.11,5.57
"hsa-miR-34a*",4.51,4.68,4.92,4.64,4.99,5.05
"hsa-miR-34b*",5.11,4.83,5.21,4.78,4.95,4.92
"hsa-miR-34c-3p",3.89,4.14,4.32,4.12,4.36,4.13
"hsa-miR-34c-5p",5.72,4.99,5.58,5.14,5.18,5.16
"hsa-miR-361-3p",6.84,6.16,8.95,6.52,9.19,6.46
"hsa-miR-361-5p",6.59,5.37,9.71,5.69,9.76,5.97
"hsa-miR-362-3p",5.04,4.44,6.27,5.01,7.04,4.52
"hsa-miR-362-5p",4.93,4.98,5.54,5.23,5.87,5.24
"hsa-miR-363",5.31,5,5.65,4.88,5.42,4.98
"hsa-miR-363*",6.04,5.48,7.12,5.61,6.96,5.59
"hsa-miR-365",6.01,5.11,5.52,5.43,5.36,5.3
"hsa-miR-367",4.58,4.6,4.93,4.99,5.03,5.05
"hsa-miR-367*",4.81,4.98,5.23,5.18,5.1,5.17
"hsa-miR-369-3p",4.5,4.49,4.56,4.66,4.62,4.58
"hsa-miR-369-5p",4.61,4.78,4.76,4.77,4.98,4.83
"hsa-miR-371-3p",5.04,5.21,5.4,5.45,5.41,5.44
"hsa-miR-371-5p",5,5.03,5.36,5.11,5.12,5.16
"hsa-miR-372",4.5,4.77,5.26,4.89,5.01,4.96
"hsa-miR-373",5.24,5.42,5.59,5.53,5.55,5.6
"hsa-miR-373*",4.85,4.97,5.52,5.1,5.18,5.21
"hsa-miR-374a",8.32,5.47,11.35,6.02,11.27,6.49
"hsa-miR-374a*",4.82,4.8,6.05,4.77,6.22,4.91
"hsa-miR-374b",5.83,4.47,8.1,4.4,7.72,4.53
"hsa-miR-374b*",5.6,5.52,6.57,5.58,5.94,5.44
"hsa-miR-375",5.28,5.41,5.85,5.65,5.61,5.43
"hsa-miR-376a",5.04,4.53,5.29,4.4,5.17,4.48
"hsa-miR-376a*",5.15,4.85,5.17,4.68,5,5
"hsa-miR-376b",4.36,4.64,4.64,4.46,4.7,4.6
"hsa-miR-376c",5.28,4.43,4.69,4.13,4.19,4.26
"hsa-miR-377",5.5,4.65,4.91,4.6,4.87,4.55
"hsa-miR-377*",5.13,5.08,5.41,4.92,5.17,5.19
"hsa-miR-378*",4.37,4.57,4.92,4.55,4.97,4.76
"hsa-miR-378/hsa-miR-378c",6.49,5.33,7.72,5.29,7.76,5.46
"hsa-miR-379",4.68,4.3,4.37,4.35,4.46,4.38
"hsa-miR-379*",4.63,4.57,4.78,4.67,4.93,4.89
"hsa-miR-380",4.91,4.99,5.26,5.18,5.2,5.14
"hsa-miR-380*",4.03,4.11,4.61,4.24,4.28,4.34
"hsa-miR-381",5.99,5.68,9.64,5.63,5.01,5.37
"hsa-miR-382",5.79,5.93,6.67,6.31,5.78,5.72
"hsa-miR-383",4.9,5.07,5.16,4.96,5.14,5.07
"hsa-miR-384",4.17,4.32,4.32,4.32,4.56,4.42
"hsa-miR-409-3p",4.61,4.68,4.75,4.66,4.88,4.7
"hsa-miR-409-5p",4.41,4.39,4.51,4.55,4.55,4.59
"hsa-miR-410",4.56,4.34,4.46,4.32,4.46,4.34
"hsa-miR-411",4.95,4.27,4.45,4.33,4.46,4.46
"hsa-miR-411*",4.61,4.44,4.7,4.49,5.19,4.56
"hsa-miR-421",4.44,4.62,5.25,4.8,4.97,4.97
"hsa-miR-422a",5.6,5,6.92,4.9,6.11,5.04
"hsa-miR-423-3p",6.47,5.37,8.77,5.54,8.3,5.66
"hsa-miR-423-5p",8.23,8.37,10.48,8.83,9.89,8.29
"hsa-miR-424",5.78,5.27,6.96,5.56,5.89,5.32
"hsa-miR-424*",4.24,4.39,5.09,4.32,4.39,4.3
"hsa-miR-425",5.98,5.35,7.77,5.49,7.19,5.41
"hsa-miR-425*",5.04,4.98,6.26,4.89,6.04,4.74
"hsa-miR-429",4.19,4.1,4.61,4.34,4.54,4.41
"hsa-miR-431",4.83,5.09,5.33,5.1,5.24,5.28
"hsa-miR-431*",4.81,4.69,5.28,4.99,5.22,5.25
"hsa-miR-432",5.07,4.82,5.14,5.02,4.77,5.06
"hsa-miR-432*",4.48,4.61,4.8,4.72,4.94,4.94
"hsa-miR-433",4.98,5.04,5.14,4.98,4.97,5
"hsa-miR-448",4.07,4.37,4.61,4.45,4.8,4.47
"hsa-miR-449a",4.81,4.87,5.26,5.29,5.22,5.27
"hsa-miR-449b",4.64,4.95,4.86,5.01,4.98,4.98
"hsa-miR-450a",5.25,5.46,5.64,5.61,5.54,5.56
"hsa-miR-450b-3p",4.64,4.88,5.5,5.14,5.29,5.39
"hsa-miR-450b-5p",4.42,4.6,5.03,4.69,4.94,4.87
"hsa-miR-451",8.72,5.81,7.53,5.44,9.18,5.84
"hsa-miR-452",5.11,5.13,5.79,5.43,5.01,5.19
"hsa-miR-452*",4.36,4.8,4.59,4.58,4.7,4.62
"hsa-miR-454",4.13,4.25,4.66,4.32,4.61,4.3
"hsa-miR-454*",4.91,5.03,5.27,5.15,5.27,5.23
"hsa-miR-455-3p",4.24,4.18,4.52,4.22,4.32,4.38
"hsa-miR-455-5p",4.58,4.67,5.21,4.8,5.04,4.85
"hsa-miR-483-3p",5.53,5.62,5.86,5.65,5.72,6
"hsa-miR-483-5p",6.29,8.94,7.19,7.19,5.24,7.33
"hsa-miR-484",5.3,5.34,5.82,5.57,5.58,5.5
"hsa-miR-485-3p",6.13,6.16,7.42,6.34,5.55,6.12
"hsa-miR-485-5p",5.01,5.12,5.44,5.18,5.29,5.34
"hsa-miR-486-3p",4.2,3.71,6.33,5.73,6.89,4.14
"hsa-miR-486-5p",5.41,5.34,7.18,5.51,7.07,5.47
"hsa-miR-487a",4.76,4.53,5.22,4.5,4.42,4.4
"hsa-miR-487b",6.99,5.02,6.7,5.06,7.12,5.09
"hsa-miR-488",5.64,5.45,6.55,5.56,5.42,5.37
"hsa-miR-488*",4.6,4.47,4.77,4.74,5.01,4.79
"hsa-miR-489",5.3,6.49,6.28,6.17,5.25,6.13
"hsa-miR-490-3p",5.54,5.07,6.96,5.48,4.89,4.77
"hsa-miR-490-5p",4.91,5.66,6.39,7.19,4.97,6.05
"hsa-miR-491-3p",9.16,5.46,9.14,5.38,9.26,5.48
"hsa-miR-491-5p",4.93,4.58,4.99,4.53,4.99,4.72
"hsa-miR-492",4.84,7.31,7.59,7.62,5.05,6.62
"hsa-miR-493",4.56,4.88,5.37,4.99,5.06,5.32
"hsa-miR-493*",4.69,5.08,5.48,5.05,5.32,5.45
"hsa-miR-494",8.87,8.63,9.86,9.02,7.91,8.16
"hsa-miR-495",5.09,3.99,4.31,4.18,4.33,4.25
"hsa-miR-496",5,5.19,5.53,5.39,5.45,5.32
"hsa-miR-497",4.56,5.31,5.13,4.2,4.4,4.11
"hsa-miR-497*",4.16,4.18,4.24,4.26,4.41,4.29
"hsa-miR-498",6.53,6.57,7.87,7.11,5.82,6.4
"hsa-miR-499-3p",4.25,4.41,4.61,4.45,4.54,4.54
"hsa-miR-499-5p",4.85,4.93,5.54,5.02,5.38,5.2
"hsa-miR-500",5.09,4.97,5.83,5.14,5.77,5.11
"hsa-miR-500*",5.24,5.26,5.76,5.49,6.21,5.55
"hsa-miR-501-3p",4.42,4.51,4.71,4.59,4.85,4.83
"hsa-miR-501-5p",5.13,5.22,5.29,5.19,5.45,5.35
"hsa-miR-502-3p",5.16,5.19,5.69,5.33,6.03,5.36
"hsa-miR-502-5p",5.08,5.1,5.53,5.25,5.39,5.27
"hsa-miR-503",5.21,5.3,5.43,5.33,5.46,5.53
"hsa-miR-504",4.93,5.14,4.69,5.07,6.05,4.5
"hsa-miR-505",4.83,4.43,6.64,4.61,6.46,4.69
"hsa-miR-505*",6.21,5.89,7.48,5.9,6.18,5.61
"hsa-miR-506",4.69,4.77,5.25,4.96,5.09,5.03
"hsa-miR-507",5.23,5.39,5.6,5.56,5.58,5.61
"hsa-miR-508-3p",5.21,5.34,5.48,5.51,5.34,5.35
"hsa-miR-508-5p",4.61,6.05,6,6.07,4.42,5.84
"hsa-miR-509-3-5p",5.38,7.22,6.97,8.19,5.15,7.81
"hsa-miR-509-3p",5.09,5.18,5.32,5.19,5.14,5.35
"hsa-miR-509-5p",6.2,5.59,7.54,5.77,5.67,5.31
"hsa-miR-510",5.54,6.48,7.16,7.05,5.54,6.64
"hsa-miR-511",4.65,4.75,5.13,4.94,5.12,5.16
"hsa-miR-512-3p",4.71,4.93,5.2,5.15,5.14,5.11
"hsa-miR-512-5p",4.4,4.57,5.06,4.8,4.79,4.98
"hsa-miR-513a-3p",4.98,4.13,5.6,4.12,5.19,4.23
"hsa-miR-513a-5p",8.84,11.13,11.03,12.23,6.76,12.11
"hsa-miR-513b",5.84,7.16,7.18,7.52,5.42,7.7
"hsa-miR-513c",5.02,5.11,5.4,5.41,5.47,5.5
"hsa-miR-514",5.27,4.58,6.19,4.53,5.45,4.63
"hsa-miR-515-3p",4.69,4.81,5.22,5.1,5.15,5.04
"hsa-miR-515-5p",4.19,4.41,4.4,4.29,4.39,4.26
"hsa-miR-516a-3p/hsa-miR-516b*",4.6,5.1,5.29,5.21,5.15,5.28
"hsa-miR-516a-5p",6.83,9.99,9,9.41,5.6,8.91
"hsa-miR-516b",6,7.14,6.98,7.06,5.3,6.16
"hsa-miR-517*",4.45,4.57,4.7,4.52,4.66,4.62
"hsa-miR-517a",4.82,5.01,5.24,5.23,5.22,5.26
"hsa-miR-517b",5.31,5.49,5.64,5.6,5.65,5.55
"hsa-miR-517c",5.17,5.31,5.53,5.47,5.52,5.44
"hsa-miR-518a-3p",4.94,5.03,5.31,5.22,5.26,5.24
"hsa-miR-518a-5p/hsa-miR-527",6.8,7.34,8.63,7.54,6.53,7.31
"hsa-miR-518b",5.54,5.45,6.79,6.06,5.59,5.71
"hsa-miR-518c",4.87,4.99,5.16,4.86,5.17,5.18
"hsa-miR-518c*",5.37,5.59,5.75,5.79,5.72,5.75
"hsa-miR-518d-3p",4.86,4.96,5.25,5.17,5.14,5.14
"hsa-miR-518d-5p/hsa-miR-520c-5p/hsa-miR-526a",5.27,5.4,6.06,5.31,5.42,5.39
"hsa-miR-518e",4.89,5.02,5.3,5.22,5.3,5.33
"hsa-miR-518e*/hsa-miR-519a*/hsa-miR-519b-5p/hsa-miR-519c-5p/hsa-miR-522*/hsa-miR-523*",5.82,6.67,7.41,6.06,5.41,6
"hsa-miR-518f",4.03,4.22,4.22,4.25,4.34,4.3
"hsa-miR-518f*",4.46,4.52,5.11,4.55,4.76,4.67
"hsa-miR-519a",4.76,4.58,5.28,5.02,5.11,5.11
"hsa-miR-519b-3p",4.54,4.59,4.81,4.68,4.9,4.7
"hsa-miR-519c-3p",4.79,4.57,5.18,5.34,5.26,5.12
"hsa-miR-519d",8.29,5.99,8.75,5.66,8.69,5.93
"hsa-miR-519e",8.33,7.99,9.25,7.51,8.2,7.72
"hsa-miR-519e*",6.25,7.02,8.43,7.87,5.92,6.89
"hsa-miR-520a-3p",4.33,4.56,4.83,4.81,4.97,4.94
"hsa-miR-520a-5p",4.75,4.96,5.78,4.68,4.55,4.66
"hsa-miR-520b",4.25,4.66,4.68,4.54,4.49,4.64
"hsa-miR-520c-3p",4.6,4.44,5.1,4.8,4.88,4.78
"hsa-miR-520d-3p",4.73,4.71,5.22,4.96,5.22,5.28
"hsa-miR-520d-5p",5.88,5.45,6.2,5.63,5.65,5.5
"hsa-miR-520e",4.86,5.02,5.23,5.22,5.29,5.22
"hsa-miR-520f",4.76,4.89,4.86,4.81,5.01,5.05
"hsa-miR-520g",4.43,4.71,5.04,4.75,4.85,5.02
"hsa-miR-520h",4.2,5.33,4.73,4.68,4.66,4.88
"hsa-miR-521",4.33,4.37,4.6,4.48,4.48,4.42
"hsa-miR-522",4.82,6.2,4.32,4.31,4.29,4.33
"hsa-miR-523",4.93,4.99,5.27,5.12,5.15,5.09
"hsa-miR-524-3p",4.56,4.82,4.78,4.99,4.96,5.05
"hsa-miR-524-5p",4.94,5.04,5.18,5.1,5.18,5.23
"hsa-miR-525-3p",4.75,4.94,5.06,4.95,5,5.02
"hsa-miR-525-5p",5.97,5.89,7.16,6.49,5.52,5.61
"hsa-miR-526b",5.47,5.67,5.82,5.83,5.8,5.78
"hsa-miR-526b*",4.9,5,5.88,5.15,5.18,5.13
"hsa-miR-532-3p",5.24,5.1,5.48,5.05,5.46,5.07
"hsa-miR-532-5p",4.87,4.9,5.56,4.96,6.2,5.05
"hsa-miR-539",5.09,5.19,5.27,5.26,5.25,5.24
"hsa-miR-541",4.44,4.49,4.73,4.65,4.65,4.69
"hsa-miR-541*",4.28,4.49,4.59,4.43,4.56,4.46
"hsa-miR-542-3p",5.21,5.32,5.99,5.55,5.09,5.11
"hsa-miR-542-5p",4.69,5.75,6.1,5.5,4.71,5.35
"hsa-miR-543",4.32,4.42,4.74,4.6,4.74,4.97
"hsa-miR-544",4.71,4.87,5.23,5.1,5.15,5.16
"hsa-miR-545",4.45,4.44,5.04,4.64,4.98,4.56
"hsa-miR-545*",4.28,4.28,4.76,4.42,4.63,4.56
"hsa-miR-548a-3p",4.78,4.87,4.84,4.83,4.96,4.9
"hsa-miR-548a-5p",4.14,4.34,4.33,4.35,4.21,4.23
"hsa-miR-548b-3p",6,5.6,6.58,5.79,6.44,6.16
"hsa-miR-548b-5p",4.63,4.8,5.11,5.09,4.93,5.08
"hsa-miR-548c-3p",4.42,4.58,4.68,4.66,4.76,4.7
"hsa-miR-548c-5p",4.41,4.53,5.24,4.59,5.04,4.87
"hsa-miR-548d-3p",4.62,4.97,5.35,5.32,5.3,5.22
"hsa-miR-548d-5p",4.58,4.47,5.2,4.6,4.98,4.66
"hsa-miR-548e",6.37,4.93,7.62,4.68,6.62,4.96
"hsa-miR-548f",4.46,4.49,4.61,4.53,4.59,4.5
"hsa-miR-548g",4.5,4.85,4.83,4.72,5.39,4.84
"hsa-miR-548h",5.09,5.28,5.42,5.34,5.38,5.33
"hsa-miR-548i",4.53,4.86,4.92,4.91,5,4.93
"hsa-miR-548j",5.08,5.12,5.42,5.39,5.43,5.41
"hsa-miR-548k",4.74,4.69,4.92,5,5.03,5.01
"hsa-miR-548l",5.43,5.47,5.61,5.52,5.58,5.48
"hsa-miR-548m",5.36,5.52,5.71,5.66,5.73,5.61
"hsa-miR-548n",5.57,5.66,6,5.71,5.8,5.63
"hsa-miR-548o",5.21,5.42,5.48,5.55,5.52,5.41
"hsa-miR-548p",4.69,4.7,4.81,4.84,5,5.01
"hsa-miR-549",8.33,6.72,9.59,6.27,8.42,5.88
"hsa-miR-550",11.14,8.26,13.55,7.26,12.91,8.23
"hsa-miR-550*",4.99,5.38,6.36,6.35,4.56,5.51
"hsa-miR-551a",5.52,6.39,6.42,6.56,5.33,6.01
"hsa-miR-551b",9.96,9.76,11.43,10.62,9.61,9.62
"hsa-miR-551b*",5.49,5.02,6.52,4.84,5.19,4.7
"hsa-miR-552",5.09,5.31,8.4,5.55,4.49,4.55
"hsa-miR-553",5.31,5.37,5.99,5.45,5.37,5.22
"hsa-miR-554",4.86,4.23,4.54,4.38,4.3,4.27
"hsa-miR-555",4.07,4.12,4.25,4.23,4.27,4.31
"hsa-miR-556-3p",4.56,4.76,5.02,5.03,5.06,5.03
"hsa-miR-556-5p",4.39,4.38,5.09,4.33,4.8,4.38
"hsa-miR-557",4.79,5.01,6.18,5.5,4.77,4.89
"hsa-miR-558",4.13,4.25,4.45,4.37,4.51,4.43
"hsa-miR-559",3.99,4.32,4.43,5.66,4.12,5.25
"hsa-miR-561",4.52,4.82,4.82,4.97,4.96,4.92
"hsa-miR-562",4.38,4.7,4.71,4.71,4.91,4.81
"hsa-miR-563",4.21,4.15,4.4,4.43,4.45,4.3
"hsa-miR-564",9.47,4.05,4.41,6.49,4.15,4.07
"hsa-miR-566",4.68,4.84,5.31,4.82,5.28,4.88
"hsa-miR-567",4.36,4.46,4.76,4.54,4.63,4.61
"hsa-miR-568",3.99,4.01,6.26,5.59,4.02,3.97
"hsa-miR-569",4.45,4.62,4.64,4.66,4.71,4.58
"hsa-miR-570",3.97,4.24,4.59,4.38,4.61,4.35
"hsa-miR-571",5.06,5.13,5.42,5.21,5.35,5.19
"hsa-miR-572",5.02,5.33,5.51,5.85,5.41,5.56
"hsa-miR-573",4.55,4.82,4.93,4.75,4.97,5.14
"hsa-miR-574-3p",6.3,5.13,7.64,5.64,6.28,5.17
"hsa-miR-574-5p",7.2,6.37,9.29,6.97,7.64,6.55
"hsa-miR-575",5.01,5,5.84,4.9,5.13,4.81
"hsa-miR-576-3p",7.52,7.35,8.86,6.35,7.04,6.66
"hsa-miR-576-5p",5.86,5.19,6.26,5.4,6.13,5.49
"hsa-miR-577",4.79,4.85,5.07,4.81,4.98,5.02
"hsa-miR-578",4.84,5,5.24,5.25,5.28,5.28
"hsa-miR-579",4.18,4.33,4.57,4.29,4.45,4.47
"hsa-miR-580",4.21,4.4,4.65,4.52,4.73,4.56
"hsa-miR-581",4.97,5.16,5.33,5.32,5.37,5.46
"hsa-miR-582-3p",4.11,4.26,4.3,4.22,4.33,4.35
"hsa-miR-582-5p",4.65,4.5,4.79,4.79,5.04,4.86
"hsa-miR-583",7.94,10.03,9.92,10.09,6.89,9.52
"hsa-miR-584",5.5,5.33,8.64,5.64,5.57,5.51
"hsa-miR-585",5.53,6.13,6.04,6.51,5.22,5.73
"hsa-miR-586",4.37,4.54,4.78,4.97,4.92,4.93
"hsa-miR-587",3.94,3.97,4.23,4.15,4.15,4.13
"hsa-miR-588",4.54,4.71,4.85,4.71,4.99,5
"hsa-miR-589",5.95,4.29,6.17,4.7,5.8,4.35
"hsa-miR-589*",4.57,4.74,5.03,4.61,4.91,4.77
"hsa-miR-590-3p",4.27,4.34,4.49,4.5,4.67,4.5
"hsa-miR-591",4.44,4.74,4.78,4.72,4.91,4.86
"hsa-miR-592",4.88,4.63,5.34,5.37,5.18,5.43
"hsa-miR-593",5.39,5.5,5.67,5.73,5.8,5.61
"hsa-miR-593*",4.34,4.47,5.34,4.58,4.62,4.86
"hsa-miR-595",5.14,5.16,5.63,5.23,5.39,5.44
"hsa-miR-596",4.67,4.91,5.18,5.1,5.23,5.24
"hsa-miR-597",4.54,4.12,5.1,4.16,5.07,4.18
"hsa-miR-598",5.43,5.12,6.26,5.28,5.92,5.22
"hsa-miR-599",4.06,4.28,4.59,4.42,4.62,4.45
"hsa-miR-600",6.41,5.56,6.84,5.58,6.47,4.93
"hsa-miR-601",5.25,5.97,6.14,5.62,5.39,5.67
"hsa-miR-602",6.49,7.6,9.77,7.89,5.27,7.23
"hsa-miR-603",5.05,5.03,5.5,5.38,5.39,5.54
"hsa-miR-604",5.88,5.14,4.56,4.25,4.35,4.33
"hsa-miR-606",3.98,4.1,4.33,4.2,4.14,4.07
"hsa-miR-607",4.2,4.29,4.51,4.38,4.34,4.36
"hsa-miR-608",4.48,4.54,4.84,4.59,4.63,4.62
"hsa-miR-609",4.88,5.07,5.27,5.27,5.19,5.33
"hsa-miR-610",5.15,5.18,6.09,5.32,5.29,5.33
"hsa-miR-611",4.94,5.22,6.05,5.69,5.15,5.18
"hsa-miR-612",5.02,5.2,5.71,5.4,5.36,5.32
"hsa-miR-613",4.15,4.32,4.49,4.42,4.68,4.5
"hsa-miR-614",4.61,4.86,5.02,5.08,5.12,5.14
"hsa-miR-615-3p",5.57,5.66,6.35,5.72,5.68,5.7
"hsa-miR-615-5p",4.9,4.99,5.5,5.2,5.24,5.46
"hsa-miR-616",4.94,5.13,5.25,5.14,5.1,5.25
"hsa-miR-616*",5.14,5.19,5.53,5.23,5.43,5.29
"hsa-miR-617",6.03,6.69,7.24,6.91,5.83,6.58
"hsa-miR-618",5.15,5.41,5.43,5.39,5.53,5.53
"hsa-miR-619",4.55,5.08,5.25,5.19,5.05,5.18
"hsa-miR-620",7.18,6.81,8.38,6.32,6.67,6.22
"hsa-miR-621",4.93,4.87,5.27,5.05,5.29,5.2
"hsa-miR-622",5.45,5.29,6.11,5.3,5.41,5.05
"hsa-miR-623",5.42,5.42,7.09,5.81,5.46,5.53
"hsa-miR-624",4.03,4.03,4.32,4.16,4.26,4.13
"hsa-miR-624*",4.97,5.07,5.32,5.33,5.34,5.31
"hsa-miR-625",6.31,8.65,7.74,6.84,8.23,8.39
"hsa-miR-625*",6.38,6.35,7.58,6.78,6.91,6.43
"hsa-miR-626",4.63,4.69,5.22,4.95,4.97,4.93
"hsa-miR-627",5.07,5.84,5.95,5.19,5.43,5.34
"hsa-miR-628-3p",8.71,11.43,11.05,12.42,7.02,12.21
"hsa-miR-628-5p",4.93,4.86,5.37,5.01,5.35,5.06
"hsa-miR-629",5.32,5.62,6.08,5.47,6,5.58
"hsa-miR-629*",5.48,4.58,6.47,4.94,5.45,4.5
"hsa-miR-630",5.75,7.1,7.09,6.62,5.45,6.66
"hsa-miR-631",4.4,4.51,5.68,4.61,4.79,4.92
"hsa-miR-632",5.06,5.26,5.44,5.36,5.33,5.35
"hsa-miR-633",4.36,4.62,4.61,4.63,4.59,4.53
"hsa-miR-634",7.22,8.06,9.07,8.81,7.04,7.97
"hsa-miR-635",5.16,5.24,6.28,4.97,4.86,4.99
"hsa-miR-636",6.07,5.49,7.1,5.31,6.74,5.35
"hsa-miR-637",7.73,7.77,10.39,8.97,5.41,8.61
"hsa-miR-638",6.47,6.76,7.49,7.46,5.66,6.72
"hsa-miR-639",4.36,4.47,4.84,4.67,4.89,4.98
"hsa-miR-640",4.63,4.53,5.96,4.75,4.58,4.58
"hsa-miR-641",4.15,4.2,4.58,4.2,4.47,4.22
"hsa-miR-642",7.62,7.49,10.15,8.51,6.75,8.09
"hsa-miR-643",4.49,4.39,4.79,4.58,4.93,4.57
"hsa-miR-644",4.67,4.87,5.03,4.88,4.94,5.01
"hsa-miR-645",4.88,4.76,5.81,5.12,5.05,4.99
"hsa-miR-646",4.5,4.65,4.95,4.84,5,5.21
"hsa-miR-647",5.8,5.52,6.34,5.42,5.39,5.47
"hsa-miR-648",4.14,4.35,4.52,4.46,4.45,4.55
"hsa-miR-649",4.71,4.93,5.14,5,5.18,4.96
"hsa-miR-650",4.53,4.46,4.84,4.68,4.47,4.61
"hsa-miR-651",5.03,5.18,5.31,5.31,5.59,5.34
"hsa-miR-652",4.86,4.44,5.48,4.53,5.65,4.64
"hsa-miR-653",4.51,4.84,4.99,4.89,5.03,4.91
"hsa-miR-654-3p",5.23,5.13,5.48,5.26,5.34,5.25
"hsa-miR-654-5p",4.24,8.96,4.78,4.31,4.22,4.28
"hsa-miR-655",4.3,4.35,4.54,4.45,4.55,4.48
"hsa-miR-656",4.88,4.31,5.27,4.28,5.11,4.28
"hsa-miR-657",5.24,5.27,6,5.4,5.32,5.31
"hsa-miR-658",5.41,5.61,5.73,5.66,5.86,5.79
"hsa-miR-659",5.96,7.11,7.48,7.01,5.8,6.45
"hsa-miR-660",5.4,4.93,6.22,4.74,7.13,5.17
"hsa-miR-661",4.94,4.97,5.4,5.26,5.28,5.35
"hsa-miR-662",4.69,4.49,5.54,4.7,4.82,4.79
"hsa-miR-663",4.78,5.39,8.84,5.85,4.88,5.49
"hsa-miR-663b",4.99,5.1,5.41,5.11,5.35,5.27
"hsa-miR-664",6.44,6.39,8.19,6.67,7.57,6.59
"hsa-miR-664*",5.84,5.58,9.01,6.34,7.82,6.07
"hsa-miR-665",9.44,9.38,11.1,8.52,7.5,8.93
"hsa-miR-671-3p",4.79,4.5,5.18,4.89,5.09,4.96
"hsa-miR-671-5p",5.44,6.63,7.79,7.39,5.43,6.87
"hsa-miR-675",5.8,8.37,7.77,8.53,5.19,7.93
"hsa-miR-675*",5.26,5.7,5.96,5.63,5.34,6.12
"hsa-miR-7",6.98,6.45,7.85,6.5,7.07,6.44
"hsa-miR-708",5.29,4.77,5.38,4.84,4.78,4.86
"hsa-miR-708*",4.38,4.55,4.81,4.66,4.83,4.72
"hsa-miR-7-1*",4.98,4.78,6.2,4.6,5.89,4.77
"hsa-miR-7-2*",5.39,5.2,5.66,5.11,4.94,5.16
"hsa-miR-744",6.69,7.28,9.28,8.7,6.46,8.12
"hsa-miR-744*",4.85,4.92,5.15,4.95,5.17,5.03
"hsa-miR-758",4.17,4.2,4.45,4.31,4.35,4.39
"hsa-miR-759",4.24,10.54,4.59,4.17,4.32,4.14
"hsa-miR-760",5,5.08,5.44,5.34,5,5.35
"hsa-miR-761",5.12,4.76,6.06,4.5,4.81,4.37
"hsa-miR-765",8.84,10.63,10.38,10.16,7.73,9.84
"hsa-miR-766",5.93,5.73,6.96,6.8,6.07,5.65
"hsa-miR-767-3p",4.88,4.85,5.3,4.92,5.29,5.12
"hsa-miR-769-3p",4.58,4.64,5.07,4.97,5.04,5.32
"hsa-miR-769-5p",5.43,4.83,6.06,4.87,6.02,5.04
"hsa-miR-770-5p",4.44,4.45,4.76,4.53,5.07,4.53
"hsa-miR-802",4,4.09,6.77,4.04,4.08,4.03
"hsa-miR-873",4.62,4.92,5.14,4.87,5.11,5.08
"hsa-miR-874",5.35,5.99,7.44,6.19,5.33,5.89
"hsa-miR-875-3p",4.83,4.8,5.37,4.95,4.93,4.97
"hsa-miR-875-5p",4.66,4.85,5.08,5.11,5.1,5.11
"hsa-miR-876-5p",4.9,5.02,5.4,5.22,5.32,5.35
"hsa-miR-877",5.96,7.12,7.06,7.69,5.71,6.5
"hsa-miR-877*",5.61,5.73,5.99,5.83,5.85,5.84
"hsa-miR-885-3p",4.55,4.49,4.7,4.7,4.67,4.73
"hsa-miR-885-5p",6.21,6.29,6.36,6.17,6.2,6.21
"hsa-miR-886-3p",6.89,4.97,5.69,4.93,6.63,5.12
"hsa-miR-886-5p",5.7,5.09,5.89,5.39,6.07,5.21
