"","GSM4319703","GSM4319704"
"hsa-miR-548c-3p",1.35727101,0.71528503
"hsa-miR-548c-5p",4.08124784,4.20988717
"hsa-miR-548d-5p",3.99556166,4.54072018
"hsa-miR-548e-3p",2.52918899,2.81775433
"hsa-miR-548e-5p",2.16746538,1.1897418
"hsa-miR-548f-3p",2.16746538,1.83091875
"hsa-miR-548h-3p",3.11409628,3.33436645
"hsa-miR-548h-5p",5.24319344,3.81448389
"hsa-miR-548k",5.01881834,4.82490216
"hsa-miR-548n",1.1897418,0.71528503
"hsa-miR-548o-3p",5.16635697,4.72613398
"hsa-miR-548o-5p",4.08124784,4.20988717
"hsa-miR-548p",1.68161933,1.1897418
"hsa-miR-548q",0.71528503,0.71528503
"hsa-miR-548s",1.1897418,1.68161933
"hsa-miR-548t-3p",2.68071322,3.11409628
"hsa-miR-548w",1.68161933,1.68161933
"hsa-miR-548z",3.11409628,3.33436645
"hsa-miR-549a",4.56142096,3.711212
"hsa-miR-550a-3-5p",5.29783874,4.82490216
"hsa-miR-550a-3p",5.57295543,5.21410636
"hsa-miR-550a-5p",5.27412905,4.72613398
"hsa-miR-5579-5p",0.71528503,0.71528503
"hsa-miR-5581-3p",1.35727101,1.1897418
"hsa-miR-5582-3p",1.1897418,0.71528503
"hsa-miR-5585-3p",2.94285122,2.35972932
"hsa-miR-561-3p",0.71528503,2.68071322
"hsa-miR-561-5p",4.77642735,4.56142096
"hsa-miR-5699-3p",1.35727101,1.68161933
"hsa-miR-5699-5p",1.35727101,1.1897418
"hsa-miR-5701",5.5245969,4.8885278
"hsa-miR-574-3p",9.55047203,10.22168129
"hsa-miR-574-5p",8.54091225,8.2898157
"hsa-miR-576-3p",1.1897418,3.44364345
"hsa-miR-576-5p",4.25882196,3.52584266
"hsa-miR-579-5p",2.52918899,1.1897418
"hsa-miR-580-3p",2.0688364,0.71528503
"hsa-miR-582-3p",6.41107599,5.52005006
"hsa-miR-582-5p",3.93658135,4.56142096
"hsa-miR-584-3p",1.35727101,1.1897418
"hsa-miR-584-5p",7.55499103,7.6256396
"hsa-miR-585-3p",3.31226639,3.11409628
"hsa-miR-585-5p",1.68161933,1.68161933
"hsa-miR-589-3p",4.57976512,4.41678602
"hsa-miR-589-5p",7.74754512,7.00449496
"hsa-miR-590-3p",4.25882196,4.20988717
"hsa-miR-598-3p",4.08124784,4.20988717
"hsa-miR-605-5p",2.68071322,2.0688364
"hsa-miR-6087",5.32116063,5.69473372
"hsa-miR-615-3p",2.0688364,1.68161933
"hsa-miR-616-5p",3.11409628,3.60360284
"hsa-miR-619-5p",4.8885278,5.42266858
"hsa-miR-624-5p",1.68161933,2.52918899
"hsa-miR-625-3p",6.22631841,6.22631841
"hsa-miR-625-5p",8.09721877,8.03347431
"hsa-miR-627-3p",1.35727101,2.52918899
"hsa-miR-627-5p",3.35646652,3.00376685
"hsa-miR-628-3p",4.30614605,5.07197522
"hsa-miR-628-5p",5.16635697,4.8885278
"hsa-miR-629-3p",2.94285122,2.52918899
"hsa-miR-629-5p",5.51550322,5.01881834
"hsa-miR-636",1.68161933,0.71528503
"hsa-miR-641",4.76051175,4.70756487
"hsa-miR-642a-3p",0.71528503,1.1897418
"hsa-miR-643",2.35972932,1.1897418
"hsa-miR-6500-3p",0.71528503,2.0688364
"hsa-miR-651-5p",1.35727101,0.71528503
"hsa-miR-6511a-3p",4.50058489,4.65481093
"hsa-miR-6511a-5p",4.25882196,2.35972932
"hsa-miR-6511b-3p",2.35972932,3.26366845
"hsa-miR-6511b-5p",6.28033708,4.41678602
"hsa-miR-6514-5p",1.35727101,2.0688364
"hsa-miR-6516-3p",1.1897418,2.0688364
"hsa-miR-652-3p",7.45572506,7.01554473
"hsa-miR-652-5p",2.0688364,2.68071322
"hsa-miR-654-3p",10.76757535,11.05399976
"hsa-miR-654-5p",6.15735152,6.51080898
"hsa-miR-655-3p",6.71665494,5.99523802
"hsa-miR-656-3p",6.50824825,6.34317876
"hsa-miR-656-5p",0.71528503,1.83091875
"hsa-miR-659-5p",2.0688364,1.1897418
"hsa-miR-660-3p",1.68161933,2.68071322
"hsa-miR-660-5p",8.5830537,8.36509296
"hsa-miR-663a",3.81448389,3.81448389
"hsa-miR-663b",1.35727101,1.68161933
"hsa-miR-664a-3p",4.8885278,3.711212
"hsa-miR-664a-5p",1.1897418,1.83091875
"hsa-miR-664b-3p",2.35972932,1.1897418
"hsa-miR-665",7.15362675,7.55499103
"hsa-miR-668-3p",4.20988717,3.00376685
"hsa-miR-671-3p",8.07870321,8.09406066
"hsa-miR-671-5p",5.4858408,5.33897859
"hsa-miR-6716-3p",2.68071322,1.83091875
"hsa-miR-6723-5p",3.11409628,1.83091875
"hsa-miR-6724-5p",1.68161933,1.83091875
"hsa-miR-6735-5p",1.68161933,1.1897418
"hsa-miR-6761-5p",0.71528503,0.71528503
"hsa-miR-6764-3p",0.71528503,0.71528503
"hsa-miR-6807-3p",1.1897418,1.68161933
"hsa-miR-6817-3p",1.1897418,0.71528503
"hsa-miR-6818-5p",1.1897418,0.71528503
"hsa-miR-6840-5p",1.1897418,1.1897418
"hsa-miR-6842-3p",1.35727101,1.1897418
"hsa-miR-6845-5p",0.71528503,1.1897418
"hsa-miR-6850-3p",1.1897418,1.83091875
"hsa-miR-6850-5p",1.68161933,1.1897418
"hsa-miR-6852-5p",2.68071322,2.68071322
"hsa-miR-6858-3p",1.35727101,1.1897418
"hsa-miR-6858-5p",2.35972932,1.83091875
"hsa-miR-6859-5p",2.52918899,1.83091875
"hsa-miR-6869-5p",0.71528503,0.71528503
"hsa-miR-6882-5p",0.71528503,0.71528503
"hsa-miR-6886-5p",0.71528503,1.83091875
"hsa-miR-7-1-3p",4.1346271,3.99556166
"hsa-miR-708-3p",6.22631841,5.72994355
"hsa-miR-708-5p",8.53841924,7.72689859
"hsa-miR-744-3p",4.56142096,5.27940793
"hsa-miR-744-5p",9.91827499,10.35875628
"hsa-miR-758-3p",6.2627076,6.90660739
"hsa-miR-758-5p",1.35727101,2.0688364
"hsa-miR-760",3.89158358,3.33436645
"hsa-miR-7641",6.2627076,6.48007025
"hsa-miR-766-3p",4.15922775,4.41678602
"hsa-miR-766-5p",0.71528503,0.71528503
"hsa-miR-769-3p",2.68071322,3.81448389
"hsa-miR-769-5p",9.61026232,9.61026232
"hsa-miR-770-5p",4.25882196,3.93658135
"hsa-miR-7704",6.12546926,6.12546926
"hsa-miR-7705",1.1897418,1.1897418
"hsa-miR-7706",5.58161256,5.07197522
"hsa-miR-7854-3p",1.1897418,1.83091875
"hsa-miR-7974",1.68161933,0.71528503
"hsa-miR-7975",1.35727101,1.68161933
"hsa-miR-7977",4.93892897,5.84677833
"hsa-miR-874-3p",5.57295543,6.35506786
"hsa-miR-874-5p",1.1897418,3.33436645
"hsa-miR-877-3p",0.71528503,1.1897418
"hsa-miR-877-5p",7.62188057,7.34756875
"hsa-miR-887-3p",6.90846343,6.50568752
"hsa-miR-887-5p",3.31226639,2.35972932
"hsa-miR-889-3p",8.82986576,8.12730328
"hsa-miR-889-5p",1.68161933,2.68071322
"hsa-miR-92a-1-5p",2.0688364,4.08124784
"hsa-miR-92a-3p",14.52784944,14.19975681
"hsa-miR-92b-3p",12.28768137,11.36717978
"hsa-miR-92b-5p",2.35972932,1.83091875
"hsa-miR-93-3p",4.50058489,5.1604755
"hsa-miR-93-5p",10.01926244,9.72504295
"hsa-miR-935",8.15319866,7.89155185
"hsa-miR-937-3p",2.52918899,2.94285122
"hsa-miR-937-5p",1.1897418,1.1897418
"hsa-miR-939-3p",2.0688364,1.68161933
"hsa-miR-939-5p",2.16746538,0.71528503
"hsa-miR-940",5.76277169,6.20746452
"hsa-miR-941",11.92992751,11.92992751
"hsa-miR-942-3p",0.71528503,0.71528503
"hsa-miR-942-5p",3.711212,3.93658135
"hsa-miR-98-3p",5.69473372,5.01881834
"hsa-miR-98-5p",9.47789188,9.21783479
"hsa-miR-99a-3p",3.711212,4.15922775
"hsa-miR-99a-5p",8.36509296,8.71465346
"hsa-miR-99b-3p",7.84547723,7.49336494
"hsa-miR-99b-5p",12.12581938,13.15064826
