"","GSM2906338","GSM2906339","GSM2906340","GSM2906341","GSM2906342","GSM2906343","GSM2906344","GSM2906345","GSM2906346","GSM2906347","GSM2906348","GSM2906349","GSM2906350","GSM2906351","GSM2906352","GSM2906353","GSM2906354","GSM2906355","GSM2906356","GSM2906357","GSM2906358","GSM2906359","GSM2906360","GSM2906361","GSM2906362","GSM2906363","GSM2906364","GSM2906365","GSM2906366","GSM2906367"
"hsa-miR-374a-5p",5.83289001416474,5.08746284125034,5.24792751344359,3.70043971814109,3.32192809488736,3.4594316186373,3.58496250072116,3.16992500144231,3.8073549220576,4.85798099512757,4.58496250072116,4.16992500144231,3.90689059560852,3,3.58496250072116,3.58496250072116,3.4594316186373,3.16992500144231,4.52356195605701,4.08746284125034,3.8073549220576,4.4594316186373,4.52356195605701,2.8073549220576,4.58496250072116,4.08746284125034,4,4.58496250072116,4.08746284125034,3.90689059560852
"hsa-miR-375",1.58496250072116,2,2.32192809488736,2.8073549220576,2.58496250072116,2.8073549220576,2,2.58496250072116,3.16992500144231,1,2.8073549220576,2,2.32192809488736,2,1.58496250072116,2,1,1.58496250072116,1.58496250072116,1,1.58496250072116,1,1,2.32192809488736,1,1.58496250072116,1.58496250072116,2,2.32192809488736,1
"hsa-miR-376a-3p",3.58496250072116,3.16992500144231,3.8073549220576,2.8073549220576,3,3,2.32192809488736,2.32192809488736,3.4594316186373,4.32192809488736,3.70043971814109,4.16992500144231,2.32192809488736,3.58496250072116,2.8073549220576,3.58496250072116,3,2.8073549220576,3.58496250072116,3,2.58496250072116,3.16992500144231,3.32192809488736,3.4594316186373,3.58496250072116,3,3.70043971814109,3,3.16992500144231,4
"hsa-miR-377-3p",1.58496250072116,2.8073549220576,2.32192809488736,2.58496250072116,1,2,1.58496250072116,2.58496250072116,1.58496250072116,3.58496250072116,3.70043971814109,2.58496250072116,2,2,2,2,2,2,2,2.32192809488736,2.8073549220576,1.58496250072116,2.58496250072116,1,2,1,1.58496250072116,3,2,1.58496250072116
"hsa-miR-379-5p",5.4594316186373,5.12928301694497,5.35755200461808,3,3.58496250072116,3.58496250072116,2.8073549220576,3.32192809488736,3.16992500144231,4,4.32192809488736,3.8073549220576,3.8073549220576,3.16992500144231,3,2.32192809488736,2.8073549220576,3.4594316186373,3.32192809488736,4,4,3.4594316186373,4.08746284125034,3.32192809488736,4.08746284125034,3.58496250072116,3.8073549220576,4,4,3.90689059560852
"hsa-miR-380-3p",4.52356195605701,4.8073549220576,4.90689059560852,4.24792751344359,3.32192809488736,3,3.32192809488736,3,3.4594316186373,4.39231742277876,4.4594316186373,4.58496250072116,2.58496250072116,2.58496250072116,2.58496250072116,3.4594316186373,3.32192809488736,3.32192809488736,4.16992500144231,3.90689059560852,3.58496250072116,4.52356195605701,3.4594316186373,3.16992500144231,4.16992500144231,3.32192809488736,3.32192809488736,2.58496250072116,2.8073549220576,3
"hsa-miR-381-3p",4.8073549220576,4.90689059560852,5.20945336562895,3.8073549220576,3.70043971814109,2.8073549220576,2.58496250072116,3.70043971814109,3,4.32192809488736,3.70043971814109,4.24792751344359,2.32192809488736,2.58496250072116,2.32192809488736,2,3.32192809488736,3,4.16992500144231,3.16992500144231,3.16992500144231,3.4594316186373,3.4594316186373,3.8073549220576,3.4594316186373,3.58496250072116,3.32192809488736,4.32192809488736,4.32192809488736,3.90689059560852
"hsa-miR-382-5p",5.49185309632967,5,5.24792751344359,3.90689059560852,3.70043971814109,3.70043971814109,3,3.70043971814109,3.16992500144231,4.52356195605701,4.08746284125034,4.4594316186373,4,3.8073549220576,3.16992500144231,3.70043971814109,3,3,4.32192809488736,3.8073549220576,4.16992500144231,3.8073549220576,4.24792751344359,3.4594316186373,4.4594316186373,4,3.4594316186373,4,3.70043971814109,3.4594316186373
"hsa-miR-383-5p",3,1,2.58496250072116,2.58496250072116,2,1.58496250072116,1.58496250072116,1.58496250072116,1,2,1.58496250072116,2,2,1,1,2,2.32192809488736,1.58496250072116,1,1,1,1,2.32192809488736,2.58496250072116,1,1.58496250072116,2,2,1,1
"hsa-miR-330-3p",3,2.58496250072116,3,2.8073549220576,2.8073549220576,2.8073549220576,2,2.32192809488736,2,3,2.58496250072116,2.32192809488736,2.58496250072116,2.32192809488736,2.32192809488736,2.32192809488736,2.58496250072116,1.58496250072116,2.32192809488736,2.58496250072116,1.58496250072116,1.58496250072116,3.4594316186373,1,2.8073549220576,2.32192809488736,2.58496250072116,1,2,1.58496250072116
"hsa-miR-328-3p",2,2,3,2.58496250072116,2,2,2,1.58496250072116,2.58496250072116,2.8073549220576,1.58496250072116,2.8073549220576,1,2.32192809488736,1.58496250072116,1.58496250072116,1.58496250072116,1,2,2.32192809488736,2.58496250072116,1,1,1,1.58496250072116,1,1,2.58496250072116,2,1
"hsa-miR-342-3p",2.32192809488736,3,3,3.58496250072116,3.4594316186373,2.8073549220576,2.58496250072116,1.58496250072116,3.32192809488736,3,2,2,1,1.58496250072116,1.58496250072116,3,2,1,2.8073549220576,2.8073549220576,2,2,2,2.58496250072116,2.58496250072116,2,3,2,1.58496250072116,2.58496250072116
"hsa-miR-337-3p",3.32192809488736,2.8073549220576,2.8073549220576,2.32192809488736,2.58496250072116,2.58496250072116,1.58496250072116,3,2.58496250072116,3,3,2.58496250072116,2.58496250072116,2.8073549220576,3.32192809488736,2.32192809488736,3,2.58496250072116,1.58496250072116,2.58496250072116,3.32192809488736,2.32192809488736,2,2.8073549220576,2.32192809488736,2.8073549220576,3.16992500144231,2.58496250072116,2.58496250072116,2.58496250072116
"hsa-miR-323a-3p",3.4594316186373,3.16992500144231,3.32192809488736,2.32192809488736,2.8073549220576,2.8073549220576,3.4594316186373,2.8073549220576,2.32192809488736,3.16992500144231,3.58496250072116,2.58496250072116,3.16992500144231,3.16992500144231,2.58496250072116,2,2,2.58496250072116,3.16992500144231,3.16992500144231,2.8073549220576,2.8073549220576,3,1.58496250072116,3.32192809488736,3.16992500144231,2.8073549220576,3.16992500144231,2.8073549220576,2.58496250072116
"hsa-miR-326",2.58496250072116,1,2.58496250072116,2,2,2.8073549220576,2.8073549220576,2.8073549220576,2,2.32192809488736,1.58496250072116,1,2,1,2.32192809488736,1,2,2.32192809488736,1,2,1,1,2,1.58496250072116,1,2.58496250072116,1.58496250072116,2.32192809488736,2,1
"hsa-miR-151a-3p",2.8073549220576,2.58496250072116,1,2.8073549220576,3,2.8073549220576,2,3.32192809488736,3.70043971814109,2.58496250072116,1.58496250072116,2,2,2.32192809488736,3,2,2.8073549220576,1.58496250072116,1,2,2.58496250072116,2.58496250072116,2.32192809488736,3,2.58496250072116,1,2.58496250072116,2.32192809488736,1,2.32192809488736
"hsa-miR-135b-5p",5.32192809488736,5,5.39231742277876,3.4594316186373,3.90689059560852,3,3.32192809488736,3,3.16992500144231,3.4594316186373,3.58496250072116,4.39231742277876,3.32192809488736,3,2.8073549220576,3,3,1,4.32192809488736,3.58496250072116,3.58496250072116,4.4594316186373,3.8073549220576,2.32192809488736,4.52356195605701,3.70043971814109,3.32192809488736,3.70043971814109,4.08746284125034,3.16992500144231
"hsa-miR-148b-3p",2.58496250072116,3,3.16992500144231,2.58496250072116,2.32192809488736,2.58496250072116,2,3.16992500144231,2,2.58496250072116,1.58496250072116,1.58496250072116,1,1,2.8073549220576,2.32192809488736,2,1.58496250072116,1.58496250072116,2.32192809488736,2.58496250072116,2.32192809488736,2.32192809488736,1,2.32192809488736,1,2,1.58496250072116,2,2.32192809488736
"hsa-miR-331-3p",2.8073549220576,3,2.8073549220576,2,2.8073549220576,2.32192809488736,1.58496250072116,1,2.32192809488736,1,2.32192809488736,1,2,2.32192809488736,2.32192809488736,2.32192809488736,3,2.32192809488736,2,2,1.58496250072116,2.58496250072116,1.58496250072116,2,2,1.58496250072116,1,2.8073549220576,2,1.58496250072116
"hsa-miR-324-5p",4.32192809488736,4.4594316186373,4.4594316186373,3.70043971814109,2.32192809488736,3.32192809488736,3.32192809488736,2.8073549220576,2.58496250072116,3.4594316186373,3.70043971814109,2.8073549220576,3.4594316186373,3,2.32192809488736,3.70043971814109,2.8073549220576,1.58496250072116,3.90689059560852,3.16992500144231,3,3,4,1,2.58496250072116,3.58496250072116,2,3.16992500144231,2.32192809488736,2.32192809488736
"hsa-miR-324-3p",3.16992500144231,2.58496250072116,3.16992500144231,2.32192809488736,3.4594316186373,3.16992500144231,2.58496250072116,2.32192809488736,3,2.8073549220576,3.70043971814109,3.70043971814109,1,2.58496250072116,2.32192809488736,2,1,1,1.58496250072116,2.8073549220576,2.58496250072116,2,3.32192809488736,2.32192809488736,2.32192809488736,3.16992500144231,2.32192809488736,1.58496250072116,2.32192809488736,2.32192809488736
"hsa-miR-339-5p",4.8073549220576,4.90689059560852,5.04439411935845,3.4594316186373,2.32192809488736,2.32192809488736,2.8073549220576,3.32192809488736,2.8073549220576,4.4594316186373,3.8073549220576,4.08746284125034,3,3.4594316186373,2.8073549220576,3.4594316186373,3.32192809488736,2.32192809488736,4.24792751344359,4,4.16992500144231,3.8073549220576,3.16992500144231,2.8073549220576,4.24792751344359,4.64385618977472,3.58496250072116,3.4594316186373,3.58496250072116,3.58496250072116
"hsa-miR-335-5p",2.58496250072116,2.32192809488736,2.8073549220576,1.58496250072116,2.32192809488736,2,2.58496250072116,2.32192809488736,3,2.8073549220576,2,2.58496250072116,1.58496250072116,2.32192809488736,2.8073549220576,2,2,2.58496250072116,2,2.58496250072116,1.58496250072116,2,3.16992500144231,3,2.58496250072116,1,2.58496250072116,1,1,2.32192809488736
"hsa-miR-133b",1,2,2.32192809488736,1.58496250072116,2.32192809488736,1.58496250072116,1,1,2.32192809488736,1.58496250072116,1,2,1,2,1.58496250072116,1,1.58496250072116,1,1,1.58496250072116,2.32192809488736,1,2,2,1.58496250072116,1,1,1,1.58496250072116,2
"hsa-miR-325",5.61470984411521,5.58496250072116,5.49185309632967,3.8073549220576,4,3.32192809488736,4,3.4594316186373,3.58496250072116,4.64385618977472,4.85798099512757,3.90689059560852,3.70043971814109,3.58496250072116,3.8073549220576,3.4594316186373,3.90689059560852,3.16992500144231,4.4594316186373,4.4594316186373,4.16992500144231,4.16992500144231,4.4594316186373,3.8073549220576,5.04439411935845,3.70043971814109,3.8073549220576,4.24792751344359,3.58496250072116,4.08746284125034
"hsa-miR-345-5p",2.8073549220576,1.58496250072116,2.58496250072116,1.58496250072116,2,2,1.58496250072116,3.70043971814109,2,2.32192809488736,1.58496250072116,2.58496250072116,1,1,2.58496250072116,1.58496250072116,1.58496250072116,2,2,1.58496250072116,1.58496250072116,1.58496250072116,3,2.8073549220576,2,1.58496250072116,2,1.58496250072116,2,2
"hsa-miR-346",3.70043971814109,3.16992500144231,3.16992500144231,1.58496250072116,2.58496250072116,2.8073549220576,2.8073549220576,2.32192809488736,2,3.16992500144231,3.16992500144231,3,3,1.58496250072116,2.32192809488736,3,2.32192809488736,2,2.58496250072116,1.58496250072116,3,2,3,2,2.58496250072116,2.8073549220576,3.16992500144231,2.8073549220576,2.8073549220576,1
"hsa-miR-384",3,1.58496250072116,3,2.32192809488736,3,2.32192809488736,2.58496250072116,1.58496250072116,1.58496250072116,2.58496250072116,3,2,2.32192809488736,2.32192809488736,3,2,2.32192809488736,2.32192809488736,1,2,2,1,1.58496250072116,2.32192809488736,2,2.32192809488736,1,2.8073549220576,2.58496250072116,2
"hsa-miR-196b-5p",2.32192809488736,2.58496250072116,3.16992500144231,2.58496250072116,1.58496250072116,3.16992500144231,1.58496250072116,2.32192809488736,2.58496250072116,1.58496250072116,2,2,2.58496250072116,2.32192809488736,1,1.58496250072116,2,1.58496250072116,2.58496250072116,1,2.32192809488736,1,2.8073549220576,2,2.58496250072116,2,2,2,1,2
"hsa-miR-422a",1,1,1,1,1,1,1,8.88264304936184,7.876516946565,1,1,1,1,1,1,1,1,1,1,1,1,7.59991284218713,1,8.13442632022093,1,1,1,1,1,1
"hsa-miR-423-3p",5.8073549220576,5.61470984411521,5.6724253419715,4.8073549220576,4.24792751344359,3.70043971814109,4.16992500144231,3.8073549220576,3,5,5.12928301694497,4.58496250072116,4.32192809488736,4.16992500144231,4.08746284125034,4,3.70043971814109,3.90689059560852,5.04439411935845,4.64385618977472,3.90689059560852,4.52356195605701,4.70043971814109,3.90689059560852,4.64385618977472,5.04439411935845,4.4594316186373,4.85798099512757,4.32192809488736,4
"hsa-miR-424-5p",5.70043971814109,5.61470984411521,5.61470984411521,4.24792751344359,4.32192809488736,3.58496250072116,4.32192809488736,4.64385618977472,4,4.85798099512757,4.08746284125034,4.58496250072116,4.39231742277876,3.8073549220576,3.70043971814109,4.08746284125034,3,3.32192809488736,4.32192809488736,4.32192809488736,4.16992500144231,4.85798099512757,4.85798099512757,3.90689059560852,4.95419631038687,4.52356195605701,4.64385618977472,4.70043971814109,4,4.16992500144231
"hsa-miR-18b-5p",2.32192809488736,2,3.32192809488736,2.8073549220576,2,2.58496250072116,3.32192809488736,2.32192809488736,1.58496250072116,2,2.32192809488736,2.8073549220576,1,2,2,2.32192809488736,1.58496250072116,1,2.58496250072116,2,1.58496250072116,2.58496250072116,1.58496250072116,1,1.58496250072116,2.32192809488736,2.32192809488736,2,2.32192809488736,1.58496250072116
"hsa-miR-448",2.58496250072116,2.8073549220576,2.32192809488736,2.32192809488736,2,2.8073549220576,2.58496250072116,3.4594316186373,3,3.58496250072116,3.4594316186373,3.4594316186373,2,2.32192809488736,1.58496250072116,1.58496250072116,2.32192809488736,1.58496250072116,2.32192809488736,3.16992500144231,3.16992500144231,2.32192809488736,2.8073549220576,1.58496250072116,1.58496250072116,2.32192809488736,2,2.8073549220576,2.58496250072116,3
"hsa-miR-429",3.16992500144231,1.58496250072116,2.8073549220576,1.58496250072116,2.8073549220576,2.58496250072116,2,3,3.58496250072116,1,2.32192809488736,2.32192809488736,1,2.8073549220576,2.32192809488736,2,2,2.32192809488736,1.58496250072116,2.58496250072116,2,1.58496250072116,2.32192809488736,1,2.32192809488736,1.58496250072116,2,1.58496250072116,1.58496250072116,2.58496250072116
"hsa-miR-449a",1,1.58496250072116,1.58496250072116,1,2.32192809488736,1.58496250072116,1,1,1.58496250072116,1.58496250072116,1.58496250072116,1,1.58496250072116,1,1,1.58496250072116,1.58496250072116,1,1,1,2.32192809488736,2,2,1,1,1,1.58496250072116,1.58496250072116,1,1
"hsa-miR-450a-5p",5.61470984411521,5.88264304936184,5.55458885167764,3.90689059560852,4,3.70043971814109,3.70043971814109,4.08746284125034,3.8073549220576,4.32192809488736,4.58496250072116,4.52356195605701,4.08746284125034,3.8073549220576,4.08746284125034,4,3.90689059560852,3.16992500144231,5.39231742277876,4.8073549220576,4.4594316186373,4.75488750216347,4.90689059560852,4.08746284125034,4.58496250072116,5.08746284125034,3.4594316186373,4.70043971814109,4.16992500144231,4.24792751344359
"hsa-miR-369-5p",2.58496250072116,1.58496250072116,2.32192809488736,1.58496250072116,2.32192809488736,1.58496250072116,1.58496250072116,3,2,2.32192809488736,3.8073549220576,3.4594316186373,1,2.32192809488736,1,2.8073549220576,2,1.58496250072116,1,1,2.32192809488736,1.58496250072116,2.8073549220576,1,1,2.58496250072116,2.8073549220576,2.58496250072116,2,1.58496250072116
"hsa-miR-431-5p",3.16992500144231,3.16992500144231,2.8073549220576,2,1,1.58496250072116,1.58496250072116,3.58496250072116,1,2,2.8073549220576,2.58496250072116,1,1.58496250072116,2.8073549220576,2.32192809488736,2.32192809488736,2.58496250072116,1.58496250072116,2,2.32192809488736,2.32192809488736,1,3,2,2,2,1,1.58496250072116,2
"hsa-miR-433-3p",2.58496250072116,3.4594316186373,2.58496250072116,2,2.32192809488736,2,2.8073549220576,2.32192809488736,2.8073549220576,2.32192809488736,3.16992500144231,3,1,1,1.58496250072116,1,2.32192809488736,1.58496250072116,2.58496250072116,2.8073549220576,2,2.58496250072116,1.58496250072116,2.32192809488736,2.32192809488736,2.32192809488736,2.8073549220576,1,1.58496250072116,1.58496250072116
"hsa-miR-329-3p",2.58496250072116,2.58496250072116,2.32192809488736,2,2.8073549220576,1,2.8073549220576,2.8073549220576,2.58496250072116,2.58496250072116,2.32192809488736,2,2,2,2.58496250072116,2.8073549220576,1.58496250072116,1.58496250072116,1.58496250072116,1,2.58496250072116,1.58496250072116,2,1.58496250072116,1.58496250072116,2,2,2.32192809488736,1.58496250072116,1
"hsa-miR-323b-5p",2.58496250072116,2.58496250072116,2,2.32192809488736,2.32192809488736,2,2,1.58496250072116,2.32192809488736,1.58496250072116,2.8073549220576,2,2.32192809488736,1,1.58496250072116,2,1,1.58496250072116,1.58496250072116,1,2,2,1,1,2,2,1.58496250072116,1.58496250072116,2,1.58496250072116
"hsa-miR-451a",3,1,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,7.05528243550119,3,1.58496250072116,1.58496250072116,3.4594316186373,1,1.58496250072116,2,2,1.58496250072116,1,1,3,2.8073549220576,2.32192809488736,1,2.8073549220576,2,2,2,2,2,4.52356195605701
"hsa-miR-452-5p",2.58496250072116,3,3.58496250072116,2.32192809488736,2.32192809488736,1.58496250072116,2,2.58496250072116,1,2.58496250072116,2,2,2,1.58496250072116,1,2,1.58496250072116,1.58496250072116,1.58496250072116,2.32192809488736,2,2,2,2.32192809488736,2,1,1.58496250072116,2,2.8073549220576,2.32192809488736
"hsa-miR-409-5p",2.8073549220576,1.58496250072116,1.58496250072116,1,2,1,2,1,2.32192809488736,2.58496250072116,1.58496250072116,2.32192809488736,1,1,2,2,1.58496250072116,1,2,1.58496250072116,1.58496250072116,1,1,1.58496250072116,2,1.58496250072116,1,1,2.58496250072116,1.58496250072116
"hsa-miR-409-3p",2.58496250072116,3,3,2,1.58496250072116,2,1.58496250072116,1.58496250072116,3,1.58496250072116,1,1,1,2,1,2.32192809488736,1,1.58496250072116,2.32192809488736,1,2,2,1.58496250072116,1.58496250072116,1,2.32192809488736,1.58496250072116,1.58496250072116,1,1
"hsa-miR-412-3p",2.8073549220576,1,1.58496250072116,2,2.32192809488736,3.16992500144231,1.58496250072116,3.16992500144231,1,3.32192809488736,1.58496250072116,3,2,2,1,2,2,2.58496250072116,1,2.32192809488736,2.58496250072116,1.58496250072116,2.8073549220576,3,1,1.58496250072116,1.58496250072116,2,1.58496250072116,2.58496250072116
"hsa-miR-410-3p",3,3.70043971814109,3,2.58496250072116,2.8073549220576,2.32192809488736,2.32192809488736,2.8073549220576,2,3.4594316186373,3.32192809488736,2,2.8073549220576,2.32192809488736,1,2,2,1.58496250072116,2,2.32192809488736,2.8073549220576,2,1.58496250072116,2.32192809488736,3.16992500144231,2,2,1.58496250072116,2,1.58496250072116
"hsa-miR-376b-3p",2.32192809488736,2,2,2.32192809488736,1,1.58496250072116,2.58496250072116,2.8073549220576,1,2.32192809488736,2,2,2,1.58496250072116,1,1,1.58496250072116,2,2.8073549220576,1,3,2.8073549220576,1,2,2,3.4594316186373,1.58496250072116,1.58496250072116,2.32192809488736,1.58496250072116
"hsa-miR-483-3p",5.16992500144231,5.16992500144231,5.58496250072116,3.90689059560852,3.70043971814109,2.58496250072116,3.4594316186373,3.58496250072116,3.16992500144231,4.4594316186373,4.08746284125034,3.16992500144231,4.08746284125034,3,2.8073549220576,3.16992500144231,2.32192809488736,2.32192809488736,4.4594316186373,3.90689059560852,3.58496250072116,4.39231742277876,4,2.32192809488736,3.90689059560852,3.58496250072116,3.90689059560852,3.4594316186373,3.58496250072116,3.16992500144231
"hsa-miR-484",3.90689059560852,3,3.16992500144231,3.32192809488736,2.58496250072116,3,2.8073549220576,3.58496250072116,2.58496250072116,2.58496250072116,3,2.32192809488736,3.16992500144231,3,2.32192809488736,2.32192809488736,2.58496250072116,2.58496250072116,2.32192809488736,3.16992500144231,3,3.70043971814109,3.4594316186373,3,2.8073549220576,3.70043971814109,3.16992500144231,1,2.32192809488736,1
"hsa-miR-485-5p",2,2.58496250072116,2.8073549220576,1.58496250072116,1,1,2.32192809488736,1.58496250072116,2.8073549220576,1,2.32192809488736,2.58496250072116,1.58496250072116,1,1,2,1.58496250072116,1.58496250072116,1,1.58496250072116,1.58496250072116,1,2.32192809488736,1.58496250072116,2.8073549220576,1,2,2,1.58496250072116,1
"hsa-miR-485-3p",3.8073549220576,3.4594316186373,3,1.58496250072116,2.58496250072116,1.58496250072116,2.32192809488736,3,2.32192809488736,3.32192809488736,2.32192809488736,3,2.32192809488736,1.58496250072116,1.58496250072116,2.58496250072116,2.58496250072116,1.58496250072116,2.8073549220576,2.32192809488736,2,2.58496250072116,2,1,2.32192809488736,2.58496250072116,3,2.32192809488736,2,1
"hsa-miR-487a-3p",2.8073549220576,3.16992500144231,2.58496250072116,2,2.32192809488736,1.58496250072116,2,2.58496250072116,2.8073549220576,2.8073549220576,2.58496250072116,2.8073549220576,1,2.8073549220576,2,2,2,2.32192809488736,2.58496250072116,2,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,2.32192809488736,1.58496250072116,2.58496250072116,1.58496250072116,2.58496250072116,2.58496250072116
"hsa-miR-489-3p",5.35755200461808,4.85798099512757,5.4262647547021,3.32192809488736,1.58496250072116,3,2.58496250072116,3.32192809488736,1.58496250072116,4.08746284125034,3.58496250072116,3.58496250072116,3.4594316186373,3.32192809488736,2.32192809488736,3,3.16992500144231,3,4.16992500144231,3.70043971814109,4,3.4594316186373,3.4594316186373,3.32192809488736,3.4594316186373,3.8073549220576,2.8073549220576,3.90689059560852,3.16992500144231,3.32192809488736
"hsa-miR-490-3p",5.24792751344359,4.64385618977472,4.75488750216347,3.90689059560852,4.24792751344359,3.16992500144231,3,3.32192809488736,2.32192809488736,4.24792751344359,4.16992500144231,3.4594316186373,2.8073549220576,3.16992500144231,2.8073549220576,3.16992500144231,3,1.58496250072116,4.24792751344359,3.70043971814109,3.58496250072116,2.58496250072116,3.16992500144231,2,4.39231742277876,4.24792751344359,3.16992500144231,3.8073549220576,3.8073549220576,2.58496250072116
"hsa-miR-491-5p",2.58496250072116,2.58496250072116,2.8073549220576,2,2.8073549220576,2.32192809488736,3,3,1.58496250072116,3.32192809488736,2.32192809488736,1,2.58496250072116,1.58496250072116,2,1.58496250072116,1,2,2,1.58496250072116,2.32192809488736,1,2,2.58496250072116,2,1.58496250072116,2.32192809488736,1,2,1
"hsa-miR-511-5p",3,3,2.32192809488736,2.8073549220576,2.58496250072116,2.58496250072116,2.32192809488736,3.32192809488736,2.58496250072116,2.58496250072116,2.58496250072116,2.8073549220576,2,2.8073549220576,1,2.32192809488736,3.16992500144231,2,3,2,2.32192809488736,1.58496250072116,2.32192809488736,2.8073549220576,3,1.58496250072116,2,1.58496250072116,2,2.8073549220576
"hsa-miR-146b-5p",3,2.8073549220576,3,1,1.58496250072116,2.58496250072116,2,1.58496250072116,2,2.32192809488736,2.32192809488736,2,3.32192809488736,1.58496250072116,1,2,2,2.58496250072116,2.32192809488736,1,3.16992500144231,2.58496250072116,2.32192809488736,2.32192809488736,2.58496250072116,2,2,2.8073549220576,2.8073549220576,2
"hsa-miR-202-3p",1.58496250072116,2.8073549220576,1.58496250072116,2.8073549220576,2.8073549220576,2.58496250072116,2,2.8073549220576,2.32192809488736,3.70043971814109,2.8073549220576,2.58496250072116,2,2,2,1.58496250072116,1,2.32192809488736,1,1,1,1,2.32192809488736,1.58496250072116,1.58496250072116,1,1.58496250072116,1,1,1
"hsa-miR-492",2.58496250072116,2.32192809488736,2,1,3.16992500144231,2.58496250072116,2.32192809488736,2.32192809488736,2.8073549220576,2.8073549220576,2.58496250072116,2.32192809488736,1,1.58496250072116,2,1,2.32192809488736,1.58496250072116,1.58496250072116,1,2,1,2,2.32192809488736,1.58496250072116,2,1,1.58496250072116,2.32192809488736,2.32192809488736
"hsa-miR-432-5p",3.58496250072116,2.58496250072116,3.32192809488736,3.16992500144231,3.32192809488736,1.58496250072116,1.58496250072116,2,2.32192809488736,3.32192809488736,3.16992500144231,2.58496250072116,2.58496250072116,1,2,2,2.32192809488736,1.58496250072116,3.32192809488736,3.16992500144231,1.58496250072116,2.32192809488736,2.58496250072116,1,2,2,2,2.8073549220576,3,2.58496250072116
"hsa-miR-494-3p",1,1,1,1,1,1,1,11.7640422173066,11.1401907031918,1,1,1,1,1,1,1,1,1,1,1,1,11.5260101070617,1,11.7964452590618,1,1,8.77478705960117,1,9.03066713624694,8.75488750216347
"hsa-miR-495-3p",3.58496250072116,3.58496250072116,4.4594316186373,3.4594316186373,3.70043971814109,3.4594316186373,4.08746284125034,3.70043971814109,4.52356195605701,3.90689059560852,3.16992500144231,3.32192809488736,3.16992500144231,3.16992500144231,2.32192809488736,3.4594316186373,3.16992500144231,3.16992500144231,3.4594316186373,2.32192809488736,3.4594316186373,3.58496250072116,3.70043971814109,2.58496250072116,2.32192809488736,3,3.32192809488736,2.32192809488736,3.4594316186373,3
"hsa-miR-496",1,2.8073549220576,3.32192809488736,2.32192809488736,2,2.32192809488736,2.58496250072116,2.58496250072116,2,1.58496250072116,2,2,1.58496250072116,2.58496250072116,1,1,2.32192809488736,1.58496250072116,2.58496250072116,2,2.32192809488736,2.32192809488736,2.32192809488736,1.58496250072116,1,2.8073549220576,2,2,1.58496250072116,1
"hsa-miR-193b-3p",1,2,2.32192809488736,1.58496250072116,1.58496250072116,2.58496250072116,1.58496250072116,2.32192809488736,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1.58496250072116,1,1.58496250072116,2.32192809488736,2.8073549220576,1,2.32192809488736,1,1.58496250072116,1,2,1,1.58496250072116,1,1.58496250072116,1,1,1
"hsa-miR-497-5p",3.16992500144231,2.8073549220576,3.16992500144231,2.32192809488736,2.32192809488736,3,2.8073549220576,3.70043971814109,3,3.70043971814109,3.4594316186373,3.4594316186373,2.8073549220576,1.58496250072116,3,2.8073549220576,2,2.58496250072116,1,3,2.8073549220576,2.58496250072116,3.32192809488736,1,2.8073549220576,2.8073549220576,3.32192809488736,3,1,2
"hsa-miR-512-5p",2,3.16992500144231,2.32192809488736,3,2.58496250072116,1.58496250072116,1.58496250072116,3,2.8073549220576,2,2.32192809488736,3.70043971814109,2.32192809488736,1,2.32192809488736,2.8073549220576,3.32192809488736,2.8073549220576,2.32192809488736,2,2,2,3.16992500144231,2,1.58496250072116,2.8073549220576,2,2.8073549220576,1.58496250072116,2
"hsa-miR-512-3p",3.8073549220576,3.32192809488736,2.32192809488736,3,2,2,1,3,1,3,3.32192809488736,2.32192809488736,2,2.8073549220576,2,1,1.58496250072116,1,2,2.8073549220576,3.16992500144231,2.8073549220576,2.8073549220576,2,2,2.8073549220576,2.32192809488736,1.58496250072116,2.8073549220576,1.58496250072116
"hsa-miR-498",2,2.58496250072116,2,2,1,2,2,2,2.8073549220576,2.32192809488736,1.58496250072116,2,2,1.58496250072116,1,1.58496250072116,1,1.58496250072116,3,1.58496250072116,2.58496250072116,2.32192809488736,2,2,2.58496250072116,2.58496250072116,2.32192809488736,1,2.32192809488736,2
"hsa-miR-520e",3.16992500144231,3,1,2,2.32192809488736,1.58496250072116,2.8073549220576,2.32192809488736,1,3.58496250072116,2.32192809488736,2,1,1.58496250072116,2,1,2.58496250072116,2.32192809488736,2.8073549220576,2.58496250072116,2.8073549220576,2.8073549220576,2.32192809488736,1.58496250072116,1.58496250072116,2.32192809488736,1,1,3.16992500144231,2.32192809488736
"hsa-miR-515-5p",2.32192809488736,2.58496250072116,2.58496250072116,1.58496250072116,2,2,2.32192809488736,3.16992500144231,2.8073549220576,3.16992500144231,3,3,2.32192809488736,1.58496250072116,2,2.58496250072116,1.58496250072116,1.58496250072116,2.32192809488736,2,1.58496250072116,2,2.32192809488736,2.58496250072116,2.58496250072116,2.32192809488736,1.58496250072116,1,1.58496250072116,1
