"","GSM2283811","GSM2283812","GSM2283813","GSM2283814","GSM2283815","GSM2283816","GSM2283817","GSM2283818","GSM2283819","GSM2283820","GSM2283821","GSM2283822"
"hsa-miR-345",1.09851,2.96057,1.27999,4.26075,1.01938,4.12451,1.01463,4.11738,5.85248,1.12964,5.50834,4.5352
"hsa-miR-1180",1.45317,3.28645,1.22462,4.7613,1.12572,3.87244,0.85201,5.43993,4.0057,2.3972,2.44257,5.35988
"hsa-miR-28",1.07794,2.87558,2.00706,4.58606,0.756896,4.10475,0.803558,5.14916,4.91142,1.00051,5.24793,3.62176
"hsa-miR-1972-1",2.45188,3.04585,1.51513,2.37952,3.15635,3.19018,1.76396,3.06779,2.05181,6.77029,1.02808,5.51394
"hsa-miR-4534",3.39912,3.68816,5.1195,3.20392,2.56439,3.38124,2.7899,3.74564,2.46596,1.34338,1.51389,2.53184
"hsa-miR-150",1.94761,1.93757,2.22691,1.47076,2.41717,1.4741,1.15898,0.971222,6.80294,7.74778,1.76078,5.65252
"hsa-miR-4539",2.41326,1.9771,4.2611,1.70052,2.73049,1.61073,2.77294,2.0746,1.48077,6.89066,1.10668,6.43499
"hsa-miR-4655",2.7957,3.19127,3.42007,2.20238,3.65058,2.81663,2.79063,2.2789,2.41402,3.04385,2.15061,4.54277
"hsa-miR-378d-1",2.68327,4.50902,1.22462,4.73489,1.67283,5.02405,2.25162,4.19372,1.95483,1.01632,2.82126,2.80864
"hsa-miR-371b",4.72796,1.34476,5.57338,1.39504,3.42603,1.86753,4.56484,2.55753,1.74035,1.53683,1.94377,4.20384
"hsa-miR-4428",6.2322,1.33054,6.24953,1.03248,5.76579,1.80067,6.45582,1.25497,1.25196,1.34338,0.699063,1.29379
"hsa-miR-451",3.40414,2.25897,4.27666,1.6748,5.88865,2.25782,6.9766,1.56729,1.28569,1.20666,1.3736,2.46417
"hsa-miR-128-1",1.79839,4.30981,2.05646,2.7759,2.52329,4.38304,2.12889,4.67242,1.61318,0.618874,4.95607,2.51041
"hsa-miR-4284",1.06132,4.66349,1.16128,5.98516,1.3949,5.03269,0.954936,4.06429,3.95738,1.10778,3.42417,1.52759
"hsa-miR-181a-2",1.03084,4.91249,0.955201,5.64302,1.17428,4.32466,1.00929,2.70784,4.50963,2.10524,3.18064,2.70933
"hsa-miR-3188",3.96416,1.10596,6.61673,0.911319,4.19152,1.75023,3.90294,2.35498,1.04678,2.72222,1.50057,3.88855
"hsa-miR-3128",1.32528,1.39626,3.80864,1.4174,9.10534,1.24021,7.4287,2.7812,1.32429,0.841122,1.75322,1.23548
"hsa-miR-4640",4.25996,2.67589,5.60415,1.27395,3.31448,1.99619,3.83452,2.62673,1.94144,1.68472,1.44284,2.92589
"hsa-miR-3937",4.09922,2.2026,5.64856,1.6748,4.01695,2.31197,4.06725,4.01649,0.984104,0.860416,0.701244,2.79918
"hsa-miR-378g",1.51247,3.95209,1.74226,2.71316,2.57737,4.26965,2.22294,3.84167,3.53563,1.39032,2.72664,2.85552
"hsa-miR-4430",3.37901,1.47761,4.77281,2.7211,3.93245,2.2225,3.97602,2.44225,2.67305,1.20434,1.34847,3.06166
"hsa-miR-3619",3.32076,3.35691,2.92068,2.70061,2.78316,2.80421,2.39536,3.1204,2.48257,2.02433,1.73813,3.32288
"hsa-miR-1231",3.34241,1.87794,4.3133,1.52412,2.98,2.16041,2.92404,2.50677,1.62107,3.89434,1.06379,4.70505
"hsa-miR-335",1.5671,2.04213,3.25678,2.17419,7.63958,2.6855,6.28978,1.49886,1.78072,0.894859,1.47172,1.58439
"hsa-miR-3124",2.3077,1.26025,1.91699,2.01305,6.76094,4.7078,6.46422,2.20728,1.04394,1.63328,1.32354,1.18537
"hsa-miR-548ae-1",3.59713,2.87398,3.16884,1.2084,6.19454,1.70999,6.74835,2.12553,1.3526,1.42091,1.10357,1.29575
"hsa-miR-4462",2.89923,1.77659,3.96559,0.943789,2.87142,1.92532,2.89208,1.75446,1.3032,5.94958,0.918358,5.43592
"hsa-miR-500a",1.25387,3.82541,1.603,4.306,1.41694,3.44951,1.3467,4.19268,2.94356,1.53019,4.29237,2.46016
"hsa-miR-1260b",1.52826,4.00224,2.18065,4.33321,2.28776,3.72837,1.47276,3.17544,3.01878,1.5574,3.32292,1.99877
"hsa-miR-940",5.20181,2.98647,2.48075,1.6748,2.73049,1.94061,2.21672,2.30659,1.82215,2.10524,4.18154,2.80501
"hsa-miR-3131",6.1045,0.834963,2.84407,1.09586,7.2279,0.737379,7.62021,1.10436,1.09817,1.22858,1.00766,0.942375
"hsa-miR-4750",2.51499,3.07478,5.13332,1.76873,3.62986,1.40485,2.51306,2.72966,1.37659,2.46059,0.957309,4.01606
"hsa-miR-197",1.30638,3.48618,2.15061,4.11525,1.22845,3.93683,1.734,3.69948,2.16477,2.56276,2.63877,2.54679
"hsa-miR-766",2.08036,2.13253,1.00116,4.07911,1.64177,4.13747,1.9371,2.39122,2.41046,1.78871,4.22978,3.6262
"hsa-miR-572",3.0265,3.4813,6.1383,2.50202,3.3383,1.33236,3.22572,1.58277,1.3892,2.38848,1.1676,1.47444
"hsa-miR-3911",0.925133,4.83911,1.37207,5.04738,0.963083,4.13562,0.742929,3.83861,3.79072,1.38313,2.75171,1.05811
"hsa-miR-22",1.86605,2.1191,3.55779,1.94903,1.85642,1.3716,1.72723,3.21558,2.64366,1.40878,4.0836,4.8555
"hsa-miR-297",1.27144,2.00192,2.38612,0.901871,1.19293,1.44131,1.22567,1.73872,1.5535,8.29108,1.00217,7.37987
"hsa-miR-4742",2.40003,2.48577,1.65427,1.64326,6.19799,2.33567,6.55413,1.56928,1.69914,1.60139,0.821225,1.24894
"hsa-miR-3175",3.34719,3.52168,4.47856,4.2793,2.16899,1.98473,2.06921,1.11251,1.11964,1.3846,0.699063,3.82978
"hsa-miR-378h",1.59292,1.6748,1.64323,3.60457,2.47969,3.29682,2.1465,2.9458,2.30589,4.92752,1.17681,2.20046
"hsa-miR-629",1.35571,3.19014,2.22454,3.06647,2.39416,3.77576,1.51259,3.13253,1.93637,1.43214,2.22454,3.35938
"hsa-miR-3148",1.45373,3.10432,1.36952,1.17613,1.06341,0.944421,1.31011,1.3741,1.35103,7.70329,1.60411,6.87469
"hsa-miR-4743",2.12484,1.86038,2.43817,1.86809,4.88003,2.48141,4.3158,1.97067,1.82455,1.5536,1.62823,2.36804
"hsa-miR-4708",1.87525,1.48203,3.40052,1.2332,2.10033,1.42533,1.73872,1.70816,1.52294,7.02719,1.76284,4.00961
"hsa-miR-193a",1.41076,2.02388,3.68281,1.20664,4.15723,1.30383,2.49338,4.72954,1.30383,2.14135,1.63976,3.16111
"hsa-miR-4656",1.76136,2.17062,3.65084,1.93798,2.55348,3.09283,2.99793,2.91824,2.41039,2.05231,1.27758,2.42297
"hsa-miR-181d",1.42359,1.81127,1.53279,2.75104,0.898927,3.5678,0.880802,1.64455,5.7267,1.59983,4.36888,2.95415
"hsa-miR-194-1",1.03361,2.72869,1.41707,2.69447,0.954411,1.97512,0.917221,1.3604,4.9505,1.11474,5.14343,4.75663
"hsa-miR-548u",1.44962,2.86349,2.7399,1.20664,5.53823,3.06706,5.91285,1.97034,1.10424,1.3161,0.730796,0.916481
"hsa-miR-548x",2.08825,2.94329,2.91989,1.00831,5.97312,2.58647,6.39367,1.57739,0.87122,0.784013,0.793137,0.770804
"hsa-miR-16-2",0.985827,2.93448,1.96678,1.52643,6.45995,2.15061,6.35537,1.30319,0.890287,1.5535,1.41376,0.890287
"hsa-miR-4710",2.17413,1.65662,2.46975,1.97789,2.58226,2.02894,2.53616,1.79668,2.18193,3.42872,1.10596,4.46436
"hsa-miR-4797",2.15839,2.95173,2.74093,0.890059,5.64057,1.98703,6.76352,0.985263,0.932903,1.15854,1.16081,0.703083
"hsa-miR-3180-1",1.59912,2.13554,4.93602,2.50209,3.58286,2.21097,2.43975,2.15061,1.33984,1.15934,1.47831,2.50202
"hsa-miR-200b",1.32354,1.75911,1.48423,1.65993,6.67352,2.53413,6.94108,1.19811,0.783378,1.00374,1.32208,1.29059
"hsa-miR-660",2.30744,2.46816,1.61784,1.94836,3.51157,2.01893,3.69138,3.6733,1.00789,1.05419,2.67175,1.90543
"hsa-miR-200c",2.4532,3.44154,1.82179,3.0922,1.46388,2.57465,1.08157,1.83906,2.15068,1.31173,3.55779,3.07307
"hsa-miR-4490",1.67123,1.90543,1.31362,1.64092,5.94965,2.24674,5.85983,0.905193,1.98292,1.43875,1.28567,1.59368
"hsa-miR-2392",3.54541,2.15786,3.47496,2.45179,3.35616,3.1353,3.01667,1.64478,1.03838,1.16007,1.3373,1.43295
"hsa-miR-2277",2.30256,1.92431,3.11507,2.18566,3.15228,2.34556,1.72278,2.69191,2.69191,1.89702,1.37395,2.21374
"hsa-miR-505",1.41484,2.25772,1.08845,5.0321,1.32354,3.50341,1.48799,3.60788,1.72554,0.840373,2.55665,2.66996
"hsa-miR-1272",1.58794,2.04249,1.82001,1.20664,6.68783,1.3716,6.97558,1.18598,1.16099,0.977436,1.14385,1.31603
"hsa-miR-1323",1.20611,2.53911,2.38612,0.852551,5.86332,1.74867,6.8141,1.36788,0.732093,1.17887,1.32354,1.42833
"hsa-miR-4498",2.17413,1.59085,3.6233,1.31244,3.10462,2.49901,3.0326,1.62501,2.0166,2.2101,1.79849,2.42146
"hsa-miR-548aj-1",1.43654,2.75771,2.19999,1.18555,5.3419,3.12403,6.20803,1.40631,0.999672,0.738817,0.883598,1.02148
"hsa-miR-362",0.944124,3.30508,1.04044,4.6445,0.920035,3.64797,0.880028,3.86468,1.31487,2.05841,2.10149,2.51609
"hsa-miR-550a-1",1.52737,2.91858,1.04248,1.96184,4.2307,2.16539,5.20612,2.49403,1.63944,1.14689,1.62106,1.23473
"hsa-miR-603",1.43677,2.45419,2.65148,0.571024,5.77631,2.24729,7.1254,1.14885,0.895394,0.734101,0.918946,1.17273
"hsa-miR-4721",3.65876,1.93487,4.59071,1.62838,2.75482,1.27518,2.78824,2.37415,1.18483,1.84294,0.897679,1.90543
"hsa-miR-4299",2.08003,2.0237,3.36635,1.20664,3.12379,1.75356,4.46163,1.59572,1.9801,1.64084,1.46398,2.12174
"hsa-miR-1202",1.96852,3.10793,5.73818,1.28681,1.62045,2.76186,1.51259,1.8071,0.904263,1.5535,1.17434,3.26065
"hsa-miR-4423",1.262,1.10596,1.92486,1.35334,5.92018,2.29731,4.83844,2.85454,1.5964,1.12252,1.39548,1.01511
"hsa-miR-127",1.31605,0.709414,1.20983,0.453469,1.41366,1.15306,1.50553,1.17428,6.11342,1.52524,4.76785,5.10958
"hsa-miR-202",1.01482,1.79416,2.38427,1.36619,4.77996,2.12494,4.22741,1.92037,2.2417,1.43316,1.80238,1.35874
"hsa-miR-1226",2.80287,1.28249,2.59589,1.48688,3.58163,2.62026,2.84675,2.32419,1.26924,2.44623,2.12976,0.956773
"hsa-miR-450b",1.13419,1.77327,3.34719,1.04104,5.27408,2.45262,5.42553,1.66337,1.26774,1.07826,0.864145,1.01697
"hsa-miR-548z",1.70746,1.00684,1.28321,1.075,5.58074,2.21067,6.49455,1.55511,1.40268,1.17428,1.5952,1.10771
"hsa-miR-602",1.77681,1.70497,3.45763,1.51443,3.10462,2.66204,2.30894,1.8402,1.94241,1.5535,1.68696,2.63066
"hsa-miR-346",3.16541,1.15752,4.84829,1.20664,1.78605,1.34345,1.80038,1.78605,1.43954,2.18217,1.63677,3.82978
"hsa-miR-32",2.17413,2.34551,1.94214,0.776646,5.71841,1.5535,5.851,1.24685,1.32354,0.985263,1.08085,1.04912
"hsa-miR-363",1.13419,0.82341,0.966387,1.34215,0.616332,1.14189,0.802001,0.940754,5.99574,2.2164,6.08059,3.96878
"hsa-miR-3910-1",2.35245,1.33279,1.44372,1.00718,7.05462,1.55711,6.09909,1.39338,0.695934,1.3901,0.671381,0.993555
"hsa-miR-3942",1.55677,1.88045,1.36876,1.9691,5.71342,1.93218,5.82406,1.32994,1.5535,0.565265,1.1416,1.10083
"hsa-miR-3615",1.61108,1.4577,3.72289,3.47103,0.794208,1.91069,1.29443,1.647,1.79203,2.51233,2.52142,3.10155
"hsa-miR-551b",3.29869,2.09274,2.5214,1.44945,3.47034,1.72749,2.77137,1.48594,1.44704,2.02647,1.31857,2.13253
"hsa-miR-4732",1.57582,2.56721,1.60734,2.98815,2.36048,3.44223,3.35026,2.44588,1.32354,0.809355,1.94412,1.22941
"hsa-miR-181c",0.88342,3.62325,0.705713,2.61644,0.757955,3.42987,1.256,1.6728,4.07669,1.17428,3.14765,2.28517
"hsa-miR-4717",1.99306,1.37934,1.08819,1.88609,1.41841,1.7893,1.45067,1.98754,1.51113,4.80758,0.769217,5.15736
"hsa-miR-409",0.97345,1.24469,1.90543,1.57332,1.08072,1.30769,1.34922,1.54659,4.88807,1.15711,4.03556,4.10836
"hsa-miR-34a",0.946858,1.10754,2.88016,0.994672,1.35386,1.38419,0.878644,5.06516,1.91599,1.52296,4.43408,2.66159
"hsa-miR-192",1.38028,1.52136,1.25445,1.88697,1.64703,1.77843,1.17304,1.23513,3.48077,1.92388,3.59345,4.17669
"hsa-miR-3669",1.64015,2.47842,1.22499,1.37484,4.90847,1.88314,4.76271,1.32762,1.10596,1.8693,1.19991,1.18203
"hsa-miR-654",4.1334,1.05145,4.47796,0.848688,4.40268,1.31585,3.46625,0.865963,1.44281,0.60593,0.937652,1.29546
"hsa-miR-4800",2.41018,2.13253,4.74704,1.12165,2.30376,1.62848,1.77828,1.19372,1.31739,2.10524,0.968235,3.12984
"hsa-miR-1301",1.32354,2.18412,2.00382,4.4161,1.11895,3.17746,0.941527,2.04897,3.00753,0.474307,2.11749,1.88479
"hsa-miR-3935",1.90367,2.01853,1.52777,1.69999,1.91199,2.4972,2.38253,1.2952,2.30764,2.40158,1.86769,2.65889
"hsa-miR-501",1.10299,2.70547,1.52776,3.94814,1.30224,2.38187,1.5089,2.9376,2.2933,0.699063,2.15564,1.83557
"hsa-miR-4445",1.83214,1.79054,1.40773,1.12679,6.48518,1.56598,3.69888,1.82773,0.895394,0.985263,0.793372,1.97931
"hsa-miR-4538",1.13422,1.70222,1.05828,0.917613,1.6034,1.05227,1.76545,1.14604,3.39522,4.1498,1.10596,5.14424
"hsa-miR-3157",2.36954,1.88655,2.05598,2.32468,1.16993,1.00805,1.36418,1.74661,3.36569,3.35169,2.28232,1.21584
"hsa-miR-487b",1.41597,1.10596,1.19501,0.852551,1.86718,0.936959,1.5485,1.11318,3.38964,2.07585,4.38062,4.11337
"hsa-miR-4481",2.37054,0.910058,3.02422,1.89482,3.30738,2.45334,1.76518,1.6993,1.26936,1.91996,0.963575,2.41588
"hsa-miR-885",1.40053,2.64569,4.35132,1.99436,1.32613,2.03972,1.97637,1.22292,1.32308,1.80826,1.79978,1.96687
"hsa-miR-4685",2.03128,1.42434,3.81411,0.889632,3.89366,0.906266,3.92222,1.30147,1.02719,2.25872,0.900223,1.4031
"hsa-miR-3944",1.07863,1.57445,2.98534,0.903895,0.736164,2.03736,1.56962,1.27946,1.37863,4.77367,0.931091,4.49275
"hsa-miR-4654",1.5006,1.43871,2.38612,1.03248,4.78896,2.08864,5.50088,1.00665,0.87612,1.17428,1.04006,0.89309
"hsa-miR-124-1",0.753635,1.10596,5.85656,0.870951,1.31708,1.30027,0.767235,7.96383,0.756445,0.841869,0.756445,1.37753
"hsa-miR-4704",0.927491,1.66585,2.55463,1.03248,4.56046,1.78164,5.24985,0.997788,1.10596,1.40241,0.866044,1.40578
"hsa-miR-196b",1.54665,1.49378,0.941211,1.42794,0.923983,2.1571,1.07288,4.83137,3.10509,1.20837,3.01885,1.71129
"hsa-miR-488",1.62934,1.81779,1.65655,1.02254,5.7141,1.22462,4.5523,0.946346,1.67025,1.15245,0.680228,1.19377
"hsa-miR-21",1.32354,1.64204,1.74539,1.45302,0.907276,3.40602,1.78443,3.87161,1.57603,1.34338,1.73809,2.44804
"hsa-miR-4322",2.764,1.63802,4.76868,0.760121,2.37206,0.675972,1.51259,1.51259,1.32354,1.46194,1.13611,3.25928
"hsa-miR-331",0.987167,1.75763,1.03428,2.50871,3.3264,2.83095,1.95592,2.11294,1.81025,0.985263,2.62601,1.22523
"hsa-miR-595",1.23148,1.69877,1.59539,1.2227,1.17541,1.03425,0.936036,0.677985,1.32354,5.89699,1.25437,4.95215
"hsa-miR-769",1.62189,1.97314,1.62026,4.50414,1.31773,2.65619,0.912772,3.36341,1.14025,0.757154,1.86964,1.25095
"hsa-miR-4455",1.15327,1.40984,1.15042,1.46983,1.01938,1.46144,0.703384,1.3673,1.30155,6.10266,1.20726,4.55072
"hsa-miR-432",1.59885,1.09952,3.39072,1.07924,2.03999,0.936959,1.43374,0.917095,4.89198,1.5535,1.57386,2.34551
"hsa-miR-720",0.526399,2.74326,0.997416,3.06284,2.33568,1.89606,0.986006,2.15061,1.48717,1.40642,2.77952,2.24631
"hsa-miR-449b",2.53871,1.92471,3.5196,1.76059,1.06962,1.50011,1.52091,1.55115,1.03128,2.44948,1.87391,1.77335
"hsa-miR-548aa-1",1.45791,1.11714,1.42837,1.62012,4.91869,1.12614,3.95166,1.39918,0.992552,1.56578,0.883598,1.86398
"hsa-miR-3152",0.949651,0.875757,1.38552,1.24688,5.2465,0.984745,5.26034,1.55418,1.4125,1.21617,1.21617,0.91346
"hsa-miR-3149",0.62275,1.79789,1.5827,1.18682,1.29107,0.963293,1.34294,1.91738,1.64896,5.10465,0.972844,3.78267
"hsa-miR-195",1.00286,1.00682,1.22531,1.03248,0.872167,0.936959,0.897828,1.16145,1.10596,6.80616,0.79334,5.35618
"hsa-miR-625",1.40105,1.37216,1.62367,1.23091,1.28624,1.75004,1.05365,1.04074,2.60932,2.28785,4.56418,1.93507
"hsa-miR-502",1.02712,2.87371,1.25555,2.48258,0.780625,2.20738,0.868415,3.52852,1.40511,0.92331,2.88928,1.88599
"hsa-miR-514b",1.25682,1.45018,1.19011,1.42837,4.35854,1.75023,4.1877,1.76411,1.22859,0.711602,1.46988,1.29631
"hsa-miR-148b",1.27088,1.94493,1.1858,1.81148,0.852551,3.53805,1.28443,3.27057,1.03208,1.01344,2.74985,2.05591
"hsa-miR-30e",1.11112,1.7696,1.18011,1.69613,1.15121,3.02513,2.01993,1.99891,1.68449,1.34338,2.499,2.47895
"hsa-miR-1183",1.37829,1.00481,2.67303,1.62737,1.65088,1.69799,2.32616,1.63142,1.52669,2.25361,1.31987,2.85158
"hsa-miR-3927",1.55042,1.49884,1.27599,1.0422,4.70484,1.22153,4.99888,1.49321,1.08504,1.31808,0.679687,0.866282
"hsa-miR-330",1.08931,2.58037,1.61998,2.64126,0.991786,1.75023,1.01069,2.77598,1.3762,1.69274,2.30985,1.88364
"hsa-miR-4646",1.74176,1.30919,3.11811,1.67016,1.51259,1.78523,1.75438,1.51563,1.56534,1.98412,1.2894,2.46788
"hsa-miR-4727",1.13988,2.08874,1.02717,0.733507,4.69197,1.39886,3.45303,1.77475,1.50685,0.989498,1.3455,1.51102
"hsa-miR-4258",1.94148,1.66202,1.38699,2.2105,1.42873,1.54253,2.07902,1.5143,1.97158,1.53033,3.00383,1.22859
"hsa-miR-4657",1.27333,1.48645,1.61563,1.89124,4.3576,1.01538,4.25842,1.17428,1.2974,1.14814,1.10596,0.843381
"hsa-miR-4688",2.37167,0.927956,2.4263,1.07901,3.56795,2.00863,1.94562,1.7789,1.45413,1.244,0.989922,1.53747
"hsa-miR-24-2",1.26248,1.49371,0.842476,1.40949,1.35623,3.06125,1.60547,3.46434,1.82215,1.65607,1.65501,1.66047
"hsa-miR-548al",0.8213,1.65097,1.02529,1.04353,5.02119,1.39719,4.53892,1.15985,0.711089,1.34338,1.31568,1.25883
"hsa-miR-510",0.8335,1.13932,1.50183,1.47047,4.90974,1.34698,5.18442,0.800343,0.576704,1.03452,1.37758,1.09478
"hsa-miR-148a",1.34191,1.18089,1.24299,1.2135,1.58751,1.39701,0.773987,4.12112,1.87383,0.847231,4.09703,1.54936
"hsa-miR-570",1.08012,0.935238,1.14565,1.19587,5.89869,1.21928,5.61934,0.764086,1.04238,0.565265,0.883598,0.869228
"hsa-miR-142",1.00397,1.52708,1.40729,2.93301,0.676699,3.30012,1.48903,2.86892,1.78698,0.865711,2.17595,1.15561
"hsa-miR-3687",1.46976,0.835674,2.71719,1.54191,1.33743,1.06879,1.11262,0.864754,0.566177,4.61993,1.17656,3.83571
"hsa-miR-301a",0.714448,1.51259,1.55699,1.11692,0.878433,2.96747,1.35932,3.08228,2.62306,1.25859,3.09267,0.964331
"hsa-miR-2276",1.35403,1.01174,5.17565,1.56921,1.54338,1.18109,2.18332,1.22939,2.12201,1.0845,1.32354,1.26896
"hsa-miR-635",1.06673,1.10596,1.22344,1.20546,5.14526,1.37042,4.80141,1.4715,1.24855,0.827178,0.750122,0.793418
"hsa-miR-1278",1.09464,1.50706,1.22462,1.68588,4.33874,0.947229,4.63117,1.43179,0.987886,1.21916,1.00479,0.744199
"hsa-miR-3138",2.10986,1.0914,1.66605,1.03248,3.93136,1.35156,4.18144,1.36008,1.10802,1.22294,0.883598,0.862506
"hsa-miR-1234",3.08187,1.68367,2.06175,1.78954,1.34536,1.64448,1.3993,1.37209,1.68571,1.28902,2.10693,1.338
"hsa-miR-4306",1.42182,1.19425,1.48607,1.47293,3.06492,1.74801,3.013,1.31935,1.87954,1.34338,1.64767,1.08194
"hsa-miR-4791",1.02478,0.993448,0.92585,1.09075,4.55073,1.25473,5.61934,0.985264,0.828475,0.875508,0.988163,1.37603
"hsa-miR-188",1.35318,3.02456,1.20021,1.57946,0.850155,1.37332,1.17463,2.53166,1.70459,1.34338,2.62176,1.62553
"hsa-miR-4725",1.907,0.999987,3.92375,0.897439,2.65478,0.997084,1.70241,1.20338,1.28231,1.49338,1.06535,2.20822
"hsa-miR-132",1.6503,1.74034,2.06485,1.34875,1.17916,0.994247,0.613297,3.10246,1.8382,1.6926,1.10596,2.97649
"hsa-miR-1294",1.05528,1.38975,1.35488,1.03248,3.64183,1.50186,5.23753,1.79455,0.772561,0.970633,0.760765,0.769962
"hsa-miR-489",1.33152,1.75992,1.06595,2.73175,4.38545,1.03606,3.02972,1.33028,0.913398,0.827049,1.06402,0.784181
"hsa-miR-144",1.27303,0.898523,1.47156,1.06545,5.17093,1.07579,4.91959,0.985263,0.687956,0.7041,0.755953,1.24093
"hsa-miR-4667",1.33831,1.04916,1.3279,1.07236,2.33916,1.45303,5.0707,1.06325,1.41241,1.50228,1.26674,1.11999
"hsa-miR-3945",1.26857,1.44357,1.3959,0.895826,4.56198,1.01665,3.43391,1.44819,0.6897,1.30865,1.05753,1.47444
"hsa-miR-143",0.979651,3.19932,0.720556,2.13623,1.62707,1.18671,1.53408,1.13637,0.901596,1.34338,2.71404,2.51276
"hsa-miR-3612",0.764509,1.07077,0.870202,0.764509,5.26246,1.5118,4.61906,1.40024,0.914668,0.870202,1.22365,0.71064
"hsa-miR-3147",1.37074,3.48917,1.45333,2.04377,1.1029,0.939029,1.98569,2.19781,1.06586,0.966763,1.08035,2.16897
"hsa-miR-379",1.39625,1.49352,1.04572,1.03248,1.62271,0.553041,0.876372,1.11053,5.29809,1.17656,2.90223,1.31118
"hsa-miR-3652",1.29361,1.88987,2.14345,1.93147,2.12257,1.75972,1.95921,1.31218,1.03231,1.12123,1.46289,1.6748
"hsa-miR-3180-4",1.32354,1.63185,3.92529,1.03967,1.85835,1.63991,1.18861,2.25233,1.52989,1.05112,0.591335,1.5737
"hsa-miR-4274",1.61121,1.95448,1.62426,1.45968,1.17025,2.18192,1.46829,1.66256,1.20458,0.938994,2.60315,1.72124
"hsa-miR-337",2.41448,0.981363,2.21715,0.905959,1.82215,1.27803,3.36546,1.11317,1.30702,1.74786,0.937006,1.50583
"hsa-miR-1285-1",1.13419,2.13253,1.20728,1.05673,2.61345,1.93217,2.00678,1.53684,1.15569,0.840373,1.82689,2.13253
"hsa-miR-151b",1.42813,1.28832,1.78873,1.01581,1.01938,1.03379,0.772509,3.45902,1.9575,1.24772,2.43199,2.12947
"hsa-miR-129-2",1.94761,1.90543,1.58241,2.03259,1.36204,2.25583,1.4152,1.49983,1.43152,1.16593,1.73796,1.22471
"hsa-miR-4773-1",1.15651,0.755762,1.20771,1.19733,3.30487,1.26717,5.39377,0.985263,1.09665,0.812965,1.31423,1.04831
"hsa-miR-4535",1.94563,0.927955,2.35072,1.20664,2.89208,1.13245,2.06722,0.565222,0.858013,2.41635,0.846217,2.30813
"hsa-miR-4783",1.62623,1.30919,2.55822,1.05335,1.8001,1.62114,1.38941,0.977005,1.62928,2.19324,1.19903,2.13253
"hsa-miR-1827",1.148,1.5629,1.01238,1.42837,2.96745,1.37796,3.88293,1.34297,1.32354,1.37796,0.985822,1.06511
"hsa-miR-642b",1.73872,1.94198,2.24493,0.714534,2.55794,1.78673,2.74663,1.54914,0.775584,1.22193,0.883598,1.2437
"hsa-miR-4785",2.20941,1.44906,2.30119,1.72665,1.88898,1.40965,1.48933,1.57165,1.10596,1.53063,1.25639,1.46478
"hsa-miR-1273f",1.33674,1.56771,2.82723,1.34996,1.65914,1.28797,1.79859,1.186,1.32354,1.4751,1.04575,2.51542
"hsa-miR-3145",0.946559,1.90543,0.860463,2.06727,1.62324,1.92699,2.28786,1.53197,1.48494,1.54275,1.56213,1.62432
"hsa-miR-3606",1.39712,1.05176,1.63297,0.970145,4.8655,1.05014,2.83945,1.09844,1.29607,0.957967,1.14653,1.04618
"hsa-miR-216b",1.21057,1.24798,1.76866,1.1198,3.10462,0.920785,4.29783,1.3024,0.792445,0.94852,1.43169,1.15726
"hsa-miR-193b",0.814871,1.72105,1.36647,1.57031,2.48155,1.63648,3.79688,1.43496,1.0399,1.39338,0.697995,1.28028
"hsa-miR-382",1.51259,0.984839,1.36726,1.20008,0.954378,1.13078,1.11924,1.23096,3.46888,1.08607,1.88027,3.2644
"hsa-miR-152",0.854524,1.07992,1.02307,2.30711,0.705488,2.77671,1.8883,0.717467,1.36303,1.34419,3.53174,1.51392
"hsa-miR-491",0.960455,1.9646,1.35447,2.69438,1.21931,1.88698,1.36142,1.34338,1.35986,1.36142,1.84106,1.70453
"hsa-miR-3151",1.2553,1.66904,2.13172,0.72022,3.77851,1.05807,2.63306,1.29538,1.17185,0.806121,1.2902,1.23905
"hsa-miR-4476",1.13419,1.22728,1.79366,1.4099,2.42069,1.47976,3.3825,1.13527,1.08749,1.28608,1.41164,1.2568
"hsa-miR-542",0.954018,0.894235,1.18184,1.35044,4.06061,1.0699,4.1929,1.12907,1.10596,1.14346,1.10497,0.831781
"hsa-miR-378b",1.32746,1.46402,1.7474,2.18096,1.96379,2.69388,1.53864,1.28687,1.40155,1.16993,1.15282,1.05876
"hsa-miR-4446",1.34672,1.46337,2.4932,1.03248,3.73041,1.50459,1.77994,1.52729,0.772386,0.773837,1.04165,1.51163
"hsa-miR-296",1.21434,0.989551,1.72463,2.21433,0.859266,1.81954,0.857534,1.36595,1.26617,1.40498,3.00001,2.25817
"hsa-miR-4317",1.12738,1.95986,1.19235,1.8897,0.991697,1.93218,0.92345,2.52044,1.95628,0.675218,2.14144,1.59539
"hsa-miR-890",0.97345,0.746275,1.22462,1.46199,3.98194,1.14855,5.01825,1.20636,0.687391,0.565265,1.08703,0.792348
"hsa-miR-3605",2.0794,1.44999,1.67658,1.37651,1.9858,1.50339,2.70486,1.12996,1.04309,1.11705,1.33327,1.39314
"hsa-miR-3121",1.22705,1.67399,1.12201,1.68197,3.15697,0.929035,4.06507,1.20372,0.898899,0.840373,0.860463,1.10943
"hsa-miR-23c",1.18192,1.59569,1.29556,1.40432,1.56032,1.82309,1.16812,2.39177,1.32354,1.17428,2.70784,1.09685
