"","GSM1223778","GSM1223780","GSM1223782","GSM1223784","GSM1223786","GSM1223788","GSM1223790","GSM1223792","GSM1223794","GSM1223796","GSM1223798","GSM1223800"
"hsa-miR-4436b",3.2408,4.26411,3.99674,5.46202,5.03784,3.83283,2.85247,4.74947,4.10034,2.22871,4.68325,2.67606
"hsa-miR-4742",3.67862,4.22785,4.09889,5.00366,2.09967,4.25869,3.95681,3.925,3.86768,5.12702,3.28942,3.58524
"hsa-miR-4269",4.28006,3.91513,4.0214,3.21709,5.13288,2.28803,3.47211,4.22348,4.36454,3.91775,4.88895,3.35122
"hsa-miR-4657",3.92916,4.58345,4.13391,5.19475,2.39723,3.91046,2.08337,3.99904,5.00197,4.79632,4.20308,2.78351
"hsa-miR-3675",5.14338,4.67336,4.37238,3.17623,4.5183,1.94497,3.34674,4.70287,4.38592,3.26208,3.24754,4.04566
"hsa-miR-628",3.38068,4.56149,3.99904,4.14264,1.84894,4.78848,4.16161,4.4458,4.22415,4.52972,3.49316,3.21563
"hsa-miR-4305",5.22407,4.08842,4.25858,2.50279,4.47843,2.26256,3.87566,5.08302,3.1824,4.13445,3.42007,4.18901
"hsa-miR-933",2.65031,3.52258,3.99904,4.2065,3.32127,4.29801,4.40236,3.86194,3.72227,2.99909,5.10906,4.59372
"hsa-miR-329-1",5.22106,4.18218,4.03834,1.58699,4.624,2.60991,4.36231,5.03496,3.52104,2.44003,4.81358,3.86562
"hsa-miR-4769",4.29009,3.805,3.99904,3.58208,3.48437,4.05494,3.25185,4.63345,4.33639,2.83726,4.38601,3.4831
"hsa-miR-3922",5.13357,4.0713,3.99904,4.04265,4.86119,1.90421,2.04129,4.73909,4.20553,3.26276,2.77725,4.99455
"hsa-miR-4698",5.0713,4.06482,4.30052,2.84226,4.48022,2.36696,2.57099,4.6995,4.84097,3.32968,3.44337,3.82162
"hsa-miR-3121",3.72881,4.12065,3.96973,4.81531,3.05122,3.91848,3.45425,3.71068,3.59391,4.83259,2.70163,3.89619
"hsa-miR-1307",3.94768,4.4093,4.13452,3.54292,5.11115,1.40374,2.93874,4.90061,3.6012,2.06822,4.85616,4.68211
"hsa-miR-195",3.08572,2.55036,3.02622,5.239,5.27918,3.44961,2.81858,4.27619,3.83364,1.64098,5.43281,4.73961
"hsa-miR-196b",4.59054,3.33157,3.41126,2.30446,4.94848,2.13035,3.22813,3.94237,4.99633,3.98445,4.63562,3.64058
"hsa-miR-550a-1",3.89086,4.55998,4.36332,4.36786,1.87199,3.57015,3.37138,4.32136,3.92254,4.71183,2.83214,3.17014
"hsa-miR-3685",4.47871,3.57761,3.81076,3.42788,3.46209,3.26527,3.79198,4.36923,3.92881,3.24778,3.26468,4.23543
"hsa-miR-4635",5.08391,4.47375,4.02568,1.61988,4.87126,2.41248,2.49284,4.47927,4.65904,4.0108,2.47494,3.95973
"hsa-miR-4743",3.78809,4.21692,4.28913,3.95483,2.47798,3.29406,2.73622,4.04461,4.90547,4.63173,2.618,3.4353
"hsa-miR-548u",3.43181,4.17714,3.02859,4.81687,1.83573,4.32526,3.95681,3.88975,4.00721,4.33755,3.45532,3.01433
"hsa-miR-130b",4.15778,4.57765,4.45369,3.87107,1.75365,3.23071,3.17531,4.23261,4.69696,4.66905,2.89559,2.5234
"hsa-miR-4749",3.30341,4.04663,3.92254,3.52771,3.44022,4.11899,2.874,4.27101,4.32686,3.72879,3.43638,3.19524
"hsa-miR-589",4.38146,3.65438,4.10238,3.04881,3.77709,3.79077,4.47125,3.40783,3.64934,3.13748,3.52566,3.211
"hsa-miR-4797",3.63012,3.98224,4.25235,4.60892,2.16444,3.51072,2.86699,4.64465,4.18916,4.34508,2.4344,3.38569
"hsa-miR-153-1",3.10572,5.16643,5.597,1.61654,2.21238,2.67411,4.46546,3.28374,4.37944,4.53358,2.39317,4.51885
"hsa-miR-664",4.95432,4.28782,4.38671,2.73848,4.29405,2.1783,2.77188,4.77659,3.24921,3.05586,3.39037,3.82212
"hsa-miR-3939",4.73234,4.02452,3.46456,2.20225,3.81483,2.87124,3.13328,4.49594,3.90888,4.00608,3.37998,3.86938
"hsa-miR-509-1",3.54589,4.37787,4.12215,3.75169,1.82266,3.84461,3.76383,3.81225,4.24467,4.22571,2.99266,3.24909
"hsa-miR-4261",4.71332,3.37172,3.93415,2.02994,5.287,2.45772,3.02564,4.04974,3.21551,3.69529,4.91388,3.01633
"hsa-miR-4773-1",3.2848,3.74708,3.80943,4.14617,3.05109,3.97105,3.62762,2.9938,3.54519,4.76571,3.25474,3.51054
"hsa-miR-3655",2.97722,3.35337,2.66375,4.02191,4.44701,1.80485,3.51922,3.69143,4.38536,3.65132,4.73025,4.28252
"hsa-miR-3944",4.83636,3.91086,3.49724,2.42748,4.45917,2.28794,2.48877,3.69878,4.49576,3.79741,3.03537,4.41905
"hsa-miR-4793",3.40018,4.07876,4.13508,4.05888,4.37009,1.32813,1.87878,4.1098,4.32853,2.78992,4.57225,4.21453
"hsa-miR-4708",3.30421,4.11552,3.4818,4.02079,1.75012,3.75132,4.1606,4.20681,3.99047,4.53358,3.38291,2.4319
"hsa-miR-1587",2.62126,3.27499,3.69058,3.29238,4.64166,3.08001,3.86434,4.2801,3.24781,1.84519,5.18366,4.06681
"hsa-miR-3960",2.85855,2.36139,2.81636,3.90836,4.47004,4.25077,4.55241,2.84433,2.85095,2.95346,4.88083,3.91534
"hsa-miR-890",3.78288,4.84343,3.88346,3.53483,1.36938,3.89824,3.30033,3.54984,4.01578,4.67423,3.1335,2.64987
"hsa-miR-25",3.83794,4.37208,3.8998,3.57761,2.05888,3.13326,3.56196,4.01589,4.23861,4.20362,3.11825,2.43055
"hsa-miR-1271",4.64916,3.92928,3.29462,2.96596,3.08612,1.89634,3.76709,4.70938,3.78614,3.74393,3.59839,2.98622
"hsa-miR-2681",5.36913,3.28369,3.11018,1.66834,4.5504,2.35733,3.26605,4.75488,3.18694,2.69091,3.65123,4.46755
"hsa-miR-202",3.64065,4.15282,3.98922,3.17939,2.27717,3.01872,3.5839,4.28056,4.05002,3.78698,3.27726,3.07636
"hsa-miR-4277",4.89154,4.00672,3.87267,2.31036,5.03232,1.92874,1.29842,4.22386,4.26785,4.05706,2.35883,4.03689
"hsa-miR-532",4.19393,4.37208,3.99431,2.18395,3.374,2.60842,3.18744,4.42627,3.97745,2.80915,3.61204,3.51784
"hsa-miR-3129",3.52277,4.25939,3.47521,2.0808,3.9458,2.65562,4.39364,3.28866,3.15542,2.96341,4.97288,3.53914
"hsa-miR-1227",4.76837,3.77531,3.45171,1.83681,3.66474,3.76945,3.09509,4.61135,3.17269,2.35717,4.54385,3.1951
"hsa-miR-1910",3.10812,3.10747,3.38731,5.00376,4.89875,3.12298,1.67881,3.91903,3.60306,2.35736,5.12879,2.87444
"hsa-miR-4791",3.67015,3.94884,3.702,3.04056,1.9509,4.53239,3.9672,3.18192,4.05079,4.73075,2.59863,2.78474
"hsa-miR-221",3.53621,4.57587,4.49796,4.07027,2.00036,3.41955,2.57501,3.96137,3.76925,3.63294,3.5226,2.52842
"hsa-miR-4753",3.3004,2.75805,4.22077,2.42599,5.07374,2.93267,2.81089,3.373,3.16911,3.93115,4.25451,3.7304
"hsa-miR-4670",3.16814,2.63293,1.96833,3.41083,3.98995,6.53734,6.30178,2.2904,1.22832,2.15318,4.56898,3.72386
"hsa-miR-4252",5.16089,3.88501,3.53173,3.41003,4.72858,1.17175,1.6439,4.51116,4.26485,3.51366,2.33189,3.5733
"hsa-miR-32",3.14267,3.76452,3.78822,2.86344,1.62264,4.35952,3.13551,3.64907,3.96324,4.12541,3.68885,3.5644
"hsa-miR-4262",4.85946,3.35107,3.0627,2.99356,3.85179,2.9544,2.75526,2.42835,2.89582,3.53348,4.65428,4.29713
"hsa-miR-4524",3.47889,3.14319,2.43337,3.18377,4.05099,5.98381,5.3676,1.93208,2.36893,2.21595,3.7013,3.73606
"hsa-miR-4704",3.21313,4.22785,3.34641,3.95093,2.38369,4.49933,2.85112,4.1102,3.95454,3.67061,2.69065,2.61625
"hsa-miR-450b",3.88515,4.01468,3.76891,3.26943,1.66381,3.12987,3.53666,3.83575,3.88727,4.76992,2.76798,2.91205
"hsa-miR-200b",3.65453,3.77612,3.48441,3.76837,2.57927,4.03644,3.6784,4.08471,3.47278,3.7009,2.5676,2.58769
"hsa-miR-4323",4.41096,3.57761,3.68868,2.63069,3.98043,2.48348,2.57501,4.63882,3.44286,2.59153,3.73711,3.20291
"hsa-miR-4771-1",4.40381,3.44785,3.417,2.80559,3.47262,2.95966,2.91916,3.74303,2.73386,3.64394,3.70622,3.70225
"hsa-miR-4539",3.60258,4.16837,4.06642,3.05539,4.45222,1.41687,1.97462,4.6836,4.63639,1.01573,4.75701,3.00631
"hsa-miR-4310",2.82845,3.46093,3.31763,3.65697,2.70179,5.17914,4.50294,2.40085,2.43241,2.67031,3.65388,3.97894
"hsa-miR-1469",2.71,2.42941,2.97557,4.19716,2.42964,5.4029,4.036,2.68533,2.77478,3.63553,3.87103,3.57748
"hsa-miR-1278",3.35815,4.02271,2.97019,3.10244,2.00406,4.00715,3.51754,4.25441,3.58873,3.95681,2.86836,2.84908
"hsa-miR-4487",2.52585,2.80504,3.22641,4.31581,2.90403,3.89947,4.7211,3.01051,2.67159,3.95328,3.21314,2.96357
"hsa-miR-2861",2.21202,2.75197,2.76772,3.16069,3.57294,3.21039,3.2848,3.91005,3.3425,3.28939,4.54358,4.14604
"hsa-miR-133a-1",4.64873,3.68484,3.27101,2.48447,3.56536,2.0731,1.44555,4.07204,4.05139,2.66098,3.36731,4.33469
"hsa-miR-31",3.89802,4.22692,4.67601,4.37967,1.68085,2.30415,2.1798,3.21205,3.5549,3.82492,2.63781,3.04993
"hsa-miR-26b",3.38673,3.77285,3.58524,3.87211,1.46042,3.28866,2.17624,4.18802,4.01404,3.51559,2.79567,3.37172
"hsa-miR-216b",3.57015,4.06684,3.74971,3.79011,2.00036,2.32886,2.16079,4.0054,4.39643,4.04425,2.82729,2.38726
"hsa-miR-1184-1",2.44395,2.2704,2.86363,5.14547,2.34917,4.66478,4.39013,3.19004,1.6506,3.51932,3.10707,3.55347
"hsa-miR-4290",3.52684,3.93527,3.17903,1.70411,3.50823,2.46715,4.18089,3.29219,2.86769,1.69823,5.88334,2.53681
"hsa-miR-4329",4.50658,3.25509,3.84813,2.04278,4.49576,1.62693,2.27982,4.6995,3.26577,2.32073,2.49532,3.91534
"hsa-miR-4735",4.95606,2.70859,3.46616,1.15764,3.59542,2.26256,3.69831,4.01569,3.13991,3.79803,2.83591,3.09501
"hsa-miR-4431",3.01103,3.15633,4.49154,2.30818,2.17973,2.88243,4.36326,2.48836,3.04454,3.04784,4.23658,3.51784
"hsa-miR-1911",3.3025,3.25135,3.6279,3.67897,1.64414,3.36696,2.78128,3.84156,3.38577,3.67696,3.0343,2.96397
"hsa-miR-138-2",4.59609,4.05657,3.91114,1.50334,3.98475,1.50592,1.90401,3.68878,4.06868,3.67772,1.91507,3.7092
"hsa-miR-4324",4.25936,3.1264,2.84222,2.28654,4.7304,1.62941,3.05555,3.95558,2.73386,3.51131,2.6681,3.71188
"hsa-miR-4422",3.8107,2.80008,3.49708,1.95617,3.68499,1.64144,3.23164,3.09326,3.72447,4.27919,3.62105,3.11941
"hsa-miR-297",2.4721,1.97775,2.12018,4.01522,5.09085,4.35923,3.86691,1.65131,1.59424,1.47605,5.50659,4.32806
"hsa-miR-324",3.80424,4.43689,3.16648,3.33187,1.49896,2.23992,3.03248,3.70258,4.12377,3.43902,2.81729,2.8508
"hsa-miR-3620",4.65308,3.57761,3.2848,2.90981,3.97344,1.90698,2.10879,4.08471,3.92254,2.33929,2.66582,2.96593
"hsa-miR-888",2.90259,2.76844,3.62183,2.43123,3.43746,2.38566,4.59414,2.99108,3.26226,3.3982,3.49782,2.98112
"hsa-miR-410",3.02654,3.57093,4.13972,1.88854,3.5012,3.16814,4.60103,2.63088,2.59766,2.9524,3.96149,2.18087
"hsa-miR-3163",2.76618,3.83814,3.52629,3.81599,2.10634,3.31814,3.029,2.8178,3.35055,3.79529,2.83397,2.99582
"hsa-miR-4474",4.82115,2.18204,3.8427,2.43119,2.9063,2.69974,2.46261,2.41668,4.33897,4.14955,3.04804,2.59988
"hsa-miR-3678",2.59525,3.6177,4.48569,1.93741,2.15283,2.04758,4.11653,4.03139,3.30922,2.80915,3.78572,2.75451
"hsa-miR-542",3.2848,4.33969,3.58617,3.61822,1.74998,2.55676,2.34266,3.86291,4.23811,4.08565,1.66483,2.29906
"hsa-miR-4802",3.89997,3.92016,3.89091,2.23318,2.99262,1.91702,2.32325,2.89561,3.89821,3.93038,1.71885,3.95528
"hsa-miR-1294",3.06443,3.7779,3.27922,2.45165,2.03091,3.97679,2.5489,3.46322,3.01574,3.71898,3.42927,2.72879
"hsa-miR-346",2.89174,2.5255,3.4139,2.68194,4.15325,2.09534,2.46001,4.17062,3.21812,2.67938,4.0657,3.01751
"hsa-miR-509-3",3.39791,4.24905,3.7433,2.64595,1.56653,2.72506,2.94537,3.73289,3.94976,2.9873,2.84683,2.51454
"hsa-miR-671",4.73227,3.75833,3.50271,1.95189,3.87467,1.51513,2.03488,4.43155,2.99762,2.14232,2.77822,3.23223
"hsa-miR-3921",3.01601,3.37172,3.88157,2.76322,2.18527,3.08892,2.49579,3.26687,3.22519,4.22181,2.39058,3.04119
"hsa-miR-154",3.67608,4.19695,3.69747,1.76029,2.7076,1.62249,1.31017,4.48363,4.40637,2.6956,3.20414,3.06532
"hsa-miR-3690",4.30699,3.16814,3.41474,2.55211,4.69176,2.41248,2.96384,2.66591,2.46383,2.17174,3.41944,2.54479
"hsa-miR-21",4.90302,2.98695,3.03645,1.3733,4.2876,1.93846,3.86691,4.35281,2.27493,1.83083,2.7859,2.73061
"hsa-miR-3612",2.88637,3.08272,3.67061,2.57819,1.49656,2.97986,3.20048,4.0669,2.73386,3.64921,2.88637,3.07502
"hsa-miR-4715",3.51551,2.78321,2.95138,2.26341,3.75839,2.26256,2.40143,2.91464,3.77904,3.47728,3.08168,3.02606
"hsa-miR-668",4.48657,3.13438,3.12665,2.64999,4.30233,1.61934,1.69382,4.08186,3.5687,2.15219,2.48956,2.78026
"hsa-miR-1538",2.59848,2.75906,3.49847,4.25419,5.03124,1.62707,2.65755,2.07026,2.90359,1.42183,4.37779,2.2468
"hsa-miR-1909",2.83992,2.94487,2.98435,3.29111,4.29726,1.88504,3.42587,2.71996,2.7707,2.04594,3.18562,2.90929
"hsa-miR-4772",2.58356,3.01725,3.34533,2.27897,1.65022,2.62303,3.69485,3.07322,3.68418,3.60564,3.20437,2.42798
"hsa-miR-1322",1.37069,1.71154,1.41379,6.28977,6.00939,1.5875,2.61634,1.75546,1.21331,1.14019,4.84038,4.97975
"hsa-miR-4439",3.08614,3.76598,3.38577,3.38844,1.55533,2.08157,2.76241,4.04691,3.47658,3.65519,1.69538,1.83488
"hsa-miR-340",2.62681,3.07527,2.45757,3.37229,2.13947,3.64935,3.63782,2.56887,3.1436,2.81445,2.66429,2.50608
"hsa-miR-4270",2.08444,2.28165,1.39227,2.97686,4.36373,2.6252,2.81858,2.68382,2.62692,3.20437,2.67182,4.89707
"hsa-miR-1238",2.1621,3.43821,3.66495,3.68186,3.01995,2.26254,2.12321,2.983,2.80412,3.02447,3.09333,2.36147
"hsa-miR-4294",1.94425,1.85512,1.67274,2.01941,3.85796,2.99948,4.45979,2.71799,2.01989,2.38259,4.16832,3.73777
"hsa-miR-183",2.77094,2.58263,2.63075,2.946,2.4562,2.94162,3.38577,2.91464,2.79086,3.47121,2.45888,2.47215
"hsa-miR-4481",2.47993,2.66956,2.22995,2.66209,3.76084,1.71242,3.63758,3.80034,2.1697,1.40436,4.27395,2.93869
"hsa-miR-194-1",3.67893,3.01914,3.85102,1.65436,2.01524,1.69277,3.92925,2.8502,2.88128,3.33967,2.42081,2.37379
"hsa-miR-149",2.48086,2.39972,2.47051,3.53646,3.05385,1.99055,2.29095,3.66531,3.29538,2.29914,3.69459,2.49622
"hsa-miR-921",3.8794,2.71004,3.27661,2.4944,2.64887,1.49989,2.29708,3.34949,3.93768,3.24919,2.15298,2.17673
"hsa-miR-16-1",2.17308,1.61407,3.25399,4.43857,3.72906,3.13733,2.61225,1.7878,2.68887,1.52686,3.29418,3.30224
"hsa-miR-4454",4.29182,3.1335,2.74035,2.20458,3.7731,1.63449,1.15358,3.22952,3.61346,2.5153,2.57497,2.6331
"hsa-miR-4727",3.3239,3.37331,2.24469,3.5494,1.32787,2.164,3.01019,2.92683,2.90246,3.95518,2.08282,2.31515
"hsa-miR-3679",2.86956,2.69065,2.56323,2.32964,3.04807,4.04203,3.29939,2.24766,1.92399,1.87922,2.73452,3.40295
"hsa-miR-214",3.07411,2.90083,2.82257,3.11264,2.75473,1.87601,3.43077,2.28774,3.13516,2.44324,3.18562,1.98092
"hsa-miR-144",3.12658,3.05092,3.06612,3.04056,1.25485,2.47805,2.56069,2.97137,3.23574,3.20217,2.09412,2.90792
"hsa-miR-4475",3.1912,2.8359,2.91167,2.24819,2.34524,2.72088,3.2232,2.67957,2.47583,2.18312,3.3808,2.75738
"hsa-miR-4654",3.45705,3.86567,2.35343,2.72472,1.14665,2.14038,2.14598,3.63529,3.92767,3.89,1.97758,1.64414
"hsa-miR-4274",2.37234,2.56367,2.88662,3.44822,2.53573,3.09987,2.50437,2.29281,2.37349,2.53478,3.59118,2.56367
"hsa-miR-20b",2.94464,3.61352,2.54763,4.80697,1.96779,2.77422,1.89577,3.00097,2.64272,2.82609,2.05024,1.65633
"hsa-miR-550b-1",3.06178,2.98604,3.38166,3.2565,1.80526,2.58865,1.75965,2.62569,3.12283,3.6166,2.29537,2.21613
"hsa-miR-4640",4.6439,3.60274,2.55701,1.87556,2.88792,1.66983,2.26778,3.84384,2.67206,1.68629,1.88643,3.04409
"hsa-miR-4723",3.66553,3.27499,3.60588,1.70451,2.47375,1.83415,2.11957,3.16183,3.03433,2.37799,3.05619,2.32533
"hsa-miR-4734",2.43118,3.22887,3.32176,3.2229,3.44022,2.22586,1.63098,2.98146,3.03703,1.21512,3.56027,2.29676
"hsa-miR-3669",2.6989,3.7139,2.54655,2.8272,1.67617,2.77868,2.86785,3.47647,3.24997,2.48852,2.13774,2.01019
"hsa-miR-4779",2.09812,2.27673,1.7307,1.65513,4.4819,4.33225,3.15399,1.70337,2.09668,1.99146,3.32985,3.53805
"hsa-miR-877",2.8259,2.48239,3.09699,2.57122,2.3274,2.77557,2.39816,2.7189,2.87522,1.70123,4.11349,2.45791
"hsa-miR-3692",3.90285,1.99714,2.47726,1.8024,3.44632,1.3341,2.82622,2.897,2.92892,2.56418,3.64582,2.49855
"hsa-miR-4695",2.92356,3.1059,3.22416,2.31717,3.57465,1.5293,1.96922,2.94645,2.87296,1.33163,4.00377,2.43911
"hsa-miR-3185",2.28305,2.54927,2.54558,2.45165,3.66455,1.70232,2.52579,3.59353,3.3233,1.33498,3.07954,3.15397
"hsa-miR-4722",2.34678,2.9393,3.82081,2.44914,2.95533,1.96747,1.45872,3.76946,3.65752,1.39227,3.46506,1.86305
"hsa-miR-2053",2.82069,2.96509,2.8583,2.06134,1.32768,3.23412,3.02888,2.18266,2.02936,2.84651,2.7483,3.97171
"hsa-miR-4287",2.99791,2.73298,3.2331,2.98887,1.76129,2.63975,2.77557,2.13096,2.65792,3.82103,1.69993,2.62992
"hsa-miR-185",2.71825,3.44222,2.52485,1.85028,1.64829,1.93724,2.80927,3.64355,3.78676,3.20521,2.27581,2.0978
"hsa-miR-4296",1.93072,1.66815,1.72224,3.68949,4.25992,3.92061,3.92859,1.27751,1.3704,1.39227,4.29914,2.39839
"hsa-miR-2909",2.62758,2.40225,2.72542,2.4795,2.63185,2.67479,2.3813,2.68826,3.0803,3.18958,2.47494,2.279
"hsa-miR-15a",2.13365,3.00499,2.60254,2.9044,3.11235,2.01257,2.59614,3.56122,2.92898,2.18146,2.54053,2.04949
"hsa-miR-425",2.23714,3.33924,2.5647,2.50928,2.48688,3.60014,2.54835,2.03576,2.84724,2.56743,2.16505,2.59678
"hsa-miR-148a",3.99412,3.29658,3.19665,1.30275,3.21557,1.86707,1.55889,3.31973,2.83581,2.15369,2.32284,2.19445
"hsa-miR-516a-1",2.09812,1.64648,1.70893,1.86477,4.2391,1.98122,2.19189,2.19624,2.99777,4.36204,3.9593,1.85343
"hsa-miR-4651",2.10693,2.29774,1.96833,2.88188,3.23906,1.54171,3.13541,3.35941,2.49154,1.62397,4.17766,2.23985
"hsa-miR-4716",2.6817,2.78333,2.68302,2.30886,1.6666,3.00842,1.838,2.6305,2.67864,1.21952,5.44201,1.64414
"hsa-miR-23c",3.52519,2.44365,2.18799,4.5302,1.79152,1.8428,2.40255,2.68341,2.13447,2.15709,1.47741,3.37377
"hsa-miR-660",2.82367,2.69461,2.84716,3.35474,1.55969,2.33923,2.18591,2.75743,2.81437,2.09701,2.33923,2.6429
"hsa-miR-33a",4.27104,2.84778,2.49093,1.23063,3.41632,1.94987,1.55261,2.76647,2.09549,2.26785,2.09549,3.36149
"hsa-miR-3117",2.70276,2.63271,2.13664,2.65132,2.67915,2.0827,3.15516,2.0799,2.24765,2.57666,2.66374,2.63202
"hsa-miR-3160-1",3.39866,3.21393,3.46523,2.04895,2.21348,1.27776,2.16859,2.32736,3.32312,2.61481,1.28363,2.86207
"hsa-miR-4690",2.04399,2.39364,2.4077,3.10046,3.39638,2.20177,2.18373,2.78351,2.17794,2.0166,3.15564,2.32984
"hsa-miR-548ad",2.47494,4.16586,3.37218,0.793627,1.52464,1.73292,3.96153,2.20488,2.34952,1.88313,3.2709,2.43484
"hsa-miR-487b",3.79101,3.29681,2.80163,2.16716,2.82088,1.17312,1.41452,2.56349,2.53827,3.18722,1.88643,2.51142
"hsa-miR-640",2.71083,2.57873,2.60627,2.17749,2.38675,1.42979,1.96002,3.10793,3.71621,2.36035,2.98406,2.12157
"hsa-miR-101-1",2.82275,2.92143,2.72472,3.45081,1.60705,2.24746,1.49147,3.60925,3.62652,2.23322,1.37884,1.95199
"hsa-miR-1296",2.5482,2.70018,3.37198,2.02244,3.57333,1.65866,1.68813,2.76972,3.62652,1.82143,2.39317,1.87114
"hsa-miR-4707",1.71077,2.72671,1.65465,3.12524,2.87995,2.9085,2.42241,2.22365,1.79017,1.86711,3.01137,3.62192
"hsa-miR-371b",2.49049,2.9695,2.6792,4.2065,1.68338,1.83305,2.14513,2.52353,2.73386,2.72789,1.63449,2.30919
"hsa-miR-548p",2.92081,2.89582,3.18477,1.88907,2.23512,1.28344,3.2848,3.03671,2.24427,2.35047,2.52177,2.0485
"hsa-miR-3618",1.74796,1.88239,2.10336,1.96937,2.20915,3.13442,1.64618,1.85718,2.87954,4.14122,1.86315,4.33756
"hsa-miR-4728",2.08201,1.53196,1.76951,1.9773,2.21321,1.68186,2.66519,2.0124,2.4554,5.45939,2.42165,3.50071
"hsa-miR-216a",2.523,3.29054,3.23653,3.04056,1.42058,1.54171,1.96284,2.4565,3.13063,3.29087,1.90834,1.73889
"hsa-miR-1180",1.88239,1.80208,1.31914,3.79165,3.48092,1.58606,2.33776,1.7662,2.60207,1.51437,4.52888,2.87124
"hsa-miR-380",2.78685,2.63253,2.78242,1.66867,2.81994,2.2777,3.04689,1.80431,2.06666,2.11397,2.39103,2.81453
"hsa-miR-92b",2.23485,2.53006,3.16167,3.57761,2.16284,1.89929,1.656,2.64806,3.71682,2.22469,1.86492,1.4339
"hsa-miR-1207",2.02219,2.21921,1.81262,2.73678,2.71375,1.79648,2.51256,2.48176,2.07335,2.85347,2.80962,3.04981
"hsa-miR-3161",2.08362,1.72543,2.17648,1.51952,3.45457,1.88239,2.96476,2.37819,3.41546,2.81695,2.79567,1.68222
"hsa-miR-2115",2.65562,0.924457,1.88948,2.71148,2.46207,4.97748,3.48693,1.61029,1.51525,1.2611,2.69065,2.55221
"hsa-miR-3938",3.97178,2.38585,2.54236,1.44438,3.02048,1.64591,2.26004,2.17696,2.41356,2.31001,1.57984,2.94874
"hsa-miR-541",2.17308,2.28938,2.70306,2.35736,2.29352,2.49501,2.4488,2.3504,2.41222,1.9222,2.24844,2.95125
"hsa-miR-642b",2.31507,2.28574,1.68745,3.53462,3.1831,1.49872,1.79556,2.18266,2.57199,2.99431,1.82091,2.77048
"hsa-miR-296",2.55784,2.69065,2.77234,2.06858,2.35343,2.00675,2.64761,2.73355,2.32577,1.82574,2.27938,2.3574
"hsa-miR-193a",3.67061,2.05694,2.58874,1.36277,2.22714,1.11584,2.02551,2.03786,1.60811,2.17337,4.91151,2.73442
"hsa-miR-4645",2.17308,2.28166,1.99188,1.74347,2.39111,2.84585,3.73571,1.88406,2.1527,2.40043,2.08859,2.77613
"hsa-miR-4278",2.64164,2.22196,2.10336,2.46888,3.15399,1.24583,1.4903,3.13751,2.87296,2.23254,2.40566,2.40321
"hsa-miR-3619",2.7887,2.41001,2.82767,2.45931,2.58624,2.36391,1.3279,2.92265,2.7634,1.42338,2.6344,1.80444
"hsa-miR-1273d",2.19911,2.7936,2.43394,1.52586,2.04523,1.41171,2.39583,2.81216,2.38816,2.36823,3.37998,2.54006
"hsa-miR-99b",3.88173,2.55676,1.96833,1.80455,3.11978,1.4158,1.54757,2.90969,2.57501,1.83634,2.23801,2.38618
"hsa-miR-4424",2.88598,3.19283,1.96598,1.74146,2.06442,1.94563,3.2996,2.55197,2.31145,2.12628,2.05501,1.9343
"hsa-miR-936",1.78673,1.61414,1.49585,2.27897,2.82035,1.82454,2.59168,1.88916,1.99884,2.43664,2.57113,4.45265
"hsa-miR-488",2.57698,2.74884,2.7781,2.7948,0.96647,2.77285,2.21275,2.5762,2.11666,2.10083,2.27897,1.72257
"hsa-miR-4506",2.16922,3.49564,2.15099,2.67874,1.23653,1.82854,1.79336,3.07351,3.24995,2.18093,1.60958,2.07469
"hsa-miR-4676",2.962,2.16639,3.1143,1.57424,2.71474,1.19504,1.69403,3.66814,2.17151,1.54389,2.5573,2.15744
"hsa-miR-3180-1",3.12029,2.48961,2.18525,1.65774,1.78406,1.29972,1.88953,3.52751,2.99814,1.8299,2.75093,1.93937
"hsa-miR-802",2.23149,2.44806,2.2279,1.52917,3.3038,2.0047,3.23606,2.25608,1.97799,1.86507,2.63483,1.52486
"hsa-miR-4504",1.7921,1.87158,1.6287,1.97333,2.57227,2.28712,3.27565,1.89496,1.82801,1.39227,4.87715,1.73842
"hsa-miR-150",4.01578,2.01874,1.95665,1.47013,3.1328,2.06459,1.63555,3.23418,1.63449,1.90397,1.84648,2.16766
"hsa-miR-30c-2",2.39715,2.80915,2.80527,1.85472,1.76133,1.6291,1.66326,2.41103,3.12376,3.3701,1.40144,1.82999
"hsa-miR-3912",2.17308,2.36298,1.85758,3.26178,1.91759,2.27979,2.50185,2.15989,1.7973,1.90072,2.27897,2.47041
"hsa-miR-600",2.48008,2.04563,2.69589,1.9673,2.2526,1.48123,1.75629,1.67167,2.9539,2.72671,2.68245,2.22995
"hsa-let-7d",2.27531,2.91933,2.11305,2.16548,1.5348,2.75995,1.79801,2.32623,3.06854,3.31639,1.21146,1.44087
"hsa-miR-4435-1",3.22487,3.30522,1.997,1.23309,2.80989,1.28876,2.50355,2.23201,2.15761,2.06746,1.94023,2.12358
"hsa-miR-96",2.44787,2.55676,3.0949,1.66265,2.00549,2.15717,2.31728,2.76186,2.43239,1.90185,1.88131,1.6105
"hsa-miR-300",1.89872,2.2373,1.61952,2.50853,2.40392,2.44396,2.06922,1.98747,2.16053,2.41112,3.24817,1.7307
"hsa-miR-4498",2.02758,2.6791,2.4657,1.94034,1.89252,2.46156,2.40233,2.26462,1.56074,2.34194,2.61582,2.03969
