"","GSM3904621","GSM3904622","GSM3904623","GSM3904624","GSM3904625","GSM3904626","GSM3904627","GSM3904628","GSM3904629","GSM3904630","GSM3904631","GSM3904632","GSM3904633","GSM3904634","GSM3904635","GSM3904636","GSM3904637","GSM3904638","GSM3904639","GSM3904640","GSM3904641","GSM3904642","GSM3904643","GSM3904644","GSM3904645","GSM3904646","GSM3904647","GSM3904648","GSM3904649","GSM3904650","GSM3904651"
"hsa-miR-20b",0.172623649830249,0.173500285177349,0.0448876779509874,0.0889083558174401,0.176545568833242,0.318789048167549,0.583597459969611,0.169154537659523,0.000344604258701072,0.000694331856932538,0.168782190937936,0.0923609294359238,0.00138952599524664,0.321685574780398,0.0873754757825688,0.044642010776059,0.0233061456285941,0.0441585823528771,0.0880919092161628,0.32621191122577,0.326174270223546,0.0860196418510249,0.165735480513194,0.0445293521276452,0.0878561647402319,0.0876524498370034,0.328152722077375,0.0447136383018022,0.0883495308339533,0.00138990073480605,0.0869660341199246
"hsa-miR-21",2.33984694223057,1.59850340774534,3.19393023878532,5.08775972625118,5.08762869624371,4.11244662729157,7.02693223137131,4.10175619111796,1.57253541541426,1.59094267894608,3.17522399420232,3.20592367544673,1.58903336567709,3.17973360145899,2.32233370928123,2.33567479073994,1.01797662250497,2.31923832136883,4.10911340858713,5.08048276732459,6.03496682387109,2.32362994694892,3.2043304446881,2.34854732700885,3.19837845522997,3.17126463496058,5.05995163977309,1.55175325716443,4.10392421487476,4.11069139994658,1.01178726132818
"hsa-miR-210",0.000174007381657661,0.000175276799618198,8.71217229053686e-05,2.3518150928813,2.32994004259088,2.32127373336138,2.25926070736566,2.23886124204779,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.981970584223668,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,4.10673578822233,0.992759259839138,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,3.12938459888504,0.000678037155011903,0.987607186101481,0.00138990073480605,0.000698066634367432
"hsa-miR-211",0.000174007381657661,0.000175276799618198,8.71217229053686e-05,0.000351383290019542,0.000355147802166242,0.00140602885666402,0.00139684781208135,0.0109324055311631,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.0443592004697164,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,0.18044740893088,0.000678037155011903,0.000348498599734696,0.00138990073480605,0.000698066634367432
"hsa-miR-212",0.0111352063064395,0.0222219203294606,0.0443477145447475,0.171390586362833,0.328757653711726,0.0881817556198303,0.169158412557827,0.0444664866241034,0.0056158835667606,0.0113453789046219,0.000696004576979169,0.0224386232023465,0.00138952599524664,0.0433018463931313,0.0443720992922794,0.0440563667754736,0.00137404628378636,0.0218189838073484,0.168581361512021,0.0430573792940219,0.169120253337685,0.0433326888693975,0.0228366722050153,0.000707223287167975,0.043929234354328,0.0440362726219782,0.321308630244765,0.0105510800661254,0.0442241336379167,0.0860826389140827,0.000698066634367432
"hsa-miR-214",0.313229921095211,0.321635613644503,0.171830331550409,1.59558261510358,2.35039602574653,1.00151729933664,2.31337684951649,1.57204027965022,0.0866081596348499,0.168907664655662,0.585407974638078,0.590964296739982,0.319122674184819,0.569702804559171,1.00016800648163,0.575163154117458,0.0425880571974065,0.989632026834215,1.57688318975321,3.18977308102152,3.12772487969956,0.318507036025761,0.587333390527954,0.584782191045727,0.985153187198997,0.58277117251977,4.10335911586546,0.000678037155011903,0.5824900855184,0.996753662364531,0.170106756743973
"hsa-miR-215",0.000174007381657661,0.000175276799618198,8.71217229053686e-05,0.000351383290019542,0.00570986619630471,0.00140602885666402,0.00139684781208135,0.000694966337178484,0.000344604258701072,0.0113210879413096,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.0220882315926402,0.01060414145008,0.0226475959347697,0.000678037155011903,0.0112176499500626,0.00138990073480605,0.000698066634367432
"hsa-miR-216a",0.000174007381657661,0.000175276799618198,0.0219671622716733,0.0109866269279205,0.000355147802166242,0.00140602885666402,0.00139684781208135,0.000694966337178484,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,0.00139977364581857,0.000678037155011903,0.000348498599734696,0.00138990073480605,0.000698066634367432
"hsa-miR-216b",0.000174007381657661,0.000175276799618198,8.71217229053686e-05,0.000351383290019542,0.000355147802166242,0.00140602885666402,0.00139684781208135,0.000694966337178484,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.00260011869768475,0.00139977364581857,0.000678037155011903,0.000348498599734696,0.00138990073480605,0.000698066634367432
"hsa-miR-217",0.000174007381657661,0.000175276799618198,8.71217229053686e-05,0.0056764125308754,0.00568993491774062,0.00140602885666402,0.00139684781208135,0.000694966337178484,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,0.00139977364581857,0.000678037155011903,0.000348498599734696,0.00138990073480605,0.000698066634367432
"hsa-miR-218",0.173363120528211,0.0890161233992335,0.172247933994415,0.330745129474268,0.605198197771248,0.601669316550667,1.61543517836358,0.598735941744929,0.0444173981480789,0.0888133861693084,0.330592324476757,0.334603112726881,0.00138952599524664,0.321037400156572,0.0886562608201367,0.332485493728616,0.0231636415382558,0.173033357739931,0.171607907508048,1.62132247567249,1.00430941562893,0.0877383730849491,0.174686825113862,0.045502340913948,0.595672706577251,0.327872488582032,1.60300175739122,1.02531986341282,0.171987029869444,0.324029585915158,0.0116049102614287
"hsa-miR-219-1-3p",0.000174007381657661,0.000175276799618198,0.00138298245033255,0.000351383290019542,0.000355147802166242,0.00140602885666402,0.00139684781208135,0.000694966337178484,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,0.00139977364581857,0.000678037155011903,0.000348498599734696,0.00138990073480605,0.000698066634367432
"hsa-miR-219-2-3p",0.000174007381657661,0.000175276799618198,8.71217229053686e-05,0.000351383290019542,0.000355147802166242,0.00140602885666402,0.00139684781208135,0.000694966337178484,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,0.00139977364581857,0.000678037155011903,0.000348498599734696,0.00138990073480605,0.000698066634367432
"hsa-miR-219-5p",0.041660364048052,0.000175276799618198,8.71217229053686e-05,0.000351383290019542,0.000355147802166242,0.00140602885666402,0.00139684781208135,0.000694966337178484,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,0.00139977364581857,0.000678037155011903,0.000348498599734696,0.00138990073480605,0.000698066634367432
"hsa-miR-22",0.000174007381657661,0.000175276799618198,8.71217229053686e-05,0.320754602813628,0.322036512231236,0.00140602885666402,2.31217796102094,0.000694966337178484,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,2.28961160616209,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,0.00139977364581857,0.000678037155011903,0.0868917197064904,0.00138990073480605,0.000698066634367432
"hsa-miR-220",0.000174007381657661,0.000175276799618198,8.71217229053686e-05,0.000351383290019542,0.000355147802166242,0.00140602885666402,0.00139684781208135,0.000694966337178484,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,0.00139977364581857,0.000678037155011903,0.000348498599734696,0.00138990073480605,0.000698066634367432
"hsa-miR-220b",0.000174007381657661,0.000175276799618198,8.71217229053686e-05,0.000351383290019542,0.000355147802166242,0.00140602885666402,0.00139684781208135,0.000694966337178484,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,0.00139977364581857,0.000678037155011903,0.000348498599734696,0.00138990073480605,0.000698066634367432
"hsa-miR-220c",0.000174007381657661,0.000175276799618198,8.71217229053686e-05,0.000351383290019542,0.000355147802166242,0.00140602885666402,0.00139684781208135,0.000694966337178484,0.000344604258701072,0.000694331856932538,0.000696004576979169,0.00141846713312989,0.00138952599524664,0.00275306332072081,0.000699523050746634,4.39726747060564e-05,8.81892523724547e-05,0.000347142793308539,0.000695990156986822,0.0028161027181358,0.000173040892234554,0.000688881083323744,0.00141675201215827,0.000707223287167975,0.000349205349388118,0.000173401522692124,0.00139977364581857,0.000678037155011903,0.000348498599734696,0.00138990073480605,0.000698066634367432
"hsa-miR-221",1.00213357416408,1.00010800332145,1.0027531209185,3.19862973702827,3.2107867119212,2.32826516564898,4.09749230874525,2.32107055894617,0.581927245978292,1.00693810451972,2.33813231755937,1.59159009057334,0.585078180989556,1.57393634094191,1.60289443036768,1.59967777023697,0.32169917296008,1.58549321388089,3.19118624232247,5.07903003271434,2.32891551451557,0.587264493284492,1.60704682991308,0.589877479354656,3.18501927286737,1.59061936472447,4.10697881467404,0.967622177107246,1.00286083194928,1.57807009169898,0.318609463972715
