"","GSM2995045","GSM2995046","GSM2995047","GSM2995048","GSM2995049","GSM2995050","GSM2995051","GSM2995052","GSM2995053"
"hsa-miR-4648",0.55727894196664,3.01874785826595,1.64378414324792,0.550814278603033,2.00737533864035,0.595072528168533,1.40896793107215,1.54297784954818,0.489482192175715
"hsa-miR-4666a-5p",2.27824565607518,0.670073710459196,1.2872944597314,1.72553069916515,1.90491745404541,1.90160524791882,0.602054403063079,1.39773929626926,1.49403089231634
"hsa-miR-4653-3p",0.945187115002548,1.46268204733215,0.949599048881788,2.06873114432013,0.954938192043801,2.46219593259404,0.938531494769846,1.2362256089126,2.02361371085759
"hsa-miR-4728-5p",1.40072966248951,2.63317159372991,2.18128721789717,0.454822365292375,0.896115138617389,0.8909761064421,1.64616765080998,1.73158741463159,0.731268863851128
"hsa-miR-24-3p",1.55081427811062,0.31974762064406,1.00090027742094,2.24459334278022,1.94984332490875,2.20994684762534,0.628582782024101,0.85357793866971,1.89805104895396
"hsa-miR-518c-5p",1.33828678352707,2.37209256913065,1.88230720877312,1.07099183158349,1.59152021675859,1.16924847406663,1.31785843030119,1.52443693536358,1.14652039681523
"hsa-miR-4483",1.37168112994753,1.46493890322956,1.89495397599773,0.757697036019745,0.514244503602619,1.9346239911002,1.5394445017153,1.98905449348899,1.77304011315146
"hsa-miR-3907",1.13721587676964,1.97052012174111,2.46319268471441,0.753949773992196,1.76398741271615,0.591037015203582,1.96319354910618,1.50683572017024,0.382333334358804
"hsa-miR-4769-5p",1.03901522321114,2.79080802139649,1.46743255089233,1.1586318316842,1.69562861988723,1.03458423669626,0.78553128247762,1.68851869256857,0.980682693902229
"hsa-miR-4423-5p",1.30793975661848,0.632418817554712,0.951462996296104,2.29252345631341,1.11066611938877,2.46825884329852,0.75621837466612,1.14510868128627,1.86721482207182
"hsa-miR-4299",1.71014180628389,0.83618997279533,1.46351927117319,1.41859239643653,0.906671490917821,1.90160524791882,1.81025481276039,1.06719044607997,2.06156340113472
"hsa-miR-4712-3p",1.55512727106842,2.10683182810941,1.82347458754454,1.10080064071668,1.03730616659842,1.10702390210106,2.1238691850566,1.31789634097598,0.911337375070671
"hsa-miR-4324",0.951744831157237,1.14849714996668,1.34373606729622,0.867549704364768,3.2017053011888,0.839177205773823,1.39595993717421,1.11444450792285,0.644822400735371
"hsa-let-7d-3p",1.64182993232119,1.23567088614188,1.92372252725173,0.992068726567381,1.48987995463815,1.09852076319418,2.27619499292171,1.53373717726169,0.786699356604077
"hsa-miR-485-3p",1.38748831343374,0.910931325748467,1.06600854129242,1.74831056784309,1.00655771579807,1.53121692912444,2.54078816858712,1.33926999158132,1.28010791944733
"hsa-miR-620",1.11547721764189,0.808021755519766,1.74719560750869,1.24792751344359,0.985135237244178,1.25973333332069,0.53027422780252,1.21180908262347,2.95616654831014
"hsa-miR-4429",1.35322422514904,1.7513671134943,1.87250292340186,1.11693669651268,1.46390602003865,0.913773116432986,2.02133342467448,1.46126051599075,1.21302159316096
"hsa-miR-188-3p",0.821746014649617,2.56010813154925,1.40894588576358,1.26382514003921,0.599133400727365,0.85440814550379,1.26550711470077,2.42235818565213,0.775118026417754
"hsa-miR-4472",1.29510430656411,1.67933584913857,1.40487047317286,1.41977541802062,1.54497763071169,1.46880875548451,1.66895795049075,1.37463514532172,1.57163496902395
"hsa-miR-30d-5p",1.41740840396901,1.08535571390677,1.91706099451565,1.15437399791917,2.372939409381,1.16518263279028,1.37200430085585,1.45515515332912,0.863704138515443
"hsa-miR-4329",1.65695794630666,1.3511989396299,1.82449200302939,1.66296501287429,1.60346582185038,1.17195268281361,1.39120052650989,1.40155426985172,1.16818671898661
"hsa-miR-99b-3p",1.35446205911494,1.20629523872971,1.36905949718842,1.32445692124863,2.09074542510617,1.40931931857095,1.30019513108004,1.65375327442973,1.416280665999
"hsa-miR-22-5p",1.49466262984464,0.224391999422399,0.61290760139525,2.2155968597949,0.579474874908986,2.05962398257982,0.377429106053619,0.933045562504648,2.58235429147615
"hsa-miR-126-5p",1.39231742277876,0.575072075816383,1.34373606729622,2.14152457572109,1.65237542228385,1.69527969114875,0.745070643779014,1.21470315602246,1.72397275578148
"hsa-miR-5091",1.48791053450935,2.2233925567038,1.66097292949118,0.913624307108082,1.68850920811863,1.00758915486333,1.1989810347972,1.27694671271674,1.12842994042029
"hsa-miR-5000-5p",2.11766588298191,0.51969986072229,0.71518865207595,1.78181982985478,1.00982542987892,1.47757896556396,1.05143432038812,1.13750352374994,2.24065271201166
"hsa-miR-675-3p",1.7964666061116,1.01316831456051,1.7557544462596,1.3307596617404,2.07054581094014,1.33766894369785,1.063450590164,1.23907116231251,1.01203137461258
"hsa-miR-221-3p",1.3432831350824,1.04368653425454,2.05694716965349,0.548652936777592,2.26358202196293,0.690572689009898,1.80847095446112,1.68539259166535,0.271302022147153
"hsa-miR-4268",1.20190894810446,0.929026939524838,1.1990473321209,1.16992500144231,1.28261880196038,1.35799734945952,2.67606785610897,1.46734015011979,0.691336126916892
"hsa-miR-5572",1.41147382079402,1.72241886287372,1.34940203470812,0.752072486285909,1.40183196075195,0.430928872238385,2.39803725211611,1.53951952986766,1.05781303985216
"hsa-miR-423-3p",1.06041151684146,1.5060662776397,1.34373606729622,0.680837581392977,1.27720530595905,0.636777560498269,2.90949332952046,1.27556150397327,0.539235226623883
"hsa-miR-4534",1.22239242113035,2.4071371112655,1.76638208209159,0.658963081780214,1.06427321379516,0.917000623246912,1.50461350660071,1.68539259166535,0.812826975301623
"hsa-miR-934",1.5257611867721,0.980413831334581,1.23162570127325,1.85710795743635,0.976810372329219,1.87363878980217,0.938531494769846,1.2362256089126,1.80755796132568
"hsa-miR-9-3p",0.678862639618448,0.276716684124503,0.461558643070187,1.21831892677178,3.46747557713032,0.799507060140488,0.254411915777077,0.360331606927351,1.21056698576155
"hsa-miR-920",1.69165170091812,1.33278130574103,1.83058147391261,0.985692163392805,0.881918762607507,1.80387225261675,1.33406865800943,1.61375092401423,0.854300335339622
"hsa-miR-4511",1.21695853559069,0.679821687447316,0.980963220289118,0.85710795743635,0.936168388481133,0.788976392520796,3.15350674511666,1.08943508375538,0.653884585541954
"hsa-miR-675-5p",1.16570041581751,1.76150102823014,1.14631838844604,0.484522599582037,1.00982542987892,0.419595781655297,2.75459801933874,1.33794337558384,1.03856765617645
"hsa-miR-4258",1.07850197349894,1.57350421288984,1.09496561199638,1.73981021245138,1.3678550164838,1.66967746429961,1.05745496574413,1.05916207230713,1.75546646453083
"hsa-miR-3135a",1.27170873927383,1.99493312057822,1.82753995114601,1.02664477239184,1.20634132908918,0.688685579145043,1.75204806355144,1.50919499315034,0.677183272182094
"hsa-miR-183-3p",1.04516089840435,1.1624700924989,1.23927521538923,1.38869710730306,0.878347733969463,1.66967746429961,2.04803663345488,1.04459744493931,1.65523901689977
"hsa-miR-148a-3p",1.52135936773641,0.475611019874906,1.58856024597169,2.22713034038636,0.747443679775039,1.57273619824056,0.703442456440488,0.872026975808037,1.71793636580911
"hsa-miR-3619-3p",1.42685324940366,1.31662692888116,1.36766424125754,1.93694782930605,0.733675523838739,1.58191562512569,0.918824483819148,1.40662525962716,1.33410041996127
"hsa-miR-4632-3p",0.889917516663339,1.67446845257814,1.39120201432339,1.30666133851031,1.50963525000255,1.21847382643938,1.77871431429131,1.24757430150029,1.11798976779206
"hsa-miR-4654",1,1.17355181769497,1.31651459863157,1.80916167879935,1.32913994616851,1.80038115606918,1.32161545092715,1.08627820042637,1.27424329723529
"hsa-miR-1263",0.403124177677922,2.88903871959459,1.02234010307406,0.858853504825106,1.20063332958959,1.19739297603614,0.720617600128045,1.48901711106994,0.715774376896569
"hsa-miR-185-3p",0.837766235151958,1.28248618935279,1.53983649197622,0.246594769939412,2.78750100720232,0.0770410362081781,1.81736826922372,1.15418226467044,0.201324834160213
"hsa-miR-2110",0.682809824213904,2.23996020576617,2.11381368895058,0.513623719054081,0.821835713025457,0.776592668475249,1.78779646630364,1.29483443395039,0.55673443846302
"hsa-miR-140-3p",0.933638894208857,1.32286157603354,0.979137023719234,1.57543972665361,1.23594334067493,1.30354956535055,0.770949275333,1.41545682617481,2.10780328967301
"hsa-miR-4431",1.27954949264809,1.61677285486525,1.58496250072116,0.992068726567381,1.03730616659842,1.03309768809889,1.9208899025679,1.50092060305314,0.517554975967395
"hsa-miR-4480",2.29252345631341,0.164554410310618,0.262734188232931,0.620380620076383,0.167366707211274,0.576823155490779,0.556018167294662,1.42798029929358,2.82270503504434
"hsa-miR-3136-3p",1.03901522321114,0.551904211673701,0.93271425887661,1.84394859242927,1.26768253201794,2.26860368651133,1.13920766240546,0.759601790767774,1.29871609375745
"hsa-miR-98-5p",1.40312417767792,0.850070489624736,1.85368920057254,1.08895092260039,2.35184980394993,0.626956588948245,1.12351052861008,1.21614801823184,0.301602061776142
"hsa-miR-4300",1.0497530354783,1.51589542609207,1.6846982847655,1.27694064009316,1.29204381516559,0.978535490795956,1.68654605220566,1.22622174038816,1.01484776428422
"hsa-miR-4701-5p",1.20602897521533,0.800892920727069,1.48555547273416,1.5047318877029,1.51194171755974,1.22630040110474,0.852851551129474,1.45393097438796,1.60098213999805
"hsa-miR-365b-5p",2.29768054873849,0.266402465589532,0.253698490023431,0.222392421748646,0.170290101996752,0.163824802476452,0.602054403063079,2.02494635717969,2.61937253145841
"hsa-miR-3196",0.865814652563937,1.34508581562835,1.20687107679574,0.0558532344413261,0.581672431261282,0.0121235597042367,3.1943780451911,0.846131754652668,0.119953063002194
"hsa-miR-574-5p",1.12855968038395,0.689504240380806,1.29758896325691,1.16851818052083,2.16736670689011,1.42527345476737,0.826651769068094,0.924232492682597,1.52399448344703
"hsa-miR-4475",1.02041954128884,0.736965594454745,1.06772808273282,1.21013726928759,0.996709929817131,1.55937305652773,2.16278681078741,0.879341035102198,1.47472693860253
"hsa-miR-630",0.995246470296002,1.78968311277074,1.23315885242464,1.42449782835818,1.33826683164492,1.60310984764782,0.902193808795049,0.929526792210086,1.21056698576155
"hsa-miR-668-3p",0.810966175682118,0.721947162523918,0.787927008491425,2.41563059083061,0.862167806878624,2.1583806631844,0.873474106676334,0.626846582213738,1.00354906681167
"hsa-miR-3935",1.78641294145639,0.413869798191121,0.745585156784549,1.65193288025849,0.561772873783411,1.59204695196333,0.642667782110481,1.34983923319994,1.97165114413478
"hsa-miR-4758-3p",1.54323537500722,1.27735888051585,1.72121015364312,1.17413725249368,1.03890649380959,1,1.33778375418135,1.43295940727611,0.95158044555532
"hsa-miR-1284",0.774440299762432,0.72759741150043,0.995490165185908,1.84922675060972,0.577273967032623,2.04273298514366,1.5024083936259,1.02824018305268,1.34421280969751
"hsa-miR-3120-5p",1.31812652494067,0.894281457874894,1.05564802927697,1.77628872377035,1.18047558565496,1.95203467460869,0.833685031256598,1.07517439032938,1.06054154213268
"hsa-miR-219a-5p",0.359402800483588,0.0992243788984845,0.0974929613822555,0.664961822977937,3.50674697109403,0.8644734998962,0.0370337780374153,0.197250986905506,0.539235226623883
"hsa-miR-5699-3p",1.01729682346853,1.1721712483663,0.861145005586236,1.68969151709793,1.07210970827454,1.65815121077915,0.902193808795049,1.04297003877016,1.71880025536607
"hsa-miR-302a-3p",1.06041151684146,0.346922474133973,0.510424643643526,2.05204363393761,0.641883048596858,2.27679189242565,0.618437205642845,0.578236637712618,1.68206399229014
"hsa-miR-3611",1.450198338674,1.43186381378964,1.29465516497294,1.07999932225678,0.705738647851809,1.15291590274991,1.7436711011261,1.16319913843377,1.08486859208799
"hsa-miR-16-5p",1.57331499126262,0.547651607744534,1.64032167335079,1.07099183158349,1.89169375885731,1.16518263279028,1.07981122499283,1.2362256089126,0.531389143556597
"hsa-miR-4301",1.07249699055251,0.614233345840683,1.36486967360855,0.648909417371874,2.62919063473328,0.660078659221488,0.828413301500337,1.26722220268571,0.727839996755967
"hsa-miR-601",0.783658829555437,1.98080817168674,0.923247722402997,1.48678210680935,1.39684855286174,1.49819699654457,0.642667782110481,0.957439537685565,0.997866361412154
"hsa-miR-3162-5p",1.13433624493644,1.46493890322956,1.61231862628192,0.721698837497548,1.64293572637646,1.37335159670689,0.536753407328368,1.50565463553973,0.722681367793902
"hsa-miR-4327",0.656957946306661,2.09303645075615,1.59334332520884,0.620380620076383,1.48284240388063,0.776592668475249,1.40070369828891,1.15869774631962,0.406126445687876
"hsa-miR-3158-5p",0.85710795743635,1.66271925921655,1.28876960822178,0.72935241019373,0.689528420335718,0.698096538887217,2.20881955764426,1.10978814561584,0.987867445192812
"hsa-miR-758-5p",0.935294310797485,0.907616688627132,1.15281336890514,1.49578491336963,0.70775217899954,1.46550613329386,0.996087073771526,1.16917922969343,1.81807681618664
"hsa-miR-4652-5p",0.164289466659949,3.05590248407747,0.894469606117193,0.337034987578132,0.703722302544033,0.477578965045902,0.658598324097919,1.2362256089126,0.495543944911213
"hsa-miR-486-5p",0.752072486285909,0.922472947536393,1.42781372144457,0.640815735162482,2.59261027736938,0.673499175448763,1.00546032814403,1.03480535911807,0.485426827170242
"hsa-miR-4540",1.38142910669431,1.5911743297412,1.01522883813534,1.06646690902425,1.43745587020302,1.37335159670689,0.741335509310178,1.08469716487584,1.02884782638134
"hsa-miR-378b",1.25854537237044,1.52889764758324,1.48555547273416,1.05280635951626,1.31468001127088,0.937805238132081,1.0709102507817,1.26023577235506,0.766788355869897
"hsa-miR-1299",1.0250909807514,0.620320674864422,0.896406109895052,1.31558656817624,2.1007401551938,1.47429638153572,0.798170744439397,0.814049574727029,1.17575662719367
"hsa-miR-33a-5p",1.05128050490705,0.299657547153592,0.884747905029815,1.86407751199307,1.59478793060008,1.49819699654457,0.705360933961029,0.53257792063392,1.50508993292458
"hsa-miR-921",1.06192774897347,1.44220987795465,1.13324004369409,0.941897045752639,1.00328258423685,0.856090588379333,1.69429468472636,1.01003036487072,1.30102533018631
"hsa-miR-125b-2-3p",1.49914653421482,1.12585507585716,1.925620185939,0.723616040093346,0.915409828270627,0.375699350849791,1.53405728479107,1.39263692099186,0.355921703752953
"hsa-miR-3144-3p",1.34826224293941,1.45361915085265,1.5595238937851,0.506959989147348,0.675193504528774,0.424139706494979,1.34641528891366,1.55786884007819,1.19326679502642
"hsa-miR-4468",1.23991252021872,0.484537235544968,0.888644449758938,1.52685954597313,0.92236258867336,1.75871517767359,0.983493911002644,0.810227863602669,1.50308549385981
"hsa-miR-378d",1.20602897521533,0.675930396693515,1.13324004369409,1.45135573576674,1.1659027847454,1.79863243471069,0.78553128247762,1.15267395842147,0.869939459517289
"hsa-miR-4722-5p",0.884786408846825,1.09558763643364,1.57411511853861,0.953379613653645,1.19202876107538,0.945727801420959,1.61078092495689,1.42798029929358,0.425305834886149
"hsa-miR-3660",0.976074160638718,1.44449896240566,1.34940203470812,0.948469699058264,1.12881346614079,0.995427270155216,1.19078776087847,1.23337443249906,1.12321929764255
"hsa-miR-19b-3p",1.40312417767792,0.392687924139172,1.35926424606977,1.58601671687396,0.853099926074017,1.34846671179461,0.84417104951299,0.947035442097721,1.3239166480603
"hsa-miR-7-5p",1.0141673318514,1.49616970259042,1.67683310509468,0.504731887702896,1.49221819688411,0.570688370214472,1.33406865800943,1.20309186512978,0.548983203426145
"hsa-miR-328-5p",0.759567022983737,2.01432447468206,0.925146004940174,1.30793975661848,0.799351698827074,1.4949610436557,0.534596912333199,1.16469648656567,0.635702932457244
"hsa-miR-3622a-5p",0.304101098140989,1.49727268034918,0.760546573366299,1.03438872552021,0.827402388911524,2.02564188332595,0.422442947060017,0.96089096302983,1.57259102922127
"hsa-miR-501-5p",0.708206601339702,1.12442807787913,0.661542376713881,0.652939294488872,0.588245084238303,0.758715177247255,2.68046334200013,0.953979835533617,0.435851898494866
"hsa-miR-3182",0.906890595608518,0.378391902342136,0.40555050831161,2.1769386033433,0.590429332144758,1.52910926580414,0.318485280430052,0.456378294390766,1.9297350371054
"hsa-miR-4669",0.84130225424935,1.79507469199312,1.29318602523532,0.757697036019745,1.49571846963462,1.07270644520764,0.830172685721999,1.14813955447187,0.572113078076501
"hsa-miR-4746-5p",0.41503749891817,2.44935124031876,0.847196187413623,0.807354922057604,0.743523310107892,0.912156650957351,0.745070643779014,1.29620126948209,0.776778205561745
"hsa-miR-495-5p",0.990477225690408,0.644416350823869,0.874960248101411,1.48565279528492,0.695628619887234,1.65428857140533,0.686060378335751,1.02824018305268,1.63616027768763
"hsa-miR-196a-3p",1.20053298735068,1.24620636035737,1.17372235820599,0.832445902707732,1.53707243277303,0.764101723859985,1.11343177952223,0.953979835533617,1.19946927696968
"hsa-miR-30c-1-3p",0.830668090109456,1.6948020748194,0.904126235863491,0.796466605696278,1.09536698319535,0.993899800148757,1.43348032970857,1.23051760957409,0.860576343718648
"hsa-miR-30e-3p",0.964771511714954,0.375995398737628,0.771139095122418,1.73981021245138,0.963389857025901,1.93063754199668,0.626559366709796,0.626846582213738,1.26717413636007
"hsa-miR-4284",1.81096617568212,0.974089677985286,1.58496250072116,0.197777122633899,0.296064333450013,0.248247863084595,1.37682735607679,1.57711260538778,0.948637670132451
"hsa-miR-4536-3p",1.11693669651268,0.294591010468466,0.361368834758655,1.99445269013925,0.711770831040384,1.64653212783143,0.353161164915497,0.717373555648462,1.6543362036557
"hsa-miR-10a-3p",1.05433060132802,1.81732521095164,0.958894796878809,0.828888083222527,1.15266020793293,1.02414608714613,0.819584051079011,0.902858841697132,1.15548126474599
"hsa-miR-4763-3p",0.869282671228517,1.51698343180491,1.69029013278242,0.219678036378586,1.1688291450789,0.0741527563927426,1.78144496830187,1.28523015175526,0.145878200475801
"hsa-miR-3621",0.662965012418704,1.3487567974088,0.923247722402997,0.407901318035369,0.834791367886502,0.301081310510417,2.4273911648981,1.11134193660684,0.448406249176509
"hsa-miR-4780",1.12711191769476,1.26186670414446,0.911805269047429,1.23185275087648,0.614240292839791,1.41160931156954,1.27069900532146,1.00167657752253,0.862141088757928
"hsa-miR-422a",1.15152844459082,0.822174610544346,1.11173157686542,0.906890595608518,0.479310713418959,0.646532127831427,0.933629921936269,1.40789022664864,1.86955054038379
"hsa-miR-1182",0.339537494260711,1.8879878821205,0.980963220289118,0.990477225690408,1.19058966386574,1.14192388744523,0.654632150100259,1.25180715050916,0.822504116308346
"hsa-miR-130b-3p",0.715931894602195,1.05271751874363,1.33519517406383,1.06646690902425,0.766887303228772,0.842575782007995,1.54695296836356,1.36685080032508,0.824110681638112
"hsa-miR-3116",0.72935241019373,2.077633866422,0.530514716254874,0.926998168697667,1.21344471658852,1.03458423669626,0.343338522376185,1.31924151104605,0.780092841792418
"hsa-miR-4510",0.489038080794755,2.53078405198692,0.440477792728759,1.1110898999798,0.858547490926731,1.06108346165663,0.222615696564885,0.866516994562551,0.564444249557761
"hsa-let-7i-5p",0.837766235151958,0.466629232077634,0.93082591423792,0.783658829555437,2.37674097954965,0.646532127831427,0.816037164926574,0.789025551162725,1.00638204789099
"hsa-miR-19a-3p",1.35569883136459,0.547651607744534,1.75361949196993,1.11401626015133,1.03730616659842,0.813429436266385,1.12923835766998,1.0364419961807,0.437951891274061
"hsa-miR-5691",0.698491446757085,1.18591785107376,0.43782089492845,1.27563444286433,0.973466929736169,1.06254146611243,0.504062544509974,1.59610305834855,1.47062982501906
"hsa-miR-3146",0.943543018253671,0.654338639629549,0.74987570298933,0.979287291298353,0.47695143984891,0.86280081031469,0.746934590915608,0.85171999276499,2.34561171916822
"hsa-miR-129-1-3p",0.810966175682118,0.284404242602386,0.741281812510482,1.2938144586991,2.22895013733968,1.15838066350758,0.315976245218815,0.611556710974416,1.06054154213268
"hsa-miR-5190",1.0250909807514,1.49174933910095,1.743972906769,0.175538608017893,0.486365470968054,0.125277221974778,1.82091188795227,1.13292111120803,0.386688643781452
"hsa-miR-4725-3p",0.757697036019745,1.20359482582624,1.3078105299882,0.429204831130248,0.918890396504252,0.26354159349453,2.26192682054334,0.902858841697132,0.351472370540369
"hsa-miR-4716-3p",0.738862629232639,1.98631765203503,1.02941648806674,0.779978482993637,0.951543613654033,1.0271361302601,0.622504001521876,1.01833605876095,0.832116779195249
"hsa-miR-3074-3p",1.37290323539855,0.0757892239202278,0.0599739545052097,0.821746014649617,0.0579732256553007,0.368644594346011,0.0124505199858515,0.304375201296202,2.94032878733351
"hsa-miR-3145-5p",0.93859945558676,0.860393933036161,0.341605579154976,1.86841644760672,0.356349190295373,1.56349799176117,0.170793101563917,0.349839233765965,1.71620703412486
"hsa-miR-3174",0.790991475936485,0.339561769078279,0.520504650399377,1.59337474070511,0.68340231752365,1.78191300005201,0.209157623074539,0.779284156666423,1.67406874075605
"hsa-miR-195-3p",1.02041954128884,0.630409492942546,0.969971204465599,0.943543018253671,0.50963525000255,1.3364641882188,0.849385615809795,1.56355546517713,1.23734066947802
"hsa-miR-548ap-5p/hsa-miR-548j-5p",0.893328144894929,1.08535571390677,0.80039097454984,0.515838139659195,0.462714202154444,0.531216928625287,2.14452015772687,1.04946867636156,1.02745391756085
"hsa-miR-1-5p",1.03284325698391,1.1582924011787,0.831087771345484,1.12855968038395,1.54385096541963,1.23408474584471,0.5281080178629,0.955710724062785,0.680734523577821
"hsa-miR-3529-5p",1.31049319988631,0.406843671994819,0.160085439272219,0.0859732234198535,0.134812206556919,0.196065138587275,0.195572823866574,1.41922529643046,2.68803148693881
"hsa-miR-615-3p",0.735066061068249,0.753676534036305,0.869055621449718,1.28864350309241,0.961703479900429,1.56143699814481,0.938531494769846,1.21180908262347,0.79163446413701
"hsa-let-7a-2-3p",1.05280635951626,0.825691236715292,0.562575925772541,1.68772866636011,0.880134353186083,1.54900882364586,0.769116117674528,0.620313611612668,0.945688879834375
"hsa-miR-144-3p",1.21831892677178,0.39978316005167,1.07800251192534,1.73316402421952,0.199202793560947,1.60010109773979,0.570826017989287,0.709188029544641,1.06190386025538
"hsa-miR-3911",0.676884990589661,1.71295543085119,0.810695982522964,1.10962449128006,1.1659027847454,1.1786911117507,0.581310766289472,0.964334151073903,0.770125997114909
"hsa-miR-181d-5p",0.41503749891817,0.309737554431167,0.369756619463625,1.64284341701239,1.8978799035466,1.70930925122239,0.48631972227271,0.35771565916498,0.830519109578107
"hsa-miR-874-3p",0.772589503615426,1.55455573831548,0.971809032864364,0.610053481236254,0.481666134077758,0.660078659221488,1.93893920864819,0.872026975808037,0.731268863851128
"hsa-miR-3607-5p",1.10668920019696,0.281846271175456,0.114229751152582,1.74642592346053,0.110666118720689,1.30970179279476,0.162437701155041,0.393914207304539,2.17921293861402
"hsa-miRplus-c1076",0.670935723687932,1.4895340677675,1.89495397599773,0.150103560780472,0.252590007252249,0.125277221974778,1.5660829070094,1.36163780476767,0.333536536617341
"hsa-miR-3148",0.862338277219631,0.900964480851123,0.93082591423792,1.04516089840435,1.62919063450009,0.876128341857731,0.792767385670349,0.947035442097721,1.00496625309166
"hsa-miR-552-3p",0.78732981135741,0.905956510264264,0.988244976837213,1.28345394688557,0.81811262670225,1.01363186575058,0.973976372403156,0.596103058348552,1.54946887773374
"hsa-miR-548ao-3p",1.39953091315524,0.253405125679375,0.845192444702538,1.44090558520801,1.01308575928833,1.4161784205169,0.654632150100259,0.548723357610938,1.08218575514378
"hsa-miR-1265",1.03901522321114,0.256013977815874,0.545400782268573,1.34577483703094,0.673133982647339,1.59305618270494,0.305896238803488,0.833007732467336,1.67139378010933
"hsa-miR-664a-3p",0.748310567413667,0.848342710367966,1.21465262261864,1.0573742629415,0.906671490917821,1.19606513921696,1.21926292950542,0.974614681528867,0.770125997114909
"hsa-miR-3921",1.69458699177836,0.192061345358632,1.08650899351421,1.04055409844907,1.74450440192837,0.839177205773823,0.427100562778701,0.527931555568431,0.633872101266222
"hsa-miR-365a-3p/hsa-miR-365b-3p",0.901819606345572,0.642423678078679,1.07458582566763,1.2938144586991,1.179024911995,0.947307106014594,0.951521521074287,0.950511817528103,0.982122509176203
"hsa-miR-4482-3p",0.666955872695284,1.55455573831548,1.54354840201346,0.515838139659195,0.825549215289504,0.32800260975289,1.24323072691452,1.22478693627586,0.397519737680912
"hsa-miR-3126-5p",0.889917516663339,0.363952798715372,0.796248272212354,1.49690632402906,0.735650466606544,1.2736480798662,1.22194576657038,0.582724028905992,1.19699148305692
"hsa-miR-4690-5p",0.740757173692094,1.24620636035737,1.46612930319933,0.130005991681365,0.60130123709833,0.147430364034449,2.05707941082407,1.02494635717969,0.23311431546548
"hsa-miR-4291",1.20465693954486,0.829199310998338,0.923247722402997,0.982493281661607,0.981811053400267,0.79775727789277,1.04083735265263,0.796771582929392,1.25888276239702
"hsa-miR-548a-5p",0.364326679220578,0.589623878156173,0.185648811931778,1.76888077430981,0.396848553409611,1.9543926621534,0.14558031371952,0.35771565916498,1.554316648013
"hsa-miR-492",1.09784732326807,1.37779314982494,1.41841064801993,0.326981322714536,0.599133400727365,0.224998916770725,1.48352758860471,1.26443168903818,0.384512632031288
"hsa-miR-143-3p",1.06344238995108,0.554025823095769,0.921346938073225,0.7312594755618,2.13705531928305,0.550048603584376,0.541056751953546,0.955710724062785,0.503586864517374
"hsa-miR-3941",1.11839470108203,0.18660175446168,0.369756619463625,1.26645779600699,0.414215685053784,1.11266494523838,0.315976245218815,0.328622746900323,2.2472540735971
"hsa-miR-206",0.80373460630641,0.689504240380806,0.581957510645742,1.29896694656749,0.892579119322866,1.48085409763559,0.519410508175995,0.931287249775235,1.27424329723529
"hsa-miR-593-3p",0.763299741934934,1.37058866513555,1.04521257689408,1.03129613040285,0.931006683354545,1.27112808805668,0.599993409071424,0.873858970233082,0.72612250276138
"hsa-miR-28-5p",0.359402800483588,0.232362710639839,0.274694423345829,1.78273962293576,0.523419065467768,1.95909710672932,0.139917126013125,0.341919569545399,1.53286353819582
"hsa-miR-3678-3p",0.306661337927095,0.312246589564357,0.235455528269446,1.61108952824595,0.330447327167017,2.08136264186783,0.151221356616136,0.823559794027833,1.37522779400092
"hsa-miR-425-3p",1.04669323566858,1.46381091659016,0.904126235863491,1.07550260636881,0.643987636618527,0.684903938856338,0.920477055457619,1,0.844834833725223
"hsa-miR-4491",0.70238536205164,0.940425266541881,1.32947302437933,0.44788075626275,1.01308575928833,0.303549565350555,1.87304746340335,0.785136882755313,0.655690211290501
"hsa-miR-4695-5p",0.672921540104116,1.33278130574103,0.999099160432852,0.398331166392812,0.37166998961881,0.230197824328635,1.94056891253891,1.08943508375538,0.79163446413701
"hsa-miR-27a-3p",1.20053298735068,0.677877353585894,1.28876960822178,0.923666308692916,1.52684454007483,0.382719778613926,0.954750834601289,0.751653037294478,0.620990809452506
"hsa-miR-302c-5p",1.05889368882274,1.03155660463467,1.38431891396767,0.407901318035369,0.889034412789879,0.375699350849791,1.26680683990835,1.14207142731003,0.798188455955221
"hsa-miR-184",0.349504339219922,1.72806726837054,0.990059687891507,0.871013558947791,0.963389857025901,0.742433807158661,0.628582782024101,0.96089096302983,1.02046410286451
"hsa-miR-604",0.572251448716258,0.284404242602386,0.283599975731088,1.47089073424064,0.701703134311889,1.88768978357444,0.267456263379722,0.534895503133498,1.4889758943931
"hsa-miR-4694-5p",0.785495488490331,0.116554257677621,0.176115549726054,1.5828517540831,0.448335062742824,1.708378179692,0.14558031371952,0.234800725047826,1.8594016699976
"hsa-miR-191-5p",0.778134783393514,0.245550142239685,0.663817921504019,1.50695998863973,1.2512100975668,1.24053976785607,0.325986311737287,0.52327017798809,1.39481957793429
"hsa-miR-324-5p",1.90435732900498,0.153403089050427,0.0320612090737605,0.195015982272481,0.035704062233109,0.301081310510417,0.099639873342359,1.18991647673272,2.23160189795477
"hsa-miR-4307",0.893328144894929,0.545520595779656,0.533006418252959,1.1586318316842,0.457937062580054,1.26860368621192,0.408379196431415,1.14662491347601,1.56492474765276
