"","GSM692615","GSM692616","GSM692617","GSM692618","GSM692619","GSM692620","GSM692621","GSM692622","GSM692623","GSM692624","GSM692625","GSM692626","GSM692627","GSM692628","GSM692629","GSM692630"
"hsa-miR-15a*",1.065730513,1.162061846,-0.340910575,1.281736642,3.507322116,3.108986826,0.5350754,0.847805029,1.312176912,0.891551837,0.536143786,1.197681867,-0.05287213,2.528446949,-0.126308315,-0.51740801
"hsa-miR-15b",10.36476183,11.11279019,7.85426951,9.061831974,11.45351724,11.19197834,4.622513453,8.116335804,8.516974257,7.864664584,3.091751209,2.970046935,8.57909872,8.779925144,6.4738555,4.822330654
"hsa-miR-15b*",2.013451145,1.806989571,1.116649199,1.281548234,2.769379738,2.833220937,0.898370128,0.749543125,0.590655203,0.565506859,-0.471772763,1.583949881,0.868660008,2.76180902,1.336161929,-1.445571283
"hsa-miR-16",10.72801529,11.47135633,8.211747975,10.41108585,12.44190713,12.25255729,5.93580214,9.836403734,10.55035097,10.02115269,5.259364088,5.065388122,9.696201372,10.53971676,8.180193836,7.186956882
"hsa-miR-16-1*",-2.672067249,-1.783687647,-0.710816883,-1.671819806,-2.052200142,-2.002049392,-2.923078279,-0.410421626,-2.641884253,-1.780926775,-3.279240568,-4.040332954,-2.054073888,-1.764220591,-0.187412347,-2.081884849
"hsa-miR-16-2*",2.560122594,3.033000741,1.539584418,2.920808393,4.615274585,3.965128561,1.093739051,1.15898847,1.248923749,2.2863721,0.660017389,-0.073484447,2.605801212,2.875748813,1.694944366,1.426431291
"hsa-miR-17",10.0830932,10.67938788,8.186912731,9.638728769,11.43889937,11.54469391,5.186301702,8.850253671,7.307686225,6.874984251,2.00159094,2.044891625,8.824895133,9.798218756,6.984898243,6.166633928
"hsa-miR-17*",7.037854137,7.568600389,3.201050673,4.956025638,7.736503128,7.02055508,-1.259758291,4.100524046,4.496333235,4.910973201,-2.453434011,-3.486321266,6.727640893,6.995437312,2.362791938,1.36820811
"hsa-miR-181a",6.401058687,7.891920891,4.758367499,6.572455818,10.8110745,10.70339529,4.766490671,8.374592773,6.720734566,6.603814553,2.792360847,2.434379798,5.74939951,9.573148581,4.722682085,7.267412172
"hsa-miR-181a*",3.243480794,4.341000445,2.089995736,4.246655581,7.959946137,7.355760428,1.947612453,4.372008846,2.81398116,2.611861945,-0.514356558,0.808285751,3.179797341,6.717156214,0.639368261,3.523027275
"hsa-miR-181a-2*",0.592335034,-0.232797686,0.3371872,-0.011039319,1.173905093,0.845917835,-0.467698378,0.456694858,1.168553945,1.645180986,2.692827476,0.984693956,-1.73821507,1.167958244,1.144911758,0.886299563
"hsa-miR-181b",6.028626825,6.014613877,3.128383179,4.58191121,8.446475608,8.483162901,3.478053937,5.960983764,2.773001179,3.160811109,-1.924127841,0.211807968,4.047519247,7.337869664,3.404610639,5.407023137
"hsa-miR-181c",0.535826181,1.496897514,-2.824356937,-0.07385446,5.422201276,5.104371213,-1.336158929,3.186233537,2.261657264,2.028873799,-2.93172586,-1.854734238,-0.148617928,4.757131069,-1.096638728,2.136955405
"hsa-miR-181c*",-2.089612788,-0.651805377,0.796316945,2.3669979,4.225126779,3.578895594,0.119275024,3.365220537,-0.454847543,-0.182305679,-1.74504616,-2.233731012,-1.119663637,2.313820442,1.579902937,1.128239378
"hsa-miR-181d",6.313188803,6.412207624,2.12784121,2.523301118,6.313450563,4.682210455,0.958217311,3.375504951,-0.116804092,-0.483735847,-1.564036974,-2.093060665,2.732524478,4.230282804,2.727492023,2.33296103
"hsa-miR-182",-3.225985181,-0.419437335,-1.37192453,-1.846940725,4.183946526,3.64033979,-0.703395273,-0.203896493,-2.677532972,-1.987718119,-2.428160906,-2.747396907,-0.056842537,3.682679631,-2.556374137,0.473178045
"hsa-miR-182*",-1.790791191,-1.591383838,-0.349481234,-1.459105502,1.410115841,1.918464441,0.203456363,0.99250271,-1.468507974,-0.164975017,0.140477242,-2.66949419,0.573154036,0.562795957,-1.564388557,0.760964361
"hsa-miR-183",-0.539735763,-2.286627655,-2.474494402,-1.567624764,5.900722802,6.428340951,0.25285565,4.242975654,-0.111617107,-2.493151865,-2.19821373,0.472962573,-0.501288841,3.484897313,-1.403142081,0.102546497
"hsa-miR-183*",-2.62612385,-1.904826656,2.784398928,1.377123931,1.464674936,1.806528581,1.680219804,5.024380049,-2.780127971,-2.386486523,0.110328869,-3.813407776,-1.560310715,-1.157721267,0.827285028,-1.108163401
"hsa-miR-184",-0.15074984,0.566948348,1.880646746,3.679595209,1.02246919,0.387140592,1.169587666,2.910399153,-3.244345286,-2.287724966,0.407621767,-0.148607738,-3.804503853,-2.36898133,1.218499139,2.091923204
"hsa-miR-185",4.381856672,4.9788291,2.167316936,3.985812236,6.706364945,6.749264387,-1.929930196,4.632556162,6.852156643,6.582866876,0.603223945,0.242757844,2.992844626,4.752647329,1.021916015,1.97971198
"hsa-miR-185*",0.36483819,-1.267193365,-0.563170809,-1.501909683,0.333545239,0.348049346,-0.273532665,-0.738975658,-0.573329059,-1.024611688,0.011915152,-3.075370933,-3.123330233,-1.25909754,0.816223237,0.13234168
"hsa-miR-186",4.54646732,5.501304532,3.044156036,5.065856422,5.431463195,5.472882802,2.210951403,4.461487223,4.713994244,4.484961724,1.822098497,1.768570449,4.58101502,5.095321195,3.870623679,3.479696006
"hsa-miR-186*",-0.639149494,0.390021377,0.085019026,2.879848888,1.307389384,1.007697778,0.798622946,1.670187561,0.986944021,0.771997375,1.587612612,1.105168985,-0.160434965,1.763333311,1.569521436,1.98289705
"hsa-miR-187",-3.697206373,-1.686713637,-3.433288164,-2.740190595,-3.234175413,-3.27229699,-4.605597703,-2.896112292,0.90418276,-1.255724013,-0.382758597,0.805727799,-2.311950866,0.643810525,-0.516070691,-3.025661566
"hsa-miR-187*",0.543894506,1.000377582,1.457486659,1.421838473,-3.307435979,-3.665159913,-3.922057482,1.227678059,-0.747990338,-1.230823685,1.851535487,-3.60553143,-1.897431497,-1.72096649,1.754937449,1.870406587
"hsa-miR-188-3p",-2.171988287,-1.902165207,-0.628630235,-2.016597718,1.323801807,-0.229667443,-2.887775716,-0.786894817,1.021769013,1.440947438,-2.946190377,-0.489738271,-2.570567104,0.527166338,-2.082343973,-3.375125151
"hsa-miR-188-5p",6.188103387,6.997583517,8.915735686,8.202810466,4.303631082,4.065137828,7.044174506,10.53680538,2.666366654,3.524376583,3.875405443,2.783823364,0.973921088,2.347343689,6.342040841,6.673456795
"hsa-miR-18a",7.77221846,8.170579623,4.841173593,7.058052761,9.079622263,9.078027074,0.97389843,5.872396576,5.244592106,4.960480851,-0.266010413,0.855000283,7.07144605,7.729138626,4.634671205,3.964382631
"hsa-miR-18a*",0.790621904,-0.406982802,-0.686399247,-1.063829995,0.678053677,0.108147485,-0.095711144,2.31630675,-1.048185822,-0.609251806,-1.146257037,0.075816338,-0.261645316,1.38115145,-2.151733413,2.83286543
"hsa-miR-18b",5.877879495,6.394054124,3.187557198,5.375874483,8.300957314,8.469441125,0.936258588,5.348692655,3.855601165,3.541170754,-0.791469545,0.012647709,5.534417436,6.967372755,3.103833057,3.558244996
"hsa-miR-18b*",1.939798302,1.663074707,2.353914859,2.714842354,1.813526263,1.86000251,2.126125668,2.612571281,2.958279418,2.680524153,3.664235704,3.787078653,2.394244049,3.143546323,3.214759209,3.532648372
"hsa-miR-190",-0.533666476,-1.645176524,-0.924143485,-1.263248963,-0.833340721,0.333266788,-0.118156846,-0.794417281,-2.430138542,0.47446136,-0.746387978,-3.061243786,-0.144275682,-2.154061748,-0.020719159,-1.169401468
"hsa-miR-190b",-1.035687314,-0.726911667,-1.029405183,-0.6669954,-0.298849997,-0.264708458,-0.167692564,-0.623003806,-0.690807581,-0.060487087,-0.175183503,-0.238510182,-0.404881614,-0.613383213,0.285254372,-0.137149594
"hsa-miR-191",0.576088539,1.173673104,-2.832258281,-2.154243863,1.556976357,1.481885765,-3.38959134,-3.375359006,2.626911831,2.36309577,1.358080323,1.11757059,1.920242226,2.833568203,0.491766807,0.687865544
"hsa-miR-191*",3.758132094,3.632346293,4.015846692,3.953737092,3.49156648,3.856504305,4.459060466,3.853246986,5.280127166,4.95205783,5.633293274,6.15221226,4.737676079,5.503837522,5.171891545,5.623882524
"hsa-miR-192",4.328849651,5.471175005,2.885758875,4.451520741,5.267134976,5.299247132,2.048899988,3.416454796,2.059966056,1.587511502,0.8880752,1.821352803,3.032888571,3.545927863,2.172250302,2.002221287
"hsa-miR-192*",-0.701064204,-0.16270965,-0.355633637,0.397414793,0.360566635,0.864748507,0.22409194,0.009560251,0.195147599,0.06841721,0.518215299,0.636741253,0.00929579,0.889121516,-0.216096442,-0.342529594
"hsa-miR-193a-3p",2.661489264,2.348120138,-0.431117114,-0.592230891,4.120275687,3.770864308,-0.394628198,1.584370018,5.051652005,6.529847977,-1.543184565,0.535744314,0.041863868,4.167455565,-3.789739878,0.898587573
"hsa-miR-193a-5p",3.356720073,-0.128294259,7.78058258,4.140351425,2.523939597,-1.645830288,5.76209782,9.283108705,0.517970012,1.387829254,-3.271802494,-0.934924044,-2.983194802,-2.314004363,-0.26420788,2.171567995
"hsa-miR-193b",8.084804385,8.577786345,5.975553307,7.818791528,5.924365191,5.21522584,1.948337086,3.726023627,5.008133494,4.592558033,1.351928766,0.023483704,6.684023789,3.908261542,5.168498029,0.888546307
"hsa-miR-193b*",5.661059576,2.516731041,9.389173868,4.843578096,4.630714126,0.616223529,7.645927783,10.55243158,-3.739222004,-3.464586236,-3.939098704,-3.949298935,0.067706861,-3.990075228,1.497914218,1.268882408
"hsa-miR-194",3.03078754,4.14023732,2.676228478,3.522677197,4.37801988,4.267088621,-1.134293581,3.243149048,-1.902204856,-0.375001681,-2.773487279,-2.810549851,1.830030458,2.860556299,1.618161206,0.773296421
"hsa-miR-194*",-0.134197578,0.209637306,-2.749300942,-1.508641696,0.760774787,1.009318578,-0.581285877,-1.075706858,-1.112017834,-0.752980059,-1.418736566,-2.914494961,-3.02746879,-1.116440495,1.004164109,-2.485899958
"hsa-miR-195",2.708351964,3.661868573,1.354717422,2.772171934,4.280640834,4.072414839,0.874963103,2.412695453,3.205172433,2.586384436,0.160203475,-1.848109897,2.211085442,2.860187445,0.504052328,-0.068798992
"hsa-miR-195*",0.12095485,1.22662675,-2.195070042,0.850743462,0.54596018,-0.089948739,0.339462997,-0.348725328,0.153358636,-0.662252314,-0.846173825,1.685365248,-2.019571091,0.770001994,2.813108615,0.130674085
"hsa-miR-196a",2.557582367,2.394066147,1.126662509,2.703726894,5.933710698,5.940626793,1.376720116,3.457597691,-0.764643523,-1.333002488,-0.98467923,-0.421951833,0.427193239,3.471682543,1.311902391,1.841190982
"hsa-miR-196a*",-2.986910235,-3.162899229,-0.352934383,-2.186475141,-3.196602224,-2.900557867,-3.552316253,-1.562459159,-2.04844691,-2.292975508,-1.172378288,-3.824192181,-1.850076142,-1.443442442,-3.908808113,-2.978485895
"hsa-miR-196b",1.722563965,0.790287248,0.702059714,2.288337279,4.37801988,5.119512135,1.234722894,3.270754571,0.07217989,-2.749783829,0.502761506,0.420102847,-1.627699205,3.079382309,1.425565584,2.37803694
"hsa-miR-197",6.758907956,7.397992982,4.069643722,4.206936029,6.927796804,5.934398085,4.135045276,4.500465875,5.120814633,5.237962006,4.814500508,5.077012539,5.24189072,5.252988042,4.106312041,4.480871463
"hsa-miR-198",1.068746571,3.147711195,6.096821052,9.367422834,0.414489545,2.445621669,5.162021069,8.021580656,-2.900539829,-2.759924848,-3.589858941,-1.761812367,-3.087055508,-3.248180984,4.038710033,3.954338778
"hsa-miR-199a-5p",-1.055848698,0.770154678,-0.306376432,1.541986761,0.454986148,-0.137909395,1.275071162,-0.119262731,-0.782597838,-2.403782962,-1.837762011,-0.396519547,-0.2750331,-0.490230248,-2.220220771,0.780497123
"hsa-miR-199b-5p",0.202023312,-0.693609874,1.379918287,1.221695254,3.910812555,2.698508706,1.458211297,1.366039983,3.490845451,2.763950396,0.788324736,0.726865619,-1.94364194,1.900410268,1.203384063,0.290044389
"hsa-miR-19a",10.20516896,10.95561755,7.319020347,9.42359061,11.53481386,11.32552787,3.91512645,8.096652684,7.629774687,7.722248871,1.204105544,2.553027248,9.121497704,9.671128861,6.865032803,6.011099124
"hsa-miR-19a*",-0.631215116,-2.004330285,-0.608331846,-2.438631812,0.696783952,-0.026970608,-2.568302162,-1.144018028,-1.571066136,0.139295576,0.78616646,0.122625123,-0.3684044,0.408969522,-0.528281245,-2.185233927
"hsa-miR-19b",11.44469857,12.10603855,7.993744524,10.78634869,12.72913629,12.554891,5.123709645,9.413164875,9.152306268,9.178919556,3.259570579,3.52277435,10.19480649,10.90398242,7.90097669,7.66343049
"hsa-miR-19b-1*",3.158489925,3.805817676,1.247598849,1.921440115,4.967811847,4.181452228,0.068880486,0.350467276,1.458770795,1.534328318,1.29442636,-2.176818273,2.245650928,3.549466231,-0.964938006,-0.501659159
"hsa-miR-19b-2*",0.019539593,-0.134932285,-1.517163617,-0.444606159,0.626840673,-0.396681663,-0.756679975,-0.018788402,-1.620912673,-1.873625659,0.401244991,-1.155750477,0.004486012,0.540904437,-2.964930894,-0.002604875
"hsa-miR-200a",-1.815033457,-1.732537194,0.278239833,-1.383128579,-0.58661033,-2.472174474,-0.221514856,-1.619275594,-1.338649742,-1.181473452,-2.369991939,-2.474768681,-0.625503421,-2.755573208,-2.928817976,-3.950287956
"hsa-miR-200a*",0.869969683,-0.668331258,4.884146778,4.069761844,-1.035730261,-1.750596275,3.322058833,5.33129403,-3.423382943,-2.838935773,-1.497850041,-3.532443806,-0.684962067,-3.101485073,0.424309337,-0.127134411
"hsa-miR-200b",-1.548006949,-0.605855012,-0.14641163,-0.773069852,-0.81965963,0.020749568,-0.801340609,1.943824854,0.1289121,-2.242424319,-3.640691357,-1.455497247,-1.983974794,-3.335290729,-2.082746246,-2.688798014
"hsa-miR-200b*",-1.679973004,-2.179803158,2.385570277,3.75879304,-0.570572885,-2.913089153,1.601548059,3.243370227,-2.984777418,-4.193460893,0.15792769,-4.129210635,-1.240441237,-3.806012775,0.19606771,-1.995583408
"hsa-miR-200c",1.444863161,1.273153387,2.137726855,2.383216673,4.13805914,4.306231524,-1.09499914,3.675471147,1.65137823,0.415197253,-3.570334424,-0.927270908,1.389040391,1.934206204,-1.63446297,-2.46633286
"hsa-miR-200c*",-0.794713377,-1.08475484,-0.020916869,0.069855844,-1.218486974,-0.398777919,1.141614918,-0.919259495,-1.941011523,-0.640343626,-0.706212493,-3.271686366,-0.8213872,-1.468676337,-2.541202578,-2.994908315
"hsa-miR-202",3.613118935,3.974685695,4.014477491,5.15725799,4.446368395,3.651412334,2.187490737,5.640503165,1.007774963,1.675867867,1.322269133,4.4409857,1.829896076,-2.000171379,2.984254616,3.587542494
"hsa-miR-202*",0.147939361,-1.848242892,-0.834810581,-0.434486546,1.065207274,0.880869933,0.57883213,-0.082188147,0.307204039,0.720637132,0.608312614,0.815076682,-2.252831257,1.048459697,-0.832486,0.290179859
"hsa-miR-203",-1.856075991,-2.590270208,-1.350188666,1.327724934,1.174324965,0.899204659,-2.230177901,-0.962129167,-0.48114047,-2.308953012,-1.525309236,-2.411944608,-2.528887038,-0.088844052,-2.404543511,-0.326928678
"hsa-miR-204",1.284844971,0.505326689,1.253647538,1.036809702,0.623218264,1.550173314,1.715749681,0.602452883,0.379092489,1.427669857,1.299420584,1.969579626,1.376789798,1.522296382,0.748489117,0.880190363
"hsa-miR-205",0.41292119,-1.510397479,0.244017758,4.016153182,-1.837643373,-0.061762998,-0.37361243,0.627555008,-1.673236451,-2.205249965,-3.361009368,-0.900414949,-0.103480719,-3.274298676,0.722245748,0.391623123
"hsa-miR-206",2.306924509,0.916399515,-0.67679542,1.778201511,0.225468405,-2.194394989,-2.559843607,0.283568691,-2.076651289,0.438066307,-1.728500944,-2.863322638,-0.810561609,-2.771841133,4.149024925,0.632473314
"hsa-miR-208a",-2.875499939,-3.690049191,-3.549130034,-3.047252872,-3.004535171,-3.655686162,-4.373265281,-2.535540367,-2.721158041,-2.346509711,-3.26032594,-2.644384487,0.113902647,-3.281831147,-3.117465412,-2.711576041
"hsa-miR-208b",-3.078454294,-1.570728759,-4.097202355,-3.748765093,-2.207573295,-3.516203483,-3.162539576,-3.953185184,-2.553307639,-2.624891577,-3.784766266,-0.174783363,-2.684238519,-2.147911219,-2.262578643,-2.450536153
"hsa-miR-20a",10.907314,11.61954705,9.120027977,10.70894194,12.22111002,12.25234318,6.124115339,9.571964205,8.052007596,7.512482207,2.457132183,2.808284892,9.57344684,10.41146346,7.670070009,6.534041626
"hsa-miR-20a*",3.773722659,4.745795226,0.912669456,3.500830358,5.418525209,4.361378189,-1.37538661,1.646925909,2.268010463,2.538849517,0.64365224,-0.407859971,4.246151382,4.951587086,1.476276746,1.475798686
"hsa-miR-20b",8.313740929,9.0569922,6.613102809,7.837444481,11.07723738,11.10789292,5.086301398,8.522533831,6.275393575,5.84051324,-0.302552288,-0.4674053,7.948775437,9.445032778,5.966100009,5.587825576
"hsa-miR-20b*",-0.987370679,-1.762912862,-2.303295905,-1.61932175,-0.055583479,-1.314094599,-0.761114392,-1.423208657,-2.682458445,-2.117241595,0.838923887,-1.835748635,-2.036952393,-1.80332712,-1.140318059,-0.460163204
"hsa-miR-21",13.04552478,13.42553724,9.895565058,11.99070527,10.68516484,10.31803505,4.646875662,8.378165264,15.11098745,15.28416422,9.195723059,9.586470134,11.33009729,8.753304829,9.58249374,5.556236501
"hsa-miR-21*",5.365177759,6.043553021,2.42354621,5.121723332,4.58678484,4.642418086,-2.088994378,0.240212619,6.757363935,7.433848607,-0.835997392,-0.123083892,5.05898433,2.131827344,3.171150787,-2.034686494
"hsa-miR-210",8.917113924,9.856904711,5.911167717,7.58257536,9.820797354,9.552218474,3.314858964,6.812551725,6.302132047,7.332940428,-1.671475117,0.61212965,7.266873075,7.13840608,5.674641566,5.366375434
"hsa-miR-211",1.265792844,1.260718955,1.008920314,1.071037277,1.43878316,1.246576398,2.241274739,0.798258988,0.912571449,1.472850937,1.193700109,1.822196304,-0.694895686,0.753536041,1.089068769,1.341936339
"hsa-miR-212",5.006685969,6.017882782,3.940720119,6.621618504,6.491486217,6.619255248,2.037954247,6.058254336,5.298020035,4.721818731,2.104537664,2.03413748,2.717617191,3.08191989,3.053073777,3.001011711
"hsa-miR-214",-3.637620515,-3.030645516,-3.117589267,0.436409594,-3.647702771,-4.062384352,-4.384635994,-0.412311496,-3.478824668,-4.325213981,-3.255229241,-4.019355691,-3.429110461,-3.930398253,-2.732529969,-3.030401581
"hsa-miR-214*",0.390035693,-1.979918537,-1.669394373,-1.058718096,-0.936148217,-1.764579667,-2.86638253,-1.57429271,-0.916844696,-0.713359685,-1.98764015,-1.358918285,-2.011013735,-1.279649674,-1.678826018,-3.232828076
"hsa-miR-215",3.100209191,4.276875147,2.351464607,3.7668659,3.805827911,3.529510602,1.703209275,3.02753439,0.184247862,0.633158322,-1.191787275,0.347621073,2.837440251,2.802228439,1.940383166,1.002332413
"hsa-miR-216a",-2.56096882,-1.732816891,1.208339355,-0.644897888,-1.813999447,-1.660814776,-2.973835892,1.276756188,-3.530752436,-1.829967611,-0.623994351,-3.578417968,-0.854494389,-2.882033214,-3.378217442,-3.538416144
"hsa-miR-216b",-3.373543846,-3.131394937,0.420230755,-2.589849599,-3.41948862,-3.470975893,-3.613018905,1.328626353,-3.79377557,-3.605803903,-3.349324532,-3.058822701,-0.758983204,-3.970022839,-1.954515983,-3.787810151
"hsa-miR-217",-2.98548928,-2.698499566,1.780641933,1.614546897,-3.162914011,-3.847894377,-1.779809288,2.584745497,-2.201003657,-2.67376536,-3.241006941,-3.360125406,-2.774375477,-1.830005366,-2.082815599,-3.125528149
"hsa-miR-218",0.896240117,-0.84833947,-0.147473877,-0.404146007,-0.222764139,1.433269855,-0.496824131,0.350357747,-0.266318038,-0.225683967,-0.398300818,1.184958366,-2.40817035,-1.520673239,-3.53566711,0.180778195
"hsa-miR-218-1*",-3.515150244,-1.887464064,-3.037467826,-0.031063792,-3.031628825,-3.294333292,-3.479991443,-1.556856518,-0.311945982,-0.673539311,-2.522576751,-2.628462094,-3.863658652,-1.182960715,-2.819067165,-2.165348737
"hsa-miR-218-2*",-2.528295458,-1.489777484,-2.530172942,-0.726482016,-3.405602442,-2.576923624,-1.977513343,-0.49556951,-0.846005161,-1.249289636,1.224753975,0.086823025,-0.009286801,0.99239407,-1.03357977,-2.088957281
"hsa-miR-219-1-3p",-3.691705349,-3.288445568,-3.388005753,-3.494378433,-2.683905868,-3.889768714,-4.289914796,-1.464624297,-2.409729656,-3.709487919,-2.84128886,-3.371569558,-2.577964493,-3.11492141,-3.583578941,-3.93374168
"hsa-miR-219-2-3p",0.327312914,0.269396102,-1.135735285,-1.54119303,0.081379437,-0.884984467,-0.824701469,-2.633718198,0.920840282,-0.70955049,0.898837104,-0.926515973,-4.042686611,1.202770902,0.953321179,0.754221069
"hsa-miR-219-5p",3.303853233,4.161647905,1.284000279,2.523344775,4.486621717,4.805209155,1.530126098,2.157165778,1.253894701,0.941905938,-0.243157459,1.05685192,2.253738845,2.963222805,-0.65541278,0.980304536
"hsa-miR-22",6.455827463,6.812319822,4.869563971,6.573627745,7.23742981,6.740308038,2.731601159,6.053561969,10.0748535,10.17154005,5.253002289,5.02021811,4.402191671,5.080954201,4.401376804,4.026729611
"hsa-miR-22*",-0.949712907,0.489728751,-0.30532445,2.148164482,1.519908569,0.328169298,-0.379801137,1.211131714,4.007363141,3.922972556,0.417059264,-0.145992841,-1.779331587,-0.851769887,-0.411077164,-0.316343637
"hsa-miR-220a",0.206803421,0.120977609,0.985748051,-0.655881716,0.792995154,1.067829197,1.322913877,-0.172693071,-0.80187571,0.180368668,-0.037447722,0.369651079,-2.563424697,-0.640528101,-0.889177173,-1.011519565
"hsa-miR-220b",-0.858758061,-3.057640768,-2.86061961,-2.033306906,-0.892225512,-1.930076108,-2.325114436,-2.044306632,-1.753102387,-2.561417191,1.029327781,-1.395436201,0.057488515,-3.101317524,-2.216904001,-3.717378749
"hsa-miR-220c",-0.506194297,-2.69294107,-2.738983886,1.208360958,-0.721987774,-2.13414301,-0.335896103,-0.495802467,-1.314653026,-2.880977613,0.326620442,-0.877200281,-1.7967211,-2.074127477,-1.626679414,-2.108715884
"hsa-miR-221",3.212278409,3.007022355,2.30114588,2.697572023,5.051943895,5.195402427,1.12361451,3.240083101,7.525369946,8.049106312,3.583337513,3.910763528,1.744076099,4.390794138,2.573997727,2.488186529
"hsa-miR-221*",1.201886847,1.112698815,0.000315187,0.740100647,2.832361881,2.650701341,0.69082701,0.309400097,2.907293783,3.105227342,0.151358461,0.5288666,-0.128078723,0.542570514,-3.84919886,-0.310420544
"hsa-miR-222",2.406620941,2.721126923,1.296632357,2.216546594,3.759203655,3.212351305,-2.71475544,1.776767395,4.567555078,5.955342954,-1.438261298,1.154650407,1.61420413,2.909840432,1.492946166,1.62705474
"hsa-miR-222*",-1.616118627,-1.357923656,-2.389690875,-1.826666045,-0.240476538,-0.56451923,-3.494840086,-2.012252681,1.74378979,0.268421571,-0.915726103,-0.7870849,-1.850693489,-1.205674181,-2.864548172,-1.896036165
"hsa-miR-223",3.069586353,3.572912494,6.61134148,6.752419058,7.664667772,7.944304065,5.271281022,7.531244678,11.30807764,10.8253414,6.762059365,6.875361069,3.8609708,6.243815595,4.783547571,5.316388735
"hsa-miR-223*",-1.264842177,-1.183018066,-2.778544314,-2.039196617,1.344195183,1.367086226,0.159079143,0.188948927,1.996744414,1.841018275,0.772628483,-2.329432284,-0.83774755,0.74730409,-1.083236998,-0.113914917
"hsa-miR-224",-2.038168445,-0.994387629,-2.343813998,-0.465421526,-1.498069191,-0.840682645,-0.725420149,-0.195434413,-2.575843068,-1.696218208,-2.548348628,-0.568222054,-1.166154839,-1.346602118,0.519712135,0.941012801
"hsa-miR-23a",1.304818853,1.646210087,4.698110228,5.16763882,7.651482681,7.08962601,3.507953064,6.548869729,11.26058993,10.92244514,6.364290478,6.189930696,-0.011196906,6.367141466,2.942798199,4.655045014
"hsa-miR-23a*",1.34231862,1.871577346,2.571037154,2.651323857,2.813592091,2.491702349,-3.437703166,4.087097,-1.963597737,-2.844317563,-3.679901593,-4.157486881,-1.981180077,-3.480348663,0.600035223,-1.767618974
"hsa-miR-23b",4.591336183,5.396755435,3.991377756,4.772368271,6.08762088,5.732262107,1.832797824,4.257095261,6.660409034,6.353648005,2.196972654,1.771682615,3.811006657,5.022467558,2.708515842,2.530061344
"hsa-miR-23b*",0.941975054,-0.709136736,-0.711112406,-1.535119939,0.639403787,0.33748139,-0.473593347,-0.249250859,0.489212627,-0.503991529,0.592811287,0.80612685,1.313249339,-0.033423654,-2.077179891,0.410547727
"hsa-miR-24",4.18101357,5.000455506,4.182724256,5.107147313,7.226757761,7.133988091,2.468844608,5.52086483,10.52988326,10.53357383,5.227675949,5.020983613,3.047462302,5.870153952,2.401860546,3.837415029
"hsa-miR-24-1*",0.91521436,-0.805896947,-1.391117109,-2.173426701,1.033330358,0.198204256,-3.022997411,-2.810438909,1.231986222,1.237748672,-1.655076753,0.217116419,0.237088693,0.736671186,-1.982638234,-1.369710288
"hsa-miR-24-2*",-3.752568758,-2.860729676,-3.086875404,-3.468412596,-3.835041066,-3.100220159,-4.524418478,-3.544583342,-0.852748194,-1.528458417,-2.76474766,-3.83131727,-1.28150323,-2.053759841,-1.579945545,-1.395278483
"hsa-miR-25",9.403265467,9.735209412,7.638352923,9.106992734,9.820641565,9.6678927,5.268843117,8.154451935,6.473177743,5.986669366,2.660667187,2.353941162,7.688277234,7.831438113,6.424615693,5.845388302
"hsa-miR-25*",-0.171431052,-0.893805426,-2.757614093,1.717738922,1.601283659,0.255781446,-2.044759044,0.373240572,0.690485667,-0.557858642,0.925362991,0.934836611,1.064884296,1.576436393,-0.522180659,0.44964032
"hsa-miR-26a",7.255322414,8.182682942,5.099800717,6.649552606,8.237148209,7.491433218,1.504236608,5.33474261,8.980133882,9.029950445,3.368304931,3.463805329,6.663097441,7.140454279,4.96042002,4.463114594
"hsa-miR-26a-1*",0.818721117,0.475728499,-0.496944921,-0.42502267,0.636301272,1.413538445,1.383458035,-0.650368074,0.449207293,0.60658122,1.709693041,0.887147969,0.661115398,-1.033844679,-1.615319287,0.681747287
"hsa-miR-26a-2*",0.228342377,0.640623359,-0.260838139,-0.758275954,0.702097604,0.422916365,2.262375392,0.556988699,-0.088485431,0.607634008,2.069754822,1.580918766,-0.222440308,0.828246375,-0.064381688,1.095850594
"hsa-miR-26b",7.453151548,7.962149142,5.219460743,6.711779741,8.091544682,7.531698686,1.431539447,5.259820797,8.957692235,8.390110958,3.023696246,3.43775293,6.676683728,7.123287355,5.496630347,3.201322605
"hsa-miR-26b*",0.441352697,1.035484208,1.418791674,0.010058632,0.685654929,1.172180186,1.286972173,-1.102711621,1.989073005,0.960595161,1.387309459,0.512644508,-1.08373211,1.275984625,0.573590991,1.456538238
"hsa-miR-27a",-1.245934499,0.329294316,4.679064708,4.566442159,8.010915445,7.603534304,3.131743885,6.143980495,10.78862936,11.27739566,4.72610457,4.999871115,-3.796907115,6.573948435,1.123776197,3.036292506
"hsa-miR-27a*",-3.157752691,-2.433461413,-2.504982524,-3.044541896,-2.705826824,-3.673683462,-4.016197142,-3.036924602,-2.73033165,-2.408697375,-1.170295249,-4.034988491,-2.938091662,-3.351696308,0.373951814,-3.278027589
"hsa-miR-27b",4.858217965,5.68729705,4.37338293,5.079413528,6.824333425,6.74657791,2.528679651,5.217179774,7.131779243,7.306904822,2.577735573,1.460357486,3.946404845,5.586744485,2.633277599,2.374397102
