"","GSM1954293","GSM1954294","GSM1954295","GSM1954296","GSM1954297","GSM1954298","GSM1954335","GSM1954336","GSM1954337","GSM1954338","GSM1954339","GSM1954340","GSM1954341","GSM1954342","GSM1954343","GSM1954344","GSM1954345","GSM1954346","GSM1954347","GSM1954348"
"hsa-miR-504",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-505",5.9757,13.034,13.0195,11.9977,11.005,11.0021,4.9849,7.9978,11.0249,5.0111,8.0481,11.0373,6.0208,10.0295,8.0323,6.0177,12.003,11.9782,11.0006,12.0272
"hsa-miR-506",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-507",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-508-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-508-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-509-3-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-509-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,8.0091,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-510",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-511",12.0124,13.034,13.0195,11.9977,11.005,6.9974,7.9598,12.0273,11.0249,10.9852,12.0311,11.0373,5.9714,10.0295,12.02,10.9983,6.9794,11.9782,4.9834,12.0272
"hsa-miR-512-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,7.9893,12.0273,11.0249,10.9852,7.9704,11.0373,12.0125,10.0295,12.02,10.9983,7.995,11.9782,11.0006,12.0272
"hsa-miR-512-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-513-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-515-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-515-5p",12.0124,13.034,13.0195,11.9977,6.9791,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,7.998,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-516a-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-516b",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-517a",8.0287,13.034,13.0195,11.9977,11.005,5.9979,11.9886,12.0273,6.9543,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-517b",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-517c",12.0124,13.034,9.0353,11.9977,11.005,6.9192,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-518a-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-518a-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-518b",12.0124,-15.9667,-15.9983,-17.0585,-19.0374,-18.9895,7.0759,12.0273,7.1302,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-518c",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-518d-3p",7.9813,9.0914,13.0195,4.9657,3.9775,11.0021,6.0168,5.0643,11.0249,6.9596,6.9996,11.0373,12.0125,3.0967,6.0672,10.9983,8.0185,5.9333,11.0006,7.0888
"hsa-miR-518d-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-518e",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-518f",-5.9445,-14.9875,-14.9983,-16.0585,-17.9262,-18.0339,-10.0703,-9.9864,-10.1838,-9.9919,-8.0182,-17.8874,-8.0525,-10.9928,-7.9746,-9.0488,-7.9425,-8.968,-9.9564,12.0272
"hsa-miR-519a",12.0124,13.034,13.0195,11.9977,11.005,7.0366,6.959,6.0157,5.9267,10.9852,12.0311,-2.623,9.0326,10.0295,8.0612,10.9983,8.9976,11.9782,11.0006,12.0272
"hsa-miR-519c-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-519d",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,7.9941,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-519e",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,7.9345,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-520a-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,-4.8613,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-520a-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,-16.767,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-520b",12.0124,8.9954,13.0195,11.9977,5.855,11.0021,11.9886,7.9673,6.847,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,5.9815,8.8865,11.9782,11.0006,12.0272
"hsa-miR-520d-5p",12.0124,13.034,13.0195,11.9977,11.005,3.9787,11.9886,7.976,11.0249,10.9852,6.0057,11.0373,12.0125,10.0295,12.02,10.9983,12.003,7.9552,11.0006,12.0272
"hsa-miR-520e",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-520f",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-520g",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,9.0971,10.9983,12.003,11.9782,11.0006,7.9528
"hsa-miR-521",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,8.9617,11.0249,10.9852,12.0311,-14.6385,12.0125,5.9941,12.02,10.9983,12.003,11.9782,8.041,12.0272
"hsa-miR-522",12.0124,13.034,13.0195,11.9977,6.9614,11.0021,11.9886,3.9194,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-523",9.0503,-13.9368,-14.0033,-15.0524,-16.9758,-15.9783,-7.083,-5.95,-7.9325,-8.0866,-5.9339,-11.4319,-6.0324,-8.9828,-5.9433,-7.9624,-6.0407,-7.1364,-7.0275,-6.9873
"hsa-miR-524-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-525-3p",12.0124,8.9994,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,6.9553,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-525-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,6.4242,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-526b",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-532-3p",7.9829,10.0138,9.029,11.9977,7.0198,11.0021,-0.0493,1.0032,3.0039,1.9677,4.0295,7.5413,3.9801,6.0254,4.9823,10.9983,12.003,7.9721,11.0006,7.0082
"hsa-miR-532-5p",7.9691,9.0319,5.0075,11.9977,7.0356,6.99,-0.0251,1.0209,1.0137,-0.0153,3.0225,11.0373,4.0218,4.0338,3.0194,4.0121,5.0202,2.9747,3.9953,8.0172
"hsa-miR-539",12.0124,13.034,8.0121,11.9977,11.005,11.0021,4.9857,6.0369,6.0044,4.9711,12.0311,11.0373,12.0125,4.0017,6.0161,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-541",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-542-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,7.9619,7.962,7.0319,7.8806,8.0001,11.0373,8.0258,10.0295,9.0136,10.9983,12.003,9.0323,11.0006,12.0272
"hsa-miR-542-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,8.0242,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-544",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-545",12.0124,13.034,13.0195,11.9977,11.005,11.0021,6.9725,6.992,11.0249,5.9731,12.0311,7.0074,6.9738,10.0295,7.0094,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-548a-3p",6.9797,8.9956,13.0195,11.9977,6.9463,7.9497,11.9886,12.0273,7.9836,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,8.9099,6.9634,7.9944
"hsa-miR-548a-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-548b-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-548b-5p",12.0124,13.034,13.0195,11.9977,11.005,7.0416,11.9886,12.0273,7.8722,10.9852,12.0311,11.0373,7.0074,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-548c-3p",7.9782,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,7.999,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-548c-5p",12.0124,13.034,13.0195,8.9576,11.005,11.0021,11.9886,6.9932,11.0249,10.9852,12.0311,11.0373,7.9772,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-548d-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-548d-5p",12.0124,13.034,13.0195,7.9814,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-551b",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-556-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-556-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-561",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-570",12.0124,13.034,13.0195,11.9977,11.005,11.0021,7.9598,7.9727,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-574-3p",5.007,6.018,3.9919,4.9796,7.0252,3.9866,-0.0311,2.0129,1.9973,1.9808,3.0225,4.0243,2.0021,3.0116,3.0098,4.9882,4.9858,4.9535,4.9721,4.014
"hsa-miR-576-3p",12.0124,10.0298,8.9995,11.9977,11.005,11.0021,6.9748,8.0227,6.9909,10.9852,12.0311,7.002,7.9705,10.0295,12.02,10.9983,7.9674,11.9782,11.0006,12.0272
"hsa-miR-576-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,5.9547,11.0373,12.0125,10.0295,8.0359,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-579",12.0124,10.0711,8.9801,11.9977,11.005,11.0021,4.9751,6.9963,7.0148,5.9558,6.021,7.0132,6.0296,5.9942,4.9995,6.9611,12.003,7.9413,11.0006,12.0272
"hsa-miR-582-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,8.9704,12.0273,11.0249,8.0401,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,7.0067
"hsa-miR-582-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-589",12.0124,13.034,13.0195,11.9977,11.005,11.0021,8.9564,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-590-5p",8.007,8.0006,4.9924,6.9805,2.9602,4.9791,1.9705,3.0253,3.0142,2.9614,3.0129,3.0108,1.9962,3.0168,4.0124,3.9729,5.9713,3.953,3.9792,2.9846
"hsa-miR-597",5.9857,13.034,5.9695,3.9827,2.9781,2.9592,4.9881,3.9866,3.9727,4.9657,5.0107,3.0344,4.0172,2.0576,12.02,4.9995,12.003,5.951,11.0006,4.0486
"hsa-miR-598",9.008,7.0395,9.0253,6.973,5.9935,5.9863,3.964,4.0027,6.0265,3.9584,4.9711,5.0065,4.997,4.0118,4.9903,7.0015,12.003,6.9668,6.985,7.0196
"hsa-miR-615-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-615-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-616",12.0124,13.034,13.0195,11.9977,11.005,4.9614,11.9886,7.9707,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-618",12.0124,-13.0174,-13.9337,-15.0781,-15.981,-15.959,-10.908,12.0273,6.9807,10.9852,8.0856,8.0291,7.9971,10.0295,8.0499,10.9983,12.003,7.9373,7.9608,-2.0076
"hsa-miR-624",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-625",12.0124,13.034,13.0195,11.9977,11.005,11.0021,7.9636,8.0802,11.0249,10.9852,12.0311,7.011,8.8248,7.0105,12.02,10.9983,12.003,11.9782,7.9288,8.9775
"hsa-miR-627",12.0124,13.034,8.9995,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,-18.0027,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,-20.0882,12.0272
"hsa-miR-628-5p",-14.0526,9.0649,13.0195,11.9977,6.9894,6.9737,-15.9996,9.0216,-16.0263,8.0539,-14.977,-15.9162,-15.996,7.0395,-16.0191,-16.0258,-14.9736,8.9823,-16.0846,-16.897
"hsa-miR-629",12.0124,13.034,8.9954,11.9977,11.005,11.0021,4.9682,6.0272,5.0065,3.9497,8.0527,5.0353,12.0125,10.0295,6.0202,5.991,12.003,7.9661,6.0019,12.0272
"hsa-miR-636",7.0172,6.009,5.9904,5.0211,11.005,4.9935,7.9437,6.9696,4.9763,10.9852,12.0311,5.0175,12.0125,10.0295,6.0628,10.9983,5.9768,5.9173,11.0006,4.997
"hsa-miR-642",12.0124,8.0246,5.9845,6.9662,11.005,11.0021,2.9611,5.0165,6.99,4.9697,6.0163,7.0357,4.9994,6.0036,8.0041,10.9983,12.003,11.9782,11.0006,8.0093
"hsa-miR-651",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,6.9846
"hsa-miR-652",7.9973,7.0329,4.9779,7.9719,11.005,6.9769,1.9663,2.0264,3.0144,2.9801,4.0084,7.1087,4.0007,3.0132,6.0087,6.9816,7.998,6.9813,7.0004,8.0071
"hsa-miR-653",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-654-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,7.9767,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-654-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-655",12.0124,10.0138,13.0195,11.9977,11.005,6.9873,8.9098,9.0046,8.0573,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-660",5.008,4.0352,2.0089,8.0109,1.067,1.9647,0.9655,2.0132,2.0027,0.9758,1.9945,2.0185,2.0148,2.0185,4.021,2.9827,3.9692,2.9847,3.01,3.0199
"hsa-miR-671-3p",6.9758,9.0074,6.9853,11.9977,11.005,11.0021,3.9533,4.9915,6.0048,3.9654,8.0363,11.0373,12.0125,5.0246,7.9842,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-672",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-674",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-708",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,7.9818,11.0249,7.9114,12.0311,3.9869,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,8.0145
"hsa-miR-744",4.9712,7.0168,4.9963,5.9611,11.005,11.0021,1.9573,2.993,5.0148,5.9653,8.0289,7.04,6.996,4.0336,12.02,10.9983,12.003,11.9782,11.0006,8.0276
"hsa-miR-758",12.0124,13.034,8.9563,11.9977,11.005,11.0021,7.9803,8,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,7.0768,12.0272
"hsa-miR-871",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-872",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-873",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-874",12.0124,13.034,13.0195,11.9977,11.005,11.0021,4.0671,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-875-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-876-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-876-5p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-885-3p",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-885-5p",5.0338,6.0233,4.0039,3.9776,3.0004,1.9654,2.9373,4.0327,11.0249,1.0053,2.0333,2.095,0.9847,10.0295,1.0221,2.014,2.9473,2.0761,0.9844,12.0272
"hsa-miR-886-3p",12.0124,13.034,13.0195,11.9977,4.9605,5.0011,11.9886,7.9902,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,6.9399,8.0035,11.9782,11.0006,12.0272
"hsa-miR-886-5p",6.9966,13.034,8.945,11.9977,11.005,7.0511,6.0111,8.0373,11.0249,6.9691,8.0468,11.0373,7.9861,6.042,8.0134,4.9598,6.9823,5.9751,7.0213,7.9932
"hsa-miR-887",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-888",-8.9603,13.034,13.0195,11.9977,11.005,11.0021,-11.0866,-10.978,-11.9961,-10.8898,-9.8872,-12.8972,-11.0129,-14.8875,-11.0518,-10.9859,-10.9833,-11.1098,-12.1316,-12.1163
"hsa-miR-889",12.0124,8.0359,8.9717,11.9977,11.005,11.0021,6.9941,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,5.9929,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-890",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-891a",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-891b",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-892a",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-9",12.0124,4.0376,13.0195,4.9568,11.005,0.001,8.0485,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,8.0297,11.0006,12.0272
"hsa-miR-92a",-0.0023,0.0294,-3.0207,0.9794,-2.0201,-3.0183,-4.0538,-4.0117,-4.0088,-5.0449,-1.9966,-1.9892,-1.9989,-1.999,-2.0034,-3.0429,-2.0051,-3.0431,-3.0261,-1.0108
"hsa-miR-93",2.972,1.9793,0.9912,1.99,0.9667,-0.0289,-2.0726,-1.0026,-1.0181,-2.0601,0.0015,-0.0176,-0.025,-0.0013,0.9798,0.9645,0.9578,-0.0707,0.9777,1.9953
"hsa-miR-95",12.0124,7.0036,6.9966,5.9773,11.005,11.0021,2.9552,3.9798,3.9889,4.9747,4.9987,6.0216,7.9904,10.0295,6.9968,10.9983,6.9933,7.9338,5.988,6.989
"hsa-miR-96",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,7.9705,11.0249,6.9601,12.0311,11.0373,12.0125,10.0295,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-98",12.0124,13.034,13.0195,11.9977,11.005,11.0021,11.9886,12.0273,11.0249,10.9852,12.0311,11.0373,12.0125,5.5684,12.02,10.9983,12.003,11.9782,11.0006,12.0272
"hsa-miR-99a",12.0124,1.0282,13.0195,0.963,-0.8688,-0.9846,2.9808,4.0126,11.0249,5.9633,5.9399,11.0373,4.9671,10.0295,5.0418,4.9978,12.003,5.0131,11.0006,12.0272
"hsa-miR-99b",7.0196,5.0024,5.0053,7.9916,7.0232,5.981,3.9945,1.9657,3.9806,3.9915,4.0128,6.0386,6.9982,3.0221,6.0357,6.9646,4.9673,5.9453,6.9776,5.9961
