"","GSM979679","GSM979680","GSM979681","GSM979682","GSM979683","GSM979684","GSM979685","GSM979686","GSM979687","GSM979688","GSM979689","GSM979690","GSM979691","GSM979692","GSM979693","GSM979694","GSM979695","GSM979696","GSM979697"
"hsa-miR-365",2.22120397565268,2.43934201732945,1.91358070635766,1.8543148804666,9.09156523625714,8.6742350009522,1.98222113263312,2.21326203965916,1.96175925746214,6.92462131900308,5.8426874986201,1.84887467970262,3.25599630063501,2.83847562927158,6.83829504507447,6.86568502558069,0.196560464183609,2.18763506113289,1.29625769225012
"hsa-miR-214",1.03188918533733,1.74399657588997,-1.55257610979883,0.828538892052791,9.64931384823363,9.16217226418778,1.58566924815221,1.51834075231438,1.21155925443641,0.0319092800547082,0.999099549481965,2.83707998973176,2.12120078365436,0.9012590324952,6.30749519364992,-0.163576524496781,0.938291137280433,1.80753009582009,-0.00459185715831178
"hsa-miR-320a",-1.43833073724836,-3.26313089650481,1.04761237122746,0.23654723311312,8.13959586038903,7.82407089977241,2.15051516029836,0.780136041142221,1.83927313659179,8.0154178402005,7.60368790855099,2.67167154908356,2.33140827850097,-0.280757144053,7.61050223306804,7.58678425532841,1.94823825939692,1.37669990388557,1.48560406167394
"hsa-miR-98",2.25585479202125,-0.493218125649073,0.196034510404385,0.708588088390587,8.76043320931842,7.76638247838768,1.55437666781704,1.10070118876168,1.49558363082406,7.89163851523304,6.91844944638588,0.821926582659301,-0.0606181387090986,-4.30355029605119,7.59615396791656,7.36568291499974,1.35269073824653,1.28851685126658,0.248135125100425
"hsa-miR-519d",-3.13166344281115,-0.513146228952211,-0.63422841625255,-0.12383248186252,1.49722504037929,2.16425916703556,-0.158777358141052,10.3653655651996,-7.14914362214243,2.05676836182784,0.760129377676092,0.494705298029882,0.716093269873808,2.20174644971537,3.06612949922475,2.28974182288961,-0.939006352712614,3.15608072953656,1.93933679767605
"hsa-miR-148b",0.163944095627325,0.415799005182702,-1.14389489170463,3.96612864372119,7.74075152891519,7.26550347062827,2.73027040477534,8.65905043019694,-0.0932586521805114,7.31453339764802,6.39783735207205,1.23413216903906,1.41707260759875,1.48988866834479,6.43591157186391,6.52771485519621,0.670769377464636,1.21638719114897,1.29062610755028
"hsa-miR-99b",-1.02828422498099,1.98464439592032,0.329732356920093,0.377980946819093,8.67732606162022,7.98401393477675,1.39720604993308,-1.76865263196026,-0.822448013237477,6.95039842401253,6.27306507031775,1.46164956476646,-0.0565580990706116,1.13942365288839,7.24250247408071,7.2381133046014,0.908943762505645,0.496138646439695,-2.23245638466019
"hsa-miR-455-3p",0.349870472119271,1.08421329021109,-0.00964093197377636,0.344038660890742,9.31737733740469,8.56707802622969,3.66358485875762,1.15694342965089,-0.233297822040594,5.85272250084642,4.83629379325247,-2.18670189112905,1.83558053453591,-0.171558840629307,4.03391541613642,3.62859047677277,-0.458358688661321,0.0865108916569002,-2.84778490366933
"hsa-miR-148a",0.0280907629076525,-0.0158882999468641,0.00731598509504296,-0.273121013553993,1.87642146768956,0.829465033419937,1.93779257503369,16.3870954559849,2.50134308968213,6.40514793184297,5.83593291427043,-0.385711366548264,1.06279177380186,0.504501209430506,8.99053202754651,8.810925999375,0.823640216707577,1.15286549513389,1.8465715413121
"hsa-miR-196b",0.817897036633739,1.64965822197985,2.04350864497519,1.33526600063519,8.32551549080034,7.36487267071207,2.18825151975032,2.30250886290807,0.335625940510976,7.30187933853698,6.04433378721343,2.08202944709299,2.78373636549727,0.45449146137382,7.64376313294347,7.47204904748552,1.04328990403164,0.881691554596394,1.0441156960691
"hsa-miR-143",0.632312240295805,0.666338308729262,-2.42827387957955,-1.19794413002693,9.34381840782157,8.75871324798448,0.91015078547441,13.6080942311932,1.26628581989608,-2.20887775498387,-0.0257039604275131,1.23413216903906,0.50144067384155,2.55442161214249,-5.13038565721845,7.2411375374288,-0.312630554197948,1.95485440151564,1.60511642437137
"hsa-miR-371-5p",2.12603056914597,-1.89771275107189,1.65384743568893,1.8015601537902,5.47617816636489,4.45620358654982,-0.0930274000888201,2.43875193884921,1.23731712977209,4.54283377452821,5.00013073831409,3.8796430390473,3.29807202828391,2.66466077694989,8.79455915394439,8.85505532946799,1.77447883012559,1.61196458223118,1.63603292175824
"hsa-miR-183",1.01470806734266,-1.62106805884078,1.08952798069133,1.86933093573008,1.70576032023072,1.27191266781637,-0.387596919334923,-0.0792424134708384,2.12736914661622,7.69352668333756,6.94113096616858,1.85104098532536,-1.84393325394834,-2.02882427786152,8.54434589197591,8.4860916662028,-0.187342255299663,0.197080814823107,1.18423712402089
"hsa-miR-636",2.33828063731779,2.7954558954628,2.20922657173998,2.72775625019081,4.59506140335104,2.78401267104169,2.81158467425285,9.85391099486068,2.96707119465553,3.22576680008374,2.36011308245319,3.09620078352397,3.73604955272958,3.00888393760407,2.2338067836107,1.91536601066386,1.90982570443905,2.79403900078338,-2.49174661133188
"hsa-miR-361-5p",0.812638606593125,1.48983987008782,0.458333808516659,0.905240825375809,8.18714567633366,7.67169178553098,-1.08286219860614,-0.646372504477707,1.05315722386121,6.49502833762875,5.60898483872129,1.72019045596224,1.17478861496872,-1.43020251370783,7.70422667327349,7.57704204328064,1.46070272860823,1.47766282283848,1.10111417603992
"hsa-miR-1224-5p",1.46821940439639,1.18516119626013,0.947367077462052,0.641242383813778,3.56136279914031,2.83337042754765,1.79932317572204,9.84536851444951,1.44549206095725,3.81118842369511,3.35401511069091,3.82395719123348,4.39533088000849,3.45281522206405,1.63921224789938,1.80667133488151,2.81332089166431,2.95044153833887,2.95243365685586
"hsa-miR-21*",-1.94931247937952,0.955479979717937,2.20922657173998,1.57442707708365,7.08941764105695,6.29196871609673,-0.169796607297128,1.1454844308791,0.44321569179904,7.80490412436521,7.32430567979444,1.57425655010679,2.59042500988287,1.29409841712068,7.71761336803347,7.49233311331433,3.45461192661805,-1.11256581688022,1.65867078658646
"hsa-miR-515-5p",1.59095118434626,1.24910548645453,-0.583155287011699,1.38298148536034,4.15866906089889,0.761590462578826,2.27024815015696,9.85021497226931,3.26350110229801,0.51398183522865,0.480782951459302,1.56068023156581,-0.336283948712238,-4.09797181563402,4.76840137449167,5.07033350825342,-0.280091297380625,1.04459905493403,0.493423842383729
"hsa-miR-506",1.66836152066941,-0.749768202503529,1.09010886189452,0.368719634615396,1.70869711156361,3.03785607213382,1.28891072667383,9.89083181798562,0.24340866563202,1.80587890853534,0.774713444702682,-2.216418296535,1.13919311027879,0.181447992704605,-0.390648027675238,-0.684287015239285,1.52281356778652,-0.0643669581540277,0.0445669526149293
"hsa-miR-490-5p",1.83255263718452,-2.03080728397055,1.91685876469975,-0.109540434996684,9.19806092648467,8.49136089306851,1.75248271717067,0.108703557295427,0.434771149105425,-0.278442197425117,1.5353925918032,0.259350473332163,-0.00639003043546933,1.51735834655777,1.51311473683444,0.520232139713614,-1.38371420427387,2.6487403802369,1.17788845975539
"hsa-miR-301a",1.2907517157713,1.85670807620182,-1.33607067816229,-0.12383248186252,8.6142059169547,7.15418824784753,1.97247062728873,0.994384720937306,2.43577658937181,7.2456791444978,6.56095441586391,-1.54175954230097,1.0895205232861,0.254355670288095,6.30749519364992,6.23116011092973,2.07577973356786,1.66461982162397,0.965671560763624
"hsa-miR-1290",1.77406508349945,1.86022110368821,2.07356559742103,2.1451573391713,8.16920196996496,6.1511085030117,2.90220674501466,4.06014165742389,2.36013668644424,6.72073128875397,6.60716013968304,6.46855301618303,6.0137012003428,4.23042284464659,5.1194644996144,5.35390794413024,5.25763185439354,5.8489253426792,3.01033765477358
"hsa-miR-1305",-0.223252187087301,-1.93386643550913,-1.7149628957664,1.03054090180458,7.54824625654108,7.62932383118335,1.38435268568271,1.55293082590974,1.55256790936765,7.51247263582639,7.84124542577508,2.95875768826048,2.9183952035543,0.366055040858654,5.90386281046935,6.15957812713945,2.20697573062048,2.11180621886824,0.894300143016737
"hsa-miR-425",2.32143720652961,1.17852981141829,1.09416308857858,-0.187612840788967,7.24942068914608,6.62855110910689,1.2701587277417,-1.98826851125221,1.90262546140785,7.46143115200551,6.51913975453132,1.71464600917601,1.33459058521076,1.97741292011232,7.76706083537836,7.56208975000104,1.78755909180935,2.06887232681554,1.0474797584557
"hsa-miR-30e",-2.11449622984919,1.2196852419458,-0.857494284878209,0.788745839052512,7.9423667094966,6.28200993498341,0.805217243615498,1.50437225294004,1.13870111919885,7.38370342858455,6.64193453916731,1.89895592185262,-0.512808805618933,1.73583321134523,7.44084757891923,7.40563929852894,0.975140694726836,0.437469375422849,1.19028551523077
"hsa-miR-495",0.939101676688457,0.77010610113379,1.43167537177848,1.06453937756058,8.99517610419572,8.61240336966578,1.54016022127115,1.56562788153678,-0.876481059972195,1.53178467252167,-0.677509017623346,0.140383676219552,1.52020397331436,1.73726968223107,1.02645377097764,0.561693601090139,-0.487405974718658,1.41060269828133,1.29998896909428
"hsa-miR-493*",0.493355896536696,1.37366825442613,-0.105198313496253,-0.440440250795995,9.02988212971455,8.33838786557079,1.56917802038896,2.15186498485193,2.15600595515999,2.5187312616783,2.94439783405007,1.43605787195676,-3.32933511810349,1.91646556143986,1.47578063387912,0.614411334352249,1.42883756923219,2.3471715407602,1.47714573767866
"hsa-miR-135b",2.57776234661794,1.76408920575766,0.431037740617381,0.229591121890287,1.37938363528137,2.02918852944579,1.06456351997303,0.00149608503256821,0.263529405753113,7.94889690130596,6.61748112996673,1.10158620887048,1.97486553504711,2.45060501964407,8.0687062757658,7.95467441475525,-2.75753821895442,-1.23625530554942,0.705524039141514
"hsa-miR-181b",0.0462268317741769,2.05902571846214,2.02448422499804,1.16194442189291,8.67120808505465,7.90740386328044,1.63504993343326,2.09062650986478,2.56694225167154,6.09228715799087,3.83442200067938,3.5519343077841,3.79669222796181,3.21097339911239,5.5362643141947,5.58978415667865,2.34789975638409,-3.14488925934521,1.8291765510274
"hsa-miR-572",-0.130794494991847,-4.03821489151749,1.23253858297342,1.01616395542118,3.9875455304499,3.73136030848561,-0.343622619511391,2.10738590942678,3.18832796505613,1.36206360453382,2.30910341046935,4.55657042847259,5.88914933778703,5.35130111341057,3.30561293920685,2.89726869824756,8.30493900462742,7.11411294831499,7.91563861087819
"hsa-miR-24-1*",1.5744561421714,-0.388035606561381,-0.307721721435616,1.84197271650173,4.8574142529095,1.52883283052523,0.736994274658536,9.60666374565381,1.63665338716098,0.298721300143842,0.873625498019598,0.188347115316073,0.844030138143643,0.22970948543995,4.9329016479375,3.99464217327682,2.05160736886928,1.51354380344933,0.996708273435935
"hsa-miR-574-3p",1.74821217486336,0.909873158244303,1.19642952881048,-1.9588546027738,8.20462640574662,7.55878421131496,6.0700582429168,6.15441936391271,2.18060905511188,6.09422466676613,5.596662077568,4.21004358009652,2.43791589160181,2.81557850278339,4.32949750013165,4.53427579883565,1.9204430887759,0.0351024043848242,-1.09509776899933
"hsa-miR-338-5p",0.193695049897236,1.64003966118789,0.877427175512439,0.720570127232387,7.56337171157393,7.50862434756004,1.94465083267433,2.3299091846193,1.2071725734348,7.58766577109821,7.69039753911548,2.78212482098124,4.10438614676099,3.20046543242177,1.45738626402947,6.4062718547648,0.908943762505645,1.47465200950225,1.92560869902166
"hsa-miR-374b",1.03317558565613,0.606319037088687,0.0840554180464767,0.750553426401228,7.6344124846428,6.81818590116784,6.20557432427649,1.05921127783488,-1.00618914565014,6.35861990736632,4.80738841280375,-0.354743621486284,0.507764403530391,1.58302365905745,7.19461503988525,7.31920424162401,2.01513071168982,1.50503013586933,1.97622064235281
"hsa-miR-940",4.54320323163811,4.50992001856475,4.68046164266358,4.46543841351261,7.32012991771719,5.91438058728515,4.86897511749487,5.01482971521929,4.67921377453291,5.69326614553485,6.13032158955824,5.66474194469508,5.40951517229066,5.0524389360468,5.1506997964005,4.8493643139358,4.49374787340577,4.33374858978125,4.64221924527531
"hsa-miR-575",1.35049554979485,-1.56326205074797,2.03974132144992,2.04992868485136,6.06189519342271,6.34487216058128,1.75220480267435,3.16588959507345,2.55740102198163,5.77649751634636,6.07338560306714,6.62497949509583,6.50126349510335,5.25380702751743,6.44149426921204,5.46551514435217,5.730967853287,4.59006301881225,4.62959384375959
"hsa-miR-939",1.10769657232085,0.144969921013368,1.22461945929016,1.62103486642204,6.88841571385933,7.02035107008731,2.14334019016675,3.87088153107393,3.24589978596112,6.51946783686749,6.2068940173418,5.64196530920198,6.37545740471857,4.88454517423558,4.10881798399386,4.12721889933401,5.35182511748774,4.50829680091442,4.95932596670685
"hsa-miR-654-3p",0.403398949802595,1.60933608491889,1.90964485888258,-0.933220272735279,8.70638308454994,8.28455901318392,8.04610521165651,-1.56634954703048,-0.328431613095473,-0.0293467322509865,1.43114421038474,-0.853647423704295,-0.311393857385154,1.87868807219413,-0.0667589024487274,7.95467441475525,0.0375191537982329,1.3159585853758,1.75427524210191
"hsa-miR-1275",0.960994405830056,0.884081701319803,0.975890163425967,-0.74989799529571,6.52664790242335,5.53887831151515,1.79154654882433,2.55612821452241,0.250324100965993,6.84638925965001,6.57060257909007,5.64394072922714,5.59098997523154,4.02153924623673,6.10209118694647,6.4062718547648,5.31599364293126,5.61145481130734,4.08522322918249
"hsa-miR-210",1.10374939697487,-0.470430891312202,1.24610826740937,1.42479581328625,7.45176994486407,7.16754559917228,0.83622139235844,1.6849560450726,-0.140507184260953,7.25345609644161,6.11235067469355,-0.499107411748559,1.49563581650108,2.20666822714699,6.11098622746426,5.76974133021751,3.51033661593415,2.58664658521491,3.35723795554777
"hsa-miR-185",1.80634633185202,1.67073294535059,0.131120423549085,0.784420559660718,7.62004383164243,6.82853384513023,-4.13126772650496,1.37386421664945,0.645747672854636,7.08520367991061,5.74433469301767,1.9292535789298,0.91202022966927,-2.96822088900721,6.41298149068665,6.36019639719744,0.0283419522709156,0.131900061623688,1.61387484150423
"hsa-miR-152",0.324569846196232,2.20084204341995,-0.573794081614454,0.543479847892632,8.42405876518093,7.98305800983228,1.08159459922272,1.49359763801312,1.7351625418194,1.49301806696234,0.557923795672925,3.07720043538218,1.0582181187934,-0.280872822435554,4.82695924734514,4.75209505666752,-0.186008141957822,1.3159585853758,1.6101808063397
"hsa-miR-18b",1.1457302715388,0.47722471137112,0.444337997323743,-0.692458162120036,6.21535515751038,4.76333508198348,0.265826923097143,0.67061249532026,0.777890559585935,7.68181888748226,6.3527285156549,0.776238521010824,-0.501578368341033,-4.35659076866964,6.93572256781393,6.98834726115264,2.35556069707864,0.566118986154695,1.87236820534757
"hsa-miR-136",1.31495691223652,0.913187604444938,-1.36142083296134,1.04162428562949,9.108575681997,5.85832769775601,-1.31769818857018,1.2458436687405,1.08996044425275,2.00193299783202,2.52273047324761,1.62244218774486,2.91541228820993,1.88170142029842,1.38847446540235,2.25946684225916,-2.56480753377174,-3.08160643759745,0.491067440792223
"hsa-miR-590-5p",0.737530500639254,2.09899518684796,-1.47712829398612,3.17253951944067,6.71572592476243,4.63271840572011,-2.92939634476645,1.19143189264159,0.335625940510976,7.22019546992949,6.33885152621012,0.925474181962479,1.25526202668264,0.441655997746448,7.08947696448992,6.93370127598092,0.324119095954208,0.949236240880849,-2.37935804099385
"hsa-miR-28-5p",-0.52655781811201,1.14320531400354,0.325817546796518,1.00462075795186,8.15186642542994,7.42106252319993,1.60322349125717,0.912024293207512,0.503308227182502,5.30502129763469,4.40439566517559,-1.31642426558515,-2.08652085258086,0.157223679978357,5.6182439423347,5.31849111126268,0.00213833521707829,-0.161269080084773,2.43475231075258
"hsa-miR-128",1.79199239183119,-0.711008149528952,0.718138187026759,0.552233925822151,6.850811922162,6.17976361922247,1.09251597402343,0.554881240983506,-3.1129601803256,7.1457406226634,6.41628900144375,1.06011519220299,3.83714802718082,0.591452129090692,6.38271635610302,6.34626444229202,0.456244834305107,1.39450371544214,1.73193785180237
"hsa-miR-409-3p",0.525426869950662,-0.34454375152535,-0.0398007049911605,-0.441532704888684,8.31329755710933,7.79333994259775,1.27357795260057,1.88374240415859,-7.21648601615239,3.33247851614941,2.95637490260543,1.56533883232897,2.51877028162783,0.515785104559708,2.29001471703931,-1.63125042142998,1.43673059474591,1.23337885600077,-0.498593670953204
"hsa-miR-381",2.10942909832849,-1.81309939716158,0.016113851611147,1.41895576308711,8.43209628726077,7.39192062708061,2.06005914660313,1.88350312823158,-0.12641239143734,1.22331071356503,1.68344898562259,2.89012406883056,3.99948414430818,3.24213921440881,1.08516560056834,1.53572900372163,-1.48729372779541,-4.94307026636679,1.08827595261553
"hsa-miR-595",3.01846468668143,1.44226092306657,1.80383829545251,2.01364734168792,3.33180609272066,3.12360892449509,4.67036166143091,4.99791786146749,4.69045117893988,3.15611002320329,2.77544483126845,6.6963221669731,7.89534200889109,6.0015768602147,0.97034567738102,0.669401182481816,2.00611810223595,1.9385041088608,0.548279276041133
"hsa-miR-101",1.61874985238043,-0.291320455176285,1.24858158938706,0.603910625067669,6.19853953181355,5.61172627096021,0.89985867962229,0.614776924930786,1.61294361128889,6.2962419047655,5.53420824322545,-0.529247833456564,0.821089171556067,0.955917284314638,7.1785981294859,6.86268818415792,1.44184410826616,2.18048589351616,-4.96742177078645
"hsa-miR-134",0.865040898110966,0.891841822915609,-3.73343243581006,1.20700885208444,6.57221589982562,5.86144799994801,0.889577428409301,8.17114126162075,0.273542744168556,3.57130789881087,3.4447668383153,3.86119611232536,3.201999349885,2.19096972270321,3.26658492402785,2.08751002509303,1.82000450067195,2.15752301931647,1.78015595133839
"hsa-miR-337-5p",2.44375860381474,-0.933242036408713,0.228691635405228,0.893060747266484,8.62279604346132,6.66207159401824,0.605807871419688,1.03906608183235,1.71710367254447,-3.29029293994154,-2.22859779472965,0.140383676219552,0.747590200605628,1.03514316587898,-0.17063653373341,5.89705814067589,0.256067427257796,0.707994363390814,1.20182516239342
"hsa-miR-429",0.645394275079693,0.838055666835866,0.633452600679534,1.70097363844907,1.51407781058843,1.99877066087977,1.31972717259753,1.28537440047429,0.36895123715161,7.4559197955272,6.67467391014671,1.30972218904824,0.147110114117251,2.22423634637107,6.73796116100003,6.55033831021411,0.744548547120005,1.1407963213282,-3.95360225875597
"hsa-miR-151-3p",1.36215227852945,2.14985732906831,0.763888795994924,0.284386677707621,6.73151183009083,6.28344196680538,-0.363502237801185,-0.288152722330052,1.37805044201912,7.11590614734435,6.71660411252261,1.19162012996233,1.49277151213914,0.324792173665519,4.83605136525993,4.46020390950976,0.862336724997271,1.2090097271876,2.16319212700873
"hsa-miR-500a",1.67018499326922,0.541358716641143,1.62121918080562,-0.726261173700658,5.67338964513536,5.81897067824982,-0.817522279605977,7.97096923552968,-0.521778850422372,5.36578350753237,5.82484548372708,0.793172585482191,1.02360879590498,1.98954523053892,3.20971942085075,3.0945358962639,1.59892349840465,1.05158996876685,0.784464533370514
"hsa-miR-1537",4.0478437164326,0.154972247467617,-1.77065326435104,0.557837651762532,0.72935081164094,5.07153830316675,4.02023371014989,8.79547410436457,-1.12810936612222,0.333342894738263,1.19899193898145,-2.27085674550526,0.184305815135633,-2.10162166913167,2.03973640920522,-1.32686586354077,0.201088921345833,2.07129965599625,1.32073997923418
"hsa-miR-765",2.57540310142921,2.46412793926557,1.70381788104179,2.67446969097455,3.66580318941575,3.48985502340747,4.13934342561994,4.05376300930399,3.42538021218605,3.89395528310492,3.77376112977557,6.9653929727027,7.02979187487513,5.1743616731957,2.31181231430703,2.77023366616617,5.23839786023299,4.41069047349445,1.90321608867642
"hsa-miR-410",0.659178181577517,-1.92937216624445,-1.76436066848944,0.229591121890287,8.17663643294817,7.46640443452391,2.14927432574033,1.47641642589752,0.854998998894041,-2.31965619728836,1.03373661595773,1.96832156478727,2.39893039665477,1.54561852255062,-0.0493838076954336,-3.48849228842106,1.56362381870996,1.30731368792571,0.874836381322903
"hsa-miR-1234",5.15615792758653,4.48163025314221,4.09700645724844,3.96612864372119,6.02458142764144,5.10957201658654,4.58080154434601,4.5116995299911,4.36182028427899,5.16947609315135,5.50419292273008,4.96381441190087,4.21605281018604,4.432777055129,3.71622710613861,3.77417770519061,3.69240822688229,3.46300899796821,3.92158581033869
"hsa-miR-212",0.186323442645419,0.28020318483867,0.793676601202477,-2.7087293374647,7.23030294082811,7.00713718232893,-0.0835699200127479,-0.878023918240793,1.71371384841866,6.44873827546581,6.44326317491535,1.65143658819133,-1.01918880048318,1.53980350518476,2.87065470913211,1.43829391629834,0.774385209777817,0.149497930328033,1.22288244222293
"hsa-miR-582-5p",1.23874590113803,1.21822009671506,0.80120005277498,-0.0564504810856927,7.54248093822006,6.90669341381187,2.15751008458753,2.10738590942678,0.311722699959805,2.9415997109241,0.972147451191784,3.84889730805036,0.206281004552697,2.08939204647977,5.93509242672212,5.9343173978192,2.24184475870025,-1.7686777026327,2.13899888883755
"hsa-miR-149",1.85355578761623,0.521526797978525,1.44281348160983,1.32333432552457,6.23501836478844,5.36895234033087,2.03424952810669,1.73823864350697,0.829517884481776,6.29690005961391,5.69306035850863,3.89023071002734,2.38373746543971,1.8146066126222,6.21570771421723,6.21699955623898,2.51511822824341,1.83659353954111,-0.369824185076148
"hsa-miR-513a-5p",1.34020048177144,-4.02158878773608,-1.70487886055513,0.623545707096625,7.29751884769845,5.80204842307698,2.25975395795174,2.20187408125652,-1.49613066545217,5.33908071668425,4.71102402666073,3.60112360289692,5.54830159691838,5.46703879380627,3.55480124986494,2.83564702595973,3.76422193322794,3.41454974082736,3.43558085899024
"hsa-miR-1914*",0.398426990961416,1.84812393827543,-0.297082396040575,-1.43321445502154,6.39747339022607,6.07757500280338,0.969093671011229,5.98492606142541,0.417298413595939,6.11910588343342,6.16535384156846,3.16733881800489,2.15045342012234,0.961203459606465,6.49183866930713,5.12486780384291,1.42295093962297,2.07011725117279,1.94870773751838
"hsa-miR-1281",3.75126124975427,3.21056280033686,3.01878067928871,3.00888931448805,4.1761184827731,4.00517000058841,5.87691568920028,5.55061443608765,4.31875066934634,3.53747002499688,3.4790804882785,6.07551059695562,5.85323918136271,5.92606372145805,3.00692470151097,2.60843243721015,2.91357381344318,3.28442929246371,3.06027380328873
"hsa-miR-29b-1*",1.73745703665416,1.89292681232674,1.42206126668672,1.19914714751392,4.96447256727422,4.55622890798587,1.98640802255249,2.14585122020114,0.355096913017248,5.91443129765811,4.86937348192549,1.75825200170315,3.53698288999175,2.57951253805848,6.93917014787465,6.98233195018088,-0.862703714603413,0.608491057857823,2.08383014810771
"hsa-miR-196a",1.06237595759516,2.24048316820664,0.724923768564668,1.3442456213489,3.22564296144833,2.71904957145102,-0.227288329637122,-2.39135045594855,1.56042443001924,6.72140683967846,5.27662953932766,0.383245321507063,1.72728618263465,1.83923241491452,6.91469965023887,6.88420837981483,-0.51001404826618,2.70684215427482,1.62657463853194
"hsa-miR-490-3p",0.563167016009876,-1.54371867726792,-0.434549635583779,-1.48538625915608,8.05333022275362,7.40568524390572,-1.44787912470897,-3.76107425713475,-1.04999212729348,4.77439490946533,0.774713444702682,3.34246542760155,8.32667710604768,-0.027699327106174,-0.280187475712783,-2.53764105599875,0.937463946310283,-1.14381583094292,0.910279139296564
"hsa-miR-519c-3p",1.55357185373681,-0.388035606561381,0.286503277761165,1.75872530516835,0.845408474896928,1.47234375471572,1.47277836076396,-8.06533283947621,3.78572211658238,1.38374133556935,2.07145652740652,1.23863157812039,-0.192604023547661,8.48469563348324,4.55751302235297,4.25114417201127,1.14096773131386,-0.510459119480131,1.96987177241137
"hsa-miR-379",1.30815755772748,2.14231213523166,-0.813930540426001,0.77755934375302,7.94920748812635,7.47269814914987,-0.171598813010424,-0.933028821654829,1.64772803053187,0.857321861282836,0.467720517700714,2.01565741594592,0.911346827635805,3.39243145987963,1.55645246895579,1.23499419293342,-3.03704208326837,0.595859945948892,0.28615133794755
"hsa-miR-299-5p",1.77334654419543,2.10312260774869,0.138094251989449,1.53696698076913,7.67796975756053,7.51081954103088,0.626470349972202,0.912024293207512,1.2097721270237,-0.934009484644352,-2.08955959018126,1.68912200012824,-1.42811508808877,1.85651487023553,0.154057542514174,-2.81604326106482,-0.83049568564164,0.690082879034397,-0.4110594193451
"hsa-miR-154",0.582978778359589,-0.388035606561381,0.343805638573714,0.25114159609387,7.71015139098801,7.34867416279289,0.96710986540311,2.42201819539348,0.212942056953714,0.942673263433698,1.64718692959617,1.23801395490446,1.5611990319272,2.57951253805848,1.29235005384449,0.15104556202097,-0.176159353402122,0.313289509343118,0.762076283203645
"hsa-miR-1827",-0.922932596628406,8.52902638674866,0.733502984781857,0.525083635629861,3.09278470511563,0.0617760593644037,0.135939187978037,1.29289951544487,2.47226420139558,0.195700353979573,-0.102752370650499,-2.38637330206906,0.894512723507871,0.72876652944243,-0.617964074824722,1.65191963100186,-0.07753060028827,3.01168526634812,1.9515814541039
"hsa-miR-503",1.37972408722369,0.494469579239793,1.12581572612065,-0.588567245889535,7.24408407026064,5.73059240868655,-0.21905198020634,0.231936894835333,2.26856434406391,2.27033338041037,2.24511440264357,-0.41051280838128,-0.378215266425261,2.76323053569254,6.29891615226927,6.10956156982508,-6.94859281458972,0.766630354154814,1.55860512153393
"hsa-miR-543",1.80847937367237,1.98263332355206,-1.8517077854362,-3.11473615107157,7.58211111348945,7.18142064028014,2.21675904848967,2.12851051489551,1.02313751852066,-0.163174220106242,1.3293802439828,0.748971324438595,0.948393697494833,-1.22415180231781,0.137257877449726,0.627981890085639,0.395492472141387,0.45596961664078,0.444509220373523
"hsa-miR-619",0.649600836614072,0.379148820795405,-0.206520073000494,-4.38325236690818,9.60797253999754,-0.687834629114998,0.342719144180654,8.46782193811043,-0.345135747293489,2.3108859726972,4.20843688241011,-0.249284428969651,2.15045342012234,1.84732108611049,-0.318447287151736,0.865312874143916,0.264232667429334,0.861194087119556,-2.89542823360258
"hsa-miR-603",0.269765322919371,0.152979554025523,1.63947899813761,-1.26668175975585,5.65671087111752,0.849147718084825,1.79884559295039,8.08824762359381,0.0421814662034581,1.81745217033838,1.57208929625737,1.88790655974372,0.602047854314576,1.22314819554232,-0.636667641674943,0.540940025833579,-0.151295416732841,-1.09157196472534,-0.301579158531884
"hsa-miR-376a*",0.102984603685381,-0.543689024528615,0.509735056359576,1.2543303915178,7.58138589794933,6.92577753967559,-0.779900151657837,1.99892406974417,1.44249715314485,7.45206328677016,-0.223415053350308,1.08676067196881,-1.22668384233443,2.26376458538714,1.24420268196052,0.520232139713614,-0.372356371281457,-1.63520482158086,2.60507066073247
"hsa-miR-140-5p",0.859885368682635,1.55531161429596,0.796039172613251,0.780954149048766,6.2031294897178,5.29451268055322,0.342719144180654,0.948745632989304,-0.170102067056616,5.52277861092397,4.87172933207818,1.53093769726296,2.1467109348766,0.745601176753026,6.03134292057235,5.89705814067589,1.46716938271348,1.24616847963833,0.938896996185046
"hsa-miR-423-5p",-0.194007130178978,1.15368797049516,-2.82533587536104,0.893782259297386,5.90410205828446,5.48529543288865,3.18731247896823,3.27910322031007,0.865333068339079,5.40304134600044,5.23103565884516,4.29267722365784,3.82004719876269,3.01904623757426,4.96393691439851,5.27544701729696,2.80420723994417,2.87217038587581,1.67144420210039
"hsa-miR-17*",0.353552861860799,0.181282089103612,1.53742280992493,0.00557242674553375,5.15415259474636,3.46089586656143,0.608000255249656,-1.35614528754575,1.61727779215082,6.17019968847135,4.96821243109618,-0.61957330544638,4.73971689355371,1.62120980150743,6.70624320051389,6.19188456033081,2.58898513240523,1.63033091167245,1.26968610252534
"hsa-miR-382",2.36089237202495,0.916490708257248,1.52703779691614,1.70081876420858,7.3407109102286,6.71446808773175,2.5442192766997,1.3905130635035,1.63850808676067,2.49822380078289,-4.57382070905734,3.33470613169051,4.5949706671756,2.9586494988975,0.90885278781291,1.51071537453343,1.24842067898439,1.25786632319896,2.28209310137654
