"","GSM2716217","GSM2716218","GSM2716219","GSM2716220","GSM2716221","GSM2716222","GSM2716223","GSM2716224","GSM2716225","GSM2716226","GSM2716227","GSM2716228","GSM2716229","GSM2716230","GSM2716231","GSM2716232","GSM2716233","GSM2716234","GSM2716235","GSM2716236","GSM2716237","GSM2716238","GSM2716239","GSM2716240","GSM2716241","GSM2716242","GSM2716243","GSM2716244","GSM2716245","GSM2716246"
"hsa-miR-146a-3p",1.712772341,-2.239005663,0.653361431,-0.40690301,0.225896995,0.651700404,-3.095054587,0.636513472,-2.114947396,-3.269105897,1.075090514,1.008319791,-4.729577226,-2.213924421,-1.047226299,3.739315541,-3.740643627,-1.380382778,0.209741905,-3.701578492,-4.014899035,-8.623446563,-5.714425884,-6.890057919,-3.456556573,-4.68310984,-0.35170663,-1.408979914,-5.078771331,-1.21118405
"hsa-miR-1538",-2.815811515,-1.2730566,1.750157121,-4.030948331,-0.247506178,-4.033677631,-0.954617197,-5.96475065,-0.616289991,-2.398725598,0.165478334,-1.733081969,-4.751933776,-1.214522341,-3.160857299,-3.255676879,-2.557492187,1.557456682,-4.377057985,-2.404803182,-8.795445435,-2.682119053,-3.035443754,-0.997273169,-8.359371233,1.34793747,-4.15916342,-5.175624484,0.888057689,-0.0797408
"hsa-miR-202-3p",-4.023524829,-3.930038989,-1.552305698,-3.306296571,-3.763108307,2.25886561,-2.109986666,-1.215782516,-5.238456577,-4.621575146,1.075090514,-4.484736049,-3.767717736,-4.024271111,-3.974992369,-0.612310459,-2.586081937,-5.333955858,-0.735467075,-1.430082062,-2.979623535,-0.968446263,-2.548795704,-5.460263769,-5.435248173,-3.13563954,-7.05634407,-3.256629094,-3.936930921,-1.32899394
"hsa-miR-338-5p",-2.213124094,0.787289591,3.589874416,-4.298512157,-0.242637997,-4.105018695,1.956678424,-3.891105047,-0.04712244,-3.470375925,4.227190904,-3.748232549,5.804226504,-0.287362851,-1.571063429,0.239073901,-0.523936067,-3.824336058,-4.062967495,-3.854738602,-6.717767425,-4.880855873,-0.334028834,3.775056531,-7.840522743,-3.78423338,-3.838028,-6.199025324,-2.761401811,-5.51002534
"hsa-miR-411-3p",-0.204986186,-2.532053514,-4.297768872,-1.857527423,-4.355344614,-0.842587404,-3.885147697,-2.389794711,-5.232280486,-1.821398277,-2.175657836,0.590145521,-0.289633936,4.797213659,-1.537904139,5.494909471,-1.168857957,0.298207412,0.209741905,-3.608470892,-4.134512665,-5.523403453,-7.238327634,-2.162170389,-8.643558813,-0.35732685,-2.38147073,-1.793795854,-5.053957731,-4.8804872
"hsa-miR-449a",-0.668611997,-5.40894422,-3.509978182,1.091057051,-1.716830824,0.228367077,-0.703261891,4.471847866,-5.37098778,-2.820488777,-1.097987746,-4.310976829,4.258588184,-3.651253311,-5.257416539,-1.916000469,-3.340223927,-1.873617598,-4.744715525,-2.404462302,-5.977746615,-7.501061243,-5.485990404,-6.998424019,-9.104320003,-0.35732685,-2.82185849,-5.234588954,-1.087250851,4.6292635
"hsa-miR-488-3p",2.997763835,3.704322759,-1.950816223,-2.177993918,1.454809546,-6.01902798,-2.965162935,-1.967205565,-0.835776492,-4.810533352,-2.007172636,-3.275350819,-0.570967526,0.368520019,-4.642700679,-0.513832719,-0.289466197,-5.484539208,-2.068416975,-2.345752872,-4.932446075,-7.059871093,-7.421637624,3.775056531,-2.608668203,-5.24491129,-6.30918358,-1.829767924,-6.992825441,-2.9183304
"hsa-miR-508-5p",-4.358899977,-4.046315996,-3.060563414,-3.933817594,-2.479568475,0.228367077,0.406754817,-3.849603268,-4.890232018,-1.861471967,-2.287485426,-3.995610869,-2.929879946,-4.504718081,-2.907001299,-3.081662319,-5.208450087,-0.821065938,-4.327101165,-1.881844872,-0.266824655,-3.420601353,-4.206094544,-2.162170389,-7.504708173,-5.79555682,0.32955984,-5.544096394,-6.918500171,-7.27563838
"hsa-miR-511",0.61216475,-2.532053514,-4.362123807,1.845583194,1.317971552,-0.768313966,1.877823982,-2.961697498,-0.578116353,-3.575613814,-2.648007596,2.247933751,-3.767717736,-0.268791321,-5.191737969,-1.714059689,-2.296076467,-0.674986128,-1.001738565,-2.460236782,-8.534069885,-5.935139413,-2.427371124,-5.663194459,-7.174549573,-1.78535051,-4.15916342,-4.177971144,-4.823437361,-3.53746386
"hsa-miR-516a-3p",-0.951026949,-1.502477044,-2.535792241,-0.149872922,0.421676774,-1.469565684,-1.971698157,-4.703106346,0.338466093,-2.814874147,-1.399551116,-0.335777889,-5.240046256,-0.950054361,-0.884266669,-2.663372149,6.401594113,0.272088362,-2.949969035,0.956692138,-4.134512665,-6.002310023,-6.709934694,0.944792721,-6.166213253,-2.35314557,-5.57259157,-4.626705884,-1.097859461,-2.9183304
"hsa-miR-516b-5p",-4.331191245,-5.363308821,0.85552489,-1.018393215,-3.236669479,-2.45397255,2.394334684,-0.298064899,-4.526915129,-0.490668965,-1.939634286,-4.393945879,-3.873917586,-1.664747981,-2.289608779,0.239073901,-0.289466197,-4.746755478,-2.979480855,-3.754384322,-8.367371245,-4.128269803,-6.649966444,-7.054224979,-5.599918663,-2.24108057,-5.88853128,0.277778356,-1.108740851,-4.37308357
"hsa-miR-518e-3p",-4.350909434,-0.463327776,-3.902241474,-5.018130531,-1.951825851,-6.197322693,-2.350448041,-5.972207773,0.693689968,-2.320666734,-2.468462236,-2.920860039,-5.619362776,-2.434460781,2.158783451,0.196680691,-2.969393907,-3.491842108,1.429008635,-4.593125712,-2.752242545,-1.380781793,-0.209369494,-1.546370969,-2.807467003,-0.40239284,-2.0909152,-6.199025324,-3.818675221,-5.47353779
"hsa-miR-519b-3p",1.625064597,-2.531038813,-3.263298814,-1.971710593,-3.602195853,-3.434960936,-2.965162935,-2.629150686,-2.310216225,-4.659348783,-1.936617596,-3.251724339,-5.194685926,-3.322465151,-1.555091389,-3.915860659,-3.239418727,0.272088362,0.619286015,-1.724862752,-5.953536745,-7.727952013,-3.757146424,-5.872767449,-0.402240303,-2.70928356,-7.46825984,-1.752601804,-1.007353231,-6.97983861
"hsa-miR-520f",1.621394501,-2.990933764,-2.993616971,-3.524333894,-0.976217279,-2.061411073,-3.367210674,-5.076946753,-3.829002865,-3.725586268,3.294399324,-1.535691879,1.999334734,-1.307862441,-3.160857299,-0.960927349,-2.588850707,-0.644164798,-2.357322415,-1.259300142,-7.660275185,-8.535032163,-4.727976564,-3.678715059,-5.480361963,-0.93918395,-3.33697387,-3.595520384,-5.313750361,-4.37308357
"hsa-miR-520g",-1.705378778,-5.10178941,0.377285721,-0.581233106,2.598725349,-1.15827402,-3.141989581,-0.215459827,-0.173104836,2.064929605,2.183037664,-2.842860439,-4.091712466,-2.430176991,-4.316280149,-2.572527719,-2.804992627,0.947544802,-4.596642965,0.392772068,-8.167125725,-8.227848643,-5.890981014,0.064900161,-2.166457713,-4.71634257,2.48710638,-1.070318154,-5.379248361,-2.161898
"hsa-miR-525-5p",-4.40857231,-5.211989475,-0.385361855,-1.971710593,-3.871104786,-3.72658374,1.256843024,-5.872677619,-0.002544827,-4.819418448,-2.089316026,-4.639797869,-0.024020536,-2.430176991,-0.032218729,-2.296016029,-0.312406757,-1.605819698,-0.471573225,-1.343417042,4.325914985,-8.820369493,-6.733378884,-4.101735019,-5.435248173,-5.24491129,-6.49786184,-4.269524594,-1.388220111,1.33411478
"hsa-miR-615-5p",-2.833386403,-5.306052188,-2.039456376,-3.447403679,-0.057170774,-5.223816948,-1.335756122,0.390746098,2.349162551,0.064213415,-1.939634286,-0.028653119,-4.180936696,-1.599376111,-4.805536109,-3.635242499,4.152360473,-0.644164798,-1.350985505,-3.785980082,-8.953893115,-5.683345113,-4.206094544,-2.901879599,-1.692968693,1.34793747,-2.45413213,-4.177971144,-0.987447401,-5.83159812
"hsa-miR-620",-2.642165492,-5.343478192,-2.870461034,-4.248066899,-4.260957575,1.751825622,1.493885196,-5.996254752,-2.744206383,-3.679305166,1.075090514,-1.733081969,1.016105114,-2.986268891,3.623432911,1.661854771,-4.249709307,-4.214654378,-4.719284385,-4.572289222,-6.106024305,-8.587559133,-0.462814234,-2.837166669,-3.408646403,-4.34118648,-6.62205368,-1.728411094,-6.877417231,-3.15177803
"hsa-miR-630",-2.405567478,-1.502477044,-4.381846951,0.629058331,-0.826238207,0.192654094,-4.335492102,-2.957877497,0.338466093,-4.066425794,-2.391215826,-1.297787109,-0.657523286,-1.497993511,-5.394442549,-1.798758339,-5.115138147,2.999184372,-4.628779545,-2.802727282,-3.960028195,-6.446743003,-4.735167244,-0.997273169,-5.210223783,-5.73526026,-1.61165395,-4.169055094,-1.948339531,-1.17231099
"hsa-miR-634",-2.405567478,-1.556543426,-0.512200471,-2.234902361,-2.495341292,-2.981441143,3.472124023,-4.325717653,-1.762491814,-3.275181629,-1.985112736,-3.001676069,-2.318843556,-2.643250041,-1.622661879,3.696256231,-3.448918967,1.557456682,-4.469689795,-2.345752872,-5.874188145,-2.075765273,-6.659819184,-0.004058609,-3.867890453,-2.64838168,0.12766303,-5.175624484,-4.191554131,-6.69053194
"hsa-miR-767-5p",2.997763835,-2.427180623,-0.385361855,-2.209534828,-2.598374716,-6.119937681,-3.696490809,-5.593265467,-0.257203686,2.045328304,-2.894700766,-2.219296969,-5.643609066,-3.594687551,-3.457635049,-2.572527719,-4.988680237,-1.598237378,-1.001738565,-2.404462302,-6.251102295,-3.274320883,0.906698046,0.320284411,-5.686811353,-6.23099957,-0.45141991,-4.492874724,-6.897199041,-4.5296523
"hsa-miR-888-3p",-3.873257028,-1.776460061,-4.263917682,-3.306296571,-2.374451406,-3.178858133,-0.164058342,-0.298064899,-1.752451395,-4.721404677,1.075090514,-2.756812439,-5.018164796,-1.321723141,-1.622661879,1.467703111,-4.979187567,-5.446534808,-2.286231275,-1.297120092,-2.222374545,-8.481047303,-5.414658604,-3.678715059,-6.103055013,-6.71285999,-7.05634407,2.203095136,-6.690416871,-6.37943087
"hsa-miR-891b",-3.229638434,-1.502477044,0.85552489,-0.873199165,3.906091842,-4.974665107,-4.10711964,-0.559074352,-2.944060595,-3.5451616,-0.954835186,-0.812885269,-1.308073586,-3.868557781,2.180309701,0.239073901,-2.557492187,-5.389376218,1.498128175,-4.667738552,-7.119414535,-2.846851453,-4.796582794,-5.961707369,-0.987102583,0.52962047,-4.35664721,-6.445955994,-6.918500171,-6.21759493
"hsa-let-7a-2-3p",-2.642165492,-1.999149254,-3.060563414,-1.956301047,-0.826238207,-3.67283034,-1.588714423,-2.957877497,-3.745550305,0.759405469,-0.580295976,-2.915912329,-2.172931656,-3.660738601,-3.627333489,-3.761047599,-4.988680237,-4.843674928,-4.386231965,0.956692138,-3.246009105,-4.470629723,2.991431576,-2.575813559,-5.012643973,-2.2182348,-5.74168564,0.021357676,-5.712742361,-4.8804872
"hsa-miR-100-3p",-2.405567478,-4.487461222,-3.255014289,-1.233311709,-0.810793441,1.441322681,-2.770390952,-5.513363126,-5.139801797,-1.057866394,-0.686362476,0.445422561,-5.765096836,-2.659459271,-3.627333489,1.661854771,1.811321513,-3.651751028,-4.335756655,-2.973789042,-7.119414535,-7.513794003,-7.433577094,-5.872767449,-3.346079813,-4.06810352,-7.62971489,-0.412950544,-7.531290781,-6.0533678
"hsa-miR-103b",0.61216475,-1.2730566,-2.48869608,0.469484875,-1.747476737,-3.434960936,-0.361668426,-2.741497655,-5.932273668,0.064213415,-2.208527816,-4.393945879,-1.090679036,-2.659459271,-4.394424009,-1.144244109,-2.347814747,-0.884183818,-3.848399405,-3.974917042,0.718075665,-5.977699543,-5.322430104,-4.567383959,-6.701445223,-6.7313533,-7.69972373,-0.452333864,-1.191820761,-5.83159812
"hsa-miR-105-5p",0.186657702,1.800833673,1.750157121,-2.612437796,-4.271061301,-3.740018397,-1.954861316,1.355003741,2.206779227,2.54696051,0.176373524,-4.393945879,-5.519512866,-2.382536471,-4.096877249,-2.138259509,-1.847386297,-2.787830178,-3.852120145,-3.032661292,-5.927618685,-1.556546653,-7.238327634,-3.678715059,-5.572847913,-6.54163763,-2.94268575,-1.740914394,-7.815148731,2.06356045
"hsa-miR-106a-3p",0.186657702,-1.776460061,-1.748308334,-3.447403679,3.655518776,-0.501485086,-0.361668426,-3.008911646,-5.909720503,-4.449753572,-0.194681596,-2.756812439,-4.367621496,2.310364989,-6.118385869,-3.635242499,-2.865156117,0.919393442,-2.124457205,-0.306536542,-4.750417625,-8.820369493,-5.644304264,-1.824848499,-5.669546493,0.55854631,-4.09512058,-4.195959714,-3.112196151,-1.64439713
"hsa-miR-10a-3p",-2.815811515,0.032486079,-0.481170595,-3.524333894,3.906091842,-1.683648073,-2.770390952,-0.438758791,-5.649477972,-1.570791454,-1.911980576,-3.576499459,-4.090889316,-1.497993511,-6.040582879,-3.757275539,-4.165784677,-2.787830178,-1.626580245,-4.216153362,-8.273334175,-6.027133783,-4.243535254,-4.345072549,-1.513414433,-6.02070576,-7.81555486,-1.941609144,-1.097859461,-4.26480087
"hsa-miR-1178-3p",-2.405567478,-2.427180623,3.269154386,-2.612437796,1.437227837,-2.799045813,-2.184671199,0.056595891,-3.71572506,-3.275181629,-1.985112736,-0.872864009,-2.035196876,0.324055269,-4.388089429,-2.070356049,-4.273272987,-5.366956178,-2.016063165,-0.690919982,-6.629823425,-6.341226553,-3.567186684,-0.673204599,-8.796417943,-2.24108057,-7.04538256,-4.294740374,-1.108740851,-6.90644181
"hsa-miR-1179",-0.612585537,-1.415395079,-1.127584737,-2.519378106,1.454809546,-5.223816948,-1.071690053,-4.112552547,-3.924899983,-0.732374306,-1.295258796,-2.823060519,-3.213933076,2.288052999,0.736477681,-1.916000469,-4.305923787,-3.688686178,-3.181931035,-1.525118822,-8.479730835,-7.948141673,-1.410196004,-0.687772479,-0.411590583,-4.86041508,-1.48431959,-4.536072844,-5.317214241,-0.0797408
"hsa-miR-1181",-2.400582495,3.013433945,-2.733264074,1.407638944,-4.260957575,-2.457850471,-4.335492102,-5.380867551,-3.745550305,-0.987693117,-2.894700766,-2.587548099,-5.643609066,-2.507783411,-3.551548359,-3.771764599,4.152360473,-5.051020638,-0.735467075,-0.263083232,-4.396684625,-1.270485773,-5.398942734,-6.998424019,-8.992930393,-3.71848859,0.90246126,-5.367870554,-3.625380811,-6.60434398
"hsa-miR-1182",0.594913686,2.26350114,-4.17326843,-4.682101896,1.914520916,-1.344817418,-4.10711964,-6.008087815,0.693689968,-3.275181629,-1.097987746,-0.548567919,-1.308073586,-3.459677741,-2.831200109,-2.783025699,-0.312406757,-1.873617598,-4.363660955,-4.435586082,-7.657740375,-7.317040793,-6.723108894,-4.456494259,-2.688989833,-2.00015332,-3.838028,-3.515067024,-1.682123671,-6.0533678
"hsa-miR-1184",-1.132455342,-5.046906075,1.877444452,-1.971710593,-3.763108307,-5.785441267,-0.108227257,-3.08609296,-1.812707476,-4.721404677,-2.308703216,0.521607341,-4.332289426,-3.436509791,-1.622661879,-3.915860659,1.692272553,-5.674171288,-3.181931035,-3.932039612,-6.430388995,-4.197571113,-3.668801194,-4.589836959,-8.992930393,-6.7313533,-6.25413257,-0.403665724,1.005129849,-3.82319063
"hsa-miR-1185-5p",-4.276908175,0.640015222,-2.535792241,-2.725125235,-1.905625724,0.228367077,-0.164058342,-5.281378587,-0.172161329,2.632403079,-2.237732116,-2.546604729,-5.460518596,-1.321723141,-1.901941049,1.467703111,-4.163578977,-5.703311318,-2.824427535,-3.785980082,-8.479730835,-0.616287213,-7.002033404,-5.264901399,3.014972117,-3.4365292,-5.19108054,-3.984284874,-5.712742361,-4.38118774
"hsa-miR-1203",-2.833386403,-2.35047432,-0.997313277,-3.314760348,-1.883917784,-6.197322693,-3.546701874,-3.828527246,-1.68996093,-2.320666734,-2.007172636,0.590145521,-5.764225066,-0.965301851,-3.903188099,1.204979451,1.811321513,-1.480750948,-1.739081435,0.334092868,-5.373493605,-8.594756613,-4.233326734,-2.197058389,-1.825086963,-6.7690816,-7.22093831,-3.273034744,-4.011910101,-1.88636947
"hsa-miR-1204",-3.873257028,-2.35047432,-3.509978182,-1.154941565,-1.942435166,-0.372854976,1.006509247,-3.624487862,-1.157285069,-2.942911879,-1.399551116,-3.721501999,-0.567945506,2.288052999,-3.377991439,-2.055199909,0.556372753,-4.843674928,-1.366176385,-3.358058252,-8.772687245,-3.155835953,-4.662898764,-5.264901399,-0.284575373,-6.59196632,-7.2360878,-2.863772324,-8.004290551,-1.21118405
"hsa-miR-1205",-0.821893284,0.343644269,-3.993725916,-1.018393215,-1.942435166,-3.422369904,-4.29717223,3.378062552,0.133485714,2.54696051,-0.640519316,-4.453109889,-2.165119716,-0.693644251,-5.287037299,-3.947379269,1.811321513,-3.358128578,-1.431053405,-2.353796852,-4.520621495,-0.930080513,-0.209369494,-3.717767149,-6.815189143,1.34793747,5.25694727,-1.791169454,-5.405996451,-6.30289302
"hsa-miR-1206",1.625064597,-0.085592568,3.589874416,-3.97363555,1.317971552,-4.131639431,1.493885196,-2.314223516,-3.926946539,2.130787879,-1.665907196,-3.001676069,-4.751933776,-2.058066521,-5.548627609,-2.572527719,4.152360473,-5.029822378,-2.584551755,-4.460738332,-7.833793505,-2.994407293,-0.410749664,-0.717860749,-2.735813083,-2.01054818,-6.59370249,-0.810822324,-7.012863231,-5.39746206
"hsa-miR-1207-5p",-0.204986186,0.825742298,-3.263298814,0.629058331,-4.072607862,-1.241943024,1.877823982,-3.959309241,5.189542233,2.117539984,-2.428816386,-1.220897349,-0.527252116,-3.459677741,-5.568842019,-0.439806079,-1.386285437,-1.622895948,-3.168121305,-1.297120092,-4.694597075,-7.200539533,-3.668801194,-4.146368169,-9.176391753,-5.73526026,1.47210047,-6.667234254,-3.208418211,-3.34095563
"hsa-miR-1208",-2.983208367,2.959305459,-2.039456376,-3.825508517,-2.273534797,-5.746716193,-4.10711964,-4.668212841,-4.415463843,-2.942911879,-1.295258796,-2.420766399,1.999334734,-0.648160791,-3.551548359,-3.045674589,1.811321513,-4.746755478,2.094596255,-3.738352622,-3.715640125,-3.468893293,-5.644304264,-5.264901399,-8.719631843,-3.57154207,-5.34771011,-2.650646664,-1.097859461,-6.92091476
"hsa-miR-1227-3p",-1.712599012,0.267329355,-0.13271392,-1.907153333,-3.553897259,1.938421111,-0.954617197,-2.359943381,-5.455453271,-0.190613376,-2.468462236,-1.572499499,-0.349507196,-3.903153991,-5.752843099,-0.271109519,-0.035202897,-3.688686178,1.130148115,-1.275063182,-7.147878765,-0.930080513,-4.528015784,-6.343711739,-8.359371233,-0.01174621,-6.57807087,-1.373482534,-1.955095721,-1.82646083
"hsa-miR-1236-3p",-2.642165492,-2.347674688,6.512235682,0.469484875,3.655518776,-0.842587404,0.596271245,-4.000567913,0.336332632,-2.343643222,-1.985112736,-1.220897349,-5.194793826,-3.868557781,-4.841245289,-3.969124689,-1.043441117,-1.598237378,4.178780265,-3.358058252,-9.048019765,-8.535032163,-0.241262374,2.648532761,1.694864797,-6.28135973,-4.93967997,-4.681804364,-6.795052351,-4.32040961
"hsa-miR-1243",-2.376182637,-3.47527062,-0.512200471,-4.298512157,-1.362965226,1.672846704,-2.572796999,-2.713729004,-3.745550305,-4.449753572,-0.686362476,-1.113514869,-2.808244236,-2.197197241,3.623432911,3.696256231,-4.407054937,-3.746050938,-4.719284385,-3.265059072,-2.618600525,-8.241258613,2.051558756,-3.347799939,-2.616309913,-6.03408675,-0.50491752,-4.509669564,-5.078771331,-7.51144059
"hsa-miR-1244",-2.16218344,-5.10178941,-1.658706142,-1.885919091,-1.835485375,1.672846704,-2.965162935,-4.000567913,-2.243529014,-3.769009027,1.425844364,1.149403191,0.511152704,-3.436509791,-0.152379719,-3.685949619,-4.164340707,-2.820871488,-1.825001345,-2.866369912,-8.216353365,-8.380358683,-6.353095184,-5.128512409,-7.737726123,-6.54163763,-2.84599703,-6.144253854,-6.918500171,-7.23530921
"hsa-miR-1247-5p",-1.265024905,-5.363308821,-3.295165822,-2.420157856,-3.236669479,0.192654094,-3.095054587,-3.08609296,-0.566829324,-3.470375925,-1.946555686,-1.955283379,-2.820758046,-2.507783411,-2.502219549,2.455196161,-4.236195837,-5.446534808,-1.626580245,-0.690919982,-5.201301465,-1.734365643,-5.345660324,-6.054383109,-4.621768193,-2.01054818,-0.85142381,-4.183240104,1.037778149,-3.96809187
"hsa-miR-1252",-0.113346247,-1.505714693,-2.054394104,1.039037312,-1.951825851,-3.947413679,-0.738367112,-3.601275992,0.506632139,-3.853065142,-2.648007596,0.033759441,-5.765096836,-3.660738601,-2.725190579,-2.074136929,-0.565458507,-1.264222328,-1.347128645,-1.794232422,-8.877328775,-1.891573143,-5.485990404,-4.146368169,-9.228695353,-5.79555682,-1.54485771,-3.595520384,-5.797799131,-6.46084143
"hsa-miR-1253",-2.358669585,-2.032634401,-0.277845331,-3.314760348,-3.894524477,-6.142152828,-0.703261891,-1.034968366,-2.944060595,-0.991760627,0.597133804,-0.099633999,-0.699920626,-4.385080691,-2.502219549,-0.612310459,-0.510922987,-2.625039978,-3.270748575,-2.353796852,-3.469038935,-3.740360523,-3.611164394,-4.345072549,-2.616309913,-6.81668366,-4.3654104,-6.414162414,-2.691064871,-5.83353708
"hsa-miR-1254",0.186657702,-2.347674688,2.621201398,1.091057051,-1.362965226,-1.15827402,1.006509247,-2.310894055,-3.905191418,-2.814874147,-2.648007596,2.992198051,-5.460518596,1.764137529,-2.799995599,-3.685949619,-0.312406757,-4.544995578,-4.596642965,-0.019857702,-8.543416705,-7.093364423,-6.770550254,-5.961707369,-7.048470663,-3.13475486,-6.42084757,-1.752601804,-1.191820761,-6.49671703
"hsa-miR-1255b-5p",-1.705378778,1.68888282,0.264642434,-4.841181213,-3.763108307,-2.45397255,-2.948518162,-4.712158495,-1.785481056,1.178867547,-2.759959416,-1.113514869,-0.888760566,-1.040483161,-4.095344179,3.696256231,-2.362747847,4.768848522,-3.852120145,-4.460738332,1.502393345,0.016723767,-2.071126714,-7.201158149,-3.321347463,-4.55729752,-5.49723537,-2.650646664,-5.015311331,-0.85145733
"hsa-miR-1256",-2.358669585,-4.391230216,-1.417304232,0.909398649,0.225896995,0.863897321,-1.232659205,-4.012921255,-0.578116353,-2.320666734,-1.837674956,-2.129986119,-4.378900216,-3.652338351,-5.120902559,5.494909471,-3.662848977,-4.320122698,-3.545372275,-1.558303212,-4.437386435,-7.518237163,-3.923979564,-0.717860749,-8.078314913,-4.71634257,-5.88853128,-5.289427384,-6.992825441,-6.82013752
"hsa-miR-1258",-0.010250515,-2.604341551,-4.263917682,-4.500217733,-2.374451406,-2.022661507,-0.954617197,-2.106208449,2.019561168,0.35875657,-2.175657836,2.379742651,-0.320101466,-2.494411901,-1.113858689,-3.915860659,6.401594113,-3.007023918,-4.454100015,-1.794232422,-2.686622145,-8.424818423,2.051558756,0.952183121,-4.565879503,-6.71285999,-6.08087755,-3.816854524,-5.371684331,-4.37308357
"hsa-miR-125b-1-3p",-0.301401524,-1.415395079,-2.441468402,-2.034402419,-2.497700131,2.25886561,2.931394215,-0.215459827,-3.829002865,-2.71999453,-2.062340846,-3.629195339,1.016105114,0.368520019,0.752978211,0.243416311,-3.239418727,-4.453084398,-1.347128645,-0.637343602,-1.087191175,-1.394501953,-3.567186684,-6.823096369,-8.544725553,-1.28395626,-1.54485771,-1.791169454,-4.643241311,-3.9459469
"hsa-miR-1260a",-0.134953164,-2.35047432,-0.678278378,-0.109045481,1.264162281,-1.50834497,-0.361668426,-5.397705577,-3.71572506,-1.344826759,-0.194681596,-3.251724339,-5.023684506,-3.459677741,-0.124354649,0.866171551,3.596804843,-4.893703028,0.212412835,-4.691482692,-0.050590135,-3.482488363,-3.611164394,-7.085157939,-7.048470663,-2.00015332,-4.78532262,-5.447106014,-6.877417231,1.61022007
"hsa-miR-1263",-1.132455342,-4.427634068,-2.570602903,-1.208336508,-2.922954727,-5.360030339,-0.61884207,-3.708865123,-4.414252776,-0.104868723,-0.686362476,1.028992391,-5.643609066,-1.105343481,-5.288432209,-3.761047599,-0.010549907,-4.954561148,0.209741905,-3.754971322,-7.585257805,-1.895919663,-1.359388524,-6.998424019,-1.617887753,-4.86041508,-2.82185849,6.991857826,-7.146161981,-5.07491008
"hsa-miR-1264",1.625064597,-5.39075667,-0.385361855,1.695187532,0.767605238,1.938421111,-1.588714423,-4.668212841,2.4197243,0.499246484,3.821705354,-3.995610869,-3.483601306,-4.298216381,-1.535964479,0.660111791,-2.282536597,-4.746755478,-3.968749455,-1.400090832,-6.699951775,-7.311998133,-1.570721414,-6.467875579,-7.049533783,-4.49704085,-5.54137122,-5.816990844,-4.019170071,-4.8804872
"hsa-miR-1266",-3.571919855,1.879611131,-4.35706952,-2.665748252,2.325858683,-2.457850471,-2.109986666,1.355003741,-1.309548244,2.064929605,0.320010684,-0.335777889,-1.416086766,-2.507783411,-6.118385869,-1.182289839,-1.392985027,-5.012079158,-4.533109945,-2.913659092,-5.874188145,-4.941776743,-6.353095184,3.775056531,-9.280856953,-4.12880378,-1.61165395,0.277778356,-5.379248361,-5.47353779
"hsa-miR-1269a",-0.441666139,-3.291129888,-3.263298814,-1.971710593,1.454809546,-2.462397541,-1.232659205,-4.68122207,-4.918011378,-1.861471967,-2.287052626,-0.662029439,-5.194979896,-3.025361831,-6.118385869,0.239073901,0.556372753,-5.446534808,6.765688095,-3.370676552,-8.507749995,-1.047682133,-3.207481184,-4.522597509,-2.822711153,-5.24491129,-5.64064138,-1.740914394,-7.720219991,-4.5544581
"hsa-miR-1272",-2.094436946,-2.347674688,-4.381846951,-4.855361056,-2.101530736,-1.924720685,-3.141989581,-2.957877497,-4.334237101,-4.594307296,-2.667194846,-3.472106209,-3.777303706,-3.903153991,-2.876563169,-1.174768079,-5.006145637,-2.256951068,-1.347128645,0.392772068,-8.919905185,-5.787024303,-6.599629574,-0.291036749,-0.167722173,-6.88682436,-6.08087755,-3.384615934,-1.195850901,-5.4155927
"hsa-miR-127-5p",-2.092752279,0.865291308,-3.873899656,-0.40690301,-4.260957575,-2.45397255,-4.335492102,-3.622639685,-4.984038626,-3.575613814,-1.936617596,-2.961997519,-0.811015976,-0.693644251,-1.843644969,-3.761047599,-4.347933037,-1.840830538,-2.243299095,-3.608470892,-5.499885465,-3.448298453,-4.271452544,-6.267968079,-0.698354803,-3.71848859,0.90246126,-4.169055094,1.350413379,-6.53012277
"hsa-miR-129-1-3p",-2.092752279,4.189783469,-3.984755566,-0.581498687,-4.289969559,-3.810226259,0.868425456,-4.325717653,-2.833153544,-4.898802346,-0.194681596,-4.020637459,-0.811015976,-1.040483161,-0.315804759,-3.472211749,-4.351909497,-3.824336058,-0.279506685,2.940318458,-7.253245725,1.033571547,-5.801060744,-5.872767449,-9.067754213,-4.12880378,-2.69384444,-2.904995864,-7.573075191,-6.17278884
"hsa-miR-129-5p",-0.134953164,1.68888282,-0.581415654,1.801547706,0.77615991,-2.701818166,-4.449844937,-3.708865123,-3.42961759,-3.954461177,-0.281587096,-4.484736049,5.804226504,-4.336174661,-1.558818599,-3.635242499,-5.115138147,-1.622895948,3.906919925,-0.620823272,-7.692465265,-6.088253163,4.476490866,-6.467875579,-8.287654863,-5.79595699,-6.00178115,-3.515067024,-4.643241311,-2.76323069
"hsa-miR-130a-5p",-1.059647712,-3.464271089,2.785258622,-0.873199165,0.767605238,-5.802996738,0.596271245,-2.359943381,-4.957763272,-4.594307296,-2.007172636,-1.209291669,-0.570967526,-0.268791321,-5.752843099,-3.255676879,-0.010549907,-3.665088608,-0.735467075,-3.974917042,-6.049494625,-1.839419883,-3.922329224,-3.877636459,-5.572847913,-4.80236659,-4.63930259,-2.237061104,-1.142519621,-4.90587564
