"","GSM3597761","GSM3597762","GSM3597763","GSM3597764","GSM3597765","GSM3597766","GSM3597767","GSM3597768","GSM3597769","GSM3597770","GSM3597771","GSM3597772","GSM3597773","GSM3597774","GSM3597775","GSM3597776","GSM3597777","GSM3597778","GSM3597779","GSM3597780","GSM3597781","GSM3597782"
"hsa-miR-129-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-4.9188614,0,0,0,0,0,0,0,0,-2.7655537,0,0,0,0,0,0
"hsa-miR-1290",-5.868042,-6.4691525,0,0,0,2.1077476,5.265485,0,0,0,0,0,0,0,0,1.2060742,0,0,0,0,0,0
"hsa-miR-1291",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1292-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1292-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1293",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1294",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1295a",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1295b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.6845434,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1295b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1296",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1297",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1298",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1299",-5.868042,-6.4691525,0,0,0,-1.8588943,-2.478825,0,0,0,0,0,0,0,0,-2.6622503,0,0,0,0,0,0
"hsa-miR-1301",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1302",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1303",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1304-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,6.305721,5.9057865,0,0,0,-8.259018,0,0,0,0,5.716217,6.1789436
"hsa-miR-1304-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1305",-5.868042,-0.40075684,0,0,0,-1.777767,-0.17020226,0,0,0,0,0,0,0,0,-1.6156762,0,0,0,0,0,0
"hsa-miR-1306-3p",-0.00851965,-0.40957665,0,0,0,-0.10547972,-1.9892192,0,0,0,0,0,0,0,0,0.44010592,0,0,0,0,0,0
"hsa-miR-1306-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1307-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-5.2763906,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1307-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.6693645,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-130a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,3.1773329,0,0,0,0,0,0,0,0,1.304254,0,0,0,0,0,0
"hsa-miR-130a-5p",-5.868042,-0.01877737,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-130b-3p",-5.868042,-6.4691525,0,0,0,-1.8853278,1.4805717,0,0,0,0,0,0,0,0,-1.6431198,0,0,0,0,0,0
"hsa-miR-130b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-132-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.6965332,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-132-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1321",-5.868042,-6.4691525,0,0,0,-8.416856,-5.240432,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1322",-5.868042,-6.4691525,0,0,0,-3.5417047,-10.845523,0,0,0,0,0,0,0,0,-3.3149707,0,0,0,0,0,0
"hsa-miR-1323",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1324",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-133a",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-133b",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-134",6.012949,6.0311565,0,9.163421,7.868366,3.5536747,1.5025215,0,0,0,0,0,8.79887,0,0,1.7250967,8.774626,6.282803,7.0699844,9.965103,0,0
"hsa-miR-1343",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-135a-3p",2.6219077,2.0577722,0,5.681938,0,-0.18610525,0.24634886,0,0,0,0,0,3.9896202,0,0,-1.7774565,5.710225,5.0361733,0,3.415948,0,0
"hsa-miR-135a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-135b-3p",-5.868042,-6.4691525,0,0,0,-1.558528,-4.6688113,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-135b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.2418747,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-136-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-136-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-137",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-138-1-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-138-2-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-138-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-139-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.926338,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-139-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-140-3p",-5.868042,-6.4691525,0,0,0,-8.416856,2.222374,0,0,0,0,0,0,0,0,-1.5875552,0,0,0,0,0,0
"hsa-miR-140-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-1.9448552,0,0,0,0,0,0,0,0,-1.6543808,0,0,0,0,0,0
"hsa-miR-141-3p",-5.868042,-6.4691525,0,0,0,0.27496624,-3.2550468,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-141-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-142-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.7607145,0,0,0,0,0,0,0,0,0.6947937,0,0,0,0,0,0
"hsa-miR-142-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-0.7092929,0,0,0,0,0,0,0,0,-0.13119459,0,0,0,0,0,0
"hsa-miR-143-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-143-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-144-3p",-5.868042,-6.4691525,0,0,0,-8.416856,2.774825,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-144-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-1.4265003,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-145-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-145-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-4.92357,0,0,0,0,0,0,0,0,-2.7791996,0,0,0,0,0,0
"hsa-miR-1468",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1469",-5.868042,-6.4691525,0,0,0,-8.416856,-3.8772593,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-146a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-146a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.5932107,0,0,0,0,0,0,0,0,-1.5767541,0,0,0,0,0,0
"hsa-miR-146b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-146b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.822568,0,0,0,0,0,0,0,0,0.20461702,0,0,0,0,0,0
"hsa-miR-1470",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1471",1.3506539,-0.007462025,0,0,0,-0.03468561,-0.081124306,0,0,0,0,0,0,0,0,-0.6232872,0,5.6313167,0,0,0,0
"hsa-miR-147a",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-147b",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-148a-3p",-5.868042,-6.4691525,0,0,0,-2.7281775,2.3292694,0,0,0,0,0,0,0,0,0.99378633,0,0,0,0,0,0
"hsa-miR-148a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-148b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,0.8331194,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-148b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-149-3p",-0.41262603,-1.4826188,0,0,0,-3.703138,-3.0540538,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-149-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-150-3p",4.5319986,3.5463428,0,6.9762974,6.0076194,3.1862545,1.2859039,0,0,0,0,0,6.2925777,0,0,0.23776579,8.891729,5.6269207,4.4719157,6.73046,0,0
"hsa-miR-150-5p",-5.868042,-6.4691525,0,0,0,-2.1406608,-2.2473702,0,0,0,0,0,0,0,0,-0.11177063,0,0,0,0,0,0
"hsa-miR-151a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-1.7300243,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-151a-5p",-5.868042,-6.4691525,0,0,0,-2.776128,-1.4131103,0,0,0,0,0,0,0,0,-2.1410844,0,0,0,0,0,0
"hsa-miR-151b",-5.868042,-6.4691525,0,0,0,-1.0225215,1.7955675,0,0,0,0,0,0,0,0,-1.7051051,0,0,0,0,0,0
"hsa-miR-152",-5.868042,-6.4691525,0,0,0,-8.416856,-4.628025,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-153",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1537",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1538",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1539",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-154-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-154-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-155-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-155-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.6763475,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1587",0.2751534,0.08883476,0,5.08151,0,2.6296868,1.3032131,0,0,0,0,0,4.6897073,0,0,1.5542078,5.5252542,7.3085957,4.780084,4.355221,4.0190525,0
"hsa-miR-15a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-6.089984,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-15a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,5.4087944,0,0,0,0,0,0,0,0,1.482069,0,0,0,0,0,0
"hsa-miR-15b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.0506773,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-15b-5p",-5.868042,-6.4691525,0,0,0,-2.246478,5.64001,0,0,0,0,0,0,0,0,1.4284182,0,0,0,0,0,0
"hsa-miR-16-1-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-16-2-3p",-5.868042,-6.4691525,0,0,0,-8.416856,0.7112961,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-16-5p",-5.868042,-6.4691525,0,0,0,0.48806477,7.2574377,0,0,0,0,0,0,0,0,2.7327027,0,0,0,0,0,0
"hsa-miR-17-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-4.206489,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-17-5p",-5.868042,-6.4691525,0,0,0,-8.416856,2.3582354,0,0,0,0,0,0,0,0,-2.946713,0,0,0,0,0,0
"hsa-miR-181a-2-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-181a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-181a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-1.7645001,0,0,0,0,0,0,0,0,-2.4151928,0,0,0,0,0,0
"hsa-miR-181b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-181b-5p",-5.868042,-6.4691525,0,0,0,-2.6271136,-3.892126,0,0,0,0,0,0,0,0,-2.1164436,0,6.041567,5.826254,5.338788,5.6243496,0
"hsa-miR-181c-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-181c-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-181d",-5.868042,-6.4691525,0,0,0,-1.8893445,-4.130574,0,0,0,3.85589,0,0,0,0,-1.5840354,0,5.8903494,5.862652,5.5395803,5.9405594,0
"hsa-miR-182-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-182-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1825",-5.868042,-6.4691525,0,0,0,-1.2446976,-5.288251,0,0,0,5.6276684,5.005858,0,0,0,-1.1020758,0,0,0,0,4.1052923,5.5295525
"hsa-miR-1827",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-183-3p",-5.868042,-6.4691525,0,0,0,-3.255581,-4.8542323,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-183-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-1.6461,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-184",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-185-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-6.2150245,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-185-5p",-5.868042,-6.4691525,0,0,0,-8.416856,2.8909445,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-186-3p",-5.868042,-6.4691525,0,0,0,-0.35330296,-3.0923944,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-186-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-0.43020344,0,0,0,0,0,0,0,0,-2.0844123,0,0,0,0,0,0
"hsa-miR-187-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-187-5p",-5.868042,-0.44827914,0,0,0,0.1276989,-2.8694248,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-188-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-188-5p",5.5027437,4.897607,0,9.5071125,6.8262234,2.9325247,1.1608067,0,0,0,0,3.8850179,7.840268,0,0,1.4817147,8.142122,6.9443665,6.5601783,7.908867,0,0
"hsa-miR-18a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-18a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.246385,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-18b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-18b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.3129358,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1908",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1909-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1909-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-190a",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-190b",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-191-3p",-0.46878886,-6.4691525,0,0,0,-8.416856,-10.845523,3.321928,0,0,6.2546654,5.877987,0,0,0,-8.259018,0,0,0,4.420588,5.7179394,6.2256646
"hsa-miR-191-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1910",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1911-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1911-5p",-5.868042,-6.4691525,0,0,0,-0.44331932,-3.0026698,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1912",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1913",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1914-3p",3.846808,4.6424594,0,7.9537773,0,2.8563042,0.057017803,0,0,0,0,0,4.7214384,0,0,-0.68831635,8.159477,0,5.9623384,7.291811,0,0
"hsa-miR-1914-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1915-3p",6.642294,6.671425,0,9.495531,10.081894,4.967143,2.6489954,0,0,0,0,4.911912,9.959871,0,0,2.975925,10.934502,9.920295,9.390223,10.810804,0,0
"hsa-miR-1915-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-192-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-192-5p",-5.868042,-6.4691525,0,0,0,-1.5181036,-1.0369163,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-193a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-5.0276413,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-193a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-4.845106,0,0,0,0,0,0,0,0,-1.388787,0,0,0,0,0,0
"hsa-miR-193b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-3.6884894,0,0,0,0,0,0,0,0,-2.6689076,0,0,0,0,0,0
"hsa-miR-193b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.0663385,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-194-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-6.057892,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-194-5p",-5.868042,-6.4691525,0,0,0,0.347939,-2.3685675,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-195-3p",-5.868042,-6.4691525,0,0,0,-2.2340643,-4.147442,0,0,0,0,0,0,0,0,-1.553534,0,0,0,0,0,0
"hsa-miR-195-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-1.1799049,0,0,0,0,0,0,0,0,-1.0382347,0,0,0,0,0,0
"hsa-miR-196a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-196a-5p",-5.868042,-6.4691525,0,0,0,-0.13540792,-2.7588663,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-196b-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-196b-5p",-5.868042,-6.4691525,0,0,0,-0.39326763,-3.046864,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-197-3p",-5.868042,-6.4691525,0,0,0,-2.2501886,-0.9901233,0,0,0,0,0,0,0,0,0.24385309,0,5.9784813,5.7213836,0,0,0
"hsa-miR-197-5p",4.5342984,6.3042297,0,10.949402,10.366213,8.938706,5.885643,0,5.237969,0,0,0,8.240896,0,0,2.9771214,11.714009,7.9043336,7.596218,8.262382,0,0
"hsa-miR-1972",-5.868042,-6.4691525,0,0,0,-2.362296,-4.4140606,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1973",-5.868042,-6.4691525,0,0,0,-8.416856,-2.253107,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-1976",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-198",-0.11788845,-0.13147187,0,0,5.1733913,1.9256821,-0.19233227,0,0,0,0,0,0,0,0,-1.495753,0,0,0,4.8107104,0,0
"hsa-miR-199a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,-2.4429884,0,0,0,0,0,0,0,0,-1.185312,0,0,0,0,0,0
"hsa-miR-199a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-199b-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-5.2386928,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-19a-3p",-5.868042,-6.4691525,0,0,0,-8.416856,2.5672503,0,0,0,0,0,0,0,0,-2.6509752,0,0,0,0,0,0
"hsa-miR-19a-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-19b-1-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-19b-2-5p",-5.868042,-6.4691525,0,0,0,-8.416856,-10.845523,0,0,0,0,0,0,0,0,-8.259018,0,0,0,0,0,0
"hsa-miR-19b-3p",-5.868042,-6.4691525,0,0,0,-1.34534,3.4693537,0,0,0,0,0,0,0,0,-0.20827627,0,0,0,0,0,0
