"","GSM1186676","GSM1186677","GSM1186678","GSM1186679","GSM1186680","GSM1186681","GSM1186682","GSM1186683","GSM1186684","GSM1186685","GSM1186686","GSM1186687","GSM1186689","GSM1186690","GSM1186691","GSM1186692","GSM1186693","GSM1186694"
"hsa-miR-299-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-299-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-29a",6.2795,6.0133,6.1506,-0.7583,-0.8773,-1.0027,6.4696,6.1151,6.3693,-2.902,-2.9097,-2.0452,5.2574,5.3185,5.7074,0.6032,1.2939,1.1847
"hsa-miR-29b",11.8852,12.6192,10.7749,3.033,3.2496,2.9869,12.6804,12.1308,12.9001,2.2736,2.1269,2.9558,10.7827,11.3868,11.2669,5.8131,6.2655,5.9311
"hsa-miR-29c",9.9945,10.0634,10.2415,1.2955,1.5572,1.0085,10.1093,10.0046,11.0416,0.2905,-0.1221,0.8877,10.3821,10.3392,10.4825,5.3671,5.0869,5.0172
"hsa-miR-301a",10.4847,10.5976,10.3548,2.2269,2.0999,1.9934,10.6465,11.0534,10.2312,0.305,0.2746,0.9217,10.1479,10.3768,10.4038,3.7837,4.2598,3.7169
"hsa-miR-301b",12.4085,12.4036,12.0684,5.2246,5.2645,5.0059,16.1064,15.0838,14.8079,4.2894,4.9863,5.1203,12.2848,12.3518,12.5372,6.9218,7.2901,6.9965
"hsa-miR-302a",8.4372,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,-7.5417,-12.2891,8.5178,11.4424,11.2964,11.0287
"hsa-miR-302b",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,15.6582,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-302c",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.1939,13.0117,15.4341,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-30b",8.2048,8.356,8.2446,-1.4195,-1.3669,-1.6609,8.1863,8.125,7.0173,-2.1498,-1.8242,-2.0151,8.4442,8.3555,8.3611,0.9922,1.2799,0.9821
"hsa-miR-30c",8.2721,8.2727,8.2695,-1.9774,-2.1357,-2.0091,7.7157,7.7029,7.1943,-3.0402,-3.0146,-3.0372,7.0033,7.3647,7.1014,0.258,0.4924,-0.0039
"hsa-miR-31",12.3556,11.8572,12.0099,3.5901,3.435,4.0003,11.5863,11.5535,14.2506,2.0649,2.1664,4.9886,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-32",14.2812,14.6608,13.2892,7.4823,6.558,8.0111,17.0972,15.7793,14.3865,6.2944,6.2373,5.5526,15.1378,15.3495,15.305,10.4274,7.8802,7.4712
"hsa-miR-320",8.3412,8.3766,7.8592,-0.0182,-0.3803,-0.3929,8.2939,8.1178,7.7524,-2.8078,-2.97,-3.0446,9.5658,9.3979,9.3724,2.2143,2.2582,1.8564
"hsa-miR-323-3p",12.5937,13.1145,12.6463,8.5469,8.2929,9.0197,16.4039,17.1571,14.3453,9.3879,8.1578,6.3791,12.0871,13.6201,11.7797,8.2877,9.2317,7.3068
"hsa-miR-324-3p",14.1599,14.3874,13.9637,5.2152,4.6509,5.0065,13.1224,13.153,12.2266,1.6572,1.6945,1.0003,12.777,13.566,12.2249,5.8844,6.2625,5.2279
"hsa-miR-324-5p",14.8469,15.4243,15.2376,6.2128,6.2552,5.8002,14.0964,13.2392,12.9012,1.4023,1.1967,0.1073,13.2656,14.2921,13.8346,5.9272,6.2621,5.5428
"hsa-miR-325",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-326",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-328",14.441,14.0231,12.1747,3.9756,4.0855,3.0189,14.1894,13.1568,13.6341,-0.2012,-0.3596,0.9736,11.1159,11.2897,10.1731,3.4445,3.0769,2.3646
"hsa-miR-329",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,11.7728,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-330-3p",10.3385,14.5394,12.5322,5.3825,5.3988,6.0065,13.5313,14.1277,14.2399,2.3083,2.7153,3.3712,10.269,14.1351,12.8976,6.4456,7.2362,6.1743
"hsa-miR-330-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,16.1045,17.169,16.4702,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-331-3p",9.2094,9.4141,8.5223,1.0603,1.2369,0.9964,9.1172,9.2222,8.7958,0.9821,1.2145,1.8474,6.9975,7.3925,7.9043,0.7462,1.1164,0.9794
"hsa-miR-331-5p",13.7477,13.2237,12.732,6.8312,6.6881,5.9898,15.5124,17.169,14.3501,6.3523,7.2227,6.4536,10.2374,14.1651,11.2227,6.4666,11.2964,11.0287
"hsa-miR-335",12.8843,12.5709,10.0632,2.6566,2.4777,2.0008,14.0455,13.9109,13.2108,0.4275,0.6888,-0.0099,11.3367,11.6269,6.937,8.5475,8.6802,5.0036
"hsa-miR-337-5p",14.6892,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.191,8.9917,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-338-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,9.2407,7.8106,10.5782,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-339-3p",12.5313,11.7238,12.3198,4.9918,4.8121,5.0152,12.6187,13.1435,12.1819,2.296,2.6815,2.9591,11.8593,12.5788,11.3969,6.7794,7.2649,7.5698
"hsa-miR-339-5p",11.0889,11.5963,10.3686,2.4482,2.8695,3.0157,12.6532,13.1529,11.9196,2.1836,1.945,1.9821,10.7837,11.4751,11.3307,6.3272,5.3062,6.2902
"hsa-miR-33b",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,15.4901,17.169,17.256,9.078,7.725,9.0333,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-340",13.3925,12.9319,12.7516,5.3575,5.6287,5.227,17.1376,17.169,17.256,12.3187,12.2395,12.989,12.5956,12.3064,12.3474,5.7198,6.0918,5.9978
"hsa-miR-342-3p",9.7695,9.4471,9.0387,0.3297,-0.4261,0.99,17.1376,17.169,14.0544,7.2751,7.2176,3.8343,10.9784,11.2696,10.285,6.4303,6.7256,4.7702
"hsa-miR-342-5p",15.299,15.4243,15.2635,11.2511,11.6144,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-345",13.1223,12.4231,12.7068,3.9778,3.6298,3.9992,16.0609,17.169,17.245,6.295,6.209,6.381,13.6026,14.3565,14.447,7.4106,6.0216,6.789
"hsa-miR-346",13.3786,12.2633,12.0941,5.2674,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-34a",10.4275,10.8126,11.9666,4.1379,4.3902,3.9867,12.5072,12.0744,12.2399,0.241,0.1329,0.9787,8.9704,9.3304,9.1359,1.3982,1.9658,1.3011
"hsa-miR-34c-5p",14.3065,13.8062,15.2635,5.2492,5.4967,4.6011,17.1376,17.169,17.256,10.3218,11.6733,10.2886,14.2618,15.3566,15.2044,7.4449,8.2513,8.8535
"hsa-miR-361-5p",13.6141,13.4467,14.3872,3.8746,3.7423,4.019,16.7052,16.1551,14.9191,2.3123,1.9129,1.5384,13.3481,14.5298,12.9868,6.437,6.4503,5.7646
"hsa-miR-362-3p",14.7591,14.1246,15.2635,8.0177,6.886,8.0011,17.1376,17.169,15.0172,5.786,6.0412,4.9811,14.2991,14.4306,15.5438,9.2446,9.2799,9.4822
"hsa-miR-362-5p",10.9324,11.3536,11.4515,4.8745,5.1484,6.0193,14.4207,14.1293,12.9827,7.2344,7.2209,5.7506,11.2895,12.2723,12.009,9.2436,8.6852,8.998
"hsa-miR-363",15.299,15.4243,15.2635,6.8684,6.7528,9.0573,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.019,15.3837,15.5884,7.6292,11.2964,11.0287
"hsa-miR-365",8.2842,8.431,8.2658,-1.1204,-1.3609,-1.4001,12.6724,11.9542,11.2111,-1.0715,-0.958,-0.0352,9.9072,10.3936,9.3416,1.8376,1.9733,0.9973
"hsa-miR-367",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-369-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,12.9756,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-369-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-370",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,6.9938,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-371-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-372",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2087,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-373",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,15.1297,14.7014,14.1069,-1.1096,-0.7977,-0.9878,15.7954,15.3837,15.5884,11.4424,11.2964,9.9833
"hsa-miR-374a",9.2528,9.0918,9.0236,1.1938,1.2661,1.4239,11.4064,11.6303,11.2054,2.9251,3.2204,3.6796,10.1293,10.2983,10.5718,3.7447,3.8543,3.9813
"hsa-miR-374b",8.0931,8.2243,8.2461,0.7239,0.636,0.9302,10.0602,10.124,9.4527,0.9758,1.4279,1.9913,8.9245,9.3372,9.4398,2.4916,3.0692,3.0113
"hsa-miR-375",15.299,15.4243,15.2635,10.2286,11.6633,8.9056,17.1376,17.169,17.2221,5.0697,5.2059,4.959,15.7954,15.3837,15.5884,9.3967,11.2964,8.3365
"hsa-miR-376a",15.299,15.3416,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,14.0639,12.3187,10.1759,5.5359,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-376b",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-376c",15.299,15.4243,15.2635,11.2511,10.6321,9.6232,17.1376,17.169,17.2398,10.3131,11.0452,4.9973,15.7954,15.3837,15.5884,11.4424,10.2738,11.0287
"hsa-miR-377",7.4882,10.3801,12.3192,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-379",15.299,13.633,10.6837,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,8.0057,11.62,13.5893,10.3157,11.4424,11.2964,11.0287
"hsa-miR-380",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-381",15.299,14.8225,5.408,10.6331,11.6633,10.9884,17.1376,17.169,17.256,10.4629,11.1938,12.1048,15.7954,15.3837,15.5884,10.5015,11.2964,11.0287
"hsa-miR-382",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,16.2638,12.3187,12.2395,5.9733,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-383",14.0722,14.6873,15.2635,7.9398,5.273,10.0079,16.1158,15.5763,12.6814,4.0157,3.8008,1.9588,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-384",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-409-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-410",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1204,17.169,17.256,12.0393,12.2395,6.9698,15.7954,15.3837,15.0877,11.4424,11.2964,11.0287
"hsa-miR-411",15.299,15.4243,15.2635,11.2511,11.6633,9.6702,17.1376,17.169,17.2145,12.3187,11.2133,8.4304,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-412",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-422a",11.7734,12.3397,12.0311,9.2133,9.0613,8.7103,14.9967,17.1303,14.5204,8.7212,9.2011,8.15,12.7175,13.2,12.9593,8.7635,11.2964,11.0287
"hsa-miR-423-5p",12.1956,12.3023,11.2346,2.7538,2.5806,3.0165,15.063,14.0056,13.2255,1.3168,1.2147,1.8522,11.4389,13.0184,12.3651,5.9374,6.268,4.9599
"hsa-miR-424",15.299,15.1494,14.3892,6.9526,7.6501,6.9981,17.1376,15.5028,14.2207,6.5469,6.7867,5.944,15.7954,15.3837,15.5884,11.4424,11.2691,11.0287
"hsa-miR-425",10.4094,10.0235,9.2745,1.0493,0.6868,0.2776,10.513,10.1532,9.1962,-1.6822,-1.7224,-2.7905,8.4116,8.2269,8.4327,0.7594,1.2845,0.2204
"hsa-miR-429",15.299,15.4243,15.2635,8.7554,11.6633,9.2787,14.6463,16.1394,15.6191,4.982,5.2109,6.531,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-431",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-433",12.9219,15.4243,12.8719,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,7.0188,14.1527,14.3949,14.9658,11.4424,11.2964,11.0287
"hsa-miR-448",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,11.3014,9.3228,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-449a",15.0983,14.2894,15.0988,8.2193,6.9096,7.2441,12.5501,17.169,15.3602,7.9505,8.1841,8.9896,14.9503,15.3837,15.3302,8.0613,9.2612,8.817
"hsa-miR-449b",13.3918,15.4243,13.2466,7.4792,7.6354,7.5046,16.1198,17.1571,14.8208,7.2973,6.5469,7.8234,15.7954,13.289,12.7734,8.1571,9.2903,8.7938
"hsa-miR-450a",15.299,15.4243,14.8656,8.1853,9.0765,8.0133,17.1376,17.169,17.2292,8.2898,7.6826,7.3109,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-450b-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-450b-5p",9.8188,15.4243,15.2635,8.2591,8.0688,6.8921,17.1376,17.169,17.256,12.3187,12.2395,11.3738,11.7175,15.3837,13.8717,11.4424,11.2964,10.0005
"hsa-miR-451",15.299,15.4243,15.2635,9.2022,10.0177,8.3805,17.1376,17.169,17.256,10.5101,12.2395,7.8089,4.1784,12.0272,11.3079,9.8053,9.8372,9.9916
"hsa-miR-452",15.299,15.0834,13.264,7.1494,6.6431,7.0187,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-453",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-454",8.2286,7.9941,7.7757,1.8317,1.7724,1.969,8.8633,9.1053,9.3613,3.2582,3.5517,4.2607,8.1044,8.2737,7.9119,3.9904,4.234,4.1858
"hsa-miR-455-3p",11.439,12.0972,11.8964,3.3038,3.6148,5.0027,17.1376,14.5251,16.1442,6.3136,6.6676,7.2533,15.7954,13.5938,15.5884,11.4424,11.2964,9.0096
"hsa-miR-455-5p",12.4644,13.3599,13.1479,5.0663,5.0006,6.0024,16.1177,15.5772,15.568,4.0206,4.2063,5.2977,15.7954,15.3837,13.6937,11.4424,11.2964,10.0248
"hsa-miR-483-5p",13.3051,13.0324,13.8375,4.3515,3.8965,3.9636,15.0998,15.1334,14.3764,6.1051,6.1955,4.7786,14.9956,15.3837,15.2415,8.4985,10.5543,7.9713
"hsa-miR-484",6.2133,6.3741,5.8143,-2.3841,-2.558,-3.0103,7.1276,7.1299,6.9977,-5.0276,-5.0215,-4.0285,6.3213,6.3203,6.3671,-0.6071,-0.6387,-1.0218
"hsa-miR-485-3p",15.299,13.4423,15.2635,11.2511,8.6741,11.0315,17.1376,17.169,17.2284,12.3187,12.2395,13.0117,15.7954,15.1057,13.5597,11.4424,11.2964,11.0287
"hsa-miR-485-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-486-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,10.726,11.6947,11.1178,11.4424,11.2964,11.0287
"hsa-miR-486-5p",15.299,15.4243,15.2635,11.2511,9.5569,11.0315,17.1376,17.169,15.3259,12.3187,12.2395,13.0117,12.0156,13.4949,10.8444,11.4424,11.2964,10.042
"hsa-miR-487a",11.8922,12.5822,11.8369,11.2511,9.6266,11.0315,14.1558,14.0171,13.2577,12.3187,12.2395,13.0117,10.0166,11.0033,11.3633,11.4424,11.2964,11.0287
"hsa-miR-487b",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,7.4578,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-488",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,11.9401,13.0207,15.5884,9.4513,8.7823,10.0088
"hsa-miR-489",14.0798,15.4243,14.8627,8.8469,11.6633,10.0273,17.1376,17.1407,17.256,7.9274,10.2386,10.8591,14.2917,13.2704,14.1913,10.4118,9.212,9.0956
"hsa-miR-490-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-491-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.4657,11.4424,11.2964,11.0287
"hsa-miR-491-5p",12.154,12.7317,13.0594,4.9032,5.0556,4.9855,15.0963,13.9,14.1391,3.1554,3.3981,3.9666,11.9305,12.232,12.4629,5.3936,5.9243,5.416
"hsa-miR-492",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-493",14.6273,15.4243,12.7341,11.2511,11.6633,11.0315,3.0726,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-494",10.0247,10.263,11.0011,7.5593,9.6797,7.8269,14.0557,13.1704,11.8526,10.2159,12.2395,8.9889,10.1489,11.1011,10.9409,11.4424,11.2964,11.0287
"hsa-miR-495",15.299,15.4243,15.2635,11.2511,10.6539,11.0315,17.1376,17.169,17.2287,10.3046,12.2395,6.845,15.7954,4.5056,13.7228,11.4424,9.7373,10.0396
"hsa-miR-496",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-499-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-499-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,11.3287,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-500",13.6476,12.6324,12.0142,4.8984,4.9583,4.9816,15.9192,16.1529,13.6485,5.0827,5.2195,3.938,11.89,12.0055,12.8932,6.3393,7.2777,7.1322
"hsa-miR-501-3p",15.299,15.4243,15.2635,6.9277,6.6725,11.0315,17.1376,17.169,15.1515,6.1499,6.2487,5.4628,15.7954,15.3837,15.5884,11.4424,8.3276,7.4794
"hsa-miR-501-5p",9.4912,9.0452,10.1121,4.1928,3.4527,3.9318,15.6197,16.0662,15.2433,4.8742,5.2742,3.9961,4.3175,11.9716,5.2962,4.6635,5.3228,4.6416
"hsa-miR-502-3p",14.7033,15.0286,14.2896,7.8427,7.7478,8.0111,17.1376,17.169,16.0132,8.3077,8.4376,7.4438,13.4126,15.0719,15.5884,9.1506,10.2616,9.0119
"hsa-miR-502-5p",14.3329,15.4243,15.2635,6.7449,6.6936,8.0249,17.1376,17.169,17.256,7.2548,6.9567,6.9862,15.7954,15.3837,14.372,10.3274,11.2964,9.011
"hsa-miR-503",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-504",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,16.2446,12.3187,12.2395,7.0292,14.1339,15.3837,13.8429,11.4424,11.2964,11.0287
"hsa-miR-505",10.7357,11.8126,12.5893,4.6825,3.9549,4.0071,16.1132,17.169,13.8143,4.2592,3.889,3.9889,15.7954,15.3837,12.6846,8.4364,8.0075,6.707
"hsa-miR-506",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-507",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-508-3p",15.299,14.7507,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,11.9428,6.5904,10.1094,11.4424,11.2964,11.0287
"hsa-miR-508-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-509-3-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-509-5p",14.0397,14.3117,15.2635,6.7209,5.7456,8.0099,17.1376,17.169,16.1699,7.3967,12.2395,8.9664,12.9363,13.4939,12.4226,10.4555,11.2964,9.1644
"hsa-miR-510",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-511",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,10.3363,11.9433,12.8151,5.9225,12.0177,14.8197,11.4424,11.2964,11.0287
"hsa-miR-512-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,15.8514,6.854,7.0266,9.0227,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-512-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-513-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,16.1416,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-515-3p",9.354,15.4243,0.4486,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,11.8221,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-515-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,10.2691,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-516a-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-516b",15.299,15.4243,15.2635,11.2511,9.7447,11.0315,17.1376,17.169,17.256,8.3958,11.1967,11.0597,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-517a",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,6.293,6.5744,8.1765,15.7954,15.3837,15.5884,9.514,9.7731,7.2054
"hsa-miR-517b",13.4723,12.9522,13.5283,11.2511,8.9584,9.9468,17.1376,17.169,17.256,12.3187,12.2395,11.0057,14.295,15.3837,14.225,11.4424,11.2964,11.0287
"hsa-miR-517c",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,16.6299,17.169,17.256,7.3032,7.1235,9.4595,14.1426,15.3837,15.5884,11.4424,11.2964,8.9062
"hsa-miR-518a-3p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-518a-5p",15.299,14.4291,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-518b",13.3015,13.0814,11.6987,7.628,7.904,6.9274,17.1376,17.169,17.256,5.4155,5.8539,7.9951,10.946,9.1774,9.1655,11.4424,11.2964,8.9144
"hsa-miR-518c",15.299,14.5579,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7249,15.3837,15.5884,11.4424,11.2964,11.0287
"hsa-miR-518d-3p",10.0035,6.239,8.4204,5.1656,4.7001,7.077,17.1376,17.169,17.256,12.3187,12.2395,13.0117,8.5244,11.6887,9.4587,10.4005,11.2964,11.0287
"hsa-miR-518d-5p",15.299,15.4243,15.2635,11.2511,11.6633,11.0315,17.1376,17.169,17.256,12.3187,12.2395,13.0117,15.7954,15.3837,15.5884,11.4424,11.2964,11.0287
