"","GSM1112869","GSM1112870","GSM1112871","GSM1112872","GSM1112873","GSM1112874","GSM1112875","GSM1112876","GSM1112877","GSM1112878","GSM1112879","GSM1112880","GSM1112881","GSM1112882"
"hsa-miR-3065-5p",9.02790599656988,1,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-3074-3p",3.70043971814109,3.4594316186373,1,1,4.52356195605701,4.75488750216347,2.8073549220576,2,4.16992500144231,4.32192809488736,4,3.8073549220576,4.16992500144231,4.52356195605701
"hsa-miR-3074-5p",11.429406741514,11.8427431807317,10.4988492065317,10.6110247973074,11.7665289085989,11.8229690904533,11.6497052654714,10.6008421143873,11.8868397058844,11.8906442836191,11.5401280385821,11.4320198468125,11.7964452590618,11.8177831217745
"hsa-miR-30a-3p",5.49185309632967,5.58496250072116,7.84549005094437,8.06069593168755,8.4797802640291,8.50382573799575,4.64385618977472,4.8073549220576,7.83289001416474,7.82017896241519,5.6724253419715,5.49185309632967,8.35755200461808,8.12928301694497
"hsa-miR-30a-5p",10.6995724532873,10.5439984501345,13.6825557410803,13.7874944996968,12.0261775968892,12.025831668332,9.44501484586842,10.0606959316876,11.8951965725633,11.8317030992143,10.5641494899857,11.4215389068483,11.7870863245516,11.6947931549999
"hsa-miR-30b-3p",1,1,1,1,2,2.32192809488736,1,1,1.58496250072116,1.58496250072116,1,1,2,2.32192809488736
"hsa-miR-30b-5p",8.31288295528435,8.93957921431469,3.70043971814109,3.16992500144231,5.16992500144231,4.90689059560852,7.82654848729092,7.04439411935845,4.39231742277876,4.52356195605701,9.54689445988764,9.37721053038855,4.32192809488736,4.39231742277876
"hsa-miR-30c-1-3p",1,2.32192809488736,3.4594316186373,3.16992500144231,2.32192809488736,2.32192809488736,1.58496250072116,1,1,1.58496250072116,1,2,2.32192809488736,2.58496250072116
"hsa-miR-30c-2-3p",2,2.32192809488736,4.70043971814109,3.58496250072116,3.8073549220576,3.58496250072116,2,2.8073549220576,3,3.32192809488736,2.8073549220576,1,3.58496250072116,3.32192809488736
"hsa-miR-30c-5p",9.27612440527424,9.26209484537018,4.4594316186373,5.08746284125034,7.58496250072116,7.59245703726808,8.29001884693262,8.16490692667569,7.52356195605701,7.59245703726808,10.5313814605163,10.7151040092362,7.62205181945638,7.49185309632967
"hsa-miR-30d-3p",4.95419631038687,5.49185309632967,5.8073549220576,6.08746284125034,5.7279204545632,5.39231742277876,4.24792751344359,4,5.24792751344359,5.04439411935845,5,4.90689059560852,4.95419631038687,4.85798099512757
"hsa-miR-30d-5p",12.2482240896685,12.0848083878044,12.9158793788358,12.9792465444686,13.1286388128526,13.1479998420602,10.9351650496037,11.6741922681457,13.0261775968892,12.9813888961172,11.6987046667703,12.4254781876453,12.6856248397264,12.6781599575428
"hsa-miR-30e-3p",5.04439411935845,5.4594316186373,7.08746284125034,6.78135971352466,7.10852445677817,7.28540221886225,4.75488750216347,4.39231742277876,5.88264304936184,5.95419631038687,4.16992500144231,5.04439411935845,6.35755200461808,6.35755200461808
"hsa-miR-30e-5p",9.34429590791582,9.36850646150769,9.15987133677839,9.69522829149575,9.42206476617281,9.403012023575,7.86418614465428,7.70735913208088,8.92481250360578,8.98013957763916,9.13185696060879,9.59058704991503,8.84235034341381,8.88874324889826
"hsa-miR-31-3p",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-31-5p",2.8073549220576,3.58496250072116,1,1,1.58496250072116,1,2.32192809488736,2.32192809488736,1,1,4.39231742277876,3.8073549220576,1,1
"hsa-miR-3120-5p",2.8073549220576,2.32192809488736,1,2,2,2.58496250072116,3,2.32192809488736,2.32192809488736,2.32192809488736,3,3.16992500144231,2,2.32192809488736
"hsa-miR-3121-3p",1,1,2.32192809488736,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-3143",1.58496250072116,1,1,1,1.58496250072116,1.58496250072116,1,1,1,1,1,1,1.58496250072116,1
"hsa-miR-3158-3p",1,1,1,2.32192809488736,1,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-3161",1,1,1,1,1,1,1,1.58496250072116,1,1,1,1,1,1
"hsa-miR-3168",6.79441586635011,2.8073549220576,2.58496250072116,1,4.70043971814109,4.39231742277876,5,1,4.64385618977472,5.39231742277876,4.85798099512757,4.52356195605701,5.75488750216347,6.39231742277876
"hsa-miR-3177-3p",2,1.58496250072116,2,1,2.32192809488736,2,1,1,1,1.58496250072116,1,1,1,1
"hsa-miR-3180-3p",1,1,1,1,1.58496250072116,1,1,1,1.58496250072116,1.58496250072116,1,1,1,1
"hsa-miR-3184-5p",6.04439411935845,6.53915881110803,6.12928301694497,6.4594316186373,8.47167521439204,8.467605550083,7.19967234483636,6.61470984411521,8.39660478118186,8.4093909361377,6.8703647195834,6.5077946401987,8.8073549220576,8.66888498426625
"hsa-miR-3199",1,1,1,2,1,1,1,1,1,1,1,1,1,1
"hsa-miR-32-3p",1,1.58496250072116,1,1,1,1.58496250072116,1,1,1,1,1,2,1,1.58496250072116
"hsa-miR-32-5p",4.8073549220576,5.6724253419715,4.64385618977472,4.4594316186373,5.95419631038687,5.85798099512757,4,3.16992500144231,5.83289001416474,5.85798099512757,4,4.95419631038687,5.64385618977472,5.8073549220576
"hsa-miR-3200-3p",2.32192809488736,2,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-3202",1,1,1,1,1,1,2.8073549220576,3.16992500144231,3.58496250072116,3.16992500144231,1,1,1,1
"hsa-miR-320a",12.7584314409003,12.6871569441389,10.5755392468345,10.6017707884077,13.8345698072174,13.8059453518029,12.9600019320681,13.2939026686215,14.7089760804037,14.6620007187185,12.7338627196785,13.2025830127498,14.0909394159844,13.8643796261862
"hsa-miR-320b",9.4858293087019,9.82336724004623,9.81057163474115,9.76983784362944,9.73301532168596,9.84862294042934,10.8153832958135,9.93810932621924,10.8121773055144,10.8193807908646,9.73978060977326,9.48381577726426,10.0140204703149,10.0084286220706
"hsa-miR-320c",5.8073549220576,5.52356195605701,5.85798099512757,5.08746284125034,7.57742882803575,7.4594316186373,5.55458885167764,6.2667865406949,8.37068740680722,8.36194377373524,5.35755200461808,5.8073549220576,7.66533591718518,7.58496250072116
"hsa-miR-320d",5.55458885167764,4.90689059560852,2.32192809488736,2.32192809488736,4.08746284125034,4.08746284125034,5.32192809488736,5.52356195605701,5.58496250072116,5.24792751344359,4.70043971814109,5.35755200461808,4.90689059560852,4.58496250072116
"hsa-miR-323a-3p",10.6183855022586,11.047123912114,9.5352753766208,9.49585502688717,13.1249290466025,12.9401300364814,11.7706638929168,11.4320198468125,13.3975409448565,13.3458210289506,11.8105716347411,11.7809497987497,13.2826540897264,13.1652210682209
"hsa-miR-323a-5p",5.12928301694497,5.20945336562895,4.16992500144231,3.32192809488736,6.4594316186373,6.4757334309664,5.85798099512757,5.90689059560852,6.75488750216347,6.70043971814109,5.16992500144231,5.16992500144231,7.17990909001493,6.98868468677217
"hsa-miR-323b-3p",3.4594316186373,3.32192809488736,4.08746284125034,3.58496250072116,5.4262647547021,5.08746284125034,2,2.8073549220576,3.70043971814109,3.4594316186373,1,1,2.58496250072116,2.8073549220576
"hsa-miR-324-3p",4.39231742277876,4.70043971814109,3,2.58496250072116,3,2.8073549220576,3.70043971814109,4.08746284125034,2.58496250072116,2.8073549220576,4.52356195605701,4.24792751344359,3.32192809488736,3.32192809488736
"hsa-miR-324-5p",6.18982455888002,6,3,3.32192809488736,3.16992500144231,2.8073549220576,4.95419631038687,5.08746284125034,3.32192809488736,2.8073549220576,6.08746284125034,6.62935662007961,2.58496250072116,3.16992500144231
"hsa-miR-325",1.58496250072116,2,2.32192809488736,1,2.32192809488736,1.58496250072116,1,1,1,2,1,2.32192809488736,1,2
"hsa-miR-326",5.28540221886225,5.8073549220576,2.8073549220576,3.4594316186373,5.4262647547021,5.35755200461808,4.70043971814109,4.39231742277876,5.8073549220576,5.8073549220576,6.16992500144231,6.52356195605701,5.7279204545632,5.6724253419715
"hsa-miR-328",10.6193029554157,10.6969675262343,10.1699250014423,9.97871045910636,12.8247598989541,12.7471439981867,10.6302671250268,10.8509681509824,13.1603441706847,13.1871974020622,11.4194335507054,11.6541884730595,13.2517782570359,13.2663473418359
"hsa-miR-329",8.8703647195834,8.60362634498619,6,5.83289001416474,9.62753388447279,9.44708322620965,8.30833903013941,9.05799172275918,10.0687782779854,10.1774195379892,8.55074678538324,9.27379559921426,9.77643303244473,9.63299519714296
"hsa-miR-330-3p",10.9136374280491,10.9113919878435,8.28540221886225,8.05528243550119,10.2854022188622,10.2143191208008,10.1836353814732,10.9091430473399,10.4481163054095,10.3331553503106,11.1395513523988,11.8891236562942,10.4008794362822,10.2585660338899
"hsa-miR-330-5p",6.88264304936184,6.89481776330794,4.8073549220576,5.35755200461808,8.57364718749332,8.7279204545632,5.61470984411521,6.32192809488736,9.13699111208023,9.16992500144231,7.10852445677817,7.64385618977472,8.82017896241519,8.92777796208234
"hsa-miR-331-3p",2.32192809488736,2.58496250072116,1,1,1,1,1.58496250072116,1,1,1,2.58496250072116,3.32192809488736,1,1
"hsa-miR-331-5p",3.8073549220576,4.32192809488736,2.32192809488736,4.32192809488736,3.58496250072116,3.32192809488736,4.24792751344359,4,3.32192809488736,3.58496250072116,4.4594316186373,4,3.16992500144231,2.8073549220576
"hsa-miR-335-3p",3.70043971814109,4.70043971814109,5.88264304936184,5.58496250072116,6.52356195605701,6.58496250072116,4.64385618977472,3.8073549220576,5.58496250072116,5.4262647547021,5.83289001416474,5.58496250072116,6.10852445677817,6.12928301694497
"hsa-miR-335-5p",12.3600240195719,12.1888978732422,8.6724253419715,8.4757334309664,7.72109918870718,7.62205181945638,11.0216740428584,11.631177055704,7.467605550083,7.60733031374961,11.2336196767597,11.775198728898,7.24792751344359,7.28540221886225
"hsa-miR-337-3p",4.52356195605701,5.12928301694497,2.58496250072116,2.8073549220576,4.4594316186373,4.64385618977472,3.58496250072116,3.90689059560852,4.85798099512757,5.04439411935845,4.58496250072116,4.16992500144231,4.16992500144231,4.90689059560852
"hsa-miR-337-5p",6.2667865406949,6.18982455888002,2.58496250072116,2.58496250072116,3.58496250072116,4,5.64385618977472,5.88264304936184,4.16992500144231,4,6.14974711950468,6.20945336562895,3.8073549220576,4
"hsa-miR-338-5p",3.16992500144231,2.58496250072116,2,1,4.39231742277876,4.32192809488736,1.58496250072116,1,2,2,1,1,2,1.58496250072116
"hsa-miR-339-3p",8.79116288855502,8.90388184573618,8.2807707701306,8.13442632022093,9.05528243550119,9.21916852046216,8.39660478118186,7.71424551766612,9.26912667914942,9.40726776424473,8.74146698640115,8.76487159073609,9.31741261376487,9.32192809488736
"hsa-miR-339-5p",9.97441458980553,10.3185428097027,6.02236781302845,6.04439411935845,7.55458885167764,7.38370429247405,10.6036263449862,9.7262181593322,7.53915881110803,7.53138146051631,11.6510516911789,11.5555477716471,7.37503943134692,7.44294349584873
"hsa-miR-33a-3p",3,3.16992500144231,1,1,1,1,2.58496250072116,1,1,1,4.08746284125034,3.70043971814109,1,1
"hsa-miR-33a-5p",5.4594316186373,5.6724253419715,3.32192809488736,3.4594316186373,4.4594316186373,4.32192809488736,4.58496250072116,4,4.08746284125034,4.32192809488736,6.10852445677817,6.02236781302845,4,4
"hsa-miR-33b-5p",1,1,1,2.58496250072116,1,1,1,1,1,1,1,1,1,1
"hsa-miR-340-3p",1,1.58496250072116,1,1,2.32192809488736,3.32192809488736,1.58496250072116,1,2.32192809488736,2.58496250072116,1,1,3,2.58496250072116
"hsa-miR-340-5p",9.08214904135387,8.94544383637791,9.25029841790633,9.07681559705083,11.8513586490335,11.6339034093485,7.49984588708321,7.76155123244448,10.6706562491184,10.5989829710361,8.876516946565,9.28540221886225,10.8734441125154,10.7004397181411
"hsa-miR-342-3p",6.94251450533924,7.07681559705083,7.38370429247405,7.22881869049588,3.32192809488736,3.4594316186373,5.83289001416474,5.7279204545632,3.16992500144231,3.4594316186373,7.2667865406949,7.09803208296053,3,3.32192809488736
"hsa-miR-342-5p",1,2.58496250072116,2.8073549220576,2.8073549220576,3.32192809488736,3.32192809488736,1,1,1,2.32192809488736,1,1,2,2.58496250072116
"hsa-miR-345-5p",5.83289001416474,6.28540221886225,5.85798099512757,5.16992500144231,2.8073549220576,3.16992500144231,4.24792751344359,4,2.32192809488736,1,3.58496250072116,2.58496250072116,1,1
"hsa-miR-346",7.39231742277876,7.89481776330794,4.64385618977472,3.90689059560852,6.02236781302845,5.52356195605701,7.91288933622996,7.70043971814109,5.39231742277876,5.39231742277876,7.68650052718322,7.90086680798075,6.10852445677817,6.22881869049588
"hsa-miR-34a-3p",2.32192809488736,3.16992500144231,1,1,1,1,2.32192809488736,2.32192809488736,1,1,2.8073549220576,2.8073549220576,1,1
"hsa-miR-34a-5p",3.4594316186373,3.8073549220576,4.75488750216347,4.4594316186373,4.24792751344359,4.32192809488736,2.32192809488736,2.32192809488736,3.90689059560852,4.16992500144231,4.24792751344359,4.08746284125034,4.24792751344359,3.8073549220576
"hsa-miR-34b-3p",2.32192809488736,2.58496250072116,1,1,3,2,1.58496250072116,1.58496250072116,1,2,2.8073549220576,3,1.58496250072116,1.58496250072116
"hsa-miR-34b-5p",1,1,1,2,2.58496250072116,2,1,1,1,1.58496250072116,1,1,1.58496250072116,1
"hsa-miR-34c-3p",5.75488750216347,5.64385618977472,4.52356195605701,3.8073549220576,3.58496250072116,3.90689059560852,4.85798099512757,5.61470984411521,4.16992500144231,4.32192809488736,5.61470984411521,6.3037807481771,4,3.58496250072116
"hsa-miR-34c-5p",9.02790599656988,9.64024493622235,8.18982455888002,8.38801728534514,9.95274124718649,9.69522829149575,9.14210705730255,8.29462074889163,9.04984854945056,8.90689059560852,9.73131903102506,9.59058704991503,9.38370429247405,9.17242750864548
"hsa-miR-3529-3p",5.24792751344359,5.08746284125034,1,1,8.2045711442492,8.21916852046216,4.16992500144231,4.08746284125034,7.59245703726808,7.35755200461808,3.90689059560852,4.32192809488736,7.4757334309664,7.01122725542325
"hsa-miR-3591-5p",1,1,1,1,1.58496250072116,2,1,1,2.58496250072116,2.58496250072116,1,1,2.58496250072116,2.32192809488736
"hsa-miR-3605-5p",1,1,2.32192809488736,2,1,1,1,1,1,1,1,1,1,1
"hsa-miR-3607-3p",1,1,1,1,1,1,1,1,1,1,1,1,1,1.58496250072116
"hsa-miR-361-3p",3.32192809488736,3.4594316186373,3,3,6.2667865406949,6.16992500144231,2.58496250072116,2.8073549220576,5.20945336562895,5.12928301694497,2.8073549220576,2.8073549220576,5.39231742277876,5.24792751344359
"hsa-miR-361-5p",12.7302578356548,13.2500022678404,9.59432460392485,9.46352437327118,8.47167521439204,8.2336196767597,13.6668897084403,12.8860775848731,8.2336196767597,8.36194377373524,13.2424298275577,12.9368219444924,8.16992500144231,8.11894107272351
"hsa-miR-3613-3p",3.16992500144231,3.8073549220576,1,1,2,1.58496250072116,3,2.32192809488736,1,1.58496250072116,5.52356195605701,5.04439411935845,2,2
"hsa-miR-3613-5p",1,1,1,1,4.24792751344359,3.8073549220576,1,1,2.8073549220576,2.8073549220576,1,1,2.8073549220576,3.16992500144231
"hsa-miR-3614-5p",1,1,1,2,1,1,1,1,1,1,1,1,1,1
"hsa-miR-3615",3.32192809488736,3.58496250072116,2.58496250072116,2.58496250072116,3.70043971814109,3.32192809488736,1,1,1,1.58496250072116,1,2,2,1.58496250072116
"hsa-miR-362-3p",4.16992500144231,3.70043971814109,1,1,1,1,2.32192809488736,2.58496250072116,1,1,3.8073549220576,4.32192809488736,1,1
"hsa-miR-362-5p",3.70043971814109,3.4594316186373,2,2,1,1,2,2.8073549220576,1,1,3.32192809488736,3.4594316186373,1,1
"hsa-miR-3620-5p",1,1,1,1,1,1,2,1,1,1,1,1,1,1
"hsa-miR-363-3p",9.25502856981873,9.43254190038826,8.16490692667569,8.13442632022093,7.54689445988764,7.49984588708321,7.62205181945638,7.74819284958946,6.55458885167764,6.84549005094437,7.96000193206808,8.24792751344359,6.71424551766612,6.88264304936184
"hsa-miR-363-5p",1,1,1,1,1,1.58496250072116,1,1,1,1,1,1,1.58496250072116,1
"hsa-miR-3653",1,1,1,1,1,1,1,1,1,1,1,1,1.58496250072116,1.58496250072116
"hsa-miR-365a-3p,hsa-miR-365b-3p",7.29462074889163,7.28540221886225,5.04439411935845,3.58496250072116,4.90689059560852,4.8073549220576,5.28540221886225,6.16992500144231,4.58496250072116,4.64385618977472,7.15987133677839,7.60733031374961,5.28540221886225,4.95419631038687
"hsa-miR-365a-5p",1.58496250072116,1,1,1,2.58496250072116,2.32192809488736,1,1,2.32192809488736,2.32192809488736,2,1,2,2.58496250072116
"hsa-miR-3661",1,1.58496250072116,2,2,1.58496250072116,2,1,1.58496250072116,1,1.58496250072116,1,1,1,1.58496250072116
"hsa-miR-3679-5p",1,1,1,2.32192809488736,1.58496250072116,2,1,1,1,2.32192809488736,1,1,1,1
"hsa-miR-3682-3p",1,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1,1
"hsa-miR-369-3p",2.32192809488736,2,2.58496250072116,1,2,2,1,1,1,1,1,1,1,1
"hsa-miR-369-5p",2,2.32192809488736,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-3691-5p",1,1,2,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-370",6.32192809488736,6.4757334309664,4.52356195605701,4.39231742277876,7.19967234483636,7.10852445677817,6.4262647547021,6.2667865406949,7.20945336562895,7.15987133677839,5.16992500144231,5.78135971352466,6.91886323727459,7.04439411935845
"hsa-miR-374a-3p",2,1.58496250072116,1,1,1.58496250072116,2,2,1,1,1.58496250072116,1,1,1,1
"hsa-miR-374a-5p",2,1,3.32192809488736,3.8073549220576,2.8073549220576,2.8073549220576,1,1.58496250072116,1,2.32192809488736,1,2.32192809488736,2,2.32192809488736
"hsa-miR-374b-3p",1,1,1,2,1,2,1,1,1,1,1,1,1,1
"hsa-miR-375",6.78135971352466,6.59991284218713,8.94251450533924,8.86727873970966,7.72109918870718,7.72109918870718,5.58496250072116,6.70043971814109,7.97727992349992,8.04984854945056,5.95419631038687,7.06608919045777,7.78790255939143,7.62935662007961
"hsa-miR-376a-3p",4.24792751344359,4.75488750216347,2.8073549220576,2.58496250072116,5.08746284125034,5.12928301694497,2.8073549220576,2.32192809488736,3.16992500144231,3.8073549220576,5.64385618977472,5.88264304936184,5.16992500144231,4.85798099512757
"hsa-miR-376a-5p",3.32192809488736,3.16992500144231,1,1,2,1.58496250072116,1,1,1,1.58496250072116,2.8073549220576,1,2,1
"hsa-miR-376b-3p",2.32192809488736,1,1,1,2,1,1,1,1.58496250072116,1,1,1,1,1
"hsa-miR-376b-5p",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-376c-3p",2,1.58496250072116,2.8073549220576,1,1.58496250072116,2,1,1,1,1,1,1,1,1
"hsa-miR-377-3p",8.66533591718518,8.6582114827518,3.90689059560852,5,6.78135971352466,6.71424551766612,6.10852445677817,6.37503943134692,5.95419631038687,6.02236781302845,8.96866679319521,8.33985000288462,6.35755200461808,6.33985000288462
"hsa-miR-377-5p",8.12412131182919,8.36194377373524,5.61470984411521,5.70043971814109,4.75488750216347,4.64385618977472,7.94836723158468,7.18982455888002,4.4594316186373,4.52356195605701,8.15987133677839,8.06069593168755,4.58496250072116,4.08746284125034
"hsa-miR-378a-3p",6,6.02236781302845,7.12928301694497,7.44294349584873,9.36632221424582,9.59245703726808,4.4594316186373,4.95419631038687,9.58308276750293,9.60917873814198,6.35755200461808,6.56985560833095,9.67065624911844,9.61654884377899
"hsa-miR-378a-5p",3.8073549220576,4.32192809488736,2.8073549220576,1,4.24792751344359,4,3.58496250072116,3.4594316186373,3.70043971814109,4.24792751344359,3,4.16992500144231,3.8073549220576,3.8073549220576
"hsa-miR-378c",6.16992500144231,8.7714894695006,4.4594316186373,4.24792751344359,6.8073549220576,6.89481776330794,9.63299519714296,6.33985000288462,7.03342300153745,6.88264304936184,9.29462074889163,8.26209484537018,7.04439411935845,6.84549005094437
"hsa-miR-378d",2.8073549220576,2,2,2.8073549220576,5.28540221886225,5.52356195605701,1,2,5.88264304936184,5.7279204545632,1,4,5.78135971352466,5.6724253419715
"hsa-miR-378e",1,1,1,1,1,1,1,1,1.58496250072116,1,1,1,2,1
"hsa-miR-378f",1,1,1,1,1,1,1,1,2,1,1,1,1.58496250072116,1
"hsa-miR-378g",1,1.58496250072116,1,1,2.58496250072116,2.58496250072116,1,1,3,2.58496250072116,1,1,2.8073549220576,2.8073549220576
"hsa-miR-379-3p",2.58496250072116,2.8073549220576,4.32192809488736,3.8073549220576,3.4594316186373,3.4594316186373,2.32192809488736,1.58496250072116,3,3,3,3.8073549220576,2.32192809488736,3.32192809488736
"hsa-miR-379-5p",5.52356195605701,4.90689059560852,2.8073549220576,3,10.3174126137649,10.4367115421372,4.16992500144231,4.75488750216347,10.0914353863236,9.97441458980553,4.52356195605701,4.24792751344359,10.2796105810525,10.0620461377205
"hsa-miR-381-3p",9.7515440590891,10.0098286173681,11.4691330198296,11.5612879451648,13.2937590096679,13.3289553617813,8.47167521439204,8.2667865406949,12.7870863245516,12.8864586957037,10.6733090755617,10.6733090755617,13.471675214392,13.5377037479076
"hsa-miR-381-5p",5,5.04439411935845,2.32192809488736,2.8073549220576,2,1.58496250072116,3.58496250072116,4.24792751344359,2.8073549220576,2.58496250072116,4.32192809488736,5.32192809488736,2.32192809488736,1
"hsa-miR-382-3p",3.58496250072116,3.32192809488736,2,2,3.8073549220576,3.70043971814109,3.32192809488736,3.32192809488736,3.32192809488736,2.8073549220576,4.52356195605701,4.58496250072116,3.58496250072116,3
"hsa-miR-382-5p",7.49185309632967,7.16992500144231,2.8073549220576,3.58496250072116,9.11894107272351,9.12412131182919,6.59991284218713,7.15987133677839,9.27612440527424,9.10590850857116,6.08746284125034,6.91886323727459,9.08746284125034,8.91288933622996
"hsa-miR-383",9.30833903013941,9.39446269461032,6.37503943134692,6.28540221886225,7.55458885167764,7.5077946401987,8.89178370321831,8.38370429247405,6.64385618977472,6.49185309632967,7.91886323727459,8.0389189892923,6.53915881110803,6.44294349584873
"hsa-miR-384",7.33985000288462,7.96578428466209,3.70043971814109,3.8073549220576,2.58496250072116,2.8073549220576,7.82654848729092,6.56985560833095,2,2.58496250072116,8.41362792902417,8.10328780841202,2.32192809488736,2
"hsa-miR-3907",1,1,1,2,1,1,1,1,1,1,1,1,1,1
"hsa-miR-3909",1,1.58496250072116,1,1,1,1,1,1,1,1,1,1,1,1
"hsa-miR-3912",1,1.58496250072116,1,1,1.58496250072116,1,1,1,1,1,1,1,1,1
"hsa-miR-3928",1,1.58496250072116,1,1,1,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-3939",1,1,1,1,1,1,1,1.58496250072116,1,1,1,1,1,1
"hsa-miR-3972",1,1,1,1,1,1,1,1,1,1,1,1,1,1.58496250072116
"hsa-miR-409-3p",8.64745842645492,8.71080643369935,9.36632221424582,9.37068740680722,10.2737955992143,10.2819300269554,9.15228484230658,9.29232163280204,9.99293833616581,9.91587937883577,7.65821148275179,7.8073549220576,10.4346282276367,10.2900188469326
"hsa-miR-409-5p",8.26209484537018,8.56224242422107,6.62935662007961,6.79441586635011,5.75488750216347,5.7279204545632,9.05528243550119,8.4757334309664,5.85798099512757,5.83289001416474,8.7515440590891,8.56985560833095,5.95419631038687,5.83289001416474
"hsa-miR-410",9.67419226814568,10.1649069266757,12.9892170793144,13.2468890162743,10.6838718686226,10.539158811108,8.5077946401987,8.23840473932508,10.8121773055144,10.8742129348309,9.45327063401062,9.58120058192496,10.539158811108,10.5343028824546
"hsa-miR-411-3p",4.85798099512757,5.20945336562895,3.4594316186373,4.39231742277876,7.4178525148859,7.4757334309664,3.8073549220576,3.32192809488736,6.10852445677817,6.37503943134692,5.6724253419715,5.49185309632967,6.93073733756289,6.88264304936184
"hsa-miR-411-5p",7.17990909001493,7.71424551766612,7.37503943134692,7.74146698640115,8.49984588708321,8.53138146051631,7.95419631038687,6.56985560833095,8.09275714091985,8.16490692667569,8.62570884306447,8.47167521439204,8.21916852046216,8.06608919045777
"hsa-miR-421",9.89935692292311,10.3353903546939,9.78299820892041,9.56605403817109,7.51569983828404,7.51569983828404,10.5924570372681,9.87190523765919,7.19967234483636,7.23840473932508,9.85642552862553,9.74146698640115,7.27612440527424,6.98868468677217
"hsa-miR-422a",3.58496250072116,4.24792751344359,3.32192809488736,1,4.75488750216347,4.90689059560852,4.16992500144231,3.16992500144231,4.85798099512757,4.70043971814109,3.8073549220576,4,4.90689059560852,4.90689059560852
"hsa-miR-423-3p",10.5698556083309,10.8201789624152,10.4848228942621,10.4231159101471,12,11.9581901836937,10.2888660741658,10.3912435894274,11.9744145898055,11.9425145053392,10.5517082616207,10.9046346216682,12.2164427391605,12.0714623625566
"hsa-miR-424-3p",3,4,4.32192809488736,3.90689059560852,5.7279204545632,5.70043971814109,2.58496250072116,3.58496250072116,5.08746284125034,4.95419631038687,3.70043971814109,4,5.04439411935845,5.28540221886225
"hsa-miR-424-5p",6.6724253419715,6.6724253419715,4.16992500144231,3,3.90689059560852,3.70043971814109,4.58496250072116,5,3.16992500144231,3.4594316186373,6.33985000288462,6.89481776330794,3.70043971814109,3.32192809488736
"hsa-miR-425-3p",8.58496250072116,9.04165915163721,4.75488750216347,4.16992500144231,5.75488750216347,5.7279204545632,9.36413465500805,8.32192809488736,5.8073549220576,6,9.23122118071119,8.84862294042934,5.52356195605701,5.95419631038687
"hsa-miR-425-5p",9.70563238736142,9.33091687811462,8.56605403817109,8.56224242422107,7.83920378809694,7.82654848729092,7.88264304936184,8.57742882803575,7.8008998999203,7.85798099512757,9.25974326369078,9.3151495622563,7.467605550083,7.70043971814109
"hsa-miR-4286",2,2,1,1,1,1,2,1,1,1,2,1,1,1
"hsa-miR-429",1,1,1,1,1,1,1,1,2,1,1,1,1.58496250072116,1
"hsa-miR-431-3p",5.16992500144231,4.95419631038687,6.14974711950468,6.37503943134692,4.24792751344359,3.90689059560852,4.90689059560852,4.70043971814109,4.90689059560852,4.85798099512757,5.52356195605701,5.39231742277876,4.24792751344359,4.24792751344359
"hsa-miR-431-5p",4,4.39231742277876,6.56985560833095,6.62935662007961,2.8073549220576,3.32192809488736,4.24792751344359,3.16992500144231,3.4594316186373,3.16992500144231,4.32192809488736,4.39231742277876,3,3.58496250072116
"hsa-miR-432-3p",5.39231742277876,5.6724253419715,2,3,2.32192809488736,1,4.8073549220576,4.32192809488736,2,2,5.70043971814109,5.04439411935845,1,1
"hsa-miR-432-5p",10.0901124196643,10.5584207132687,10.6969675262343,10.7321674256634,12.7964452590618,12.7376698631775,10.2784494582205,9.98868468677217,12.6307221621038,12.5781367834147,9.75988818322183,9.87190523765919,12.6530689765799,12.4928546201747
"hsa-miR-433",10.7952279660287,11.1331422124006,9.66533591718518,9.70390357344466,13.6508273741388,13.5203731363397,11.3426302986784,10.9549232920303,13.9313838925394,13.9411393312375,11.4125698468052,11.4998458870832,13.6126381636048,13.4948555844912
"hsa-miR-4429",1.58496250072116,1,1,1,1.58496250072116,2,1,1,2.32192809488736,2.32192809488736,1,1,2.32192809488736,2
"hsa-miR-4433-3p",1,1.58496250072116,2.58496250072116,1,1.58496250072116,2,1,1,1,1,1,1,1,1
"hsa-miR-4433-5p",2,1.58496250072116,1,1,2,1.58496250072116,1,1,1,1,1,1,1,1
"hsa-miR-4443",1,1,1,1,1,1,1,1,2,1.58496250072116,2.32192809488736,1,1,1
"hsa-miR-4446-3p",2.32192809488736,1.58496250072116,2.8073549220576,3.8073549220576,3.16992500144231,3,1,1,1,1.58496250072116,1,1,1,1
