"","GSM4550863","GSM4550864"
"hsa-miR-4748",7.88,8.25
"hsa-miR-4749-3p",3.26,7.46
"hsa-miR-4749-5p",3.31,3.12
"hsa-miR-4750-3p",6.77,5.99
"hsa-miR-4750-5p",3.3,3.12
"hsa-miR-4751",3.3,3.12
"hsa-miR-4752",7.01,3.12
"hsa-miR-4753-3p",3.16,3.12
"hsa-miR-4753-5p",3.29,7.15
"hsa-miR-4754",9.44,7.78
"hsa-miR-4755-3p",7.19,6.73
"hsa-miR-4755-5p",2.97,3.12
"hsa-miR-4756-3p",3.1,3.12
"hsa-miR-4756-5p",5.81,3.12
"hsa-miR-4757-3p",2.84,3.12
"hsa-miR-4757-5p",3.24,3.12
"hsa-miR-4758-3p",7.66,6.58
"hsa-miR-4758-5p",8.94,8.08
"hsa-miR-4759",3.15,3.12
"hsa-miR-4760-3p",3.29,3.12
"hsa-miR-4760-5p",3.08,3.12
"hsa-miR-4761-3p",3.11,3.12
"hsa-miR-4761-5p",3.21,3.12
"hsa-miR-4762-3p",3.22,3.12
"hsa-miR-4762-5p",6.27,3.12
"hsa-miR-4763-3p",8.76,8.77
"hsa-miR-4763-5p",6.62,3.12
"hsa-miR-4764-3p",2.95,3.12
"hsa-miR-4764-5p",3.19,3.12
"hsa-miR-4765",3.26,3.12
"hsa-miR-4766-3p",3.13,3.12
"hsa-miR-4766-5p",3.38,3.12
"hsa-miR-4767",5.4,7.88
"hsa-miR-4768-3p",7.21,6.56
"hsa-miR-4768-5p",3,3.12
"hsa-miR-4769-3p",6.2,6.75
"hsa-miR-4769-5p",7.61,7.29
"hsa-miR-4770",6.73,3.12
"hsa-miR-4771",3.14,3.12
"hsa-miR-4772-3p",2.93,3.12
"hsa-miR-4772-5p",3.14,3.12
"hsa-miR-4773",3.09,3.12
"hsa-miR-4774-3p",3.19,3.12
"hsa-miR-4774-5p",3.15,3.12
"hsa-miR-4775",3.32,3.12
"hsa-miR-4776-3p",3.35,3.12
"hsa-miR-4776-5p",12.04,7.49
"hsa-miR-4777-3p",3.12,3.12
"hsa-miR-4777-5p",3.36,3.12
"hsa-miR-4778-3p",3.17,3.12
"hsa-miR-4778-5p",7.02,8.55
"hsa-miR-4779",7.19,6.04
"hsa-miR-4780",3.29,6.86
"hsa-miR-4781-3p",8.67,5.89
"hsa-miR-4781-5p",2.57,3.12
"hsa-miR-4782-3p",3.17,3.12
"hsa-miR-4782-5p",3.26,3.12
"hsa-miR-4783-3p",3.31,6.57
"hsa-miR-4783-5p",6.79,6.64
"hsa-miR-4784",3.27,3.12
"hsa-miR-4785",7.39,7.35
"hsa-miR-4786-3p",3.07,3.12
"hsa-miR-4786-5p",2.97,6.38
"hsa-miR-4787-3p",7.32,6.68
"hsa-miR-4787-5p",8.07,7.48
"hsa-miR-4788",7.24,9.88
"hsa-miR-4789-3p",3.05,3.12
"hsa-miR-4789-5p",3.05,3.12
"hsa-miR-4790-3p",7.94,6.05
"hsa-miR-4790-5p",3.06,3.12
"hsa-miR-4791",3.18,3.12
"hsa-miR-4792",3.24,3.12
"hsa-miR-4793-3p",7.44,6.61
"hsa-miR-4793-5p",7.99,8.61
"hsa-miR-4794",6.19,3.12
"hsa-miR-4795-3p",6.51,3.12
"hsa-miR-4795-5p",3.21,3.12
"hsa-miR-4796-3p",3.22,3.12
"hsa-miR-4796-5p",3.14,3.12
"hsa-miR-4797-3p",3.09,3.12
"hsa-miR-4797-5p",3.25,3.12
"hsa-miR-4798-3p",7.69,3.12
"hsa-miR-4798-5p",3.19,3.12
"hsa-miR-4799-3p",3.1,3.12
"hsa-miR-4799-5p",6.83,6.4
"hsa-miR-4800-3p",3.33,3.12
"hsa-miR-4800-5p",8.48,9.49
"hsa-miR-4801",8.16,3.12
"hsa-miR-4802-3p",3.38,3.12
"hsa-miR-4802-5p",2.94,3.12
"hsa-miR-4803",3.19,3.12
"hsa-miR-4804-3p",6.51,3.12
"hsa-miR-4804-5p",3.28,6.27
"hsa-miR-483-3p",3.24,3.12
"hsa-miR-483-5p",10.2,10.49
"hsa-miR-484",5.89,7.54
"hsa-miR-485-3p",3.24,6.21
"hsa-miR-485-5p",2.97,3.12
"hsa-miR-486-3p",3.01,3.12
"hsa-miR-486-5p",10.76,8.36
"hsa-miR-487a-3p",3.14,8.45
"hsa-miR-487a-5p",3.04,3.12
"hsa-miR-487b-3p",3.29,7.54
"hsa-miR-487b-5p",3.1,3.12
"hsa-miR-488-3p",3.25,3.12
"hsa-miR-488-5p",3.16,3.12
"hsa-miR-489-3p",3.06,3.12
"hsa-miR-489-5p",3.25,3.12
"hsa-miR-490-3p",6.94,3.12
"hsa-miR-490-5p",9.26,3.12
"hsa-miR-491-3p",3.17,3.12
"hsa-miR-491-5p",3.13,3.12
"hsa-miR-492",3.22,3.12
"hsa-miR-493-3p",2.99,3.12
"hsa-miR-493-5p",3.18,6.12
"hsa-miR-494-3p",9.09,9.66
"hsa-miR-494-5p",3.21,3.12
"hsa-miR-495-3p",3.18,6
"hsa-miR-495-5p",3.04,3.12
"hsa-miR-496",3.14,3.12
"hsa-miR-497-3p",3.14,3.12
"hsa-miR-497-5p",2.98,6.53
"hsa-miR-498",6.48,7.62
"hsa-miR-4999-3p",2.96,3.12
"hsa-miR-4999-5p",3.09,3.12
"hsa-miR-499a-3p",3.33,3.12
"hsa-miR-499a-5p",3.08,3.12
"hsa-miR-499b-3p",3.06,3.12
"hsa-miR-499b-5p",3.19,3.12
"hsa-miR-5000-3p",3.11,3.12
"hsa-miR-5000-5p",5.92,3.12
"hsa-miR-5001-3p",3.14,3.12
"hsa-miR-5001-5p",11.74,8.92
"hsa-miR-5002-3p",3.29,3.12
"hsa-miR-5002-5p",3.31,3.12
"hsa-miR-5003-3p",9.96,8.38
"hsa-miR-5003-5p",6.02,3.12
"hsa-miR-5004-3p",3.17,3.12
"hsa-miR-5004-5p",6.01,3.12
"hsa-miR-5006-3p",5.53,3.12
"hsa-miR-5006-5p",7.94,8.13
"hsa-miR-5007-3p",2.99,3.12
"hsa-miR-5007-5p",3.12,3.12
"hsa-miR-5008-3p",3.35,6.16
"hsa-miR-5008-5p",7,3.12
"hsa-miR-5009-3p",3.22,3.12
"hsa-miR-5009-5p",7.73,3.12
"hsa-miR-500a-3p",3.29,7.95
"hsa-miR-500a-5p",6.09,5.77
"hsa-miR-500b-3p",3.18,3.12
"hsa-miR-500b-5p",3.3,3.12
"hsa-miR-501-3p",3.25,3.12
"hsa-miR-501-5p",3.33,3.12
"hsa-miR-5010-3p",6.03,3.12
"hsa-miR-5010-5p",6.34,6.29
"hsa-miR-5011-3p",3.12,3.12
"hsa-miR-5011-5p",3.26,3.12
"hsa-miR-502-3p",3.32,7.99
"hsa-miR-502-5p",6.79,5.93
"hsa-miR-503-3p",6.95,7.14
"hsa-miR-503-5p",3.12,6.46
"hsa-miR-504-3p",2.83,6.79
"hsa-miR-504-5p",3.13,3.12
"hsa-miR-5047",3.28,3.12
"hsa-miR-505-3p",3.01,3.12
"hsa-miR-505-5p",3.1,3.12
"hsa-miR-506-3p",3.18,3.12
"hsa-miR-506-5p",3.14,3.12
"hsa-miR-507",3.25,3.12
"hsa-miR-508-3p",3.19,3.12
"hsa-miR-508-5p",8.55,6.86
"hsa-miR-5087",3.38,3.12
"hsa-miR-5088-3p",3.12,3.12
"hsa-miR-5088-5p",5.93,7.13
"hsa-miR-5089-3p",3.15,3.12
"hsa-miR-5089-5p",3.2,3.12
"hsa-miR-509-3-5p",3.11,3.12
"hsa-miR-509-3p",7.72,3.12
"hsa-miR-509-5p",3.08,3.12
"hsa-miR-5090",3.3,3.12
"hsa-miR-5091",6.43,3.12
"hsa-miR-5092",3.28,3.12
"hsa-miR-5093",3.23,3.12
"hsa-miR-5094",6.84,3.12
"hsa-miR-5095",6.9,3.12
"hsa-miR-5096",3.06,3.12
"hsa-miR-510-3p",3.21,3.12
"hsa-miR-510-5p",6.27,3.12
"hsa-miR-5100",8,12.94
"hsa-miR-511-3p",3.1,3.12
"hsa-miR-511-5p",3.05,3.12
"hsa-miR-512-3p",3.32,3.12
"hsa-miR-512-5p",3.14,3.12
"hsa-miR-513a-3p",3.16,3.12
"hsa-miR-513a-5p",3.35,7.85
"hsa-miR-513b-3p",8.95,9.62
"hsa-miR-513b-5p",3.18,3.12
"hsa-miR-513c-3p",3.21,3.12
"hsa-miR-513c-5p",3.2,3.12
"hsa-miR-514a-3p",3.2,3.12
"hsa-miR-514a-5p",3.12,3.12
"hsa-miR-514b-3p",3.16,3.12
"hsa-miR-514b-5p",9.68,10.91
"hsa-miR-515-3p",9.55,7.38
"hsa-miR-515-5p",2.94,3.12
"hsa-miR-516a-3p",7.32,6.82
"hsa-miR-516a-5p",2.87,6.44
"hsa-miR-516b-5p",8.37,7.07
"hsa-miR-517-5p",3.13,3.12
"hsa-miR-517a-3p",3.2,3.12
"hsa-miR-517c-3p",3.36,3.12
"hsa-miR-5186",3.18,3.12
"hsa-miR-5187-3p",3.08,3.12
"hsa-miR-5187-5p",3.25,3.12
"hsa-miR-5188",10.03,8.44
"hsa-miR-5189-3p",3.29,7.34
"hsa-miR-5189-5p",7.25,6.83
"hsa-miR-518a-3p",6.06,3.12
"hsa-miR-518a-5p",3.22,6.57
"hsa-miR-518b",7.48,3.12
"hsa-miR-518c-3p",3.19,3.12
"hsa-miR-518c-5p",3.16,6.02
"hsa-miR-518d-3p",3.29,3.12
"hsa-miR-518e-3p",3.21,3.12
"hsa-miR-518e-5p",3.25,5.87
"hsa-miR-518f-3p",3.31,3.12
"hsa-miR-518f-5p",3.17,3.12
"hsa-miR-5190",8.52,8
"hsa-miR-5191",12.28,9.05
"hsa-miR-5192",3.37,5.92
"hsa-miR-5193",3.3,3.12
"hsa-miR-5194",3.37,7.42
"hsa-miR-5195-3p",9.83,9.39
"hsa-miR-5195-5p",3.17,7.25
"hsa-miR-5196-3p",7.38,3.12
"hsa-miR-5196-5p",10.46,9.58
"hsa-miR-5197-3p",3.24,3.12
"hsa-miR-5197-5p",3.01,3.12
"hsa-miR-519b-3p",3.16,3.12
"hsa-miR-519c-3p",3.27,3.12
"hsa-miR-519d-3p",3.26,3.12
"hsa-miR-519d-5p",3.15,3.12
"hsa-miR-519e-3p",3.13,3.12
"hsa-miR-519e-5p",3.35,7
"hsa-miR-520a-3p",3.19,3.12
"hsa-miR-520a-5p",3.1,3.12
"hsa-miR-520b",6.68,6.6
"hsa-miR-520c-3p",7.67,6.59
"hsa-miR-520d-3p",7.77,5.91
"hsa-miR-520e",7.12,5.87
"hsa-miR-520f-3p",3.31,6.52
"hsa-miR-520f-5p",3.04,3.12
"hsa-miR-520g-3p",3.27,3.12
"hsa-miR-520g-5p",3.08,3.12
"hsa-miR-520h",7.42,3.12
"hsa-miR-521",3.16,3.12
"hsa-miR-522-3p",3.22,3.12
"hsa-miR-523-3p",7.31,3.12
"hsa-miR-524-3p",6.12,3.12
"hsa-miR-525-3p",7.6,6.18
"hsa-miR-525-5p",3.28,7.18
"hsa-miR-526b-3p",3.17,3.12
"hsa-miR-526b-5p",3.28,7.33
"hsa-miR-532-3p",3.29,6.24
"hsa-miR-532-5p",6.32,8.73
"hsa-miR-539-3p",2.97,3.12
"hsa-miR-539-5p",3.16,3.12
"hsa-miR-541-3p",3.09,3.12
"hsa-miR-541-5p",3.22,3.12
"hsa-miR-542-3p",3.25,6.43
"hsa-miR-542-5p",7.5,6.69
"hsa-miR-543",3.34,3.12
"hsa-miR-544a",3.2,3.12
"hsa-miR-544b",3.18,3.12
"hsa-miR-545-3p",3.1,3.12
"hsa-miR-545-5p",3.16,3.12
"hsa-miR-548a-3p",2.92,3.12
"hsa-miR-548a-5p",2.95,3.12
"hsa-miR-548aa",3.29,3.12
"hsa-miR-548ab",6.55,3.12
"hsa-miR-548ac",6.79,3.12
"hsa-miR-548ad-3p",3.06,3.12
"hsa-miR-548ad-5p",2.97,3.12
"hsa-miR-548ae-3p",3.05,3.12
"hsa-miR-548ag",3.08,3.12
"hsa-miR-548ah-5p",3.07,3.12
"hsa-miR-548ai",3.03,3.12
"hsa-miR-548aj-3p",3.07,3.12
"hsa-miR-548aj-5p",2.96,3.12
"hsa-miR-548ak",6.61,3.12
"hsa-miR-548al",3.15,3.12
"hsa-miR-548am-3p",3.1,3.12
"hsa-miR-548am-5p",2.83,3.12
"hsa-miR-548an",3.18,3.12
"hsa-miR-548ao-3p",3.06,3.12
"hsa-miR-548ao-5p",2.99,3.12
"hsa-miR-548ap-3p",3.11,3.12
"hsa-miR-548ap-5p",3.14,3.12
"hsa-miR-548aq-5p",3.17,3.12
"hsa-miR-548ar-3p",3.07,3.12
"hsa-miR-548ar-5p",3.02,3.12
"hsa-miR-548as-3p",3.15,3.12
"hsa-miR-548as-5p",1.97,3.12
"hsa-miR-548at-3p",3.07,3.12
"hsa-miR-548at-5p",6.72,3.12
"hsa-miR-548au-3p",3.16,3.12
"hsa-miR-548au-5p",2.75,3.12
"hsa-miR-548av-3p",3.13,3.12
"hsa-miR-548av-5p",5.93,3.12
"hsa-miR-548aw",3.12,3.12
"hsa-miR-548ax",8.89,3.12
"hsa-miR-548ay-3p",3.14,3.12
"hsa-miR-548ay-5p",3.03,3.12
"hsa-miR-548az-3p",2.99,3.12
"hsa-miR-548az-5p",2.93,3.12
"hsa-miR-548b-3p",3.2,3.12
"hsa-miR-548b-5p",3.04,3.12
"hsa-miR-548ba",6.68,3.12
"hsa-miR-548bb-3p",3.16,3.12
"hsa-miR-548bb-5p",3,3.12
"hsa-miR-548c-3p",3.08,3.12
"hsa-miR-548d-3p",3.09,3.12
"hsa-miR-548d-5p",3,3.12
"hsa-miR-548e-3p",3.16,3.12
"hsa-miR-548e-5p",2.94,3.12
"hsa-miR-548f-3p",2.91,3.12
"hsa-miR-548f-5p",2.83,3.12
"hsa-miR-548g-3p",3.11,3.12
"hsa-miR-548h-3p",3.06,3.12
"hsa-miR-548h-5p",3.05,3.12
"hsa-miR-548i",2.98,3.12
"hsa-miR-548j-3p",3.15,3.12
"hsa-miR-548j-5p",7.16,3.12
"hsa-miR-548k",7.03,3.12
"hsa-miR-548l",2.35,3.12
"hsa-miR-548m",3.06,3.12
"hsa-miR-548n",3.19,3.12
"hsa-miR-548p",2.92,3.12
"hsa-miR-548q",10.26,7.75
"hsa-miR-548s",2.98,3.12
"hsa-miR-548t-5p",2.83,3.12
"hsa-miR-548u",3.02,3.12
"hsa-miR-548v",3.29,3.12
"hsa-miR-548w",3.07,3.12
"hsa-miR-548x-3p",3.06,3.12
"hsa-miR-548y",3.18,3.12
"hsa-miR-549a",3.29,3.12
"hsa-miR-550a-3-5p",8.31,8.15
"hsa-miR-550a-3p",3.22,3.12
"hsa-miR-550a-5p",8.15,8.24
"hsa-miR-550b-2-5p",3.27,6.77
"hsa-miR-550b-3p",6.22,3.12
"hsa-miR-551a",2.77,3.12
"hsa-miR-551b-3p",3.23,3.12
"hsa-miR-551b-5p",3.3,5.7
"hsa-miR-552-3p",3.23,3.12
"hsa-miR-552-5p",2.89,3.12
"hsa-miR-553",3.05,3.12
"hsa-miR-554",3.04,3.12
"hsa-miR-555",3.05,3.12
"hsa-miR-556-3p",3.16,3.12
"hsa-miR-556-5p",3.19,3.12
"hsa-miR-557",3.25,3.12
"hsa-miR-5571-3p",3.11,3.12
"hsa-miR-5571-5p",6.24,5.89
"hsa-miR-5572",9.91,6.94
"hsa-miR-5579-3p",3.17,3.12
"hsa-miR-5579-5p",3.23,3.12
"hsa-miR-558",3.1,3.12
"hsa-miR-5580-3p",6.83,6.9
"hsa-miR-5580-5p",3.03,3.12
"hsa-miR-5581-3p",3.07,3.12
"hsa-miR-5581-5p",6.57,6.99
"hsa-miR-5582-3p",2.96,3.12
"hsa-miR-5582-5p",3.11,3.12
"hsa-miR-5583-3p",3.18,3.12
"hsa-miR-5583-5p",3.04,3.12
"hsa-miR-5584-3p",3.15,3.12
"hsa-miR-5584-5p",3.3,6.83
"hsa-miR-5585-3p",3.23,3.12
"hsa-miR-5585-5p",9.05,6.65
"hsa-miR-5586-3p",5.93,3.12
"hsa-miR-5586-5p",3.08,3.12
"hsa-miR-5587-3p",3.24,3.12
"hsa-miR-5587-5p",3.15,3.12
"hsa-miR-5588-3p",3.22,3.12
"hsa-miR-5588-5p",3.04,3.12
"hsa-miR-5589-3p",3.24,3.12
"hsa-miR-5589-5p",3.11,3.12
"hsa-miR-559",3.3,3.12
"hsa-miR-5590-3p",3.28,3.12
"hsa-miR-5590-5p",3,3.12
"hsa-miR-5591-3p",3.23,3.12
"hsa-miR-5591-5p",3.07,3.12
"hsa-miR-561-3p",3.1,3.12
"hsa-miR-561-5p",3.22,3.12
"hsa-miR-562",3.11,3.12
"hsa-miR-563",3.38,3.12
"hsa-miR-564",7.28,5.59
"hsa-miR-566",3.24,3.12
"hsa-miR-567",3.04,3.12
"hsa-miR-568",3.13,3.12
"hsa-miR-5680",3.11,3.12
"hsa-miR-5681a",3.35,3.12
"hsa-miR-5681b",3.31,3.12
"hsa-miR-5682",3.1,3.12
"hsa-miR-5683",3.08,3.12
"hsa-miR-5684",3.28,3.12
"hsa-miR-5685",5.96,3.12
"hsa-miR-5687",3.15,3.12
"hsa-miR-5688",3.03,3.12
"hsa-miR-5689",3.1,3.12
"hsa-miR-569",3.21,3.12
"hsa-miR-5690",3.09,3.12
"hsa-miR-5691",7.95,3.12
"hsa-miR-5692a",3.06,3.12
"hsa-miR-5692b",3.02,3.12
"hsa-miR-5692c",3.04,3.12
"hsa-miR-5693",3.13,3.12
"hsa-miR-5694",3.22,3.12
"hsa-miR-5695",3.19,3.12
"hsa-miR-5696",3.31,3.12
"hsa-miR-5697",3.2,3.12
"hsa-miR-5698",6.87,8.32
"hsa-miR-5699-3p",3.29,3.12
"hsa-miR-5699-5p",3.21,7.1
"hsa-miR-570-3p",3,3.12
"hsa-miR-5700",3.21,3.12
"hsa-miR-5701",3.18,3.12
"hsa-miR-5702",3.03,3.12
"hsa-miR-5703",9.33,10.15
"hsa-miR-5704",3.02,3.12
"hsa-miR-5705",3.04,3.12
"hsa-miR-5706",6.26,3.12
"hsa-miR-5707",2.96,3.12
"hsa-miR-5708",3.25,3.12
"hsa-miR-571",6.63,3.12
"hsa-miR-572",11.31,8.17
"hsa-miR-573",2.91,3.12
"hsa-miR-5739",12.48,12.18
"hsa-miR-574-3p",3.25,9.26
"hsa-miR-574-5p",3.26,8.01
"hsa-miR-575",8.48,7.61
"hsa-miR-576-3p",3.13,3.12
"hsa-miR-576-5p",3.01,3.12
"hsa-miR-577",3.07,3.12
"hsa-miR-578",3,3.12
"hsa-miR-5787",10.71,11.27
"hsa-miR-579-3p",6.69,3.12
"hsa-miR-579-5p",3.18,3.12
"hsa-miR-580-3p",3.12,3.12
"hsa-miR-580-5p",3.05,3.12
"hsa-miR-581",3.16,3.12
"hsa-miR-582-3p",3.3,3.12
"hsa-miR-582-5p",3.11,3.12
"hsa-miR-583",7.24,9.91
"hsa-miR-584-3p",7.2,6.27
"hsa-miR-584-5p",9.12,8.89
"hsa-miR-585-3p",7.07,3.12
"hsa-miR-585-5p",6.59,3.12
"hsa-miR-586",3.18,3.12
"hsa-miR-587",3.09,3.12
"hsa-miR-588",3.14,3.12
"hsa-miR-589-3p",3.24,3.12
"hsa-miR-589-5p",3.12,3.12
"hsa-miR-590-3p",3.26,3.12
"hsa-miR-590-5p",3.28,3.12
"hsa-miR-591",3.02,3.12
"hsa-miR-592",3.31,3.12
"hsa-miR-593-3p",2.5,3.12
"hsa-miR-593-5p",3.1,3.12
"hsa-miR-595",5.89,8.61
"hsa-miR-596",5.46,3.12
"hsa-miR-597-3p",8.59,6.77
"hsa-miR-597-5p",3,3.12
"hsa-miR-598-3p",3.17,3.12
"hsa-miR-598-5p",6.84,6.24
"hsa-miR-599",3.14,3.12
"hsa-miR-600",3.33,3.12
"hsa-miR-601",9.04,8.63
"hsa-miR-602",7.38,6.73
"hsa-miR-603",3.01,3.12
"hsa-miR-604",3.34,3.12
"hsa-miR-605-3p",3.16,3.12
"hsa-miR-605-5p",3.27,3.12
"hsa-miR-606",3.04,3.12
"hsa-miR-6068",8.12,7.3
"hsa-miR-6069",8.69,7.39
"hsa-miR-607",3.17,3.12
"hsa-miR-6070",6.49,3.12
"hsa-miR-6071",3.27,3.12
"hsa-miR-6072",3.15,3.12
"hsa-miR-6073",6.59,6.35
"hsa-miR-6074",8.36,7.66
"hsa-miR-6075",9.75,7.36
"hsa-miR-6076",12.36,12.36
"hsa-miR-6077",3.18,3.12
"hsa-miR-6078",3.37,3.12
"hsa-miR-6079",7.11,3.12
"hsa-miR-608",5.89,3.12
"hsa-miR-6080",3.23,3.12
"hsa-miR-6081",2.93,3.12
"hsa-miR-6082",2.97,3.12
"hsa-miR-6083",7.06,6.53
"hsa-miR-6084",3.34,3.12
"hsa-miR-6085",14.35,12.48
"hsa-miR-6086",9.68,8.78
"hsa-miR-6087",11.65,11.88
"hsa-miR-6088",9.67,10.02
"hsa-miR-6089",11.63,11.9
"hsa-miR-609",3.19,3.12
"hsa-miR-6090",10.86,11.59
"hsa-miR-610",3.3,3.12
"hsa-miR-611",8.7,3.12
"hsa-miR-612",3.3,3.12
"hsa-miR-6124",10.54,11.94
"hsa-miR-6125",10.32,8.83
"hsa-miR-6126",9.45,7.85
"hsa-miR-6127",9.29,10.53
"hsa-miR-6128",3.35,3.12
"hsa-miR-6129",3.27,5.96
"hsa-miR-613",3.25,3.12
"hsa-miR-6130",3.15,3.12
"hsa-miR-6131",6.44,7.76
"hsa-miR-6132",7.08,3.12
"hsa-miR-6133",7.02,7.54
"hsa-miR-6134",3.21,6.67
"hsa-miR-614",3.01,3.12
"hsa-miR-615-3p",2.91,5.78
"hsa-miR-615-5p",2.14,3.12
"hsa-miR-616-3p",8.46,7.2
"hsa-miR-616-5p",3.1,3.12
"hsa-miR-6165",11.18,11.27
"hsa-miR-617",3.18,3.12
"hsa-miR-618",3.3,3.12
"hsa-miR-619-3p",3.28,3.12
"hsa-miR-619-5p",3.2,3.12
"hsa-miR-620",3.02,3.12
"hsa-miR-621",3.31,3.12
"hsa-miR-622",6.47,6.87
"hsa-miR-623",7.88,6.78
"hsa-miR-624-3p",3.19,3.12
"hsa-miR-624-5p",3.11,3.12
"hsa-miR-625-3p",3.22,3.12
"hsa-miR-625-5p",3.2,3.12
"hsa-miR-626",3.23,3.12
"hsa-miR-627-3p",3.34,3.12
"hsa-miR-627-5p",3.32,7.41
"hsa-miR-628-3p",7.3,3.12
"hsa-miR-628-5p",3.31,3.12
"hsa-miR-629-3p",3.33,6.34
"hsa-miR-629-5p",9.52,9
"hsa-miR-630",7.08,9.82
"hsa-miR-631",6.34,7.26
"hsa-miR-632",3.13,3.12
"hsa-miR-633",3.29,3.12
"hsa-miR-634",3.19,6.25
"hsa-miR-635",3.18,5.53
"hsa-miR-636",7.1,3.12
"hsa-miR-637",6.02,5.4
"hsa-miR-638",12.21,8.29
"hsa-miR-639",8.57,5.46
"hsa-miR-640",3.21,3.12
"hsa-miR-641",7.78,3.12
"hsa-miR-642a-3p",10.39,11.59
"hsa-miR-642a-5p",3.16,3.12
"hsa-miR-642b-3p",7.31,9.32
"hsa-miR-642b-5p",3.05,3.12
"hsa-miR-643",3,3.12
"hsa-miR-644a",3.14,3.12
"hsa-miR-645",9.18,8.87
"hsa-miR-646",3.01,3.12
"hsa-miR-647",3.09,3.12
"hsa-miR-648",3.22,3.12
"hsa-miR-649",8.21,5.45
"hsa-miR-6499-3p",3.21,3.12
"hsa-miR-6499-5p",3.23,3.12
"hsa-miR-650",3.13,3.12
"hsa-miR-6500-3p",3.36,7.23
"hsa-miR-6500-5p",3.02,3.12
"hsa-miR-6501-3p",3.28,3.12
"hsa-miR-6501-5p",3.19,3.12
"hsa-miR-6502-3p",3.17,3.12
"hsa-miR-6502-5p",3.25,3.12
"hsa-miR-6503-3p",3.31,3.12
"hsa-miR-6503-5p",3.3,3.12
"hsa-miR-6504-3p",3.2,6.11
"hsa-miR-6504-5p",2.99,3.12
"hsa-miR-6505-3p",3.09,3.12
"hsa-miR-6505-5p",3.37,3.12
"hsa-miR-6506-3p",3.2,3.12
"hsa-miR-6506-5p",3.05,3.12
"hsa-miR-6507-3p",3.29,3.12
"hsa-miR-6507-5p",6.75,6.57
"hsa-miR-6508-3p",3.11,3.12
"hsa-miR-6508-5p",8.07,6.98
"hsa-miR-6509-3p",3.16,3.12
"hsa-miR-6509-5p",6.07,6.96
"hsa-miR-651-3p",3.14,3.12
"hsa-miR-651-5p",3.14,3.12
"hsa-miR-6510-3p",3.03,3.12
"hsa-miR-6510-5p",9.21,9.7
"hsa-miR-6511a-3p",3.17,3.12
"hsa-miR-6511a-5p",7.54,6.58
"hsa-miR-6511b-3p",3.17,3.12
"hsa-miR-6511b-5p",9.43,7.75
"hsa-miR-6512-3p",3.1,3.12
"hsa-miR-6512-5p",8.7,7.91
"hsa-miR-6513-3p",6.58,3.12
"hsa-miR-6513-5p",6.71,3.12
"hsa-miR-6514-3p",3.31,3.12
"hsa-miR-6514-5p",3.34,3.12
"hsa-miR-6515-3p",3.34,7.3
"hsa-miR-6515-5p",3.36,8.92
"hsa-miR-6516-3p",3.12,3.12
"hsa-miR-6516-5p",3.35,3.12
"hsa-miR-652-3p",3.01,6.96
"hsa-miR-652-5p",7.03,7.31
"hsa-miR-653-3p",3.09,3.12
"hsa-miR-653-5p",3.02,3.12
"hsa-miR-654-3p",3.24,3.12
"hsa-miR-654-5p",3.36,7.26
"hsa-miR-655-3p",3.19,3.12
"hsa-miR-655-5p",3.09,3.12
"hsa-miR-656-3p",3.15,3.12
"hsa-miR-656-5p",9.69,8.73
"hsa-miR-657",3.37,3.12
"hsa-miR-658",8.75,9.86
"hsa-miR-659-3p",3.32,6.42
"hsa-miR-659-5p",3.35,3.12
"hsa-miR-660-3p",3.09,3.12
"hsa-miR-660-5p",3.12,3.12
"hsa-miR-661",8.56,3.12
"hsa-miR-662",8.25,7.46
"hsa-miR-663a",8.88,6.67
"hsa-miR-663b",3.15,3.12
"hsa-miR-664a-3p",3.35,5.93
"hsa-miR-664a-5p",3.14,3.12
"hsa-miR-664b-3p",3.33,3.12
"hsa-miR-664b-5p",3.36,3.12
"hsa-miR-665",6.87,6.8
"hsa-miR-668-3p",2.93,3.12
"hsa-miR-668-5p",2.84,3.12
"hsa-miR-670-3p",3.09,3.12
"hsa-miR-670-5p",3.24,3.12
"hsa-miR-671-3p",3.18,3.12
"hsa-miR-671-5p",9.19,11.68
"hsa-miR-6715a-3p",2.97,3.12
"hsa-miR-6715b-3p",3.09,3.12
"hsa-miR-6715b-5p",3.26,3.12
"hsa-miR-6716-3p",3.09,3.12
"hsa-miR-6716-5p",3.23,7.94
"hsa-miR-6717-5p",7.78,7.97
"hsa-miR-6718-5p",6.13,3.12
"hsa-miR-6719-3p",3.04,3.12
"hsa-miR-6720-3p",7.03,7.47
"hsa-miR-6720-5p",3.25,3.12
"hsa-miR-6721-5p",7.56,6.59
"hsa-miR-6722-3p",3.29,5.93
"hsa-miR-6722-5p",6.43,3.12
"hsa-miR-6723-5p",8.44,7.48
"hsa-miR-6724-5p",9.91,9.55
"hsa-miR-6726-3p",3.33,3.12
"hsa-miR-6726-5p",11.49,7.94
"hsa-miR-6727-3p",7.1,3.12
"hsa-miR-6727-5p",10.17,8.2
"hsa-miR-6728-3p",3.15,3.12
"hsa-miR-6728-5p",9.55,8.71
"hsa-miR-6729-3p",5.91,3.12
"hsa-miR-6729-5p",11.04,8.46
"hsa-miR-6730-3p",3.24,3.12
"hsa-miR-6730-5p",7.32,8.07
"hsa-miR-6731-3p",3.34,3.12
"hsa-miR-6731-5p",3.22,6.15
