"","GSM3447733","GSM3447734"
"hsa-miR-1539",1.798982,2.893802
"hsa-miR-2964a",2.761513,1.930478
"hsa-miR-3193",2.273474,2.417415
"hsa-miR-33b",2.096717,2.593322
"hsa-miR-4751",1.872958,2.814009
"hsa-miR-4654",1.806129,2.874532
"hsa-miR-3942",1.980104,2.699627
"hsa-miR-3133",2.079407,2.593323
"hsa-miR-4475",2.488909,2.180839
"hsa-miR-3189",1.874835,2.787968
"hsa-miR-380",2.001805,2.65567
"hsa-miR-1181",1.913804,2.730163
"hsa-miR-637",2.387542,2.252335
"hsa-miR-504",2.626389,2.012372
"hsa-miR-4703",2.253397,2.383425
"hsa-miR-1250",2.42671,2.208413
"hsa-miR-4700",2.030389,2.595461
"hsa-miR-1471",2.317211,2.305061
"hsa-miR-4525",2.179596,2.442086
"hsa-miR-2116",1.872957,2.738377
"hsa-miR-3158-1",1.985153,2.625479
"hsa-miR-548an",2.144321,2.465931
"hsa-miR-627",2.244829,2.361067
"hsa-miR-373",2.631811,1.969963
"hsa-miR-622",2.813137,1.78658
"hsa-miR-4523",2.325616,2.273077
"hsa-miR-2115",1.997581,2.600981
"hsa-miR-1304",2.431565,2.151623
"hsa-miR-3126",1.767643,2.814009
"hsa-miR-223",2.828668,1.748433
"hsa-miR-3677",2.663479,1.911909
"hsa-miR-3202-1",2.293001,2.280768
"hsa-miR-3907",2.419761,2.150458
"hsa-miR-3658",2.239719,2.328856
"hsa-miR-4647",2.358689,2.202622
"hsa-miR-596",2.256196,2.303565
"hsa-miR-4704",2.003317,2.544423
"hsa-miR-1249",2.304011,2.240936
"hsa-miR-3176",2.898701,1.643711
"hsa-miR-3148",2.041586,2.499922
"hsa-miR-3179-1",2.458478,2.071116
"hsa-miR-1976",1.621574,2.901514
"hsa-miR-450a-1",1.852742,2.667096
"hsa-miR-4289",2.419761,2.092073
"hsa-miR-659",2.479931,2.031087
"hsa-miR-4659a",2.625957,1.879864
"hsa-miR-548aj-1",2.246393,2.256592
"hsa-miR-676",2.338591,2.163418
"hsa-miR-3689d-1",1.625093,2.875534
"hsa-miR-518c",2.260605,2.239027
"hsa-miR-647",2.178553,2.314942
"hsa-miR-4789",2.626389,1.8636
"hsa-miR-215",2.030406,2.457752
"hsa-miR-548ag-1",2.246393,2.234307
"hsa-miR-4718",2.065755,2.40922
"hsa-miR-611",2.195929,2.277634
"hsa-miR-4261",2.195878,2.276641
"hsa-miR-3150b",2.168732,2.300354
"hsa-miR-607",1.983867,2.473684
"hsa-miR-4799",1.975993,2.47513
"hsa-miR-4260",1.837075,2.610975
"hsa-miR-4272",1.851909,2.595996
"hsa-miR-3120",2.5599,1.885507
"hsa-miR-449b",2.243416,2.199741
"hsa-miR-4705",2.04574,2.397171
"hsa-miR-450b",2.047101,2.388963
"hsa-miR-3923",1.440057,2.993414
"hsa-miR-632",1.737663,2.695024
"hsa-miR-559",1.733343,2.691931
"hsa-miR-513b",2.202101,2.219117
"hsa-miR-548u",2.456876,1.964078
"hsa-miR-4325",1.965184,2.453587
"hsa-miR-216b",2.432416,1.983572
"hsa-miR-3199-1",1.812678,2.593323
"hsa-miR-3915",2.579458,1.825423
"hsa-miR-4474",2.184817,2.215614
"hsa-miR-3647",2.539018,1.860725
"hsa-miR-1257",2.265462,2.131443
"hsa-miR-4754",2.222079,2.173692
"hsa-miR-639",1.892841,2.502486
"hsa-miR-4633",2.74017,1.654661
"hsa-miR-4709",2.103505,2.290703
"hsa-miR-604",2.027901,2.365221
"hsa-miR-3591",2.566437,1.816347
"hsa-miR-3122",2.399982,1.977718
"hsa-miR-576",2.394681,1.982776
"hsa-miR-649",1.962862,2.40922
"hsa-miR-662",2.075814,2.293107
"hsa-miR-489",2.270272,2.097073
"hsa-miR-4642",2.043624,2.321657
"hsa-miR-889",2.082941,2.27654
"hsa-miR-520d",2.103505,2.254603
"hsa-miR-4785",2.022062,2.331098
"hsa-miR-670",2.246393,2.097073
"hsa-miR-4736",2.115645,2.227565
"hsa-miR-5047",2.502627,1.840372
"hsa-miR-4662b",1.821308,2.519869
"hsa-miR-4460",2.334823,2.00433
"hsa-miR-586",2.221206,2.115893
"hsa-miR-3654",2.04129,2.295165
"hsa-miR-3146",1.919737,2.40922
"hsa-miR-302a",2.036336,2.272459
"hsa-miR-3692",1.712354,2.593323
"hsa-miR-3675",2.430728,1.871851
"hsa-miR-4453",2.413932,1.887974
"hsa-miR-635",1.658653,2.638944
"hsa-miR-1537",1.9642,2.330043
"hsa-miR-4519",2.564418,1.727964
"hsa-miR-1267",1.676161,2.601266
"hsa-miR-3181",1.921769,2.350495
"hsa-miR-208a",1.633724,2.63826
"hsa-miR-1324",2.389237,1.881874
"hsa-miR-548x",2.293626,1.970938
"hsa-miR-3170",2.053428,2.204484
"hsa-miR-520b",2.246393,2.009287
"hsa-miR-133a-1",1.921772,2.332344
"hsa-miR-3650",2.109424,2.144603
"hsa-miR-564",1.965277,2.287441
"hsa-miR-4296",2.240199,2.012173
"hsa-miR-4273",2.476113,1.775815
"hsa-miR-3688-1",1.997055,2.253477
"hsa-miR-4652",1.976903,2.267196
"hsa-miR-582",1.939011,2.295434
"hsa-miR-563",2.213646,2.020092
"hsa-miR-767",1.95231,2.281243
"hsa-miR-517c",2.050051,2.181738
"hsa-miR-4691",2.246393,1.981017
"hsa-miR-4715",2.150856,2.074187
"hsa-miR-4418",2.215569,2.006266
"hsa-miR-580",2.444601,1.775609
"hsa-miR-3616",1.851016,2.367073
"hsa-miR-4755",1.891863,2.324338
"hsa-miR-3916",2.402791,1.807975
"hsa-miR-548l",1.713178,2.493699
"hsa-miR-4477b",2.287283,1.914221
"hsa-miR-3690",2.010206,2.189301
"hsa-miR-4254",2.340772,1.858229
"hsa-miR-4748",1.795272,2.402421
"hsa-miR-3662",2.376862,1.820817
"hsa-miR-496",1.93516,2.253852
"hsa-miR-3117",2.274355,1.909451
"hsa-miR-3689e",2.084877,2.097073
"hsa-miR-548ai",2.232042,1.949145
"hsa-miR-499",2.129237,2.051941
"hsa-miR-4294",2.246393,1.933388
"hsa-miR-3606",2.153073,2.022482
"hsa-miR-4795",2.392126,1.782639
"hsa-miR-4645",2.093109,2.077547
"hsa-miR-3139",2.223325,1.947234
"hsa-miR-3161",2.607038,1.561355
"hsa-miR-4781",2.12298,2.0395
"hsa-miR-3160-1",2.093026,2.068906
"hsa-miR-4681",1.954956,2.206552
"hsa-miR-4644",2.190874,1.968234
"hsa-miR-216a",2.456883,1.697664
"hsa-miR-4471",2.132178,2.021477
"hsa-miR-522",2.212121,1.928375
"hsa-miR-186",1.915,2.220715
"hsa-miR-527",1.972606,2.154186
"hsa-miR-519d",2.029636,2.097073
"hsa-miR-3681",2.119075,2.006732
"hsa-miR-4504",2.068959,2.055115
"hsa-miR-449c",2.166741,1.95391
"hsa-miR-2114",1.966812,2.150578
"hsa-miR-4482",1.867654,2.248359
"hsa-miR-544b",2.016589,2.097073
"hsa-miR-3913-1",2.2478,1.862132
"hsa-miR-520a",1.872958,2.234744
"hsa-miR-4699",1.984401,2.119924
"hsa-miR-3939",2.168159,1.933719
"hsa-miR-124-1",1.54871,2.552455
"hsa-miR-300",2.246393,1.852868
"hsa-miR-569",2.103505,1.990239
"hsa-miR-4295",1.831875,2.261763
"hsa-miR-3974",2.21188,1.881387
"hsa-miR-4792",1.786215,2.303536
"hsa-miR-548c",2.049677,2.032758
"hsa-miR-4520a",2.065613,2.016752
"hsa-miR-1182",2.114048,1.968235
"hsa-miR-4311",2.021557,2.060546
"hsa-miR-500b",2.419761,1.659523
"hsa-miR-545",2.396531,1.682194
"hsa-miR-4671",1.746109,2.330513
"hsa-miR-922",1.793275,2.28231
"hsa-miR-548i-1",1.977714,2.097073
"hsa-miR-3674",2.103505,1.968234
"hsa-miR-4279",2.260137,1.811293
"hsa-miR-3686",1.872958,2.189819
"hsa-miR-1305",2.103505,1.955672
"hsa-miR-552",2.124064,1.928236
"hsa-miR-190b",2.217899,1.833798
"hsa-miR-208b",2.275578,1.774288
"hsa-miR-513c",2.071019,1.977663
"hsa-miR-4712",1.872958,2.174612
"hsa-miR-1284",1.892322,2.148379
"hsa-miR-4670",2.066426,1.968234
"hsa-miR-4686",1.711743,2.321826
"hsa-miR-3978",1.875503,2.157464
"hsa-miR-3150a",2.527814,1.50511
"hsa-miR-138-2",2.288578,1.74318
"hsa-miR-3683",1.927796,2.10017
"hsa-miR-194-2",2.167086,1.860725
"hsa-miR-4766",1.8003,2.224368
"hsa-miR-136",1.798152,2.225518
"hsa-miR-620",2.070212,1.952494
"hsa-miR-4692",1.767643,2.254247
"hsa-miR-1468",1.910111,2.110703
"hsa-miR-211",2.086808,1.932779
"hsa-miR-4276",2.044594,1.972643
"hsa-miR-217",1.919878,2.097073
"hsa-miR-3672",1.664483,2.350877
"hsa-miR-4278",2.202692,1.808584
"hsa-miR-924",1.771387,2.239027
"hsa-miR-3144",1.849527,2.159919
"hsa-miR-548d-1",1.910864,2.097073
"hsa-miR-516b-1",1.65475,2.348134
"hsa-miR-4786",2.246393,1.75496
"hsa-miR-95",2.22401,1.773546
"hsa-miR-1289-1",2.14274,1.849702
"hsa-miR-135b",2.071612,1.917496
"hsa-miR-204",2.033041,1.950125
"hsa-miR-644",2.202093,1.778258
"hsa-miR-4659b",2.328906,1.650032
"hsa-miR-609",2.149528,1.824194
"hsa-miR-2909",2.103505,1.869899
"hsa-miR-3140",1.872958,2.100328
"hsa-miR-4435-1",1.889585,2.083126
"hsa-miR-4445",2.214356,1.758353
"hsa-miR-4752",2.123763,1.84695
"hsa-miR-518a-1",1.915345,2.050867
"hsa-miR-3941",2.103505,1.860725
"hsa-miR-519e",2.210778,1.751867
"hsa-miR-651",2.098258,1.864371
"hsa-miR-1912",1.938533,2.023215
"hsa-miR-4451",2.233602,1.727608
"hsa-miR-1179",2.364484,1.596591
"hsa-miR-3689c",1.925561,2.034418
"hsa-miR-512-1",2.103505,1.853273
"hsa-miR-3119-1",1.903381,2.051877
"hsa-miR-1245",2.103505,1.851414
"hsa-miR-3192",2.325031,1.629662
"hsa-miR-3670",2.055439,1.899191
"hsa-miR-4326",2.058188,1.896135
"hsa-miR-1251",1.952103,2.000494
"hsa-miR-4422",2.058958,1.893132
"hsa-miR-642a",1.955186,1.993579
"hsa-miR-219-2",1.926348,2.021625
"hsa-miR-3680",2.3387,1.609141
"hsa-miR-548al",1.928605,2.017595
"hsa-miR-92a-2",2.026762,1.918621
"hsa-miR-301b",1.848532,2.090081
"hsa-miR-4282",1.98007,1.958007
"hsa-miR-3142",2.156282,1.780822
"hsa-miR-4503",2.02602,1.908363
"hsa-miR-3125",1.795078,2.134508
"hsa-miR-570",2.187135,1.741123
"hsa-miR-4761",1.985153,1.942924
"hsa-miR-3938",2.172502,1.751867
"hsa-miR-4760",1.968258,1.956025
"hsa-miR-617",2.073071,1.850554
"hsa-miR-4313",2.061491,1.860725
"hsa-miR-3155b",1.971098,1.950249
"hsa-miR-3689a",2.040542,1.879182
"hsa-miR-139",1.877181,2.042408
"hsa-miR-3660",2.036577,1.881484
"hsa-miR-4251",2.270756,1.646602
"hsa-miR-3145",2.347192,1.5699
"hsa-miR-26a-2",1.8617,2.052389
"hsa-miR-3919",2.052989,1.859486
"hsa-miR-144",1.828414,2.079004
"hsa-miR-4696",1.985153,1.921311
"hsa-miR-3186",1.969856,1.925401
"hsa-miR-219-1",2.142725,1.751867
"hsa-miR-548g",2.103505,1.787966
"hsa-miR-1261",1.906781,1.983795
"hsa-miR-624",2.011916,1.876645
"hsa-miR-573",1.849401,2.039026
"hsa-miR-4724",1.713179,2.17484
"hsa-miR-3908",1.576736,2.310792
"hsa-miR-4537",1.767642,2.119878
"hsa-miR-4259",2.032212,1.854
"hsa-miR-4635",1.644965,2.239027
"hsa-miR-514-1",1.920839,1.961927
"hsa-miR-3155",1.929758,1.950144
"hsa-miR-934",1.815939,2.063778
"hsa-miR-4425",1.878469,2.001195
"hsa-miR-4643",1.80828,2.071341
"hsa-miR-518d",1.737996,2.141077
"hsa-miR-4531",1.870095,2.002056
"hsa-miR-1276",1.767643,2.098532
"hsa-miR-4489",1.626414,2.239027
"hsa-miR-141",2.04066,1.823683
"hsa-miR-4666",2.103505,1.758588
"hsa-miR-1343",1.985153,1.876634
"hsa-miR-600",1.619995,2.239027
"hsa-miR-3912",1.889764,1.968235
"hsa-miR-3922",2.115555,1.739665
"hsa-miR-4511",1.839446,2.014577
"hsa-miR-1253",1.773067,2.079439
"hsa-miR-1538",1.656078,2.195782
"hsa-miR-147b",1.576736,2.273101
"hsa-miR-4664",1.79541,2.053577
"hsa-miR-4520b",1.953372,1.890574
"hsa-miR-3975",1.985153,1.855279
"hsa-miR-4264",1.600703,2.239027
"hsa-miR-4677",1.70401,2.133898
"hsa-miR-1266",1.99517,1.840918
"hsa-miR-4641",1.915607,1.919929
"hsa-miR-3973",1.766568,2.067969
"hsa-miR-583",1.872957,1.960498
"hsa-miR-3614",1.667184,2.164453
"hsa-miR-631",1.716208,2.114182
"hsa-miR-302c",1.923534,1.906615
"hsa-miR-4266",1.872957,1.95548
"hsa-miR-1204",1.735467,2.091404
"hsa-miR-1297",1.767642,2.059025
"hsa-miR-4518",1.955453,1.871098
"hsa-miR-511-1",1.986707,1.839182
"hsa-miR-556",1.733601,2.090231
"hsa-miR-3168",2.103505,1.718604
"hsa-miR-4632",2.144228,1.674406
"hsa-miR-2113",1.965577,1.853057
"hsa-miR-492",2.093142,1.720835
"hsa-miR-4694",2.006715,1.805823
"hsa-miR-4774",1.676656,2.135422
"hsa-miR-548z",1.905433,1.906644
"hsa-miR-4636",1.998545,1.813448
"hsa-let-7f-2",1.792452,2.018812
"hsa-miR-3169",1.889436,1.916865
"hsa-miR-203",1.80104,1.99843
"hsa-miR-2052",1.829617,1.968234
"hsa-miR-4457",1.985153,1.811159
"hsa-miR-517a",1.930277,1.862864
"hsa-miR-3659",2.278746,1.513646
"hsa-miR-4424",2.027629,1.760144
"hsa-miR-200a",1.804645,1.982488
"hsa-miR-4469",1.812031,1.972735
"hsa-miR-4756",1.823014,1.961669
"hsa-miR-4437",1.694897,2.086396
"hsa-miR-4277",1.952556,1.827297
"hsa-miR-4683",1.98819,1.788068
"hsa-miR-1236",1.667184,2.109004
"hsa-miR-4801",1.67165,2.099711
"hsa-miR-802",1.559332,2.208612
"hsa-miR-3713",1.912214,1.854238
"hsa-miR-4483",1.667184,2.09632
"hsa-miR-587",1.666124,2.092342
"hsa-miR-153-1",1.576736,2.181404
"hsa-miR-3673",2.004495,1.75287
"hsa-miR-4441",1.769415,1.987372
"hsa-miR-3545",1.639336,2.113775
"hsa-miR-4675",1.727911,2.018538
"hsa-miR-4719",2.051759,1.694205
"hsa-miR-1264",1.985153,1.758711
"hsa-miR-3668",1.774969,1.96851
"hsa-miR-3171",1.541594,2.200453
"hsa-miR-3165",1.552421,2.189521
"hsa-miR-610",1.872958,1.868872
"hsa-miR-548k",1.923831,1.8148
"hsa-miR-1273",1.757122,1.981237
"hsa-miR-645",2.103505,1.634455
"hsa-miR-1269",2.0647,1.670595
"hsa-miR-4252",1.76387,1.968235
"hsa-miR-1273g",1.814892,1.915777
"hsa-miR-4420",1.872958,1.857522
"hsa-miR-4426",2.009734,1.720689
"hsa-miR-520e",1.947151,1.778374
"hsa-miR-4268",1.790632,1.9321
"hsa-miR-4315-1",1.752707,1.968235
"hsa-miR-1203",1.993052,1.723377
"hsa-miR-1273f",1.854246,1.860725
"hsa-miR-588",1.963054,1.751867
"hsa-miR-4540",1.732114,1.981459
"hsa-miR-33a",1.851716,1.860725
"hsa-miR-548h-1",1.904804,1.804587
"hsa-miR-4790",1.559495,2.145669
"hsa-miR-1279",1.93283,1.771395
"hsa-miR-4302",1.822771,1.880694
"hsa-miR-519a-1",1.985153,1.71595
"hsa-miR-3664",2.034173,1.666806
"hsa-miR-488",1.626731,2.069263
"hsa-miR-4265",1.482193,2.212909
"hsa-miR-4777",2.102863,1.591479
"hsa-miR-520c",2.12652,1.56752
"hsa-miR-942",1.811123,1.880717
"hsa-miR-4780",1.752985,1.938544
"hsa-miR-5096",1.87128,1.8193
"hsa-miR-4733",1.788066,1.901791
"hsa-miR-621",1.775639,1.913185
"hsa-miR-3529",1.590495,2.095108
"hsa-miR-548ah",1.716621,1.968235
"hsa-miR-3657",1.891604,1.792933
"hsa-miR-4491",1.953806,1.729244
"hsa-miR-4464",1.857374,1.823715
"hsa-miR-944",1.576736,2.101737
"hsa-miR-520f",2.338176,1.338346
"hsa-miR-938",2.029436,1.645262
"hsa-miR-4757",1.866108,1.806703
"hsa-miR-613",1.789295,1.882378
"hsa-miR-4802",1.97181,1.699283
"hsa-miR-4782",2.017307,1.652445
"hsa-miR-653",1.922587,1.744315
"hsa-miR-633",1.784517,1.881463
"hsa-miR-548p",1.872958,1.791617
"hsa-miR-1185-1",1.744911,1.919376
"hsa-miR-375",1.725315,1.938728
"hsa-miR-4330",1.872958,1.787967
"hsa-miR-4303",1.823078,1.835433
"hsa-miR-4729",1.988794,1.669326
"hsa-miR-764",2.165427,1.491923
"hsa-miR-3676",1.767642,1.885703
"hsa-miR-548b",1.910429,1.738714
"hsa-miR-4323",1.585268,2.061152
"hsa-miR-2117",1.960383,1.684476
"hsa-miR-4775",1.95187,1.692353
"hsa-miR-1286",1.599164,2.044822
"hsa-miR-1227",1.872958,1.764375
"hsa-miR-297",1.667184,1.968234
"hsa-miR-524",1.70726,1.926781
"hsa-miR-935",1.755434,1.878478
"hsa-miR-302f",1.695668,1.936375
"hsa-miR-367",1.62909,1.997987
"hsa-miR-4735",1.816355,1.810334
"hsa-miR-548ab",1.985153,1.641297
"hsa-miR-2278",1.667184,1.958399
"hsa-miR-520g",1.597924,2.025452
"hsa-miR-643",1.696122,1.926896
"hsa-miR-4538",1.791322,1.831263
"hsa-miR-3678",1.850157,1.771039
"hsa-miR-3618",1.954169,1.662291
"hsa-miR-4658",1.962322,1.652923
"hsa-miR-656",1.754114,1.860725
"hsa-miR-340",1.959522,1.654661
"hsa-miR-4522",1.644667,1.968234
"hsa-miR-567",1.815134,1.795689
"hsa-miR-562",1.985153,1.6239
"hsa-miR-548f-1",1.670958,1.936532
"hsa-miR-1245b",1.749679,1.857548
"hsa-miR-1197",1.702943,1.903535
"hsa-miR-7-2",1.872958,1.730358
"hsa-miR-338",1.668182,1.932814
"hsa-miR-4493",2.125759,1.473769
"hsa-miR-183",1.667184,1.929496
"hsa-miR-4650-1",1.476045,2.12018
"hsa-miR-449a",1.596049,1.999731
"hsa-miR-4794",1.803849,1.791616
"hsa-miR-3611",2.004525,1.590006
"hsa-miR-937",1.887462,1.706904
"hsa-miR-4711",1.998188,1.595811
"hsa-miR-519b",1.667184,1.926238
"hsa-miR-4328",1.888913,1.701425
"hsa-miR-579",2.063349,1.526245
"hsa-miR-876",1.872958,1.714379
"hsa-miR-372",1.838546,1.746305
"hsa-miR-1295",1.807543,1.777152
"hsa-miR-548ad",1.61377,1.968234
"hsa-miR-634",1.352777,2.228072
"hsa-miR-515-1",1.550497,2.024936
"hsa-miR-3159",1.879343,1.69526
"hsa-miR-591",1.873004,1.701268
"hsa-miR-548m",1.640429,1.932224
"hsa-miR-196a-2",1.872958,1.69628
"hsa-miR-384",1.937467,1.625504
"hsa-miR-4438",1.650899,1.907191
"hsa-miR-548e",1.392955,2.159515
"hsa-miR-4527",1.789215,1.762864
"hsa-miR-4762",1.613885,1.937545
"hsa-miR-32",1.779557,1.770139
"hsa-miR-3666",1.719408,1.829463
"hsa-miR-521-1",1.810484,1.731508
"hsa-miR-3167",1.663224,1.878442
"hsa-miR-4770",1.609908,1.931055
"hsa-miR-3166",1.67368,1.867221
"hsa-miR-4661",1.788852,1.751867
"hsa-miR-548t",1.838411,1.699956
"hsa-miR-4759",1.652714,1.88551
"hsa-miR-4473",1.879948,1.658052
"hsa-miR-761",1.591582,1.943757
"hsa-miR-4452",1.768937,1.766043
"hsa-miR-3929",1.808167,1.722975
"hsa-miR-3118-1",1.78023,1.746808
"hsa-miR-451b",1.635607,1.890051
"hsa-miR-4495",1.872958,1.651619
"hsa-miR-4637",1.830708,1.689873
"hsa-miR-1200",1.784816,1.735552
"hsa-miR-1243",1.790034,1.728705
"hsa-miR-1277",1.779011,1.737884
"hsa-miR-4798",1.713321,1.799448
"hsa-miR-519c",1.747783,1.764184
"hsa-miR-3128",1.781753,1.728925
"hsa-miR-4432",1.698098,1.806056
"hsa-miR-520h",1.471131,2.03255
"hsa-miR-325",1.789531,1.713642
"hsa-miR-499a",1.699132,1.802373
"hsa-miR-4255",1.459257,2.039848
"hsa-miR-1247",1.576736,1.92114
"hsa-miR-448",1.608868,1.888937
"hsa-miR-506",1.737014,1.759662
"hsa-miR-4293",1.801057,1.693666
"hsa-miR-4318",1.838789,1.654661
"hsa-miR-3943",1.80402,1.683678
"hsa-miR-4263",1.74876,1.736236
"hsa-miR-218-2",1.872957,1.608923
"hsa-miR-888",1.733305,1.747765
"hsa-miR-4803",1.536265,1.944069
"hsa-miR-4536",1.667184,1.807038
"hsa-miR-1298",1.767642,1.705776
"hsa-miR-3714",1.501325,1.971553
"hsa-miR-548y",1.671028,1.801456
"hsa-miR-1258",1.762016,1.709405
"hsa-miR-4515",1.872958,1.592301
"hsa-miR-548o",1.704518,1.751867
"hsa-miR-4744",1.512712,1.940807
"hsa-miR-4308",1.591504,1.860725
"hsa-miR-4663",1.481743,1.969857
"hsa-miR-526a-1",1.493795,1.949666
"hsa-miR-2681",1.473303,1.968235
"hsa-miR-4517",1.774452,1.66147
"hsa-miR-4693",1.650075,1.775791
"hsa-miR-606",1.62439,1.799792
"hsa-miR-4320",1.576736,1.845899
"hsa-miR-1205",1.782738,1.638663
"hsa-miR-3685",1.608172,1.80911
"hsa-miR-550b-1",1.714848,1.701486
"hsa-miR-599",1.816834,1.599392
"hsa-miR-518e",1.629605,1.784078
"hsa-miR-518b",1.796037,1.616077
"hsa-miR-4423",1.528547,1.878729
"hsa-miR-147",1.874139,1.530049
"hsa-miR-3689f",1.79874,1.602067
"hsa-miR-4660",2.039744,1.360692
"hsa-miR-3977",1.829916,1.56752
"hsa-miR-759",1.667184,1.729851
"hsa-miR-3143",1.695076,1.694171
"hsa-miR-3920",1.747063,1.641022
"hsa-miR-4267",1.677824,1.709099
"hsa-miR-4676",1.745095,1.640436
"hsa-miR-302b",1.808458,1.575907
"hsa-miR-626",1.716769,1.667016
"hsa-miR-3655",1.53359,1.849766
"hsa-miR-3115",1.549818,1.829597
"hsa-miR-1206",1.683329,1.69576
"hsa-miR-655",1.607438,1.767515
"hsa-miR-142",1.666047,1.705525
"hsa-miR-1282",1.667184,1.703878
"hsa-miR-3653",1.572873,1.796334
"hsa-miR-568",1.703247,1.662858
"hsa-miR-3661",1.599914,1.762742
"hsa-miR-2054",1.418014,1.943628
"hsa-miR-593",1.675929,1.682221
"hsa-miR-4639",1.458664,1.897531
"hsa-miR-4680",1.588551,1.766448
"hsa-miR-1178",1.650722,1.704055
"hsa-miR-3135",1.50315,1.846524
"hsa-miR-2053",1.656151,1.693429
"hsa-miR-96",1.777516,1.561591
"hsa-miR-4292",1.767642,1.56752
"hsa-miR-4678",1.562771,1.769108
"hsa-miR-566",1.761805,1.56752
"hsa-miR-4297",1.889088,1.439011
"hsa-miR-4312",1.689606,1.631465
"hsa-miR-3183",1.50243,1.817535
"hsa-miR-4648",1.79748,1.517747
"hsa-miR-571",1.530773,1.783104
"hsa-miR-619",1.837397,1.473769
"hsa-miR-597",1.669599,1.639184
"hsa-miR-517b",1.576736,1.726707
"hsa-miR-3649",1.734107,1.56787
"hsa-miR-592",1.610015,1.690009
"hsa-miR-3182",1.763058,1.536648
"hsa-miR-873",1.678653,1.61565
"hsa-miR-661",1.478145,1.812021
"hsa-miR-302e",1.615698,1.674142
"hsa-miR-4501",1.65754,1.6314
"hsa-miR-548ak",1.659513,1.629023
"hsa-miR-429",1.522258,1.765151
"hsa-miR-551a",1.719407,1.56752
"hsa-miR-555",1.399684,1.884289
"hsa-miR-892a",1.707915,1.575792
"hsa-miR-1265",1.709848,1.556603
"hsa-miR-4427",1.707314,1.55869
"hsa-miR-614",1.667184,1.598036
"hsa-miR-657",1.54288,1.721557
"hsa-miR-548s",1.634631,1.624329
"hsa-miR-19b-2",1.538679,1.718449
"hsa-miR-646",1.63048,1.621264
"hsa-miR-4262",1.526424,1.722638
"hsa-miR-581",1.576736,1.664145
"hsa-miR-1291",1.666723,1.563501
"hsa-miR-4679-1",1.621987,1.606023
"hsa-miR-548am",1.503076,1.715961
"hsa-miR-4456",1.576736,1.641287
"hsa-miR-3924",1.546822,1.669352
"hsa-miR-3134",1.458192,1.754006
"hsa-miR-4494",1.500923,1.710588
"hsa-miR-4307",1.414735,1.795379
"hsa-miR-1252",1.741764,1.466225
"hsa-miR-4431",1.585265,1.618291
"hsa-miR-507",1.547029,1.654661
"hsa-miR-548w",1.671569,1.526366
"hsa-miR-4528",1.478805,1.71519
"hsa-miR-4765",1.551576,1.636119
"hsa-miR-4682",1.689199,1.494216
"hsa-miR-525",1.525283,1.657013
"hsa-miR-518f",1.584713,1.583397
"hsa-miR-561",1.346905,1.814329
"hsa-miR-4319",1.393709,1.764026
"hsa-miR-1288",1.221061,1.92647
"hsa-miR-618",1.488451,1.657119
"hsa-miR-548v",1.472654,1.652937
"hsa-miR-1248",1.678232,1.444507
"hsa-miR-891b",1.528848,1.588798
"hsa-miR-4737",1.551649,1.545219
"hsa-miR-4256",1.553304,1.539735
"hsa-miR-4771-1",1.331135,1.751867
"hsa-miR-1293",1.863673,1.217702
"hsa-miR-4480",1.458938,1.616443
"hsa-miR-4305",1.507196,1.56752
"hsa-miR-4275",1.68013,1.392682
"hsa-miR-892b",1.552289,1.516674
"hsa-miR-4285",1.430578,1.628411
"hsa-miR-4477a",1.581633,1.454873
"hsa-miR-577",1.378295,1.656097
"hsa-miR-4300",1.59569,1.438418
"hsa-miR-4512",1.377834,1.654661
"hsa-miR-3684",1.687044,1.322425
"hsa-miR-3671",1.530033,1.473769
"hsa-miR-548n",1.617051,1.375199
"hsa-miR-548a-3",1.647767,1.33996
"hsa-miR-1302-1",1.384361,1.602307
"hsa-miR-554",1.51518,1.461378
"hsa-miR-4280",1.582978,1.365942
"hsa-miR-1283-1",1.55423,1.368117
"hsa-miR-190",1.600289,1.306415
"hsa-miR-585",1.349423,1.485699
"hsa-miR-1322",1.362466,1.386708
