"","GSM3884683","GSM3884684","GSM3884685","GSM3884686","GSM3884687","GSM3884688","GSM3884689","GSM3884690","GSM3884691","GSM3884692","GSM3884693","GSM3884694"
"hsa-miR-744",3.74426,2.83896,2.62971,6.59168,6.58234,6.59701,5.9971,5.5726,5.41456,5.78952,6.55575,5.4374
"hsa-miR-572",5.69484,4.0552,4.31172,6.25063,6.50396,6.39675,5.07061,5.19912,4.92817,5.15223,5.85281,3.9203
"hsa-miR-3918",4.60346,3.37534,2.47381,4.78494,4.84303,4.23401,6.94507,7.21924,6.03645,6.63094,6.97951,5.07109
"hsa-miR-3195",5.33183,3.41677,3.79528,5.02263,4.74825,4.6063,5.22314,5.47427,5.75148,6.72489,6.5478,6.12727
"hsa-miR-378",7.61668,7.92817,6.99353,8.55681,9.11527,8.72471,2.1121,1.90095,2.0161,2.48839,2.57342,2.44211
"hsa-miR-665",5.63338,4.71214,3.27177,6.31892,6.41943,6.32459,4.93825,4.44968,4.77765,4.86919,6.15682,4.40214
"hsa-miR-668",5.18608,4.05276,3.52387,4.56604,3.69758,3.77536,6.08986,6.52897,6.17542,6.39558,6.32121,5.86159
"hsa-miR-1914",3.433,1.97973,3.59547,5.0926,4.96619,4.90498,5.94025,6.48985,5.80138,6.74467,6.83304,6.32587
"hsa-miR-4533",1.9327,3.5995,2.68813,4.99198,4.25872,4.57322,7.23432,7.56217,6.29178,6.80739,7.53691,4.47646
"hsa-miR-1292",3.26863,2.0788,2.38805,4.13058,4.72701,3.74029,7.07705,7.63403,6.20466,7.36281,7.61464,5.27563
"hsa-miR-371b",5.56904,4.81859,4.72763,5.3891,6.09893,5.11257,6.1433,4.95829,4.98499,4.58441,4.65888,4.20869
"hsa-miR-608",3.09794,5.02249,2.86728,4.55467,2.9541,4.4981,6.13784,6.41943,6.79807,5.5836,6.41446,6.89962
"hsa-miR-1202",4.0104,2.821,4.77269,5.67263,6.49347,5.76519,5.05088,5.49211,5.37486,4.6841,6.14773,4.80619
"hsa-miR-3175",3.1013,2.44055,2.87064,5.0446,5.64682,5.2037,7.1074,6.49241,5.79261,5.8485,6.70169,4.63909
"hsa-miR-1229",5.41973,5.32543,5.10791,4.7995,4.56333,4.44506,4.83724,4.74292,5.30727,5.24867,5.0084,5.89017
"hsa-miR-874",6.31127,4.80538,4.45716,5.9023,6.58312,6.35735,4.26161,4.5556,4.65007,4.0511,4.93276,3.82044
"hsa-miR-3151",2.50339,1.97783,4.5144,4.21566,4.87141,4.61332,6.39619,6.36844,5.99693,5.94692,6.49531,6.58614
"hsa-miR-425",4.16965,4.59511,3.66055,5.58816,5.83803,5.79542,5.31211,5.46291,4.73684,5.44446,5.68924,4.13281
"hsa-miR-194-2",5.77449,5.11465,4.88807,5.93614,6.01672,6.20717,4.36496,4.17553,4.87639,4.07301,3.82044,5.15219
"hsa-miR-324",6.52091,4.73873,4.68769,5.82938,5.81023,5.96203,3.7431,4.58214,4.74111,4.70511,4.06025,4.95133
"hsa-miR-193b",3.24337,3.04987,3.31989,5.45894,6.02575,5.56151,5.99406,5.63422,4.98149,4.71536,6.92291,5.2644
"hsa-miR-4283-1",4.24216,5.10595,4.11978,5.48422,5.3433,5.51185,5.33901,5.11897,5.13988,4.87228,5.36422,4.5163
"hsa-miR-940",4.51607,3.24851,4.03481,5.49873,6.08782,5.5001,5.19927,5.44802,4.48263,5.78784,6.55241,3.72515
"hsa-miR-615",5.74648,6.40267,5.50769,5.59574,5.37912,5.86729,3.94913,3.70479,4.38893,4.31185,3.63749,5.45484
"hsa-miR-129-1",4.62771,2.29588,5.18101,5.13668,4.70929,4.4354,5.7597,5.45003,5.55325,4.82287,6.26729,5.56234
"hsa-miR-449b",5.25695,3.49724,3.11285,4.68046,4.57248,4.7848,5.59187,5.4339,5.87987,5.41209,5.10341,6.39038
"hsa-miR-1976",2.60766,5.5717,3.20321,4.1815,4.42574,3.59098,4.98725,5.50216,7.01648,5.89651,5.44246,7.1202
"hsa-miR-4632",3.03522,2.92415,3.32271,2.82404,3.00694,2.40041,6.02761,5.86328,8.39676,8.48198,6.1127,7.0741
"hsa-miR-629",7.60539,6.89848,7.28007,8.31868,8.29878,8.22275,2.336,2.80288,1.92396,1.66284,2.21519,1.84386
"hsa-miR-138-1",6.81189,5.63854,6.18629,5.2805,4.98521,5.52606,4.54749,4.12382,4.34102,3.79702,3.44634,4.54067
"hsa-miR-4788",2.57417,1.50214,2.00225,3.39976,4.72556,4.42929,7.61481,7.66112,6.28872,7.40078,6.5383,4.8807
"hsa-miR-596",4.98591,4.97828,4.39053,3.98926,3.89417,3.67592,5.24086,5.58096,5.93093,5.83509,5.23856,5.26731
"hsa-miR-4327",4.61091,3.85048,3.04034,4.2818,5.71004,5.83451,5.56246,5.07004,4.95133,4.65366,6.33367,5.04308
"hsa-miR-1250",3.00875,4.60497,3.8774,3.62316,2.82111,2.46016,6.14648,6.33024,6.83958,6.38265,5.68196,7.11348
"hsa-miR-4296",4.23512,3.72537,3.93451,4.67996,3.23641,4.18811,5.71489,5.67804,5.94303,5.66033,5.10826,6.57701
"hsa-miR-4646",4.05557,3.97075,3.45461,3.46624,5.37247,4.79069,5.42298,5.63874,5.37261,4.82194,5.91568,5.99951
"hsa-miR-106a",7.62313,3.31964,8.75149,9.50012,9.56968,9.48037,1.57264,1.63142,1.78593,1.37645,1.50966,2.11908
"hsa-miR-3154",3.54289,1.85787,3.24375,4.99619,5.83587,5.60116,5.71294,5.68147,5.31122,4.75276,5.97492,5.68025
"hsa-miR-3149",7.57685,5.33013,5.82225,5.90433,5.67968,5.80032,2.95604,3.50868,4.39577,3.54703,2.02473,5.61198
"hsa-miR-3124",3.39797,2.81155,1.88494,6.066,6.02082,6.05148,5.61777,5.79468,4.76538,5.27029,6.53197,3.82222
"hsa-miR-1471",3.93556,2.3681,3.36371,4.35996,4.51671,4.17211,5.93015,5.98759,5.66968,5.70187,6.41064,5.55913
"hsa-miR-671",5.44454,4.60916,5.1992,6.0673,6.69694,6.48695,4.20633,3.98738,3.95008,3.14591,4.61613,3.49839
"hsa-miR-1285-1",1.2767,2.40614,1.82918,4.29867,4.71767,4.47669,5.16635,6.21054,5.92288,7.37437,8.04524,6.17157
"hsa-miR-99b",6.03557,3.37534,5.21941,4.82346,5.04806,4.88194,4.6678,4.98266,4.88532,4.09961,4.17272,5.53939
"hsa-miR-3131",1.86413,1.49704,2.54774,4.75289,5.16627,5.02092,6.55494,6.52934,6.11942,5.58888,6.64182,5.35076
"hsa-miR-1343",1.69433,3.18219,2.82845,4.12474,2.70538,3.55645,5.816,6.1387,7.02661,7.71488,6.19725,6.51225
"hsa-miR-1296",5.31117,6.80007,4.23593,5.60202,5.87226,5.65693,3.59215,3.72363,4.38894,4.30777,2.91895,4.78945
"hsa-miR-320e",6.57916,5.56754,2.49417,8.23776,8.78102,8.43917,3.60476,2.41859,3.21907,2.56041,2.55476,2.67062
"hsa-miR-1280",4.69946,5.11287,3.56472,4.78467,5.14955,4.62679,4.70807,4.66613,4.86713,5.16758,4.8807,4.79647
"hsa-miR-23a",3.59463,2.40074,2.42724,5.01339,5.39361,4.96135,5.47905,5.51027,5.4373,5.01174,5.80317,5.94193
"hsa-miR-4446",3.14898,1.97783,2.96509,3.03957,3.72981,3.79291,6.31301,6.19417,6.48212,6.27437,6.1448,6.59995
"hsa-miR-5095",4.47554,3.4793,3.82279,4.1815,2.04668,4.05711,4.941,5.69671,5.47058,6.88387,7.25159,4.3547
"hsa-let-7i",5.80818,1.60504,5.31198,7.42388,6.83285,7.18252,3.21877,3.15281,4.08742,2.22289,2.57716,7.23624
"hsa-let-7d",2.44153,5.3295,2.55574,3.9797,3.30187,3.47417,5.65287,5.77656,6.18139,6.29017,4.97273,6.6571
"hsa-miR-17",7.42297,2.42535,8.61708,9.38403,9.63967,9.48531,1.40285,1.46135,1.78026,1.20008,1.39761,2.30832
"hsa-miR-214",3.76515,1.63896,1.73682,1.9636,3.21351,1.61253,6.78924,7.00424,7.73894,6.34007,5.90276,8.74269
"hsa-miR-3620",4.55199,4.65199,5.08302,4.55408,1.855,3.59188,4.63759,5.07396,6.00146,5.41223,4.60605,6.37894
"hsa-miR-3622b",2.98881,2.28474,4.10552,3.09978,3.3508,4.07897,6.07622,6.30704,5.95507,5.5054,6.48863,6.04264
"hsa-miR-1182",2.05801,1.54482,3.36371,4.8487,5.36448,5.16157,5.80491,5.54108,5.63182,4.89701,6.42364,5.56476
"hsa-miR-4479",3.09794,2.90444,1.98896,4.54473,4.95908,4.56487,5.76464,6.08029,4.60028,5.72586,6.9405,4.92654
"hsa-miR-1825",5.04669,2.66671,4.21506,4.27096,5.43504,5.0499,3.84816,5.15651,4.77048,5.39359,5.07422,5.08351
"hsa-miR-3194",4.00868,2.97756,2.39948,4.95186,5.13065,4.82419,5.32495,5.12256,5.95673,5.35971,5.04675,4.90369
"hsa-miR-1237",3.50766,3.94026,4.11781,4.78345,5.21882,4.8874,4.75864,5.01012,5.15835,5.08048,4.85981,4.66788
"hsa-miR-2278",4.97713,4.37755,2.88582,4.35878,5.06086,4.31095,4.63574,4.5404,5.71036,4.783,2.68546,7.27345
"hsa-miR-4269",3.83067,3.79637,3.4771,2.32841,2.92316,3.2636,5.73057,5.99363,6.8215,5.42417,4.27917,7.38708
"hsa-miR-4697",5.04075,4.65184,4.46598,4.5414,4.30133,4.55341,4.32327,4.57854,4.70667,4.69225,4.37872,4.9012
"hsa-miR-4258",3.53991,4.2033,3.36371,4.70137,4.43953,3.71149,4.48595,5.38893,5.30778,5.20212,5.80913,4.68002
"hsa-miR-4754",1.58657,3.04075,2.03128,1.37752,3.8719,2.96585,6.49865,6.44173,5.63613,7.475,6.64182,7.26121
"hsa-miR-4723",4.9976,6.32965,4.89665,4.36962,4.63652,4.63089,3.59658,3.75892,4.07222,4.21619,4.56537,4.73858
"hsa-miR-557",2.10442,1.48426,2.33795,4.54979,4.39601,3.93856,5.93648,6.08029,5.90932,5.57828,6.75744,5.63668
"hsa-miR-361",7.226,5.21098,5.60218,8.11856,8.13886,8.23324,2.46361,1.75077,1.67674,1.71238,2.69227,1.87105
"hsa-miR-4776-1",3.13467,1.94405,3.17142,2.69461,3.91539,2.27393,6.32023,6.48013,5.95911,5.97327,6.527,5.98211
"hsa-miR-3138",3.09794,2.42535,1.67817,4.21517,5.84344,5.5049,5.57011,5.19775,5.8022,3.93274,6.19273,4.89836
"hsa-miR-564",2.18368,1.44628,1.34481,1.94903,3.45631,2.50162,6.06605,6.32577,6.43896,7.98624,7.29514,7.13758
"hsa-miR-1913",3.17269,4.35747,4.71617,4.68418,4.32535,4.74977,4.04805,4.72894,5.01746,4.63,4.72894,4.92286
"hsa-miR-764",5.77994,4.9182,4.59582,5.10394,3.98367,4.32911,4.04635,3.57522,4.36046,3.94383,4.0528,5.38325
"hsa-miR-150",3.88291,2.42948,3.89099,6.01591,6.51246,6.06239,4.67485,4.68549,3.9063,3.64221,4.77378,3.51674
"hsa-miR-3911",2.17991,2.81686,4.0233,4.48975,4.95908,4.8174,4.98895,4.94744,5.34635,4.95918,5.37175,5.03734
"hsa-miR-34b",5.19037,5.06669,5.89145,4.16044,3.52817,4.48099,4.80849,3.92132,4.51703,4.01144,3.60476,4.74524
"hsa-miR-4769",2.22489,3.8939,2.61991,5.93552,6.1215,6.01249,4.70396,5.01568,4.44229,3.27798,4.49559,5.08427
"hsa-miR-4253",5.736,4.84125,4.94884,5.12475,5.01522,4.75394,4.39462,4.2385,4.08816,2.59894,4.56487,3.43976
"hsa-miR-3687",3.09824,2.90474,2.42535,5.02325,4.70824,4.83038,5.66998,5.73068,4.62478,5.12294,6.04249,3.55451
"hsa-miR-1260",5.31552,5.25819,3.33979,4.82765,3.72266,4.31643,3.66523,4.26064,5.05883,4.60698,3.85491,5.29869
"hsa-miR-3655",3.09794,4.64954,3.09668,4.07988,3.02016,4.05037,5.68272,5.6066,5.56986,4.27627,5.12751,5.25904
"hsa-miR-1254",1.45314,2.22887,2.22887,4.46709,3.6891,4.82471,5.31603,5.38595,5.89422,5.81096,5.94747,6.15178
"hsa-miR-4428",2.34946,2.15337,2.19749,3.75762,3.62343,4.87171,6.7268,6.17502,5.12015,4.92436,6.44768,5.01695
"hsa-miR-4682",4.00926,4.85853,5.09514,4.61673,1.87011,3.53742,4.73345,5.16139,5.25795,4.2385,4.21842,5.74716
"hsa-miR-550a-1",3.93032,2.44343,1.86777,4.4562,5.2754,4.65371,5.50449,5.45383,4.77365,5.00328,5.29823,4.66881
"hsa-miR-20a",7.92499,1.4546,9.37068,8.80342,8.77423,8.70891,1.43386,1.42147,1.27363,1.32128,0.963501,1.76961
"hsa-miR-4447",2.41315,3.85047,2.15357,4.50412,4.50412,4.4185,5.21909,4.88738,5.3513,4.8138,4.98343,6.06045
"hsa-miR-642b",4.74494,3.35678,3.18845,6.05625,7.10958,6.82883,3.85776,3.6147,3.75142,3.68383,4.00399,2.86988
"hsa-miR-370",1.45027,1.29017,1.86473,2.49867,2.86479,3.12014,5.99278,5.90955,7.3008,7.19664,6.30248,7.18423
"hsa-miR-3177",2.46459,2.25824,3.10638,4.08957,4.3899,3.41627,5.67253,5.62469,5.29796,5.55914,5.84216,5.01522
"hsa-miR-3137",2.09606,3.28944,1.86019,4.13242,4.11049,3.63748,5.72728,5.79393,5.01797,5.13364,5.56754,6.31217
"hsa-miR-1470",1.76654,2.42535,1.57307,2.6326,2.2454,2.81566,5.09354,5.4965,6.21246,6.73034,5.75303,9.88847
"hsa-miR-3176",2.02017,1.59458,2.25248,3.90011,2.65829,1.84843,4.59528,4.25595,5.47556,9.33416,4.76547,9.90932
"hsa-miR-181a-1",6.38486,5.9985,6.53331,7.537,7.77524,7.71693,2.42723,1.86483,1.76186,1.46845,1.25404,1.68536
"hsa-miR-3651",4.50639,4.37682,2.42535,4.12369,4.50561,3.47674,5.53118,5.4696,4.5363,5.05553,5.39579,2.99853
"hsa-miR-1193",3.53991,2.22028,1.05961,1.41743,2.1576,3.96534,5.55445,5.11486,5.09037,7.97521,5.77171,8.42392
"hsa-miR-34c",5.4902,5.86973,3.46919,4.73993,3.39842,4.56487,4.41321,4.39411,4.40153,3.80296,3.44883,4.16149
"hsa-miR-718",3.06916,2.42554,2.109,3.89179,3.84338,3.82305,4.58301,4.49642,5.85888,6.96321,5.54462,5.30727
"hsa-miR-485",4.16222,2.83888,4.47369,4.3491,5.04235,4.9358,4.34464,4.2267,4.0296,4.9009,4.12028,4.47074
"hsa-miR-4419a",3.83727,2.82264,2.39626,5.30118,5.90798,6.13705,4.54432,4.34451,3.76618,4.08816,4.87204,3.86821
"hsa-miR-541",5.39227,2.26026,5.72838,4.60037,3.91181,4.49073,4.3357,4.11132,4.43953,4.41545,3.75849,4.34234
"hsa-miR-4746",2.83543,3.37534,1.69317,3.68696,3.74658,3.12332,5.73139,5.78668,5.24867,5.52217,5.79268,5.20855
"hsa-miR-3646",5.4631,5.66889,4.47584,4.80267,3.53822,4.8892,3.85264,3.28107,4.18818,2.78724,3.91181,4.79746
"hsa-miR-636",2.27492,1.63131,2.12719,3.05085,3.86292,2.79831,5.62797,6.15968,6.00104,6.12532,5.49211,6.4254
"hsa-miR-378c",5.5086,3.52082,3.8647,7.7065,7.7298,7.29525,2.63462,2.75968,2.77386,1.71158,3.19845,2.86728
"hsa-miR-3714",4.37849,2.86914,3.13616,2.44121,3.45468,3.37534,4.48412,4.43141,5.07082,6.1192,5.38632,6.17756
"hsa-miR-4290",2.88763,1.55701,1.54152,4.0296,3.83835,3.30658,4.74102,5.55169,5.81554,5.99379,5.81261,6.15374
"hsa-miR-4514",4.35015,3.8973,2.03584,3.92216,4.57254,3.99639,4.96404,5.11859,5.59469,3.23676,4.90717,4.61406
"hsa-miR-1238",2.51247,3.04169,2.43032,4.30797,5.40782,4.3135,4.76503,4.62912,4.69225,5.04623,5.22852,4.82419
"hsa-miR-125a",2.81671,1.6275,1.16267,5.05067,5.56754,5.10025,4.52876,4.25998,4.88477,5.64828,4.90091,5.64351
"hsa-miR-24-1",1.45414,1.7852,2.01077,6.82545,7.32059,6.76821,4.08326,4.39641,4.29969,4.3925,3.28291,4.45774
"hsa-miR-3934",3.73481,1.66523,1.40589,4.24368,4.85358,4.70423,4.50773,4.74415,5.50541,4.43014,4.68701,6.41918
"hsa-miR-200c",2.73373,2.53763,2.97956,5.31101,5.77866,5.46622,5.35464,5.17866,3.14217,3.84193,6.32108,2.12662
"hsa-miR-3591",5.45544,3.88833,4.42899,4.47739,3.29293,4.69748,3.97791,3.71858,4.0169,3.91935,3.53377,4.95781
"hsa-miR-1226",4.29496,1.11408,2.5415,2.90714,5.50936,4.20615,5.14308,4.98213,4.26748,5.07004,5.81192,4.44383
"hsa-miR-3132",1.17976,3.24126,2.04335,2.44204,3.9653,2.82445,6.31617,6.08293,5.66947,6.26376,5.78428,4.33507
"hsa-miR-378g",4.81744,2.94731,2.64172,5.3989,5.59942,5.30254,3.82932,3.98209,3.62933,3.2158,3.95467,4.81774
"hsa-miR-4784",3.09794,2.55886,3.87609,4.39254,3.43453,3.92297,5.00906,4.63116,5.00854,4.13451,4.73196,5.26811
"hsa-miR-4686",3.73192,3.37534,2.55358,4.26421,3.02016,3.70867,4.56994,4.65274,5.7011,4.03483,3.63278,6.70757
"hsa-miR-4502",4.77933,1.91454,3.31048,3.99148,2.53572,3.44553,4.56862,4.56994,5.78829,5.46311,3.76816,5.63477
"hsa-miR-4314",3.4664,2.13348,2.77466,2.57306,1.98097,3.14762,7.1074,5.72482,5.39279,4.60725,5.02824,5.78387
"hsa-miR-1234",3.35143,3.86827,2.95122,4.31789,4.54799,4.18363,3.91179,4.41291,4.47178,4.86706,4.82842,3.99303
"hsa-miR-1306",5.19548,3.56974,1.654,5.41376,5.36737,5.3907,3.60664,3.6595,4.17567,3.55811,3.44437,4.65046
"hsa-miR-4673",2.34307,3.64331,1.97783,3.4509,4.3207,4.60446,5.36344,5.51581,4.49705,4.25955,5.25183,4.28745
"hsa-miR-4445",2.77637,2.08,2.89203,2.6286,2.78432,1.97445,6.4283,5.7754,5.28897,6.0226,4.98335,5.85634
"hsa-miR-139",1.98453,1.58208,1.64567,3.58691,1.96209,3.08531,6.08121,6.18587,5.77418,5.7056,5.75303,6.1294
"hsa-miR-212",5.3047,3.37534,4.40411,4.51494,4.50017,4.89576,3.78124,3.63408,3.59341,4.01544,3.24477,3.98341
"hsa-miR-4436a",2.15769,1.41066,2.39937,1.96915,3.59091,2.77233,5.78852,5.92646,5.96354,5.2575,5.53161,6.47701
"hsa-miR-610",5.02633,5.49319,5.02787,4.67085,4.46031,4.92838,2.99547,2.58194,3.61138,2.87556,2.09793,5.473
"hsa-miR-631",4.12649,3.3623,3.96976,3.70369,3.39312,4.32989,3.66987,4.41539,4.41539,4.61238,4.19351,4.97446
"hsa-miR-943",2.87194,4.24735,3.63818,4.80517,4.36918,4.45534,3.69465,4.22331,4.32887,4.67323,3.7654,4.08816
"hsa-miR-891a",3.21052,4.77214,2.25214,3.06332,4.12751,2.87719,4.63669,4.66632,5.21021,5.15819,3.91181,5.23877
"hsa-miR-25",3.40016,1.29831,1.82954,4.57693,5.05553,4.75669,5.41763,4.99904,4.44541,3.93276,5.34383,3.97768
"hsa-miR-3661",1.28973,1.67249,1.73174,2.51286,2.1576,2.55222,6.35119,6.50449,6.52995,6.11241,5.79856,5.7467
"hsa-miR-765",2.37535,1.56894,1.84568,5.13375,5.59764,4.97835,4.81587,4.72877,3.81861,4.34935,4.95454,4.69079
"hsa-miR-2276",4.28988,1.61263,1.65401,3.90866,4.83009,4.09704,4.89352,4.68422,4.88274,4.0296,4.55378,5.41022
"hsa-miR-612",2.10385,1.24581,1.11019,2.86802,2.20222,1.96959,6.0638,5.90413,6.64482,6.07172,6.01014,6.64482
"hsa-miR-4323",2.30848,4.8134,3.79124,4.42351,3.80318,3.78466,3.77141,4.13645,4.61406,4.47517,4.16358,4.64483
"hsa-miR-378h",4.92316,2.45665,3.69987,2.83741,2.79633,3.09794,4.83687,4.9775,4.88439,5.40742,5.3616,3.36079
"hsa-miR-4713",4.24907,2.69214,2.42535,3.08876,3.80462,2.42438,4.33341,4.96891,5.21021,5.27926,4.69869,5.41778
"hsa-miR-1273e",2.7391,3.91253,2.48741,3.31984,3.98018,3.72241,3.75953,4.20692,4.0296,5.00875,7.00083,4.3495
"hsa-miR-4525",1.99208,1.5347,1.90676,4.25031,4.43953,3.85149,5.18391,4.88951,5.50274,4.48243,5.03419,5.34779
"hsa-miR-4274",4.66087,3.6939,2.48509,4.77472,4.84106,4.38963,3.75725,3.67933,3.97023,4.44587,4.73796,2.95635
"hsa-miR-4423",2.71277,3.17736,2.70588,2.59258,2.17897,2.89873,6.30096,5.32717,4.73648,5.42671,4.71451,5.60149
"hsa-miR-4727",2.44331,1.6278,3.53068,1.82109,3.47523,2.7198,5.39904,5.28586,5.25886,5.67238,5.69443,5.42384
"hsa-miR-605",4.07834,3.5428,3.83675,4.08159,2.82196,3.54016,4.02356,4.212,3.945,5.17019,3.92394,5.14482
"hsa-miR-1249",3.8008,4.97828,2.42535,5.23561,5.0911,4.69308,3.57856,3.37534,3.54605,4.20473,4.43292,2.9458
"hsa-miR-933",2.59482,3.82385,3.53726,4.84873,5.6715,4.97063,3.97533,3.61548,3.4154,4.16911,4.66734,2.98488
"hsa-miR-19b-1",5.93959,1.97704,7.25851,8.62675,7.95645,7.84081,1.05082,1.90802,1.46187,1.33084,1.26085,1.50938
"hsa-miR-4654",1.84734,1.50433,1.79303,3.78351,3.43195,3.48756,5.20705,5.49211,5.73967,4.2385,5.56935,5.74857
"hsa-miR-1236",3.79807,2.68151,2.54479,4.15584,4.3926,3.09794,4.1472,3.99107,4.34431,5.2206,4.42659,4.72956
"hsa-miR-551b",3.14434,2.09872,4.24598,3.88179,4.00844,4.58802,4.29806,4.82259,3.81583,4.24288,5.25486,3.08193
"hsa-miR-663b",2.94161,4.37296,2.95751,4.15747,4.87087,3.19628,4.15543,4.83103,3.63959,4.83926,4.84357,2.61663
"hsa-miR-4526",3.52718,2.50989,2.65468,3.04723,4.50705,3.71413,4.46216,4.9202,4.482,4.1815,4.74081,4.64636
"hsa-miR-498",3.91849,2.80372,2.35859,3.19253,4.3658,4.39356,4.35678,4.73622,4.52912,4.76973,4.95869,2.9627
"hsa-miR-920",2.02983,3.49939,1.50015,4.0341,4.1032,3.02637,4.94722,5.14164,4.91696,4.17609,5.05793,4.89443
"hsa-miR-4730",5.53,6.6534,6.0345,4.3593,2.72501,4.63419,2.80717,2.57429,3.60558,3.09291,2.09793,3.06856
"hsa-miR-3198-1",2.18368,1.39843,1.53395,4.21176,3.91181,4.15887,5.29536,4.91891,4.40853,4.06144,5.73727,5.3284
"hsa-miR-3675",3.53991,3.1939,3.33135,4.5191,4.74443,4.44235,3.87945,4.11028,3.91181,4.34287,4.2166,2.90444
"hsa-miR-3917",2.89616,3.87802,2.40632,3.58452,4.33507,4.04296,4.63178,4.50433,3.8338,3.53775,5.39959,4.04919
"hsa-miR-323b",2.86953,2.90007,2.22198,2.70476,2.40536,3.48548,5.49071,5.31036,5.25042,4.23519,5.03959,5.1773
"hsa-miR-1247",1.81419,2.73994,4.19904,3.11192,3.06373,2.56668,4.00798,4.94548,4.73648,6.04255,5.59909,4.231
"hsa-miR-4478",3.06512,3.23284,1.9899,4.26548,3.7366,4.35964,4.01403,4.12315,4.59766,4.08816,4.1549,5.23516
"hsa-miR-3145",4.00585,3.45453,3.63567,2.33837,3.02016,1.9809,6.04673,4.6609,4.63635,4.35753,3.19111,5.48205
"hsa-miR-20b",5.59124,1.92582,7.45881,7.01211,7.06235,7.12711,1.85474,1.51181,1.94687,1.16391,1.8568,2.26798
"hsa-miR-1301",2.54768,1.50759,2.41432,6.21967,6.27287,6.36745,2.6786,3.531,4.16127,3.16509,3.52753,4.37037
"hsa-miR-466",3.53991,1.74919,2.41486,2.98679,1.58538,2.1471,6.02782,5.10424,6.06328,5.25466,3.52851,6.32064
"hsa-miR-187",3.70873,1.35467,1.44342,2.69013,2.37767,2.96228,5.65559,6.11311,5.12016,5.4991,5.49068,4.30402
"hsa-miR-339",1.83159,3.32603,1.41769,4.9168,4.52481,4.65438,4.17347,4.94129,4.38784,4.13828,4.50901,3.67944
"hsa-miR-4251",3.93556,3.3445,1.68931,1.53966,4.07781,2.04112,5.61,5.68944,5.00386,6.85573,3.90033,2.75754
"hsa-miR-720",4.47367,3.36241,3.85726,4.85265,4.57137,4.85853,3.18413,3.02016,3.27251,3.77386,3.90324,3.11192
"hsa-miR-532",4.56487,1.96063,6.0678,7.04574,7.2156,7.20284,2.28946,2.51829,1.87038,1.59687,1.69727,2.20317
"hsa-miR-1203",1.8616,2.8192,3.37064,1.75859,2.46016,2.37367,4.96186,5.42238,5.33083,5.02574,5.41542,5.38418
"hsa-miR-4302",5.46853,2.51419,3.62398,5.1125,4.8866,5.54141,3.48796,2.93132,3.63971,3.23799,2.25333,3.3876
"hsa-miR-1322",4.26333,2.24117,1.36817,2.7664,2.68656,4.13207,4.38914,4.38349,5.06229,4.9069,2.79899,7.07337
"hsa-miR-4312",3.21058,1.83541,3.9717,3.09007,3.7631,2.4836,4.40264,4.48967,4.46926,5.23873,4.50453,4.48138
"hsa-miR-486",2.18368,1.3339,1.30516,2.51467,2.46016,2.62644,4.64916,5.3103,5.32978,7.24406,5.11486,5.81438
"hsa-miR-3173",1.83268,1.87496,3.36288,2.74872,1.85722,3.0053,4.63932,4.73997,5.64843,5.23039,4.42968,6.47446
"hsa-miR-371",4.69602,1.77708,2.07716,4.4544,4.95825,3.55785,4.24662,4.57336,3.50022,3.56104,4.72049,3.60664
"hsa-miR-3184",1.60446,3.13997,3.19624,3.11192,1.70264,1.89711,4.97446,5.15444,4.85361,5.56173,5.27949,5.20778
"hsa-miR-593",2.62145,3.30013,1.88884,2.96124,2.56104,2.97972,4.34836,4.37273,5.68312,5.03434,4.15077,5.75863
"hsa-miR-1303",3.07834,4.65007,3.33181,3.34377,3.8799,3.86833,3.70904,3.96416,3.93549,3.56804,4.66583,3.6155
"hsa-miR-4738",1.78354,3.23772,2.05912,2.83453,3.3375,2.90738,5.43324,5.36158,4.77281,4.62549,5.3609,3.85048
"hsa-miR-4520a",2.587,2.90444,2.62987,2.7192,3.94323,4.05501,4.62367,4.91408,4.1986,3.76396,4.43348,4.7694
"hsa-miR-4265",3.26774,2.09064,1.85876,2.68155,2.33324,4.02027,4.46509,4.7408,5.00434,4.29113,4.68593,6.04885
"hsa-miR-936",1.52747,1.76628,1.89637,3.85048,4.82562,3.90652,5.45793,5.13026,3.95456,3.87608,5.70283,3.56559
"hsa-miR-198",3.09794,1.34326,2.86728,5.348,5.17202,4.59115,4.50317,4.97446,3.19918,3.32379,4.394,2.62871
"hsa-miR-4442",2.98872,3.42222,3.29954,2.50125,5.07198,5.13725,4.62274,4.67291,2.97638,4.27324,4.70705,1.74041
"hsa-miR-3126",2.27242,1.63851,2.11686,2.29335,4.16655,3.70588,4.96235,4.74296,5.14427,4.42542,4.69891,4.993
"hsa-miR-4748",1.762,2.0073,3.8157,4.31933,3.43076,2.93614,4.9585,4.71695,4.44183,3.94383,4.24216,4.54094
"hsa-miR-4506",3.76703,2.01146,2.59825,1.94245,4.13106,3.53463,4.74712,4.43793,4.06324,4.21514,4.61989,4.98962
"hsa-let-7c",4.5628,2.18358,1.97576,8.28997,8.49217,8.20801,1.8253,2.13069,1.7434,1.61441,1.49341,2.51
"hsa-miR-3610",2.62145,1.85526,1.54191,3.48804,3.66906,3.27796,5.80715,5.70517,4.22695,4.49381,6.0374,2.28004
