"","GSM980306","GSM980307","GSM980308","GSM980309","GSM980310","GSM980311","GSM980312","GSM980313","GSM980314","GSM980315","GSM980316","GSM980317","GSM980318","GSM980319","GSM980320","GSM980321","GSM980322","GSM980323","GSM980324","GSM980325"
"hsa-miR-193b-3p",-0.26,-0.535,-0.2,-0.738,0.487,0.274,-0.47,-0.005,-0.797,0.172,-0.345,0.469,-0.484,-0.69,0.077,-0.527,-0.37,-0.138,0.488,0.005
"hsa-miR-497-5p",-0.034,0.736,0.079,-0.388,-0.059,-0.147,0.052,-0.169,-0.3,-0.374,-0.039,0.034,-1.067,-1.29,0.468,-0.077,-0.246,0.216,-0.3,0.205
"hsa-miR-497-3p",0.238,0.571,0.616,0.014,-0.014,-0.14,0.163,-0.153,0.639,-0.097,0.298,-0.078,0.196,-0.078,0.169,0.022,0.275,0.275,-0.318,0.223
"hsa-miR-181d-5p",-3.935,-2.967,-0.778,-2.655,-0.134,-0.789,-3.918,-0.209,-1.631,0.192,0.134,0.895,-3.816,-3.728,0.262,-0.348,-0.909,0.458,0.197,0.729
"hsa-miR-512-5p",0.317,0.119,-0.387,-0.072,-0.072,0.017,0.166,-0.228,0.161,0.099,0.045,0.045,-0.06,0.58,-0.016,-0.163,0.521,-0.012,0.012,0.145
"hsa-miR-512-3p",-1.735,0.175,0.315,-0.515,-0.003,0.339,-0.84,-0.318,0.003,0.056,-0.139,0.365,1.177,0.752,0.513,-0.264,0.373,0.05,0.167,0.12
"hsa-miR-498-5p",0.286,-0.246,0.047,0.124,0.647,0.013,-0.374,-0.467,0.183,-0.211,-0.027,-0.076,-0.079,-0.571,0.5,0.35,-0.378,-0.21,-0.013,0.171
"hsa-miR-520e-3p",0.17,0.143,0.125,-0.052,0.11,-0.119,-0.207,-0.001,0.001,-0.402,0.221,-0.042,-0.062,0.266,0.239,0.509,-0.055,0.112,-0.3,0.317
"hsa-miR-515-5p",-0.04,0.098,0.16,0.002,-0.06,-0.14,-0.083,-0.026,0.507,0.036,0.304,-0.109,-0.261,-0.043,-0.273,-0.043,0.202,0.056,0.07,0.191
"hsa-miR-515-3p",0.232,0.093,-0.246,-0.203,-0.203,-0.113,0.265,0.005,0.498,0.133,-0.231,-0.112,-0.141,0.26,-0.272,0.058,0.252,-0.244,0.086,0.072
"hsa-miR-519e-5p",-0.171,0.586,-0.228,0.264,-0.042,0.047,0.233,0.223,0.125,0.002,0.126,-0.002,-0.166,0.219,0.195,-0.34,-0.006,-0.267,0.103,-0.35
"hsa-miR-519e-3p",-0.11,0.12,-0.152,-0.543,-0.193,0.082,-0.059,-0.5,0.275,-0.014,-0.036,-0.226,0.25,0.726,-0.13,0.094,-0.342,0.194,-0.082,0.114
"hsa-miR-520f-3p",0.461,0.604,0.401,-0.106,-0.197,0.146,0.024,0.064,0.239,0.222,-0.196,-0.024,0.521,0.355,-0.285,-0.201,0.232,-0.202,0.056,0.024
"hsa-miR-519c-5p",0.152,0.02,0.056,-0.214,-0.012,-0.111,-0.037,-0.333,0.146,-0.087,-0.334,-0.342,-0.195,0.078,-0.119,0.012,-0.055,0.049,0.11,-0.235
"hsa-miR-519c-3p",0.241,-0.014,0.272,0.819,0,-0.207,1.146,-0.007,0.187,0.115,0,-0.144,0,0.035,-0.093,-0.144,0.015,-0.197,-0.047,-0.016
"hsa-miR-520a-5p",1.076,0.198,0.122,-0.025,-0.326,0.06,0.617,-0.263,0.209,-0.024,0.013,-0.235,0.236,0.467,0.108,-0.078,0.063,-0.095,-0.018,-0.003
"hsa-miR-520a-3p",-0.02,-0.078,0.161,0.188,-0.096,-0.117,0.593,0.609,-0.023,-0.001,0.024,0.086,0.121,-0.013,-0.364,0.047,0.039,0.375,-0.037,-0.159
"hsa-miR-526b-5p",0.155,0.155,-0.111,0.172,0.05,0.244,-0.099,-0.283,-0.179,-0.154,-0.38,0.088,0.042,0.743,-0.063,0.085,-0.085,0.119,-0.049,0.042
"hsa-miR-526b-3p",-0.089,0.19,-0.226,0.132,-0.211,0.045,0.221,0.043,0.243,-0.242,-0.083,0.423,-0.144,0.13,-0.137,0.017,0.144,0.086,-0.017,-0.056
"hsa-miR-519b-5p",1.545,0.207,0.034,-0.471,-0.034,-0.075,-0.087,0.133,-0.023,-0.062,-0.066,0.105,0.32,0.282,0.348,-0.087,-0.433,0.064,-0.216,0.158
"hsa-miR-519b-3p",-0.329,-0.097,-0.001,-0.575,0.045,-0.047,0.001,0.173,0.318,-0.145,0.086,0.052,0.338,-0.494,0.01,-0.183,0.459,0.017,-0.044,0.173
"hsa-miR-525-5p",-0.238,-0.354,0.216,0.057,-0.423,-0.037,-0.15,-0.15,-0.002,-0.018,-0.175,0.666,0.486,0.698,0.003,0.053,0.002,-0.13,0.369,0.206
"hsa-miR-525-3p",0.174,0.311,0.171,-0.067,-0.24,-0.271,0.35,0.135,0.161,-0.199,-0.054,0.467,0.483,-0.029,-0.211,0.036,-0.159,-0.214,0.16,-0.107
"hsa-miR-523-5p",0.372,-0.059,-0.004,-0.013,0.004,0.046,0.233,-0.011,0.11,0.079,-0.111,-0.109,0.152,0.205,-0.263,-0.022,-0.105,-0.205,0.081,0.017
"hsa-miR-523-3p",0.083,0.116,0.009,-0.023,-0.105,-0.066,-0.036,-0.152,-0.136,0.004,0.035,-0.3,-0.233,0.435,0.038,0.066,0.099,-0.004,-0.151,-0.171
"hsa-miR-518f-5p",-0.089,0.114,-0.032,-0.306,-0.074,-0.3,-0.516,-0.281,-0.262,-0.397,-0.382,0.032,0.212,-0.175,-0.173,0.053,-0.043,0.043,0.135,0.224
"hsa-miR-518f-3p",0.279,-0.24,-0.285,0.038,-0.053,-0.033,0.227,0.085,0.181,0.063,0.056,0.053,0.954,0.257,0.03,-0.204,0.023,-0.248,-0.038,-0.204
"hsa-miR-520b-3p",-0.188,0.304,-0.09,0.142,0.154,0.28,-0.084,0.003,0.901,-0.035,-0.001,-0.025,0.482,0.193,0.18,0.178,0.28,-0.24,0.106,-0.458
"hsa-miR-518b",0.088,-0.088,0.049,-0.09,-0.198,-0.362,0.059,0.009,-0.193,0.177,0.155,-0.27,0.287,0.484,-0.036,-0.058,0.279,-0.273,-0.009,-0.349
"hsa-miR-526a-5p",-0.27,0.225,0.414,-0.211,-0.025,-0.055,0.016,-0.021,0.015,-0.146,-0.279,-0.049,-0.051,0.214,-0.087,0.036,0.075,0.11,-0.257,0.224
"hsa-miR-520c-5p",0.164,-0.016,0.379,-0.17,-0.311,-0.027,-0.3,0.127,-0.175,0.108,-0.33,0.021,0.12,0.019,-0.111,-0.204,0.084,0.087,-0.248,-0.089
"hsa-miR-520c-3p",-0.398,0.33,0.181,0.41,0.437,0.029,0.48,0.233,1.402,-0.125,-0.003,0.003,0.201,-0.213,-0.104,-0.134,1.063,0.024,0.035,-0.024
"hsa-miR-518c-5p",0.056,-0.254,-0.273,-0.544,0.028,-0.119,-0.656,-0.111,-0.432,0.034,-0.435,0.136,-0.05,-0.021,0.023,-0.429,0.021,0.021,-0.113,-0.113
"hsa-miR-518c-3p",0.666,-0.07,-0.333,-0.059,-0.197,-0.013,0.066,0.037,0.037,-0.231,-0.076,-0.136,0.548,0.17,-0.026,0.136,-0.048,-0.255,-0.078,0.038
"hsa-miR-524-5p",0.11,0.238,-0.347,-0.166,-0.158,-0.09,0.074,-0.009,-0.312,-0.075,-0.042,0.024,0.277,0.083,0.471,0.091,-0.001,-0.144,-0.275,-0.144
"hsa-miR-524-3p",0,0.379,-0.204,0.253,0.017,0.155,0.084,0,0.066,0.145,-0.011,-0.231,0.645,0.437,-0.391,0.167,-0.073,-0.051,0.024,-0.191
"hsa-miR-517-5p",-0.265,0.449,-0.096,0.316,-0.255,-0.111,0.012,-0.151,-0.089,0.052,0.215,0.483,-0.018,0.566,-0.066,-0.083,0.407,0.029,-0.04,-0.012
"hsa-miR-517a-3p",-0.019,-0.136,-0.055,0.03,-0.21,-0.039,-0.006,-0.046,0.046,0.006,0.215,-0.217,0.043,0.483,-0.148,-0.164,-0.238,0.045,0.302,0.006
"hsa-miR-519d-3p",-0.185,0.02,0.075,0.534,0.084,0.433,0.09,0.41,-0.052,-0.059,0.256,0.202,-0.007,-0.132,-0.076,0.3,0.007,0.11,-0.073,-0.316
"hsa-miR-521",0.163,-0.195,-0.128,0.09,-0.312,-0.014,0.11,0.419,0.212,0.02,0.277,-0.152,0.58,0.439,-0.06,0.085,0.014,-0.016,-0.068,0.108
"hsa-miR-520d-5p",-0.06,-0.021,0.306,0.048,-0.127,-0.084,-0.046,-0.17,-0.466,-0.164,-0.249,0.154,0.36,0.698,-0.202,0.378,0.136,0.016,-0.037,-0.013
"hsa-miR-520d-3p",0.049,-0.198,0.647,-0.085,0.388,-0.047,0.571,-0.011,0.202,0.055,-0.007,0.18,-0.03,0.018,-0.356,0.067,0.375,-0.293,0.026,-0.069
"hsa-miR-517b-3p",-0.052,-0.055,0.213,0.092,-0.23,-0.055,0.109,0.166,0.254,0.081,0.089,0.21,0.181,-0.089,-0.031,-0.276,0.248,0.031,-0.224,-0.139
"hsa-miR-520g-3p",0.057,0.152,0.248,0.12,-0.04,-0.059,0.014,-0.058,0.382,-0.171,-0.152,0.187,0.188,0.223,0.029,0.231,-0.118,-0.103,-0.123,0.033
"hsa-miR-516b-5p",-0.422,-0.142,-0.031,-0.091,0.161,0.22,-0.379,0.393,0.25,-0.16,0.055,-0.34,-0.022,0.202,-0.181,0.294,0.988,-0.191,0.022,-0.064
"hsa-miR-516b-3p",0.412,0.129,-0.07,0.421,-0.335,-0.153,-0.146,0.004,0.311,-0.182,0.071,-0.056,0.218,0.087,-0.279,0.047,0.443,-0.197,-0.083,-0.004
"hsa-miR-518e-5p",-0.003,0.633,-0.015,-0.086,0.115,-0.056,0.168,-0.049,-0.009,0.003,0.173,-0.098,-0.141,0.364,-0.203,0.139,-0.349,-0.268,-0.183,-0.359
"hsa-miR-518e-3p",0.622,0.045,-0.193,0.134,0.21,0.125,0.022,0.097,-0.12,-0.069,-0.024,-0.022,0.265,-0.168,0.141,-0.097,-0.308,0.039,-0.12,-0.105
"hsa-miR-518a-5p",0.205,-0.214,0.029,-0.016,-0.06,-0.046,-0.249,-0.137,0,0.263,0.414,-0.093,0.776,0.109,-0.22,0.109,0.273,0,-0.053,0.17
"hsa-miR-518a-3p",0.571,0.1,0.073,-0.15,-0.142,0.078,-0.277,0.181,0.288,0.324,-0.024,-0.007,1.099,-0.077,-0.321,0.238,0.131,0.093,-0.094,-0.528
"hsa-miR-518d-5p",-0.342,0.017,0.195,-0.384,-0.446,-0.318,-0.178,-0.157,0.248,0.1,-0.095,0.036,0.288,-0.087,-0.357,-0.288,-0.087,0.021,0.281,-0.23
"hsa-miR-518d-3p",0.419,0.31,-0.125,-0.015,-0.109,-0.094,0.203,0.046,-0.022,0.015,0.187,-0.043,0.195,0.525,-0.129,0.132,-0.272,-0.077,0.029,0.109
"hsa-miR-517c-3p",0.865,0.002,-0.002,-0.162,0.068,-0.181,0.222,0.237,0.174,-0.085,0.11,0.03,0.392,-0.033,0.055,-0.115,0.024,0.549,-0.004,-0.057
"hsa-miR-520h",-0.266,0.563,0.483,0.034,-0.002,0.12,0.568,-0.076,0.282,0.157,-0.26,-0.092,0.475,0.175,-0.06,0.129,0.682,-0.273,-0.148,-0.096
"hsa-miR-522-5p",0.46,-0.065,-0.054,-0.361,-0.274,-0.086,0.307,0.129,0.24,0.102,0.24,-0.046,0.023,0.063,-0.175,-0.019,0.18,0.019,-0.187,0.279
"hsa-miR-522-3p",0.644,0.038,0.023,0.378,-0.107,0.127,0.704,-0.118,0.042,-0.079,-0.21,-0.21,0.496,0.502,-0.213,-0.191,0.021,-0.333,-0.198,-0.385
"hsa-miR-519a-5p",0.034,-0.01,0.417,-0.064,0.181,0.179,-0.062,-0.209,0.125,-0.249,0.119,-0.156,0.134,0.124,0.178,0.054,0.265,0.165,-0.123,-0.102
"hsa-miR-519a-3p",0.49,-0.003,0.214,-0.097,-0.063,-0.046,-0.085,-0.312,0.034,0.09,0,0.151,0.193,0.013,0.096,0,-0.246,-0.158,0.02,-0.262
"hsa-miR-527",0.322,0.243,0.21,0.202,-0.298,-0.029,-0.083,-0.019,0.022,-0.332,0.112,0.445,0.019,0.371,-0.135,0.116,0.43,-0.047,0.054,-0.27
"hsa-miR-516a-5p",0.384,0.237,-0.487,0.069,-0.213,-0.199,0.141,0.454,0.07,-0.001,-0.265,-0.29,0.531,0.396,0.117,0.22,0.334,-0.321,0.411,0.001
"hsa-miR-516a-3p",0.016,0.28,-0.126,-0.18,-0.168,0.127,0.491,0.368,0.243,0.311,0.011,0.186,0.333,1.05,-0.174,0.344,-0.203,-0.054,0.083,-0.011
"hsa-miR-499a-5p",-0.009,-0.085,0.157,-0.288,-0.226,-0.171,0.553,0.422,-0.249,-0.026,0.339,0.042,0.009,-0.175,-0.341,-0.233,0.076,-0.221,0.29,0.17
"hsa-miR-499a-3p",1.589,-0.037,0.205,-0.082,0.007,0.078,-0.335,-0.09,0.297,0.191,-0.454,-0.039,-0.077,0.33,-0.219,-0.189,0.182,0.199,0.325,-0.012
"hsa-miR-500a-5p",-2.517,0.069,0.122,0.006,0.051,0.4,0.136,0.148,0.235,0.122,0.071,-0.028,-0.187,-3.531,0.52,-0.164,-0.006,0.279,0.244,-0.032
"hsa-miR-500a-3p",-2.157,0.191,0.079,-0.259,-0.043,-0.027,0.176,0.03,-0.085,0.226,0.191,0,-0.247,0.579,0.467,0.228,0.085,0.102,0.039,0
"hsa-miR-501-5p",-0.842,0.139,0.383,-0.064,0.061,0.357,0.116,0.12,0.396,0.222,0.146,-0.081,0.325,-3.04,-0.207,0.065,0.36,-0.037,-0.004,0.004
"hsa-miR-501-3p",-6.18,0.069,0.302,-0.096,0.116,0.02,-0.044,0.078,-0.08,0.155,0.316,0.104,-0.571,-1.16,0.226,0.396,0.048,0.022,-0.02,0.279
"hsa-miR-502-5p",-0.855,-0.188,-0.194,-0.604,-0.038,0.965,-0.303,0.453,0.615,0.266,0.598,0.682,-0.368,-0.998,1.014,0.063,-0.167,0.747,0.991,0.887
"hsa-miR-502-3p",-2.593,0.141,0.078,-0.19,0.019,-0.049,0.033,0,-0.224,0.186,0.226,-0.117,-0.281,0.364,0.539,0.274,0.065,0.074,0.015,0
"hsa-miR-503-5p",-5.998,0.118,0.149,0.116,-0.736,-0.307,0.022,0.653,0.21,0.385,0.162,-0.068,0.252,-4.598,0.001,0.247,0.272,0.238,-0.133,-0.001
"hsa-miR-504-5p",-0.475,-0.635,0.075,-0.826,-0.7,-0.432,1.202,-0.094,-0.608,0.709,0.055,0.114,-0.841,-0.982,0.024,-0.707,-0.39,0.755,0.104,-0.433
"hsa-miR-505-5p",-2.569,1.225,0.28,0.789,0.173,0.01,0.225,0.044,-0.381,0.328,0.577,-0.01,0.038,-7.202,0.455,0.743,0.448,-0.144,-0.125,-0.232
"hsa-miR-505-3p",-1.281,-1.792,-1.328,-1.555,-1.019,0.704,-1.611,0.194,-1.594,-0.286,-0.867,0.997,-0.194,-1.89,0.384,-1.178,-1.191,1.488,1.227,0.935
"hsa-miR-513a-5p",-0.395,0.554,0.351,-0.469,0.001,-0.037,-0.309,0.424,-0.075,-0.174,-0.09,-0.235,0.172,0.113,0.353,0.7,-0.004,-0.001,0.049,-0.161
"hsa-miR-513a-3p",-0.065,0.103,-0.397,0.113,-0.438,-0.195,1.118,0.262,0.132,0.024,-0.179,-0.069,0.122,0.235,0.089,0.449,0.281,-0.248,-0.275,-0.028
"hsa-miR-506-3p",0.186,-0.232,0.108,0.208,-0.061,-0.267,-0.014,-0.153,-0.073,0.089,0.026,-0.054,0.349,0.374,-0.126,0.107,0.504,0.141,-0.004,-0.088
"hsa-miR-507",-0.136,0.078,0.033,-0.027,0.096,0.001,0.077,-0.006,0.039,-0.114,-0.22,0.038,0.246,0.018,-0.003,-0.023,0.023,-0.001,-0.32,-0.08
"hsa-miR-508-5p",-0.421,-0.01,0.01,-0.143,-0.189,-0.023,0.03,-0.143,0.027,-0.101,0.051,0.027,-0.11,0.353,0.274,-0.197,-0.092,0.12,0.222,0.246
"hsa-miR-508-3p",0.101,0.436,0.137,-0.017,0,-0.087,-0.103,-0.285,0.439,-0.255,-0.023,0.146,0.106,1.032,-0.141,-0.068,0.424,0.021,0,0.04
"hsa-miR-509-5p",0.224,-0.062,0.23,0.287,0.054,-0.034,1.801,-0.179,0.383,0.422,0.4,-0.111,0.159,-0.106,0.235,-0.007,0.131,0.007,0.033,-0.128
"hsa-miR-509-3p",-0.486,0.506,-0.198,1.146,0.597,-0.087,-0.707,0.068,-0.458,-0.029,0.062,-0.046,-0.031,-0.431,0.799,0.029,-0.161,0.112,0.587,0.483
"hsa-miR-510-5p",-0.064,-0.245,-0.236,1.058,-0.002,0.192,1.216,0.469,0.079,0.035,0.142,0.002,0.189,0.13,-0.068,-0.274,0.418,-0.343,-0.247,-0.325
"hsa-miR-514a-3p",0.219,0.39,0.262,-0.32,-0.002,0.187,-0.055,0.371,0.613,-0.04,0.147,-0.31,0.015,0.393,-0.19,0.049,0.002,0.116,-0.165,-0.048
"hsa-miR-532-5p",-2.247,0.109,-0.255,0.099,-0.002,0.057,0.179,-0.16,-0.111,0.24,0.069,0.054,0.056,-0.409,0.498,0.002,0.018,0.116,0.297,-0.032
"hsa-miR-532-3p",-4.473,-0.48,1.056,-0.458,0.883,0.954,-0.492,0.881,0.429,0.846,0.577,0.731,-2.529,-3.246,0.674,0.194,-0.194,0.565,0.691,0.729
"hsa-miR-455-5p",0.005,-0.191,-0.044,-0.004,-0.208,-0.157,0.15,0.082,0.178,-0.184,0.004,-0.242,-0.248,0.025,-0.044,-0.229,-0.267,-0.297,0.013,-0.242
"hsa-miR-455-3p",-1.741,-0.994,-0.58,1.844,-0.447,-0.404,2.219,-0.531,0.585,0.129,-0.129,-0.883,-1.189,-0.463,-1.218,-0.718,0.535,-0.322,0.156,0.379
"hsa-miR-539-5p",0.01,-0.392,-0.26,-0.02,-0.048,-0.136,-0.214,0.078,-0.032,-0.017,-0.072,0.018,-0.018,0.539,0.06,-0.51,0.38,0,-0.009,0.151
"hsa-miR-544a",0.237,0.373,-0.006,0.385,0.182,0.247,-0.039,-0.042,0.358,0.002,-0.173,0.036,0.096,-0.022,0.062,-0.228,-0.003,-0.275,-0.184,-0.002
"hsa-miR-545-5p",-0.151,0.582,-0.099,-0.122,0.263,0.349,0.064,-0.059,-0.185,0.243,0.118,0.381,0.509,-0.501,0.074,0.069,0.92,-0.307,0.043,0.076
"hsa-miR-545-3p",0.334,-0.176,0.29,0.144,-0.067,-0.099,0.564,-0.286,-0.004,-0.106,0.245,0.004,1.062,0.174,0.11,0.416,0.597,0.028,-0.273,-0.118
"hsa-miR-487b-3p",-3.031,-2.063,-0.31,0.203,1.548,-0.192,-2.678,-0.926,-0.981,-0.033,-0.653,0.033,-2.411,-2.566,0.459,-1.04,-0.429,0.199,1.691,0.737
"hsa-miR-551a",0.016,-0.461,-0.344,-0.245,0.481,0.306,-0.107,0.794,0.026,0.249,0.438,0.175,-0.153,-0.23,-0.203,-0.016,-0.163,-0.124,0.101,-0.089
"hsa-miR-552-3p",-0.059,-0.197,0.093,-0.218,-0.017,0.407,0.614,-0.088,-0.22,-0.136,0.185,-0.188,0.288,0.203,-0.15,-0.253,-0.065,0.017,-0.202,-0.237
"hsa-miR-553",0.095,-0.16,-0.25,0.026,-0.178,0.035,0.327,0.114,0.016,-0.06,-0.023,0.359,-0.016,-0.033,0.085,-0.066,0.036,-0.06,-0.131,-0.321
"hsa-miR-554",-0.029,-0.376,-0.255,-0.041,0.649,1.192,-0.137,0.629,-0.312,0.636,0.77,0.399,-0.148,0.097,0.469,0.049,-0.054,0.179,0.543,0.526
"hsa-miR-92b-5p",-5.403,0.687,0.609,0.495,1.251,0.571,-3.703,1.237,-0.907,0.267,0.603,0.388,-5.119,-3.821,0.142,1.421,-1.259,0.423,-0.142,0.45
"hsa-miR-92b-3p",-0.05,0.077,0.642,-0.109,0.092,0,0.107,0,0.029,0.196,0.022,0.095,-0.393,-2.342,0.005,0.094,-0.32,0.101,-0.052,0.236
"hsa-miR-555",0.904,0.687,0.022,0.187,-0.48,-0.228,-0.015,0.336,-0.014,-0.019,0.121,-0.044,0.136,0.449,-0.187,0.082,0.151,-0.139,-0.397,0.036
"hsa-miR-556-5p",-0.197,-0.016,0.063,0.228,0.382,-0.218,-0.077,0.155,0.656,-0.155,-0.235,0.125,0.43,-0.362,0.037,0.258,0.804,-0.2,-0.131,-0.056
"hsa-miR-556-3p",-0.071,0.292,0.184,-0.187,0.041,0.108,-0.021,-0.192,0.403,0.123,-0.026,0.076,-0.026,0.021,0.121,0.14,1.016,0.021,-0.037,0.288
"hsa-miR-557",-0.025,0.195,-0.106,0.078,0.062,0.133,0.022,-0.181,-0.786,0.245,0.576,0.546,-0.425,-0.022,-0.427,0.55,0.2,0.608,0.85,0.496
"hsa-miR-558",0.432,-0.178,0.353,-0.025,0.069,0.027,0.121,-0.106,0.018,-0.147,-0.079,0.034,-0.114,0.627,0.123,0.099,-0.246,-0.043,-0.308,-0.008
"hsa-miR-559",-0.279,-0.018,-0.27,0.264,0.028,0.323,-0.01,-0.395,-0.184,-0.043,-0.09,0.176,0.102,0.158,-0.095,0.08,0.019,-0.098,0.239,0.098
"hsa-miR-561-3p",0.159,0.026,-0.357,0.158,0.148,0.013,-0.159,-0.151,-0.004,-0.061,0.178,-0.068,-0.019,-0.068,-0.237,0.039,0.054,-0.224,0.121,0.151
"hsa-miR-562",-0.358,0.048,0.008,-0.188,-0.073,0.124,-0.055,0,0.143,-0.133,-0.052,0.059,0.037,0.232,-0.038,0.073,-0.161,-0.385,-0.125,0.077
"hsa-miR-563",-0.002,0.228,0.465,-0.097,0.674,0.848,0.046,0.011,-0.421,-0.033,0.614,0.417,-0.598,-0.549,0.848,0.281,0.002,-0.05,-0.089,0.66
"hsa-miR-564",-0.392,1.264,0.109,-0.02,0.02,0.11,-0.438,0.166,0.584,0.107,0.281,0.325,0.65,-0.223,-0.222,0.393,-0.13,-0.227,0.158,0.134
"hsa-miR-567",0.136,0.061,-0.153,0.002,0.028,-0.174,-0.117,0.436,0.113,0.037,-0.06,0.331,-0.036,0.846,0.017,-0.002,0.335,-0.148,-0.029,-0.162
"hsa-miR-568",0.178,0.193,0.082,-0.047,0.031,0.138,-0.011,-0.327,-0.066,0.043,-0.109,-0.019,-0.082,0.221,-0.008,0.003,-0.003,0.242,-0.185,0.016
"hsa-miR-551b-5p",-0.755,-0.612,-0.084,-0.344,0.462,-0.246,-0.208,0.084,-0.155,0.22,0.366,-0.555,-0.918,1.69,0.247,-0.03,-0.791,-0.369,0.053,0.073
"hsa-miR-551b-3p",-0.096,0.162,0.092,-0.054,-0.314,0.407,-0.093,-0.17,0.099,-0.001,0.226,0.045,-0.17,0.001,-0.205,0.257,0.051,-0.032,0.045,0.008
"hsa-miR-569",2.081,0.281,-0.307,0.094,-0.081,0.23,-0.156,0.313,-0.206,-0.239,-0.134,-0.205,0.147,0.126,-0.18,-0.081,0.33,-0.1,0.027,-0.237
"hsa-miR-570-3p",0.375,-0.02,-0.145,1.543,-0.131,-0.474,2.62,-0.384,-0.414,0.02,0.271,0.384,-0.021,-0.165,0.036,-0.106,0.092,-0.133,0.612,-0.041
"hsa-miR-571",1.824,-0.143,0.313,0.07,0.087,-0.04,0.12,0.262,0.134,-0.021,-0.068,-0.058,1.045,0.242,-0.137,-0.165,0.579,-0.027,-0.228,0.151
"hsa-miR-572",-3.168,-0.818,0.216,0.481,1.184,1.354,-3.947,1.43,0.447,0.928,0.88,-0.442,-3.075,-4.565,0.058,0.306,-0.139,0.429,-0.085,0.704
"hsa-miR-573",-0.257,-0.106,-0.167,0.198,0.012,0,-0.076,-0.042,0.315,-0.145,0.072,0.073,0.043,0.058,0.179,0.012,0.127,-0.362,0.516,0.479
"hsa-miR-574-5p",-4.953,-0.262,-0.279,0.003,0.27,-0.003,-1.881,0.026,-2.618,-0.298,0.52,0.205,-4.891,3.185,0.248,0.859,-0.766,0.086,-0.027,0.024
"hsa-miR-574-3p",0.88,-0.109,-0.231,-0.269,-0.023,-0.117,-0.272,-0.185,-0.83,0.087,0.183,-0.337,-1.652,1.099,0.317,-0.007,-0.104,0.02,0.007,-0.472
"hsa-miR-575",-0.846,-0.306,0.144,0.029,1.081,1.166,-0.245,0.765,0.217,0.364,0.163,0.047,-0.369,2.447,-0.105,0.576,-0.517,0.264,-0.029,0.564
"hsa-miR-576-5p",0.468,0.322,0.366,0.389,-0.24,0.016,0.378,0.264,-0.016,-0.1,-0.172,-0.233,0.428,-0.113,0.192,-0.378,0.563,-0.418,0.183,0.322
"hsa-miR-576-3p",0.034,-0.357,-0.272,0.385,-0.176,-0.099,-0.085,0.042,0.022,0.019,-0.04,0.122,-0.368,0.407,-0.06,0.165,-0.109,0.044,0.103,0.241
"hsa-miR-577",-0.073,-0.111,0.229,-0.207,-0.046,-0.17,-0.099,0.238,0.154,0.325,-0.029,0.082,0.194,0.527,-0.151,-0.055,0.599,-0.087,-0.263,0.033
"hsa-miR-578",-0.635,-0.034,0.685,-0.321,0.135,-0.068,-0.544,0.069,0.617,0.184,-0.522,0.114,-0.274,0.151,0.351,-0.754,-0.397,-0.231,0.032,0.13
"hsa-miR-579-3p",-0.55,0.009,-0.282,0.095,-0.265,0.046,0.093,-0.191,0.166,-0.009,-0.03,0.014,0.272,-0.241,-0.334,-0.193,0.134,-0.248,-0.309,0.134
"hsa-miR-580-3p",0.074,-0.002,-0.3,0.506,-0.339,0.098,-0.151,0.002,-0.247,-0.042,0.085,-0.039,0.257,0.273,0.015,-0.025,0.106,-0.162,-0.053,0.08
"hsa-miR-581",0.293,0.206,0.136,-0.162,-0.019,0.23,-0.013,-0.217,0.159,0.184,-0.167,0.332,0.476,0.387,-0.149,0.013,-0.048,0.274,-0.147,-0.095
"hsa-miR-582-5p",0.463,0.229,-0.293,0.099,-0.168,-0.143,0.008,-0.008,-0.096,-0.113,-0.109,0.095,0.058,0.295,0.051,-0.084,-0.213,-0.138,-0.18,0.035
"hsa-miR-582-3p",-0.203,0.359,-0.415,-0.025,-0.071,-0.002,0.253,-0.216,0.145,0.002,0.054,-0.062,-0.116,0.248,-0.144,0.021,-0.067,-0.11,0.157,-0.019
"hsa-miR-583",0.916,-0.029,-0.176,-0.359,0.115,-0.279,0.813,0.115,-0.079,-0.12,-0.184,-0.113,-0.073,0.026,0.049,0.136,0.341,-0.184,0.095,-0.026
"hsa-miR-584-5p",-4.802,0.367,0.078,0.385,-0.161,-0.243,-0.336,-0.013,0.013,0.045,0.054,0.216,0.584,-4.126,0.59,0.784,0.471,0.357,-0.025,0.05
"hsa-miR-585-3p",0.246,0.103,-0.158,-0.059,-0.095,-0.036,0.049,0.061,0.127,0.079,0.069,-0.12,0.524,-0.018,0.005,-0.01,0.07,-0.136,-0.173,-0.051
"hsa-miR-548a-3p",0.507,-1.044,-0.776,2.318,-0.072,0.072,4.398,0.219,-0.202,-0.138,1.564,-0.379,-0.842,2.613,-0.734,-0.145,-0.639,-0.688,0.096,-0.83
"hsa-miR-586",0.07,0.382,-0.019,0.198,0.101,-0.214,-0.211,0.297,0.28,-0.153,-0.122,-0.343,0.927,-0.064,-0.233,0.147,-0.091,0.04,-0.002,0.11
"hsa-miR-587",-0.205,-0.009,0.15,0.079,0.057,-0.037,1.24,0.122,-0.032,-0.114,-0.085,0.322,0.492,-0.009,-0.157,-0.094,0.078,-0.24,-0.026,-0.255
